"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"11","Mike Evans","TB","wr","9","LA","17.1","0","0","0","0","0","0","0","0","0","8.3917","5.5212","81.8362","0.5614","0.016","0.008","0.0065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Tyreek Hill","KC","wr","12","BUF","17.1","0","0","0","0","0","0","0.5585","2.544","0.0359","8.4773","5.7889","77.8551","0.512","0.0492","0.0246","0.0028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","A.J. Brown","TEN","wr","13","CIN","17","0","0","0","0","0","0","0","0","0","8.3657","5.4954","83.7271","0.5235","0.0428","0.0214","0.0065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","Stefon Diggs","BUF","wr","7","@KC","16.7","0","0","0","0","0","0","0.0216","0.0995","0.0005","8.8928","6.0378","78.6876","0.4728","0.0753","0.0377","0.0012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Tee Higgins","CIN","wr","10","@TEN","16.4","0","0","0","0","0","0","0.0226","0.1293","0.0006","8.0722","5.5049","78.9876","0.4872","0.0682","0.0341","0.0368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Aaron Jones","GB","rb","13","SF","15.9","0","0","0","0","0","0","14.1467","62.9568","0.5534","3.8127","2.9942","23.9872","0.1675","0.1481","0.0741","0.0017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Joe Mixon","CIN","rb","10","@TEN","15.1","0","0","0","0","0","0","16.9327","65.5946","0.3837","3.8606","3.178","22.2915","0.155","0.1147","0.0574","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","Jimmy Garoppolo","SF","qb","6","@GB","15.1","21.166","33.6532","247.8573","1.2977","1.0705","2.4183","2.7994","5.9549","0.0912","0","0","0","0","0.4631","0.2315","0.074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","Travis Kelce","KC","te","12","BUF","15.1","0","0","0","0","0","0","0","0","0","7.7853","5.3878","67.8623","0.4837","0.0468","0.0234","0.0142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","Elijah Mitchell","SF","rb","6","@GB","14.8","0","0","0","0","0","0","17.9746","85.1949","0.5358","2.1077","1.629","11.8959","0.0496","0.0917","0.0458","0.0146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","Deebo Samuel","SF","wr","6","@GB","14.1","0","0","0","0","0","0","3.7747","22.8804","0.1865","5.9987","4.0503","52.3267","0.2415","0.1404","0.0702","0.0191","74.6605","0.0385","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","Derrick Henry","TEN","rb","13","CIN","13.3","0","0","0","0","0","0","16.4368","78.562","0.6332","1.0647","0.87","6.152","0.0304","0.176","0.088","0.0287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","Devin Singletary","BUF","rb","7","@KC","13.3","0","0","0","0","0","0","12.9844","60.4609","0.3278","3.5913","2.8319","20.31","0.0863","0.2469","0.1235","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","Brandon Aiyuk","SF","wr","6","@GB","13.1","0","0","0","0","0","0","0.3852","2.2496","0.0109","7.62","4.8042","60.5599","0.3246","0.078","0.039","0.0272","12.2219","0.0129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","Cam Akers","LA","rb","11","@TB","13","0","0","0","0","0","0","13.8351","58.5803","0.3492","3.06","2.3992","20.2905","0.1032","0.1353","0.0676","0.0147","29.8461","0.0173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","Rob Gronkowski","TB","te","9","LA","13.2","0","0","0","0","0","0","0","0","0","6.3404","4.3653","57.8127","0.5076","0.0444","0.0222","0.0136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","Tyler Boyd","CIN","wr","10","@TEN","12.9","0","0","0","0","0","0","0.1129","0.5999","0.0029","6.6683","4.8934","57.9468","0.3562","0.0789","0.0395","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","Odell Beckham Jr.","LA","wr","11","@TB","12.8","0","0","0","0","0","0","0.0692","0.3355","0.0023","7.1163","4.6207","59.8188","0.3641","0.0264","0.0132","0.0087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","George Kittle","SF","te","6","@GB","12.8","0","0","0","0","0","0","0","0","0","7.1336","4.9608","58.723","0.3235","0.0628","0.0314","0.0087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","Ke'Shawn Vaughn","TB","rb","9","LA","9.9","0","0","0","0","0","0","12.1459","49.7479","0.2691","2.0513","1.6581","12.7598","0.0707","0.1316","0.0658","0.0192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","A.J. Dillon","GB","rb","13","SF","9.9","0","0","0","0","0","0","9.6807","40.842","0.2822","2.3829","1.8975","16.0361","0.0993","0.1044","0.0522","0.0187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","Tyler Higbee","LA","te","11","@TB","10","0","0","0","0","0","0","0","0","0","5.5152","4.0651","39.7279","0.323","0.0358","0.0179","0.0213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33","Van Jefferson","LA","wr","11","@TB","9.7","0","0","0","0","0","0","0.1153","0.6877","0.0034","5.1593","3.2417","47.9659","0.2694","0.0298","0.0149","0.0097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","Julio Jones","TEN","wr","13","CIN","9.6","0","0","0","0","0","0","0","0","0","4.7152","3.301","47.7981","0.2505","0.028","0.014","0.0047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","Cole Beasley","BUF","wr","7","@KC","9","0","0","0","0","0","0","0","0","0","5.1989","3.865","38.6356","0.1947","0.0249","0.0124","0.0343","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","C.J. Uzomah","CIN","te","10","@TEN","9","0","0","0","0","0","0","0","0","0","4.738","3.5903","33.7016","0.3427","0.03","0.015","0.0139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","Dawson Knox","BUF","te","7","@KC","8.9","0","0","0","0","0","0","0","0","0","4.7884","3.1447","38.153","0.3278","0.0421","0.021","0.0072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38","Allen Lazard","GB","wr","13","SF","8.3","0","0","0","0","0","0","0.1291","0.741","0.005","4.1304","2.7467","37.0171","0.2841","0.0223","0.0112","0.0139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"39","Randall Cobb","GB","wr","13","SF","7.5","0","0","0","0","0","0","0","0","0","3.5585","2.6088","33.4889","0.2572","0.0338","0.0169","0.0132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","Tyler Johnson","TB","wr","9","LA","7.5","0","0","0","0","0","0","0.0486","0.2839","0.0017","4.1026","2.9588","33.7207","0.1808","0.0287","0.0143","0.0113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","Byron Pringle","KC","wr","12","BUF","7.3","0","0","0","0","0","0","0.134","0.7268","0.0052","3.9791","2.7396","32.3837","0.2139","0.0633","0.0317","0.0069","51.95","0.0299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","Marquez Valdes-Scantling","GB","wr","13","SF","7.2","0","0","0","0","0","0","0","0","0","3.8127","2.1153","36.2017","0.247","0.0233","0.0116","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","Gabriel Davis","BUF","wr","7","@KC","7.2","0","0","0","0","0","0","0.0216","0.1256","0.0006","3.7623","2.1732","36.9751","0.2212","0.0256","0.0128","0.0053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","Emmanuel Sanders","BUF","wr","7","@KC","7.1","0","0","0","0","0","0","0","0","0","4.1044","2.6142","34.5857","0.1732","0.0204","0.0102","0.0115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","Breshad Perriman","TB","wr","9","LA","7","0","0","0","0","0","0","0","0","0","3.7296","2.2005","35.9299","0.2058","0.0176","0.0088","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46","Mecole Hardman","KC","wr","12","BUF","7","0","0","0","0","0","0","0.2234","1.2776","0.0069","3.8061","2.6811","31.5252","0.1717","0.0523","0.0261","0.0122","12.8062","0.0157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","Sony Michel","LA","rb","11","@TB","6.8","0","0","0","0","0","0","6.9406","28.9768","0.1618","1.957","1.554","10.9484","0.05","0.0521","0.026","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48","Giovani Bernard","TB","rb","9","LA","6.7","0","0","0","0","0","0","3.6923","12.9573","0.0593","3.1702","2.5747","18.5657","0.1091","0.0672","0.0336","0.0063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49","Jauan Jennings","SF","wr","6","@GB","6.6","0","0","0","0","0","0","0.0257","0.1507","0.0007","4.0208","2.511","30.0706","0.1748","0.0336","0.0168","0.0082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","Nick Westbrook-Ikhine","TEN","wr","13","CIN","6.4","0","0","0","0","0","0","0.0274","0.1601","0.0009","3.3463","2.3371","29.4082","0.1791","0.0302","0.0151","0.0118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"51","Clyde Edwards-Helaire","KC","rb","12","BUF","6.1","0","0","0","0","0","0","5.8311","26.3027","0.2157","1.3841","1.1024","8.2527","0.045","0.0489","0.0245","0.0087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52","Jerick McKinnon","KC","rb","12","BUF","5.8","0","0","0","0","0","0","5.5854","24.2339","0.1846","1.3841","1.0928","8.4702","0.0512","0.0441","0.0221","0.0061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"53","Anthony Firkser","TEN","te","13","CIN","5.5","0","0","0","0","0","0","0","0","0","3.0421","2.1626","22.8416","0.1764","0.024","0.012","0.0052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54","Darrel Williams","KC","rb","12","BUF","5.3","0","0","0","0","0","0","5.5854","23.8534","0.2177","1.038","0.8296","6.1866","0.031","0.0381","0.019","0.0075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55","Isaiah McKenzie","BUF","wr","7","@KC","5.2","0","0","0","0","0","0","1.0784","5.2599","0.0369","2.9073","2.1734","17.4383","0.0926","0.0824","0.0412","0.0066","54.3837","0.0371","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"56","Cameron Brate","TB","te","9","LA","5.3","0","0","0","0","0","0","0","0","0","2.7972","2.0106","19.3015","0.2219","0.0211","0.0106","0.0069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57","Geoff Swaim","TEN","te","13","CIN","5.3","0","0","0","0","0","0","0","0","0","3.0421","2.3908","17.7151","0.1838","0.0223","0.0111","0.0064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58","Dontrell Hilliard","TEN","rb","13","CIN","5.1","0","0","0","0","0","0","1.6437","8.0588","0.0601","2.5858","2.1089","14.4894","0.0681","0.0461","0.023","0.0037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"59","Kyle Juszczyk","SF","rb","6","@GB","4.8","0","0","0","0","0","0","0.5136","2.0447","0.0198","2.5941","1.8576","19.5258","0.1054","0.0273","0.0136","0.0024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","D'Onta Foreman","TEN","rb","13","CIN","4.8","0","0","0","0","0","0","6.0268","27.3702","0.1769","0.6084","0.4929","4.0229","0.0233","0.062","0.031","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"61","Chester Rogers","TEN","wr","13","CIN","4.7","0","0","0","0","0","0","0.1644","0.8295","0.0056","2.7379","1.9882","19.7443","0.1124","0.0462","0.0231","0.005","15.6761","0.0143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","Scotty Miller","TB","wr","9","LA","4.7","0","0","0","0","0","0","0","0","0","2.4616","1.6307","23.1343","0.1329","0.0148","0.0074","0.006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63","Leonard Fournette","TB","rb","9","LA","4.6","0","0","0","0","0","0","6.0729","22.7021","0.1364","0.9324","0.7634","5.4876","0.0265","0.0086","0.0043","0.0002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","Josiah Deguara","GB","te","13","SF","4.1","0","0","0","0","0","0","0","0","0","2.2241","1.5706","16.0163","0.1574","0.0156","0.0078","0.0118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","Cyril Grayson","TB","wr","9","LA","3.8","0","0","0","0","0","0","0","0","0","1.8648","1.2812","18.5905","0.1041","0.0136","0.0068","0.0055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","Demarcus Robinson","KC","wr","12","BUF","3.7","0","0","0","0","0","0","0.0447","0.2234","0.0018","2.0761","1.3703","16.8443","0.1073","0.0149","0.0074","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","Trent Sherfield","SF","wr","6","@GB","2.6","0","0","0","0","0","0","0.0257","0.1399","0.0007","1.7834","1.0276","12.2986","0.0591","0.0108","0.0054","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68","Derrick Gore","KC","rb","12","BUF","2.4","0","0","0","0","0","0","1.1171","4.997","0.0404","1.038","0.8272","6.3699","0.0305","0.0171","0.0086","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","Blake Bell","KC","te","12","BUF","2.4","0","0","0","0","0","0","0","0","0","1.3148","0.9591","9.3554","0.0795","0.0095","0.0047","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70","Samaje Perine","CIN","rb","10","@TEN","2.1","0","0","0","0","0","0","1.8513","7.5361","0.0382","0.7019","0.5769","4.0145","0.023","0.0169","0.0085","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71","Josh Gordon","KC","wr","12","BUF","1.9","0","0","0","0","0","0","0","0","0","1.038","0.6434","8.8815","0.0548","0.0062","0.0031","0.0018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","O.J. Howard","TB","te","9","LA","1.8","0","0","0","0","0","0","0","0","0","0.8951","0.613","7.5981","0.0628","0.0073","0.0036","0.0024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","Noah Gray","KC","te","12","BUF","1.6","0","0","0","0","0","0","0","0","0","0.865","0.5987","6.131","0.0586","0.0063","0.0031","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","Zack Moss","BUF","rb","7","@KC","1.3","0","0","0","0","0","0","1.7255","7.1684","0.0519","0.171","0.1339","1.0233","0.0048","0.01","0.005","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","Mike Thomas","CIN","wr","10","@TEN","1.2","0","0","0","0","0","0","0.0226","0.1122","0.0007","0.7019","0.4579","5.2462","0.0338","0.0051","0.0025","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","Drew Sample","CIN","te","10","@TEN","1.3","0","0","0","0","0","0","0","0","0","0.7019","0.5273","4.7363","0.0457","0.0063","0.0032","0.0023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","Juwann Winfree","GB","wr","13","SF","1.1","0","0","0","0","0","0","0","0","0","0.6354","0.4246","4.8301","0.0359","0.0073","0.0037","0.0031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","Racey McMath","TEN","wr","13","CIN","1.1","0","0","0","0","0","0","0","0","0","0.6084","0.4131","5.4054","0.0314","0.007","0.0035","0.0012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79","Chris Evans","CIN","rb","10","@TEN","1","0","0","0","0","0","0","0.6773","2.7758","0.0133","0.351","0.2758","2.5445","0.018","0.0081","0.004","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
