Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Bryce Young (24366003),Bryce Young,24366003,QB/S-FLEX,9900,BAMA@ARK 10/01/2022 03:30PM ET,BAMA,31.04
RB,Mohamed Ibrahim (24366327),Mohamed Ibrahim,24366327,RB/FLEX/S-FLEX,9500,PUR@MINN 10/01/2022 12:00PM ET,MINN,30.75
QB,Dillon Gabriel (24366005),Dillon Gabriel,24366005,QB/S-FLEX,9300,OU@TCU 10/01/2022 12:00PM ET,OU,28.79
QB,Jordan Travis (24366007),Jordan Travis,24366007,QB/S-FLEX,8800,WAKE@FSU 10/01/2022 03:30PM ET,FSU,17.65
RB,Braelon Allen (24366330),Braelon Allen,24366330,RB/FLEX/S-FLEX,8700,IL@WISC 10/01/2022 12:00PM ET,WISC,24.72
WR,Marvin Mims (24367095),Marvin Mims,24367095,WR/FLEX/S-FLEX,8500,OU@TCU 10/01/2022 12:00PM ET,OU,19.75
QB,Mitch Griffis (24366009),Mitch Griffis,24366009,QB/S-FLEX,8500,WAKE@FSU 10/01/2022 03:30PM ET,WAKE,22.62
QB,Sam Hartman (24366011),Sam Hartman,24366011,QB/S-FLEX,8400,WAKE@FSU 10/01/2022 03:30PM ET,WAKE,33.59
QB,Jalen Milroe (24366013),Jalen Milroe,24366013,QB/S-FLEX,8000,BAMA@ARK 10/01/2022 03:30PM ET,BAMA,4.55
RB,Jahmyr Gibbs (24366333),Jahmyr Gibbs,24366333,RB/FLEX/S-FLEX,8000,BAMA@ARK 10/01/2022 03:30PM ET,BAMA,17.72
WR,Xavier Hutchinson (24367098),Xavier Hutchinson,24367098,WR/FLEX/S-FLEX,7800,ISU@KU 10/01/2022 03:30PM ET,ISU,27.32
QB,Adrian Martinez (24366015),Adrian Martinez,24366015,QB/S-FLEX,7800,TTU@KSU 10/01/2022 12:00PM ET,KSU,24.58
QB,Jaxson Dart (24366017),Jaxson Dart,24366017,QB/S-FLEX,7700,UK@MISS 10/01/2022 12:00PM ET,MISS,17.24
RB,Eric Gray (24366336),Eric Gray,24366336,RB/FLEX/S-FLEX,7600,OU@TCU 10/01/2022 12:00PM ET,OU,20.2
WR,Jaylon Robinson (24367101),Jaylon Robinson,24367101,WR/FLEX/S-FLEX,7500,UK@MISS 10/01/2022 12:00PM ET,MISS,3.7
RB,Chase Brown (24366339),Chase Brown,24366339,RB/FLEX/S-FLEX,7500,IL@WISC 10/01/2022 12:00PM ET,IL,26.38
QB,Donovan Smith (24366019),Donovan Smith,24366019,QB/S-FLEX,7200,TTU@KSU 10/01/2022 12:00PM ET,TTU,26.67
RB,Deuce Vaughn (24366342),Deuce Vaughn,24366342,RB/FLEX/S-FLEX,7200,TTU@KSU 10/01/2022 12:00PM ET,KSU,22.68
WR,Mycah Pittman (24367104),Mycah Pittman,24367104,WR/FLEX/S-FLEX,7200,WAKE@FSU 10/01/2022 03:30PM ET,FSU,6.68
WR,A.T. Perry (24367107),A.T. Perry,24367107,WR/FLEX/S-FLEX,7200,WAKE@FSU 10/01/2022 03:30PM ET,WAKE,14.58
QB,Jalon Daniels (24366021),Jalon Daniels,24366021,QB/S-FLEX,7000,ISU@KU 10/01/2022 03:30PM ET,KU,35.15
QB,Tate Rodemaker (24366023),Tate Rodemaker,24366023,QB/S-FLEX,7000,WAKE@FSU 10/01/2022 03:30PM ET,FSU,4.21
