"Season","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","AdjEM","RankAdjEM"
"2022","Abilene Christian",68.4467,219,68.0724,207,93.2846,262,99.1251,216,96.6802,119,98.4554,107,0.669711,156
"2022","Air Force",63.3125,349,63.7643,344,100.002,173,95.4891,281,91.3863,58,103.929,239,-8.43952,277
"2022","Akron",64.55,331,66.0128,303,96.0093,228,101.902,161,102.95,209,100.852,159,1.05036,153
"2022","Alabama",74.9125,22,72.9791,21,114.804,24,113.464,11,92.4983,70,91.8558,31,21.6086,12
"2022","Alabama A&M",71.7725,75,69.3723,143,82.9871,342,89.5034,347,112.957,328,106.401,293,-16.8978,335
"2022","Alabama St.",74.6017,25,73.0576,17,90.6872,292,88.3831,352,111.584,324,106.261,291,-17.878,338
"2022","Albany",68.6429,211,67.3185,244,84.1143,338,90.8111,340,103.961,224,103.535,226,-12.7236,315
"2022","Alcorn St.",68.15,236,68.0385,211,90.329,296,91.4787,337,102.488,202,104.139,244,-12.6603,313
"2022","American",69.7757,153,68.9262,166,93.5314,260,94.7014,297,114.242,338,108.119,321,-13.4176,319
"2022","Appalachian St.",64.3679,335,65.4373,324,98.9844,186,99.7994,204,98.7412,148,100.147,139,-0.347731,170
"2022","Arizona",75.2255,14,72.9666,23,119.592,7,110.89,28,74.8207,1,90.0525,13,20.8376,19
"2022","Arizona St.",68.3,228,68.3102,190,93.0796,267,103.461,129,100.711,176,96.443,75,7.01815,101
"2022","Arkansas",74.0732,34,73.0842,16,110.009,51,110.811,30,89.2246,41,90.9807,22,19.8304,25
"2022","Arkansas Pine Bluff",71.0188,102,70.204,96,86.7243,326,86.5102,355,118.299,350,112.851,351,-26.3404,357
"2022","Arkansas St.",67.7219,247,68.0162,213,90.4451,294,100.281,197,103.181,213,103.475,223,-3.19396,202
"2022","Army",71.1979,93,71.2171,56,95.33,239,96.5842,263,97.3144,128,102.871,211,-6.28635,249
"2022","Auburn",71.1121,97,71.4825,47,110.214,48,112.232,19,90.2731,50,91.1894,24,21.0425,17
"2022","Austin Peay",67.13,265,68.4286,183,95.1788,240,96.487,265,105.872,259,106.453,294,-9.96619,286
"2022","Ball St.",72.7786,53,71.2523,55,106.691,93,100.695,185,110.37,313,107.312,307,-6.61661,250
"2022","Baylor",71.3464,89,69.3585,146,115.031,20,116.51,6,80.3052,4,89.3212,5,27.1883,3
"2022","Bellarmine",67.0661,271,66.7003,279,92.3622,273,103.877,123,118.626,351,106.281,292,-2.40438,193
"2022","Belmont",70.938,106,71.02,66,106.112,96,109.406,44,100.357,172,98.4826,108,10.9237,67
"2022","Bethune Cookman",66.5929,283,67.3286,243,91.1907,285,91.0388,339,112.255,327,113.607,355,-22.5679,352
"2022","Binghamton",70.5517,127,68.166,200,93.8901,257,93.7366,315,107.327,282,107.706,312,-13.9694,322
"2022","Boise St.",64.8316,326,65.6701,315,96.9508,222,104.014,119,91.646,62,93.8445,49,10.1696,75
"2022","Boston College",64.2438,338,65.0467,333,105.236,105,103.035,139,93.6623,81,99.2853,121,3.74953,132
"2022","Boston University",63.5722,346,64.6552,337,102.692,141,103.344,132,96.8888,123,101.634,177,1.71037,149
"2022","Bowling Green",72.9351,51,71.7172,44,100.805,166,103.708,125,104.173,231,103.906,238,-0.198498,169
"2022","Bradley",69.4089,172,67.653,227,95.8642,230,98.2268,230,97.396,129,100.927,161,-2.70026,196
"2022","Brown",69.6937,158,68.8411,169,96.9946,220,95.536,280,95.7202,110,98.3261,106,-2.79012,197
"2022","Bryant",70.6519,121,71.4444,50,95.751,232,98.8967,221,102.116,195,104.281,247,-5.38408,239
