playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8477070,2021,Liam O'Brien,ARI,C,other,16,76.0,3.0,0.58,0.08,0.21,0.5,0.39,0.5,0.34,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,954.0,0.0,0.0,0.0,0.0,0.67,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,0.81,0.17,0.17,0.17,0.17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.18,0.18,0.18,0.56,2.12,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8477070,2021,Liam O'Brien,ARI,C,all,16,8526.0,214.0,0.59,0.29,0.37,0.4,0.42,0.36,0.42,177.0,11.63,0.92,0.69,2.92,0.38,6.38,4.71,0.92,0.92,0.92,1.0,0.0,10.0,6.0,9.0,25.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,9.0,9.0,15.0,7.0,26.0,1.0,42.0,2.0,2.0,13.0,2.0,1.0,0.38,0.24,0.3,1.0,0.0,0.0,24.39,16.0,15.77,2.0,0.14,0.26,0.0,1.07,1.06,1.06,214.0,26.0,23.0,33.0,132.0,30.0,38.0,20.0,126.0,1.0,2.0,49903.0,26.0,32.0,10.0,2.0,40.47,2.65,2.62,2.61,2.59,33.0,25.0,33.0,91.0,2.0,1.0,0.0,47.0,9.0,2.0,1.02,1.08,0.55,1.0,1.0,0.0,88.65,58.0,56.77,0.47,0.26,0.26,2.86,2.83,2.8,72.88,6.57,6.28,6.57,6.28,78.0,24.0,35.0,137.0,2.0,7.0,2.0,69.0,27.0,6.0,1.53,3.25,1.79,0.0,0.0,2.0,139.44,102.0,102.85,1.01,1.69,1.69,5.89,5.83,5.76,25.87,44.9,609.0,851.0,0.0,0.0,0.0,0.0,0.0,0.0
8477070,2021,Liam O'Brien,ARI,C,5on5,16,8368.0,206.0,0.59,0.31,0.43,0.4,0.45,0.37,0.46,170.0,11.63,0.92,0.69,2.92,0.38,6.38,4.71,0.92,0.92,0.92,1.0,0.0,10.0,6.0,9.0,25.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,9.0,9.0,15.0,7.0,26.0,1.0,41.0,2.0,2.0,13.0,2.0,1.0,0.38,0.24,0.3,1.0,0.0,0.0,24.39,16.0,15.77,2.0,0.14,0.26,0.0,1.07,1.06,1.06,206.0,25.0,23.0,33.0,125.0,30.0,36.0,19.0,121.0,1.0,2.0,39394.0,26.0,32.0,10.0,2.0,39.8,2.64,2.61,2.6,2.57,33.0,24.0,31.0,88.0,2.0,1.0,0.0,46.0,9.0,2.0,1.01,1.08,0.55,1.0,1.0,0.0,85.65,57.0,55.77,0.46,0.26,0.26,2.84,2.8,2.77,70.38,5.98,5.73,5.98,5.73,75.0,24.0,35.0,134.0,1.0,6.0,1.0,69.0,25.0,5.0,1.53,2.96,1.5,0.0,0.0,1.0,136.44,99.0,99.85,0.95,1.4,1.4,5.53,5.47,5.4,20.21,26.88,497.0,613.0,0.24,0.19,7.0,8.0,7.0,7.0
8477070,2021,Liam O'Brien,ARI,C,4on5,16,8.0,1.0,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.42,0.38,0.42,0.38,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.13,0.29,0.0,0.0,1.0,2.0,2.0,2.0,0.05,0.29,0.29,0.18,0.18,0.18,0.0,0.09,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8477070,2021,Liam O'Brien,ARI,C,5on4,16,74.0,4.0,-0.2,0.0,0.31,1.0,0.83,0.0,0.8,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.12,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8476958,2021,Jaccob Slavin,CAR,D,other,20,1903.0,24.0,12.58,0.63,0.48,0.38,0.58,0.39,0.55,34.0,3.06,0.83,0.14,0.58,0.08,1.12,1.25,0.83,0.83,0.83,1.0,0.0,3.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.05,0.1,0.68,0.0,0.0,0.0,5.0,4.0,4.0,1.0,0.04,0.0,0.0,0.87,0.87,0.86,24.0,4.0,8.0,2.0,10.0,1.0,1.0,7.0,15.0,0.0,0.0,1738.0,0.0,0.0,0.0,4.0,15.27,5.7,5.65,5.7,5.65,12.0,10.0,4.0,26.0,3.0,0.0,0.0,8.0,5.0,9.0,0.31,0.58,4.8,0.0,0.0,3.0,26.0,22.0,22.0,0.2,0.0,0.0,5.9,5.9,5.85,24.63,3.39,3.26,3.39,3.26,20.0,14.0,8.0,42.0,3.0,1.0,0.0,24.0,6.0,4.0,0.84,0.71,1.84,0.0,1.0,2.0,42.0,34.0,34.0,0.58,0.21,0.21,3.75,3.75,3.62,3.97,4.26,46.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
8476958,2021,Jaccob Slavin,CAR,D,all,20,27754.0,534.0,15.45,0.52,0.55,0.52,0.56,0.52,0.55,30.0,41.19,2.27,2.35,11.25,1.45,23.92,18.77,2.24,2.27,2.25,4.0,5.0,40.0,20.0,29.0,89.0,9.0,0.0,1.0,0.0,11.0,2.0,17.0,29.0,40.0,60.0,3.0,6.0,0.0,18.0,20.0,13.0,56.0,3.0,1.0,1.31,0.27,0.68,0.0,0.0,0.0,89.35,60.0,60.4,12.0,0.5,0.37,0.1,2.67,2.68,2.65,534.0,47.0,84.0,94.0,309.0,77.0,55.0,78.0,324.0,0.0,0.0,44554.0,6.0,2.0,1.0,31.0,242.73,24.96,24.39,25.26,24.68,237.0,102.0,104.0,443.0,22.0,16.0,1.0,243.0,71.0,25.0,7.17,8.42,9.36,7.0,10.0,5.0,451.78,339.0,345.21,3.28,3.06,3.33,24.91,25.18,24.85,230.51,22.84,21.91,22.48,21.56,214.0,104.0,98.0,416.0,16.0,23.0,6.0,236.0,56.0,26.0,7.15,6.97,8.72,5.0,3.0,8.0,406.29,318.0,310.81,3.76,5.38,5.32,21.28,20.91,20.45,41.94,34.97,791.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0
8476958,2021,Jaccob Slavin,CAR,D,5on5,20,20992.0,403.0,15.45,0.55,0.51,0.56,0.54,0.55,0.53,36.0,34.0,1.32,1.97,9.8,1.25,20.92,14.74,1.3,1.32,1.3,3.0,5.0,34.0,16.0,27.0,77.0,8.0,0.0,1.0,0.0,9.0,2.0,15.0,23.0,34.0,50.0,3.0,6.0,0.0,11.0,14.0,8.0,48.0,2.0,0.0,1.15,0.17,0.0,0.0,0.0,0.0,77.35,50.0,50.4,7.0,0.4,0.37,0.1,1.62,1.63,1.6,403.0,36.0,33.0,79.0,255.0,64.0,41.0,62.0,236.0,0.0,0.0,34016.0,6.0,2.0,1.0,21.0,203.14,17.84,17.33,18.14,17.62,203.0,81.0,96.0,380.0,19.0,16.0,1.0,206.0,63.0,15.0,6.1,7.54,4.2,7.0,10.0,2.0,388.78,284.0,290.21,2.78,3.06,3.33,17.3,17.56,17.3,166.73,14.49,13.79,14.14,13.44,158.0,71.0,65.0,294.0,10.0,17.0,4.0,172.0,41.0,16.0,5.25,5.12,4.13,5.0,1.0,4.0,284.29,229.0,221.81,2.31,3.33,3.27,13.53,13.16,12.89,24.79,23.73,576.0,486.0,0.85,0.2,22.0,2.0,19.0,2.0
8476958,2021,Jaccob Slavin,CAR,D,4on5,20,4209.0,87.0,15.45,0.2,0.23,0.21,0.23,0.28,0.24,32.0,1.32,0.04,0.06,0.16,0.04,0.49,1.21,0.04,0.04,0.04,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,0.02,0.0,0.0,0.06,0.06,0.06,87.0,1.0,43.0,10.0,33.0,6.0,10.0,7.0,64.0,0.0,0.0,3311.0,0.0,0.0,0.0,0.0,14.28,1.09,1.08,1.09,1.08,15.0,4.0,1.0,20.0,0.0,0.0,0.0,15.0,3.0,1.0,0.42,0.3,0.36,0.0,0.0,0.0,20.0,19.0,19.0,0.15,0.0,0.0,1.23,1.23,1.22,35.43,4.3,4.22,4.3,4.22,33.0,17.0,24.0,74.0,2.0,4.0,1.0,38.0,7.0,5.0,0.99,0.93,2.39,0.0,1.0,1.0,74.0,50.0,50.0,0.8,1.47,1.47,3.63,3.63,3.59,1.38,4.59,19.0,64.0,0.15,0.0,2.0,0.0,2.0,0.0
8476958,2021,Jaccob Slavin,CAR,D,5on4,20,650.0,20.0,9.15,0.71,0.89,0.94,0.86,0.93,0.84,38.0,2.12,0.06,0.15,0.62,0.07,1.2,0.91,0.06,0.06,0.06,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.04,0.0,0.0,0.1,0.1,0.1,20.0,6.0,0.0,3.0,11.0,6.0,3.0,2.0,9.0,0.0,0.0,3325.0,0.0,0.0,0.0,1.0,9.35,0.31,0.3,0.31,0.3,6.0,7.0,3.0,16.0,0.0,0.0,0.0,13.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,16.0,13.0,13.0,0.14,0.0,0.0,0.45,0.45,0.45,0.79,0.13,0.13,0.13,0.13,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.14,0.14,0.14,9.15,1.13,95.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
