team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
WSH,2021,WSH,WSH,Team Level,other,28,0.57,0.47,0.5,3267.0,42.74,10.26,3.07,7.47,1.43,23.19,14.65,9.29,10.26,9.29,45.0,16.0,18.0,79.0,7.0,4.0,0.0,5.0,3.0,22.0,20.0,38.0,54.0,3.0,6.0,46.0,12.0,9.0,7.0,35.0,10.0,16.0,1.34,1.28,7.64,1.0,0.0,6.0,79.0,61.0,61.0,6.0,0.9,1.03,1.03,10.06,10.06,9.19,44.63,7.59,3.57,8.47,1.51,25.54,15.32,7.45,7.59,7.45,42.0,20.0,27.0,89.0,10.0,2.0,0.0,6.0,5.0,22.0,17.0,32.0,52.0,2.0,4.0,51.0,10.0,6.0,5.0,33.0,23.0,6.0,1.11,3.17,3.31,3.0,3.0,4.0,89.0,62.0,62.0,2.0,1.02,0.15,0.15,8.46,8.46,8.29
WSH,2021,WSH,WSH,Team Level,all,28,0.52,0.52,0.52,102617.0,833.91,80.28,58.02,192.05,26.91,465.38,339.88,77.36,81.24,78.32,874.0,339.0,349.0,1562.0,95.0,69.0,9.0,187.0,25.0,354.0,483.0,779.0,1118.0,76.0,157.0,728.0,670.0,179.0,190.0,926.0,216.0,71.0,29.32,26.73,24.23,40.0,31.0,24.0,1596.8,1213.0,1234.39,107.0,12.65,11.35,11.35,78.19,79.25,77.16,766.42,73.06,54.41,178.29,25.11,427.82,312.73,69.42,72.05,68.47,795.0,311.0,363.0,1469.0,70.0,59.0,11.0,174.0,22.0,371.0,410.0,725.0,1036.0,90.0,185.0,849.0,581.0,235.0,208.0,813.0,233.0,60.0,24.38,28.48,20.2,23.0,28.0,19.0,1448.55,1106.0,1092.7,124.0,12.0,12.69,12.76,70.02,69.26,66.72
WSH,2021,WSH,WSH,Team Level,5on5,28,0.52,0.51,0.52,85637.0,668.11,57.08,44.76,159.66,21.53,369.73,277.58,55.67,58.03,56.62,698.0,280.0,286.0,1264.0,71.0,56.0,7.0,158.0,19.0,277.0,397.0,627.0,907.0,65.0,135.0,580.0,619.0,145.0,161.0,759.0,178.0,41.0,24.13,22.01,10.93,34.0,26.0,11.0,1298.8,978.0,999.39,96.0,9.23,8.56,8.56,54.55,55.62,54.79,617.28,52.61,41.94,148.55,20.18,345.61,255.2,50.92,51.6,49.98,643.0,251.0,300.0,1194.0,48.0,48.0,9.0,150.0,15.0,298.0,335.0,595.0,846.0,78.0,161.0,663.0,546.0,192.0,179.0,674.0,178.0,42.0,20.25,21.19,11.17,19.0,19.0,10.0,1173.55,894.0,880.7,111.0,8.69,9.7,9.77,49.58,48.82,48.0
WSH,2021,WSH,WSH,Team Level,4on5,28,0.17,0.18,0.18,6241.0,18.46,2.2,1.02,2.42,0.52,6.03,12.87,2.19,2.2,2.19,20.0,6.0,6.0,32.0,4.0,0.0,0.0,1.0,0.0,2.0,19.0,16.0,22.0,2.0,4.0,47.0,25.0,18.0,5.0,17.0,6.0,3.0,0.55,0.72,0.93,1.0,1.0,2.0,32.0,26.0,26.0,4.0,0.23,0.0,0.0,2.37,2.37,2.35,82.06,11.03,7.79,18.17,2.76,48.96,25.55,9.22,11.03,9.22,83.0,35.0,30.0,148.0,9.0,9.0,2.0,16.0,0.0,47.0,37.0,74.0,109.0,6.0,12.0,58.0,10.0,11.0,14.0,80.0,28.0,10.0,2.3,3.67,5.06,1.0,5.0,3.0,148.0,118.0,118.0,2.0,2.03,2.84,2.84,9.96,9.96,8.42
WSH,2021,WSH,WSH,Team Level,5on4,28,0.85,0.83,0.82,7472.0,104.61,10.74,9.18,22.5,3.42,66.44,34.78,10.22,10.74,10.22,111.0,37.0,39.0,187.0,13.0,9.0,2.0,23.0,3.0,53.0,47.0,98.0,135.0,6.0,12.0,55.0,14.0,7.0,17.0,115.0,22.0,11.0,3.29,2.72,4.74,4.0,4.0,5.0,187.0,148.0,148.0,1.0,2.29,1.77,1.77,11.2,11.2,10.82,22.45,1.83,1.11,3.09,0.65,7.72,16.66,1.82,1.83,1.82,27.0,5.0,6.0,38.0,3.0,0.0,0.0,2.0,2.0,4.0,21.0,24.0,29.0,4.0,8.0,77.0,15.0,26.0,10.0,26.0,4.0,2.0,0.72,0.45,0.65,0.0,1.0,2.0,38.0,32.0,32.0,9.0,0.26,0.0,0.0,2.02,2.02,2.01
EDM,2021,EDM,EDM,Team Level,other,26,0.62,0.5,0.47,3538.0,42.66,10.81,3.07,6.23,1.24,22.63,13.02,10.55,10.81,10.55,37.0,20.0,19.0,76.0,11.0,0.0,0.0,3.0,1.0,29.0,13.0,26.0,46.0,1.0,2.0,44.0,13.0,11.0,11.0,26.0,18.0,13.0,1.03,2.03,7.75,0.0,2.0,9.0,76.0,57.0,57.0,7.0,0.85,0.0,0.0,11.65,11.65,11.35,44.69,6.65,3.24,8.31,1.61,26.83,16.35,6.45,6.65,6.45,50.0,13.0,13.0,76.0,6.0,2.0,0.0,6.0,4.0,24.0,21.0,44.0,57.0,3.0,6.0,41.0,11.0,7.0,10.0,38.0,20.0,5.0,1.4,2.48,2.77,1.0,2.0,3.0,76.0,63.0,63.0,4.0,0.94,0.3,0.3,7.3,7.3,7.08
EDM,2021,EDM,EDM,Team Level,all,26,0.53,0.51,0.49,94407.0,816.76,86.65,57.95,179.23,26.17,445.39,328.61,83.8,86.73,83.88,835.0,289.0,382.0,1506.0,88.0,59.0,11.0,189.0,30.0,385.0,373.0,747.0,1036.0,83.0,179.0,793.0,555.0,187.0,254.0,795.0,246.0,83.0,24.84,29.49,32.33,21.0,31.0,36.0,1508.04,1124.0,1124.34,144.0,12.83,13.14,13.14,86.35,86.38,84.41,827.44,77.5,57.87,188.65,27.13,466.01,330.85,75.04,78.24,75.77,875.0,273.0,311.0,1459.0,80.0,62.0,11.0,174.0,27.0,378.0,427.0,795.0,1068.0,89.0,184.0,729.0,611.0,185.0,272.0,842.0,237.0,69.0,26.5,28.5,22.5,33.0,22.0,25.0,1464.77,1148.0,1154.63,171.0,12.84,12.12,12.12,78.21,78.97,77.23
EDM,2021,EDM,EDM,Team Level,5on5,26,0.49,0.5,0.49,76080.0,614.21,52.9,41.44,144.29,19.84,339.44,253.09,51.35,52.98,51.43,627.0,224.0,311.0,1162.0,50.0,48.0,9.0,157.0,20.0,275.0,301.0,577.0,801.0,70.0,153.0,604.0,512.0,152.0,206.0,639.0,165.0,47.0,19.82,19.87,13.2,13.0,23.0,14.0,1164.04,851.0,851.34,116.0,8.59,10.1,10.1,51.38,51.42,50.62,649.49,55.77,42.93,153.15,20.97,359.13,266.04,54.26,56.52,54.98,689.0,209.0,256.0,1154.0,59.0,47.0,7.0,136.0,17.0,293.0,346.0,630.0,839.0,76.0,158.0,551.0,569.0,151.0,221.0,672.0,179.0,47.0,21.79,21.43,12.56,28.0,18.0,13.0,1159.77,898.0,904.63,149.0,8.9,7.78,7.78,56.9,57.66,56.73
EDM,2021,EDM,EDM,Team Level,4on5,26,0.17,0.17,0.2,7871.0,31.12,2.72,1.38,4.16,0.95,9.75,23.05,2.71,2.72,2.71,37.0,5.0,2.0,44.0,4.0,0.0,0.0,9.0,1.0,8.0,20.0,33.0,38.0,4.0,8.0,62.0,17.0,18.0,20.0,28.0,14.0,0.0,0.89,1.83,0.0,4.0,0.0,0.0,44.0,42.0,42.0,20.0,0.32,0.0,0.0,3.04,3.04,3.03,118.52,13.54,10.92,25.26,4.11,75.13,38.03,12.85,13.54,12.85,121.0,46.0,41.0,208.0,14.0,12.0,4.0,32.0,6.0,56.0,47.0,107.0,153.0,7.0,14.0,85.0,6.0,13.0,29.0,120.0,31.0,16.0,2.99,3.6,6.96,4.0,1.0,9.0,208.0,167.0,167.0,6.0,2.81,3.82,3.82,12.53,12.53,11.96
EDM,2021,EDM,EDM,Team Level,5on4,26,0.93,0.91,0.9,6918.0,128.77,20.23,12.06,24.54,4.14,73.57,39.45,19.19,20.23,19.19,134.0,40.0,50.0,224.0,23.0,11.0,2.0,20.0,8.0,73.0,39.0,111.0,151.0,8.0,16.0,83.0,13.0,6.0,17.0,102.0,49.0,23.0,3.1,5.76,11.38,4.0,6.0,13.0,224.0,174.0,174.0,1.0,3.09,3.05,3.05,20.27,20.27,19.41,14.73,1.52,0.78,1.93,0.44,4.91,10.41,1.48,1.52,1.48,15.0,5.0,1.0,21.0,1.0,1.0,0.0,0.0,0.0,5.0,13.0,14.0,19.0,3.0,6.0,52.0,25.0,14.0,12.0,12.0,7.0,1.0,0.32,0.98,0.22,0.0,1.0,0.0,21.0,20.0,20.0,12.0,0.18,0.22,0.22,1.48,1.48,1.46
COL,2021,COL,COL,Team Level,other,25,0.58,0.56,0.58,5153.0,48.88,11.69,3.77,8.82,1.77,26.22,15.73,11.2,11.69,11.2,49.0,19.0,19.0,87.0,18.0,5.0,0.0,7.0,4.0,15.0,19.0,31.0,50.0,1.0,2.0,51.0,14.0,16.0,6.0,34.0,16.0,18.0,1.21,2.1,8.38,5.0,2.0,11.0,87.0,68.0,68.0,2.0,1.13,1.12,1.12,11.7,11.7,11.37,35.82,8.51,2.48,6.21,1.22,19.13,11.44,7.69,8.51,7.69,36.0,13.0,19.0,68.0,9.0,1.0,0.0,5.0,1.0,14.0,19.0,27.0,40.0,4.0,8.0,49.0,15.0,9.0,7.0,27.0,10.0,12.0,0.7,1.16,6.64,3.0,0.0,6.0,68.0,49.0,49.0,6.0,0.73,0.03,0.03,9.21,9.21,8.35
COL,2021,COL,COL,Team Level,all,25,0.54,0.53,0.53,90423.0,816.57,83.71,58.36,183.42,26.14,455.88,325.48,81.11,84.76,82.13,853.0,280.0,396.0,1529.0,108.0,67.0,10.0,202.0,28.0,302.0,426.0,745.0,1025.0,95.0,214.0,712.0,490.0,188.0,159.0,837.0,200.0,96.0,24.94,24.09,34.67,41.0,35.0,32.0,1563.5,1133.0,1153.44,82.0,13.07,16.62,16.62,80.16,81.09,79.49,726.53,70.08,50.5,168.29,24.33,405.19,291.61,67.3,69.49,66.74,768.0,242.0,336.0,1346.0,84.0,64.0,12.0,180.0,24.0,284.0,374.0,684.0,926.0,114.0,257.0,818.0,533.0,188.0,165.0,763.0,169.0,78.0,20.88,20.58,28.62,32.0,21.0,31.0,1328.48,1010.0,1001.88,112.0,11.22,12.23,12.23,69.06,68.51,66.48
COL,2021,COL,COL,Team Level,5on5,25,0.55,0.53,0.52,69782.0,601.83,51.74,40.73,141.47,19.25,332.24,248.58,50.44,52.79,51.47,637.0,197.0,323.0,1157.0,65.0,47.0,6.0,161.0,20.0,212.0,329.0,572.0,769.0,84.0,189.0,507.0,443.0,147.0,122.0,631.0,153.0,50.0,19.24,18.5,13.99,30.0,29.0,6.0,1191.5,834.0,854.44,69.0,8.43,10.32,10.52,49.64,50.57,49.84,554.16,43.04,36.44,134.87,18.47,309.74,229.44,41.56,42.45,41.0,586.0,186.0,260.0,1032.0,55.0,48.0,8.0,140.0,19.0,218.0,292.0,531.0,717.0,98.0,225.0,627.0,478.0,149.0,132.0,607.0,123.0,42.0,16.76,15.25,11.02,26.0,19.0,10.0,1014.49,772.0,763.88,91.0,7.52,8.57,8.57,41.98,41.43,40.66
COL,2021,COL,COL,Team Level,4on5,25,0.12,0.14,0.15,6764.0,21.96,2.33,1.15,2.89,0.63,6.81,15.18,2.33,2.33,2.33,28.0,1.0,4.0,33.0,6.0,0.0,0.0,2.0,0.0,3.0,18.0,22.0,23.0,1.0,2.0,69.0,22.0,18.0,8.0,22.0,3.0,4.0,0.75,0.5,1.08,3.0,1.0,2.0,33.0,29.0,29.0,7.0,0.27,0.0,0.0,2.6,2.6,2.6,114.5,16.39,10.47,24.18,3.97,69.27,34.73,15.97,16.39,15.97,120.0,39.0,52.0,211.0,18.0,13.0,4.0,31.0,4.0,47.0,46.0,102.0,141.0,5.0,10.0,61.0,8.0,4.0,16.0,109.0,29.0,21.0,2.81,3.4,10.19,3.0,2.0,13.0,211.0,159.0,159.0,6.0,2.72,3.43,3.43,15.68,15.68,15.29
COL,2021,COL,COL,Team Level,5on4,25,0.89,0.88,0.87,8724.0,143.91,17.96,12.72,30.23,4.49,90.62,45.99,17.14,17.96,17.14,139.0,63.0,50.0,252.0,19.0,15.0,4.0,32.0,4.0,72.0,60.0,120.0,183.0,9.0,21.0,85.0,11.0,7.0,23.0,150.0,28.0,24.0,3.74,2.99,11.23,3.0,3.0,13.0,252.0,202.0,202.0,4.0,3.25,5.18,4.98,16.22,16.22,15.68,22.05,2.14,1.11,3.02,0.67,7.06,16.0,2.08,2.14,2.08,26.0,4.0,5.0,35.0,2.0,2.0,0.0,4.0,0.0,5.0,17.0,24.0,28.0,7.0,14.0,81.0,32.0,26.0,10.0,20.0,7.0,3.0,0.6,0.77,0.77,0.0,0.0,2.0,35.0,30.0,30.0,9.0,0.26,0.2,0.2,2.2,2.2,2.18
NYI,2021,NYI,NYI,Team Level,other,23,0.46,0.43,0.44,2569.0,26.89,5.91,1.63,5.34,0.85,14.38,11.89,5.42,5.91,5.42,22.0,18.0,11.0,51.0,3.0,2.0,1.0,6.0,4.0,7.0,18.0,19.0,37.0,1.0,2.0,29.0,9.0,5.0,7.0,24.0,8.0,8.0,0.87,1.08,3.96,1.0,1.0,1.0,51.0,40.0,40.0,4.0,0.43,0.54,0.54,5.8,5.8,5.3,37.12,6.89,2.7,6.52,1.22,19.76,13.91,6.55,6.89,6.55,39.0,12.0,16.0,67.0,10.0,2.0,0.0,7.0,2.0,17.0,13.0,29.0,41.0,3.0,6.0,32.0,4.0,5.0,7.0,23.0,19.0,9.0,0.81,2.42,3.66,2.0,4.0,4.0,67.0,51.0,51.0,3.0,0.74,0.56,0.56,7.06,7.06,6.71
