datagolf_name,dk_name,sample_size,dk_id,dk_salary,std_dev,tee_time,early_late_wave,scoring_points,finish_points,manual_bump,total_points,value,max_exposure,projected_ownership,lineup_rule
"Harman, Brian","Brian Harman",150,23516810,8300,35.384,7:23 am,1,73.5,4.9,0,78.4,0.98,100,13.7913604466143,
"Poston, J.T.","J.T. Poston",150,23516811,8200,35.195,7:56 am,1,66.1,3.4,0,69.5,0.41,100,12.5290897355076,
"Wise, Aaron","Aaron Wise",150,23516812,8100,35.800,8:29 am,1,72.9,4.6,0,77.5,1,100,13.5318707880133,
"Riley, Davis","Davis Riley",150,23516814,8000,33.878,8:40 am,1,64.9,3,0,67.9,0.38,100,10.7722379647051,
"Rose, Justin","Justin Rose",150,23516813,8000,34.200,7:34 am,1,63.5,2.8,0,66.3,0.27,100,7.65709429329701,
"Mitchell, Keith","Keith Mitchell",150,23516815,7900,34.479,7:45 am,1,66.8,3.4,0,70.2,0.58,100,9.58978662423466,
"Hubbard, Mark","Mark Hubbard",150,23516816,7900,34.384,8:18 am,1,67.2,3.6,0,70.8,0.62,100,10.759527147507,
"Day, Jason","Jason Day",150,23516818,7800,33.167,1:11 pm,0,61.6,2.5,0,64.1,0.2,100,5.17985618516252,
"Stallings, Scott","Scott Stallings",150,23516817,7800,34.550,1:44 pm,0,65.8,3.2,0,69,0.54,100,10.9611664336312,
"Munoz, Sebastian","Sebastian Munoz",150,23516819,7700,34.940,12:38 pm,0,69.7,3.9,0,73.5,0.88,100,10.7432653587448,
"Long, Adam","Adam Long",150,23516820,7700,34.429,1:11 pm,0,66.7,3.3,0,70.1,0.65,100,9.55857726090464,
"Streelman, Kevin","Kevin Streelman",150,23516821,7600,33.677,7:01 am,1,64,2.9,0,66.9,0.47,100,7.20339561616548,
"Gotterup, Chris","Chris Gotterup",150,23516823,7600,30.754,8:51 am,1,54.1,1.5,0,55.6,-0.26,100,4.50052980515066,
"Svensson, Adam","Adam Svensson",150,23516824,7500,33.336,12:05 pm,0,61.2,2.5,0,63.6,0.28,100,9.93996438539534,
"Champ, Cameron","Cameron Champ",150,23516826,7500,31.453,8:07 am,1,55.5,1.7,0,57.2,-0.13,100,4.06427363175305,
"Smalley, Alex","Alex Smalley",150,23516827,7500,33.627,1:22 pm,0,63.7,2.8,0,66.5,0.48,100,7.88906785895532,
"Todd, Brendon","Brendon Todd",150,23516825,7500,33.697,7:23 am,1,63.9,3,0,66.9,0.5,100,6.83753513151517,
"Laird, Martin","Martin Laird",150,23516829,7400,34.157,7:56 am,1,66.1,3.4,0,69.5,0.72,100,6.39798646064523,
"Lee, Kyounghoon","Kyoung-Hoon Lee",150,23516828,7400,34.132,12:49 pm,0,64.6,3,0,67.6,0.59,100,6.17553552352668,
"Pan, C.T.","C.T. Pan",150,23516830,7400,33.175,1:11 pm,0,62.4,2.7,0,65.1,0.42,100,5.36204671568741,
"Reavie, Chez","Chez Reavie",150,23516831,7400,34.512,7:34 am,1,65.7,3.2,0,69,0.69,100,7.10298652490734,
"Tarren, Callum","Callum Tarren",150,23516832,7300,31.026,1:55 pm,0,55.8,1.7,0,57.4,-0.05,100,5.85657850212267,
"English, Harris","Harris English",150,23516833,7300,32.383,7:23 am,1,58.1,2.1,0,60.2,0.13,100,5.92543072446254,
"Spaun, J.J.","J.J. Spaun",150,23516834,7300,33.428,1:11 pm,0,63.1,2.8,0,65.9,0.52,100,5.79978776741865,
"Moore, Taylor","Taylor Moore",150,23516835,7300,32.211,12:16 pm,0,59.2,2.2,0,61.4,0.21,100,4.78919365085724,
"Hardy, Nick","Nick Hardy",150,23516836,7300,32.359,2:06 pm,0,58.3,2.1,0,60.4,0.14,100,3.5340583543386,
"Rai, Aaron","Aaron Rai",150,23516837,7200,33.718,1:33 pm,0,64,3,0,67,0.63,100,6.36698267957289,
"NeSmith, Matthew","Matthew NeSmith",150,23516842,7200,33.962,1:44 pm,0,64.5,3,0,67.4,0.66,100,5.72549950421173,
"Cink, Stewart","Stewart Cink",150,23516841,7200,32.291,12:49 pm,0,58,2,0,59.9,0.15,100,2.98756009063851,
"Ghim, Doug","Doug Ghim",150,23516839,7200,33.640,7:12 am,1,62.2,2.7,0,64.9,0.49,100,4.35046203698004,
"Knox, Russell","Russell Knox",150,23516840,7200,32.870,12:16 pm,0,60.9,2.5,0,63.4,0.38,100,4.48775242729318,
"Rodgers, Patrick","Patrick Rodgers",150,23516838,7200,31.450,8:40 am,1,57.2,1.9,0,59.1,0.09,100,3.05337351645514,
"Jaeger, Stephan","Stephan Jaeger",150,23516843,7100,32.429,7:12 am,1,59.5,2.2,0,61.7,0.31,100,4.5633015832244,
"Hughes, Mackenzie","Mackenzie Hughes",150,23516847,7100,30.907,8:40 am,1,55.5,1.7,0,57.2,0,100,2.66222956324265,
"Duncan, Tyler","Tyler Duncan",150,23516849,7100,33.209,7:45 am,1,61.5,2.5,0,64,0.46,100,5.20066270829653,
"Dahmen, Joel","Joel Dahmen",150,23516844,7100,33.385,1:00 pm,0,63.5,2.8,0,66.2,0.62,100,5.30082008241685,
"Sigg, Greyson","Greyson Sigg",150,23516845,7100,32.213,1:55 pm,0,58.5,2,0,60.5,0.22,100,3.20371854583913,
"Hodges, Lee","Lee Hodges",150,23516848,7100,31.735,12:16 pm,0,57.2,1.8,0,59,0.13,100,3.75305720365898,
"Willett, Danny","Danny Willett",150,23516846,7100,30.890,12:38 pm,0,54.9,1.6,0,56.6,-0.04,100,2.08265383924694,
"Putnam, Andrew","Andrew Putnam",150,23516853,7000,32.598,1:33 pm,0,60.4,2.3,0,62.7,0.42,100,3.57411113659659,
"Kizzire, Patton","Patton Kizzire",150,23516856,7000,30.756,7:56 am,1,54.8,1.6,0,56.4,-0.01,100,2.05335300981328,
"Fowler, Rickie","Rickie Fowler",150,23516851,7000,31.401,12:49 pm,0,56.4,1.8,0,58.2,0.1,100,2.70232657939932,
"Lipsky, David","David Lipsky",150,23516852,7000,33.299,12:05 pm,0,62,2.6,0,64.6,0.55,100,4.32500155874104,
"Thompson, Michael","Michael Thompson",150,23516855,7000,32.881,7:45 am,1,59.3,2.2,0,61.6,0.34,100,4.26307964316067,
"Wallace, Matt","Matt Wallace",150,23516850,7000,30.690,1:33 pm,0,54.2,1.5,0,55.7,-0.05,100,3.96865557139422,
"Smotherman, Austin","Austin Smotherman",150,23516854,7000,31.865,9:02 am,1,57.4,1.9,0,59.3,0.18,100,3.18752808307391,
"Whaley, Vincent","Vince Whaley",150,23516857,7000,30.468,6:50 am,1,54.4,1.6,0,56,-0.04,100,3.13178817780276,
"Hoffman, Charley","Charley Hoffman",150,23516864,6900,30.160,7:12 am,1,52,1.3,0,53.3,-0.16,100,3.20430048761105,
"Lebioda, Hank","Hank Lebioda",150,23516860,6900,30.280,8:07 am,1,54,1.5,0,55.5,-0.03,100,1.75864927927693,
"Sabbatini, Rory","Rory Sabbatini",150,23516859,6900,31.211,8:29 am,1,55.5,1.7,0,57.2,0.07,100,3.92020765794448,
"Lahiri, Anirban","Anirban Lahiri",150,23516861,6900,33.282,7:12 am,1,61.9,2.6,0,64.5,0.58,100,4.00393176571535,
"Buckley, Hayden","Hayden Buckley",150,23516858,6900,32.303,12:05 pm,0,59.1,2.1,0,61.2,0.35,100,4.81747454768729,
"Hadley, Chesson","Chesson Hadley",150,23516863,6900,29.302,8:07 am,1,51.1,1.2,0,52.2,-0.22,100,3.3998459434193,
"Schwab, Matthias","Matthias Schwab",150,23516865,6900,30.572,8:40 am,1,54.3,1.6,0,55.9,-0.01,100,1.89713844654066,
"Wu, Brandon","Brandon Wu",150,23516862,6900,32.246,12:27 pm,0,58.1,2,0,60.1,0.28,100,2.67236333966109,
"Kodaira, Satoshi","Satoshi Kodaira",150,23516873,6800,30.022,1:33 pm,0,52.2,1.3,0,53.5,-0.11,100,0.745362787421244,
"Gligic, Michael","Michael Gligic",150,23516868,6800,31.330,2:06 pm,0,55.7,1.7,0,57.4,0.13,100,2.62595953153935,
"Huh, John","John Huh",150,23516872,6800,32.615,6:50 am,1,60.4,2.3,0,62.7,0.5,100,3.15473239923055,
"Taylor, Nick","Nick Taylor",150,23516869,6800,31.242,12:38 pm,0,56.2,1.8,0,58,0.17,100,2.87884649198131,
"Malnati, Peter","Peter Malnati",150,23516870,6800,31.232,12:05 pm,0,56.3,1.7,0,58,0.17,100,1.56089628650187,
"Garnett, Brice","Brice Garnett",150,23516871,6800,32.314,8:40 am,1,58.8,2.2,0,61,0.38,100,2.1032233811958,
"Hahn, James","James Hahn",150,23516866,6800,31.016,1:22 pm,0,54.7,1.6,0,56.3,0.05,100,1.77491251172974,
"Piercy, Scott","Scott Piercy",150,23516867,6800,31.038,8:18 am,1,54.9,1.6,0,56.5,0.07,100,1.75794365518941,
"Cabrera Bello, Rafa","Rafa Cabrera Bello",150,23516881,6700,29.515,1:33 pm,0,51,1.2,0,52.2,-0.16,100,1.27870849662626,
"Glover, Lucas","Lucas Glover",150,23516875,6700,33.427,12:49 pm,0,62.8,2.7,0,65.5,0.72,100,4.65528376660053,
"Straka, Sepp","Sepp Straka",150,23516877,6700,31.745,1:00 pm,0,57.2,1.9,0,59.1,0.28,100,1.84463559121585,
"Lee, Danny","Danny Lee",150,23516879,6700,31.541,8:40 am,1,55.7,1.7,0,57.5,0.17,100,1.09728606030167,
"Ryder, Sam","Sam Ryder",150,23516880,6700,30.995,8:18 am,1,55.3,1.6,0,57,0.14,100,1.70169350807253,
"Schenk, Adam","Adam Schenk",150,23516874,6700,31.638,7:01 am,1,55.8,1.8,0,57.6,0.18,100,1.79762053183114,
"Lower, Justin","Justin Lower",150,23516876,6700,30.096,2:17 pm,0,53,1.4,0,54.4,-0.03,100,2.37067014396593,
"Paul, Yannik","Yannik Paul",150,23529832,6700,30.783,2:17 pm,0,54.9,1.6,0,56.5,0.11,100,1.05687695954019,
"Hickok, Kramer","Kramer Hickok",150,23516885,6600,31.062,1:44 pm,0,55.7,1.7,0,57.4,0.21,100,0.619701399478492,
"Moore, Ryan","Ryan Moore",150,23516888,6600,29.415,1:22 pm,0,51.3,1.2,0,52.5,-0.11,100,1.40674018801427,
"Percy, Cameron","Cameron Percy",150,23516887,6600,29.167,8:18 am,1,51.3,1.2,0,52.5,-0.11,100,0.3771006476412,
"Johnson, Zach","Zach Johnson",150,23516882,6600,30.474,7:23 am,1,54,1.6,0,55.6,0.08,100,2.53562613471968,
"Redman, Doc","Doc Redman",150,23516883,6600,29.673,6:50 am,1,51.6,1.3,0,52.8,-0.09,100,1.33239337417213,
"Streb, Robert","Robert Streb",150,23516889,6600,29.859,12:49 pm,0,52.5,1.3,0,53.7,-0.04,100,0.330799235591274,
"Ramey, Chad","Chad Ramey",150,23516884,6600,31.494,8:07 am,1,56.2,1.8,0,58,0.25,100,1.17036629320758,
"Bramlett, Joseph","Joseph Bramlett",150,23516886,6600,28.687,2:17 pm,0,49.6,1,0,50.7,-0.22,100,0.2879857531107,
"Higgs, Harry","Harry Higgs",150,23516891,6500,26.820,8:29 am,1,46.1,0.7,0,46.8,-0.41,100,0.570261795861676,
"Kraft, Kelly","Kelly Kraft",150,23516890,6500,29.623,12:16 pm,0,51.3,1.2,0,52.6,-0.07,100,1.70549064548424,
"Cook, Austin","Austin Cook",150,23516896,6500,29.390,12:27 pm,0,50.4,1.2,0,51.6,-0.13,100,0.642839436553546,
"Brown, Scott","Scott Brown",150,23516894,6500,29.334,6:50 am,1,50.9,1.2,0,52.1,-0.1,100,0.549294131366888,
"Novak, Andrew","Andrew Novak",150,23516897,6500,28.476,8:51 am,1,49.7,1,0,50.7,-0.18,100,0.281791234676155,
"Gutschewski, Scott","Scott Gutschewski",150,23516898,6500,29.806,1:22 pm,0,52.8,1.4,0,54.2,0.03,100,0.0618995062280415,
"Griffin, Ben","Ben Griffin",150,23516893,6500,26.912,1:55 pm,0,45.8,0.8,0,46.6,-0.42,100,0.401133317923807,
"Martin, Ben","Ben Martin",150,23516895,6500,28.452,8:29 am,1,49.2,1.1,0,50.2,-0.21,100,0.363068312125012,
"Seiffert, Chase","Chase Seiffert",150,23516892,6500,30.259,1:55 pm,0,53.4,1.4,0,54.8,0.07,100,0.587230652402001,
"Hoag, Bo","Bo Hoag",150,23516901,6400,26.732,9:02 am,1,46,0.8,0,46.7,-0.38,100,0.267424353417793,
"Kohles, Ben","Ben Kohles",150,23516904,6400,27.691,9:02 am,1,47.7,0.9,0,48.7,-0.26,100,0.0414932945957338,
"Norlander, Henrik","Henrik Norlander",150,23516899,6400,30.163,8:18 am,1,52.6,1.4,0,54,0.05,100,1.06125008644956,
"Chappell, Kevin","Kevin Chappell",150,23516907,6400,26.059,7:01 am,1,44.1,0.6,0,44.8,-0.49,100,0.0702039926772085,
"Tway, Kevin","Kevin Tway",150,23516906,6400,26.742,12:49 pm,0,46.3,0.8,0,47.1,-0.36,100,0.0414932945957338,
"Taylor, Vaughn","Vaughn Taylor",150,23516905,6400,29.595,12:05 pm,0,51.8,1.3,0,53.1,-0.01,100,0.715020541209549,
"Byrd, Jonathan","Jonathan Byrd",150,23516900,6400,27.846,1:44 pm,0,47.5,0.9,0,48.4,-0.28,100,0.14207822679297,
"Haas, Bill","Bill Haas",150,23516902,6400,29.697,1:44 pm,0,52.5,1.3,0,53.9,0.04,100,0.104141705757858,
"Higgo, Garrick","Garrick Higgo",150,23516903,6400,27.075,7:34 am,1,46.2,0.8,0,46.9,-0.37,100,0.291464878595889,
"Brehm, Ryan","Ryan Brehm",150,23516916,6300,25.140,7:23 am,1,42.7,0.5,0,43.2,-0.55,100,0.0414932945957338,
"Werenski, Richy","Richy Werenski",150,23516911,6300,24.822,7:56 am,1,42.4,0.5,0,42.9,-0.57,100,1.21530827655296,
"McGirt, William","William McGirt",150,23516914,6300,28.856,1:00 pm,0,49.9,1.1,0,51.1,-0.09,100,0.0414932945957338,
"Villegas, Camilo","Camilo Villegas",150,23516909,6300,28.004,7:01 am,1,48.2,0.9,0,49.1,-0.21,100,0.342235108557692,
"Herman, Jim","Jim Herman",150,23516912,6300,29.097,1:00 pm,0,49.6,1.1,0,50.6,-0.12,100,1.38982754125046,
"Wu, Dylan","Dylan Wu",150,23516915,6300,26.746,8:51 am,1,45.7,0.7,0,46.4,-0.36,100,0.0414932945957338,
"Stuard, Brian","Brian Stuard",150,23516913,6300,29.646,7:01 am,1,52.3,1.4,0,53.7,0.07,100,0.9884208145606,
"Sloan, Roger","Roger Sloan",150,23516908,6300,28.488,8:29 am,1,48.9,1,0,49.9,-0.16,100,2.04691073179256,
"Stroud, Chris","Chris Stroud",150,23516921,6200,26.705,1:33 pm,0,45.4,0.8,0,46.2,-0.34,100,0.0414932945957338,
"Aphibarnrat, Kiradech","Kiradech Aphibarnrat",150,23516924,6200,26.246,8:07 am,1,44.9,0.7,0,45.6,-0.38,100,0.0414932945957338,
"Kang, Sung","Sung Kang",150,23516922,6200,25.176,8:07 am,1,43.1,0.5,0,43.6,-0.49,100,0.170619295958884,
"Dufner, Jason","Jason Dufner",150,23516919,6200,25.747,1:44 pm,0,43.8,0.6,0,44.5,-0.44,100,0.15365043941856,
"Hagy, Brandon","Brandon Hagy",150,23516925,6200,24.468,8:18 am,1,41.3,0.5,0,41.8,-0.6,100,0.0414932945957338,
"Donald, Luke","Luke Donald",150,23516917,6200,28.058,7:34 am,1,48.1,1,0,49,-0.18,100,0.768355090771666,
"Barjon, Paul","Paul Barjon",150,23516918,6200,27.297,9:02 am,1,46.7,0.8,0,47.5,-0.27,100,0.0414932945957338,
"Reeves, Seth","Seth Reeves",150,23516920,6200,26.452,2:06 pm,0,44.7,0.7,0,45.4,-0.39,100,0.0414932945957338,
"Baddeley, Aaron","Aaron Baddeley",150,23516923,6200,24.478,7:01 am,1,41.2,0.5,0,41.7,-0.61,100,0.0414932945957338,
"Phillips, Trent","Trent Phillips",150,23516929,6100,26.441,9:02 am,1,44.9,0.7,0,45.6,-0.35,100,0.39311299968896,
"Bryan, Wesley","Wesley Bryan",150,23516931,6100,22.006,8:29 am,1,37.9,0.3,0,38.1,-0.78,100,0.0414932945957338,
"Hammer, Cole","Cole Hammer",150,23516926,6100,23.450,2:06 pm,0,40.2,0.4,0,40.5,-0.64,100,0.0414932945957338,
"Thompson, Curtis","Curtis Thompson",150,23516935,6100,23.434,2:06 pm,0,40.3,0.4,0,40.7,-0.63,100,0.0414932945957338,
"Landry, Andrew","Andrew Landry",150,23516933,6100,24.517,7:34 am,1,41.4,0.5,0,41.9,-0.56,100,0.0414932945957338,
"Wolfe, Jared","Jared Wolfe",150,23516928,6100,25.495,8:51 am,1,43.3,0.6,0,43.9,-0.45,100,0.0414932945957338,
"Skinns, David","David Skinns",150,23516927,6100,24.544,1:55 pm,0,41.3,0.5,0,41.8,-0.56,100,0.0414932945957338,
"Creel, Joshua","Joshua Creel",150,23516932,6100,25.840,8:51 am,1,43.7,0.6,0,44.4,-0.42,100,0.0414932945957338,
"Knous, Jim","Jim Knous",150,23516934,6100,24.840,2:17 pm,0,42,0.5,0,42.5,-0.53,100,0.0414932945957338,
"Trainer, Martin","Martin Trainer",150,23516930,6100,24.802,7:23 am,1,42.4,0.5,0,42.9,-0.5,100,0.0414932945957338,
"Barnes, Ricky","Ricky Barnes",150,23516941,6000,20.176,12:05 pm,0,35,0.2,0,35.2,-0.92,100,0.0414932945957338,
"Gay, Brian","Brian Gay",150,23516940,6000,21.396,12:38 pm,0,36.9,0.3,0,37.1,-0.81,100,0.0414932945957338,
"Van Pelt, Bo","Bo Van Pelt",150,23516938,6000,23.894,12:27 pm,0,40.4,0.4,0,40.8,-0.59,100,0.0414932945957338,
"Gibson, Tommy","Tommy Gibson",4,23516944,6000,21.585,9:02 am,1,36.5,0.3,0,36.8,-0.83,100,0.0414932945957338,
"Watney, Nick","Nick Watney",150,23516937,6000,23.467,6:50 am,1,40.1,0.4,0,40.5,-0.61,100,0.0414932945957338,
"Van Der Walt, Dawie","Dawie Van der Walt",150,23516939,6000,24.506,8:51 am,1,41.6,0.5,0,42.1,-0.51,100,0.0414932945957338,
"Gainey, Tommy","Tommy Gainey",150,23516942,6000,23.850,6:50 am,1,40.7,0.4,0,41.1,-0.57,100,0.0414932945957338,
"Drewitt, Brett","Brett Drewitt",150,23516943,6000,20.813,2:17 pm,0,36.2,0.2,0,36.4,-0.85,100,0.0414932945957338,
"Lamb, Rick","Rick Lamb",150,23529831,6000,27.078,1:55 pm,0,47.5,0.8,0,48.3,-0.15,100,0.286792511409553,
"McGreevy, Max","Max McGreevy",150,23516936,6000,25.866,7:12 am,1,44.3,0.6,0,44.9,-0.35,100,0.0414932945957338,
"DeMorat, Mickey","Mickey DeMorat",150,23529829,6000,22.697,2:06 pm,0,39.8,0.3,0,40.1,-0.63,100,0.0414932945957338,
"Love III, Davis","Davis Love III",150,23516945,6000,18.986,7:45 am,1,33.6,0.2,0,33.8,-1,100,0.0414932945957338,
