bet_outcome_numeric,bet_outcome_text,close_odds,close_time,dg_id,open_odds,open_time,outcome,player_name,book,event_completed,event_name,market,season,year,event_id
0,loss,+12863,2022-08-04 00:01,14509,+13099,2022-08-01 18:21,T81,"Dahmen, Joel",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+12889,2022-08-04 00:01,12669,+15079,2022-08-01 18:21,T8,"Lahiri, Anirban",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+12889,2022-08-04 00:01,16283,+12565,2022-08-01 18:21,T36,"Rodgers, Patrick",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+12933,2022-08-04 00:01,25213,+15079,2022-08-01 18:21,T8,"Wu, Brandon",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+12933,2022-08-04 00:01,12920,+15079,2022-08-01 18:21,CUT,"Willett, Danny",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+12933,2022-08-04 00:01,23482,+15079,2022-08-01 18:21,CUT,"Sigg, Greyson",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+14382,2022-08-04 00:01,13831,+20107,2022-08-01 18:21,T21,"Knox, Russell",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+14393,2022-08-04 00:01,18187,+20107,2022-08-01 18:21,CUT,"Duncan, Tyler",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+14970,2022-08-04 00:01,15980,+20107,2022-08-01 18:21,T27,"Lipsky, David",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+15236,2022-08-04 00:01,15556,+20107,2022-08-01 18:21,CUT,"Hughes, Mackenzie",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+15270,2022-08-04 00:01,25157,+20107,2022-08-01 18:21,T47,"Hodges, Lee",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+15297,2022-08-04 00:01,12965,+20107,2022-08-01 18:21,CUT,"Fowler, Rickie",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+15370,2022-08-04 00:01,13404,+20107,2022-08-01 18:21,T61,"Gligic, Michael",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+15462,2022-08-04 00:01,13470,+20107,2022-08-01 18:21,CUT,"Kizzire, Patton",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+15526,2022-08-04 00:01,20706,+20107,2022-08-01 18:21,CUT,"Wallace, Matt",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+15526,2022-08-04 00:01,25908,+20107,2022-08-01 18:21,CUT,"Whaley, Vincent",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+20163,2022-08-04 00:01,17511,+20107,2022-08-01 18:21,CUT,"Straka, Sepp",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+20331,2022-08-04 00:01,6283,+20107,2022-08-01 18:21,T61,"Sabbatini, Rory",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+20579,2022-08-04 00:01,11374,+20107,2022-08-01 18:21,T47,"Hahn, James",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+20651,2022-08-04 00:01,13126,+20107,2022-08-01 18:21,T81,"Taylor, Nick",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+20652,2022-08-04 00:01,7899,+20107,2022-08-01 18:21,T27,"Piercy, Scott",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+20703,2022-08-04 00:01,15016,+20107,2022-08-01 18:21,CUT,"Schwab, Matthias",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
0,loss,+20703,2022-08-04 00:01,5665,+20107,2022-08-01 18:21,T27,"Cink, Stewart",pinnacle,2022-08-07,Wyndham Championship,win,2022,2022,13
