player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Trent Williams,5529,T,SF,3,1,28,88.8,0,2,101,100.0,100.0,99.0,2,2,0,107,107,80.1,0,2,39,100.0,100.0,97.4,2,0,44,44
Alaric Jackson,40972,T,LA,2,0,26,47.1,1,6,98,100.0,100.0,96.4,1,7,0,102,102,36.3,1,6,51,100.0,100.0,93.1,7,0,52,52
Rob Havenstein,9490,T,LA,2,0,26,45.4,1,3,98,100.0,100.0,98.0,0,4,0,102,102,48.8,1,2,51,100.0,100.0,97.1,3,0,52,52
Coleman Shelton,39316,C,LA,2,0,26,46.6,3,6,98,100.0,100.0,95.4,0,9,0,102,102,33.0,2,5,51,100.0,100.0,93.1,7,0,52,52
Steve Avila,77319,G,LA,2,0,26,53.7,1,5,98,100.0,100.0,96.9,0,6,0,102,102,47.6,0,5,51,100.0,100.0,95.1,5,0,52,52
George Fant,11282,T,HST,2,0,13,73.4,0,6,91,100.0,100.0,95.6,0,7,1,101,101,78.6,0,3,41,100.0,100.0,96.3,3,0,45,45
Nick Gates,29476,C,WAS,2,0,32,65.3,2,1,85,100.0,100.0,95.9,0,5,2,97,97,57.6,1,1,45,100.0,100.0,95.6,3,1,52,52
Andrew Wylie,12333,T,WAS,2,0,32,59.5,0,3,85,100.0,100.0,95.9,1,5,2,97,97,46.7,0,2,45,100.0,100.0,93.3,4,2,52,52
Saahdiq Charles,59820,G,WAS,2,0,32,74.7,0,3,85,100.0,100.0,98.2,1,3,0,97,97,66.3,0,2,45,100.0,100.0,97.8,2,0,52,52
Brian O'Neill,46854,T,MIN,2,0,18,80.2,0,1,93,100.0,100.0,99.5,1,1,0,97,97,76.3,0,0,39,100.0,100.0,100.0,0,0,43,43
Ezra Cleveland,41973,G,MIN,2,0,18,76.9,1,2,93,100.0,100.0,98.4,0,3,0,97,97,62.9,1,2,39,100.0,100.0,96.2,3,0,43,43
Joshua Ezeudu,77355,T,NYG,3,0,21,43.4,0,4,88,100.0,100.0,96.6,2,5,1,97,97,23.2,0,3,34,100.0,100.0,92.6,4,1,41,41
Ed Ingram,59819,G,MIN,2,0,18,51.4,4,2,93,100.0,100.0,95.7,0,7,1,97,97,41.3,4,2,39,100.0,100.0,92.3,6,0,43,43
Charles Leno Jr.,8880,T,WAS,2,0,32,64.6,2,3,85,100.0,100.0,95.9,1,6,1,97,97,58.8,0,2,45,100.0,100.0,95.6,3,1,52,52
Creed Humphrey,59996,C,KC,2,0,16,71.8,0,0,90,100.0,100.0,100.0,0,0,0,96,96,82.7,0,0,47,100.0,100.0,100.0,0,0,51,51
Trey Smith,62960,G,KC,2,0,16,72.3,1,3,90,100.0,100.0,97.8,1,4,0,96,96,58.7,1,3,47,100.0,100.0,95.7,4,0,51,51
Donovan Smith,9467,T,KC,2,1,16,62.1,2,7,90,100.0,100.0,95.0,3,9,0,96,96,46.7,1,6,47,100.0,100.0,92.6,7,0,51,51
Joe Thuney,10712,G,KC,2,0,16,71.2,2,6,90,100.0,100.0,95.6,0,8,0,96,96,60.3,1,5,47,100.0,100.0,93.6,6,0,51,51
Sam Cosmi,60114,G,WAS,2,0,32,75.0,0,2,83,100.0,100.0,98.8,1,2,0,94,94,64.0,0,2,45,100.0,100.0,97.8,2,0,51,51
Jawaan Taylor,41665,T,KC,2,0,16,74.9,1,1,88,100.0,100.0,98.9,2,2,0,94,94,68.5,1,1,46,100.0,100.0,97.8,2,0,50,50
Corey Linsley,8796,C,LAC,2,0,27,63.0,0,3,86,100.0,100.0,98.3,0,3,0,93,93,51.2,0,2,39,100.0,100.0,97.4,2,0,41,41
Jamaree Salyer,81656,G,LAC,2,0,27,53.5,2,2,86,100.0,100.0,96.5,0,5,1,93,93,68.9,1,0,39,100.0,100.0,98.7,1,0,41,41
Spencer Brown,42296,T,BUF,2,0,4,53.3,1,5,88,100.0,100.0,95.5,0,7,1,93,93,32.8,1,3,42,100.0,100.0,92.9,5,1,46,46
Zion Johnson,99681,G,LAC,2,0,27,52.4,0,2,86,100.0,100.0,96.5,0,4,2,93,93,40.3,0,2,39,100.0,100.0,92.3,4,2,41,41
Rashawn Slater,59971,T,LAC,2,0,27,85.6,0,1,86,100.0,100.0,99.4,1,1,0,93,93,89.4,0,1,39,100.0,100.0,98.7,1,0,41,41
Dion Dawkins,11818,T,BUF,2,0,4,80.7,0,3,88,100.0,100.0,98.3,0,3,0,93,93,73.1,0,2,42,100.0,100.0,97.6,2,0,46,46
Connor McGovern,41714,G,BUF,2,0,4,75.9,0,4,88,100.0,100.0,96.6,0,5,1,93,93,61.0,0,4,42,100.0,100.0,92.9,5,1,46,46
O'Cyrus Torrence,102821,G,BUF,2,1,4,71.8,1,3,88,100.0,100.0,97.7,1,4,0,93,93,61.0,1,3,42,100.0,100.0,95.2,4,0,46,46
Austin Schlottmann,30097,C,MIN,2,0,18,66.0,0,4,88,100.0,100.0,96.6,0,5,1,92,92,69.0,0,3,37,100.0,100.0,95.9,3,0,41,41
Trey Pipkins III,91462,T,LAC,2,1,27,74.8,1,2,86,100.0,98.9,95.9,1,5,2,92,93,64.7,1,2,39,100.0,100.0,91.0,5,2,41,41
Mitch Morse,9482,C,BUF,2,0,4,72.0,1,3,86,100.0,100.0,97.7,0,4,0,91,91,66.5,1,2,42,100.0,100.0,96.4,3,0,46,46
Darnell Wright,98480,T,CHI,2,0,6,63.4,0,6,85,100.0,100.0,95.3,0,7,1,89,89,70.6,0,3,45,100.0,100.0,96.7,3,0,46,46
Braxton Jones,60092,T,CHI,2,1,6,80.4,0,3,85,100.0,100.0,97.1,2,4,1,89,89,72.4,0,2,45,100.0,100.0,95.6,3,1,46,46
Cody Whitehair,10690,G,CHI,2,0,6,39.8,3,4,85,100.0,100.0,93.5,0,9,2,89,89,32.9,2,3,45,100.0,100.0,90.0,7,2,46,46
Luke Fortner,42028,C,JAX,2,0,15,34.5,0,3,85,100.0,100.0,97.1,0,4,1,88,88,11.1,0,2,33,100.0,100.0,93.9,3,1,34,34
Ethan Pocic,11813,C,CLV,2,1,8,64.2,0,4,84,100.0,100.0,97.6,1,4,0,88,88,50.4,0,3,40,100.0,100.0,96.2,3,0,43,43
Jedrick Wills Jr.,58467,T,CLV,2,0,8,57.9,1,6,84,100.0,100.0,93.5,1,9,2,88,88,48.9,1,5,40,100.0,100.0,90.0,7,1,43,43
Anton Harrison,122929,T,JAX,2,0,15,42.8,0,2,85,100.0,100.0,95.3,0,5,3,88,88,31.8,0,1,33,100.0,100.0,89.4,4,3,34,34
Joel Bitonio,8670,G,CLV,2,0,8,78.7,0,2,84,100.0,100.0,98.8,0,2,0,88,88,68.0,0,2,40,100.0,100.0,97.5,2,0,43,43
Chandler Zavala,144009,G,CAR,2,0,5,23.0,3,5,81,100.0,100.0,92.6,0,10,2,88,88,26.7,3,5,51,100.0,100.0,90.2,9,1,56,56
Wyatt Teller,46131,G,CLV,2,1,8,68.3,2,1,84,100.0,100.0,97.0,1,4,1,88,88,50.9,2,1,40,100.0,100.0,93.7,4,1,43,43
Bradley Bozeman,27934,C,CAR,2,0,5,50.1,1,3,81,100.0,100.0,97.5,0,4,0,88,88,42.0,1,3,51,100.0,100.0,96.1,4,0,56,56
Ben Bartch,84236,G,JAX,2,0,15,50.7,1,3,85,100.0,100.0,95.3,0,6,2,88,88,32.9,1,1,33,100.0,100.0,90.9,4,2,34,34
Ikem Ekwonu,98286,T,CAR,2,1,5,68.5,2,1,81,100.0,100.0,96.9,1,4,1,88,88,68.6,2,0,51,100.0,100.0,96.1,3,1,56,56
Taylor Moton,11819,T,CAR,2,0,5,71.3,0,6,81,100.0,100.0,96.3,0,6,0,88,88,67.3,0,5,51,100.0,100.0,95.1,5,0,56,56
Walker Little,52287,T,JAX,2,0,15,77.2,0,1,85,100.0,100.0,99.4,1,1,0,88,88,81.5,0,1,33,100.0,100.0,98.5,1,0,34,34
Lucas Patrick,11435,C,CHI,2,0,6,57.4,0,6,84,100.0,100.0,96.4,0,6,0,88,88,53.5,0,5,45,100.0,100.0,94.4,5,0,46,46
Quinn Meinerz,112915,G,DEN,2,0,10,70.1,1,1,77,100.0,100.0,98.7,0,2,0,87,87,64.6,1,1,42,100.0,100.0,97.6,2,0,46,46
Ben Powers,41482,G,DEN,2,0,10,45.2,0,7,77,100.0,100.0,95.5,0,7,0,87,87,25.4,0,7,42,100.0,100.0,91.7,7,0,46,46
Lloyd Cushenberry III,41924,C,DEN,2,0,10,76.1,0,0,77,100.0,100.0,100.0,0,0,0,87,87,70.5,0,0,42,100.0,100.0,100.0,0,0,46,46
Garett Bolles,11775,T,DEN,2,0,10,70.5,0,4,77,100.0,100.0,96.1,0,5,1,87,87,62.5,0,3,42,100.0,100.0,94.0,4,1,46,46
Mike McGlinchey,46275,T,DEN,2,1,10,36.7,2,8,77,100.0,100.0,90.9,1,12,2,87,87,43.2,1,6,42,100.0,100.0,89.3,8,1,46,46
Mason Cole,45547,C,PIT,2,0,25,38.7,0,4,83,100.0,100.0,96.4,0,5,1,86,86,34.6,0,3,52,100.0,100.0,95.2,4,1,54,54
Isaac Seumalo,10713,G,PIT,2,0,25,57.5,1,3,83,100.0,100.0,97.6,0,4,0,86,86,54.5,0,2,52,100.0,100.0,98.1,2,0,54,54
James Daniels,45576,G,PIT,2,0,25,25.4,2,6,83,100.0,100.0,95.2,0,8,0,86,86,16.5,1,6,52,100.0,100.0,93.3,7,0,54,54
Dan Moore Jr.,60120,T,PIT,2,0,25,11.9,4,10,83,100.0,100.0,90.4,0,15,1,86,86,14.0,3,10,52,100.0,100.0,85.6,14,1,54,54
Bernhard Raimann,77948,T,IND,2,0,14,76.4,1,0,82,100.0,100.0,99.4,0,1,0,85,85,60.6,1,0,39,100.0,100.0,98.7,1,0,41,41
Marcus McKethan,60811,G,NYG,2,1,21,22.6,0,5,80,100.0,100.0,95.6,1,6,1,85,85,5.0,0,4,31,100.0,100.0,93.5,4,0,35,35
Braden Smith,46794,T,IND,2,1,14,68.2,1,2,82,100.0,100.0,98.2,2,3,0,85,85,58.3,1,1,39,100.0,100.0,97.4,2,0,41,41
Will Fries,41530,G,IND,2,0,14,62.3,1,3,82,100.0,100.0,97.6,0,4,0,85,85,51.5,1,3,39,100.0,100.0,94.9,4,0,41,41
Quenton Nelson,12954,G,IND,2,0,14,82.0,0,1,81,100.0,100.0,99.4,0,1,0,84,84,82.2,0,1,39,100.0,100.0,98.7,1,0,41,41
Atonio Mafi,82449,G,NE,2,0,19,54.4,1,5,79,100.0,100.0,93.7,1,8,2,83,83,42.6,0,5,48,100.0,100.0,90.6,7,2,49,49
Ryan Ramczyk,11787,T,NO,2,0,20,75.8,0,2,79,100.0,100.0,98.7,0,2,0,82,82,74.4,0,2,41,100.0,100.0,97.6,2,0,44,44
Chukwuma Okorafor,46302,T,PIT,2,1,25,55.4,0,2,79,100.0,100.0,98.7,1,2,0,82,82,69.4,0,0,48,100.0,100.0,100.0,0,0,50,50
James Hurst,9001,G,NO,2,0,20,40.6,2,0,79,100.0,100.0,96.2,0,4,2,82,82,17.6,2,0,41,100.0,100.0,92.7,4,2,44,44
Cesar Ruiz,59857,G,NO,2,0,20,43.0,0,2,79,100.0,100.0,97.5,0,3,1,82,82,29.6,0,2,41,100.0,100.0,95.1,3,1,44,44
Trevor Penning,59963,T,NO,2,0,20,53.9,1,6,79,100.0,100.0,91.8,0,10,3,82,82,38.5,1,6,41,100.0,100.0,86.6,9,2,44,44
Damien Lewis,81532,G,SEA,2,0,29,49.9,0,4,73,100.0,100.0,95.9,0,5,1,82,82,34.7,0,3,30,100.0,100.0,91.7,4,1,35,35
Phil Haynes,29244,G,SEA,2,1,29,83.5,0,0,73,100.0,100.0,98.6,1,1,1,82,82,73.7,0,0,30,100.0,100.0,96.7,1,1,35,35
Erik McCoy,37347,C,NO,2,0,20,47.3,1,4,79,100.0,100.0,95.6,0,6,1,82,82,45.8,1,3,41,100.0,100.0,92.7,5,1,44,44
Jonah Williams,41651,T,CIN,2,0,7,53.1,2,1,77,100.0,100.0,95.5,0,5,2,81,81,52.8,0,0,36,100.0,100.0,94.4,2,2,37,37
Austin Jackson,60816,T,MIA,2,0,17,58.4,1,4,79,100.0,100.0,95.6,0,6,1,81,81,37.3,0,3,19,100.0,100.0,86.8,4,1,19,19
Orlando Brown Jr.,46227,T,CIN,2,0,7,72.1,2,2,77,100.0,100.0,97.4,0,4,0,81,81,76.0,1,1,36,100.0,100.0,97.2,2,0,37,37
Connor Williams,46216,C,MIA,2,0,17,72.4,0,1,79,100.0,100.0,99.4,0,1,0,81,81,60.4,0,1,19,100.0,100.0,97.4,1,0,19,19
Cordell Volson,30614,G,CIN,2,0,7,27.1,0,4,77,100.0,100.0,97.4,0,4,0,81,81,20.5,0,3,36,100.0,100.0,95.8,3,0,37,37
Ted Karras,10855,C,CIN,2,0,7,62.3,1,1,77,100.0,100.0,98.7,1,2,0,81,81,57.2,0,1,36,100.0,100.0,98.6,1,0,37,37
Kendall Lamm,10017,T,MIA,2,0,17,75.8,0,6,79,100.0,100.0,96.2,0,6,0,81,81,60.6,0,4,19,100.0,100.0,89.5,4,0,19,19
Robert Hunt,46139,G,MIA,2,0,17,69.3,1,1,79,100.0,100.0,98.7,0,2,0,81,81,67.7,0,0,19,100.0,100.0,100.0,0,0,19,19
Alex Cappa,66578,G,CIN,2,0,7,71.3,1,2,77,100.0,100.0,98.1,0,3,0,81,81,69.0,0,2,36,100.0,100.0,97.2,2,0,37,37
Isaiah Wynn,46048,G,MIA,2,0,17,74.2,0,0,78,100.0,100.0,100.0,0,0,0,80,80,64.0,0,0,19,100.0,100.0,100.0,0,0,19,19
Evan Brown,38709,C,SEA,2,0,29,69.7,0,0,70,100.0,100.0,100.0,0,0,0,79,79,51.3,0,0,29,100.0,100.0,100.0,0,0,34,34
Kevin Zeitler,7032,G,BLT,2,0,3,57.4,1,3,69,100.0,100.0,97.1,1,4,0,78,78,43.6,1,1,25,100.0,100.0,96.0,2,0,30,30
Morgan Moses,8701,T,BLT,2,1,3,73.3,0,1,69,100.0,100.0,97.8,1,2,1,78,78,70.3,0,0,25,100.0,100.0,96.0,1,1,30,30
John Simpson,41715,G,BLT,2,0,3,58.0,1,3,69,100.0,100.0,97.1,1,4,0,78,78,66.9,1,2,25,100.0,100.0,94.0,3,0,30,30
Matt Feiler,9289,G,TB,2,0,30,60.2,0,3,75,100.0,100.0,98.0,0,3,0,76,76,33.5,0,3,23,100.0,100.0,93.5,3,0,23,23
Jonah Jackson,37070,G,DET,2,1,11,54.8,1,4,72,100.0,100.0,95.1,1,6,1,76,76,50.0,1,2,32,100.0,100.0,92.2,4,1,33,33
Luke Goedeke,77548,T,TB,2,1,30,75.3,0,1,75,100.0,100.0,98.0,2,2,1,76,76,84.6,0,0,23,100.0,100.0,100.0,0,0,23,23
Frank Ragnow,39137,C,DET,2,0,11,87.0,0,0,72,100.0,100.0,100.0,0,0,0,76,76,83.4,0,0,32,100.0,100.0,100.0,0,0,33,33
Robert Hainsey,59980,C,TB,2,1,30,37.3,0,7,75,100.0,100.0,95.3,1,7,0,76,76,35.0,0,3,23,100.0,100.0,93.5,3,0,23,23
Penei Sewell,81788,T,DET,2,0,11,81.5,0,2,72,100.0,100.0,98.6,0,2,0,76,76,76.9,0,2,32,100.0,100.0,96.9,2,0,33,33
Cody Mauch,66637,G,TB,2,0,30,83.9,0,1,75,100.0,100.0,99.3,0,1,0,76,76,74.8,0,1,23,100.0,100.0,97.8,1,0,23,23
Tristan Wirfs,64818,T,TB,2,0,30,83.7,0,2,75,100.0,100.0,98.7,0,2,0,76,76,68.6,0,1,23,100.0,100.0,97.8,1,0,23,23
Aaron Brewer,46014,C,TEN,2,0,31,42.9,1,3,69,100.0,100.0,95.7,0,5,1,74,74,32.7,0,2,28,100.0,100.0,92.9,3,1,31,31
Jordan Mailata,66916,T,PHI,2,0,24,76.8,0,4,69,100.0,100.0,97.1,1,4,0,74,74,62.7,0,3,23,100.0,100.0,93.5,3,0,26,26
Jason Kelce,6343,C,PHI,2,0,24,75.5,0,0,69,100.0,100.0,100.0,0,0,0,74,74,69.8,0,0,23,100.0,100.0,100.0,0,0,26,26
Ryan Kelly,10652,C,IND,2,0,14,84.3,0,1,71,100.0,100.0,99.3,0,1,0,74,74,80.0,0,1,35,100.0,100.0,98.6,1,0,37,37
Landon Dickerson,41712,G,PHI,2,0,24,64.1,0,4,69,100.0,100.0,95.7,0,5,1,74,74,75.8,0,0,23,100.0,100.0,100.0,0,0,26,26
Lane Johnson,7786,T,PHI,2,0,24,70.1,1,5,69,100.0,100.0,95.7,0,6,0,74,74,46.7,1,4,23,100.0,100.0,89.1,5,0,26,26
Andre Dillard,29250,T,TEN,2,0,31,45.8,3,3,69,100.0,100.0,91.3,0,9,3,74,74,25.8,2,3,28,100.0,100.0,83.9,7,2,31,31
Chris Hubbard,8051,T,TEN,2,0,31,81.3,0,1,69,100.0,100.0,99.3,0,1,0,74,74,76.4,0,1,28,100.0,100.0,98.2,1,0,31,31
Cam Jurgens,84014,G,PHI,2,0,24,66.0,0,3,69,100.0,100.0,97.8,0,3,0,74,74,87.4,0,0,23,100.0,100.0,100.0,0,0,26,26
Daniel Brunskill,34807,G,TEN,2,0,31,77.8,0,2,69,100.0,100.0,98.6,0,2,0,74,74,69.2,0,2,28,100.0,100.0,96.4,2,0,31,31
Will Hernandez,46180,G,ARZ,2,0,1,66.6,2,3,66,100.0,100.0,96.2,1,5,0,73,73,57.6,0,2,20,100.0,100.0,95.0,2,0,22,22
Mark Glowinski,9567,G,NYG,2,0,21,18.8,1,6,67,100.0,100.0,90.3,0,10,3,73,73,0.0,1,6,33,100.0,100.0,80.3,10,3,37,37
Elijah Wilkinson,46238,G,ARZ,2,0,1,28.7,2,3,66,100.0,100.0,94.7,0,6,1,73,73,12.4,2,3,20,100.0,100.0,82.5,6,1,22,22
D.J. Humphries,9457,T,ARZ,2,0,1,76.4,0,1,66,100.0,100.0,99.2,1,1,0,73,73,68.9,0,0,20,100.0,100.0,100.0,0,0,22,22
Paris Johnson Jr.,129749,T,ARZ,2,0,1,69.2,0,2,66,100.0,100.0,98.5,0,2,0,73,73,72.3,0,0,20,100.0,100.0,100.0,0,0,22,22
Dawand Jones,101550,T,CLV,2,0,8,71.4,1,4,69,100.0,100.0,96.4,0,5,0,73,73,75.6,1,2,36,100.0,100.0,95.8,3,0,39,39
Hjalte Froholdt,44959,C,ARZ,2,0,1,36.6,1,3,66,100.0,100.0,97.0,1,4,0,73,73,36.8,0,1,20,100.0,100.0,97.5,1,0,22,22
Brandon Scherff,9438,G,JAX,2,0,15,58.6,0,4,70,100.0,100.0,97.1,0,4,0,73,73,29.1,0,4,26,100.0,100.0,92.3,4,0,27,27
Terence Steele,39461,T,DAL,2,0,9,36.9,2,1,66,100.0,100.0,97.7,0,3,0,71,71,29.4,1,1,19,100.0,100.0,94.7,2,0,22,22
Ben Bredeson,27305,G,NYG,2,0,21,71.6,0,2,65,100.0,100.0,98.5,1,2,0,70,70,61.0,0,2,36,100.0,100.0,97.2,2,0,40,40
Tyler Biadasz,41178,C,DAL,2,0,9,58.6,1,1,65,100.0,100.0,98.5,0,2,0,70,70,28.3,1,0,19,100.0,100.0,97.4,1,0,22,22
Zack Martin,8651,G,DAL,2,0,9,82.7,0,1,64,100.0,100.0,99.2,0,1,0,69,69,71.7,0,1,19,100.0,100.0,97.4,1,0,22,22
Tyron Smith,6161,T,DAL,2,0,9,88.6,0,1,63,100.0,100.0,99.2,0,1,0,68,68,90.0,0,0,19,100.0,100.0,100.0,0,0,22,22
Matthew Bergeron,99658,G,ATL,2,0,2,53.4,2,2,60,100.0,100.0,96.7,1,4,0,66,66,41.5,2,1,18,100.0,100.0,91.7,3,0,19,19
Jake Matthews,8641,T,ATL,2,0,2,63.9,0,2,60,100.0,100.0,96.7,1,3,1,66,66,62.6,0,1,18,100.0,100.0,97.2,1,0,19,19
Chris Lindstrom,46692,G,ATL,2,0,2,47.1,1,2,60,100.0,100.0,95.8,0,4,1,66,66,47.0,0,0,18,100.0,100.0,94.4,1,1,19,19
Kaleb McGary,46912,T,ATL,2,0,2,44.7,0,3,60,100.0,100.0,95.8,1,4,1,66,66,33.2,0,2,18,100.0,100.0,88.9,3,1,19,19
Drew Dalman,52270,C,ATL,2,0,2,59.6,0,2,60,100.0,100.0,98.3,0,2,0,66,66,34.3,0,2,18,100.0,100.0,94.4,2,0,19,19
Joe Noteboom,46249,G,LA,2,0,26,57.7,0,3,62,100.0,100.0,97.6,0,3,0,65,65,35.1,0,3,29,100.0,100.0,94.8,3,0,30,30
Alijah Vera-Tucker,57107,G,NYJ,2,0,22,46.2,0,7,59,100.0,100.0,92.4,0,8,1,63,63,36.9,0,6,35,100.0,100.0,88.6,7,1,38,38
Duane Brown,4340,T,NYJ,2,1,22,41.5,3,3,59,100.0,100.0,91.5,1,8,2,63,63,51.5,1,2,35,100.0,100.0,90.0,5,2,38,38
Mekhi Becton,59818,T,NYJ,2,3,22,60.1,0,6,59,100.0,100.0,94.9,3,6,0,63,63,55.2,0,6,35,100.0,100.0,91.4,6,0,38,38
Connor McGovern,10778,C,NYJ,2,1,22,26.5,1,4,59,100.0,100.0,94.1,1,6,1,63,63,13.3,1,4,35,100.0,100.0,90.0,6,1,38,38
Laken Tomlinson,9461,G,NYJ,2,0,22,52.2,1,3,59,100.0,100.0,96.6,0,4,0,63,63,55.8,1,1,35,100.0,100.0,97.1,2,0,38,38
Halapoulivaati Vaitai,10798,G,DET,2,0,11,81.5,0,0,57,100.0,100.0,100.0,0,0,0,61,61,71.5,0,0,23,100.0,100.0,100.0,0,0,24,24
Jake Curhan,38549,T,SEA,2,0,29,54.9,0,8,54,100.0,100.0,92.6,0,8,0,60,60,48.2,0,6,25,100.0,100.0,88.0,6,0,29,29
Sidy Sow,59675,G,NE,1,0,19,21.8,1,4,58,100.0,100.0,95.7,0,5,0,60,60,22.9,1,3,34,100.0,100.0,94.1,4,0,35,35
Trent Brown,9677,T,NE,1,0,19,81.0,0,1,58,100.0,100.0,97.4,0,2,1,60,60,83.9,0,0,34,100.0,100.0,97.1,1,1,35,35
Jon Runyan,36661,G,GB,2,0,12,65.6,1,1,57,100.0,100.0,98.2,0,2,0,59,59,67.6,0,1,21,100.0,100.0,97.6,1,0,21,21
Zach Tom,55443,T,GB,2,0,12,84.1,0,1,57,100.0,100.0,99.1,0,1,0,59,59,80.5,0,1,21,100.0,100.0,97.6,1,0,21,21
Josh Myers,59992,C,GB,2,0,12,68.2,0,1,57,100.0,100.0,99.1,0,1,0,59,59,43.7,0,1,21,100.0,100.0,97.6,1,0,21,21
Laremy Tunsil,10647,T,HST,1,0,13,71.3,1,1,53,100.0,100.0,98.1,1,2,0,59,59,71.5,0,0,23,100.0,100.0,100.0,0,0,26,26
Dylan Parham,60953,G,LV,2,0,23,75.3,1,1,54,100.0,100.0,98.1,0,2,0,58,58,77.4,0,1,28,100.0,100.0,98.2,1,0,30,30
Stone Forsythe,41795,T,SEA,2,0,29,76.5,0,4,52,100.0,100.0,96.2,0,4,0,58,58,66.8,0,4,24,100.0,100.0,91.7,4,0,28,28
Greg Van Roten,7746,G,LV,2,0,23,81.7,0,0,54,100.0,100.0,100.0,0,0,0,58,58,74.9,0,0,28,100.0,100.0,100.0,0,0,30,30
Andre James,47058,C,LV,2,0,23,70.8,2,0,54,100.0,100.0,98.1,0,2,0,58,58,76.9,0,0,28,100.0,100.0,100.0,0,0,30,30
Kolton Miller,47013,T,LV,2,0,23,82.7,0,1,54,100.0,100.0,99.1,0,1,0,58,58,83.0,0,1,28,100.0,100.0,98.2,1,0,30,30
Kendrick Green,56642,G,HST,1,0,13,61.1,1,1,53,100.0,100.0,98.1,0,2,0,57,57,53.9,1,1,27,100.0,100.0,96.3,2,0,28,28
Chuma Edoga,46232,G,DAL,2,0,9,49.8,2,1,50,100.0,100.0,97.0,0,3,0,55,55,57.1,0,0,13,100.0,100.0,100.0,0,0,16,16
Jermaine Eluemunor,11914,T,LV,2,0,23,67.9,0,0,50,100.0,100.0,100.0,0,0,0,54,54,76.2,0,0,28,100.0,100.0,100.0,0,0,30,30
Nate Davis,46808,G,CHI,1,0,6,26.8,0,9,49,100.0,100.0,90.8,0,9,0,52,52,7.2,0,8,27,100.0,100.0,85.2,8,0,28,28
Vederian Lowe,59741,T,NE,1,0,19,49.1,0,2,47,100.0,100.0,95.7,0,3,1,50,50,29.7,0,2,23,100.0,100.0,91.3,3,1,23,23
Cole Strange,22976,G,NE,1,0,19,62.2,0,2,47,100.0,100.0,95.7,1,3,1,50,50,55.2,0,2,23,100.0,100.0,95.7,2,0,23,23
