player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Calais Campbell,4364,ED,ATL,2,3,0,2,0,,,7.1,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,14,0,0,0,0,0,0,0.0,,0,0,,,7.4,,,0,0,,59.8,0,,100.0,1,0,0.0,0,2,66.7,27,0,0,0,0,0,0,0.0,
Brandon Graham,5538,ED,PHI,2,2,0,24,0,,,0.0,,,0,0,,61.5,0,,0.0,0,0,0.0,0,0,0.0,9,1,1,0,0,0,0,,,0,0,,,13.3,,,0,0,,60.5,0,,,0,0,0.0,0,2,100.0,15,0,0,0,0,0,0,0.0,
Kareem Jackson,5545,S,DEN,2,58,0,10,0,,,100.0,,,0,0,,64.9,0,,0.0,0,0,0.0,0,15,25.9,15,1,1,0,0,0,0,0.0,,0,0,18.0,100.0,100.0,26.0,26.0,0,0,0.0,66.0,0,18,0.0,0,0,118.8,1,27,46.6,27,1,5,1,0,18,0,0.7,18.0
Patrick Peterson,6157,CB,PIT,2,87,0,25,0,16.5,100.0,100.0,5.8,5.8,0,0,0.0,36.8,0,19,50.0,1,0,158.3,4,27,31.0,27,0,1,4,2,60,2,2.6,15.0,0,0,3.3,50.0,100.0,25.5,12.8,0,1,25.0,72.3,0,29,50.0,1,1,77.1,2,51,58.6,51,0,1,4,0,32,32,0.6,16.0
Cameron Jordan,6176,ED,NO,2,2,0,20,0,,,8.3,,,0,0,,62.0,0,,,0,0,0.0,0,2,100.0,24,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,39,0,0,0,0,0,0,,
Justin Houston,6222,ED,CAR,2,9,0,5,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,9,0,0,0,0,0,0,,,0,0,,,27.3,,,0,0,,76.4,0,,0.0,0,0,0.0,0,9,100.0,33,3,2,0,0,0,0,0.0,
Stephon Gilmore,7016,CB,DAL,2,71,0,9,0,11.6,60.0,100.0,5.2,3.1,0,1,10.0,63.4,1,22,0.0,0,1,43.3,6,33,46.5,33,1,7,10,0,74,11,2.4,12.3,0,1,11.0,33.3,100.0,36.0,12.0,0,1,33.3,65.1,0,68,0.0,0,1,121.5,1,37,52.1,37,0,2,3,1,68,55,1.9,68.0
Bobby Wagner,7050,LB,SEA,2,67,0,29,0,,,61.5,,,0,0,,49.1,0,,,0,0,0.0,0,8,11.9,13,0,0,0,0,0,0,0.0,,0,1,4.4,100.0,83.7,7.6,7.6,0,0,0.0,52.7,0,21,0.0,0,0,118.8,5,41,61.2,49,1,6,5,0,63,41,1.7,12.6
Lavonte David,7060,LB,TB,2,76,0,30,0,2.0,100.0,80.0,8.0,8.0,0,0,0.0,77.5,0,2,0.0,0,0,79.2,1,8,10.5,10,1,1,1,0,2,0,0.3,2.0,0,1,4.3,92.3,95.3,5.1,4.7,0,0,0.0,51.5,0,25,0.0,0,0,95.5,12,61,80.3,64,4,6,13,0,90,45,1.5,7.5
Demario Davis,7079,LB,NO,2,70,0,20,0,,,75.9,,,0,0,,70.5,0,,0.0,0,0,0.0,0,22,31.4,29,1,2,0,0,0,0,0.0,,0,1,10.0,50.0,86.0,42.0,21.0,0,0,0.0,74.0,0,6,0.0,0,0,56.3,1,43,61.4,50,3,3,2,0,6,0,0.1,6.0
