player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Calais Campbell,4364,ED,ATL,2,0,,,5.9,,,0,0,0,,2,40.6,63.5,80.8,58.9,72.1,28.5,0,,100.0,1,0,0,0.0,0,3,51,0,0,0,0,0,0,0.0,
Brandon Graham,5538,ED,PHI,2,0,,,6.3,,,0,0,0,,24,70.4,72.0,79.4,63.7,60.6,69.6,0,,0.0,0,0,0,0.0,0,2,32,1,1,0,0,0,0,0.0,
Kareem Jackson,5545,S,DEN,2,0,18.0,100.0,100.0,55.0,55.0,0,0,0,0.0,10,70.8,62.5,0.0,,53.0,58.9,1,18,0.0,0,0,2,79.2,1,58,58,2,6,1,0,18,0,0.3,18.0
Jerry Hughes,5556,ED,HST,2,0,,,3.7,,,0,0,0,,13,60.0,49.1,80.7,51.4,51.0,71.7,0,,100.0,1,0,0,0.0,0,1,27,0,0,0,0,0,0,0.0,
Patrick Peterson,6157,CB,PIT,2,0,9.6,60.0,100.0,13.8,8.3,1,0,2,20.0,25,63.2,63.8,79.7,,62.4,29.6,0,29,50.0,2,2,1,130.0,6,87,87,0,2,10,2,92,34,1.1,15.3
Cameron Jordan,6176,ED,NO,2,0,,,2.9,,,0,0,0,,20,62.0,80.7,81.8,69.6,78.6,77.1,0,,100.0,1,0,0,0.0,0,2,69,0,0,0,0,0,0,0.0,
Justin Houston,6222,ED,CAR,2,0,,,17.6,,,0,0,0,,5,76.4,72.3,78.3,65.7,61.9,75.2,0,,0.0,0,0,0,0.0,0,9,51,3,2,0,0,0,0,0.0,
Stephon Gilmore,7016,CB,DAL,2,1,11.5,53.8,100.0,9.7,5.2,0,0,2,15.4,9,65.6,67.7,78.8,,73.5,81.9,1,68,0.0,0,2,1,86.1,7,71,71,1,9,13,1,142,66,2.1,20.3
Bobby Wagner,7050,LB,SEA,2,2,7.2,100.0,83.8,10.7,10.7,0,0,0,0.0,29,55.1,80.4,77.7,61.9,91.3,82.3,0,21,0.0,0,0,0,118.8,6,67,80,1,9,6,0,84,41,1.3,14.0
Lavonte David,7060,LB,TB,2,2,3.9,86.7,91.6,5.8,5.0,0,0,0,0.0,30,59.4,53.8,78.1,52.9,47.0,54.5,0,25,0.0,0,0,0,92.2,13,76,83,5,7,15,0,92,45,1.2,7.1
Demario Davis,7079,LB,NO,2,1,10.0,50.0,82.4,65.0,32.5,0,0,0,0.0,20,75.7,89.7,79.8,66.7,90.4,86.6,0,6,0.0,0,0,0,56.3,1,70,85,4,5,2,0,6,0,0.1,6.0
Rodney McLeod,7271,S,CLV,2,0,4.2,40.0,100.0,23.0,9.2,0,1,1,20.0,8,53.2,53.2,78.5,,60.0,46.4,0,7,0.0,0,1,0,47.9,2,48,48,1,1,5,0,8,17,0.2,4.0
Tashaun Gipson Sr.,7288,S,SF,3,4,15.0,50.0,98.1,72.0,36.0,0,1,0,0.0,28,77.1,79.1,83.0,54.5,66.0,69.9,0,4,0.0,0,0,0,56.3,2,151,154,2,4,4,0,6,1,0.0,3.0
Harrison Smith,7641,S,MIN,2,1,7.8,80.0,89.7,15.0,12.0,0,0,0,0.0,18,61.7,56.6,79.4,52.0,49.7,32.7,0,13,0.0,0,0,0,95.8,4,61,68,1,3,5,0,35,17,0.6,8.8
Justin Bethel,7654,S,MIA,2,1,5.5,100.0,88.2,7.5,7.5,0,0,0,0.0,17,83.6,90.2,73.6,88.9,60.0,77.9,0,7,0.0,0,0,0,79.2,2,15,17,1,2,2,0,6,-5,0.4,3.0
Darius Slay,7817,CB,PHI,2,1,10.8,73.3,100.0,9.5,6.9,0,2,3,20.0,24,65.1,64.8,80.5,,56.4,81.5,1,23,0.0,0,1,0,91.3,11,109,109,1,7,15,1,121,43,1.2,11.0
Tyrann Mathieu,7850,S,NO,2,0,4.4,55.6,98.8,15.6,8.7,0,0,0,0.0,20,67.7,71.4,79.0,60.0,70.8,63.9,0,46,0.0,0,0,0,78.0,5,84,85,3,5,9,0,64,65,0.8,12.8
Micah Hyde,7941,S,BUF,2,3,4.0,100.0,98.0,12.3,12.3,0,0,0,0.0,4,78.1,80.0,78.0,60.0,61.3,69.1,0,7,11.1,1,0,0,92.7,4,50,51,3,5,4,0,25,9,0.5,6.3
Jordan Poyer,8000,S,BUF,2,0,11.5,100.0,96.1,24.5,24.5,0,0,0,0.0,4,49.1,46.6,76.9,57.9,52.8,64.6,0,21,20.0,1,0,0,118.8,2,49,51,0,4,2,0,26,3,0.5,13.0
Jadeveon Clowney,8636,ED,BLT,2,0,,,6.9,,,0,0,0,,3,64.1,65.3,83.1,57.2,70.7,35.6,0,,50.0,1,0,0,0.0,0,5,72,1,1,0,0,0,0,0.0,
Khalil Mack,8640,ED,LAC,2,0,,,9.1,,,0,0,0,,27,60.9,63.5,82.3,60.6,61.9,38.6,0,,,0,0,0,0.0,0,6,66,0,0,0,0,0,0,0.0,
C.J. Mosley,8652,LB,NYJ,2,4,3.9,85.7,92.6,14.0,12.0,0,1,1,14.3,22,70.0,74.9,79.3,69.1,69.9,71.5,0,31,0.0,0,1,0,105.4,6,87,94,2,6,7,0,65,54,0.8,10.8
Shelby Harris,8869,DI,CLV,2,0,,,8.7,,,0,0,0,,8,58.0,78.2,77.0,68.9,77.8,47.6,0,,,0,0,0,0.0,0,2,23,0,0,0,0,0,0,0.0,
Denico Autry,8982,ED,TEN,2,0,5.0,100.0,1.6,1.0,1.0,0,0,0,0.0,31,60.2,74.1,81.7,71.9,62.0,74.9,0,7,0.0,0,0,0,95.8,1,1,61,2,1,1,0,7,2,7.0,7.0
Shaquil Barrett,9000,ED,TB,2,0,2.0,100.0,25.5,11.0,11.0,0,0,0,0.0,30,75.0,87.9,10.9,89.6,69.4,76.0,1,2,50.0,1,0,1,39.6,1,12,47,2,1,1,0,2,0,0.2,2.0
Adrian Phillips,9177,S,NE,2,1,4.0,100.0,100.0,22.0,22.0,0,0,0,0.0,19,67.7,75.5,72.6,,75.0,77.8,0,2,0.0,0,0,0,79.2,1,22,22,1,1,1,0,2,-2,0.1,2.0
C.J. Goodwin,9243,CB,DAL,1,1,-5.0,100.0,100.0,10.0,10.0,0,0,0,0.0,9,69.3,69.2,82.1,,60.0,75.4,0,5,0.0,0,0,0,87.5,1,14,14,0,1,1,0,5,10,0.5,5.0
Dante Fowler Jr.,9436,ED,DAL,2,0,5.0,100.0,2.5,1.0,1.0,0,0,0,0.0,9,61.0,62.6,80.1,60.3,60.1,34.1,0,6,0.0,0,0,0,91.7,1,1,40,1,1,1,0,6,1,6.0,6.0
