player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Nasjzae Bryant,111818,HB,HAWAII,2,17,8,0,0.0,0,0,85,0,0,8,78,203.9,1,9,180,0,4,76.2,76.0,75.4,,44.7,73.3,74.3,58.5,13,0,7,1,11,20,0,0,1,18,1,85,78,4.59,5.0,0.64,13
Trey Potts,101647,HB,MINNESOTA,1,17,6,1,18.0,16,0,89,0,2,6,63,164.7,3,7,225,0,12,76.2,78.0,74.8,,58.0,74.4,75.0,60.0,16,0,14,1,4,20,0,0,1,18,1,89,63,3.71,5.2,3.5,5
Lawrance Toafili,122421,HB,FLORIDA ST,2,17,4,1,20.9,23,0,110,0,1,4,52,85.0,2,7,167,0,13,75.8,86.2,76.2,,31.5,69.0,85.6,57.3,23,0,10,1,10,26,0,0,1,18,1,110,52,3.06,6.5,1.0,3
Rodney Hammond Jr.,144024,HB,PITTSBURGH,1,16,1,0,0.0,0,0,74,0,0,1,58,20.1,3,6,268,0,5,75.5,78.3,75.2,,71.8,67.2,77.0,60.0,13,0,55,2,13,18,0,0,2,18,2,74,58,3.63,4.6,4.23,11
Zuberi Mobley,145187,HB,FAU,2,16,3,0,0.0,0,0,38,0,0,3,38,41.9,0,1,165,0,3,75.8,78.5,75.4,,79.2,69.5,75.9,60.0,6,0,22,1,7,19,0,0,1,17,1,38,38,2.38,2.4,3.14,12
Jamoni Jones,156922,HB,NEW MEX ST,2,16,6,0,0.0,0,0,35,1,0,6,34,75.0,0,0,242,0,1,75.8,57.7,77.1,,78.0,42.5,60.8,56.7,6,0,4,1,17,25,0,0,2,17,0,35,34,2.13,2.2,0.24,15
Jirehl Brock,97291,HB,IOWA STATE,1,16,10,2,37.5,39,0,104,0,0,10,69,253.7,4,5,193,0,3,75.8,72.1,75.6,,64.9,65.6,71.9,60.0,23,0,13,1,20,19,0,0,1,17,1,104,69,4.31,6.5,0.65,13
Isaiah Johnson,121892,HB,N TEXAS,2,16,2,1,37.5,21,0,56,0,0,2,46,30.3,1,3,251,0,7,75.9,68.9,75.1,,49.4,77.9,66.6,60.0,21,0,20,3,19,18,0,0,4,19,0,56,46,2.88,3.5,1.05,8
Tank Bigsby,123974,HB,AUBURN,1,16,13,3,57.1,84,0,147,1,0,13,115,549.6,4,8,115,0,5,75.5,91.1,76.6,,,43.4,93.1,71.1,39,0,2,1,9,22,0,0,2,17,2,147,115,7.19,9.2,0.22,11
Tony Mathis Jr.,99481,HB,W VIRGINIA,1,16,2,2,57.7,41,0,71,0,0,2,50,34.7,2,3,343,0,0,75.9,63.4,77.3,,33.8,58.4,66.3,60.0,23,0,-7,2,19,19,0,0,2,18,0,71,50,3.13,4.4,-0.37,15
Jalen Berger,129914,HB,MICH STATE,1,16,2,1,43.5,50,0,115,1,0,2,56,43.8,3,4,223,1,6,28.0,51.2,76.1,,77.1,30.2,55.5,60.0,50,0,0,0,10,17,0,0,1,16,1,115,56,3.5,7.2,0.0,9
Cody Schrader,157177,HB,MISSOURI,1,16,4,1,44.6,29,0,65,0,1,4,37,68.0,1,4,229,0,5,75.5,71.7,76.6,,80.2,57.1,71.4,60.0,29,0,-8,1,9,19,0,0,1,17,1,65,37,2.31,4.1,-0.89,11
Brian Brewton,147377,HB,UCONN,2,16,3,2,49.4,39,0,79,0,1,3,34,42.5,2,3,146,0,6,76.0,67.9,77.4,,77.5,74.6,63.7,59.6,24,0,27,4,20,20,0,0,6,20,0,79,34,2.13,4.9,1.35,9
Eric Gray,99143,HB,OKLAHOMA,1,16,3,1,34.3,35,0,102,0,0,3,79,82.3,2,7,261,0,4,75.5,77.9,74.5,,20.3,83.7,74.8,60.0,35,0,33,2,12,18,0,0,2,18,0,102,79,4.94,6.4,2.75,12
Shaun Shivers,83634,HB,INDIANA,1,15,1,0,0.0,0,0,28,1,1,1,24,20.0,0,2,190,0,3,75.2,48.8,77.3,,27.4,44.7,56.4,47.0,5,0,9,1,31,17,0,0,3,16,1,28,24,1.6,1.9,0.29,12
Daba Fofana,144305,FB,NAVY,1,15,4,0,0.0,0,0,47,0,0,4,29,51.6,1,2,237,0,2,75.2,57.5,76.6,,12.2,,60.3,65.5,13,0,0,0,0,22,0,0,0,15,0,47,29,1.93,3.1,,1
Percy Agyei-Obese,57255,HB,JAMES MAD,1,15,3,0,0.0,0,0,78,0,0,3,38,50.7,2,6,197,1,3,27.2,67.5,76.0,,79.1,55.7,66.6,60.0,12,0,0,0,8,18,0,0,0,15,0,78,38,2.53,5.2,0.0,12
Ron Cook Jr.,97070,HB,BUFFALO,1,15,1,0,0.0,0,0,33,0,0,1,34,13.3,0,2,126,0,6,75.2,57.8,74.6,,67.5,66.5,56.2,59.6,8,0,16,2,15,18,0,0,3,17,0,33,34,2.27,2.2,1.07,9
Brandon Campbell,146414,HB,HOUSTON,1,15,3,0,0.0,0,0,49,0,2,3,38,74.5,0,2,182,0,6,75.2,67.8,76.3,,57.0,61.6,67.9,59.0,9,0,10,2,11,18,0,0,2,17,0,49,38,2.53,3.3,0.91,8
Samson Evans,84228,HB,E MICHIGAN,1,15,3,1,18.0,16,0,89,0,1,3,55,91.7,3,8,160,0,14,75.5,79.8,78.1,,80.8,56.8,79.9,60.0,16,0,9,1,14,20,0,0,1,16,2,89,55,3.67,5.9,0.64,1
Xazavian Valladay,57490,HB,ARIZONA ST,1,15,9,3,64.7,75,0,116,0,0,9,61,244.0,3,5,110,0,8,75.2,75.3,77.5,,18.3,54.8,78.5,56.6,28,0,0,0,12,23,0,0,0,15,2,116,61,4.07,7.7,0.0,7
Jordan Mims,57209,HB,FRESNO ST,1,15,4,2,42.5,31,0,73,1,0,4,47,66.0,3,8,169,0,1,75.6,64.7,78.3,,79.2,50.7,69.5,60.0,16,0,25,4,34,18,0,0,5,19,2,73,47,3.13,4.9,0.74,13
TreVeyon Henderson,145059,HB,OHIO STATE,1,15,2,1,17.6,16,0,91,0,0,2,61,54.2,2,5,260,0,1,75.2,67.6,76.2,,18.9,53.6,71.7,60.0,16,1,0,0,15,19,0,0,0,15,0,91,61,4.07,6.1,0.0,14
Deion Hankins,97310,HB,UTEP,2,15,1,0,0.0,0,0,44,0,0,1,31,13.8,0,2,330,0,6,75.2,57.6,78.0,,81.2,56.0,54.7,58.0,7,0,0,0,22,23,0,0,0,15,0,44,31,2.07,2.9,0.0,8
Jordan Houston,99592,HB,NC STATE,1,15,6,0,0.0,0,0,55,1,1,6,41,106.3,1,4,248,1,8,28.7,56.6,76.4,,29.9,48.7,62.2,47.3,14,0,25,3,21,16,0,0,4,18,0,55,41,2.73,3.7,1.19,6
Ari Broussard,75824,HB,RICE,1,15,0,0,0.0,0,0,25,0,2,0,22,17.3,0,2,275,0,9,75.2,63.9,76.1,,71.8,70.9,60.6,60.0,6,0,26,2,23,17,0,0,2,17,2,25,22,1.47,1.7,1.13,6
King Doerue,97192,HB,PURDUE,1,15,11,0,0.0,0,0,57,0,0,11,56,241.6,0,5,273,0,3,75.5,67.0,76.7,,2.7,59.5,73.6,,9,1,10,2,26,16,0,0,2,17,2,57,56,3.73,3.8,0.38,12
John Rhys Plumlee,97602,QB,UCF,1,12,8,2,26.2,32,0,91,0,0,6,57,237.5,4,9,323,1,3,44.6,91.7,77.6,87.9,,,81.7,60.1,28,0,0,0,0,40,31,2,0,12,1,122,95,6.79,8.7,,7
Nate Noel,122249,HB,APP STATE,1,14,6,1,44.8,52,0,116,0,1,6,87,271.9,4,6,108,0,1,75.5,71.1,76.9,,76.6,68.6,69.5,60.0,52,0,17,2,13,19,0,0,3,16,2,116,87,6.21,8.3,1.31,13
Henry Parrish Jr.,124144,HB,MIAMI FL,1,14,3,1,22.2,24,0,108,0,0,3,50,63.0,1,8,220,0,11,75.2,85.0,75.0,,,68.2,83.5,60.0,24,0,25,3,8,16,0,0,3,17,3,108,50,3.57,7.7,3.13,3
Dillon Johnson,124176,HB,MISS STATE,1,14,1,0,0.0,0,0,67,0,5,1,30,64.3,2,4,227,0,1,75.3,78.6,75.8,,27.0,76.7,79.4,69.3,10,0,39,6,22,18,0,0,6,20,0,67,30,2.14,4.8,1.77,13
Nate Cox,60432,QB,NEVADA,2,11,1,0,0.0,0,0,40,0,0,1,13,10.7,2,5,239,1,3,72.9,50.8,76.6,44.7,,,60.1,60.0,18,0,0,0,0,41,29,3,0,11,1,69,16,1.14,4.9,,7
Miyan Williams,62608,HB,OHIO STATE,1,14,8,1,17.9,15,0,84,0,0,8,65,247.6,3,5,260,0,4,74.8,82.3,75.2,,77.4,64.9,80.4,60.0,15,0,12,1,9,15,0,0,1,15,1,84,65,4.64,6.0,1.33,10
Quinshon Judkins,157128,HB,OLE MISS,1,14,10,1,17.2,15,0,87,0,1,10,57,298.6,3,7,226,0,0,74.8,84.3,73.7,,,70.3,81.5,60.0,15,0,18,1,8,15,0,0,1,15,1,87,57,4.07,6.2,2.25,14
D.J. Williams,99154,HB,ARIZONA,1,14,10,1,20.5,17,0,83,1,0,10,59,281.0,3,5,109,0,6,74.8,79.5,76.5,,79.4,39.8,84.2,,17,0,9,1,10,14,0,0,2,15,1,83,59,4.21,5.9,0.9,8
Garrett Shrader,98212,QB,SYRACUSE,1,8,5,0,0.0,0,0,38,0,0,2,34,106.3,3,7,304,0,3,73.0,90.2,77.3,83.8,,,76.8,60.0,24,0,0,0,0,35,66,6,0,8,1,104,88,6.29,7.4,,2
Ajay Allen,156470,HB,NEBRASKA,2,14,4,0,0.0,0,0,65,0,0,4,32,65.3,2,2,238,0,6,74.8,66.2,75.2,,77.5,54.2,66.7,60.0,14,0,0,0,11,15,0,0,0,14,1,65,32,2.29,4.6,0.0,8
Drake Maye,143969,QB,N CAROLINA,2,7,4,1,30.4,42,0,72,0,0,3,51,312.2,5,7,245,1,0,53.2,89.3,80.1,84.4,,,75.7,60.0,42,0,0,0,0,58,66,7,0,7,1,138,69,4.93,9.9,,2
Demie Sumo-Karngbaye,144006,HB,NC STATE,1,14,8,2,58.2,46,0,79,0,0,8,86,327.6,2,3,248,0,3,74.8,70.5,74.5,,76.3,60.8,69.2,60.0,24,0,6,1,7,15,0,0,1,15,1,79,86,6.14,5.6,0.86,10
Pat Garwo III,97120,HB,BOSTON COL,1,14,0,1,80.0,20,0,25,1,0,0,20,0.0,1,3,121,0,4,74.8,54.6,75.6,,34.6,43.4,60.9,48.1,20,0,22,1,25,20,0,0,2,15,0,25,20,1.43,1.8,0.88,10
Braelon Allen,145159,HB,WISCONSIN,1,14,5,2,81.1,120,0,148,0,0,5,134,341.8,2,4,349,0,7,75.2,72.8,75.5,,28.9,56.1,73.3,,96,0,0,0,6,15,0,0,0,14,2,148,134,9.57,10.6,0.0,7
Camerun Peoples,83607,HB,APP STATE,1,13,2,1,58.5,38,0,65,0,1,2,33,50.8,1,3,108,0,3,74.8,73.8,77.4,,75.8,63.9,73.9,60.0,38,0,15,2,15,15,0,0,2,15,1,65,33,2.54,5.0,1.0,10
Jaylen Wright,146934,HB,TENNESSEE,1,13,3,1,37.5,33,0,88,0,0,3,72,127.8,1,6,307,1,11,26.2,73.1,74.2,,71.2,58.3,73.3,60.0,33,0,0,0,9,14,0,0,0,13,1,88,72,5.54,6.8,0.0,2
Jamyest Williams,56165,HB,GA STATE,1,13,5,1,53.9,41,0,76,0,0,5,72,184.6,1,2,175,0,2,74.8,69.7,0.0,,6.6,70.2,74.0,62.1,41,1,24,2,12,25,0,0,2,15,0,76,72,5.54,5.8,2.0,11
Christopher Brooks,83644,HB,BYU,1,13,7,3,79.3,107,0,135,0,0,7,123,473.1,4,5,128,0,5,74.4,70.1,76.2,,54.5,56.3,70.6,63.7,52,0,2,1,16,15,0,0,2,14,1,135,123,9.46,10.4,0.13,8
Christian Turner,83703,HB,WAKE,1,13,5,2,59.0,59,0,100,0,2,5,70,251.3,3,4,339,0,8,74.5,66.5,73.9,,68.9,80.9,62.9,,35,0,18,2,7,13,0,0,2,15,2,100,70,5.38,7.7,2.57,5
Tiyon Evans,146928,HB,LOUISVILLE,1,13,5,2,61.8,55,1,89,0,0,5,48,131.9,2,4,210,0,0,74.4,63.4,0.0,,22.1,58.9,66.9,71.1,36,2,-3,1,9,16,0,0,1,14,1,89,48,3.69,6.8,-0.33,13
Justice Ellison,123383,HB,WAKE,1,13,6,1,56.3,45,0,80,0,0,6,66,234.3,1,2,339,0,10,74.4,65.9,74.4,,35.9,72.7,65.9,60.0,45,0,0,0,4,15,0,0,0,13,0,80,66,5.08,6.2,0.0,3
Antario Brown,145868,HB,N ILLINOIS,1,13,3,1,50.0,35,0,70,0,0,3,27,47.9,1,2,254,0,8,74.8,77.8,74.8,,,57.2,75.8,60.0,35,0,0,0,3,15,0,0,0,13,1,70,27,2.08,5.4,0.0,5
Shedro Louis,104172,HB,LIBERTY,1,13,2,2,63.6,35,0,55,0,0,2,36,42.6,2,2,206,0,5,74.8,57.3,76.8,,26.5,54.0,60.7,55.6,20,1,0,0,12,23,0,0,1,13,0,55,36,2.77,4.2,0.0,7
Jonah Coleman,158717,HB,ARIZONA,1,13,5,0,0.0,0,0,40,0,0,5,46,136.1,0,2,109,0,5,74.4,78.9,72.7,,70.8,58.7,75.7,,9,0,0,0,2,13,0,0,0,13,0,40,46,3.54,3.1,0.0,8
Johnnie Lang,57246,HB,ARK STATE,1,13,6,4,81.4,105,0,129,0,0,6,70,230.8,5,7,113,0,1,77.6,85.1,72.9,,,70.4,82.3,,49,0,23,1,5,13,0,0,1,14,1,129,70,5.38,9.9,4.6,11
Trelon Smith,57135,HB,UTSA,1,13,5,0,0.0,0,0,34,0,0,5,31,91.7,0,4,331,0,4,74.4,61.9,75.3,,74.9,54.3,62.6,60.0,8,0,0,0,10,15,0,0,0,13,0,34,31,2.38,2.6,0.0,8
Harrison Waylee,130584,HB,N ILLINOIS,1,13,4,1,65.1,54,0,83,0,0,4,32,70.3,1,4,254,0,10,74.8,68.7,75.6,,11.2,58.0,71.2,60.0,54,0,7,1,13,16,0,0,1,14,1,83,32,2.46,6.4,0.54,1
