Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Bryce Young (23962111),Bryce Young,23962111,QB/S-FLEX,10200,BAMA@UT 09/10/2022 12:00PM ET,BAMA,28.59
QB,Jalen Milroe (23962113),Jalen Milroe,23962113,QB/S-FLEX,9600,BAMA@UT 09/10/2022 12:00PM ET,BAMA,2.84
QB,Mitch Griffis (23962115),Mitch Griffis,23962115,QB/S-FLEX,9000,WAKE@VAND 09/10/2022 12:00PM ET,WAKE,0
QB,Haynes King (23962117),Haynes King,23962117,QB/S-FLEX,8700,APPST@TA&M 09/10/2022 03:30PM ET,TA&M,9.7
RB,Jahmyr Gibbs (23962463),Jahmyr Gibbs,23962463,RB/FLEX/S-FLEX,8700,BAMA@UT 09/10/2022 12:00PM ET,BAMA,17.38
QB,Michael Kern (23962119),Michael Kern,23962119,QB/S-FLEX,8300,WAKE@VAND 09/10/2022 12:00PM ET,WAKE,1.34
WR,Jermaine Burton (23963186),Jermaine Burton,23963186,WR/FLEX/S-FLEX,8100,BAMA@UT 09/10/2022 12:00PM ET,BAMA,8.81
QB,Sam Hartman (23962121),Sam Hartman,23962121,QB/S-FLEX,8000,WAKE@VAND 09/10/2022 12:00PM ET,WAKE,31.48
RB,Raheim Sanders (23962466),Raheim Sanders,23962466,RB/FLEX/S-FLEX,7900,SCAR@ARK 09/10/2022 12:00PM ET,ARK,9.05
QB,Hendon Hooker (23962123),Hendon Hooker,23962123,QB/S-FLEX,7800,TENN@PITT 09/10/2022 03:30PM ET,TENN,25.69
QB,Donovan Smith (23962125),Donovan Smith,23962125,QB/S-FLEX,7700,UH@TTU 09/10/2022 04:00PM ET,TTU,11.86
RB,Deuce Vaughn (23962469),Deuce Vaughn,23962469,RB/FLEX/S-FLEX,7600,MIZZ@KSU 09/10/2022 12:00PM ET,KSU,30.55
