player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Daniel Sorensen,9253,S,NO,1,2,9.8,0,0,20,40.9,48.1,75.1,,75.2,85.6,0.0,0,0,17,17,0.0,0,4
Joe Thomas,9272,LB,CHI,1,1,4.0,0,0,6,61.7,60.4,77.2,52.5,60.1,37.0,0.0,0,0,27,28,11.1,3,4
Mike Pennel,9316,DI,CHI,1,0,3.0,0,0,6,,59.1,75.3,53.9,61.2,70.0,0.0,0,0,14,15,14.3,2,2
K'Waun Williams,9332,CB,DEN,1,0,,0,0,10,33.6,39.6,74.3,56.6,65.1,79.5,,0,0,14,14,0.0,0,0
Dante Fowler Jr.,9436,ED,DAL,1,0,,0,0,9,,52.6,76.0,61.1,60.0,,,0,0,2,2,0.0,0,0
Leonard Williams,9439,DI,NYG,1,1,1.0,0,0,21,,50.0,0.0,75.3,49.1,40.9,25.0,1,2,14,14,14.3,2,2
Danny Shelton,9445,DI,KC,1,0,,0,0,16,58.0,47.6,72.8,57.2,57.6,,,0,0,3,3,0.0,0,0
Arik Armstead,9450,DI,SF,1,0,,0,0,28,,72.3,78.1,74.0,62.2,,,0,0,23,24,0.0,0,0
Bud Dupree,9455,ED,TEN,1,0,,0,0,31,,64.6,76.1,63.7,60.0,,,0,0,10,10,0.0,0,0
Shaq Thompson,9458,LB,CAR,1,0,,0,0,5,46.4,53.0,76.8,55.9,76.8,49.8,,0,0,15,16,0.0,0,0
Landon Collins,9466,S,NYG,1,0,,0,0,21,75.5,82.4,73.3,71.4,61.4,40.5,,0,0,2,2,0.0,0,0
Preston Smith,9471,ED,GB,1,0,3.0,0,0,12,64.2,90.0,77.3,90.7,66.8,75.2,0.0,0,0,15,16,13.3,2,3
Eric Kendricks,9478,LB,MIN,1,3,6.5,0,0,18,63.1,59.9,76.3,71.8,49.1,59.6,0.0,0,0,15,15,0.0,0,2
Eric Rowe,9480,S,MIA,1,0,,0,0,17,63.9,65.6,73.1,75.9,56.3,81.0,,0,0,19,19,0.0,0,0
Denzel Perryman,9481,LB,LV,1,0,3.5,0,0,23,72.9,80.1,74.3,59.3,75.1,78.6,0.0,0,0,18,19,5.6,1,2
Jordan Phillips,9485,DI,BUF,1,0,0.5,0,0,4,,75.4,74.4,57.1,73.4,68.7,0.0,0,0,9,10,22.2,2,2
Markus Golden,9491,ED,ARZ,1,3,,0,0,1,48.3,52.6,78.7,51.8,63.3,74.9,0.0,0,0,20,20,0.0,0,0
Randy Gregory,9493,ED,DEN,1,1,17.0,0,0,10,53.7,28.4,0.0,51.1,67.1,34.9,0.0,0,2,2,2,0.0,0,1
Frank Clark,9496,ED,KC,1,0,-1.0,0,0,16,,67.8,80.5,59.7,71.2,72.3,0.0,0,0,19,19,10.5,2,2
P.J. Williams,9511,S,NO,1,0,11.0,0,0,20,62.9,66.0,72.2,,60.0,80.7,0.0,0,0,1,1,0.0,0,1
Jordan Hicks,9517,LB,MIN,1,1,3.6,0,0,18,67.5,64.8,75.8,66.0,52.5,80.9,0.0,0,0,13,13,30.8,4,5
Danielle Hunter,9521,ED,MIN,1,0,5.7,0,0,18,61.3,91.8,80.2,90.9,71.8,76.3,0.0,0,0,12,12,8.3,1,3
Carl Davis,9523,DI,NE,1,1,,0,0,19,60.0,55.4,0.0,57.1,69.7,69.0,0.0,0,1,9,9,0.0,0,0
Henry Anderson,9526,ED,CAR,1,0,3.0,0,0,5,,54.2,76.7,52.1,59.6,69.2,0.0,0,0,6,7,16.7,1,1
Steven Nelson,9531,CB,HST,1,0,,0,0,13,75.9,66.4,78.2,,35.6,27.4,100.0,2,0,30,32,0.0,0,0
Za'Darius Smith,9555,ED,MIN,1,0,,0,0,18,,79.1,79.9,75.7,61.5,,,0,0,12,12,0.0,0,0
Kwon Alexander,9557,LB,NYJ,1,0,,0,0,22,66.3,69.6,72.0,67.0,63.2,73.3,,0,0,24,24,0.0,0,0
Damien Wilson,9560,LB,CAR,1,0,1.0,0,0,5,60.0,78.9,66.0,,68.3,71.4,0.0,0,0,2,2,50.0,1,1
Grady Jarrett,9570,DI,ATL,1,0,4.0,0,0,2,,40.9,77.7,58.0,39.8,66.8,0.0,0,0,27,28,3.7,1,1
Adrian Amos,9575,S,GB,1,1,12.5,0,0,12,44.3,48.1,76.0,,73.1,89.8,0.0,0,0,18,21,0.0,0,4
Bobby McCain,9578,S,WAS,1,0,,0,0,32,68.7,57.3,73.7,74.3,28.8,29.9,100.0,1,0,15,15,0.0,0,0
Tyeler Davison,9587,DI,LAC,1,0,,0,0,27,,63.2,72.6,62.4,60.1,,,0,0,3,3,0.0,0,0
David Mayo,9602,LB,WAS,1,2,2.3,0,0,32,55.5,57.0,75.9,59.1,60.4,82.5,0.0,0,0,23,23,8.7,2,3
Quandre Diggs,9633,S,SEA,1,0,7.0,0,0,29,70.2,76.2,76.5,,69.5,75.2,0.0,0,0,20,20,0.0,0,1
Rakeem Nunez-Roches,9650,DI,TB,1,0,4.0,0,0,30,58.9,51.2,76.7,56.4,51.6,68.7,0.0,0,0,18,20,0.0,0,1
Troy Hill,9881,CB,LA,1,0,-2.0,0,0,26,30.2,37.3,77.8,,80.5,78.1,0.0,0,1,14,18,7.1,1,1
DeShawn Williams,9891,DI,DEN,1,0,2.0,0,0,10,60.0,59.8,76.2,59.1,58.8,30.0,33.3,1,0,20,20,10.0,2,2
Alex Singleton,9994,LB,DEN,1,2,6.6,0,0,10,68.0,60.1,76.1,68.2,49.2,85.6,0.0,0,0,31,31,12.9,4,7
Bryce Callahan,10000,CB,LAC,1,0,8.0,0,0,27,65.4,65.6,74.9,57.3,65.0,80.5,0.0,0,0,8,9,12.5,1,1
T.Y. McGill,10156,DI,SF,1,1,,0,0,28,,54.7,74.5,64.0,52.4,23.6,66.7,2,0,14,14,0.0,0,0
Efe Obada,10235,ED,WAS,1,0,3.0,0,0,32,,60.2,74.8,54.7,62.6,69.2,0.0,0,0,6,6,16.7,1,1
Jalen Ramsey,10639,CB,LA,1,1,10.0,0,0,26,65.5,69.6,77.7,74.3,70.0,78.7,0.0,0,1,19,23,0.0,0,1
DeForest Buckner,10641,DI,IND,1,0,0.0,0,0,14,61.0,68.5,77.9,71.7,57.2,71.2,0.0,0,0,21,21,4.8,1,1
Leonard Floyd,10643,ED,LA,1,0,4.0,0,0,26,85.2,88.4,78.6,65.5,54.4,72.0,0.0,0,0,8,12,0.0,0,1
Eli Apple,10644,CB,CIN,1,0,,0,0,7,69.7,64.8,78.7,,39.1,23.2,100.0,1,1,16,16,0.0,0,0
Sheldon Rankins,10646,DI,NYJ,1,0,2.7,0,0,22,,69.3,77.2,57.6,70.2,70.7,0.0,0,0,23,23,4.3,1,3
Keanu Neal,10651,S,TB,1,1,,0,0,30,75.1,78.8,71.3,58.3,61.1,72.8,0.0,0,0,3,3,0.0,0,0
Shaq Lawson,10653,ED,BUF,1,2,-7.0,0,0,4,60.0,64.6,79.3,48.6,75.4,73.8,0.0,0,0,17,18,5.9,1,1
Kenny Clark,10661,DI,GB,1,1,,0,0,12,,61.6,76.9,62.5,58.2,67.3,0.0,0,0,16,17,0.0,0,0
Jaylon Smith,10668,LB,NYG,1,3,4.5,0,0,21,48.2,65.9,75.0,76.5,74.6,82.7,0.0,0,0,19,19,0.0,0,2
Myles Jack,10670,LB,PIT,1,0,,0,0,25,63.2,52.7,70.6,60.0,49.6,,,0,0,8,9,0.0,0,0
Chris Jones,10671,DI,KC,1,1,0.0,0,0,16,,92.5,78.8,92.3,71.7,70.5,0.0,0,0,19,19,10.5,2,2
Xavien Howard,10672,CB,MIA,1,1,-3.0,0,0,17,66.1,69.3,77.2,,75.8,77.9,0.0,0,0,22,22,4.5,1,1
Reggie Ragland,10675,LB,CLV,1,3,4.2,0,0,8,64.2,91.7,74.2,,90.2,82.6,0.0,0,0,30,30,10.0,3,6
Jihad Ward,10678,ED,NYG,1,0,2.3,0,0,21,59.1,60.2,78.4,67.6,49.8,75.7,0.0,0,0,9,9,33.3,3,3
Jarran Reed,10683,DI,GB,1,2,2.0,0,1,12,,89.9,77.1,70.7,86.2,36.3,16.7,1,0,14,17,21.4,3,3
Deion Jones,10686,LB,CLV,1,1,2.0,0,0,8,44.9,45.6,73.2,55.6,60.1,32.1,33.3,1,0,9,9,11.1,1,1
Mackensie Alexander,10688,CB,DAL,1,0,,0,0,9,52.1,53.7,72.2,,60.6,73.0,,0,0,7,7,0.0,0,0
Vonn Bell,10695,S,CIN,1,0,3.3,0,1,7,53.6,62.7,75.6,58.0,82.9,38.9,25.0,1,0,15,15,6.7,1,3
James Bradberry,10696,CB,PHI,1,0,3.0,0,0,24,60.7,55.0,77.0,,35.2,75.2,0.0,0,0,27,27,3.7,1,1
Adam Gotsis,10697,DI,JAX,1,0,,0,0,15,60.0,59.3,72.6,57.2,59.6,66.8,,0,0,6,6,0.0,0,0
Kevin Byard,10698,S,TEN,1,1,5.0,0,0,31,60.7,66.9,73.7,63.5,71.7,86.8,0.0,0,0,28,29,3.6,1,4
Maliek Collins,10701,DI,HST,1,1,0.5,0,0,13,62.2,81.2,76.8,72.5,69.0,70.5,0.0,0,0,17,18,11.8,2,2
Yannick Ngakoue,10703,ED,IND,1,1,0.5,0,0,14,,70.3,81.3,68.1,63.1,72.4,0.0,0,0,20,20,10.0,2,2
Kendall Fuller,10718,CB,WAS,1,0,,0,0,32,59.8,61.7,77.9,,65.7,26.5,,0,0,25,25,0.0,0,0
Javon Hargrave,10723,DI,PHI,1,1,,0,0,24,,50.0,76.7,69.8,33.4,68.1,0.0,0,0,20,20,0.0,0,0
Justin Simmons,10732,S,DEN,1,3,11.0,0,0,10,55.9,59.3,74.2,,66.4,65.6,14.3,1,0,35,35,0.0,0,3
De'Vondre Campbell,10749,LB,GB,1,2,,0,0,12,62.9,60.3,77.0,,55.4,79.5,0.0,0,0,18,21,0.0,0,0
David Onyemata,10754,DI,NO,1,0,3.0,0,0,20,,60.5,77.4,59.1,60.0,69.6,0.0,0,0,23,23,4.3,1,2
Andrew Billings,10756,DI,LV,1,1,0.0,0,0,23,,67.4,76.8,52.4,71.0,35.9,20.0,1,0,19,20,15.8,3,3
Dean Lowry,10771,DI,GB,1,0,,0,0,12,60.0,58.8,71.8,56.0,60.0,67.3,,0,0,3,3,0.0,0,0
Matthew Judon,10780,ED,NE,1,1,3.0,0,0,19,93.4,90.2,12.0,70.1,77.9,58.9,0.0,0,1,19,21,10.5,2,3
Quinton Jefferson,10781,DI,SEA,1,0,,0,0,29,,60.8,75.1,61.9,57.6,,,0,0,4,4,0.0,0,0
Matt Ioannidis,10786,DI,CAR,1,2,0.0,0,0,5,,77.5,76.7,70.6,70.2,71.3,0.0,0,0,11,12,18.2,2,2
D.J. Reader,10800,DI,CIN,1,1,,0,0,7,,82.7,76.7,61.7,83.7,66.8,0.0,0,0,15,15,0.0,0,0
DeAndre Houston-Carson,10819,S,CHI,1,0,18.3,0,0,6,70.8,64.1,76.4,,43.2,43.6,25.0,1,0,24,25,0.0,0,3
Kamu Grugier-Hill,10842,LB,ARZ,1,0,,0,0,1,44.4,40.0,70.6,59.9,54.1,28.7,,0,0,5,5,0.0,0,0
Elandon Roberts,10848,LB,MIA,1,2,5.0,0,0,17,74.6,85.4,76.7,81.1,69.9,81.5,0.0,0,0,22,22,4.5,1,2
Will Parks,10853,S,NYJ,1,0,9.0,0,0,22,41.8,40.8,76.6,,59.0,34.6,50.0,1,0,32,32,0.0,0,1
Jayron Kearse,10878,S,DAL,1,0,1.5,1,0,9,47.5,55.4,75.7,55.3,76.1,36.8,0.0,0,1,26,26,3.8,1,2
Clayton Fejedelem,10879,S,MIA,1,0,,0,0,17,,60.0,60.4,,60.0,,,0,0,1,1,0.0,0,0
Mike Hilton,10898,CB,CIN,1,0,2.0,0,0,7,66.7,68.0,76.9,52.4,74.0,78.9,0.0,0,0,13,13,0.0,0,1
Justin Zimmer,10975,DI,MIA,1,0,,0,0,17,,59.6,70.0,57.6,60.6,,,0,0,2,2,0.0,0,0
Kyle Peko,11027,DI,LV,1,0,,0,0,23,,68.5,73.4,53.3,72.3,,,0,0,7,7,0.0,0,0
Morgan Fox,11184,DI,LAC,1,0,4.3,0,0,27,,74.0,75.3,66.2,70.1,72.4,0.0,0,0,9,10,22.2,2,4
Cory Littleton,11190,LB,CAR,1,0,2.0,0,0,5,45.0,38.7,73.5,,55.0,69.9,0.0,0,0,5,6,0.0,0,1
Jonathan Jones,11217,CB,NE,1,0,,0,0,19,60.4,61.7,80.0,,65.8,80.6,,0,0,23,26,0.0,0,0
Andrew Adams,11240,S,TEN,1,1,,0,0,31,56.2,60.0,74.9,58.3,65.2,29.6,0.0,0,0,8,8,0.0,0,0
Romeo Okwara,11250,ED,DET,1,1,0.0,0,0,11,60.9,57.3,79.0,49.2,62.1,72.4,0.0,0,0,24,24,4.2,1,1
Roy Robertson-Harris,11341,DI,JAX,1,1,,0,0,15,,78.8,77.9,74.1,68.2,28.4,0.0,0,0,14,16,0.0,0,0
Antonio Hamilton,11353,CB,ARZ,1,0,,0,0,1,71.5,71.8,78.8,,65.9,77.5,,0,1,30,30,0.0,0,0
Myles Garrett,11756,ED,CLV,1,0,3.0,0,0,8,,79.1,77.8,75.3,69.3,73.0,0.0,0,0,23,23,4.3,1,3
Solomon Thomas,11758,DI,NYJ,1,0,2.0,0,0,22,62.8,90.9,74.9,78.8,79.9,70.1,0.0,0,0,9,9,11.1,1,1
Haason Reddick,11768,ED,PHI,1,0,1.0,0,0,24,63.8,73.1,78.8,76.8,55.1,28.1,66.7,2,0,23,23,4.3,1,1
Malik Hooker,11770,S,DAL,1,0,7.5,0,0,9,53.7,56.0,79.1,,66.6,84.3,0.0,0,0,22,22,0.0,0,2
Marlon Humphrey,11771,CB,BLT,1,0,,0,0,3,71.8,72.1,78.4,,66.6,80.5,,0,0,31,32,0.0,0,0
Jonathan Allen,11772,DI,WAS,1,3,1.3,0,0,32,,53.0,76.6,48.8,58.6,72.1,0.0,0,0,25,25,8.0,2,3
Jabrill Peppers,11780,S,NE,1,0,1.0,0,0,19,64.7,67.1,75.2,,64.3,27.9,50.0,1,0,11,13,9.1,1,1
Tre'Davious White,11782,CB,BUF,1,1,2.0,0,0,4,60.0,59.4,75.1,56.1,59.3,79.0,0.0,0,1,26,27,3.8,1,1
Taco Charlton,11783,ED,CHI,1,1,,0,0,6,60.0,32.6,75.3,52.5,37.2,69.6,0.0,0,0,7,8,0.0,0,0
T.J. Watt,11785,ED,PIT,1,0,-3.0,0,0,25,63.5,69.8,79.6,62.0,68.7,74.1,0.0,0,0,14,15,7.1,1,1
Budda Baker,11791,S,ARZ,1,3,5.0,0,0,1,67.2,69.5,76.9,53.5,67.5,60.9,0.0,0,0,30,30,0.0,0,1
Marcus Williams,11797,S,BLT,1,0,16.0,0,0,3,54.2,58.6,81.4,67.8,66.2,81.0,0.0,0,0,30,31,0.0,0,1
Sidney Jones,11798,CB,LV,1,0,,0,0,23,,60.0,66.8,,60.0,,,0,0,2,2,0.0,0,0
Tyus Bowser,11802,ED,BLT,1,2,2.0,0,0,3,42.2,53.1,77.1,64.0,55.5,29.2,25.0,1,0,22,23,4.5,1,1
Justin Evans,11805,S,NO,1,0,2.0,0,0,20,63.4,61.8,71.7,,57.1,41.6,50.0,1,0,18,18,5.6,1,1
DeMarcus Walker,11806,ED,TEN,1,0,-0.5,0,0,31,,72.5,75.3,70.8,63.9,69.9,0.0,0,0,8,8,25.0,2,2
Teez Tabor,11808,S,SEA,1,1,5.0,1,0,29,47.0,40.1,75.8,,48.9,37.4,0.0,0,1,8,8,0.0,0,1
Raekwon McMillan,11809,LB,NE,1,0,5.0,0,0,19,41.9,42.6,67.0,,64.0,26.5,0.0,0,0,2,2,0.0,0,1
Dalvin Tomlinson,11810,DI,MIN,1,1,-1.0,0,0,18,,70.6,78.1,68.2,63.5,68.7,0.0,0,0,13,13,7.7,1,1
Zach Cunningham,11812,LB,TEN,1,1,,0,0,31,46.7,36.4,72.1,,49.1,29.7,50.0,1,0,9,9,0.0,0,0
Tanoh Kpassagnon,11814,ED,NO,1,0,,0,0,20,,45.9,74.4,56.3,50.4,,,0,0,6,6,0.0,0,0
Larry Ogunjobi,11820,DI,PIT,1,1,2.0,0,0,25,,53.3,78.2,54.0,55.4,71.7,0.0,0,0,14,15,14.3,2,3
Dawuane Smoot,11823,ED,JAX,1,0,3.0,0,0,15,60.0,69.8,79.0,67.7,61.2,71.9,0.0,0,0,9,10,0.0,0,1
Jordan Willis,11828,ED,SF,1,0,-2.0,0,0,28,,87.5,78.7,83.1,70.1,72.4,0.0,0,0,13,13,15.4,2,2
Duke Riley,11830,LB,MIA,1,0,,0,0,17,63.1,63.7,68.8,,60.2,,,0,0,3,3,0.0,0,0
Alex Anzalone,11831,LB,DET,1,2,4.3,0,0,11,42.6,29.9,78.0,52.4,38.5,47.6,0.0,0,0,42,42,4.8,2,3
Tarell Basham,11835,ED,TEN,1,1,,0,0,31,,62.8,77.8,57.6,65.2,70.5,0.0,0,0,10,10,0.0,0,0
Fabian Moreau,11836,CB,NYG,1,0,,0,0,21,43.4,45.1,78.9,58.5,63.7,60.0,,0,1,19,19,0.0,0,0
John Johnson III,11847,S,CLV,1,0,7.6,0,0,8,45.4,50.0,75.3,,63.2,84.6,0.0,0,0,39,39,5.1,2,5
Montravius Adams,11848,DI,PIT,1,0,2.0,0,0,25,60.0,73.6,73.8,68.7,66.5,70.7,0.0,0,0,8,9,25.0,2,2
Cameron Sutton,11850,CB,PIT,1,2,,0,0,25,60.8,60.6,78.3,,58.0,75.9,0.0,0,0,17,18,0.0,0,0
Rasul Douglas,11854,CB,GB,1,0,,0,0,12,63.7,64.9,76.2,,64.4,76.6,,0,0,18,21,0.0,0,0
Trey Hendrickson,11858,ED,CIN,1,0,2.0,0,0,7,,78.8,76.8,69.4,71.3,70.5,0.0,0,0,5,5,20.0,1,1
Jaleel Johnson,11864,DI,ATL,1,0,,0,0,2,,62.8,73.1,58.9,62.2,,,0,0,7,7,0.0,0,0
Rayshawn Jenkins,11868,S,JAX,1,2,3.5,0,0,15,58.5,68.1,75.3,60.0,83.0,83.2,0.0,0,0,15,17,6.7,1,4
Carl Lawson,11871,ED,NYJ,1,1,0.0,0,0,22,60.0,68.8,79.7,75.5,66.6,71.2,0.0,0,0,14,14,7.1,1,1
Samson Ebukam,11880,ED,SF,1,0,5.0,0,0,28,61.0,69.2,81.0,70.9,57.6,71.7,0.0,0,0,18,19,5.6,1,1
Deatrich Wise Jr.,11886,ED,NE,1,1,3.3,0,0,19,57.2,74.4,78.7,68.5,78.7,73.2,0.0,0,0,12,15,8.3,1,3
Carlos Watkins,11897,DI,DAL,1,1,-1.0,0,1,9,,52.5,75.6,52.5,55.9,68.7,0.0,0,0,15,15,6.7,1,1
Grover Stewart,11899,DI,IND,1,4,5.0,0,0,14,60.0,47.4,78.5,56.1,49.9,70.7,0.0,0,0,25,25,0.0,0,1
