player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Preston Smith,9471,ED,GB,1,4,0,12,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,-2.0,100.0,14.3,2.0,2.0,0,0,0.0,62.2,0,8,0.0,0,0,100.0,1,2,50.0,14,0,1,1,0,8,10,4.0,8.0
Eric Kendricks,9478,LB,MIN,1,38,0,18,0,-0.5,100.0,92.3,5.5,5.5,0,0,0.0,65.1,0,7,0.0,0,0,83.3,2,12,31.6,13,1,2,2,0,8,9,0.7,4.0,0,0,1.0,100.0,89.5,8.0,8.0,0,0,0.0,68.5,0,8,0.0,0,0,95.8,2,17,44.7,19,0,1,2,0,14,12,0.9,7.0
Eric Rowe,9480,S,MIA,1,33,0,17,0,7.0,66.7,100.0,8.5,5.7,0,1,33.3,69.5,0,13,0.0,0,1,82.6,2,18,54.5,18,0,2,3,0,18,2,1.1,9.0,0,0,8.3,100.0,92.9,4.3,4.3,0,0,0.0,56.2,0,31,0.0,0,0,118.8,3,13,39.4,14,2,4,3,0,50,25,3.8,16.7
Denzel Perryman,9481,LB,LV,1,29,0,23,0,-7.0,0.0,85.7,,6.0,0,0,0.0,65.4,0,,,0,0,39.6,0,6,20.7,7,0,0,1,0,0,0,0.0,,0,2,9.0,0.0,100.0,,10.5,0,0,0.0,72.1,1,,0.0,0,0,0.0,0,22,75.9,22,0,0,2,0,0,0,0.0,
Markus Golden,9491,ED,ARZ,1,5,0,1,0,,,25.0,,,0,0,,61.5,0,,,0,0,0.0,0,2,40.0,8,0,0,0,0,0,0,0.0,,0,1,6.0,100.0,10.3,3.0,3.0,0,0,0.0,45.3,0,10,0.0,0,0,108.3,1,3,60.0,29,0,0,1,0,10,4,3.3,10.0
Randy Gregory,9493,ED,DEN,1,1,0,10,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,,0,0,,,25.0,,,0,0,,53.7,0,,100.0,1,0,0.0,0,1,100.0,4,0,0,0,0,0,0,0.0,
P.J. Williams,9511,S,NO,1,13,0,20,0,,,100.0,,,0,0,,61.3,0,,,0,0,0.0,0,4,30.8,4,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.5,0,,0.0,0,0,0.0,0,9,69.2,9,0,1,0,0,0,0,0.0,
Jordan Hicks,9517,LB,MIN,1,32,0,18,1,-1.0,100.0,100.0,6.0,6.0,0,1,50.0,53.7,0,32,0.0,0,1,118.8,2,12,37.5,12,1,2,2,0,50,52,4.2,25.0,0,0,,,91.7,,,0,0,,65.9,0,,,0,0,0.0,0,11,34.4,12,0,0,0,0,0,0,0.0,
Steven Nelson,9531,CB,HST,1,29,0,13,0,,,100.0,,,0,0,,66.5,0,,,0,0,0.0,0,10,34.5,10,0,0,0,0,0,0,0.0,,0,1,,,100.0,,,0,0,,76.0,0,,0.0,0,0,0.0,0,18,62.1,18,0,1,0,0,0,0,0.0,
Kwon Alexander,9557,LB,NYJ,1,7,0,22,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,14.3,1,0,0,0,0,0,0,0.0,,0,1,4.0,100.0,66.7,5.0,5.0,0,0,0.0,66.0,0,7,0.0,0,0,95.8,1,6,85.7,9,0,0,1,0,7,3,1.4,7.0
Damien Wilson,9560,LB,CAR,1,1,0,5,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Adrian Amos,9575,S,GB,1,29,0,12,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,3.4,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,57.3,0,,0.0,0,0,0.0,0,19,65.5,19,0,3,0,0,0,0,0.0,
Bobby McCain,9578,S,WAS,1,16,0,32,0,,,100.0,,,0,0,,62.3,0,,,0,0,0.0,0,4,25.0,4,0,0,0,0,0,0,0.0,,0,1,,,75.0,,,0,0,,68.1,0,,0.0,0,0,0.0,0,9,56.3,12,0,1,0,0,0,0,0.0,
David Mayo,9602,LB,WAS,1,22,0,32,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,4.5,2,0,0,0,0,0,0,,,0,1,5.0,100.0,100.0,18.0,18.0,0,0,0.0,52.4,0,33,0.0,0,0,158.3,1,18,81.8,18,0,1,1,1,33,28,1.8,33.0
Quandre Diggs,9633,S,SEA,1,33,0,29,0,,,100.0,,,0,0,,62.9,0,,,0,0,0.0,0,7,21.2,7,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,64.0,0,,,0,0,0.0,0,20,60.6,20,0,0,0,0,0,0,0.0,
Rakeem Nunez-Roches,9650,DI,TB,1,2,0,30,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,9.1,,,0,0,,58.9,0,,0.0,0,0,0.0,0,2,100.0,22,0,1,0,0,0,0,0.0,
Troy Hill,9881,CB,LA,1,44,0,26,0,,,100.0,,,0,0,,40.7,0,,0.0,0,0,0.0,0,5,11.4,5,0,1,0,0,0,0,0.0,,0,1,18.5,66.7,100.0,7.3,4.8,0,0,0.0,28.4,0,36,0.0,0,0,107.6,4,29,65.9,29,1,1,6,0,72,9,2.5,18.0
Alex Singleton,9994,LB,DEN,1,24,0,10,0,,,75.0,,,0,0,,79.7,0,,0.0,0,0,0.0,0,3,12.5,4,1,1,0,0,0,0,0.0,,0,3,5.0,100.0,100.0,16.0,16.0,0,0,0.0,66.1,0,5,0.0,0,0,87.5,1,16,66.7,16,2,5,1,0,5,0,0.3,5.0
Bryce Callahan,10000,CB,LAC,1,32,0,27,0,7.0,100.0,100.0,8.0,8.0,0,0,0.0,67.2,0,7,0.0,0,0,95.8,1,8,25.0,8,0,1,1,0,7,0,0.9,7.0,0,0,3.0,75.0,88.2,4.7,3.5,0,0,0.0,67.6,0,19,0.0,0,0,103.1,3,15,46.9,17,1,2,4,0,37,21,2.6,12.3
Jalen Ramsey,10639,CB,LA,1,42,0,26,0,7.0,100.0,100.0,1.3,1.3,0,0,0.0,48.2,0,23,0.0,0,0,118.8,3,5,11.9,5,1,1,3,0,46,25,11.5,15.3,0,0,19.4,28.6,93.1,13.5,3.9,0,1,14.3,80.9,1,20,0.0,0,1,6.5,2,27,64.3,29,0,2,7,0,32,1,1.2,16.0
Leonard Floyd,10643,ED,LA,1,2,0,26,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,5,0,0,0,0,0,0,,,0,0,,,8.3,,,0,0,,85.2,0,,,0,0,0.0,0,2,100.0,24,1,0,0,0,0,0,0.0,
Eli Apple,10644,CB,CIN,1,40,0,7,0,,,100.0,,,0,0,,44.8,0,,,0,0,0.0,0,9,22.5,9,0,0,0,0,0,0,0.0,,0,0,33.0,0.0,100.0,,28.0,0,1,100.0,78.8,0,,,0,1,39.6,0,29,72.5,29,0,0,1,0,0,0,0.0,
Keanu Neal,10651,S,TB,1,5,0,30,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,80.0,,,0,0,,61.3,0,,,0,0,0.0,0,4,80.0,5,0,0,0,0,0,0,0.0,
Jaylon Smith,10668,LB,NYG,1,25,0,21,0,-2.0,0.0,83.3,,5.0,0,0,0.0,64.2,0,,,0,0,39.6,0,5,20.0,6,0,0,1,0,0,0,0.0,,0,1,,,83.3,,,0,0,,54.3,0,,0.0,0,0,0.0,0,10,40.0,12,0,0,0,0,0,0,0.0,
Myles Jack,10670,LB,PIT,1,6,0,25,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,2,0,0,0,0,0,0,0.0,,0,0,4.0,100.0,100.0,5.0,5.0,0,0,0.0,62.7,0,6,,0,0,91.7,1,5,83.3,5,0,0,1,0,6,2,1.2,6.0
Xavien Howard,10672,CB,MIA,1,42,0,17,0,16.0,100.0,100.0,22.0,22.0,0,0,0.0,57.7,0,22,,0,0,118.8,1,23,54.8,23,0,0,1,0,22,6,1.0,22.0,0,0,11.7,66.7,100.0,8.5,5.7,1,1,33.3,72.3,0,12,0.0,0,1,84.0,2,17,40.5,17,0,2,3,0,19,13,1.1,9.5
Reggie Ragland,10675,LB,CLV,1,3,0,8,0,2.0,0.0,100.0,,1.0,0,0,0.0,60.0,0,,,0,0,39.6,0,1,33.3,1,0,0,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,63.6,0,,0.0,0,0,0.0,0,2,66.7,2,0,1,0,0,0,0,0.0,
Jihad Ward,10678,ED,NYG,1,10,0,21,0,,,20.0,,,0,0,,61.3,0,,,0,0,0.0,0,2,20.0,10,0,0,0,0,0,0,0.0,,0,0,,,33.3,,,0,0,,57.3,0,,0.0,0,0,0.0,0,6,60.0,18,0,1,0,0,0,0,0.0,
Deion Jones,10686,LB,CLV,1,10,0,8,0,1.0,100.0,77.8,3.5,3.5,0,0,0.0,37.0,0,29,,0,0,118.8,2,7,70.0,9,0,0,2,0,34,32,4.9,17.0,0,0,,,100.0,,,0,0,,64.9,0,,0.0,0,0,0.0,0,3,30.0,3,0,1,0,0,0,0,0.0,
Mackensie Alexander,10688,CB,DAL,1,7,0,9,0,9.0,100.0,100.0,3.0,3.0,0,0,0.0,47.6,0,12,0.0,0,0,116.7,1,3,42.9,3,0,1,1,0,12,3,4.0,12.0,0,0,,,100.0,,,0,0,,62.8,0,,,0,0,0.0,0,4,57.1,4,0,0,0,0,0,0,0.0,
Vonn Bell,10695,S,CIN,1,35,0,7,0,,,88.9,,,0,0,,61.9,0,,,0,0,0.0,0,8,22.9,9,0,0,0,0,0,0,0.0,,0,0,12.7,100.0,86.2,8.0,8.0,0,0,0.0,50.9,0,28,33.3,1,0,118.8,3,25,71.4,29,0,2,3,0,45,7,1.9,15.0
James Bradberry,10696,CB,PHI,1,45,0,24,0,7.7,0.0,100.0,,3.7,0,1,33.3,57.9,0,,,0,1,39.6,0,11,24.4,11,0,0,3,0,0,0,0.0,,0,0,,,100.0,,,0,0,,70.3,0,,0.0,0,0,0.0,0,22,48.9,22,0,1,0,0,0,0,0.0,
Kevin Byard,10698,S,TEN,1,34,0,31,0,20.0,100.0,69.2,7.0,7.0,0,0,0.0,44.9,0,30,,0,0,118.8,1,9,26.5,13,0,0,1,0,30,10,4.3,30.0,0,0,,,100.0,,,0,0,,66.5,0,,0.0,0,0,0.0,0,18,52.9,18,0,3,0,0,0,0,0.0,
