player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Cameron Jordan,6176,ED,NO,1,0,0,20,45.9,0,2,30,97.0,6.7,2,0,3.3,0,33,32,2,0,48.1,0,0,15,100.0,0.0,0,0.0,0,16,16,0
Cameron Heyward,6183,DI,PIT,1,1,0,25,80.3,0,5,32,100.0,21.9,7,0,14.1,2,32,32,7,0,70.8,0,2,20,100.0,20.0,4,15.0,2,20,20,4
Justin Houston,6222,ED,BLT,1,0,0,3,57.8,0,1,20,88.0,5.0,1,0,2.5,0,25,22,1,0,56.5,0,0,9,90.9,11.1,1,0.0,0,11,10,0
Lawrence Guy,6385,DI,NE,1,0,0,19,59.9,0,0,23,100.0,4.3,1,0,0.0,0,25,25,0,0,54.0,0,0,6,100.0,0.0,0,0.0,0,7,7,0
Chris Harris Jr.,6457,CB,NO,1,0,0,20,55.8,0,0,2,50.0,0.0,0,0,0.0,0,4,2,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Fletcher Cox,7018,DI,PHI,1,0,0,24,51.7,0,1,31,100.0,3.2,1,0,1.6,0,32,32,1,0,53.2,0,1,17,100.0,5.9,1,2.9,0,18,18,1
Bruce Irvin,7021,ED,SEA,1,0,0,29,51.1,0,1,13,82.4,7.7,1,1,3.8,0,17,14,1,0,53.1,0,1,4,83.3,25.0,1,12.5,0,6,5,1
Melvin Ingram III,7024,ED,MIA,1,0,0,17,62.8,0,0,11,100.0,18.2,2,0,0.0,0,11,11,0,0,60.4,0,0,6,100.0,16.7,1,0.0,0,6,6,0
Chandler Jones,7027,ED,LV,1,0,0,23,56.9,0,1,13,87.5,7.7,1,0,3.8,0,16,14,1,0,52.4,0,0,6,85.7,0.0,0,0.0,0,7,6,0
Bobby Wagner,7050,LB,LA,1,0,0,26,91.0,1,2,9,20.5,44.4,4,0,27.8,1,44,9,4,0,90.2,1,1,6,25.0,50.0,3,33.3,1,24,6,3
Lavonte David,7060,LB,TB,1,0,0,30,52.7,0,0,5,10.2,0.0,0,0,0.0,0,49,5,0,0,59.0,0,0,1,7.1,0.0,0,0.0,0,14,1,0
Vinny Curry,7061,ED,NYJ,1,0,0,22,65.7,1,0,7,100.0,14.3,1,0,7.1,0,7,7,1,0,57.0,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Demario Davis,7079,LB,NO,1,0,0,20,55.0,0,0,1,8.3,0.0,0,0,0.0,0,36,3,0,0,59.0,0,0,0,5.9,,0,,0,17,1,0
Akiem Hicks,7090,DI,TB,1,0,0,30,56.2,0,0,20,95.5,5.0,1,0,0.0,0,22,21,0,0,56.2,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Rodney McLeod,7271,S,IND,1,0,0,14,58.3,0,0,1,2.7,0.0,0,0,0.0,0,37,1,0,0,58.3,0,0,1,6.3,0.0,0,0.0,0,16,1,0
Tashaun Gipson Sr.,7288,S,SF,1,0,0,28,55.8,0,0,2,6.3,0.0,0,0,0.0,0,32,2,0,0,58.3,0,0,1,8.3,0.0,0,0.0,0,12,1,0
Tyrann Mathieu,7850,S,NO,1,0,0,20,58.3,0,1,0,2.8,,1,0,,0,36,1,1,0,,0,0,0,0.0,,0,,0,17,0,0
John Jenkins,7863,DI,MIA,1,0,0,17,67.6,0,0,13,100.0,7.7,1,1,0.0,0,14,14,0,0,75.3,0,0,5,100.0,20.0,1,0.0,0,6,6,0
Logan Ryan,7864,S,TB,1,0,0,30,58.5,0,0,1,2.3,0.0,0,0,0.0,0,44,1,0,0,,0,0,0,0.0,,0,,0,14,0,0
Duron Harmon,7872,S,LV,1,0,0,23,59.1,0,0,1,2.4,0.0,0,0,0.0,0,41,1,0,0,,0,0,0,0.0,,0,,0,24,0,0
Brandon Williams,7875,DI,KC,1,0,0,16,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Akeem Spence,7882,DI,SF,1,0,0,28,53.3,0,2,7,100.0,28.6,2,0,14.3,0,8,8,2,0,57.3,0,1,2,100.0,50.0,1,25.0,0,2,2,1
William Gholston,7908,DI,TB,1,0,0,30,72.1,0,0,15,100.0,20.0,3,0,0.0,0,15,15,0,0,79.2,0,0,3,100.0,66.7,2,0.0,0,3,3,0
Tony Jefferson,8361,S,NYG,1,0,0,21,52.1,0,0,8,34.8,0.0,0,0,0.0,0,23,8,0,0,53.6,0,0,4,30.8,0.0,0,0.0,0,13,4,0
Mike Purcell,8530,DI,DEN,1,0,0,10,52.6,0,0,16,100.0,0.0,0,0,0.0,0,17,17,0,0,54.4,0,0,5,100.0,0.0,0,0.0,0,6,6,0
Khalil Mack,8640,ED,LAC,1,0,0,27,66.1,0,4,26,93.1,23.1,6,0,11.5,1,29,27,5,0,71.3,0,3,13,100.0,38.5,5,19.2,1,13,13,4
Anthony Barr,8644,LB,DAL,1,0,0,9,54.2,0,0,3,9.4,0.0,0,0,0.0,0,32,3,0,0,,0,0,0,0.0,,0,,0,14,0,0
C.J. Mosley,8652,LB,NYJ,1,0,0,22,60.0,0,1,1,2.7,0.0,0,0,50.0,0,37,1,1,0,60.0,0,1,1,7.7,0.0,0,50.0,0,13,1,1
Jimmie Ward,8665,S,SF,1,0,0,28,54.6,0,0,2,7.1,0.0,0,0,0.0,0,28,2,0,0,,0,0,0,0.0,,0,,0,12,0,0
Demarcus Lawrence,8669,ED,DAL,1,0,1,9,55.3,0,4,30,96.8,10.0,3,1,6.7,0,31,30,4,0,52.6,0,2,15,100.0,6.7,1,6.7,0,15,15,2
Kyle Van Noy,8675,ED,LAC,1,0,0,27,75.9,1,3,25,89.7,28.0,7,0,12.0,1,29,26,5,0,66.4,1,3,14,100.0,35.7,5,21.4,1,14,14,5
Christian Kirksey,8706,LB,HST,1,0,0,13,55.7,0,0,1,6.9,0.0,0,0,0.0,0,29,2,0,0,,0,0,0,0.0,,0,,0,13,0,0
Justin Ellis,8742,DI,NYG,1,0,0,21,57.3,0,0,7,100.0,0.0,0,0,0.0,0,7,7,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
DaQuan Jones,8747,DI,BUF,1,0,0,4,69.4,1,0,17,100.0,17.6,3,0,2.9,0,18,18,1,0,70.1,0,0,6,100.0,33.3,2,0.0,0,7,7,0
Brent Urban,8769,DI,BLT,1,0,0,3,52.1,0,0,11,100.0,0.0,0,0,0.0,0,12,12,0,0,56.5,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Shelby Harris,8869,DI,SEA,1,0,0,29,47.2,0,1,20,100.0,5.0,1,0,2.5,0,20,20,1,0,47.4,0,1,9,100.0,11.1,1,5.6,0,9,9,1
Denico Autry,8982,ED,TEN,1,1,0,31,62.9,1,5,27,100.0,22.2,6,0,14.8,1,27,27,7,0,53.9,1,2,16,100.0,18.8,3,9.4,0,16,16,3
Adrian Phillips,9177,S,NE,1,0,0,19,58.3,0,0,1,3.2,0.0,0,0,0.0,0,31,1,0,0,,0,0,0,0.0,,0,,0,19,0,0
Joe Thomas,9272,LB,CHI,1,0,0,6,52.5,0,0,4,11.1,0.0,0,0,0.0,0,36,4,0,0,54.9,0,0,2,11.1,0.0,0,0.0,0,18,2,0
Mike Pennel,9316,DI,CHI,1,0,0,6,53.9,0,0,7,100.0,0.0,0,0,0.0,0,9,9,0,0,57.1,0,0,2,100.0,0.0,0,0.0,0,3,3,0
K'Waun Williams,9332,CB,DEN,1,0,0,10,56.6,0,0,3,17.6,0.0,0,0,0.0,0,17,3,0,0,,0,0,0,0.0,,0,,0,8,0,0
Dante Fowler Jr.,9436,ED,DAL,1,0,0,9,61.1,0,4,16,100.0,25.0,4,0,12.5,0,17,17,4,0,66.2,0,4,10,100.0,40.0,4,20.0,0,11,11,4
Leonard Williams,9439,DI,NYG,1,0,0,21,75.3,2,1,31,100.0,19.4,6,2,11.3,2,31,31,5,0,83.0,1,1,9,100.0,44.4,4,33.3,2,9,9,4
Danny Shelton,9445,DI,KC,1,0,0,16,57.2,0,0,4,66.7,0.0,0,0,0.0,0,6,4,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Arik Armstead,9450,DI,SF,1,0,0,28,74.0,1,6,22,100.0,22.7,5,0,15.9,0,24,24,7,0,78.8,1,5,10,100.0,40.0,4,30.0,0,10,10,6
Bud Dupree,9455,ED,TEN,1,0,0,31,63.7,1,3,18,100.0,22.2,4,0,11.1,0,19,19,4,0,60.4,0,1,6,100.0,16.7,1,8.3,0,6,6,1
Shaq Thompson,9458,LB,CAR,1,0,0,5,55.9,0,0,2,4.0,0.0,0,0,0.0,0,50,2,0,0,60.0,0,0,1,2.9,0.0,0,0.0,0,34,1,0
Landon Collins,9466,S,NYG,1,0,0,21,71.4,0,0,8,25.8,12.5,1,0,12.5,1,31,8,1,0,67.8,0,0,3,17.6,0.0,0,33.3,1,17,3,1
Preston Smith,9471,ED,GB,1,0,0,12,90.7,1,0,16,81.8,18.8,3,0,9.4,1,22,18,2,0,93.0,1,0,8,100.0,25.0,2,18.8,1,8,8,2
Eric Kendricks,9478,LB,MIN,1,1,0,18,71.8,0,1,3,7.3,33.3,1,0,16.7,0,41,3,1,1,71.8,0,1,3,16.7,33.3,1,16.7,0,18,3,1
Eric Rowe,9480,S,MIA,1,0,0,17,75.9,0,0,1,2.9,100.0,1,0,100.0,1,34,1,1,0,,0,0,0,0.0,,0,,0,12,0,0
Denzel Perryman,9481,LB,LV,1,0,0,23,59.3,0,0,1,3.3,0.0,0,0,0.0,0,30,1,0,0,59.3,0,0,1,6.7,0.0,0,0.0,0,15,1,0
Jordan Phillips,9485,DI,BUF,1,0,0,4,57.1,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Markus Golden,9491,ED,ARZ,1,0,0,1,51.8,0,0,35,88.4,5.7,2,0,0.0,0,43,38,0,0,55.5,0,0,9,84.6,11.1,1,0.0,0,13,11,0
Randy Gregory,9493,ED,DEN,1,0,0,10,51.1,0,0,7,88.9,0.0,0,2,0.0,0,9,8,0,0,54.0,0,0,3,100.0,0.0,0,0.0,0,4,4,0
Frank Clark,9496,ED,KC,1,0,0,16,59.7,0,0,36,100.0,11.1,4,0,0.0,0,39,39,0,0,59.0,0,0,20,100.0,10.0,2,0.0,0,23,23,0
Jordan Hicks,9517,LB,MIN,1,0,0,18,66.0,0,1,1,3.0,0.0,0,0,50.0,0,33,1,1,0,,0,0,0,0.0,,0,,0,12,0,0
Danielle Hunter,9521,ED,MIN,1,0,0,18,90.9,1,5,41,97.8,26.8,11,0,14.6,3,45,44,9,0,92.5,1,2,18,100.0,33.3,6,19.4,2,19,19,5
Carl Davis,9523,DI,NE,1,0,0,19,57.1,0,0,3,100.0,0.0,0,1,0.0,0,4,4,0,0,,0,0,0,,,0,,0,0,0,0
Henry Anderson,9526,ED,CAR,1,0,0,5,52.1,0,0,11,100.0,0.0,0,0,0.0,0,11,11,0,0,52.3,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Za'Darius Smith,9555,ED,MIN,1,0,0,18,75.7,3,3,39,100.0,28.2,11,0,7.7,0,42,42,6,0,73.6,2,1,18,100.0,27.8,5,8.3,0,19,19,3
Kwon Alexander,9557,LB,NYJ,1,0,0,22,67.0,1,1,3,30.0,0.0,0,0,33.3,0,10,3,2,0,68.5,1,0,2,40.0,0.0,0,25.0,0,5,2,1
Grady Jarrett,9570,DI,ATL,1,0,0,2,58.0,0,1,16,100.0,6.3,1,0,3.1,0,16,16,1,0,63.1,0,1,7,100.0,14.3,1,7.1,0,7,7,1
Bobby McCain,9578,S,WAS,1,0,0,32,74.3,0,1,3,15.8,0.0,0,0,16.7,0,19,3,1,0,60.3,0,1,1,16.7,0.0,0,50.0,0,6,1,1
Tyeler Davison,9587,DI,LAC,1,0,0,27,62.4,0,0,6,100.0,16.7,1,0,0.0,0,7,7,0,0,56.5,0,0,2,100.0,0.0,0,0.0,0,2,2,0
David Mayo,9602,LB,WAS,1,0,0,32,59.1,0,1,1,4.3,0.0,0,0,50.0,0,23,1,1,0,,0,0,0,0.0,,0,,0,7,0,0
Rakeem Nunez-Roches,9650,DI,TB,1,0,0,30,56.4,0,0,21,91.7,4.8,1,0,0.0,0,24,22,0,0,54.4,0,0,5,100.0,0.0,0,0.0,0,5,5,0
DeShawn Williams,9891,DI,DEN,1,0,0,10,59.1,0,0,13,100.0,7.7,1,0,0.0,0,13,13,0,0,56.4,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Alex Singleton,9994,LB,DEN,1,0,0,10,68.2,0,1,1,7.7,0.0,0,0,50.0,0,26,2,1,0,59.0,0,0,0,10.0,,0,,0,10,1,0
Bryce Callahan,10000,CB,LAC,1,0,0,27,57.3,0,1,2,5.9,50.0,1,0,25.0,0,34,2,1,0,,0,0,0,0.0,,0,,0,19,0,0
T.Y. McGill,10156,DI,SF,1,0,0,28,64.0,0,1,7,100.0,14.3,1,0,7.1,0,8,8,1,0,59.7,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Efe Obada,10235,ED,WAS,1,0,0,32,54.7,0,0,3,100.0,0.0,0,0,0.0,0,4,4,0,0,59.1,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Jalen Ramsey,10639,CB,LA,1,0,0,26,74.3,0,1,2,4.5,50.0,1,1,25.0,0,44,2,1,0,74.3,0,1,2,8.3,50.0,1,25.0,0,24,2,1
DeForest Buckner,10641,DI,IND,1,0,0,14,71.7,0,3,26,96.3,23.1,6,0,13.5,2,27,26,5,0,64.0,0,1,12,100.0,16.7,2,12.5,1,12,12,2
Leonard Floyd,10643,ED,LA,1,0,0,26,65.5,2,3,33,94.6,12.1,4,0,10.6,1,37,35,6,0,64.6,2,2,18,90.0,16.7,3,16.7,1,20,18,5
Sheldon Rankins,10646,DI,NYJ,1,0,0,22,57.6,0,2,19,100.0,10.5,2,0,5.3,0,20,20,2,0,54.3,0,1,4,100.0,25.0,1,12.5,0,4,4,1
Keanu Neal,10651,S,TB,1,0,0,30,58.3,0,0,1,16.7,0.0,0,0,0.0,0,6,1,0,0,58.3,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Shaq Lawson,10653,ED,BUF,1,0,0,4,48.6,0,1,24,100.0,4.2,1,0,2.1,0,25,25,1,0,49.4,0,0,11,100.0,0.0,0,0.0,0,12,12,0
Kenny Clark,10661,DI,GB,1,0,0,12,62.5,0,2,21,100.0,19.0,4,0,4.8,0,23,23,2,0,59.6,0,2,7,100.0,28.6,2,14.3,0,7,7,2
Jaylon Smith,10668,LB,NYG,1,0,0,21,76.5,0,0,5,16.7,20.0,1,0,20.0,1,30,5,1,0,71.1,0,0,2,33.3,0.0,0,50.0,1,6,2,1
Myles Jack,10670,LB,PIT,1,0,0,25,60.0,0,0,1,14.3,0.0,0,0,0.0,0,7,1,0,0,,0,0,0,0.0,,0,,0,2,0,0
Chris Jones,10671,DI,KC,1,0,0,16,92.3,3,5,40,100.0,45.0,18,0,12.5,1,42,42,9,0,91.7,1,5,20,100.0,50.0,10,20.0,1,22,22,7
Jihad Ward,10678,ED,NYG,1,1,0,21,67.6,3,1,26,72.2,15.4,4,0,7.7,0,36,26,4,0,71.9,3,1,12,80.0,33.3,4,16.7,0,15,12,4
Jarran Reed,10683,DI,GB,1,0,0,12,70.7,1,2,16,100.0,25.0,4,0,15.6,1,17,17,4,0,62.6,0,0,6,100.0,16.7,1,16.7,1,6,6,1
Deion Jones,10686,LB,CLV,1,0,0,8,55.6,0,0,2,16.7,0.0,0,0,0.0,0,12,2,0,0,55.6,0,0,2,20.0,0.0,0,0.0,0,10,2,0
Vonn Bell,10695,S,CIN,1,0,0,7,58.0,1,1,5,12.5,0.0,0,0,20.0,0,40,5,2,0,68.3,1,0,2,9.1,0.0,0,25.0,0,22,2,1
Adam Gotsis,10697,DI,JAX,1,0,0,15,57.2,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,58.1,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Kevin Byard,10698,S,TEN,1,0,0,31,63.5,1,0,4,10.5,0.0,0,0,12.5,0,38,4,1,0,65.6,1,0,3,15.8,0.0,0,16.7,0,19,3,1
Maliek Collins,10701,DI,HST,1,0,0,13,72.5,1,2,23,100.0,13.0,3,0,6.5,0,24,24,3,0,64.6,0,2,11,100.0,18.2,2,9.1,0,11,11,2
Yannick Ngakoue,10703,ED,IND,1,0,0,14,68.1,1,1,27,100.0,14.8,4,0,3.7,0,28,28,2,0,55.0,0,0,11,100.0,9.1,1,0.0,0,11,11,0
Javon Hargrave,10723,DI,PHI,1,0,0,24,69.8,0,3,34,100.0,8.8,3,0,4.4,0,35,35,3,0,62.7,0,2,18,100.0,11.1,2,5.6,0,19,19,2
David Onyemata,10754,DI,NO,1,0,0,20,59.1,0,0,27,100.0,11.1,3,0,3.7,1,29,29,1,0,65.7,0,0,14,100.0,21.4,3,7.1,1,15,15,1
Andrew Billings,10756,DI,LV,1,0,0,23,52.4,0,1,17,100.0,5.9,1,0,2.9,0,18,18,1,0,53.2,0,0,10,100.0,0.0,0,0.0,0,10,10,0
Dean Lowry,10771,DI,GB,1,0,0,12,56.0,0,1,3,100.0,0.0,0,0,16.7,0,4,4,1,0,,0,0,0,,,0,,0,0,0,0
Matthew Judon,10780,ED,NE,1,0,0,19,70.1,1,4,36,83.0,13.9,5,1,9.7,1,47,39,6,0,71.4,1,3,20,91.7,20.0,4,15.0,1,24,22,5
Quinton Jefferson,10781,DI,SEA,1,0,0,29,61.9,1,2,14,100.0,21.4,3,0,10.7,0,15,15,3,0,66.9,1,2,7,100.0,42.9,3,21.4,0,8,8,3
Matt Ioannidis,10786,DI,CAR,1,0,0,5,70.6,0,2,26,100.0,19.2,5,0,3.8,0,28,28,2,0,72.8,0,2,16,100.0,25.0,4,6.3,0,18,18,2
D.J. Reader,10800,DI,CIN,1,0,0,7,61.7,1,1,18,100.0,5.6,1,0,5.6,0,21,21,2,0,58.9,0,1,11,100.0,9.1,1,4.5,0,13,13,1
Kamu Grugier-Hill,10842,LB,ARZ,1,0,0,1,59.9,0,0,1,7.7,0.0,0,0,0.0,0,13,1,0,0,59.9,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Elandon Roberts,10848,LB,MIA,1,0,0,17,81.1,0,1,3,10.3,66.7,2,0,50.0,1,29,3,2,0,70.4,0,1,2,25.0,50.0,1,25.0,0,8,2,1
Jayron Kearse,10878,S,DAL,1,0,1,9,55.3,0,0,2,4.7,0.0,0,1,0.0,0,43,2,0,0,,0,0,0,0.0,,0,,0,22,0,0
Mike Hilton,10898,CB,CIN,1,0,0,7,52.4,0,0,3,10.8,0.0,0,0,0.0,0,37,4,0,0,54.1,0,0,1,9.5,0.0,0,0.0,0,21,2,0
Justin Zimmer,10975,DI,MIA,1,0,0,17,57.6,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,59.1,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Kyle Peko,11027,DI,LV,1,0,0,23,53.3,0,1,8,100.0,12.5,1,0,6.3,0,8,8,1,0,54.9,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Morgan Fox,11184,DI,LAC,1,0,0,27,66.2,0,1,21,100.0,19.0,4,0,11.9,2,21,21,3,0,65.3,0,1,14,100.0,21.4,3,10.7,1,14,14,2
Andrew Adams,11240,S,TEN,1,0,0,31,58.3,0,0,1,6.3,0.0,0,0,0.0,0,16,1,0,0,58.3,0,0,1,11.1,0.0,0,0.0,0,9,1,0
Romeo Okwara,11250,ED,DET,1,0,0,11,49.2,0,0,13,88.2,0.0,0,0,0.0,0,17,15,0,0,49.2,0,0,8,100.0,0.0,0,0.0,0,10,10,0
Roy Robertson-Harris,11341,DI,JAX,1,1,0,15,74.1,1,2,32,100.0,12.5,4,0,7.8,1,33,33,4,0,68.1,1,2,15,100.0,13.3,2,10.0,0,16,16,3
Myles Garrett,11756,ED,CLV,1,0,0,8,75.3,0,2,13,100.0,38.5,5,0,7.7,0,13,13,2,0,79.1,0,1,9,100.0,44.4,4,5.6,0,9,9,1
Solomon Thomas,11758,DI,NYJ,1,0,0,22,78.8,2,1,11,100.0,18.2,2,0,13.6,0,11,11,3,0,79.3,1,1,4,100.0,25.0,1,25.0,0,4,4,2
Haason Reddick,11768,ED,PHI,1,0,0,24,76.8,0,3,32,91.7,15.6,5,0,10.9,2,36,33,5,0,71.7,0,2,16,89.5,18.8,3,12.5,1,19,17,3
Jonathan Allen,11772,DI,WAS,1,0,0,32,48.8,0,0,24,100.0,0.0,0,0,0.0,0,25,25,0,0,52.8,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Tre'Davious White,11782,CB,BUF,1,0,0,4,56.1,0,1,2,6.7,0.0,0,1,25.0,0,30,2,1,0,,0,0,0,0.0,,0,,0,9,0,0
Taco Charlton,11783,ED,CHI,1,0,0,6,52.5,0,0,4,83.3,0.0,0,0,0.0,0,6,5,0,0,55.5,0,0,2,66.7,0.0,0,0.0,0,3,2,0
T.J. Watt,11785,ED,PIT,1,1,0,25,62.0,1,2,29,93.5,13.8,4,0,5.2,0,31,29,3,0,61.6,1,2,19,100.0,21.1,4,7.9,0,19,19,3
Budda Baker,11791,S,ARZ,1,0,0,1,53.5,0,0,3,5.9,0.0,0,0,0.0,0,51,3,0,0,55.4,0,0,2,15.4,0.0,0,0.0,0,13,2,0
Marcus Williams,11797,S,BLT,1,0,0,3,67.8,0,1,3,7.7,0.0,0,0,16.7,0,39,3,1,0,,0,0,0,0.0,,0,,0,13,0,0
Tyus Bowser,11802,ED,BLT,1,0,0,3,64.0,0,0,20,77.8,15.0,3,0,0.0,0,27,21,0,0,52.8,0,0,5,62.5,0.0,0,0.0,0,8,5,0
DeMarcus Walker,11806,ED,TEN,1,0,0,31,70.8,1,2,7,100.0,42.9,3,0,21.4,0,8,8,3,0,66.8,1,1,3,100.0,66.7,2,33.3,0,3,3,2
Dalvin Tomlinson,11810,DI,MIN,1,0,0,18,68.2,1,2,29,100.0,10.3,3,0,5.2,0,32,32,3,0,59.9,0,1,9,100.0,0.0,0,5.6,0,10,10,1
Tanoh Kpassagnon,11814,ED,NO,1,0,0,20,56.3,0,0,2,100.0,0.0,0,0,0.0,0,3,3,0,0,59.1,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Larry Ogunjobi,11820,DI,PIT,1,0,0,25,54.0,1,1,28,100.0,7.1,2,0,3.6,0,28,28,2,0,55.8,1,1,18,100.0,11.1,2,5.6,0,18,18,2
Dawuane Smoot,11823,ED,JAX,1,0,0,15,67.7,0,4,29,96.8,20.7,6,0,6.9,0,31,30,4,0,65.7,0,3,16,100.0,25.0,4,9.4,0,17,17,3
Jordan Willis,11828,ED,SF,1,0,0,28,83.1,1,2,13,100.0,15.4,2,0,11.5,0,15,15,3,0,73.6,1,1,5,100.0,20.0,1,20.0,0,5,5,2
Alex Anzalone,11831,LB,DET,1,0,0,11,52.4,0,0,3,11.5,0.0,0,0,0.0,0,26,3,0,0,52.4,0,0,3,30.0,0.0,0,0.0,0,10,3,0
Tarell Basham,11835,ED,TEN,1,0,0,31,57.6,0,1,18,100.0,5.6,1,0,2.8,0,20,20,1,0,54.8,0,1,13,100.0,7.7,1,3.8,0,14,14,1
Fabian Moreau,11836,CB,NYG,1,0,0,21,58.5,0,0,1,1.9,0.0,0,1,0.0,0,53,1,0,0,,0,0,0,0.0,,0,,0,19,0,0
Montravius Adams,11848,DI,PIT,1,0,0,25,68.7,0,0,7,100.0,14.3,1,0,0.0,0,7,7,0,0,58.6,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Trey Hendrickson,11858,ED,CIN,1,0,0,7,69.4,0,4,18,100.0,16.7,3,0,11.1,0,19,19,4,0,64.1,0,2,10,100.0,20.0,2,10.0,0,11,11,2
Jaleel Johnson,11864,DI,ATL,1,0,0,2,58.9,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Rayshawn Jenkins,11868,S,JAX,1,0,0,15,60.0,0,0,1,2.4,0.0,0,0,0.0,0,41,1,0,0,,0,0,0,0.0,,0,,0,19,0,0
Carl Lawson,11871,ED,NYJ,1,0,0,22,75.5,0,3,17,94.7,17.6,3,0,8.8,0,19,18,3,0,89.7,0,3,7,87.5,42.9,3,21.4,0,8,7,3
Samson Ebukam,11880,ED,SF,1,0,0,28,70.9,1,2,27,93.3,18.5,5,0,5.6,0,30,28,3,0,63.1,1,1,11,100.0,18.2,2,9.1,0,11,11,2
