player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
C.J. Mosley,8652,LB,NYJ,1,0,22,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,2.8,1,36,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Bryan Cook,55940,S,KC,1,0,16,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,3.7,1,27,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Alex Singleton,9994,LB,DEN,1,0,10,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,4.0,1,25,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Jordan Hicks,9517,LB,MIN,1,0,18,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,3.1,1,32,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Kenneth Murray,58099,LB,LAC,1,0,27,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,6.7,2,30,1,50.0,0,0,0,0,100.0,2,1,50.0,1,1,0,1,1,0
Talanoa Hufanga,83903,S,SF,1,0,28,0,1,0,0,1,1,100.0,1,1,50.0,0,0,0,1,3.3,1,30,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Derwin James,51368,S,LAC,1,0,27,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,6.3,1,16,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Nicholas Morrow,51674,LB,CHI,1,0,6,0,2,0,0,1,0,60.0,3,1,16.7,0,0,0,0,16.7,5,30,3,40.0,0,0,1,0,40.0,2,2,75.0,1,0,0,1,0,0
Kwon Alexander,9557,LB,NYJ,1,0,22,1,1,0,1,0,0,66.7,2,1,25.0,0,0,0,0,33.3,3,9,2,33.3,0,0,1,0,33.3,1,1,50.0,0,0,0,0,0,0
Ifeatu Melifonwu,56203,S,DET,1,0,11,0,2,0,0,1,0,66.7,2,1,25.0,0,0,0,0,13.6,3,22,2,33.3,0,0,1,0,33.3,1,1,50.0,0,0,0,0,0,0
Kyzir White,44485,LB,PHI,1,0,24,0,0,0,0,0,0,100.0,3,1,33.3,1,1,0,0,8.8,3,34,1,33.3,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Chauncey Golston,42718,DI,DAL,1,0,9,0,3,0,0,0,0,25.0,1,0,0.0,0,0,0,0,100.0,5,5,3,30.0,0,0,3,0,75.0,3,3,50.0,0,0,0,0,0,0
Bobby Wagner,7050,LB,LA,1,0,26,1,2,0,0,0,0,33.3,2,1,50.0,1,1,0,0,21.4,9,42,4,27.8,0,1,1,0,66.7,4,2,25.0,0,0,1,1,1,1
Jalen Ramsey,10639,CB,LA,1,0,26,0,1,0,0,0,0,50.0,1,0,0.0,0,0,0,0,4.8,2,42,1,25.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Foyesade Oluokun,24904,LB,JAX,1,0,15,1,1,0,0,1,0,66.7,2,1,25.0,0,0,0,0,10.0,4,40,2,25.0,0,1,0,0,33.3,1,1,50.0,0,0,0,0,0,0
Bryce Callahan,10000,CB,LAC,1,0,27,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,6.1,2,33,1,25.0,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0,0
Tre'Davious White,11782,CB,BUF,1,0,4,0,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,7.1,2,28,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Andre Cisco,76641,S,JAX,1,0,15,0,0,0,0,0,0,50.0,2,1,50.0,1,1,0,0,10.0,4,40,1,25.0,0,0,0,0,50.0,2,0,0.0,0,0,0,1,1,0
Robert Spillane,50918,LB,PIT,1,0,25,0,2,0,0,1,0,75.0,3,1,16.7,0,0,0,0,11.4,4,35,2,25.0,0,0,1,0,25.0,1,1,50.0,0,0,0,0,0,0
Chandon Sullivan,49349,CB,MIN,1,0,18,1,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,4.2,2,48,1,25.0,0,1,0,0,50.0,1,1,50.0,0,0,0,0,0,0
Quincy Williams,49779,LB,NYJ,1,0,22,0,1,0,0,0,0,50.0,1,0,0.0,0,0,0,1,7.4,2,27,1,25.0,0,0,1,1,50.0,1,1,50.0,0,0,0,0,0,0
Ogbonnia Okoronkwo,50130,ED,HST,1,0,13,0,5,0,0,2,0,31.6,6,2,16.7,0,1,1,0,100.0,19,19,7,23.7,0,0,3,0,68.4,13,5,26.9,2,2,0,2,3,1
DeMarcus Walker,11806,ED,TEN,1,0,31,1,2,0,0,1,0,42.9,3,1,16.7,0,0,0,0,100.0,7,7,3,21.4,0,1,1,0,57.1,4,2,25.0,0,0,0,0,0,0
Vonn Bell,10695,S,CIN,1,0,7,1,1,0,0,1,1,20.0,1,1,50.0,0,0,0,1,13.9,5,36,2,20.0,0,1,0,0,80.0,4,1,12.5,0,0,0,0,0,0
Drue Tranquill,51276,LB,LAC,1,0,27,0,2,0,0,0,0,50.0,2,0,0.0,0,0,0,0,13.9,5,36,2,20.0,0,0,2,0,50.0,2,2,50.0,0,0,0,0,0,0
Jaylon Smith,10668,LB,NYG,1,0,21,0,0,0,0,0,0,50.0,2,1,50.0,1,1,0,0,16.7,5,30,1,20.0,0,0,0,0,50.0,2,0,0.0,0,0,0,1,1,0
Nick Bosa,42741,ED,SF,1,0,28,2,4,0,0,2,0,38.5,10,3,20.0,1,1,0,0,100.0,26,26,8,19.2,0,2,2,0,61.5,16,5,18.8,1,1,0,2,2,0
Larrell Murchison,57004,DI,LA,1,0,26,0,1,0,0,0,0,53.8,7,1,14.3,1,1,0,1,100.0,13,13,3,19.2,0,0,1,1,46.2,6,2,25.0,1,1,0,2,2,0
Elandon Roberts,10848,LB,MIA,1,0,17,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,10.7,3,28,1,16.7,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0,0
Ben Stille,43555,DI,CLV,1,0,8,0,1,0,0,1,0,66.7,2,1,25.0,0,0,0,0,100.0,3,3,1,16.7,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Dean Lowry,10771,DI,GB,1,0,12,0,1,0,0,1,0,66.7,2,1,25.0,0,0,0,0,100.0,3,3,1,16.7,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Khalid Kareem,42993,ED,IND,1,0,14,1,1,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,6,6,2,16.7,0,1,1,0,100.0,6,2,16.7,0,0,0,0,0,0
Blake Cashman,35413,LB,HST,1,0,13,0,2,0,0,0,0,18.2,2,1,50.0,1,1,0,1,85.7,12,14,3,16.7,0,0,1,1,81.8,9,1,5.6,0,1,1,1,2,1
Bobby McCain,9578,S,WAS,1,0,32,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,16.7,3,18,1,16.7,0,0,1,0,100.0,3,1,16.7,0,0,0,0,0,0
Marcus Williams,11797,S,BLT,1,0,3,0,1,0,0,1,0,100.0,3,1,16.7,0,0,0,0,8.1,3,37,1,16.7,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jeremiah Ledbetter,11960,DI,JAX,1,0,15,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,85.7,6,7,1,16.7,0,0,0,0,100.0,3,1,33.3,1,0,0,1,0,0
Eric Kendricks,9478,LB,MIN,1,0,18,0,1,0,0,1,0,100.0,2,1,25.0,0,0,0,0,7.9,3,38,1,16.7,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Arik Armstead,9450,DI,SF,1,0,28,1,6,0,1,5,0,95.2,20,6,15.0,0,0,0,0,100.0,22,22,7,15.9,0,0,0,0,4.8,1,0,0.0,0,0,0,0,0,0
Jarran Reed,10683,DI,GB,1,0,12,1,2,0,1,2,0,62.5,10,3,15.0,0,0,0,0,100.0,16,16,4,15.6,0,0,0,0,37.5,6,1,16.7,1,1,0,1,1,0
James Smith-Williams,48455,ED,WAS,1,0,32,1,0,0,0,0,0,20.0,2,1,50.0,1,1,0,0,83.3,10,12,2,15.0,0,1,0,0,80.0,8,1,6.3,0,0,0,1,1,0
Denico Autry,8982,ED,TEN,1,1,31,1,5,0,0,1,0,22.2,6,2,25.0,1,2,1,0,100.0,27,27,7,14.8,1,1,4,0,77.8,21,5,11.9,0,0,0,1,2,1
Danielle Hunter,9521,ED,MIN,1,0,18,1,5,0,1,2,0,43.9,18,5,19.4,2,1,0,0,97.6,41,42,9,14.6,0,0,3,0,56.1,23,4,10.9,1,0,1,3,1,1
Akeem Spence,7882,DI,SF,1,0,28,0,2,0,0,1,0,71.4,5,1,10.0,0,0,0,0,100.0,7,7,2,14.3,0,0,1,0,28.6,2,1,25.0,0,0,0,0,0,0
Mike Edwards,51282,S,TB,1,0,30,0,2,0,0,2,0,71.4,5,2,20.0,0,0,0,0,14.9,7,47,2,14.3,0,0,0,0,28.6,2,0,0.0,0,0,0,0,0,0
Jerome Baker,28091,LB,MIA,1,0,17,0,2,0,0,2,0,85.7,6,2,16.7,0,0,0,0,17.5,7,40,2,14.3,0,0,0,0,14.3,1,0,0.0,0,0,0,0,0,0
Patrick Queen,57941,LB,BLT,1,0,3,1,1,0,1,1,0,71.4,5,2,20.0,0,0,0,0,19.4,7,36,2,14.3,0,0,0,0,28.6,2,0,0.0,0,0,0,0,0,0
Cameron Heyward,6183,DI,PIT,1,0,25,0,5,0,0,1,0,3.1,1,1,50.0,0,0,0,0,100.0,32,32,7,14.1,0,0,4,0,96.9,31,6,12.9,2,2,0,2,2,0
Solomon Thomas,11758,DI,NYJ,1,0,22,2,1,0,2,1,0,100.0,11,3,13.6,0,1,2,0,100.0,11,11,3,13.6,0,0,0,0,0.0,0,0,,0,0,0,0,1,2
Michael Hoecht,108840,ED,LA,1,0,26,0,5,0,0,0,0,3.0,1,0,0.0,0,0,0,1,91.7,33,36,7,13.6,0,0,5,1,97.0,32,7,14.1,2,2,0,2,2,0
DeForest Buckner,10641,DI,IND,1,0,14,0,3,0,0,2,0,48.0,12,3,16.7,1,1,1,0,96.3,26,27,5,13.5,0,0,1,0,52.0,13,2,11.5,1,2,1,2,3,2
Dante Fowler Jr.,9436,ED,DAL,1,0,9,0,4,0,0,2,0,53.3,8,2,12.5,0,0,0,0,100.0,15,15,4,13.3,0,0,2,0,46.7,7,2,14.3,0,0,0,0,0,0
Zachary Carter,56349,DI,CIN,1,1,7,0,0,1,0,0,0,25.0,2,1,50.0,1,1,0,0,100.0,8,8,1,12.5,0,0,0,0,75.0,6,0,0.0,0,0,0,1,1,0
Kevin Byard,10698,S,TEN,1,0,31,1,0,0,1,0,0,100.0,4,1,12.5,0,0,0,0,11.4,4,35,1,12.5,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Davon Hamilton,28072,DI,JAX,1,0,15,0,2,0,0,1,0,21.4,3,1,16.7,0,0,0,0,100.0,16,16,3,12.5,0,0,0,0,78.6,11,0,0.0,0,0,0,1,1,0
Landon Collins,9466,S,NYG,1,0,21,0,0,0,0,0,0,37.5,3,0,0.0,0,0,0,0,26.7,8,30,1,12.5,0,0,0,0,62.5,5,1,20.0,1,1,0,1,1,0
Chris Jones,10671,DI,KC,1,0,16,3,5,0,3,5,0,87.5,35,9,14.3,1,1,0,0,100.0,40,40,9,12.5,0,0,0,0,12.5,5,0,0.0,0,0,0,1,1,0
Darnay Holmes,56247,CB,NYG,1,0,21,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,10.5,4,38,1,12.5,0,0,1,0,100.0,4,1,12.5,0,0,0,0,0,0
Justin Jones,48940,DI,CHI,1,0,6,1,4,0,1,2,0,63.2,12,3,12.5,0,0,0,0,100.0,20,20,5,12.5,0,0,2,0,36.8,7,2,14.3,0,0,0,0,0,0
Joseph Ossai,77205,ED,CIN,1,0,7,0,4,0,0,3,0,48.0,12,3,12.5,0,0,0,0,96.2,25,26,5,12.0,0,0,1,0,52.0,13,2,11.5,1,0,0,1,0,0
Kyle Van Noy,8675,ED,LAC,1,0,27,1,3,0,0,1,0,64.0,16,2,9.4,1,1,0,0,89.3,25,28,5,12.0,0,1,2,0,36.0,9,3,16.7,0,0,0,1,1,0
Morgan Fox,11184,DI,LAC,1,0,27,0,1,0,0,1,0,52.4,11,2,13.6,1,1,0,0,100.0,21,21,3,11.9,0,0,0,0,47.6,10,1,10.0,1,1,0,2,2,0
Trey Hendrickson,11858,ED,CIN,1,0,7,0,4,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,17,17,4,11.8,0,0,4,0,100.0,17,4,11.8,0,0,0,0,0,0
Leonard Williams,9439,DI,NYG,1,0,21,2,1,0,1,1,0,53.3,16,2,6.3,0,0,0,0,100.0,30,30,5,11.7,0,1,0,0,46.7,14,3,17.9,2,1,0,2,1,0
Ndamukong Suh,5527,DI,PHI,1,0,24,0,1,0,0,1,0,100.0,13,2,11.5,1,0,0,0,100.0,13,13,2,11.5,0,0,0,0,0.0,0,0,,0,0,0,1,0,0
Jordan Willis,11828,ED,SF,1,0,28,1,2,0,1,1,0,76.9,10,2,10.0,0,0,0,0,100.0,13,13,3,11.5,0,0,1,0,23.1,3,1,16.7,0,0,0,0,0,0
Khalil Mack,8640,ED,LAC,1,0,27,0,4,0,0,1,0,23.1,6,1,8.3,0,0,0,0,92.9,26,28,5,11.5,0,0,3,0,76.9,20,4,12.5,1,1,0,1,1,0
Maxx Crosby,26316,ED,LV,1,0,23,4,5,0,4,5,0,100.0,40,9,11.3,0,0,0,0,100.0,40,40,9,11.3,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Dayo Odeyingbo,56923,ED,IND,1,0,14,0,0,0,0,0,0,88.9,16,2,12.5,2,2,1,0,100.0,18,18,2,11.1,0,0,0,0,11.1,2,0,0.0,0,0,0,2,2,1
Brandon Graham,5538,ED,PHI,1,0,24,0,2,0,0,2,0,55.6,10,3,20.0,1,1,0,0,94.7,18,19,3,11.1,0,0,0,0,44.4,8,0,0.0,0,0,0,1,1,0
Bud Dupree,9455,ED,TEN,1,0,31,1,3,0,1,3,0,66.7,12,4,16.7,0,0,0,0,100.0,18,18,4,11.1,0,0,0,0,33.3,6,0,0.0,0,0,0,0,0,0
Josh Tupou,12093,DI,CIN,1,0,7,0,0,0,0,0,0,25.0,2,0,0.0,0,0,0,0,100.0,9,9,1,11.1,0,0,0,0,75.0,6,1,16.7,1,1,0,1,1,0
Haason Reddick,11768,ED,PHI,1,0,24,0,3,0,0,3,0,81.3,26,5,13.5,2,2,0,0,91.4,32,35,5,10.9,0,0,0,0,18.8,6,0,0.0,0,0,0,2,2,0
Quinton Jefferson,10781,DI,SEA,1,0,29,1,2,0,1,2,0,92.9,13,3,11.5,0,0,0,0,100.0,14,14,3,10.7,0,0,0,0,7.1,1,0,0.0,0,0,0,0,0,0
A.J. Epenesa,56369,ED,BUF,1,0,4,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,14,14,2,10.7,0,0,1,0,100.0,14,2,10.7,1,1,0,1,1,0
Leonard Floyd,10643,ED,LA,1,0,26,2,3,0,2,2,0,96.9,31,5,9.7,1,1,0,0,94.3,33,35,6,10.6,0,0,0,0,3.1,1,0,0.0,0,0,0,1,1,0
Khyiris Tonga,52000,DI,MIN,1,0,18,0,2,0,0,1,0,62.5,10,1,5.0,0,0,0,0,100.0,19,19,3,10.5,0,0,0,0,37.5,6,1,16.7,1,1,0,1,1,0
Micah Parsons,81360,ED,DAL,1,0,9,0,8,0,0,0,0,5.3,2,0,0.0,0,0,0,0,100.0,38,38,8,10.5,0,0,8,0,94.7,36,8,11.1,0,1,1,0,1,1
Devin White,43089,LB,TB,1,0,30,3,1,0,2,1,0,60.0,9,3,16.7,0,2,2,0,40.4,19,47,4,10.5,0,1,0,0,40.0,6,1,8.3,0,0,0,0,2,2
Charles Omenihu,50612,ED,SF,1,0,28,1,4,0,0,0,0,25.0,6,0,0.0,0,0,0,0,100.0,24,24,5,10.4,0,1,4,0,75.0,18,5,13.9,0,0,0,0,0,0
Michael Dwumfour,27376,DI,SF,1,0,28,0,2,0,0,1,0,30.0,3,1,16.7,0,0,0,0,100.0,10,10,2,10.0,0,0,1,0,70.0,7,1,7.1,0,0,0,0,0,0
Chris Rumph II,56345,ED,LAC,1,0,27,0,1,0,0,1,1,66.7,10,2,15.0,1,1,0,1,83.3,15,18,2,10.0,0,0,0,0,33.3,5,0,0.0,0,0,0,1,1,0
George Karlaftis,98319,ED,KC,1,0,16,0,1,0,0,1,0,53.8,7,2,21.4,1,1,0,0,100.0,15,15,2,10.0,0,0,0,0,46.2,6,0,0.0,0,0,0,1,1,0
Darrell Taylor,36001,ED,SEA,1,0,29,0,0,0,0,0,0,50.0,5,1,20.0,1,1,0,0,83.3,10,12,1,10.0,0,0,0,0,50.0,5,0,0.0,0,0,0,1,1,0
Tyson Alualu,5535,DI,PIT,1,0,25,0,1,0,0,1,0,75.0,3,1,16.7,0,0,0,0,100.0,5,5,1,10.0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,0,0
Isaiahh Loudermilk,44416,ED,PIT,1,0,25,0,1,0,0,0,0,40.0,2,0,0.0,0,0,0,0,100.0,5,5,1,10.0,0,0,1,0,60.0,3,1,16.7,0,0,0,0,0,0
Matthew Judon,10780,ED,NE,1,0,19,1,4,0,1,3,0,69.4,25,4,8.0,0,0,0,0,81.8,36,44,6,9.7,0,0,1,0,30.6,11,2,13.6,1,1,0,1,1,0
Daron Payne,48698,DI,WAS,1,0,32,0,3,0,0,3,0,96.2,25,4,10.0,1,1,0,0,100.0,26,26,4,9.6,0,0,0,0,3.8,1,0,0.0,0,0,0,1,1,0
Preston Smith,9471,ED,GB,1,0,12,1,0,0,1,0,0,100.0,16,2,9.4,1,1,0,0,80.0,16,20,2,9.4,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Dexter Lawrence,25991,DI,NYG,1,0,21,2,5,0,1,1,0,22.9,8,2,12.5,0,0,1,1,100.0,38,38,7,9.2,0,1,3,1,77.1,27,4,7.4,0,0,0,0,0,1
Jonah Williams,44597,DI,LA,1,0,26,2,0,0,2,0,0,54.5,12,3,16.7,1,0,0,0,100.0,22,22,3,9.1,0,0,0,0,45.5,10,0,0.0,0,0,0,1,0,0
Josh Uche,27379,ED,NE,1,0,19,0,4,0,0,2,0,34.4,11,2,9.1,0,0,0,0,91.9,34,37,5,8.8,0,0,1,0,65.6,21,2,7.1,1,1,0,1,1,0
Carl Lawson,11871,ED,NYJ,1,0,22,0,3,0,0,0,0,0.0,0,0,,0,0,0,0,94.4,17,18,3,8.8,0,0,3,0,100.0,17,3,8.8,0,0,0,0,0,0
Brian Burns,44522,ED,CAR,1,0,5,1,2,0,0,0,0,9.8,4,0,0.0,0,0,0,0,97.6,41,42,5,8.5,0,1,2,0,90.2,37,5,9.5,2,2,0,2,2,0
Bradley Chubb,48526,ED,MIA,1,0,17,1,2,0,0,0,0,5.6,1,0,0.0,0,0,0,0,100.0,18,18,3,8.3,0,1,2,0,94.4,17,3,8.8,0,0,0,0,0,0
Daniel Hardy,91336,ED,LA,1,0,26,0,1,0,0,1,0,100.0,6,1,8.3,0,0,0,0,85.7,6,7,1,8.3,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
John Franklin-Myers,50088,ED,NYJ,1,0,22,0,3,0,0,3,0,94.4,17,3,8.8,0,0,0,0,100.0,18,18,3,8.3,0,0,0,0,5.6,1,0,0.0,0,0,0,0,0,0
Roquan Smith,50892,LB,BLT,1,0,3,0,1,0,0,0,0,50.0,3,0,0.0,0,1,1,0,16.2,6,37,1,8.3,0,0,1,0,50.0,3,1,16.7,0,0,0,0,1,1
Jerry Hughes,5556,ED,HST,1,0,13,0,3,0,0,2,0,77.8,14,2,7.1,0,0,0,0,100.0,18,18,3,8.3,0,0,1,0,22.2,4,1,12.5,0,0,0,0,0,0
Micheal Clemons,56872,ED,NYJ,1,0,22,1,1,0,1,0,0,8.3,1,1,50.0,0,0,0,0,92.3,12,13,2,8.3,0,0,1,0,91.7,11,1,4.5,0,0,0,0,0,0
Justin Hollins,48498,ED,GB,1,0,12,0,2,0,0,1,0,8.3,1,1,50.0,0,0,0,0,80.0,12,15,2,8.3,0,0,1,0,91.7,11,1,4.5,0,0,0,0,0,0
Logan Hall,76919,DI,TB,1,0,30,0,3,0,0,1,0,40.0,6,1,8.3,0,0,0,0,100.0,19,19,3,7.9,0,0,1,0,60.0,9,1,5.6,0,0,0,0,0,0
Roy Robertson-Harris,11341,DI,JAX,1,0,15,1,2,0,1,2,1,78.1,25,4,10.0,1,1,0,1,100.0,32,32,4,7.8,0,0,0,0,21.9,7,0,0.0,0,0,0,1,1,0
Myles Garrett,11756,ED,CLV,1,0,8,0,2,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,13,13,2,7.7,0,0,2,0,100.0,13,2,7.7,0,0,0,0,0,0
Za'Darius Smith,9555,ED,MIN,1,0,18,3,3,0,2,3,0,56.8,21,5,11.9,0,0,0,0,100.0,39,39,6,7.7,0,1,0,0,43.2,16,1,3.1,0,0,0,0,0,0
Jonathan Greenard,48407,ED,HST,1,0,13,1,1,0,0,0,0,38.5,5,0,0.0,0,0,0,1,100.0,13,13,2,7.7,0,1,1,1,61.5,8,2,12.5,0,0,0,0,0,0
Cameron Sample,56462,ED,CIN,1,0,7,0,2,0,0,1,0,65.4,17,1,2.9,0,0,0,0,78.8,26,33,3,7.7,0,0,1,0,34.6,9,2,16.7,1,1,0,1,1,0
Jihad Ward,10678,ED,NYG,1,0,21,3,1,0,3,1,0,76.9,20,4,10.0,0,0,1,0,74.3,26,35,4,7.7,0,0,0,0,23.1,6,0,0.0,0,0,0,0,0,1
Devonte Wyatt,82268,DI,GB,1,1,12,1,1,1,0,0,0,28.6,4,0,0.0,0,0,0,0,100.0,14,14,2,7.1,0,1,1,0,71.4,10,2,10.0,0,0,0,0,0,0
Josh Sweat,50120,ED,PHI,1,0,24,0,0,0,0,0,0,3.6,1,1,100.0,1,0,0,0,93.3,28,30,2,7.1,0,0,0,0,96.4,27,1,3.7,1,1,0,2,1,0
Lorenzo Carter,50126,ED,ATL,1,0,2,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,43.8,7,16,1,7.1,0,0,1,0,100.0,7,1,7.1,0,0,0,0,0,0
T.Y. McGill,10156,DI,SF,1,0,28,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,7,7,1,7.1,0,0,1,0,100.0,7,1,7.1,0,0,0,0,0,0
Nik Bonitto,77196,ED,DEN,1,0,10,0,1,0,0,0,0,28.6,2,0,0.0,0,0,0,0,58.3,7,12,1,7.1,0,0,1,0,71.4,5,1,10.0,0,0,0,0,0,0
Vinny Curry,7061,ED,NYJ,1,0,22,1,0,0,0,0,0,28.6,2,0,0.0,0,0,0,0,100.0,7,7,1,7.1,0,1,0,0,71.4,5,1,10.0,0,0,0,0,0,0
Patrick O'Connor,12005,DI,TB,1,0,30,0,2,0,0,1,0,36.4,4,1,12.5,0,0,0,0,100.0,14,14,2,7.1,0,0,1,0,63.6,7,1,7.1,0,1,1,0,1,1
Zaven Collins,77190,LB,ARZ,1,0,1,0,1,0,0,0,0,60.0,3,0,0.0,0,0,0,0,15.6,7,45,1,7.1,0,0,0,0,40.0,2,0,0.0,0,0,0,0,0,0
Dawuane Smoot,11823,ED,JAX,1,0,15,0,4,0,0,4,0,96.6,28,4,7.1,0,0,0,0,96.7,29,30,4,6.9,0,0,0,0,3.4,1,0,0.0,0,0,0,0,0,0
Carl Granderson,48500,ED,NO,1,0,20,1,2,0,0,0,0,0.0,0,0,,0,0,0,1,91.7,22,24,3,6.8,0,1,2,1,100.0,22,3,6.8,0,0,0,0,0,0
Esezi Otomewo,55221,DI,MIN,1,0,18,0,2,0,0,1,0,53.3,8,1,6.3,0,0,0,0,100.0,15,15,2,6.7,0,0,1,0,46.7,7,1,7.1,0,0,0,0,0,0
Earnest Brown IV,56428,DI,LA,1,0,26,0,2,0,0,0,0,40.0,6,0,0.0,0,0,0,0,100.0,15,15,2,6.7,0,0,2,0,60.0,9,2,11.1,0,0,0,0,0,0
Azeez Ojulari,81959,ED,NYG,1,1,21,0,0,0,0,0,0,6.7,1,0,0.0,0,0,0,0,100.0,15,15,1,6.7,1,0,0,0,93.3,14,1,7.1,1,1,0,1,1,0
Demarcus Lawrence,8669,ED,DAL,1,0,9,0,4,0,0,3,0,93.3,28,3,5.4,0,1,1,0,96.8,30,31,4,6.7,0,0,1,0,6.7,2,1,25.0,0,0,0,0,1,1
Maliek Collins,10701,DI,HST,1,0,13,1,2,0,1,2,0,69.6,16,3,9.4,0,0,0,0,100.0,23,23,3,6.5,0,0,0,0,30.4,7,0,0.0,0,1,1,0,1,1
