player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Tyler Linderbaum,82291,C,BLT,1,0,3,67.7,100.0,25,73.5,25,74.0,0,100.0,34,34,74.2,100.0,5,14.7,5
Ethan Pocic,11813,C,CLV,1,0,8,63.6,100.0,20,58.8,20,62.0,0,100.0,34,34,64.9,100.0,13,38.2,13
Patrick Ricard,48862,FB,BLT,1,0,3,79.0,100.0,24,72.7,24,79.7,0,100.0,33,33,67.7,100.0,5,15.2,5
Donovan Peoples-Jones,61439,WR,CLV,1,0,8,48.1,100.0,20,60.6,20,50.3,0,100.0,33,33,58.2,100.0,12,36.4,12
David Njoku,11784,TE,CLV,1,0,8,41.1,100.0,19,57.6,19,49.4,0,100.0,33,33,67.8,100.0,13,39.4,13
Tyler Shatley,9257,G,JAX,1,0,15,57.0,100.0,16,50.0,16,54.5,0,100.0,32,32,54.3,100.0,11,34.4,11
Josh Andrews,9068,C,NO,1,0,20,72.7,100.0,18,56.3,18,70.4,0,100.0,32,32,62.8,100.0,12,37.5,12
Tyler Higbee,10744,TE,LA,1,0,26,65.5,100.0,14,43.8,14,64.1,0,100.0,32,32,60.3,100.0,16,50.0,16
Kaleb McGary,46912,T,ATL,1,0,2,39.7,100.0,6,18.8,6,55.4,1,100.0,32,32,64.4,100.0,25,78.1,25
Elijah Wilkinson,46238,G,ATL,1,0,2,56.2,100.0,6,18.8,6,66.2,0,100.0,32,32,70.7,100.0,25,78.1,25
Corey Levin,11972,C,TEN,1,0,31,82.1,100.0,14,43.8,14,73.0,0,100.0,32,32,66.3,100.0,15,46.9,15
Drew Dalman,52270,C,ATL,1,0,2,59.5,100.0,6,18.8,6,65.0,0,100.0,32,32,65.9,100.0,25,78.1,25
Jake Matthews,8641,T,ATL,1,0,2,57.4,100.0,6,18.8,6,58.8,0,100.0,32,32,52.9,100.0,25,78.1,25
Aaron Brewer,46014,G,TEN,1,1,31,58.7,100.0,14,43.8,14,50.6,1,100.0,32,32,52.9,100.0,15,46.9,15
Jordan Roos,12266,G,TEN,1,0,31,55.6,100.0,14,43.8,14,64.8,0,100.0,32,32,72.0,100.0,15,46.9,15
Dennis Daley,60063,T,TEN,1,0,31,55.5,100.0,14,43.8,14,39.4,0,100.0,32,32,32.9,100.0,15,46.9,15
Morgan Moses,8701,T,BLT,1,0,3,92.5,100.0,23,71.9,23,90.9,0,100.0,32,32,61.6,100.0,5,15.6,5
Jawaan Taylor,41665,T,JAX,1,0,15,51.3,100.0,16,50.0,16,48.1,0,100.0,32,32,64.0,100.0,11,34.4,11
Chris Lindstrom,46692,G,ATL,1,0,2,73.2,100.0,6,18.8,6,84.4,0,100.0,32,32,77.4,100.0,25,78.1,25
Trey Pipkins,91462,T,LAC,1,0,27,62.3,100.0,10,32.3,10,60.5,0,100.0,31,31,58.4,100.0,16,51.6,16
Matt Feiler,9289,G,LAC,1,0,27,64.2,100.0,10,32.3,10,64.4,0,100.0,31,31,63.7,100.0,16,51.6,16
Deshaun Watson,11767,QB,CLV,1,0,8,60.0,85.0,17,54.8,20,60.0,0,91.2,31,34,60.0,100.0,13,41.9,13
Zion Johnson,99681,G,LAC,1,0,27,65.2,100.0,10,32.3,10,64.1,0,100.0,31,31,63.3,100.0,16,51.6,16
Van Jefferson,47447,WR,LA,1,0,26,61.7,100.0,13,41.9,13,68.2,0,100.0,31,31,69.9,100.0,17,54.8,17
Terry McLaurin,48229,WR,WAS,1,0,32,61.3,100.0,10,32.3,10,30.1,0,100.0,31,31,50.5,100.0,17,54.8,17
Corey Linsley,8796,C,LAC,1,0,27,64.1,100.0,10,32.3,10,86.0,0,100.0,31,31,87.3,100.0,16,51.6,16
Jamaree Salyer,81656,T,LAC,1,0,27,57.8,100.0,10,32.3,10,48.8,0,100.0,31,31,47.3,100.0,16,51.6,16
Brandon Scherff,9438,G,JAX,1,0,15,54.8,100.0,16,51.6,16,62.1,0,100.0,31,31,60.5,100.0,11,35.5,11
Ty Nsekhe,7636,T,LA,1,0,26,68.4,100.0,13,41.9,13,54.0,0,100.0,31,31,53.7,100.0,17,54.8,17
Josh Oliver,47083,TE,BLT,1,0,3,59.0,100.0,23,74.2,23,69.9,0,100.0,31,31,81.2,100.0,4,12.9,4
Ian Thomas,42130,TE,CAR,1,0,5,60.4,100.0,15,50.0,15,59.5,0,100.0,30,30,58.6,100.0,15,50.0,15
Nick Leverett,27699,G,TB,1,0,30,46.0,100.0,17,56.7,17,63.0,0,100.0,30,30,82.7,100.0,11,36.7,11
Robert Woods,7822,WR,TEN,1,0,31,57.7,100.0,14,46.7,14,70.1,0,100.0,30,30,60.9,100.0,14,46.7,14
Amari Cooper,9437,WR,CLV,1,0,8,61.8,100.0,17,56.7,17,61.6,0,100.0,30,30,60.5,100.0,13,43.3,13
Tristan Wirfs,64818,T,TB,1,0,30,42.6,100.0,17,56.7,17,36.8,0,100.0,30,30,41.7,100.0,11,36.7,11
Shaq Mason,9564,G,TB,1,0,30,58.2,100.0,17,56.7,17,53.1,0,100.0,30,30,50.4,100.0,11,36.7,11
Robert Hainsey,59980,C,TB,1,0,30,64.3,100.0,17,56.7,17,58.3,0,100.0,30,30,54.1,100.0,11,36.7,11
Taylor Heinicke,9896,QB,WAS,1,0,32,60.0,100.0,12,40.0,12,60.0,0,93.8,30,32,60.0,94.1,16,53.3,17
Desmond Ridder,55086,QB,ATL,1,0,2,60.0,100.0,6,20.0,6,60.0,0,93.8,30,32,60.0,96.0,24,80.0,25
Baker Mayfield,46518,QB,LA,1,0,26,60.0,100.0,13,43.3,13,60.0,0,96.8,30,31,60.0,94.1,16,53.3,17
Trai Turner,8727,G,WAS,1,0,32,48.7,100.0,12,41.4,12,36.3,0,100.0,29,29,34.7,100.0,14,48.3,14
Charlie Heck,36501,T,HST,1,0,13,48.0,100.0,15,51.7,15,56.0,0,100.0,29,29,65.9,100.0,13,44.8,13
Charles Cross,98401,T,SEA,1,0,29,50.6,100.0,5,17.2,5,77.6,0,100.0,29,29,90.5,100.0,18,62.1,18
Austin Blythe,10882,C,SEA,1,0,29,60.0,100.0,5,17.2,5,59.6,0,100.0,29,29,64.5,100.0,18,62.1,18
Damien Lewis,81532,G,SEA,1,0,29,54.4,100.0,5,17.2,5,75.7,0,100.0,29,29,78.1,100.0,18,62.1,18
Scott Quessenberry,23918,C,HST,1,0,13,54.6,100.0,15,51.7,15,56.9,0,100.0,29,29,60.4,100.0,13,44.8,13
A.J. Cann,9500,G,HST,1,0,13,68.2,100.0,15,51.7,15,71.0,0,100.0,29,29,68.3,100.0,13,44.8,13
Laremy Tunsil,10647,T,HST,1,0,13,55.6,100.0,15,51.7,15,54.5,0,100.0,29,29,55.8,100.0,13,44.8,13
Trevor Lawrence,77632,QB,JAX,1,0,15,60.0,100.0,16,55.2,16,60.0,0,90.6,29,32,60.0,90.9,10,34.5,11
Olamide Zaccheaus,44920,WR,ATL,1,0,2,54.2,100.0,6,21.4,6,55.4,1,100.0,28,28,58.1,100.0,21,75.0,21
Tyler Biadasz,41178,C,DAL,1,0,9,64.8,100.0,15,53.6,15,63.9,0,100.0,28,28,52.3,100.0,11,39.3,11
Dion Dawkins,11818,T,BUF,1,0,4,65.5,100.0,13,46.4,13,67.9,0,100.0,28,28,69.8,100.0,7,25.0,7
Geno Smith,7820,QB,SEA,1,0,29,60.0,100.0,5,17.9,5,60.0,0,96.6,28,29,60.0,100.0,18,64.3,18
Tyron Smith,6161,T,DAL,1,0,9,62.4,100.0,15,53.6,15,51.2,0,100.0,28,28,43.5,100.0,11,39.3,11
Tom Brady,698,QB,TB,1,0,30,60.0,100.0,17,60.7,17,60.0,0,93.3,28,30,60.0,100.0,11,39.3,11
Tyler Smith,98385,T,DAL,1,0,9,88.5,100.0,15,53.6,15,91.8,0,100.0,28,28,83.7,100.0,11,39.3,11
Spencer Brown,42296,T,BUF,1,0,4,86.4,100.0,13,46.4,13,69.2,0,100.0,28,28,43.0,100.0,7,25.0,7
Connor McGovern,41714,G,DAL,1,0,9,51.8,100.0,15,53.6,15,35.0,0,100.0,28,28,29.6,100.0,11,39.3,11
Rodger Saffold,5558,G,BUF,1,0,4,42.7,100.0,13,46.4,13,58.2,0,100.0,28,28,56.7,100.0,7,25.0,7
Zack Martin,8651,G,DAL,1,0,9,62.2,100.0,15,53.6,15,63.3,0,100.0,28,28,62.3,100.0,11,39.3,11
Greg Van Roten,7746,G,BUF,1,0,4,60.7,100.0,13,46.4,13,54.1,0,100.0,28,28,62.4,100.0,7,25.0,7
Billy Price,46795,C,ARZ,1,0,1,62.4,100.0,9,33.3,9,59.3,0,100.0,27,27,58.3,100.0,13,48.1,13
Jason Kelce,6343,C,PHI,1,0,24,60.7,100.0,5,18.5,5,68.8,0,100.0,27,27,70.1,100.0,20,74.1,20
Chukwuma Okorafor,46302,T,PIT,1,0,25,40.2,100.0,5,18.5,5,45.3,0,100.0,27,27,54.3,100.0,17,63.0,17
Landon Dickerson,41712,G,PHI,1,0,24,67.6,100.0,5,18.5,5,70.7,0,100.0,27,27,69.0,100.0,20,74.1,20
Max Garcia,9566,G,ARZ,1,0,1,56.6,100.0,9,33.3,9,60.0,1,100.0,27,27,69.3,100.0,13,48.1,13
Dan Moore Jr.,60120,T,PIT,1,0,25,60.0,100.0,5,18.5,5,62.5,0,100.0,27,27,65.8,100.0,17,63.0,17
Mason Cole,45547,C,PIT,1,0,25,47.5,100.0,5,18.5,5,52.5,0,100.0,27,27,54.3,100.0,17,63.0,17
Braxton Jones,60092,T,CHI,1,0,6,73.0,100.0,13,48.1,13,76.8,0,100.0,27,27,64.9,100.0,12,44.4,12
Josh Jones,26634,T,ARZ,1,0,1,69.2,100.0,9,33.3,9,65.7,0,100.0,27,27,62.8,100.0,13,48.1,13
James Daniels,45576,G,PIT,1,0,25,56.9,100.0,5,18.5,5,54.4,0,100.0,27,27,57.2,100.0,17,63.0,17
Jordan Mailata,66916,T,PHI,1,0,24,72.1,100.0,5,18.5,5,71.7,0,100.0,27,27,67.5,100.0,20,74.1,20
Dallas Goedert,47272,TE,PHI,1,0,24,41.1,100.0,5,18.5,5,39.4,0,100.0,27,27,50.7,100.0,20,74.1,20
Justin Herbert,28237,QB,LAC,1,0,27,60.0,100.0,10,37.0,10,60.0,0,87.1,27,31,60.0,100.0,16,59.3,16
Kevin Dotson,46735,G,PIT,1,0,25,58.3,100.0,5,18.5,5,56.2,1,100.0,27,27,51.6,100.0,17,63.0,17
Will Hernandez,46180,G,ARZ,1,0,1,50.3,100.0,9,33.3,9,55.7,0,100.0,27,27,62.5,100.0,13,48.1,13
Kelvin Beachum,7229,T,ARZ,1,0,1,52.4,100.0,9,33.3,9,54.8,0,100.0,27,27,59.6,100.0,13,48.1,13
Sam Mustipher,13026,C,CHI,1,0,6,52.9,100.0,13,48.1,13,49.6,0,100.0,27,27,63.0,100.0,12,44.4,12
Isaac Seumalo,10713,G,PHI,1,0,24,57.3,100.0,5,18.5,5,68.4,0,100.0,27,27,73.5,100.0,20,74.1,20
Riley Reiff,7029,T,CHI,1,0,6,55.1,100.0,13,48.1,13,52.7,0,100.0,27,27,53.4,100.0,12,44.4,12
Cole Kmet,60995,TE,CHI,1,0,6,67.6,100.0,13,50.0,13,65.0,0,100.0,26,26,58.1,100.0,11,42.3,11
Lane Johnson,7786,T,PHI,1,0,24,56.7,100.0,4,15.4,4,71.2,0,100.0,26,26,74.7,100.0,20,76.9,20
Ted Karras,10855,C,CIN,1,0,7,59.0,100.0,16,61.5,16,53.6,0,100.0,26,26,53.2,100.0,7,26.9,7
Ryan Bates,28300,G,BUF,1,0,4,73.4,100.0,12,46.2,12,72.6,0,100.0,26,26,70.1,100.0,7,26.9,7
Jonah Williams,41651,T,CIN,1,0,7,56.5,100.0,16,61.5,16,52.6,0,100.0,26,26,51.2,100.0,7,26.9,7
Alex Cappa,66578,G,CIN,1,0,7,52.3,100.0,16,61.5,16,58.8,0,100.0,26,26,68.8,100.0,7,26.9,7
Evan Engram,11778,TE,JAX,1,0,15,38.9,100.0,11,42.3,11,63.1,0,100.0,26,26,72.7,100.0,10,38.5,10
Chris Moore,10741,WR,HST,1,0,13,55.1,100.0,15,57.7,15,57.2,0,100.0,26,26,61.9,100.0,11,42.3,11
Josh Allen,46601,QB,BUF,1,0,4,60.0,92.3,12,46.2,13,60.0,0,92.9,26,28,60.0,100.0,7,26.9,7
Cordell Volson,30614,G,CIN,1,0,7,75.0,100.0,16,61.5,16,67.2,0,100.0,26,26,53.1,100.0,7,26.9,7
Malik Willis,60341,QB,TEN,1,0,31,60.0,85.7,12,46.2,14,60.0,0,81.3,26,32,60.0,86.7,13,50.0,15
Brock Purdy,77672,QB,SF,1,0,28,60.0,100.0,7,28.0,7,60.0,0,100.0,25,25,60.0,100.0,17,68.0,17
Brycen Hopkins,47338,TE,LA,1,0,26,57.9,100.0,10,40.0,10,61.4,0,100.0,25,25,63.6,100.0,14,56.0,14
Kenny Pickett,60515,QB,PIT,1,0,25,60.0,100.0,5,20.0,5,60.0,0,92.6,25,27,60.0,100.0,17,68.0,17
Aaron Banks,59983,G,SF,1,0,28,71.9,100.0,7,28.0,7,62.4,0,100.0,25,25,64.6,100.0,17,68.0,17
Tommy Tremble,84025,TE,CAR,1,0,5,65.3,100.0,10,40.0,10,58.8,0,100.0,25,25,50.8,100.0,14,56.0,14
Jahan Dotson,84375,WR,WAS,1,0,32,59.1,100.0,7,28.0,7,41.2,0,100.0,25,25,59.5,100.0,14,56.0,14
Gardner Minshew,41401,QB,PHI,1,0,24,60.0,100.0,5,20.0,5,60.0,0,92.6,25,27,60.0,95.0,19,76.0,20
Mike McGlinchey,46275,T,SF,1,0,28,59.0,100.0,7,28.0,7,76.0,0,100.0,25,25,79.9,100.0,17,68.0,17
Dak Prescott,10769,QB,DAL,1,0,9,60.0,100.0,15,60.0,15,60.0,0,89.3,25,28,60.0,90.9,10,40.0,11
Trent Williams,5529,T,SF,1,0,28,33.0,100.0,7,28.0,7,70.1,0,100.0,25,25,83.2,100.0,17,68.0,17
Nick Westbrook-Ikhine,47861,WR,TEN,1,0,31,54.6,100.0,13,52.0,13,56.1,0,100.0,25,25,61.8,100.0,10,40.0,10
Jake Brendel,11117,C,SF,1,0,28,69.8,100.0,7,28.0,7,65.5,0,100.0,25,25,68.8,100.0,17,68.0,17
Parker Hesse,48369,TE,ATL,1,1,2,57.6,100.0,3,12.5,3,50.1,1,100.0,24,24,58.0,100.0,20,83.3,20
Michael Schofield III,8730,G,CHI,1,0,6,44.1,100.0,12,50.0,12,47.9,0,100.0,24,24,58.8,100.0,10,41.7,10
Ja'Marr Chase,84270,WR,CIN,1,0,7,56.1,100.0,15,62.5,15,57.2,0,100.0,24,24,61.5,100.0,7,29.2,7
Mark Andrews,47436,TE,BLT,1,0,3,52.8,100.0,18,75.0,18,62.6,0,100.0,24,24,79.7,100.0,5,20.8,5
Keenan Allen,7857,WR,LAC,1,0,27,59.6,100.0,8,33.3,8,61.8,0,100.0,24,24,63.0,100.0,15,62.5,15
Brandon Aiyuk,84109,WR,SF,1,0,28,60.0,100.0,6,25.0,6,58.6,0,100.0,24,24,58.9,100.0,17,70.8,17
Mike Williams,11762,WR,LAC,1,0,27,55.7,100.0,9,37.5,9,56.6,0,100.0,24,24,59.4,100.0,13,54.2,13
Gabriel Davis,55410,WR,BUF,1,0,4,60.5,100.0,10,41.7,10,56.2,0,100.0,24,24,54.0,100.0,6,25.0,6
Mike Evans,8642,WR,TB,1,0,30,64.2,100.0,13,54.2,13,40.6,0,100.0,24,24,61.0,100.0,10,41.7,10
Cade Otton,61071,TE,TB,1,0,30,54.2,100.0,15,62.5,15,60.7,0,100.0,24,24,59.6,100.0,7,29.2,7
Marquez Callaway,42295,WR,NO,1,0,20,60.7,100.0,11,45.8,11,57.1,0,100.0,24,24,55.7,100.0,12,50.0,12
D.K. Metcalf,47864,WR,SEA,1,0,29,60.0,100.0,4,16.7,4,40.8,1,100.0,24,24,61.1,100.0,14,58.3,14
Chris Godwin,11839,WR,TB,1,0,30,68.3,100.0,13,54.2,13,33.5,0,100.0,24,24,56.4,100.0,11,45.8,11
DeAndre Hopkins,7808,WR,ARZ,1,0,1,61.1,100.0,7,30.4,7,61.0,0,100.0,23,23,61.8,100.0,12,52.2,12
Jon Runyan,36661,G,GB,1,0,12,74.6,100.0,6,26.1,6,50.5,0,100.0,23,23,46.8,100.0,13,56.5,13
Andy Dalton,6187,QB,NO,1,0,20,60.0,100.0,7,30.4,7,60.9,0,95.8,23,24,60.8,100.0,15,65.2,15
Justin Fields,82118,QB,CHI,1,0,6,60.0,92.3,12,52.2,13,60.0,0,85.2,23,27,60.0,91.7,11,47.8,12
Billy Turner,8702,T,DEN,1,0,10,74.7,100.0,7,30.4,7,64.3,1,100.0,23,23,55.3,100.0,15,65.2,15
Quinn Meinerz,112915,G,DEN,1,0,10,66.3,100.0,7,30.4,7,80.0,0,100.0,23,23,81.5,100.0,15,65.2,15
Cameron Fleming,8775,T,DEN,1,0,10,53.0,100.0,7,30.4,7,58.8,0,100.0,23,23,63.3,100.0,15,65.2,15
DeVonta Smith,61100,WR,PHI,1,0,24,59.1,100.0,3,13.0,3,62.0,0,100.0,23,23,63.2,100.0,18,78.3,18
Josh Myers,59992,C,GB,1,0,12,63.7,100.0,6,26.1,6,71.2,0,100.0,23,23,71.0,100.0,13,56.5,13
Zach Tom,55443,T,GB,1,0,12,56.6,100.0,6,26.1,6,63.0,0,100.0,23,23,78.2,100.0,13,56.5,13
Chris Manhertz,10211,TE,JAX,1,0,15,52.8,100.0,13,56.5,13,48.9,0,100.0,23,23,52.7,100.0,7,30.4,7
A.J. Brown,48327,WR,PHI,1,0,24,59.7,100.0,3,13.0,3,57.5,0,100.0,23,23,57.6,100.0,18,78.3,18
Graham Glasgow,10729,C,DEN,1,0,10,52.3,100.0,7,30.4,7,47.5,2,100.0,23,23,50.4,100.0,15,65.2,15
Dalton Schultz,47304,TE,DAL,1,0,9,57.5,100.0,13,56.5,13,63.4,0,100.0,23,23,70.0,100.0,9,39.1,9
Dalton Risner,47008,G,DEN,1,0,10,54.5,100.0,7,30.4,7,63.4,0,100.0,23,23,78.5,100.0,15,65.2,15
Treylon Burks,99218,WR,TEN,1,0,31,85.3,100.0,11,47.8,11,77.9,0,95.8,23,24,61.4,100.0,11,47.8,11
Tyler Huntley,46448,QB,BLT,1,0,3,60.0,76.0,19,82.6,25,60.0,0,67.6,23,34,60.0,80.0,4,17.4,5
Elgton Jenkins,46298,G,GB,1,0,12,65.3,100.0,6,26.1,6,65.8,0,100.0,23,23,63.7,100.0,13,56.5,13
Joe Burrow,28022,QB,CIN,1,0,7,60.0,100.0,16,69.6,16,60.0,1,88.5,23,26,60.0,100.0,7,30.4,7
David Bell,97989,WR,CLV,1,0,8,57.0,100.0,14,63.6,14,57.7,0,100.0,22,22,60.4,100.0,8,36.4,8
Brandin Cooks,8655,WR,HST,1,0,13,60.9,100.0,12,54.5,12,62.1,0,100.0,22,22,61.7,100.0,10,45.5,10
Trace McSorley,32819,QB,ARZ,1,0,1,60.3,88.9,8,36.4,9,60.9,0,81.5,22,27,60.0,92.3,12,54.5,13
Dawson Knox,35883,TE,BUF,1,0,4,57.7,100.0,11,50.0,11,57.1,0,100.0,22,22,60.3,100.0,5,22.7,5
Brandon Walton,41533,T,TB,1,0,30,63.2,100.0,12,54.5,12,47.9,0,100.0,22,22,36.1,100.0,8,36.4,8
Jauan Jennings,48027,WR,SF,1,0,28,58.8,100.0,6,27.3,6,69.0,0,100.0,22,22,58.0,100.0,15,68.2,15
CeeDee Lamb,61570,WR,DAL,1,0,9,59.7,100.0,12,57.1,12,61.1,0,100.0,21,21,62.2,100.0,9,42.9,9
Laquon Treadwell,10657,WR,SEA,1,0,29,52.3,100.0,4,19.0,4,55.2,0,100.0,21,21,60.6,100.0,12,57.1,12
Robert Hunt,46139,G,MIA,1,0,17,71.8,100.0,9,42.9,9,69.6,1,100.0,21,21,62.3,100.0,11,52.4,11
Larry Borom,59879,T,CHI,1,0,6,47.4,100.0,10,47.6,10,45.9,1,100.0,21,21,51.5,100.0,9,42.9,9
Christian Kirk,47546,WR,JAX,1,0,15,58.3,100.0,9,42.9,9,70.7,0,95.5,21,22,55.8,100.0,9,42.9,9
Robert Jones,100786,G,MIA,1,0,17,59.9,100.0,9,42.9,9,61.9,0,100.0,21,21,62.5,100.0,11,52.4,11
Zay Jones,11792,WR,JAX,1,0,15,53.5,100.0,9,42.9,9,53.5,0,95.5,21,22,61.6,100.0,8,38.1,8
Brandon Shell,10792,T,MIA,1,0,17,57.0,100.0,9,42.9,9,65.8,0,100.0,21,21,70.2,100.0,11,52.4,11
Drake London,86519,WR,ATL,1,0,2,59.8,100.0,4,19.0,4,58.8,0,100.0,21,21,59.2,100.0,16,76.2,16
Connor Williams,46216,C,MIA,1,0,17,62.4,100.0,9,42.9,9,63.7,0,100.0,21,21,68.1,100.0,11,52.4,11
Terron Armstead,7856,T,MIA,1,0,17,38.5,100.0,9,42.9,9,46.3,1,100.0,21,21,59.9,100.0,11,52.4,11
Trey McBride,75916,TE,ARZ,1,0,1,56.7,100.0,6,30.0,6,54.6,0,100.0,20,20,66.6,100.0,11,55.0,11
Stone Forsythe,41795,T,SEA,1,0,29,59.6,100.0,3,15.0,3,58.9,0,100.0,20,20,58.9,100.0,14,70.0,14
Royce Newman,41746,G,GB,1,0,12,41.0,100.0,4,20.0,4,39.5,1,100.0,20,20,47.7,100.0,12,60.0,12
Patrick Mahomes,11765,QB,KC,1,0,16,60.0,100.0,5,25.0,5,60.0,0,100.0,20,20,60.0,100.0,15,75.0,15
Diontae Johnson,33441,WR,PIT,1,0,25,60.0,100.0,3,15.0,3,55.6,0,100.0,20,20,55.2,100.0,14,70.0,14
George Kittle,11901,TE,SF,1,0,28,54.9,100.0,4,20.0,4,67.9,0,100.0,20,20,65.8,100.0,15,75.0,15
Brandon Powell,48036,WR,LA,1,0,26,60.4,90.0,9,45.0,10,60.6,0,90.9,20,22,60.4,100.0,11,55.0,11
Demarcus Robinson,10760,WR,BLT,1,0,3,90.8,100.0,13,65.0,13,87.6,0,100.0,20,20,57.0,100.0,3,15.0,3
Tre'Quan Smith,48228,WR,NO,1,0,20,54.3,100.0,11,55.0,11,51.9,0,100.0,20,20,54.7,100.0,9,45.0,9
Orlando Brown Jr.,46227,T,KC,1,0,16,66.4,100.0,5,25.0,5,58.2,0,100.0,20,20,44.6,100.0,15,75.0,15
Joe Thuney,10712,G,KC,1,0,16,56.5,100.0,5,25.0,5,59.4,0,100.0,20,20,61.4,100.0,15,75.0,15
Noah Brown,11993,WR,DAL,1,0,9,72.8,100.0,12,60.0,12,87.4,0,100.0,20,20,87.4,100.0,8,40.0,8
Trevor Penning,59963,T,NO,1,0,20,76.8,100.0,16,80.0,16,75.9,0,100.0,20,20,60.2,100.0,3,15.0,3
Creed Humphrey,59996,C,KC,1,0,16,60.4,100.0,5,25.0,5,86.7,0,100.0,20,20,80.1,100.0,15,75.0,15
