player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Jimmie Ward,8665,S,SF,1,0,3.3,100.0,92.9,6.0,6.0,0,0,0,0.0,28,69.0,72.7,75.1,54.6,81.5,81.3,1,20,0.0,0,0,0,96.9,4,26,28,2,3,4,1,29,16,1.2,7.3
Bradley Roby,8666,CB,NO,1,0,11.1,57.1,100.0,7.3,4.1,0,1,1,14.3,20,49.4,47.6,76.7,,45.0,27.5,0,18,25.0,1,1,0,77.1,4,31,31,1,3,7,0,46,7,1.6,11.5
Demarcus Lawrence,8669,ED,DAL,1,0,,,3.2,,,1,0,0,,9,60.6,47.0,0.0,55.3,53.2,73.5,0,,0.0,0,0,1,0.0,0,1,31,1,1,0,0,0,0,0.0,
Kyle Van Noy,8675,ED,LAC,1,0,-9.0,100.0,10.3,3.0,3.0,0,0,0,0.0,27,78.1,87.3,77.9,75.9,67.1,72.4,0,-9,0.0,0,0,0,79.2,1,3,29,2,1,1,0,-9,0,-3.0,-9.0
Christian Kirksey,8706,LB,HST,1,1,6.4,100.0,93.1,5.4,5.4,0,0,0,0.0,13,51.9,45.2,75.6,55.7,48.5,56.0,0,15,0.0,0,0,0,103.3,5,27,29,1,3,5,0,44,12,1.6,8.8
Adrian Phillips,9177,S,NE,1,1,,,96.8,,,0,0,0,,19,70.1,73.4,76.6,58.3,64.7,76.7,0,,0.0,0,0,0,0.0,0,30,31,0,0,0,0,0,0,0.0,
Daniel Sorensen,9253,S,NO,1,0,25.5,0.0,100.0,,11.0,0,0,0,0.0,20,40.9,48.1,75.1,,75.2,85.6,1,,,0,0,0,0.0,0,24,24,0,0,2,0,0,0,0.0,
Joe Thomas,9272,LB,CHI,1,1,3.0,60.0,88.9,9.0,5.4,0,0,0,0.0,6,61.7,60.4,77.2,52.5,60.1,37.0,0,11,50.0,2,0,0,69.6,3,32,36,0,1,5,0,21,9,0.8,7.0
K'Waun Williams,9332,CB,DEN,1,0,5.0,100.0,82.4,3.3,3.3,0,0,0,0.0,10,33.6,39.6,74.3,56.6,65.1,79.5,0,16,0.0,0,0,0,118.8,4,14,17,0,3,4,0,51,31,3.9,12.8
Danny Shelton,9445,DI,KC,1,0,,,33.3,,,0,0,0,,16,58.0,47.6,72.8,57.2,57.6,,0,,,0,0,0,0.0,0,2,6,0,0,0,0,0,0,0.0,
Shaq Thompson,9458,LB,CAR,1,1,4.4,87.5,96.0,6.3,5.5,0,0,0,0.0,5,46.4,53.0,76.8,55.9,76.8,49.8,0,18,14.3,1,0,0,132.3,7,48,50,3,5,8,1,50,35,1.1,7.1
Landon Collins,9466,S,NYG,1,0,5.5,75.0,74.2,7.7,5.8,0,0,1,25.0,21,75.5,82.4,73.3,71.4,61.4,40.5,0,5,25.0,1,1,0,78.1,3,23,31,3,3,4,0,13,7,0.6,4.3
Preston Smith,9471,ED,GB,1,0,-2.0,100.0,18.2,4.0,4.0,0,0,0,0.0,12,64.2,90.0,77.3,90.7,66.8,75.2,0,8,0.0,0,0,0,100.0,1,4,22,1,1,1,0,8,10,2.0,8.0
Eric Kendricks,9478,LB,MIN,1,0,-1.2,100.0,92.7,7.0,7.0,0,0,0,0.0,18,63.1,59.9,76.3,71.8,49.1,59.6,0,8,20.0,1,0,0,89.2,5,38,41,1,4,5,0,27,33,0.8,5.4
Eric Rowe,9480,S,MIA,1,0,7.7,83.3,97.1,6.4,5.3,0,0,1,16.7,17,63.9,65.6,73.1,75.9,56.3,81.0,0,31,0.0,0,1,0,113.9,5,33,34,2,6,6,0,68,27,2.1,13.6
Denzel Perryman,9481,LB,LV,1,2,3.7,0.0,96.7,,9.3,0,0,0,0.0,23,72.9,80.1,74.3,59.3,75.1,78.6,1,,0.0,0,0,0,0.0,0,29,30,0,0,3,0,0,0,0.0,
Markus Golden,9491,ED,ARZ,1,1,6.0,100.0,11.6,5.0,5.0,0,0,0,0.0,1,48.3,52.6,78.7,51.8,63.3,74.9,0,10,0.0,0,0,0,108.3,1,5,43,0,0,1,0,10,4,2.0,10.0
Randy Gregory,9493,ED,DEN,1,0,,,11.1,,,0,0,0,,10,53.7,28.4,0.0,51.1,67.1,34.9,0,,100.0,1,0,2,0.0,0,1,9,0,0,0,0,0,0,0.0,
P.J. Williams,9511,S,NO,1,0,,,100.0,,,0,0,0,,20,62.9,66.0,72.2,,60.0,80.7,0,,0.0,0,0,0,0.0,0,13,13,0,1,0,0,0,0,0.0,
Jordan Hicks,9517,LB,MIN,1,1,-0.3,75.0,97.0,10.3,7.8,0,0,1,25.0,18,67.5,64.8,75.8,66.0,52.5,80.9,0,32,0.0,0,1,0,116.7,3,32,33,2,3,4,0,53,56,1.7,17.7
Danielle Hunter,9521,ED,MIN,1,0,,,2.2,,,0,0,0,,18,61.3,91.8,80.2,90.9,71.8,76.3,0,,0.0,0,0,0,0.0,0,1,45,1,1,0,0,0,0,0.0,
Steven Nelson,9531,CB,HST,1,1,,,100.0,,,0,0,0,,13,75.9,66.4,78.2,,35.6,27.4,0,,0.0,0,0,0,0.0,0,29,29,0,1,0,0,0,0,0.0,
Kwon Alexander,9557,LB,NYJ,1,1,4.0,100.0,70.0,6.0,6.0,0,0,0,0.0,22,66.3,69.6,72.0,67.0,63.2,73.3,0,7,0.0,0,0,0,95.8,1,7,10,0,0,1,0,7,3,1.2,7.0
Damien Wilson,9560,LB,CAR,1,0,,,100.0,,,0,0,0,,5,60.0,78.9,66.0,,68.3,71.4,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Adrian Amos,9575,S,GB,1,1,32.5,100.0,100.0,13.5,13.5,0,0,0,0.0,12,44.3,48.1,76.0,,73.1,89.8,0,52,0.0,0,0,0,118.8,2,29,29,0,5,2,0,68,3,2.5,34.0
Bobby McCain,9578,S,WAS,1,1,,,84.2,,,0,0,0,,32,68.7,57.3,73.7,74.3,28.8,29.9,0,,0.0,0,0,0,0.0,0,16,19,0,1,0,0,0,0,0.0,
David Mayo,9602,LB,WAS,1,1,1.5,100.0,95.7,10.5,10.5,0,0,0,0.0,32,55.5,57.0,75.9,59.1,60.4,82.5,0,33,0.0,0,0,0,158.3,2,22,23,1,2,2,1,38,35,1.8,19.0
Quandre Diggs,9633,S,SEA,1,0,14.0,0.0,100.0,,31.0,0,0,0,0.0,29,70.2,76.2,76.5,,69.5,75.2,0,,,0,0,0,39.6,0,33,33,0,0,1,0,0,0,0.0,
Rakeem Nunez-Roches,9650,DI,TB,1,0,,,8.3,,,0,0,0,,30,58.9,51.2,76.7,56.4,51.6,68.7,0,,0.0,0,0,0,0.0,0,2,24,0,1,0,0,0,0,0.0,
Troy Hill,9881,CB,LA,1,1,18.0,57.1,100.0,10.5,6.0,0,0,0,0.0,26,30.2,37.3,77.8,,80.5,78.1,0,36,0.0,0,0,1,92.6,4,44,44,1,2,7,0,72,9,1.7,18.0
Alex Singleton,9994,LB,DEN,1,3,5.5,100.0,92.3,12.0,12.0,0,0,0,0.0,10,68.0,60.1,76.1,68.2,49.2,85.6,0,11,0.0,0,0,0,100.0,2,24,26,3,8,2,0,16,5,0.7,8.0
Bryce Callahan,10000,CB,LAC,1,0,5.0,83.3,94.1,6.2,5.2,0,0,0,0.0,27,65.4,65.6,74.9,57.3,65.0,80.5,0,19,0.0,0,0,0,105.6,5,32,34,1,4,6,0,56,22,1.8,11.2
Jalen Ramsey,10639,CB,LA,1,0,15.7,50.0,95.5,8.0,4.0,0,0,1,10.0,26,65.5,69.6,77.7,74.3,70.0,78.7,1,23,0.0,0,1,1,36.7,5,42,44,1,3,10,0,78,26,2.0,15.6
DeForest Buckner,10641,DI,IND,1,0,,,3.7,,,0,0,0,,14,61.0,68.5,77.9,71.7,57.2,71.2,0,,0.0,0,0,0,0.0,0,1,27,3,2,0,0,0,0,0.0,
Leonard Floyd,10643,ED,LA,1,0,,,5.4,,,0,0,0,,26,85.2,88.4,78.6,65.5,54.4,72.0,0,,,0,0,0,0.0,0,2,37,1,0,0,0,0,0,0.0,
Eli Apple,10644,CB,CIN,1,0,33.0,0.0,100.0,,37.0,0,0,1,100.0,7,69.7,64.8,78.7,,39.1,23.2,0,,,0,1,1,39.6,0,40,40,0,0,1,0,0,0,0.0,
Keanu Neal,10651,S,TB,1,0,51.0,0.0,83.3,,5.0,0,0,0,0.0,30,75.1,78.8,71.3,58.3,61.1,72.8,1,,,0,0,0,0.0,0,5,6,0,0,1,0,0,0,0.0,
Jaylon Smith,10668,LB,NYG,1,2,-1.5,50.0,83.3,25.0,12.5,0,0,0,0.0,21,48.2,65.9,75.0,76.5,74.6,82.7,0,16,0.0,0,0,0,77.1,1,25,30,1,2,2,0,16,17,0.6,16.0
Myles Jack,10670,LB,PIT,1,0,4.0,100.0,85.7,6.0,6.0,0,0,0,0.0,25,63.2,52.7,70.6,60.0,49.6,,0,6,,0,0,0,91.7,1,6,7,0,0,1,0,6,2,1.0,6.0
Xavien Howard,10672,CB,MIA,1,0,9.0,80.0,100.0,10.3,8.2,0,1,1,20.0,17,66.1,69.3,77.2,,75.8,77.9,0,22,0.0,0,1,0,96.7,4,42,42,0,2,5,0,36,20,0.9,9.0
Reggie Ragland,10675,LB,CLV,1,0,2.0,0.0,100.0,,3.0,0,0,0,0.0,8,64.2,91.7,74.2,,90.2,82.6,0,,0.0,0,0,0,39.6,0,3,3,0,1,1,0,0,0,0.0,
Jihad Ward,10678,ED,NYG,1,0,,,27.8,,,0,0,0,,21,59.1,60.2,78.4,67.6,49.8,75.7,0,,0.0,0,0,0,0.0,0,10,36,0,1,0,0,0,0,0.0,
Deion Jones,10686,LB,CLV,1,0,1.0,100.0,83.3,5.0,5.0,0,0,0,0.0,8,44.9,45.6,73.2,55.6,60.1,32.1,0,29,0.0,0,0,0,118.8,2,10,12,0,1,2,0,34,32,3.4,17.0
Mackensie Alexander,10688,CB,DAL,1,0,9.0,100.0,100.0,7.0,7.0,0,0,0,0.0,9,52.1,53.7,72.2,,60.6,73.0,0,12,0.0,0,0,0,116.7,1,7,7,0,1,1,0,12,3,1.7,12.0
Vonn Bell,10695,S,CIN,1,0,12.7,100.0,87.5,10.7,10.7,0,0,0,0.0,7,53.6,62.7,75.6,58.0,82.9,38.9,0,28,33.3,1,0,0,118.8,3,35,40,0,2,3,0,45,7,1.4,15.0
James Bradberry,10696,CB,PHI,1,0,9.0,25.0,100.0,44.0,11.0,0,0,1,25.0,24,60.7,55.0,77.0,,35.2,75.2,0,7,0.0,0,1,0,79.2,1,45,45,0,1,4,1,7,0,0.2,7.0
Kevin Byard,10698,S,TEN,1,0,20.0,100.0,89.5,31.0,31.0,0,0,0,0.0,31,60.7,66.9,73.7,63.5,71.7,86.8,0,30,0.0,0,0,0,118.8,1,34,38,0,3,1,0,30,10,1.0,30.0
Kendall Fuller,10718,CB,WAS,1,0,-4.0,100.0,100.0,26.0,26.0,0,0,0,0.0,32,59.8,61.7,77.9,,65.7,26.5,0,6,100.0,1,0,0,91.7,1,27,27,0,0,1,0,6,10,0.2,6.0
Justin Simmons,10732,S,DEN,1,0,11.0,100.0,100.0,14.5,14.5,0,0,0,0.0,10,55.9,59.3,74.2,,66.4,65.6,0,22,0.0,0,0,0,118.8,2,30,30,0,3,2,0,26,4,0.9,13.0
De'Vondre Campbell,10749,LB,GB,1,0,13.0,50.0,100.0,27.0,13.5,0,0,0,0.0,12,62.9,60.3,77.0,,55.4,79.5,1,15,0.0,0,0,0,35.4,1,29,29,0,1,2,0,15,0,0.6,15.0
Matthew Judon,10780,ED,NE,1,0,-2.0,100.0,17.0,8.0,8.0,0,0,0,0.0,19,93.4,90.2,12.0,70.1,77.9,58.9,0,-1,0.0,0,0,1,79.2,1,8,47,2,1,1,0,-1,1,-0.1,-1.0
DeAndre Houston-Carson,10819,S,CHI,1,0,27.0,0.0,100.0,,27.0,0,0,0,0.0,6,70.8,64.1,76.4,,43.2,43.6,0,,,0,0,0,39.6,0,32,32,0,0,1,0,0,0,0.0,
Kamu Grugier-Hill,10842,LB,ARZ,1,0,2.8,75.0,92.3,4.0,3.0,0,0,0,0.0,1,44.4,40.0,70.6,59.9,54.1,28.7,0,12,33.3,1,0,0,88.5,3,12,13,0,2,4,0,23,29,1.9,7.7
Elandon Roberts,10848,LB,MIA,1,1,3.0,100.0,89.7,12.5,12.5,0,0,0,0.0,17,74.6,85.4,76.7,81.1,69.9,81.5,0,10,0.0,0,0,0,91.7,2,26,29,2,1,2,0,12,6,0.5,6.0
Will Parks,10853,S,NYJ,1,0,5.0,66.7,100.0,18.0,12.0,0,0,0,0.0,22,41.8,40.8,76.6,,59.0,34.6,0,22,,0,0,0,103.5,2,37,37,0,0,3,0,33,33,0.9,16.5
Jayron Kearse,10878,S,DAL,1,0,11.8,66.7,95.3,9.8,6.5,1,0,0,0.0,9,47.5,55.4,75.7,55.3,76.1,36.8,1,25,50.0,1,0,1,70.1,4,41,43,0,1,6,0,82,32,2.1,20.5
Mike Hilton,10898,CB,CIN,1,1,4.4,85.7,89.2,5.2,4.4,0,0,0,0.0,7,66.7,68.0,76.9,52.4,74.0,78.9,0,32,0.0,0,0,0,104.2,6,33,37,3,3,7,0,63,33,2.0,10.5
Cory Littleton,11190,LB,CAR,1,0,10.0,100.0,100.0,3.0,3.0,0,0,0,0.0,5,45.0,38.7,73.5,,55.0,69.9,0,1,,0,0,0,118.8,1,3,3,0,0,1,1,1,0,0.3,1.0
Jonathan Jones,11217,CB,NE,1,0,7.9,72.7,100.0,6.9,5.0,0,0,0,0.0,19,60.4,61.7,80.0,,65.8,80.6,0,11,0.0,0,0,0,112.3,8,58,58,2,7,11,1,51,33,0.9,6.4
Andrew Adams,11240,S,TEN,1,0,,,93.8,,,0,0,0,,31,56.2,60.0,74.9,58.3,65.2,29.6,0,,50.0,1,0,0,0.0,0,15,16,0,1,0,0,0,0,0.0,
Romeo Okwara,11250,ED,DET,1,0,,,11.8,,,0,0,0,,11,60.9,57.3,79.0,49.2,62.1,72.4,0,,,0,0,0,0.0,0,2,17,0,0,0,0,0,0,0.0,
Antonio Hamilton,11353,CB,ARZ,1,0,4.5,100.0,100.0,24.0,24.0,0,0,0,0.0,1,71.5,71.8,78.8,,65.9,77.5,0,8,0.0,0,0,1,91.7,2,51,51,2,4,2,0,12,3,0.3,6.0
Haason Reddick,11768,ED,PHI,1,0,,,8.3,,,0,0,0,,24,63.8,73.1,78.8,76.8,55.1,28.1,0,,0.0,0,0,0,0.0,0,3,36,2,1,0,0,0,0,0.0,
Malik Hooker,11770,S,DAL,1,0,19.0,100.0,100.0,37.0,37.0,0,0,0,0.0,9,53.7,56.0,79.1,,66.6,84.3,0,19,0.0,0,0,0,118.8,1,39,39,0,3,1,0,19,0,0.5,19.0
Marlon Humphrey,11771,CB,BLT,1,0,12.0,66.7,100.0,9.3,6.2,0,0,0,0.0,3,71.8,72.1,78.4,,66.6,80.5,0,20,0.0,0,0,0,97.2,4,39,39,1,7,6,0,57,11,1.5,14.3
Jabrill Peppers,11780,S,NE,1,0,1.0,100.0,100.0,11.0,11.0,0,0,0,0.0,19,64.7,67.1,75.2,,64.3,27.9,0,3,0.0,0,0,0,79.2,1,13,13,1,2,1,0,3,2,0.3,3.0
Tre'Davious White,11782,CB,BUF,1,0,8.0,50.0,93.3,26.0,13.0,0,0,1,50.0,4,60.0,59.4,75.1,56.1,59.3,79.0,0,2,0.0,0,1,1,56.3,1,28,30,1,3,2,0,2,0,0.1,2.0
Taco Charlton,11783,ED,CHI,1,0,,,16.7,,,0,0,0,,6,60.0,32.6,75.3,52.5,37.2,69.6,0,,,0,0,0,0.0,0,1,6,0,0,0,0,0,0,0.0,
T.J. Watt,11785,ED,PIT,1,0,,,6.5,,,0,0,0,,25,63.5,69.8,79.6,62.0,68.7,74.1,0,,0.0,0,0,0,0.0,0,2,31,1,3,0,0,0,0,0.0,
Budda Baker,11791,S,ARZ,1,1,1.8,50.0,94.1,22.5,11.3,0,0,1,25.0,1,67.2,69.5,76.9,53.5,67.5,60.9,0,5,16.7,1,1,0,56.3,2,48,51,1,4,4,0,9,9,0.2,4.5
Marcus Williams,11797,S,BLT,1,1,4.7,100.0,92.3,11.3,11.3,0,0,0,0.0,3,54.2,58.6,81.4,67.8,66.2,81.0,0,20,0.0,0,0,0,94.4,3,36,39,0,1,3,0,20,6,0.6,6.7
Tyus Bowser,11802,ED,BLT,1,0,-5.0,0.0,22.2,,6.0,0,0,0,0.0,3,42.2,53.1,77.1,64.0,55.5,29.2,0,,,0,0,0,39.6,0,6,27,0,0,1,0,0,0,0.0,
Justin Evans,11805,S,NO,1,0,,,100.0,,,0,0,0,,20,63.4,61.8,71.7,,57.1,41.6,0,,0.0,0,0,0,0.0,0,13,13,0,1,0,0,0,0,0.0,
Teez Tabor,11808,S,SEA,1,0,15.0,100.0,100.0,18.0,18.0,1,0,0,0.0,29,47.0,40.1,75.8,,48.9,37.4,0,27,50.0,1,0,1,118.8,1,18,18,0,1,1,0,27,12,1.5,27.0
Raekwon McMillan,11809,LB,NE,1,0,,,100.0,,,0,0,0,,19,41.9,42.6,67.0,,64.0,26.5,0,,100.0,1,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Zach Cunningham,11812,LB,TEN,1,0,5.0,50.0,100.0,5.0,2.5,0,1,0,0.0,31,46.7,36.4,72.1,,49.1,29.7,0,15,,0,0,0,75.0,1,6,6,0,0,2,0,15,15,3.0,15.0
Dawuane Smoot,11823,ED,JAX,1,0,,,3.2,,,0,0,0,,15,60.0,69.8,79.0,67.7,61.2,71.9,0,,,0,0,0,0.0,0,1,31,0,0,0,0,0,0,0.0,
Duke Riley,11830,LB,MIA,1,0,,,100.0,,,0,0,0,,17,63.1,63.7,68.8,,60.2,,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
Alex Anzalone,11831,LB,DET,1,0,1.5,100.0,88.5,10.0,10.0,0,0,0,0.0,11,42.6,29.9,78.0,52.4,38.5,47.6,0,43,100.0,1,0,0,118.8,2,23,26,0,0,2,0,61,58,3.1,30.5
Fabian Moreau,11836,CB,NYG,1,2,9.0,80.0,98.1,6.4,5.1,0,0,0,0.0,21,43.4,45.1,78.9,58.5,63.7,60.0,0,25,11.1,1,0,1,135.0,8,52,53,2,6,10,1,84,22,1.6,10.5
John Johnson III,11847,S,CLV,1,1,8.0,50.0,100.0,15.0,7.5,0,0,0,0.0,8,45.4,50.0,75.3,,63.2,84.6,0,16,0.0,0,0,0,77.1,1,15,15,0,1,2,0,16,12,1.1,16.0
Cameron Sutton,11850,CB,PIT,1,0,10.9,42.9,100.0,11.7,5.0,0,0,0,0.0,25,60.8,60.6,78.3,,58.0,75.9,1,17,0.0,0,0,0,61.0,3,35,35,0,1,7,1,39,29,1.1,13.0
Rasul Douglas,11854,CB,GB,1,0,11.6,50.0,100.0,6.8,3.4,0,0,2,25.0,12,63.7,64.9,76.2,,64.4,76.6,1,24,0.0,0,1,0,35.9,4,29,29,1,3,8,0,61,15,2.3,15.3
Rayshawn Jenkins,11868,S,JAX,1,0,13.7,100.0,97.6,13.0,13.0,0,0,0,0.0,15,58.5,68.1,75.3,60.0,83.0,83.2,0,30,0.0,0,0,0,118.8,3,40,41,1,3,3,0,51,10,1.3,17.0
Carl Lawson,11871,ED,NYJ,1,0,7.0,100.0,5.3,1.0,1.0,0,0,0,0.0,22,60.0,68.8,79.7,75.5,66.6,71.2,0,12,,0,0,0,116.7,1,1,19,0,0,1,0,12,5,12.0,12.0
