player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Jawaan Taylor,41665,T,JAX,1,100.0,0,15,51.2,67.4,48.1,0,2,36,100.0,100.0,97.2,1,2,0,69,0,0,1,69,37,37,0,68,32,0
Evan Neal,99063,T,NYG,1,100.0,0,21,49.8,49.0,46.3,3,3,49,100.0,100.0,91.8,0,7,1,69,0,0,0,69,52,52,0,69,17,0
Andrew Thomas,59701,T,NYG,1,100.0,0,21,80.9,69.8,89.5,0,4,49,100.0,100.0,95.9,0,4,0,69,0,0,69,69,52,52,0,0,17,0
Mark Glowinski,9567,G,NYG,1,100.0,0,21,48.3,41.5,50.2,0,4,49,100.0,100.0,95.9,0,4,0,69,0,0,0,69,52,52,69,0,17,0
Austin Corbett,46290,G,CAR,1,100.0,0,5,62.9,63.1,60.9,0,1,23,100.0,100.0,97.8,0,1,0,68,0,0,0,68,26,26,68,0,42,0
Kevin Dotson,46735,G,PIT,1,100.0,0,25,65.5,84.7,56.2,0,1,40,100.0,100.0,98.7,1,1,0,68,0,68,0,68,41,41,0,0,27,0
Chukwuma Okorafor,46302,T,PIT,1,100.0,0,25,56.7,68.1,45.3,1,1,40,100.0,100.0,97.5,0,2,0,68,0,0,0,68,41,41,0,67,27,1
James Daniels,45576,G,PIT,1,100.0,0,25,62.5,78.5,54.4,0,1,40,100.0,100.0,98.7,0,1,0,68,0,0,0,68,41,41,68,0,27,0
Corey Linsley,8796,C,LAC,1,100.0,0,27,88.2,85.1,86.0,0,0,36,100.0,100.0,100.0,1,0,0,68,68,0,0,68,37,37,0,0,31,0
Mason Cole,45547,C,PIT,1,100.0,0,25,54.0,56.3,52.5,1,0,40,100.0,100.0,98.7,0,1,0,68,68,0,0,68,41,41,0,0,27,0
Matt Feiler,9289,G,LAC,1,100.0,0,27,68.9,74.4,64.4,0,1,36,100.0,100.0,95.8,0,2,1,68,0,68,0,68,37,37,0,0,31,0
Dan Moore Jr.,60120,T,PIT,1,100.0,0,25,68.6,71.8,62.5,0,2,40,100.0,100.0,97.5,0,2,0,68,0,0,68,68,41,41,0,0,27,0
Brandon Scherff,9438,G,JAX,1,100.0,0,15,61.1,50.0,62.1,1,3,36,100.0,100.0,94.4,0,4,0,68,0,0,0,68,37,37,68,0,31,0
Zion Johnson,99681,G,LAC,1,100.0,0,27,56.7,51.0,64.1,0,1,36,100.0,100.0,95.8,1,2,1,68,0,0,0,68,37,37,68,0,31,0
Jamaree Salyer,81656,T,LAC,1,100.0,0,27,53.9,56.7,48.8,2,3,36,100.0,100.0,93.1,0,5,0,68,0,0,68,68,37,37,0,0,31,0
Trey Pipkins,91462,T,LAC,1,100.0,0,27,68.8,77.5,60.5,0,0,36,100.0,100.0,100.0,1,0,0,68,0,0,0,68,37,37,0,68,31,0
Ikem Ekwonu,98286,T,CAR,1,100.0,1,5,53.1,36.2,55.9,0,1,23,100.0,100.0,97.8,1,1,0,68,0,0,68,68,26,26,0,0,42,0
Bradley Bozeman,27934,C,CAR,1,100.0,0,5,63.0,62.1,62.0,0,0,23,100.0,100.0,100.0,1,0,0,68,68,0,0,68,26,26,0,0,42,0
Taylor Moton,11819,T,CAR,1,100.0,0,5,59.6,65.8,55.1,0,1,23,100.0,100.0,97.8,0,1,0,68,0,0,0,68,26,26,0,68,42,0
Brady Christensen,51985,G,CAR,1,100.0,0,5,65.8,86.5,60.5,0,0,23,100.0,100.0,100.0,0,0,0,68,0,68,0,68,26,26,0,0,42,0
Cameron Fleming,8775,T,DEN,1,100.0,0,10,69.9,77.8,58.8,0,2,42,100.0,100.0,97.6,0,2,0,67,0,0,67,67,44,44,0,0,23,0
Laremy Tunsil,10647,T,HST,1,100.0,0,13,64.3,87.5,54.5,0,1,35,100.0,100.0,98.6,1,1,0,67,0,0,67,67,38,38,0,0,29,0
Scott Quessenberry,23918,C,HST,1,100.0,0,13,59.6,66.2,56.9,0,1,35,100.0,100.0,98.6,0,1,0,67,67,0,0,67,38,38,0,0,29,0
Charlie Heck,36501,T,HST,1,100.0,0,13,63.9,71.6,56.0,1,2,35,100.0,100.0,95.7,0,3,0,67,0,0,0,67,38,38,0,67,29,0
A.J. Cann,9500,G,HST,1,100.0,0,13,77.4,84.1,71.0,0,0,35,100.0,100.0,100.0,0,0,0,67,0,0,0,67,38,38,67,0,29,0
Quinn Meinerz,112915,G,DEN,1,100.0,0,10,80.3,70.3,80.0,0,2,42,100.0,100.0,97.6,0,2,0,67,0,0,0,67,44,44,67,0,23,0
Graham Glasgow,10729,C,DEN,1,100.0,0,10,49.5,52.5,47.5,0,2,42,100.0,100.0,95.2,2,3,1,67,67,0,0,67,44,44,0,0,23,0
Dalton Risner,47008,G,DEN,1,100.0,0,10,67.1,70.3,63.4,1,2,42,100.0,100.0,96.4,0,3,0,67,0,67,0,67,44,44,0,0,23,0
Billy Turner,8702,T,DEN,1,100.0,0,10,61.9,55.7,64.3,1,3,42,100.0,100.0,95.2,1,4,0,67,0,0,0,67,44,44,0,67,23,0
Taylor Decker,10650,T,DET,1,100.0,0,11,67.6,74.2,55.1,0,1,46,100.0,100.0,96.7,0,2,1,66,0,0,66,66,50,50,0,0,16,0
Frank Ragnow,39137,C,DET,1,100.0,0,11,49.3,51.4,45.5,0,1,46,100.0,100.0,98.9,0,1,0,66,66,0,0,66,50,50,0,0,16,0
Elgton Jenkins,46298,G,GB,1,100.0,0,12,66.4,61.8,65.8,0,0,42,100.0,100.0,100.0,0,0,0,66,0,66,0,66,43,43,0,0,23,0
Evan Brown,38709,G,DET,1,100.0,1,11,46.4,26.9,56.6,1,3,46,100.0,100.0,93.5,1,5,1,66,0,0,0,66,50,50,66,0,16,0
Jonah Jackson,37070,G,DET,1,100.0,0,11,46.4,36.7,50.8,1,2,46,100.0,100.0,96.7,0,3,0,66,0,66,0,66,50,50,0,0,16,0
Jon Runyan,36661,G,GB,1,100.0,0,12,59.6,79.3,50.5,0,1,42,100.0,100.0,98.8,0,1,0,66,0,0,0,66,43,43,66,0,23,0
Penei Sewell,81788,T,DET,1,100.0,0,11,67.2,76.9,64.0,0,2,46,100.0,100.0,97.8,1,2,0,66,0,0,0,66,50,50,0,66,16,0
Zach Tom,55443,T,GB,1,100.0,0,12,71.7,79.7,63.0,0,2,42,100.0,100.0,97.6,0,2,0,66,0,0,66,66,43,43,0,0,23,0
Josh Myers,59992,C,GB,1,100.0,0,12,66.5,49.7,71.2,0,1,42,100.0,100.0,98.8,1,1,0,66,66,0,0,66,43,43,0,0,23,0
Coleman Shelton,39316,C,LA,1,100.0,0,26,54.3,66.4,51.5,0,0,29,100.0,100.0,100.0,0,0,0,65,65,0,0,65,30,30,0,0,35,0
Matt Skura,11102,G,LA,1,100.0,0,26,50.9,65.0,49.0,0,1,29,100.0,100.0,98.3,0,1,0,65,0,65,0,65,30,30,0,0,35,0
Brandon Walton,41533,T,TB,1,100.0,0,30,44.2,46.8,47.9,2,0,41,100.0,100.0,97.6,1,2,0,65,0,0,65,65,43,43,0,0,22,0
Rodger Saffold,5558,G,BUF,1,100.0,0,4,52.2,31.9,58.2,0,3,31,100.0,100.0,95.2,1,3,0,64,0,64,0,64,36,36,0,0,28,0
Dion Dawkins,11818,T,BUF,1,100.0,0,4,77.2,87.3,67.9,0,1,31,100.0,100.0,98.4,0,1,0,64,0,0,64,64,36,36,0,0,28,0
Spencer Brown,42296,T,BUF,1,100.0,0,4,68.0,62.9,69.2,1,0,31,100.0,100.0,98.4,1,1,0,64,0,0,0,64,36,36,0,64,28,0
Oday Aboushi,7923,G,LA,1,100.0,0,26,59.6,71.3,61.9,0,0,29,100.0,100.0,100.0,1,0,0,64,0,0,0,64,30,30,64,0,34,0
Rob Havenstein,9490,T,LA,1,100.0,0,26,80.8,82.3,78.0,0,0,29,100.0,100.0,100.0,0,0,0,64,0,0,0,64,30,30,0,64,34,0
Greg Van Roten,7746,G,BUF,1,100.0,0,4,60.8,77.9,54.1,0,1,31,100.0,100.0,98.4,0,1,0,64,6,0,0,64,36,36,58,0,28,0
Hakeem Adeniji,45419,T,CIN,1,100.0,0,7,43.4,20.4,69.4,0,5,43,100.0,100.0,94.2,0,5,0,64,0,0,0,64,45,45,0,64,19,0
Trai Turner,8727,G,WAS,1,100.0,0,32,33.8,58.0,36.3,1,2,32,100.0,100.0,95.3,1,3,0,63,0,0,0,63,34,34,63,0,29,0
Sam Mustipher,13026,C,CHI,1,100.0,0,6,47.4,37.6,49.6,0,2,32,100.0,100.0,96.9,0,2,0,62,62,0,0,62,35,35,0,0,27,0
Riley Reiff,7029,T,CHI,1,100.0,0,6,56.3,58.4,52.7,0,1,32,100.0,100.0,95.3,0,2,1,62,0,0,0,62,35,35,0,62,27,0
Braxton Jones,60092,T,CHI,1,100.0,0,6,82.5,85.9,76.8,0,0,32,100.0,100.0,96.9,0,1,1,62,0,0,61,62,35,35,0,0,27,1
Dennis Daley,60063,T,TEN,1,100.0,0,31,36.4,27.5,39.4,0,4,28,100.0,100.0,92.9,0,4,0,61,0,0,60,61,29,29,0,0,32,1
Aaron Brewer,46014,G,TEN,1,100.0,1,31,54.4,71.1,50.6,0,1,28,100.0,100.0,98.2,1,1,0,61,0,61,0,61,29,29,0,0,32,0
Corey Levin,11972,C,TEN,1,100.0,0,31,70.8,82.2,73.0,0,0,28,100.0,100.0,100.0,1,0,0,61,61,0,0,61,29,29,0,0,32,0
Jordan Roos,12266,G,TEN,1,100.0,0,31,57.2,21.7,64.8,1,3,28,100.0,100.0,92.9,0,4,0,61,0,0,0,61,29,29,61,0,32,0
Ty Nsekhe,7636,T,LA,1,100.0,0,26,64.6,85.4,54.0,0,0,29,100.0,100.0,100.0,0,0,0,61,0,0,61,61,30,30,0,0,31,0
Lane Johnson,7786,T,PHI,1,100.0,0,24,78.6,85.0,71.2,0,0,32,100.0,100.0,100.0,0,0,0,60,0,0,0,60,34,34,0,60,26,0
George Fant,11282,T,NYJ,1,100.0,0,22,44.8,53.7,54.7,0,4,40,100.0,100.0,95.0,2,4,0,59,0,0,0,59,41,41,0,59,18,0
Duane Brown,4340,T,NYJ,1,100.0,0,22,58.2,85.2,45.1,0,0,40,100.0,100.0,100.0,1,0,0,59,0,0,59,59,41,41,0,0,18,0
Laken Tomlinson,9461,G,NYJ,1,100.0,0,22,53.5,68.2,46.8,0,0,40,100.0,100.0,97.5,0,1,1,59,0,59,0,59,41,41,0,0,18,0
Connor McGovern,10778,C,NYJ,1,100.0,0,22,52.9,29.9,67.2,0,3,40,100.0,100.0,91.2,1,5,2,59,59,0,0,59,41,41,0,0,18,0
Nate Herbig,28844,G,NYJ,1,100.0,0,22,55.0,39.9,59.6,1,3,40,100.0,100.0,95.0,0,4,0,59,0,0,0,59,41,41,59,0,18,0
Ryan Bates,28300,G,BUF,1,100.0,0,4,70.2,55.0,72.6,0,2,27,100.0,100.0,96.3,1,2,0,58,58,0,0,58,32,32,0,0,26,0
David Andrews,9948,C,NE,1,100.0,1,19,66.4,79.2,60.6,0,1,36,100.0,100.0,98.6,1,1,0,56,56,0,0,56,40,40,0,0,16,0
Trent Brown,9677,T,NE,1,100.0,0,19,60.1,63.6,65.1,0,4,36,100.0,100.0,94.4,1,4,0,56,0,0,56,56,40,40,0,0,16,0
Conor McDermott,11966,T,NE,1,100.0,0,19,64.1,61.6,63.6,0,1,36,100.0,100.0,98.6,0,1,0,56,0,0,0,56,40,40,0,56,16,0
Michael Onwenu,27357,G,NE,1,100.0,0,19,63.6,66.4,59.8,1,1,36,100.0,100.0,97.2,0,2,0,56,0,0,0,56,40,40,56,0,16,0
Cole Strange,22976,G,NE,1,100.0,0,19,39.7,50.8,33.6,0,3,36,100.0,100.0,93.1,0,4,1,56,0,56,0,56,40,40,0,0,16,0
Michael Schofield III,8730,G,CHI,1,100.0,0,6,54.4,75.4,47.9,0,0,28,100.0,100.0,100.0,0,0,0,55,0,0,0,55,31,31,55,0,24,0
James Hurst,9001,T,NO,1,100.0,0,20,55.6,49.5,55.1,0,1,15,100.0,100.0,96.7,0,1,0,54,0,0,54,54,15,15,0,0,39,0
Ryan Ramczyk,11787,T,NO,1,100.0,0,20,68.7,75.1,65.2,0,0,15,100.0,100.0,100.0,0,0,0,54,0,0,0,54,15,15,0,54,39,0
Calvin Throckmorton,28238,G,NO,1,100.0,0,20,49.7,49.7,50.7,0,2,15,100.0,100.0,93.3,0,2,0,54,0,0,0,54,15,15,54,0,39,0
Erik McCoy,37347,C,NO,1,100.0,0,20,62.3,69.7,60.6,0,0,15,100.0,100.0,100.0,0,0,0,54,54,0,0,54,15,15,0,0,39,0
Kolton Miller,47013,T,LV,1,100.0,0,23,73.3,81.6,63.5,0,0,35,100.0,100.0,100.0,0,0,0,53,0,0,53,53,35,35,0,0,18,0
Orlando Brown Jr.,46227,T,KC,1,100.0,0,16,67.3,90.3,58.2,0,0,31,100.0,100.0,100.0,1,0,0,53,0,0,53,53,33,33,0,0,20,0
Jermaine Eluemunor,11914,T,LV,1,100.0,0,23,72.0,73.0,68.8,0,2,35,100.0,100.0,97.1,0,2,0,53,0,0,0,53,35,35,0,53,18,0
Trey Smith,62960,G,KC,1,100.0,0,16,68.5,69.8,65.2,0,1,31,100.0,100.0,98.4,0,1,0,53,0,0,0,53,33,33,53,0,20,0
Joe Thuney,10712,G,KC,1,100.0,0,16,68.5,88.0,59.4,0,0,31,100.0,100.0,100.0,0,0,0,53,0,53,0,53,33,33,0,0,20,0
Dylan Parham,60953,G,LV,1,100.0,0,23,38.0,15.3,50.7,0,6,35,100.0,100.0,82.9,0,9,3,53,0,53,0,53,35,35,0,0,18,0
Creed Humphrey,59996,C,KC,1,100.0,0,16,86.9,78.0,86.7,0,1,31,100.0,100.0,98.4,0,1,0,53,53,0,0,53,33,33,0,0,20,0
Andrew Wylie,12333,T,KC,1,100.0,0,16,74.8,78.0,70.0,0,0,31,100.0,100.0,96.8,0,1,1,53,0,0,0,53,33,33,0,53,20,0
Andre James,47058,C,LV,1,100.0,0,23,48.9,28.5,54.7,0,2,35,100.0,100.0,97.1,0,2,0,53,53,0,0,53,35,35,0,0,18,0
Alex Bars,47018,G,LV,1,100.0,0,23,63.2,78.1,54.8,0,1,35,100.0,100.0,98.6,0,1,0,53,0,0,0,53,35,35,53,0,18,0
Bernhard Raimann,77948,T,IND,1,100.0,0,14,74.5,70.8,74.9,0,3,36,100.0,100.0,93.1,0,4,1,52,0,0,52,52,37,37,0,0,15,0
Trent Williams,5529,T,SF,1,100.0,0,28,66.1,52.3,70.1,0,0,26,100.0,100.0,100.0,0,0,0,52,0,0,52,52,27,27,0,0,25,0
Ben Powers,41482,G,BLT,1,100.0,0,3,68.1,84.6,62.9,0,0,18,100.0,100.0,100.0,0,0,0,52,0,52,0,52,18,18,0,0,34,0
Tyler Linderbaum,82291,C,BLT,1,100.0,0,3,69.4,30.6,74.0,0,1,18,100.0,100.0,97.2,0,1,0,52,52,0,0,52,18,18,0,0,34,0
Will Fries,41530,G,IND,1,100.0,0,14,84.7,79.8,82.8,0,0,36,100.0,100.0,100.0,0,0,0,52,0,0,0,52,37,37,52,0,15,0
Jake Brendel,11117,C,SF,1,100.0,0,28,65.2,58.9,65.5,0,1,26,100.0,100.0,98.1,0,1,0,52,52,0,0,52,27,27,0,0,25,0
Ryan Kelly,10652,C,IND,1,100.0,0,14,63.6,74.3,58.6,0,1,36,100.0,100.0,98.6,0,1,0,52,52,0,0,52,37,37,0,0,15,0
Mike McGlinchey,46275,T,SF,1,100.0,0,28,65.7,75.8,76.0,0,1,26,100.0,100.0,98.1,2,1,0,52,0,0,0,52,27,27,0,52,25,0
Ronnie Stanley,10640,T,BLT,1,100.0,0,3,60.9,80.5,52.9,0,1,18,100.0,100.0,97.2,0,1,0,52,0,0,52,52,18,18,0,0,34,0
Quenton Nelson,12954,G,IND,1,100.0,0,14,63.3,57.4,63.8,1,1,36,100.0,100.0,94.4,0,3,1,52,0,52,0,52,37,37,0,0,15,0
Braden Smith,46794,T,IND,1,100.0,0,14,61.5,51.6,68.8,0,1,36,100.0,100.0,93.1,0,3,2,52,0,0,0,52,37,37,0,52,15,0
Aaron Banks,59983,G,SF,1,100.0,0,28,64.6,65.3,62.4,0,0,26,100.0,100.0,100.0,1,0,0,52,0,52,0,52,27,27,0,0,25,0
Kevin Zeitler,7032,G,BLT,1,100.0,0,3,80.3,75.9,75.9,0,0,18,100.0,100.0,100.0,0,0,0,52,0,0,0,52,18,18,52,0,34,0
Morgan Moses,8701,T,BLT,1,100.0,0,3,90.3,81.0,90.9,0,0,18,100.0,100.0,100.0,0,0,0,50,0,0,0,50,18,18,0,50,32,0
Robert Jones,100786,G,MIA,1,100.0,0,17,64.9,67.9,61.9,0,0,27,100.0,100.0,96.3,0,1,1,50,0,50,0,50,29,29,0,0,21,0
Terron Armstead,7856,T,MIA,1,100.0,0,17,59.1,75.7,46.3,0,1,27,100.0,100.0,98.1,1,1,0,50,0,0,50,50,29,29,0,0,21,0
Brandon Shell,10792,T,MIA,1,100.0,0,17,68.8,69.7,65.8,0,2,27,100.0,100.0,92.6,0,3,1,50,0,0,0,50,29,29,0,50,21,0
Connor Williams,46216,C,MIA,1,100.0,0,17,58.8,66.9,63.7,1,0,27,100.0,100.0,98.1,1,1,0,50,50,0,0,50,29,29,0,0,21,0
Robert Hunt,46139,G,MIA,1,100.0,0,17,73.9,76.0,69.6,0,1,27,100.0,100.0,98.1,1,1,0,50,0,0,0,50,29,29,50,0,21,0
Royce Newman,41746,G,GB,1,100.0,0,12,54.5,73.1,39.5,0,1,27,100.0,100.0,98.1,2,1,0,48,0,0,0,48,28,28,0,48,20,0
Jimmy Morrissey,41626,G,HST,1,100.0,0,13,56.4,64.8,53.2,1,1,25,100.0,100.0,96.0,0,2,0,46,0,46,0,46,27,27,0,0,19,0
Stone Forsythe,41795,T,SEA,1,100.0,0,29,40.3,26.5,58.9,0,3,25,100.0,100.0,94.0,1,3,0,45,0,0,0,45,25,25,0,43,20,2
Cornelius Lucas,9025,T,WAS,1,100.0,0,32,61.1,52.5,64.5,0,4,23,100.0,100.0,91.3,0,4,0,44,0,0,0,44,25,25,0,44,19,0
Gabe Jackson,8716,G,SEA,1,100.0,0,29,54.2,79.3,46.9,0,1,20,100.0,100.0,97.5,0,1,0,43,0,0,0,43,23,23,43,0,20,0
Larry Borom,59879,T,CHI,1,100.0,0,6,48.6,66.1,45.9,0,0,19,100.0,100.0,100.0,1,0,0,42,0,42,0,42,21,21,0,0,21,0
Josh Andrews,9068,C,NO,1,100.0,0,20,75.0,81.8,70.4,0,0,9,100.0,100.0,100.0,0,0,0,41,0,41,0,41,9,9,0,0,32,0
Samuel Cosmi,60114,T,WAS,1,100.0,0,32,67.8,71.1,64.6,0,1,17,100.0,100.0,97.1,0,1,0,39,0,0,0,39,19,19,10,29,20,0
