player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Jason Kelce,6343,C,PHI,6,0,24,55.8,100.0,51,24.3,51,75.7,0,100.0,210,210,85.6,100.0,122,58.1,122
Chris Lindstrom,46692,G,ATL,6,0,2,78.5,100.0,60,30.9,60,87.0,0,100.0,194,194,89.1,100.0,122,62.9,122
Jake Matthews,8641,T,ATL,6,0,2,67.3,100.0,60,30.9,60,68.6,1,100.0,194,194,67.6,100.0,122,62.9,122
Isaac Seumalo,10713,G,PHI,6,1,24,41.8,100.0,50,25.8,50,62.0,1,100.0,194,194,72.1,100.0,110,56.7,110
Drew Dalman,52270,C,ATL,6,0,2,57.2,100.0,60,30.9,60,62.0,1,100.0,194,194,67.3,100.0,122,62.9,122
Kaleb McGary,46912,T,ATL,6,0,2,70.2,100.0,60,30.9,60,73.7,1,100.0,194,194,61.5,100.0,122,62.9,122
Ethan Pocic,11813,C,CLV,6,0,8,60.7,100.0,100,52.9,100,73.4,0,100.0,189,189,79.5,100.0,66,34.9,66
Joel Bitonio,8670,G,CLV,6,0,8,68.9,100.0,100,52.9,100,81.6,0,100.0,189,189,83.3,100.0,66,34.9,66
Jedrick Wills Jr.,58467,T,CLV,6,1,8,62.2,100.0,100,53.5,100,63.1,1,100.0,187,187,71.0,100.0,65,34.8,65
Lane Johnson,7786,T,PHI,6,0,24,59.2,100.0,45,24.1,45,69.8,0,100.0,187,187,75.8,100.0,110,58.8,110
Landon Dickerson,41712,G,PHI,6,0,24,52.9,100.0,44,23.7,44,61.7,0,100.0,186,186,67.9,100.0,110,59.1,110
DeVonta Smith,61100,WR,PHI,6,0,24,68.0,100.0,49,26.6,49,54.3,0,100.0,184,184,57.3,100.0,107,58.2,107
Dallas Goedert,47272,TE,PHI,6,0,24,53.6,100.0,47,26.0,47,59.1,0,100.0,181,181,64.1,100.0,101,55.8,101
Wyatt Teller,46131,G,CLV,6,0,8,75.2,100.0,95,53.1,95,88.2,2,100.0,179,179,91.4,100.0,61,34.1,61
Jacoby Brissett,10725,QB,CLV,6,0,8,60.0,100.0,100,56.2,100,60.0,0,94.2,178,189,60.0,100.0,66,37.1,66
Ryan Ramczyk,11787,T,NO,6,0,20,63.8,100.0,73,42.7,73,75.0,0,100.0,171,171,77.9,100.0,84,49.1,84
James Hurst,9001,T,NO,6,0,20,52.9,100.0,73,42.7,73,55.2,0,100.0,171,171,58.3,100.0,84,49.1,84
Erik McCoy,37347,C,NO,6,0,20,70.0,100.0,73,42.7,73,67.7,1,100.0,171,171,60.7,100.0,84,49.1,84
Cesar Ruiz,59857,G,NO,6,0,20,58.5,100.0,73,42.7,73,54.6,0,100.0,171,171,55.8,100.0,84,49.1,84
Andrew Thomas,59701,T,NYG,6,0,21,77.7,100.0,84,49.1,84,87.5,1,100.0,171,171,89.4,100.0,61,35.7,61
Trent Brown,9677,T,NE,6,0,19,81.9,100.0,87,51.2,87,69.2,0,100.0,170,170,59.8,100.0,61,35.9,61
Michael Onwenu,27357,G,NE,6,0,19,60.0,100.0,87,51.2,87,75.1,0,100.0,170,170,86.5,100.0,61,35.9,61
David Andrews,9948,C,NE,6,0,19,78.6,100.0,87,51.2,87,71.6,0,100.0,170,170,55.1,100.0,61,35.9,61
Tyler Smith,98385,T,DAL,6,0,9,60.1,100.0,69,41.1,69,63.2,1,100.0,168,168,58.3,100.0,79,47.0,79
Jon Feliciano,9561,C,NYG,6,0,21,49.8,100.0,82,48.8,82,47.0,0,100.0,168,168,44.1,100.0,61,36.3,61
Tyler Biadasz,41178,C,DAL,6,0,9,49.2,100.0,69,41.1,69,54.7,0,100.0,168,168,64.7,100.0,79,47.0,79
Cole Strange,22976,G,NE,6,0,19,60.3,100.0,86,51.2,86,53.7,0,100.0,168,168,51.6,100.0,60,35.7,60
Zack Martin,8651,G,DAL,6,0,9,52.0,100.0,69,41.1,69,58.4,0,100.0,168,168,63.3,100.0,79,47.0,79
Terence Steele,39461,T,DAL,6,0,9,62.2,100.0,69,41.1,69,76.7,1,100.0,168,168,79.1,100.0,79,47.0,79
Mark Glowinski,9567,G,NYG,6,0,21,72.7,100.0,81,48.2,81,69.4,0,100.0,168,168,58.0,100.0,61,36.3,61
Jake Brendel,11117,C,SF,6,0,28,46.9,100.0,61,36.5,61,49.6,1,100.0,167,167,53.0,100.0,84,50.3,84
Jawaan Taylor,41665,T,JAX,6,0,15,48.2,100.0,65,39.2,65,51.6,0,100.0,166,166,51.5,100.0,80,48.2,80
Luke Fortner,42028,C,JAX,6,0,15,56.8,100.0,65,39.2,65,48.4,1,100.0,166,166,41.2,100.0,80,48.2,80
