tour,year,season,event_name,event_id,site,ownerships_from,player_name,dg_id,salary,ownership,fin_text,streak_pts,bogey_free_pts,hole_in_one_pts,sub_70_pts,hole_score_pts,finish_pts,total_pts
pga,2023,2023,RBC Canadian Open,32,draftkings,PGA TOUR $700K Pitch + Putt [$200K to 1st],"Taylor, Nick",13126,8100,0.1049,1,3,3,0,0,92.5,30,128.5
pga,2023,2023,RBC Canadian Open,32,draftkings,PGA TOUR $700K Pitch + Putt [$200K to 1st],"Rai, Aaron",18554,7600,0.0885,T3,3,0,0,5,91.0,18,117.0
pga,2023,2023,RBC Canadian Open,32,draftkings,PGA TOUR $700K Pitch + Putt [$200K to 1st],"Hatton, Tyrrell",14796,10200,0.2768,T3,6,0,0,0,90.0,18,114.0
pga,2023,2023,RBC Canadian Open,32,draftkings,PGA TOUR $700K Pitch + Putt [$200K to 1st],"Fleetwood, Tommy",12294,9600,0.1558,2,3,0,0,0,89.0,20,112.0
pga,2023,2023,RBC Canadian Open,32,draftkings,PGA TOUR $700K Pitch + Putt [$200K to 1st],"Pan, C.T.",15475,7100,0.0542,T3,3,0,0,0,89.5,18,110.5
pga,2023,2023,RBC Canadian Open,32,draftkings,PGA TOUR $700K Pitch + Putt [$200K to 1st],"Cole, Eric",21756,7900,0.1703,T6,3,3,0,0,87.0,12,105.0
pga,2023,2023,RBC Canadian Open,32,draftkings,PGA TOUR $700K Pitch + Putt [$200K to 1st],"Wu, Brandon",25213,7500,0.0765,T9,6,3,0,0,80.0,8,97.0
pga,2023,2023,RBC Canadian Open,32,draftkings,PGA TOUR $700K Pitch + Putt [$200K to 1st],"Rose, Justin",6093,9700,0.233,8,6,0,0,0,81.0,9,96.0
pga,2023,2023,RBC Canadian Open,32,draftkings,PGA TOUR $700K Pitch + Putt [$200K to 1st],"Hubbard, Mark",16333,7300,0.1847,T6,0,0,0,0,84.0,12,96.0
pga,2023,2023,RBC Canadian Open,32,draftkings,PGA TOUR $700K Pitch + Putt [$200K to 1st],"McIlroy, Rory",10091,11500,0.2333,T9,3,6,0,0,75.0,8,92.0
