id,player,team,opponent,position,salary,ownership
20167166,Nick Chubb,CLE,DET,RB,7800,21.9
20167180,AJ Dillon,GB,MIN,RB,6200,16.4
20167080,Patrick Mahomes,KC,DAL,QB,7600,15.8
20167468,Tyreek Hill,KC,DAL,WR,8200,15.4
20167464,Davante Adams,GB,MIN,WR,8400,14.8
20167182,James Conner,ARI,SEA,RB,6100,14.3
20167470,Stefon Diggs,BUF,IND,WR,7900,13.8
20167474,Deebo Samuel,SF,JAC,WR,7800,12.9
20167476,CeeDee Lamb,DAL,KC,WR,7600,12.5
20167158,Christian McCaffrey,CAR,WAS,RB,8900,12.3
20167510,Tee Higgins,CIN,LV,WR,5400,12.3
20167472,A.J. Brown,TEN,HOU,WR,7700,12.0
20167077,Josh Allen,BUF,IND,QB,8100,11.5
20167174,D'Andre Swift,DET,CLE,RB,7000,11.4
20167506,Jaylen Waddle,MIA,NYJ,WR,5600,10.8
20167478,Ja'Marr Chase,CIN,LV,WR,7200,10.6
20167081,Dak Prescott,DAL,KC,QB,7200,10.4
20167202,Darrel Williams,KC,DAL,RB,5400,10.4
20167932,Darren Waller,LV,CIN,TE,6100,10.0
20167198,David Montgomery,CHI,BAL,RB,5500,10.0
20167170,Joe Mixon,CIN,LV,RB,7600,9.9
20167928,Travis Kelce,KC,DAL,TE,7100,9.6
20167500,D.J. Moore,CAR,WAS,WR,5900,9.2
20168211,Cleveland Browns,CLE,DET,D,3100,9.2
20167088,Derek Carr,LV,CIN,QB,5900,8.8
20168217,Carolina Panthers,CAR,WAS,D,2700,8.7
20167188,Michael Carter,NYJ,MIA,RB,5800,8.6
20167192,Myles Gaskin,MIA,NYJ,RB,5700,8.6
20167466,Justin Jefferson,MIN,GB,WR,8100,8.4
20167492,Amari Cooper,DAL,KC,WR,6200,8.3
20167930,George Kittle,SF,JAC,TE,6300,8.0
20167162,Dalvin Cook,MIN,GB,RB,8200,7.8
20167532,Cole Beasley,BUF,IND,WR,4800,7.7
20167558,Michael Gallup,DAL,KC,WR,4200,7.7
20167944,Dallas Goedert,PHI,NO,TE,4400,7.6
20167488,DeAndre Hopkins,ARI,SEA,WR,6500,7.5
20167484,DK Metcalf,SEA,ARI,WR,6800,7.5
20168226,Detroit Lions,DET,CLE,D,2100,7.4
20168221,Washington Football Team,WAS,CAR,D,2400,7.4
20167496,Tyler Lockett,SEA,ARI,WR,6000,7.0
20167194,D'Ernest Johnson,CLE,DET,RB,5600,6.8
20167482,Marquise Brown,BAL,CHI,WR,7100,6.7
20167078,Lamar Jackson,BAL,CHI,QB,8000,6.7
