"type","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","A. Trautman","TE","NO","PHI","2021-11-21T18:00:00Z","25.5","over","-115","-0.0798115722852889","undefined","undefined","under","-115","0.010018308128082132","undefined","undefined"
"recv_yd","D. Harris","WR","NO","PHI","2021-11-21T18:00:00Z","37.5","over","-115","-0.12126665728929381","undefined","undefined","under","-115","0.0514966558826877","undefined","undefined"
"recv_yd","M. Callaway","WR","NO","PHI","2021-11-21T18:00:00Z","33.5","over","-115","-0.057107039722125996","undefined","undefined","under","-115","-0.012626904319555377","undefined","undefined"
"recv_yd","T. Smith","WR","NO","PHI","2021-11-21T18:00:00Z","35.5","over","-115","-0.09335966649391553","undefined","undefined","under","-115","0.023603616468002797","undefined","undefined"
"pass_int","T. Siemian","QB","NO","PHI","2021-11-21T18:00:00Z","0.5","over","-122","-0.09564954954954946","undefined","undefined","under","-109","0.024568899521531185","undefined","undefined"
"pass_td","T. Siemian","QB","NO","PHI","2021-11-21T18:00:00Z","1.5","over","135","0.008110638297872341","undefined","undefined","under","-177","-0.07262527075812275","undefined","undefined"
"pass_yd","T. Siemian","QB","NO","PHI","2021-11-21T18:00:00Z","218.5","over","-115","-0.04729263467209327","undefined","undefined","under","-115","-0.022428936972092917","undefined","undefined"
"recv_rec","D. Smith","WR","PHI","NO","2021-11-21T18:00:00Z","4.5","over","125","0.010411111111111149","undefined","undefined","under","-164","-0.07607424242424232","undefined","undefined"
"recv_yd","D. Smith","WR","PHI","NO","2021-11-21T18:00:00Z","57.5","over","-115","-0.0502700845218465","undefined","undefined","under","-115","-0.019469493740526533","undefined","undefined"
"pass_int","J. Hurts","QB","PHI","NO","2021-11-21T18:00:00Z","0.5","over","105","-0.03515609756097565","undefined","undefined","under","-137","-0.030701265822784873","undefined","undefined"
"pass_td","J. Hurts","QB","PHI","NO","2021-11-21T18:00:00Z","1.5","over","125","-0.03564444444444437","undefined","undefined","under","-163","-0.028571863117870744","undefined","undefined"
"pass_yd","J. Hurts","QB","PHI","NO","2021-11-21T18:00:00Z","206.5","over","-115","-0.03781451303255812","undefined","undefined","under","-115","-0.032008310012558105","undefined","undefined"
"rush_yd","J. Hurts","QB","PHI","NO","2021-11-21T18:00:00Z","47.5","over","-116","-0.0841141916170065","undefined","undefined","under","-115","0.012204375921135657","undefined","undefined"
"GameSpread","HST@TEN","","HST","TEN","2021-11-21T18:00:00Z","-10","away","-110","-0.025380952380952393","29","43","home","-110","-0.02038095238095239","71","57"
"GameMoneyLine","HST@TEN","","HST","TEN","2021-11-21T18:00:00Z","","away","346","-0.04554260089686099","4","44","home","-453","0.002289330922242372","96","56"
"GameTotal","HST@TEN","","HST","TEN","2021-11-21T18:00:00Z","44.5","over","-110","-0.06980952380952382","90","52","under","-110","0.022190476190476205","10","48"
"recv_rec","B. Cooks","WR","HST","TEN","2021-11-21T18:00:00Z","5.5","over","100","-0.02969999999999995","undefined","undefined","under","-131","-0.037399567099567044","undefined","undefined"
"recv_yd","B. Cooks","WR","HST","TEN","2021-11-21T18:00:00Z","68.5","over","-115","-0.07018008311051166","undefined","undefined","under","-115","0.0004261492654883403","undefined","undefined"
"recv_yd","D. Amendola","WR","HST","TEN","2021-11-21T18:00:00Z","26.5","over","-115","-0.06687468623956938","undefined","undefined","under","-115","-0.0028341108244952506","undefined","undefined"
"recv_rec","D. Johnson","RB","HST","TEN","2021-11-21T18:00:00Z","2.5","over","-110","-0.16175557519047623","undefined","undefined","under","-120","0.09249820430909095","undefined","undefined"
"recv_yd","D. Johnson","RB","HST","TEN","2021-11-21T18:00:00Z","17.5","over","-117","-0.04135534651686623","undefined","undefined","under","-114","-0.030465412984381324","undefined","undefined"
"rush_recv_yd","D. Johnson","RB","HST","TEN","2021-11-21T18:00:00Z","34.5","over","-112","0.1474306511151009","undefined","undefined","under","-115","-0.2106072220551704","undefined","undefined"
"rush_yd","D. Johnson","RB","HST","TEN","2021-11-21T18:00:00Z","14.5","over","-108","0.013971909496752644","undefined","undefined","under","-123","-0.08480203285044491","undefined","undefined"
"recv_yd","N. Collins","WR","HST","TEN","2021-11-21T18:00:00Z","26.5","over","-117","-0.06683417993761703","undefined","undefined","under","-113","-0.002843130222990209","undefined","undefined"
"pass_att","T. Taylor","QB","HST","TEN","2021-11-21T18:00:00Z","34.5","over","-117","-0.059517166452250636","undefined","undefined","under","-114","-0.012356509624816714","undefined","undefined"
"pass_comp","T. Taylor","QB","HST","TEN","2021-11-21T18:00:00Z","21.5","over","105","-0.014104878048780467","undefined","undefined","under","-137","-0.05175907172995786","undefined","undefined"
"pass_int","T. Taylor","QB","HST","TEN","2021-11-21T18:00:00Z","0.5","over","-127","-0.13817136563876653","undefined","undefined","under","-105","0.06650487804878047","undefined","undefined"
"pass_td","T. Taylor","QB","HST","TEN","2021-11-21T18:00:00Z","1.5","over","148","-0.015625806451612934","undefined","undefined","under","-194","-0.047463945578231304","undefined","undefined"
"pass_yd","T. Taylor","QB","HST","TEN","2021-11-21T18:00:00Z","236.5","over","-115","-0.04890275106558151","undefined","undefined","under","-115","-0.02081799282558139","undefined","undefined"
"rush_yd","T. Taylor","QB","HST","TEN","2021-11-21T18:00:00Z","22.5","over","-114","-0.09661951325626633","undefined","undefined","under","-116","0.02693327764229425","undefined","undefined"
"recv_yd","A. Brown","WR","TEN","HST","2021-11-21T18:00:00Z","72.5","over","-115","-0.012828038974255884","undefined","undefined","under","-115","-0.05691915841325579","undefined","undefined"
"recv_yd","M. Johnson","WR","TEN","HST","2021-11-21T18:00:00Z","33.5","over","-115","-0.07275337647208979","undefined","undefined","under","-116","0.0008588522784219732","undefined","undefined"
"pass_att","R. Tannehill","QB","TEN","HST","2021-11-21T18:00:00Z","29.5","over","-116","-0.12284929951799262","undefined","undefined","under","-114","0.053073697418878685","undefined","undefined"
"pass_comp","R. Tannehill","QB","TEN","HST","2021-11-21T18:00:00Z","20.5","over","-117","-0.05851240230414745","undefined","undefined","under","-114","-0.01336185008411217","undefined","undefined"
"pass_int","R. Tannehill","QB","TEN","HST","2021-11-21T18:00:00Z","0.5","over","166","0.041497744360902256","undefined","undefined","under","-219","-0.10395172413793108","undefined","undefined"
"pass_td","R. Tannehill","QB","TEN","HST","2021-11-21T18:00:00Z","1.5","over","-116","0.0019166666666666776","undefined","undefined","under","-114","-0.07165700934579428","undefined","undefined"
"pass_yd","R. Tannehill","QB","TEN","HST","2021-11-21T18:00:00Z","237.5","over","-115","-0.016479173885116327","undefined","undefined","under","-115","-0.05327580706511631","undefined","undefined"
"rush_yd","R. Tannehill","QB","TEN","HST","2021-11-21T18:00:00Z","13.5","over","-113","-0.021447673018306856","undefined","undefined","under","-117","-0.048234628604183316","undefined","undefined"
"GameSpread","CIN@LV","","CIN","LV","2021-11-21T21:05:00Z","1","away","-110","0.0071904761904760806","77","69","home","-110","-0.05380952380952392","23","31"
"GameMoneyLine","CIN@LV","","CIN","LV","2021-11-21T21:05:00Z","","away","-116","0.005574074074073954","75","65","home","-103","-0.04986699507389175","25","35"
"GameTotal","CIN@LV","","CIN","LV","2021-11-21T21:05:00Z","50.5","over","-110","0.002190476190476187","null","82","under","-110","-0.04980952380952386","null","18"
"recv_rec","C. Uzomah","TE","CIN","LV","2021-11-21T21:05:00Z","2.5","over","-175","-0.250362036690909","undefined","undefined","under","135","0.18846621314893625","undefined","undefined"
"recv_yd","C. Uzomah","TE","CIN","LV","2021-11-21T21:05:00Z","28.5","over","-114","-0.08578105257686558","undefined","undefined","under","-116","0.016029372646671702","undefined","undefined"
"recv_rec","J. Chase","WR","CIN","LV","2021-11-21T21:05:00Z","5.5","over","-130","-0.0357608695652174","undefined","undefined","under","100","-0.02945000000000003","undefined","undefined"
"recv_yd","J. Chase","WR","CIN","LV","2021-11-21T21:05:00Z","74.5","over","-115","0.02322860392676873","undefined","undefined","under","-115","-0.09296855304245122","undefined","undefined"
"pass_att","J. Burrow","QB","CIN","LV","2021-11-21T21:05:00Z","35.5","over","-114","-0.006170180907708489","undefined","undefined","under","-117","-0.06573218241470752","undefined","undefined"
"pass_comp","J. Burrow","QB","CIN","LV","2021-11-21T21:05:00Z","23.5","over","-129","-0.022518777292576342","undefined","undefined","under","-102","-0.04575049504950496","undefined","undefined"
"pass_int","J. Burrow","QB","CIN","LV","2021-11-21T21:05:00Z","0.5","over","-104","-0.05130392156862734","undefined","undefined","under","-128","-0.0199035087719297","undefined","undefined"
"pass_td","J. Burrow","QB","CIN","LV","2021-11-21T21:05:00Z","1.5","over","-163","-0.10650988593155897","undefined","undefined","under","123","0.03831434977578474","undefined","undefined"
"pass_yd","J. Burrow","QB","CIN","LV","2021-11-21T21:05:00Z","267.5","over","-115","0.014250347292730892","undefined","undefined","under","-115","-0.08400030199367914","undefined","undefined"
"recv_rec","J. Mixon","RB","CIN","LV","2021-11-21T21:05:00Z","2.5","over","-117","-0.15536852847926258","undefined","undefined","under","-114","0.08348743259439262","undefined","undefined"
"recv_yd","J. Mixon","RB","CIN","LV","2021-11-21T21:05:00Z","16.5","over","-112","-0.03213613782015551","undefined","undefined","under","-119","-0.039493950459959626","undefined","undefined"
"rush_att","J. Mixon","RB","CIN","LV","2021-11-21T21:05:00Z","15.5","over","-120","0.019292394227272802","undefined","undefined","under","-110","-0.08856361620476189","undefined","undefined"
"rush_recv_yd","J. Mixon","RB","CIN","LV","2021-11-21T21:05:00Z","86.5","over","-114","-0.053288406558910095","undefined","undefined","under","-114","-0.012109050425710421","undefined","undefined"
"rush_yd","J. Mixon","RB","CIN","LV","2021-11-21T21:05:00Z","65.5","over","-116","-0.06487559128626907","undefined","undefined","under","-114","-0.004867747268248679","undefined","undefined"
"recv_rec","T. Higgins","WR","CIN","LV","2021-11-21T21:05:00Z","5.5","over","125","0.1047555555555556","undefined","undefined","under","-162","-0.16752061068702284","undefined","undefined"
"recv_yd","T. Higgins","WR","CIN","LV","2021-11-21T21:05:00Z","60.5","over","-116","0.008867008973573953","undefined","undefined","under","-114","-0.07860082336152885","undefined","undefined"
"recv_rec","T. Boyd","WR","CIN","LV","2021-11-21T21:05:00Z","3.5","over","-166","-0.09799774436090225","undefined","undefined","under","126","0.03146637168141592","undefined","undefined"
"recv_yd","T. Boyd","WR","CIN","LV","2021-11-21T21:05:00Z","40.5","over","-118","-0.006378750474165473","undefined","undefined","under","-112","-0.06319426634175351","undefined","undefined"
"recv_rec","B. Edwards","WR","LV","CIN","2021-11-21T21:05:00Z","3.5","over","125","-0.14034444444444444","undefined","undefined","under","-160","0.08051538461538454","undefined","undefined"
"recv_yd","B. Edwards","WR","LV","CIN","2021-11-21T21:05:00Z","44.5","over","-116","-0.14371687399021055","undefined","undefined","under","-115","0.07183777561817795","undefined","undefined"
"recv_rec","D. Waller","TE","LV","CIN","2021-11-21T21:05:00Z","6.5","over","116","0.09519814814814825","undefined","undefined","under","-152","-0.16135555555555559","undefined","undefined"
"recv_yd","D. Waller","TE","LV","CIN","2021-11-21T21:05:00Z","70.5","over","-113","-0.07029042684411724","undefined","undefined","under","-118","-0.001561039993944191","undefined","undefined"
"pass_att","D. Carr","QB","LV","CIN","2021-11-21T21:05:00Z","36.5","over","-119","-0.04113338719742432","undefined","undefined","under","-112","-0.030554670222625868","undefined","undefined"
"pass_comp","D. Carr","QB","LV","CIN","2021-11-21T21:05:00Z","24.5","over","-120","-0.02074545454545451","undefined","undefined","under","-110","-0.04850476190476194","undefined","undefined"
"pass_int","D. Carr","QB","LV","CIN","2021-11-21T21:05:00Z","0.5","over","-125","-0.1470555555555556","undefined","undefined","under","-105","0.0793048780487805","undefined","undefined"
"pass_td","D. Carr","QB","LV","CIN","2021-11-21T21:05:00Z","1.5","over","-166","-0.13506015037593988","undefined","undefined","under","125","0.06655555555555559","undefined","undefined"
"pass_yd","D. Carr","QB","LV","CIN","2021-11-21T21:05:00Z","282.5","over","-115","-0.06551071696360461","undefined","undefined","under","-115","-0.00426024611860476","undefined","undefined"
"rush_yd","D. Carr","QB","LV","CIN","2021-11-21T21:05:00Z","6.5","over","-108","0.10237533361861406","undefined","undefined","under","-123","-0.17317650830988723","undefined","undefined"
"recv_rec","H. Renfrow","WR","LV","CIN","2021-11-21T21:05:00Z","5.5","over","-133","-0.07447253218884115","undefined","undefined","under","101","0.006137810945273603","undefined","undefined"
"recv_yd","H. Renfrow","WR","LV","CIN","2021-11-21T21:05:00Z","61.5","over","-112","-0.07340216641241032","undefined","undefined","under","-120","-0.0003543073167726618","undefined","undefined"
"GameSpread","DAL@KC","","DAL","KC","2021-11-21T21:25:00Z","-2.5","away","-110","-0.07180952380952382","66","59","home","-110","0.024190476190476207","34","41"
"GameMoneyLine","DAL@KC","","DAL","KC","2021-11-21T21:25:00Z","","away","116","-0.058574074074074","50","58","home","-137","0.01767510548523199","50","42"
"GameTotal","DAL@KC","","DAL","KC","2021-11-21T21:25:00Z","56","over","-110","-0.058857142857142886","8","71","under","-110","0.012142857142857122","92","29"
"recv_rec","A. Cooper","WR","DAL","KC","2021-11-21T21:25:00Z","4.5","over","-145","-0.15243673469387747","undefined","undefined","under","111","0.08666635071090051","undefined","undefined"
"recv_yd","A. Cooper","WR","DAL","KC","2021-11-21T21:25:00Z","60.5","over","-115","-0.057283956600130415","undefined","undefined","under","-115","-0.012483518776800318","undefined","undefined"
"recv_rec","C. Lamb","WR","DAL","KC","2021-11-21T21:25:00Z","5.5","over","-116","-0.06458333333333338","undefined","undefined","under","-114","-0.005157009345794328","undefined","undefined"
"recv_yd","C. Lamb","WR","DAL","KC","2021-11-21T21:25:00Z","71.5","over","-115","-0.05742511817981166","undefined","undefined","under","-115","-0.012321658408011693","undefined","undefined"
"pass_int","D. Prescott","QB","DAL","KC","2021-11-21T21:25:00Z","0.5","over","-117","-0.1031165898617512","undefined","undefined","under","-114","0.03124299065420566","undefined","undefined"
"pass_td","D. Prescott","QB","DAL","KC","2021-11-21T21:25:00Z","2.5","over","152","0.06351428571428575","undefined","undefined","under","-200","-0.1269999999999999","undefined","undefined"
"pass_yd","D. Prescott","QB","DAL","KC","2021-11-21T21:25:00Z","297.5","over","-115","-0.08210658396844223","undefined","undefined","under","-115","0.012323116494297404","undefined","undefined"
"recv_yd","D. Schultz","TE","DAL","KC","2021-11-21T21:25:00Z","44.5","over","-111","-0.09552045721871166","undefined","undefined","under","-120","0.024005608615535357","undefined","undefined"
"recv_rec","E. Elliott","RB","DAL","KC","2021-11-21T21:25:00Z","3.5","over","133","-0.0978845493562232","undefined","undefined","under","-172","0.03634705882352951","undefined","undefined"
"recv_yd","E. Elliott","RB","DAL","KC","2021-11-21T21:25:00Z","20.5","over","-115","-0.07508937942901517","undefined","undefined","under","-115","0.005352786343367333","undefined","undefined"
"rush_att","E. Elliott","RB","DAL","KC","2021-11-21T21:25:00Z","15.5","over","-132","-0.03812161155172422","undefined","undefined","under","100","-0.03085093060000005","undefined","undefined"
"rush_recv_yd","E. Elliott","RB","DAL","KC","2021-11-21T21:25:00Z","90.5","over","-115","-0.0771630848292908","undefined","undefined","under","-112","0.013987135439632148","undefined","undefined"
"rush_yd","E. Elliott","RB","DAL","KC","2021-11-21T21:25:00Z","66.5","over","-115","-0.06372005761716254","undefined","undefined","under","-116","-0.008196749304297035","undefined","undefined"
"recv_yd","M. Gallup","WR","DAL","KC","2021-11-21T21:25:00Z","43.5","over","-113","-0.08226977499276683","undefined","undefined","under","-117","0.012588772364614975","undefined","undefined"
"pass_att","P. Mahomes","QB","KC","DAL","2021-11-21T21:25:00Z","40.5","over","-119","-0.0771246594202607","undefined","undefined","under","-112","0.005450945033443455","undefined","undefined"
"pass_comp","P. Mahomes","QB","KC","DAL","2021-11-21T21:25:00Z","27.5","over","-115","-0.08207674418604649","undefined","undefined","under","-115","0.012323255813953438","undefined","undefined"
"pass_int","P. Mahomes","QB","KC","DAL","2021-11-21T21:25:00Z","0.5","over","-120","-0.12265454545454546","undefined","undefined","under","-110","0.05339047619047621","undefined","undefined"
"pass_td","P. Mahomes","QB","KC","DAL","2021-11-21T21:25:00Z","2.5","over","134","0.08654957264957264","undefined","undefined","under","-177","-0.15288916967509025","undefined","undefined"
"pass_yd","P. Mahomes","QB","KC","DAL","2021-11-21T21:25:00Z","311.5","over","-115","-0.10531231025822341","undefined","undefined","under","-115","0.03550200892019417","undefined","undefined"
"rush_yd","P. Mahomes","QB","KC","DAL","2021-11-21T21:25:00Z","19.5","over","-116","-0.05656520803509607","undefined","undefined","under","-115","-0.015335638716661215","undefined","undefined"
"recv_rec","T. Kelce","TE","KC","DAL","2021-11-21T21:25:00Z","6.5","over","-112","0.015898113207547193","undefined","undefined","under","-119","-0.08757899543378989","undefined","undefined"
"recv_yd","T. Kelce","TE","KC","DAL","2021-11-21T21:25:00Z","77.5","over","-115","-0.06924203241169541","undefined","undefined","under","-115","-0.0005330764303954627","undefined","undefined"
"recv_rec","T. Hill","WR","KC","DAL","2021-11-21T21:25:00Z","6.5","over","-138","0.034668067226890864","undefined","undefined","under","105","-0.10230487804878058","undefined","undefined"
"recv_yd","T. Hill","WR","KC","DAL","2021-11-21T21:25:00Z","87.5","over","-115","-0.00892853522095205","undefined","undefined","under","-115","-0.06081970517091134","undefined","undefined"
"GameSpread","ARZ@SEA","","ARZ","SEA","2021-11-21T21:25:00Z","2","away","-110","0.013809523809523827","26","55","home","-110","-0.06019047619047618","74","45"
"GameMoneyLine","ARZ@SEA","","ARZ","SEA","2021-11-21T21:25:00Z","","away","-128","0.012280701754386003","13","11","home","108","-0.054326923076922995","87","89"
"GameTotal","ARZ@SEA","","ARZ","SEA","2021-11-21T21:25:00Z","47.5","over","-110","0.003190476190476188","99","34","under","-110","-0.05080952380952386","1","66"
"GameSpread","PIT@LAC","","PIT","LAC","2021-11-22T01:20:00Z","-6","away","-110","0.01557142857142857","3","33","home","-110","-0.061428571428571443","97","67"
"GameMoneyLine","PIT@LAC","","PIT","LAC","2021-11-22T01:20:00Z","","away","207","0.007244299674267041","57","41","home","-256","-0.051943820224719106","43","59"
"GameTotal","PIT@LAC","","PIT","LAC","2021-11-22T01:20:00Z","47","over","-110","-0.0040000000000000036","null","32","under","-110","-0.04199999999999998","null","68"
"recv_yd","D. Johnson","WR","PIT","LAC","2021-11-22T01:20:00Z","70.5","over","-115","-0.05607182907733044","undefined","undefined","under","-115","-0.013667994034830211","undefined","undefined"
"recv_rec","N. Harris","RB","PIT","LAC","2021-11-22T01:20:00Z","4.5","over","107","-0.059491787439613475","undefined","undefined","under","-138","-0.0034319327731091587","undefined","undefined"
"recv_yd","N. Harris","RB","PIT","LAC","2021-11-22T01:20:00Z","30.5","over","-115","-0.08589240430633","undefined","undefined","under","-115","0.016156264952279398","undefined","undefined"
"rush_recv_yd","N. Harris","RB","PIT","LAC","2021-11-22T01:20:00Z","115.5","over","-108","-0.022244673149239946","undefined","undefined","under","-118","-0.03823266660865643","undefined","undefined"
"rush_yd","N. Harris","RB","PIT","LAC","2021-11-22T01:20:00Z","81.5","over","-115","-0.07744784224970291","undefined","undefined","under","-115","0.007658250118958487","undefined","undefined"
"GameSpread","NYG@TB","","NYG","TB","2021-11-23T01:15:00Z","-10.5","away","-110","-0.013809523809523827","17","51","home","-110","-0.033809523809523845","83","49"
"GameMoneyLine","NYG@TB","","NYG","TB","2021-11-23T01:15:00Z","","away","395","-0.027616161616161594","null","87","home","-540","-0.01806249999999998","null","13"
"GameTotal","NYG@TB","","NYG","TB","2021-11-23T01:15:00Z","49.5","over","-110","-0.05780952380952381","97","76","under","-110","0.010190476190476194","3","24"
"pass_yd","D. Jones","QB","NYG","TB","2021-11-23T01:15:00Z","234.5","over","-114","0.00013355376747659076","undefined","undefined","under","-114","-0.0654639085925231","undefined","undefined"
"recv_yd","K. Toney","WR","NYG","TB","2021-11-23T01:15:00Z","36.5","over","-114","-0.08660022082439722","undefined","undefined","under","-114","0.021178251739812914","undefined","undefined"
"recv_yd","K. Golladay","WR","NYG","TB","2021-11-23T01:15:00Z","46.5","over","-114","-0.03820328829741726","undefined","undefined","under","-114","-0.027302811361944235","undefined","undefined"
"recv_yd","C. Godwin","WR","TB","NYG","2021-11-23T01:15:00Z","73.5","over","-114","-0.045771304471626195","undefined","undefined","under","-114","-0.019669065686526266","undefined","undefined"
"rush_yd","L. Fournette","RB","TB","NYG","2021-11-23T01:15:00Z","62.5","over","-114","-0.039342729203172944","undefined","undefined","under","-114","-0.02607372939618413","undefined","undefined"
"recv_yd","M. Evans","WR","TB","NYG","2021-11-23T01:15:00Z","64.5","over","-114","-0.03534755637993453","undefined","undefined","under","-114","-0.030040748284834495","undefined","undefined"
"pass_yd","T. Brady","QB","TB","NYG","2021-11-23T01:15:00Z","294.5","over","-114","-0.007351865647957534","undefined","undefined","under","-114","-0.05803695995793201","undefined","undefined"
