Transaction Date,Post Date,Description,Category,Type,Amount,Memo
07/31/2022,08/01/2022,ABC*JERSEY STRONG,Health & Wellness,Sale,-74.63,
07/30/2022,07/31/2022,NOURISHED BY NATURE,Groceries,Sale,-10.13,
07/30/2022,07/31/2022,GOOGLE *YouTubePremium,Shopping,Sale,-12.78,
07/30/2022,07/31/2022,LEVELUPBUBBAKOOSBURRI,Food & Drink,Sale,-11.72,
07/29/2022,07/31/2022,NOURISHED BY NATURE,Groceries,Sale,-11.95,
07/27/2022,07/29/2022,EXXONMOBIL    47977426,Gas,Sale,-57.00,
07/28/2022,07/29/2022,DOLLAR TREE,Shopping,Sale,-13.16,
07/28/2022,07/29/2022,WINE OUTLET WALL TOWNSHI,Food & Drink,Sale,-27.15,
07/27/2022,07/28/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-49.04,
07/26/2022,07/27/2022,HELP.HBOMAX.COM,Entertainment,Sale,-14.99,
07/26/2022,07/27/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-46.80,
07/24/2022,07/26/2022,MARINA GRILLE,Food & Drink,Sale,-62.48,
07/25/2022,07/26/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-3.99,
07/25/2022,07/26/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-57.80,
07/24/2022,07/25/2022,DD DOORDASH PETEELDAS,Food & Drink,Sale,-11.64,
07/24/2022,07/25/2022,UBER* TRIP,Travel,Sale,-23.30,
07/24/2022,07/25/2022,NOLAGVPN.COM,Shopping,Sale,-7.90,
07/23/2022,07/24/2022,MIKES GIANT SUBMARINES OF,Food & Drink,Sale,-26.49,
07/21/2022,07/22/2022,COSTCO WHSE #0329,Shopping,Sale,-59.36,
07/20/2022,07/21/2022,OCEAN WINE AND SPIRITS IN,Food & Drink,Sale,-57.02,
07/20/2022,07/21/2022,DATAGOLF,Professional Services,Sale,-54.00,
07/20/2022,07/20/2022,AUTOMATIC PAYMENT - THANK,,Payment,3129.18,
07/19/2022,07/20/2022,BGH OF SOMERVILLE - PK,Bills & Utilities,Sale,-1.00,
07/19/2022,07/20/2022,BGH OF SOMERVILLE - PK,Bills & Utilities,Sale,-1.00,
07/19/2022,07/20/2022,MICHELS MENSWEAR,Shopping,Sale,-225.00,
07/17/2022,07/18/2022,SCUF GAMING INTERNATIONAL,Shopping,Sale,-19.17,
07/17/2022,07/18/2022,KNOWN TRAVELER CREDIT,Fees & Adjustments,Adjustment,100.00,
07/17/2022,07/18/2022,USCUSTOMS TRUSTEDTRAVELER,Bills & Utilities,Sale,-100.00,
07/17/2022,07/18/2022,UBER   TRIP,Travel,Sale,-29.96,
07/16/2022,07/18/2022,LEGGETTS,Food & Drink,Sale,-71.18,
07/16/2022,07/18/2022,LEGGETTS,Food & Drink,Sale,-8.66,
07/12/2022,07/13/2022,DISCORD* NITROCLASSICM,Professional Services,Sale,-4.99,
07/11/2022,07/13/2022,EXXONMOBIL    47973045,Gas,Sale,-40.17,
07/12/2022,07/13/2022,JIFFY LUBE #264,Automotive,Sale,-85.29,
07/11/2022,07/12/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-91.49,
07/09/2022,07/11/2022,RODS TAVERN,Food & Drink,Sale,-59.05,
07/10/2022,07/11/2022,BAREWIRES SURF AND SKATE,Shopping,Sale,-119.90,
07/08/2022,07/11/2022,FEDERICOS PIZZA,Food & Drink,Sale,-13.54,
07/08/2022,07/10/2022,BUFFALO WILD WINGS MONMOU,Food & Drink,Sale,-13.20,
07/08/2022,07/10/2022,CHIPOTLE 1293,Food & Drink,Sale,-9.54,
07/07/2022,07/08/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-40.82,
07/08/2022,07/08/2022,FANDANGO,Entertainment,Sale,-47.62,
07/06/2022,07/08/2022,THE GRILL,Food & Drink,Sale,-14.72,
07/06/2022,07/07/2022,HP *INSTANT INK,Shopping,Sale,-1.06,
07/07/2022,07/07/2022,APPLE.COM/BILL,Entertainment,Sale,-0.99,
07/04/2022,07/05/2022,BP#2048957606 WEST UNION,Gas,Sale,-58.72,
07/01/2022,07/03/2022,SQ *BRADLEY BREW PROJECT,Groceries,Sale,-31.50,
06/30/2022,07/03/2022,FINS SEA GIRT,Food & Drink,Sale,-38.45,
07/01/2022,07/03/2022,SQ *BRADLEY BREW PROJECT,Groceries,Sale,-17.40,
07/02/2022,07/03/2022,SP MELIN,Shopping,Sale,-78.00,
07/02/2022,07/03/2022,APPLE.COM/BILL,Entertainment,Sale,-4.25,
06/30/2022,07/01/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-93.56,
06/30/2022,07/01/2022,Hotel at Booking.com,Travel,Sale,-1765.47,
06/30/2022,07/01/2022,GOOGLE *YouTubePremium,Shopping,Sale,-12.78,
06/30/2022,07/01/2022,ABC*JERSEY STRONG,Health & Wellness,Sale,-74.63,
06/29/2022,06/30/2022,SPIFFYS DRY CLEANING,Personal,Sale,-27.50,
06/30/2022,06/30/2022,VERIZON*DIGITAL CHAT E,Shopping,Return,96.94,
06/30/2022,06/30/2022,VERIZON*DIGITAL CHAT E,Shopping,Sale,-96.94,
06/28/2022,06/29/2022,SP HEART AND SOIL,Personal,Sale,-56.83,
06/28/2022,06/29/2022,THE HANDSOME DEVIL BAR,Personal,Sale,-36.34,
06/29/2022,06/29/2022,VERIZON*DIGITAL CHAT E,Shopping,Sale,-96.94,
06/28/2022,06/28/2022,LYFT   *RIDESHARE,Travel,Return,3.75,
06/27/2022,06/28/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-60.64,
06/26/2022,06/27/2022,WAWA 994      00009944,Gas,Sale,-11.68,
06/25/2022,06/27/2022,HOTEL LBI F&amp;B,Food & Drink,Sale,-11.00,
06/25/2022,06/27/2022,HOTEL LBI F&amp;B,Food & Drink,Sale,-25.33,
06/25/2022,06/27/2022,HOTEL LBI F&amp;B,Food & Drink,Sale,-23.00,
06/25/2022,06/27/2022,ACME 0776,Groceries,Sale,-50.04,
06/25/2022,06/27/2022,HOTEL LBI F&amp;B,Food & Drink,Sale,-16.00,
06/26/2022,06/27/2022,HELP.HBOMAX.COM,Entertainment,Sale,-14.99,
06/25/2022,06/27/2022,HOTEL LBI F&amp;B,Food & Drink,Sale,-17.00,
06/24/2022,06/26/2022,ACME 0776,Groceries,Sale,-174.13,
06/25/2022,06/26/2022,UBER   TRIP,Travel,Sale,-40.83,
06/24/2022,06/26/2022,NOLAGVPN.COM,Shopping,Sale,-7.90,
06/24/2022,06/26/2022,BT SHIP BOTTOMF5NVNR,Entertainment,Sale,-23.28,
06/26/2022,06/26/2022,LYFT   *1 RIDE 06-24,Travel,Sale,-26.86,
06/25/2022,06/26/2022,LYFT   *CANCEL FEE,Travel,Sale,-3.75,
06/26/2022,06/26/2022,UBER   TRIP,Travel,Sale,-14.90,
06/23/2022,06/26/2022,EXXONMOBIL    47973045,Gas,Sale,-42.48,
06/23/2022,06/24/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-28.45,
06/23/2022,06/24/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-7.99,
06/22/2022,06/23/2022,JOE'S BAGEL &amp; GRILL BLMR,Food & Drink,Sale,-5.99,
06/22/2022,06/23/2022,USPS PO 3306450345,Shopping,Sale,-29.00,
06/21/2022,06/23/2022,SPRING LAKE INN,Travel,Sale,-491.74,
06/20/2022,06/21/2022,SAVOR RESTAURANT,Food & Drink,Sale,-100.00,
06/20/2022,06/20/2022,AUTOMATIC PAYMENT - THANK,,Payment,8459.37,
06/19/2022,06/20/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-53.60,
06/17/2022,06/19/2022,STAY GOLD CAFE,Food & Drink,Sale,-5.50,
06/18/2022,06/19/2022,UBER   TRIP,Travel,Sale,-57.98,
06/17/2022,06/19/2022,NJ EZPASS,Travel,Return,29.43,
06/15/2022,06/17/2022,EXXONMOBIL    47973045,Gas,Sale,-65.89,
06/15/2022,06/16/2022,SQ *BRADLEY BREW PROJECT,Groceries,Sale,-28.91,
06/13/2022,06/14/2022,Steam Purchase,Entertainment,Sale,-4.25,
06/13/2022,06/14/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-73.48,
06/13/2022,06/13/2022,TST* Surf Taco - Belmar,Food & Drink,Sale,-21.86,
06/12/2022,06/13/2022,DISCORD* NITROCLASSICM,Professional Services,Sale,-4.99,
06/12/2022,06/13/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-17.05,
06/12/2022,06/13/2022,STAY GOLD CAFE,Food & Drink,Sale,-4.93,
06/09/2022,06/13/2022,GRACE BAY CLUB,Travel,Return,1547.00,
06/11/2022,06/13/2022,HARRIGANS PUB,Food & Drink,Sale,-102.46,
06/10/2022,06/12/2022,9TH AVENUE PIER,Food & Drink,Sale,-71.19,
06/08/2022,06/10/2022,IMPARK00730032A,Travel,Sale,-35.00,
06/08/2022,06/09/2022,UBER   TRIP,Travel,Sale,-38.07,
06/08/2022,06/09/2022,UBER   TRIP,Travel,Sale,-46.21,
06/08/2022,06/09/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-3.99,
06/08/2022,06/09/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-79.61,
06/06/2022,06/06/2022,APPLE.COM/BILL,Entertainment,Sale,-0.99,
06/05/2022,06/06/2022,MARINA GRILLE,Food & Drink,Sale,-79.72,
06/05/2022,06/06/2022,JOE'S BAGEL &amp; GRILL BLMR,Food & Drink,Sale,-15.04,
06/04/2022,06/06/2022,HANLEYS LIQUORS,Food & Drink,Sale,-11.72,
06/04/2022,06/06/2022,MARINA GRILLE,Food & Drink,Sale,-249.39,
06/04/2022,06/06/2022,MARINA GRILLE,Food & Drink,Sale,-82.93,
06/03/2022,06/05/2022,TST* Kleins Fish Market,Food & Drink,Sale,-7.00,
06/02/2022,06/03/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-88.81,
05/31/2022,06/02/2022,EXXONMOBIL    47973045,Gas,Sale,-37.96,
05/31/2022,06/02/2022,EXXONMOBIL    47973045,Gas,Sale,-49.57,
05/31/2022,06/01/2022,PJS CAR WASH PARK,Automotive,Sale,-13.81,
05/31/2022,06/01/2022,ABC*JERSEY STRONG,Health & Wellness,Sale,-74.63,
05/31/2022,06/01/2022,DUNKIN #338508,Food & Drink,Sale,-4.47,
05/31/2022,06/01/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-3.50,
05/30/2022,06/01/2022,MARINA GRILLE,Food & Drink,Sale,-64.41,
05/31/2022,06/01/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-64.08,
05/30/2022,05/31/2022,GOOGLE *YouTubePremium,Entertainment,Sale,-12.78,
05/30/2022,05/31/2022,SNOW.COM/VAIL RESORTS SKI,Entertainment,Sale,-149.95,
05/29/2022,05/30/2022,JOE'S BAGEL &amp; GRILL BLMR,Food & Drink,Sale,-19.73,
05/29/2022,05/30/2022,TRAVEL CREDIT $300/YEAR,Fees & Adjustments,Adjustment,3.57,
05/29/2022,05/30/2022,UBER   TRIP,Travel,Sale,-10.99,
05/27/2022,05/29/2022,MARINA GRILLE,Food & Drink,Sale,-50.09,
05/26/2022,05/29/2022,TRAVEL CREDIT $300/YEAR,Fees & Adjustments,Adjustment,35.00,
05/26/2022,05/29/2022,IMPARK00730032A,Travel,Sale,-35.00,
05/28/2022,05/29/2022,ANCHOR TAVERN,Food & Drink,Sale,-31.76,
05/26/2022,05/27/2022,THE THREE MONKEYS,Food & Drink,Sale,-10.09,
05/26/2022,05/27/2022,TST* OBagel Hoboken,Food & Drink,Sale,-7.89,
05/26/2022,05/27/2022,MIKES GIANT SUBMARINES OF,Food & Drink,Sale,-20.09,
05/26/2022,05/27/2022,HELP.HBOMAX.COM,Entertainment,Sale,-14.99,
05/26/2022,05/27/2022,THE THREE MONKEYS,Food & Drink,Sale,-197.00,
05/26/2022,05/27/2022,TRAVEL CREDIT $300/YEAR,Fees & Adjustments,Adjustment,39.05,
05/26/2022,05/27/2022,UBER   TRIP,Travel,Sale,-39.05,
05/26/2022,05/26/2022,JEWELERS-MUTUAL-PMNT,Bills & Utilities,Sale,-242.00,
05/26/2022,05/26/2022,TRAVEL CREDIT $300/YEAR,Fees & Adjustments,Adjustment,4.49,
05/26/2022,05/26/2022,UBER   TRIP,Travel,Sale,-4.49,
05/26/2022,05/26/2022,TRAVEL CREDIT $300/YEAR,Fees & Adjustments,Adjustment,41.89,
05/26/2022,05/26/2022,UBER   TRIP,Travel,Sale,-41.89,
05/24/2022,05/25/2022,NOLAGVPN.COM,Shopping,Sale,-7.90,
05/24/2022,05/25/2022,BJS WHOLESALE #0027,Shopping,Sale,-68.45,
05/22/2022,05/24/2022,TRAVEL CREDIT $300/YEAR,Fees & Adjustments,Adjustment,76.00,
05/22/2022,05/24/2022,PATRIOT PARKING LLC E,Travel,Sale,-76.00,
05/23/2022,05/24/2022,TRAVEL CREDIT $300/YEAR,Fees & Adjustments,Adjustment,100.00,
05/23/2022,05/24/2022,NJ EZPASS,Travel,Sale,-100.00,
05/23/2022,05/23/2022,TST* Surf Taco - Belmar,Food & Drink,Sale,-22.39,
05/23/2022,05/23/2022,UBER   TRIP,Travel,Sale,-30.85,
05/22/2022,05/23/2022,10TH AND WILLOW BAR AND G,Food & Drink,Sale,-27.31,
05/22/2022,05/23/2022,THE ODEON,Food & Drink,Sale,-92.21,
05/20/2022,05/23/2022,FEDERICOS PIZZA,Food & Drink,Sale,-9.68,
05/19/2022,05/22/2022,EXXONMOBIL    47973045,Gas,Sale,-52.89,
05/21/2022,05/22/2022,ANCHOR TAVERN,Food & Drink,Sale,-32.36,
05/20/2022,05/20/2022,AUTOMATIC PAYMENT - THANK,,Payment,2660.22,
05/19/2022,05/20/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-7.99,
05/18/2022,05/19/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-4.69,
05/18/2022,05/19/2022,PJS CAR WASH PARK,Automotive,Sale,-13.81,
05/17/2022,05/18/2022,BJS WHOLESALE #0027,Shopping,Sale,-37.47,
05/17/2022,05/18/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-20.66,
05/16/2022,05/18/2022,3CHI.COM,Shopping,Sale,-66.97,
05/16/2022,05/17/2022,BJS WHOLESALE #0027,Shopping,Sale,-28.47,
05/16/2022,05/17/2022,NJ EZPASS,Travel,Sale,-55.00,
05/14/2022,05/16/2022,SUNOCO 0368302601,Gas,Sale,-47.12,
05/14/2022,05/15/2022,JOE'S BAGEL &amp; GRILL BLMR,Food & Drink,Sale,-15.04,
05/15/2022,05/15/2022,PARKMOBILE,Travel,Sale,-4.35,
05/13/2022,05/15/2022,BENTLEY DIAMOND HOUSE,Shopping,Sale,-6312.20,
05/12/2022,05/13/2022,DISCORD* NITROCLASSICM,Professional Services,Sale,-4.99,
05/11/2022,05/13/2022,GRACE BAY CLUB,Travel,Sale,-1547.00,
05/10/2022,05/11/2022,THE HANDSOME DEVIL BAR,Personal,Sale,-31.00,
05/10/2022,05/11/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-54.10,
05/10/2022,05/11/2022,MANSCAPED,Shopping,Sale,-15.98,
05/09/2022,05/10/2022,BJS WHOLESALE #0027,Shopping,Sale,-80.52,
05/08/2022,05/09/2022,BP#2139541ROUTE 22 FUEL,Gas,Sale,-48.70,
05/08/2022,05/09/2022,LULULEMON SHREWSBURY,Shopping,Sale,-128.00,
05/08/2022,05/09/2022,DD DOORDASH ANCHORTAV,Food & Drink,Sale,-13.13,
05/07/2022,05/08/2022,JOE'S BAGEL &amp; GRILL BLMR,Food & Drink,Sale,-12.53,
05/06/2022,05/08/2022,DUNKIN #338508,Food & Drink,Sale,-4.47,
05/06/2022,05/08/2022,NOURISHED BY NATURE,Groceries,Sale,-9.83,
05/05/2022,05/06/2022,APPLE.COM/BILL,Entertainment,Sale,-0.99,
05/05/2022,05/06/2022,CHIPOTLE 1454,Food & Drink,Sale,-10.29,
05/05/2022,05/06/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-17.97,
05/03/2022,05/04/2022,DATAGOLF,Professional Services,Sale,-270.00,
05/02/2022,05/03/2022,WALGREENS #19748,Health & Wellness,Sale,-17.98,
05/02/2022,05/03/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-62.93,
05/01/2022,05/02/2022,NOURISHED BY NATURE,Groceries,Sale,-9.83,
05/02/2022,05/02/2022,TST* Surf Taco - Belmar,Food & Drink,Sale,-11.68,
05/01/2022,05/02/2022,WALGREENS #19748,Health & Wellness,Sale,-7.49,
05/01/2022,05/02/2022,BJS WHOLESALE #0027,Shopping,Sale,-20.97,
04/30/2022,05/02/2022,TST* Spring Lake Tap Hous,Food & Drink,Sale,-18.44,
05/01/2022,05/01/2022,ANNUAL MEMBERSHIP FEE,Fees & Adjustments,Fee,-550.00,
04/30/2022,05/01/2022,Egan's Spring Lake Liquor,Food & Drink,Sale,-12.23,
04/30/2022,05/01/2022,CAPSIZED CAFE,Food & Drink,Sale,-16.05,
04/30/2022,05/01/2022,GOOGLE *YouTubePremium,Shopping,Sale,-12.78,
04/29/2022,05/01/2022,TST* B2 Bistro &amp; Bar - Re,Food & Drink,Sale,-40.92,
04/30/2022,05/01/2022,ABC*JERSEY STRONG,Health & Wellness,Sale,-74.63,
04/29/2022,05/01/2022,NOURISHED BY NATURE,Groceries,Sale,-9.83,
04/28/2022,04/29/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-7.99,
04/26/2022,04/27/2022,HELP.HBOMAX.COM,Entertainment,Sale,-14.99,
04/25/2022,04/26/2022,USPS PO 3306450345,Shopping,Sale,-6.29,
04/25/2022,04/26/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-6.78,
04/25/2022,04/26/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-47.78,
04/24/2022,04/25/2022,LEVELUPBUBBAKOOSBURRI,Food & Drink,Sale,-10.40,
04/24/2022,04/25/2022,TST* Surf Taco - Belmar,Food & Drink,Sale,-10.93,
04/24/2022,04/25/2022,NOLAGVPN.COM,Shopping,Sale,-7.90,
04/24/2022,04/25/2022,MARINA GRILLE,Food & Drink,Sale,-72.51,
04/23/2022,04/25/2022,MARINA GRILLE,Food & Drink,Sale,-13.00,
04/23/2022,04/25/2022,ANCHOR TAVERN,Food & Drink,Sale,-11.25,
04/22/2022,04/24/2022,BJS WHOLESALE #0027,Shopping,Sale,-59.21,
04/23/2022,04/24/2022,JOE'S BAGEL &amp; GRILL BLMR,Food & Drink,Sale,-15.04,
04/22/2022,04/24/2022,NOURISHED BY NATURE,Groceries,Sale,-8.80,
04/22/2022,04/24/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-2.49,
04/22/2022,04/24/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-43.72,
04/19/2022,04/21/2022,TST* Taka Asbury Park,Food & Drink,Sale,-121.56,
04/20/2022,04/20/2022,AUTOMATIC PAYMENT - THANK,,Payment,2286.13,
04/19/2022,04/20/2022,PJS CAR WASH PARK,Automotive,Sale,-21.27,
04/18/2022,04/20/2022,EXXONMOBIL    47973045,Gas,Sale,-48.59,
04/19/2022,04/20/2022,DUNKIN #338508,Food & Drink,Sale,-4.47,
04/19/2022,04/20/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-80.18,
04/19/2022,04/19/2022,LEVELUPBUBBAKOOSBURRI,Food & Drink,Sale,-8.26,
04/18/2022,04/19/2022,DSW.,Shopping,Return,69.99,
04/18/2022,04/19/2022,DD DOORDASH ICHIBANJA,Food & Drink,Sale,-37.95,
04/18/2022,04/19/2022,BJS WHOLESALE #0027,Shopping,Sale,-34.97,
04/17/2022,04/18/2022,STAY GOLD CAFE,Food & Drink,Sale,-5.92,
04/15/2022,04/18/2022,FEDERICOS PIZZA,Food & Drink,Sale,-21.52,
04/16/2022,04/18/2022,The Boathouse Bar and Gri,Food & Drink,Sale,-35.00,
04/16/2022,04/18/2022,The Boathouse Bar and Gri,Food & Drink,Sale,-20.00,
04/15/2022,04/17/2022,MARINA GRILLE,Food & Drink,Sale,-71.25,
04/14/2022,04/17/2022,EXXONMOBIL    47973045,Gas,Sale,-42.56,
04/16/2022,04/17/2022,BGH OF SOMERVILLE - PK,Bills & Utilities,Sale,-2.00,
04/15/2022,04/17/2022,DUNKIN #338508,Food & Drink,Sale,-4.47,
04/16/2022,04/17/2022,TST* Deal Lake Bar Co.,Food & Drink,Sale,-74.59,
04/16/2022,04/17/2022,SQ *BRADLEY BREW PROJECT,Groceries,Sale,-51.00,
04/14/2022,04/15/2022,DOLLAR TREE,Shopping,Sale,-0.53,
04/13/2022,04/14/2022,WINE OUTLET WALL TOWNSHIP,Food & Drink,Sale,-21.30,
04/13/2022,04/14/2022,LESTER GLENN HONDA,Automotive,Sale,-101.99,
04/11/2022,04/13/2022,ANCHOR TAVERN,Food & Drink,Sale,-60.07,
04/12/2022,04/13/2022,DISCORD* NITROCLASSICM,Professional Services,Sale,-4.99,
04/11/2022,04/12/2022,DSW.,Shopping,Sale,-69.99,
04/11/2022,04/12/2022,NORDSTROM DIRECT #0808,Shopping,Sale,-104.49,
04/10/2022,04/11/2022,JOE'S BAGEL &amp; GRILL BLMR,Food & Drink,Sale,-12.53,
04/07/2022,04/10/2022,U-HAULBROADWAY SUNOCO,Shopping,Sale,-2.96,
04/09/2022,04/10/2022,LEVELUPBUBBAKOOSBURRI,Food & Drink,Sale,-10.40,
04/08/2022,04/10/2022,MARINA GRILLE,Food & Drink,Sale,-8.74,
04/08/2022,04/10/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-2.79,
04/08/2022,04/10/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-36.63,
04/08/2022,04/10/2022,ASBURY PARK PARKMOBILE,Travel,Sale,-4.30,
04/09/2022,04/10/2022,STAY GOLD CAFE,Food & Drink,Sale,-4.93,
04/07/2022,04/08/2022,LEVELUPBUBBAKOOSBURRI,Food & Drink,Sale,-10.40,
04/07/2022,04/08/2022,FINS - SEA GIRT,Food & Drink,Sale,-12.25,
04/07/2022,04/08/2022,SEA BREEZE FORD,Automotive,Sale,-118.54,
04/06/2022,04/07/2022,CHIPOTLE 1293,Food & Drink,Sale,-9.54,
04/06/2022,04/07/2022,SUNOCO 0571701200,Gas,Sale,-42.90,
04/05/2022,04/06/2022,APPLE.COM/BILL,Shopping,Sale,-0.99,
04/05/2022,04/06/2022,THE HANDSOME DEVIL BAR,Personal,Sale,-31.00,
04/03/2022,04/05/2022,S&amp;K PUB OF HOBOKEN,Food & Drink,Sale,-27.90,
04/04/2022,04/05/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-68.32,
04/04/2022,04/04/2022,LEVELUPBUBBAKOOSBURRI,Food & Drink,Sale,-10.40,
04/03/2022,04/04/2022,UBER   TRIP,Travel,Sale,-8.17,
04/03/2022,04/04/2022,UBER   TRIP,Travel,Sale,-10.09,
04/02/2022,04/04/2022,SHOPRITE LQRS HOBOKEN,Food & Drink,Sale,-9.59,
04/03/2022,04/04/2022,JOE'S BAGEL &amp; GRILL BLMR,Food & Drink,Sale,-19.73,
04/01/2022,04/04/2022,FEDERICOS PIZZA,Food & Drink,Sale,-33.66,
04/02/2022,04/03/2022,LULULEMON SHREWSBURY,Shopping,Sale,-128.00,
04/02/2022,04/03/2022,NOURISHED BY NATURE,Groceries,Sale,-8.80,
04/01/2022,04/03/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-33.33,
03/31/2022,04/03/2022,EXXONMOBIL    47977426,Gas,Sale,-36.00,
04/02/2022,04/03/2022,FANGRAPHS+  FANGRAPHS,Gifts & Donations,Sale,-20.00,
04/02/2022,04/03/2022,SHOPRITE HOBOKEN S1,Groceries,Sale,-19.45,
03/31/2022,04/03/2022,EXXONMOBIL    47973045,Gas,Sale,-35.97,
04/02/2022,04/03/2022,JOE'S BAGEL &amp; GRILL BLMR,Food & Drink,Sale,-12.53,
03/31/2022,04/01/2022,CHIPOTLE 1454,Food & Drink,Sale,-10.98,
03/31/2022,04/01/2022,ABC*JERSEY STRONG,Health & Wellness,Sale,-74.63,
03/30/2022,03/31/2022,GOOGLE *YouTubePremium,Shopping,Sale,-12.78,
03/28/2022,03/29/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-33.13,
03/28/2022,03/29/2022,CHIPOTLE 1454,Food & Drink,Sale,-9.54,
03/26/2022,03/28/2022,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-25.31,
03/26/2022,03/28/2022,U-HAULJRSY SHORE COLLISIO,Automotive,Sale,-2.56,
03/26/2022,03/28/2022,U-HAULBROADWAY SUNOCO,Automotive,Sale,-227.85,
03/26/2022,03/28/2022,EXXONMOBIL    47973045,Gas,Sale,-20.00,
03/27/2022,03/28/2022,JOE'S BAGEL &amp; GRILL BLMR,Food & Drink,Sale,-15.04,
03/26/2022,03/28/2022,FEDERICOS PIZZA,Food & Drink,Sale,-21.52,
03/26/2022,03/27/2022,MLBTV Yearly,Bills & Utilities,Sale,-129.99,
03/25/2022,03/27/2022,NOURISHED BY NATURE,Groceries,Sale,-8.80,
03/26/2022,03/27/2022,HELP.HBOMAX.COM,Entertainment,Sale,-14.99,
03/25/2022,03/27/2022,WINE OUTLET WALL TOWNSHIP,Food & Drink,Sale,-23.44,
03/25/2022,03/27/2022,MARINA GRILLE,Food & Drink,Sale,-40.62,
03/25/2022,03/27/2022,SPIFFYS DRY CLEANING,Personal,Sale,-19.50,
03/25/2022,03/27/2022,DUNKIN #338508,Food & Drink,Sale,-4.47,
03/23/2022,03/25/2022,EXXONMOBIL    47973045,Gas,Sale,-45.32,
03/23/2022,03/24/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-79.99,
03/18/2022,03/21/2022,THE AINSWORTH - HOBOK,Food & Drink,Sale,-32.73,
03/21/2022,03/21/2022,KENPOM.COM,Gifts & Donations,Sale,-19.95,
03/20/2022,03/21/2022,ZEPPELIN HALL BIERGARTEN,Food & Drink,Sale,-28.60,
03/20/2022,03/20/2022,AUTOMATIC PAYMENT - THANK,,Payment,3329.53,
03/19/2022,03/20/2022,UBER   TRIP,Travel,Sale,-20.45,
03/19/2022,03/20/2022,UBER   TRIP,Travel,Sale,-11.97,
03/19/2022,03/20/2022,UBER   TRIP,Travel,Sale,-5.50,
03/19/2022,03/20/2022,UBER   TRIP,Travel,Sale,-5.50,
03/18/2022,03/20/2022,DUNKIN #338508,Food & Drink,Sale,-4.47,
03/19/2022,03/20/2022,GREEN ROCK TAP &amp; GRILL,Food & Drink,Sale,-19.21,
03/19/2022,03/20/2022,CHIPOTLE 3950,Food & Drink,Sale,-9.65,
03/18/2022,03/20/2022,NOURISHED BY NATURE,Groceries,Sale,-11.87,
03/20/2022,03/20/2022,UBER   EATS,Food & Drink,Sale,-107.41,
03/15/2022,03/16/2022,BJS WHOLESALE #0027,Shopping,Sale,-126.10,
03/14/2022,03/16/2022,WALL CAR WASH,Automotive,Sale,-3.50,
03/14/2022,03/15/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-59.92,
03/13/2022,03/15/2022,THE UGLY IRISHMAN,Food & Drink,Sale,-23.91,
03/13/2022,03/14/2022,CVS/PHARMACY #01928,Health & Wellness,Sale,-2.69,
03/13/2022,03/14/2022,ZEPPELIN HALL BIERGARTEN,Food & Drink,Sale,-19.05,
