player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Earl Tuioti-Mariner,51992,DI,BYU,2,1,0,,0,0,128,,49.1,75.1,56.8,47.6,73.6,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,49,49,0,12,5,32,0,0,20,29,0,1,1,0,1,0,0,0,
Lorenzo Fauatea,52005,DI,BYU,2,0,0,,0,0,128,,43.3,0.0,60.7,40.9,74.2,1,0,0,,0.0,0,0,1,0.0,0,1,1,0,0,58,57,26,12,8,11,0,1,28,30,0,2,1,0,2,0,0,0,
Penei Pavihi,52079,LB,HAWAII,3,4,0,87.5,0,0,180,70.9,51.8,0.0,51.3,39.8,59.5,0,0,0,31,15.0,3,1,1,106.8,7,0,161,0,71,165,0,0,0,0,0,0,165,11,83,4,8,13,8,0,0,77,74,11.0
Kaleb Hayes,52137,CB,BYU,2,1,0,40.0,0,0,128,68.9,66.7,0.0,,67.9,68.4,0,0,0,18,14.3,1,1,1,56.3,2,0,16,69,36,92,2,0,0,2,0,1,90,0,56,3,1,5,5,0,0,25,0,12.5
Jared Reed,52173,CB,BOISE ST,1,0,0,,0,0,120,,60.0,61.7,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
George Nyakwol,52203,S,RICE,2,1,0,,0,0,275,69.5,52.8,78.7,58.9,28.2,32.4,1,0,0,,33.3,3,0,0,0.0,0,0,13,0,33,60,5,0,0,5,0,38,55,3,24,4,2,5,0,1,0,0,0,
Kenneth Orji,52209,ED,RICE,1,0,0,,0,0,275,60.0,63.1,74.3,54.8,65.7,73.0,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,0,13,12,0,0,12,0,0,1,7,6,0,0,1,0,0,0,0,0,
Trey Schuman,52216,ED,RICE,2,1,0,,0,0,275,60.0,66.3,76.8,73.2,55.5,29.1,0,1,0,,50.0,1,0,0,0.0,0,0,0,0,1,45,45,0,1,21,23,0,0,23,21,0,0,0,0,1,0,0,0,
Alii Matau,52219,LB,S JOSE ST,2,4,0,66.7,0,0,285,58.9,60.1,82.6,57.0,62.0,55.0,0,1,0,11,15.4,2,0,0,79.9,4,0,44,0,46,127,30,0,0,30,0,0,97,16,65,53,2,7,6,1,0,32,15,8.0
Rico Tolefree,52250,LB,S JOSE ST,2,0,0,100.0,0,0,285,59.1,55.8,0.0,56.4,64.2,76.5,0,0,0,10,0.0,0,0,1,108.3,1,0,10,0,16,38,8,0,0,8,0,0,30,4,18,20,1,2,1,0,0,10,0,10.0
Sinjun Astani,52257,DI,USC,1,0,0,,0,0,326,,60.0,64.7,59.8,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Tre White,52261,S,S JOSE ST,1,0,0,100.0,0,0,285,57.7,48.6,0.0,,55.1,75.1,0,0,0,11,0.0,0,0,1,152.1,1,0,6,0,14,29,0,0,0,0,0,20,29,0,15,3,0,1,1,0,1,11,0,11.0
Gabe Reid,52273,ED,UTAH,1,1,0,,0,0,328,60.0,70.9,74.2,65.1,68.9,75.6,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,1,22,22,0,1,10,11,0,0,8,13,0,2,2,0,2,0,0,0,
Ryan Johnson,52282,ED,NWESTERN,2,0,1,,0,0,256,,67.0,76.1,64.2,65.2,71.5,0,2,0,,,0,0,0,0.0,0,0,0,0,0,42,42,0,10,21,11,0,0,23,19,0,0,0,0,2,0,0,0,
Bentlee Sanders,52291,S,NEVADA,3,1,0,42.9,0,1,239,81.3,79.2,82.9,,67.5,54.7,0,0,4,44,21.7,5,0,0,57.1,6,0,34,2,120,200,1,0,0,1,0,109,199,0,80,54,7,17,14,0,1,118,57,19.7
Darrien Grant,52293,DI,USF,2,0,0,,0,0,327,,64.6,76.5,63.3,62.7,73.0,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,43,43,1,27,13,2,0,0,23,20,0,2,2,0,1,0,0,0,
Mekhi LaPointe,52315,S,USF,2,1,0,100.0,0,0,327,61.4,60.0,78.9,59.1,56.9,67.5,0,0,1,22,12.5,2,0,0,116.7,8,0,35,0,57,107,0,0,0,0,0,55,107,1,49,17,2,13,8,0,1,96,68,12.0
Nick Roberts,52318,S,SMU,2,2,0,83.3,0,0,287,63.2,65.2,79.4,60.0,68.0,63.1,0,0,1,53,14.3,1,0,0,79.2,5,0,57,1,59,118,2,0,0,2,0,23,116,1,58,35,1,4,6,0,0,108,26,21.6
Bryce Dugan,52425,ED,OHIO,1,0,0,,0,0,259,,58.0,71.2,56.8,60.2,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,7,7,0,0,4,3,0,0,5,2,0,0,0,0,0,0,0,0,
Malik Vann,52555,ED,CINCINNATI,2,0,0,,0,0,138,,53.8,0.0,60.1,56.8,73.1,0,1,0,,0.0,0,0,1,0.0,0,0,0,0,0,53,53,0,9,27,17,0,0,28,25,0,1,2,0,1,0,0,0,
Tyler Bentley,52790,DI,PITTSBURGH,2,1,0,,0,0,268,,64.8,76.1,61.8,64.5,28.1,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,42,42,1,40,1,0,0,0,31,11,0,0,0,0,0,0,0,0,
Xavier Peters,52819,ED,FAU,3,0,0,100.0,0,0,165,54.9,68.2,76.9,59.5,81.1,78.8,2,0,0,12,0.0,0,0,0,116.7,1,0,0,0,6,42,42,1,5,18,18,0,0,27,9,0,4,6,1,2,0,12,9,12.0
Cole Pearce,52970,LB,BALL ST,2,1,0,75.0,0,0,117,55.9,60.3,79.4,52.2,66.2,85.0,0,0,0,17,0.0,0,0,0,92.7,3,0,152,0,74,161,2,0,0,2,0,1,159,10,77,6,7,12,4,0,0,27,2,9.0
James Camden,53418,S,CINCINNATI,1,0,0,,0,0,138,,61.6,64.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,
Deshawn Pace,53549,LB,CINCINNATI,2,2,0,83.3,0,0,138,35.7,47.9,76.0,72.9,57.0,41.1,1,1,0,32,33.3,3,0,1,144.4,5,0,61,10,30,92,16,0,0,16,0,1,76,5,57,4,4,4,6,2,1,55,40,11.0
Ja'von Hicks,53569,S,CINCINNATI,2,5,0,25.0,0,0,138,61.6,62.8,80.9,,63.5,51.9,0,1,1,9,25.0,3,0,0,0.0,1,0,28,2,48,124,2,0,0,2,0,67,122,0,76,25,3,4,4,1,0,9,13,9.0
Eric Phillips,53572,ED,CINCINNATI,2,1,0,,0,0,138,60.0,75.2,77.5,70.8,68.9,76.7,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,61,61,0,4,15,42,0,0,19,42,0,3,4,0,2,0,0,0,
Ivan Pace Jr.,53587,LB,CINCINNATI,2,6,0,100.0,0,1,138,52.0,72.3,0.0,80.9,78.6,75.9,3,2,0,19,7.7,2,0,1,158.3,5,1,97,0,25,108,9,0,0,9,0,0,99,14,69,2,14,18,5,6,1,69,42,13.8
Ryan Mullaney,53704,ED,CINCINNATI,1,1,0,,0,0,138,,60.9,76.9,56.4,61.6,59.9,0,0,0,,14.3,1,0,0,0.0,0,0,0,0,0,50,50,0,0,13,37,0,0,8,42,0,4,5,0,0,0,0,0,
Carrington Valentine,53750,CB,KENTUCKY,2,2,0,36.4,1,0,202,72.3,69.2,79.7,56.3,52.2,75.2,0,1,0,24,9.1,1,2,2,49.8,4,0,7,112,78,124,1,0,0,1,0,2,123,1,45,2,3,8,11,1,0,46,14,11.5
Jaheim Thomas,54193,LB,CINCINNATI,2,4,0,50.0,0,1,138,71.1,77.6,79.7,68.4,73.5,64.8,2,0,0,5,10.5,2,0,0,56.3,1,0,42,0,11,66,24,0,0,24,0,0,42,10,45,0,5,13,2,2,0,5,3,5.0
Isaiah Norman,54967,S,MARSHALL,2,0,0,100.0,0,0,214,56.5,62.7,77.5,,75.6,82.3,0,0,0,16,0.0,0,0,0,110.4,2,0,16,0,28,57,0,0,0,0,0,14,57,0,29,27,1,4,2,0,0,21,11,10.5
Aapri Washington,55013,CB,E CAROLINA,1,0,0,,0,0,156,,60.0,63.8,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Tim Terry,55020,LB,AKRON,2,2,0,66.7,0,0,102,80.2,56.3,76.0,45.3,33.1,33.2,0,1,0,5,30.8,4,0,0,70.1,2,0,65,0,33,73,3,0,0,3,0,0,70,4,36,5,6,7,3,1,0,5,8,2.5
Chibueze Onwuka,55044,DI,BOSTON COL,2,0,0,,0,0,121,59.9,57.9,79.2,58.2,57.6,59.1,0,3,0,,14.3,1,0,0,0.0,0,1,0,0,1,94,94,16,77,0,1,0,0,45,48,0,5,6,0,4,0,0,0,
Devonni Reed,55046,S,S CAROLINA,2,4,0,100.0,0,0,289,63.1,49.6,79.0,55.0,35.8,35.8,0,0,0,11,38.5,5,0,0,100.0,2,0,67,0,36,114,3,0,0,3,0,29,111,3,75,15,3,4,2,0,0,16,22,8.0
Troy Brown,55050,LB,OLE MISS,2,2,1,80.0,0,0,226,75.0,82.9,77.2,83.4,79.4,76.3,0,2,0,30,5.6,1,1,0,98.8,8,0,88,0,55,93,2,0,0,2,0,0,91,3,35,3,11,15,10,2,0,77,32,9.6
Angelo Howze,55073,ED,AKRON,1,1,0,,0,0,102,,31.3,74.1,57.2,34.7,25.6,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,9,9,0,0,9,0,0,0,3,6,0,0,0,0,0,0,0,0,
Jabari Taylor,55075,ED,CINCINNATI,2,3,0,,0,0,138,61.1,61.7,78.4,63.1,57.4,29.4,0,3,0,,33.3,2,0,0,0.0,0,0,0,0,0,87,87,0,41,25,21,0,0,33,54,0,1,1,0,3,0,0,0,
Wilson Huber,55090,LB,CINCINNATI,2,3,0,75.0,0,0,138,43.7,52.3,78.3,65.8,59.4,40.1,0,4,0,29,27.3,3,0,0,145.8,3,0,101,0,33,103,0,0,0,0,0,1,103,9,61,1,4,5,4,4,1,40,35,13.3
Jordan Swann,55103,CB,JAMES MAD,2,1,0,33.3,0,0,197,67.2,67.5,77.7,,63.0,78.5,0,0,1,90,0.0,0,0,0,81.9,2,0,1,59,40,62,2,0,0,2,0,0,60,0,22,0,2,2,6,0,1,91,55,45.5
Ian Swenson,55104,LB,UCONN,3,11,0,50.0,0,0,146,69.4,61.2,80.5,59.4,51.4,79.7,2,0,0,7,4.3,1,0,0,56.3,4,0,165,2,91,218,17,0,0,17,0,0,201,17,110,34,6,11,8,2,0,16,17,4.0
Caleb Thomas,55105,DI,LA MONROE,2,0,0,,0,0,209,61.4,65.6,78.7,58.2,66.1,26.0,0,2,0,,33.3,1,0,0,0.0,0,0,0,0,0,57,57,17,40,0,0,0,0,38,19,0,2,2,0,2,0,0,0,
Dorian Hall,55168,S,FIU,1,0,0,,0,0,166,61.9,62.2,72.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,4,9,0,0,0,0,0,9,9,0,5,0,0,0,0,0,0,0,0,
Chris Bacon,55196,S,BOWL GREEN,2,1,0,57.1,0,0,122,47.6,51.9,81.0,56.4,66.1,48.7,0,2,0,18,27.8,5,0,0,79.5,4,0,42,1,92,134,4,0,0,4,0,64,130,3,39,23,3,12,7,2,0,50,6,12.5
Jaylon Jones,55197,CB,GA STATE,2,0,0,33.3,0,0,175,65.0,63.7,75.5,60.0,57.4,58.6,0,0,0,9,0.0,0,0,0,42.4,1,0,6,50,29,60,0,0,0,0,0,1,60,1,30,1,0,3,3,0,0,9,5,9.0
Jordan Strachan,55198,ED,S CAROLINA,2,2,0,,0,0,289,56.3,60.0,82.7,58.7,61.2,57.6,0,1,0,,12.5,1,0,0,0.0,0,1,1,0,7,94,92,0,0,92,0,0,2,30,57,1,5,5,0,2,0,0,0,
Zachary Ford,55353,CB,TOLEDO,2,0,0,57.1,0,0,316,76.1,72.4,79.4,58.9,59.1,56.5,0,0,1,6,16.7,1,0,0,22.6,4,0,12,6,33,70,0,0,0,0,0,4,70,1,36,48,4,5,7,0,0,15,7,3.8
Nate Givhan,55355,ED,TOLEDO,2,1,0,,1,0,316,60.2,60.8,0.0,66.1,63.6,28.7,0,1,0,,33.3,1,0,1,0.0,0,0,0,0,2,31,30,0,0,29,1,0,1,13,16,1,1,1,0,1,0,0,0,
Austin Camden,55408,DI,UCF,1,0,0,,0,0,323,,70.9,0.0,58.5,81.0,72.4,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,10,10,4,6,0,0,0,0,2,8,0,2,2,0,0,0,0,0,
Anthony Montalvo,55417,DI,UCF,2,0,0,,0,0,323,64.1,70.6,78.0,56.3,75.2,75.1,0,0,0,,0.0,0,0,0,0.0,0,1,1,0,1,58,57,21,32,0,4,0,1,28,29,0,6,5,0,1,0,0,0,
Coby Davis,55425,CB,WAKE,2,0,0,25.0,0,0,339,65.2,65.4,77.7,59.0,64.1,77.8,0,0,1,18,0.0,0,0,0,6.3,1,0,10,1,28,57,4,0,0,4,0,0,53,1,28,42,0,2,4,0,0,18,11,18.0
Troy Simon,55427,S,TOLEDO,2,0,0,0.0,0,0,316,66.1,69.5,78.0,,72.8,78.9,0,0,0,,0.0,0,0,0,39.6,0,0,22,0,24,61,0,0,0,0,0,19,61,0,37,20,1,2,1,0,0,0,0,
Mike Allen,55430,DI,W KENTUCKY,2,0,0,,0,0,346,,73.6,76.2,62.6,78.0,,1,3,0,,,0,0,0,0.0,0,0,0,0,0,35,35,7,10,6,12,0,0,25,10,0,0,0,0,4,0,0,0,
Tyler Williams,55432,DI,WAKE,2,1,0,,0,0,339,,85.0,77.4,87.7,70.6,75.7,0,7,0,,0.0,0,0,0,0.0,0,0,1,0,0,70,69,3,49,4,13,0,1,43,27,0,2,3,0,7,0,0,0,
DJ Taylor,55438,LB,BOWL GREEN,2,1,0,69.2,0,0,122,62.4,61.9,76.2,56.1,61.1,41.1,0,0,1,22,18.8,3,1,0,53.0,9,0,83,0,60,95,3,0,0,3,0,0,92,3,32,9,5,12,13,0,0,79,76,8.8
Chase Monroe,55439,LB,CHARLOTTE,3,5,0,100.0,0,0,136,60.9,67.8,0.0,79.2,68.7,50.7,1,2,0,7,19.0,4,0,1,93.8,2,0,97,0,31,98,1,0,0,1,0,0,97,4,63,0,7,12,2,3,0,13,1,6.5
Malik Denkins,55516,ED,C MICHIGAN,1,0,0,,0,0,134,,55.6,73.6,54.7,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,13,13,0,0,13,0,0,0,11,2,0,0,0,0,0,0,0,0,
Malik Hausman,55567,CB,HAWAII,3,1,0,60.0,0,0,180,41.4,46.3,83.1,,60.5,52.0,0,0,0,42,20.0,2,0,1,117.1,6,0,16,3,62,113,8,0,0,8,0,0,105,0,51,86,2,7,10,0,2,61,27,10.2
Tony Wallace,55568,CB,UTSA,1,0,0,100.0,0,0,331,48.4,41.5,67.4,,60.0,74.8,0,0,0,48,0.0,0,0,0,118.8,1,0,0,1,1,2,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,48,22,48.0
Azizi Hearn,55569,CB,UCLA,2,2,0,50.0,0,0,324,63.8,66.4,78.4,60.0,72.5,80.5,0,1,0,17,0.0,0,0,0,66.7,2,0,12,32,54,76,3,0,0,3,0,0,73,1,21,29,0,3,4,1,0,22,2,11.0
Timarcus Davis,55574,CB,ARIZONA ST,1,0,0,40.0,0,0,110,67.2,64.8,0.0,,66.6,74.8,0,0,0,43,0.0,0,1,2,78.8,2,0,3,53,31,56,0,0,0,0,0,0,56,0,25,0,1,1,5,0,0,52,15,26.0
Wylan Free,55596,S,GA SOUTHRN,2,2,0,0.0,0,0,174,58.5,56.7,79.0,,52.9,47.7,0,0,0,,25.0,2,1,0,39.6,0,0,13,0,39,75,2,0,0,2,0,45,73,0,36,15,0,4,2,0,0,0,0,
Wesley McCormick,55609,CB,W VIRGINIA,2,0,0,25.0,0,0,343,63.6,58.3,0.0,,55.8,26.7,0,0,0,64,50.0,2,2,1,63.5,2,0,18,54,34,72,0,0,0,0,0,0,72,0,38,0,0,2,8,0,0,70,52,35.0
Cedrick Dort Jr.,55614,CB,WISCONSIN,2,0,0,80.0,0,0,349,67.3,67.7,80.3,,64.0,78.9,0,0,0,26,0.0,0,1,0,106.7,4,0,3,12,49,71,0,0,0,0,0,1,71,0,22,55,2,2,5,0,0,48,10,12.0
Anthony Johnson,55628,CB,VIRGINIA,2,3,0,61.5,0,0,335,75.0,77.5,79.4,,80.7,87.4,0,0,1,24,0.0,0,1,0,43.8,8,0,11,128,72,141,2,0,0,2,0,0,139,0,69,0,4,13,13,0,0,70,29,8.8
Zack Sanders,55638,CB,OHIO,2,3,0,81.8,0,0,259,51.4,53.5,78.2,59.2,64.9,69.5,0,0,0,12,11.1,1,0,0,122.7,9,0,11,35,55,79,2,0,0,2,0,0,77,1,23,31,0,5,11,0,1,68,28,7.6
Tre Shaw,55648,CB,W KENTUCKY,2,0,0,100.0,0,0,346,54.6,47.5,0.0,59.1,53.1,43.5,0,0,0,39,25.0,1,0,1,118.8,2,0,1,22,16,26,3,0,0,3,0,0,23,1,9,0,1,3,2,0,0,55,9,27.5
Tariq Drake,55668,S,OHIO,2,1,0,60.0,0,0,259,69.2,67.3,81.6,,56.6,62.8,0,0,0,37,10.0,1,1,0,141.7,3,0,9,4,91,135,1,0,0,1,0,81,134,0,44,40,5,8,5,0,1,60,23,20.0
Justin Broiles,55678,S,OKLAHOMA,2,3,1,100.0,0,0,261,70.1,72.7,78.8,74.0,68.9,76.6,0,0,0,2,7.1,1,0,0,79.2,1,0,33,0,42,88,0,0,0,0,0,47,88,2,44,8,3,10,1,0,0,2,6,2.0
Kordell Rodgers,55713,CB,TEXAS ST,2,1,0,40.0,0,0,314,89.9,86.0,80.1,,43.0,61.2,0,0,2,7,20.0,1,0,0,8.3,2,0,4,74,70,101,1,0,0,1,0,0,100,0,31,22,2,3,5,0,0,4,3,2.0
Orlando Lacey,55720,LB,TROY,1,0,0,100.0,0,0,318,49.4,45.7,64.7,,60.0,20.7,0,0,0,18,100.0,1,0,0,118.8,1,0,2,0,2,3,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,18,16,18.0
Grayson Cash,55727,S,UAB,2,3,0,66.7,0,0,321,69.8,74.2,79.5,71.0,75.0,75.9,0,0,0,9,11.1,1,1,0,77.1,2,1,28,3,51,97,2,0,0,2,0,47,95,1,45,17,4,5,3,1,0,14,2,7.0
Andre Grayson,55735,CB,UTAH ST,3,0,0,83.3,0,0,329,60.2,61.6,77.8,,66.7,78.2,0,0,0,62,0.0,0,0,0,158.3,5,0,4,80,57,85,0,0,0,0,0,0,85,0,28,1,0,3,6,0,2,120,38,24.0
Zahodri Jackson,55736,CB,N TEXAS,2,0,0,,0,0,251,,51.8,0.0,,67.6,76.2,0,0,0,,0.0,0,0,1,0.0,0,0,0,15,0,15,0,0,0,0,0,0,15,0,15,0,0,2,0,0,0,0,0,
Keyon Blankenbaker,55749,CB,TEXAS TECH,2,0,0,0.0,0,0,315,70.6,72.7,75.7,68.0,61.5,72.5,0,1,0,,,0,0,0,39.6,0,0,3,0,14,24,1,0,0,1,0,1,23,2,8,19,0,0,2,1,0,0,0,
C.J. Coldon,55750,CB,OKLAHOMA,2,0,0,100.0,0,0,261,70.1,71.0,73.4,,64.8,78.2,0,0,0,8,0.0,0,0,0,91.7,2,0,1,22,10,23,0,0,0,0,0,0,23,0,13,0,2,3,2,0,0,12,-1,6.0
Jordyn Riley,55767,CB,LA MONROE,2,1,0,71.4,0,0,209,55.8,58.3,76.1,58.3,66.5,63.7,0,0,0,11,20.0,1,0,0,82.4,5,0,15,1,37,58,0,0,0,0,0,3,58,2,19,39,3,3,7,0,0,35,16,7.0
Steven Jones Jr.,55785,CB,APP STATE,2,0,0,57.1,0,0,108,59.5,60.6,79.3,,65.4,53.9,0,0,0,31,20.0,1,0,0,89.0,4,0,1,109,69,111,0,0,0,0,0,1,111,0,42,0,0,4,7,0,0,66,1,16.5
Jarques McClellion,55795,S,FLORIDA ST,2,0,0,,0,0,167,52.7,57.3,73.0,,64.0,28.9,0,0,0,,50.0,1,0,0,0.0,0,0,5,0,7,16,0,0,0,0,0,10,16,0,9,1,0,1,0,0,0,0,0,
Korey Hernandez,55796,CB,E MICHIGAN,2,1,0,75.0,0,0,160,61.4,62.6,74.8,,64.7,80.7,0,0,0,36,0.0,0,1,1,156.3,3,0,0,32,22,32,0,0,0,0,0,0,32,0,10,0,1,4,4,0,1,51,6,17.0
Jahmin Muse,55830,S,BUFFALO,2,0,1,75.0,0,0,126,55.7,57.0,80.2,68.3,56.6,39.6,0,0,0,25,33.3,3,0,0,100.0,3,0,28,1,67,125,3,0,0,3,0,86,122,2,56,7,1,6,4,0,0,34,38,11.3
Isaiah Lewis,55854,S,COLORADO,2,1,0,25.0,0,0,143,41.6,43.4,79.9,,48.1,41.1,0,0,0,5,33.3,3,1,0,39.6,1,0,16,0,25,66,2,0,0,2,0,37,64,0,41,11,2,5,4,0,0,5,7,5.0
Davondre Robinson,55861,S,CHARLOTTE,3,4,0,50.0,0,0,136,54.9,56.5,77.3,,58.9,68.2,0,1,0,55,12.5,2,1,0,135.4,2,0,61,0,45,97,1,0,0,1,0,24,96,0,52,11,1,10,4,1,1,69,44,34.5
