id,player,team,opponent,position,salary,ownership
24927842,Tony Pollard,DAL,CHI,RB,6100,30.0
24927822,Josh Jacobs,LV,NO,RB,7500,20.6
24927830,Kenneth Walker III,SEA,NYG,RB,6500,20.4
24927850,Raheem Mostert,MIA,DET,RB,5900,20.2
24928759,Washington Commanders,WAS,IND,D,2600,19.9
24928086,Tyreek Hill,MIA,DET,WR,8500,19.1
24927824,Alvin Kamara,NO,LV,RB,7100,18.7
24927742,Tua Tagovailoa,MIA,DET,QB,6200,17.9
24928130,D.J. Moore,CAR,ATL,WR,5300,17.3
24927832,Rhamondre Stevenson,NE,NYJ,RB,6400,16.5
24928098,Amon-Ra St. Brown,DET,MIA,WR,6900,16.4
24927816,Saquon Barkley,NYG,SEA,RB,8100,14.1
24928082,Justin Jefferson,MIN,ARI,WR,9100,13.7
24928092,DeAndre Hopkins,ARI,MIN,WR,7400,12.7
24928114,Chris Olave,NO,LV,WR,6000,12.5
24927848,Eno Benjamin,ARI,MIN,RB,6000,12.1
24927743,Kirk Cousins,MIN,ARI,QB,6100,11.9
24927834,Dameon Pierce,HOU,TEN,RB,6300,11.6
24928088,A.J. Brown,PHI,PIT,WR,7700,11.3
24928100,Jaylen Waddle,MIA,DET,WR,6700,11.2
24927814,Derrick Henry,TEN,HOU,RB,8400,11.1
24927874,D'Onta Foreman,CAR,ATL,RB,5300,11.0
24928514,Tyler Higbee,LAR,SF,TE,4200,10.7
24927739,Jalen Hurts,PHI,PIT,QB,8300,10.0
24928096,CeeDee Lamb,DAL,CHI,WR,7000,9.9
24927820,Dalvin Cook,MIN,ARI,RB,7600,9.0
24927790,Sam Ehlinger,IND,WAS,QB,4000,8.9
24928518,Pat Freiermuth,PIT,PHI,TE,3900,8.9
24927740,Kyler Murray,ARI,MIN,QB,7500,8.3
24928752,New England Patriots,NE,NYJ,D,3000,8.1
24928108,DeVonta Smith,PHI,PIT,WR,6300,7.9
24928110,Adam Thielen,MIN,ARI,WR,6200,7.8
24928084,Davante Adams,LV,NO,WR,8600,7.5
24928138,Rondale Moore,ARI,MIN,WR,5100,7.2
24927828,Miles Sanders,PHI,PIT,RB,6600,7.1
24928758,Houston Texans,HOU,TEN,D,2600,6.8
24928186,Garrett Wilson,NYJ,NE,WR,4200,6.7
24928118,Brandin Cooks,HOU,TEN,WR,5900,6.7
24928124,Diontae Johnson,PIT,PHI,WR,5600,6.7
24927836,David Montgomery,CHI,DAL,RB,6300,6.5
24927812,Christian McCaffrey,SF,LAR,RB,8700,6.4
24928512,T.J. Hockenson,DET,MIA,TE,4900,6.0
24928524,Irv Smith Jr.,MIN,ARI,TE,3500,6.0
24927741,Dak Prescott,DAL,CHI,QB,6600,6.0
24927744,Matthew Stafford,LAR,SF,QB,6000,5.9
24928756,Los Angeles Rams,LAR,SF,D,2700,5.8
24927745,Derek Carr,LV,NO,QB,5900,5.7
24928742,Dallas Cowboys,DAL,CHI,D,4000,5.7
24928753,New York Jets,NYJ,NE,D,2900,5.5
24928144,Hunter Renfrow,LV,NO,WR,4900,5.5
