id,player,team,opponent,position,salary,ownership
20388828,Cooper Kupp,LAR,JAC,WR,9000,27.9
20388848,Chris Godwin,TB,ATL,WR,6600,25.0
20388558,Jonathan Taylor,IND,HOU,RB,9200,25.0
20388590,Antonio Gibson,WAS,LV,RB,5700,23.0
20388596,Jamaal Williams,DET,MIN,RB,5400,20.7
20388568,Alexander Mattison,MIN,DET,RB,7600,20.3
20389304,Foster Moreau,LV,WAS,TE,2700,19.5
20388930,DeVante Parker,MIA,NYG,WR,3900,18.8
20388832,Justin Jefferson,MIN,DET,WR,8200,18.0
20388586,James Conner,ARI,CHI,RB,5900,16.1
20388570,Leonard Fournette,TB,ATL,RB,7300,15.8
20388487,Tom Brady,TB,ATL,QB,7200,15.2
20388562,Joe Mixon,CIN,LAC,RB,8100,14.4
20388864,Hunter Renfrow,LV,WAS,WR,5800,14.0
20388582,Elijah Mitchell,SF,SEA,RB,6000,13.8
20388868,Michael Pittman Jr.,IND,HOU,WR,5700,13.4
20388886,Van Jefferson,LAR,JAC,WR,5300,12.9
20388486,Matthew Stafford,LAR,JAC,QB,7300,11.8
20388494,Derek Carr,LV,WAS,QB,6000,11.7
20388834,Keenan Allen,LAC,CIN,WR,7500,11.3
20388844,Mike Evans,TB,ATL,WR,6700,10.8
20388878,Odell Beckham Jr.,LAR,JAC,WR,5500,10.7
20389514,Miami Dolphins,MIA,NYG,D,3300,10.6
20388640,Sony Michel,LAR,JAC,RB,4300,10.1
20388852,Marquise Brown,BAL,PIT,WR,6500,9.6
20388876,Brandon Aiyuk,SF,SEA,WR,5600,9.3
20389254,Kyle Pitts,ATL,TB,TE,5600,9.0
20389258,Rob Gronkowski,TB,ATL,TE,5300,9.0
20388840,Ja'Marr Chase,CIN,LAC,WR,7000,8.7
20388489,Justin Herbert,LAC,CIN,QB,6700,8.6
20389510,Philadelphia Eagles,PHI,NYJ,D,3600,8.6
20388490,Kirk Cousins,MIN,DET,QB,6500,8.4
20388866,Tee Higgins,CIN,LAC,WR,5800,8.3
20388592,David Montgomery,CHI,ARI,RB,5600,8.3
20389513,Arizona Cardinals,ARI,CHI,D,3400,8.3
20389250,Mark Andrews,BAL,PIT,TE,6000,8.2
20388842,Diontae Johnson,PIT,BAL,WR,6800,8.1
