id,player,team,opponent,position,salary,ownership
85546-55050,Christian McCaffrey,SF,ARI,RB,10000,19.6
85546-25079,Stefon Diggs,BUF,NE,WR,8400,16.9
85546-85671,Justin Jefferson,MIN,CHI,WR,9000,16.2
85546-90428,Tyler Allgeier,ATL,TB,RB,6500,16.2
85546-103342,Kenneth Walker III,SEA,LAR,RB,7700,15.8
85546-72846,A.J. Brown,PHI,NYG,WR,8300,15.7
85546-69531,Jalen Hurts,PHI,NYG,QB,9000,14.6
85546-85701,Ja'Marr Chase,CIN,BAL,WR,8500,14.5
85546-40442,Aaron Jones,GB,DET,RB,7400,14.4
85546-42104,Alvin Kamara,NO,CAR,RB,7100,13.6
85546-62239,Josh Allen,BUF,NE,QB,8800,13.2
85546-86997,Amon-Ra St. Brown,DET,GB,WR,8000,12.7
85546-73048,DK Metcalf,SEA,LAR,WR,7200,12.6
85546-52436,Mark Andrews,BAL,CIN,TE,7100,12.5
85546-87770,Chris Olave,NO,CAR,WR,6700,11.6
85546-71845,Miles Sanders,PHI,NYG,RB,6700,11.5
85546-86631,CeeDee Lamb,DAL,WAS,WR,8200,10.9
85546-12549,San Francisco 49ers,SF,ARI,D,4900,10.7
85546-90575,Najee Harris,PIT,CLE,RB,7200,10.6
85546-52442,Joe Mixon,CIN,BAL,RB,7500,10.4
85546-63336,Joe Burrow,CIN,BAL,QB,8200,9.8
85546-89230,Cam Akers,LAR,SEA,RB,7300,9.5
85546-85798,Brandon Aiyuk,SF,ARI,WR,7100,9.5
85546-90576,DeVonta Smith,PHI,NYG,WR,7700,8.9
85546-89981,Tee Higgins,CIN,BAL,WR,7800,8.8
85546-85607,Brock Purdy,SF,ARI,QB,6900,8.7
85546-56809,Allen Lazard,GB,DET,WR,6400,8.5
85546-83074,Dallas Goedert,PHI,NYG,TE,6200,8.4
85546-169776,Christian Watson,GB,DET,WR,6900,8.3
85546-103564,Garrett Wilson,NYJ,MIA,WR,7100,8.2
85546-39793,George Kittle,SF,ARI,TE,7600,8.2
85546-53562,Nick Chubb,CLE,PIT,RB,7900,8.2
85546-6894,Aaron Rodgers,GB,DET,QB,7100,8.0
85546-73273,David Montgomery,CHI,MIN,RB,6700,8.0
85546-54140,Dalvin Cook,MIN,CHI,RB,8000,8.0
