"offPlayer","offTeam","defPlayer","defTeam","advantage","expectedSnaps"
"Brandon Aiyuk","SF","All Defenders","ARZ","100","40.07358479"
"Brandon Aiyuk","SF","Jace Whittaker","ARZ","99.55524802","16.41903821"
"Brandon Aiyuk","SF","Christian Matthew","ARZ","99.53452874","13.42743379"
"Brandon Aiyuk","SF","Isaiah Simmons","ARZ","63.6443731","10.19232669"
"Deebo Samuel","SF","All Defenders","ARZ","90.71505514","40.07358479"
"Deebo Samuel","SF","Jace Whittaker","ARZ","100","11.86763363"
"Deebo Samuel","SF","Christian Matthew","ARZ","100","13.4120517"
"Deebo Samuel","SF","Isaiah Simmons","ARZ","64.19737506","11.74570589"
"Justin Jefferson","MIN","All Defenders","CHI","84.03456964","40.54895662"
"Justin Jefferson","MIN","Jaylon Jones","CHI","76.46853448","16.20804667"
"Justin Jefferson","MIN","Kyler Gordon","CHI","74.34683988","11.53597628"
"Justin Jefferson","MIN","Josh Blackwell","CHI","86.0983529","12.48769432"
"Davante Adams","LV","All Defenders","KC","78.56780995","39.55840603"
"Davante Adams","LV","L'Jarius Sneed","KC","61.60616329","14.66281612"
"Davante Adams","LV","Jaylen Watson","KC","87.21354077","11.66785793"
"Davante Adams","LV","Trent McDuffie","KC","81.22244477","13.10294206"
"A.J. Brown","PHI","All Defenders","NYG","76.752933","42.20702538"
"A.J. Brown","PHI","Fabian Moreau","NYG","67.10166438","14.45741667"
"A.J. Brown","PHI","Adoree' Jackson","NYG","51.97674944","14.97529428"
"A.J. Brown","PHI","Darnay Holmes","NYG","100","12.60168856"
"Stefon Diggs","BUF","All Defenders","NE","66.3696084","41.8467293"
"Stefon Diggs","BUF","Jalen Mills","NE","62.11064891","14.09508098"
"Stefon Diggs","BUF","Jonathan Jones","NE","47.18112023","16.25632673"
"Stefon Diggs","BUF","Myles Bryant","NE","84.36000379","11.37003199"
"Chris Olave","NO","All Defenders","CAR","64.02187422","40.41298055"
"Chris Olave","NO","C.J. Henderson","CAR","56.64065533","10.15320913"
"Chris Olave","NO","Keith Taylor","CAR","53.89881927","15.92213524"
"Chris Olave","NO","Jeremy Chinn","CAR","47.12070571","14.21456479"
"Tyreek Hill","MIA","All Defenders","NYJ","56.7114264","40.60703186"
"Tyreek Hill","MIA","D.J. Reed Jr.","NYJ","40.2545403","8.81038454"
"Tyreek Hill","MIA","Sauce Gardner","NYJ","46.40383031","10.8834162"
"Tyreek Hill","MIA","Michael Carter II","NYJ","75.19272957","20.05962985"
"Garrett Wilson","NYJ","All Defenders","MIA","56.47656424","35.18789057"
"Garrett Wilson","NYJ","Noah Igbinoghene","MIA","62.5585586","10.50836976"
"Garrett Wilson","NYJ","Keion Crossen","MIA","59.61264877","11.91219039"
"Garrett Wilson","NYJ","Kader Kohou","MIA","23.55825624","13.07676866"
"Mike Evans","TB","All Defenders","ATL","54.08825283","41.23739471"
"Mike Evans","TB","Cornell Armstrong","ATL","56.54863046","16.47776369"
"Mike Evans","TB","A.J. Terrell","ATL","39.06234099","11.86398986"
"Mike Evans","TB","Isaiah Oliver","ATL","57.48784449","12.89564115"
"Adam Thielen","MIN","All Defenders","CHI","53.56957752","40.54895662"
"Adam Thielen","MIN","Jaylon Jones","CHI","52.52633185","10.60458882"
"Adam Thielen","MIN","Kyler Gordon","CHI","49.28926245","17.60633657"
"Adam Thielen","MIN","Josh Blackwell","CHI","56.32876079","12.27005309"
"Julio Jones","TB","All Defenders","ATL","53.51909535","41.23739471"
"Julio Jones","TB","Cornell Armstrong","ATL","55.62107288","18.36117575"
"Julio Jones","TB","A.J. Terrell","ATL","38.09157208","12.86787317"
"Julio Jones","TB","Isaiah Oliver","ATL","56.33452492","10.0083458"
"Amon-Ra St. Brown","DET","All Defenders","GB","53.35394505","38.68523125"
"Amon-Ra St. Brown","DET","Jaire Alexander","GB","24.89348397","5.51092329"
"Amon-Ra St. Brown","DET","Rasul Douglas","GB","43.96695634","5.474667216"
"Amon-Ra St. Brown","DET","Darnell Savage","GB","71.67229319","27.01077533"
"Randall Cobb","GB","All Defenders","DET","51.92615812","40.12830797"
"Randall Cobb","GB","Jeffrey Okudah","DET","48.65703265","3.687466138"
"Randall Cobb","GB","Jerry Jacobs","DET","39.46986516","4.048982426"
"Randall Cobb","GB","Will Harris","DET","62.4075563","31.66882683"
"Rashid Shaheed","NO","All Defenders","CAR","51.25767891","33.48801984"
"Rashid Shaheed","NO","C.J. Henderson","CAR","49.72615018","12.53847832"
"Rashid Shaheed","NO","Keith Taylor","CAR","46.66219402","9.043281293"
"Rashid Shaheed","NO","Jeremy Chinn","CAR","38.5232512","11.6009715"
"Corey Davis","NYJ","All Defenders","MIA","50.21651515","38.09742918"
"Corey Davis","NYJ","Noah Igbinoghene","MIA","59.04510109","11.82334009"
"Corey Davis","NYJ","Keion Crossen","MIA","55.93551285","17.46132171"
"Corey Davis","NYJ","Kader Kohou","MIA","19.18964412","8.320128212"
"Jauan Jennings","SF","All Defenders","ARZ","50.21559702","40.07358479"
"Jauan Jennings","SF","Jace Whittaker","ARZ","75.91726761","7.819236056"
"Jauan Jennings","SF","Christian Matthew","ARZ","74.79534607","8.517382133"
"Jauan Jennings","SF","Isaiah Simmons","ARZ","34.25304909","23.66715199"
"Tyler Lockett","SEA","All Defenders","LA","49.3596044","39.89245282"
"Tyler Lockett","SEA","Jalen Ramsey","LA","21.85942454","5.798535001"
"Tyler Lockett","SEA","Troy Hill","LA","47.73515404","16.55151446"
"Tyler Lockett","SEA","Cobie Durant","LA","66.52890898","17.21210706"
"Isaiah McKenzie","BUF","All Defenders","NE","48.9690671","41.8467293"
"Isaiah McKenzie","BUF","Jalen Mills","NE","42.39319098","4.084640908"
"Isaiah McKenzie","BUF","Jonathan Jones","NE","26.54510204","4.334720963"
"Isaiah McKenzie","BUF","Myles Bryant","NE","59.84343406","33.01056734"
"Chris Godwin","TB","All Defenders","ATL","48.40171126","41.23739471"
"Chris Godwin","TB","Cornell Armstrong","ATL","55.10708167","5.125362624"
"Chris Godwin","TB","A.J. Terrell","ATL","37.55363601","6.130335688"
"Chris Godwin","TB","Isaiah Oliver","ATL","55.69543132","29.74720268"
"Amari Cooper","CLV","All Defenders","PIT","48.10158405","41.26569753"
"Amari Cooper","CLV","Cameron Sutton","PIT","31.18636734","14.26425709"
"Amari Cooper","CLV","Levi Wallace","PIT","42.07802799","15.68721218"
"Amari Cooper","CLV","Arthur Maulet","PIT","76.98146495","11.27952203"
"Ja'Marr Chase","CIN","All Defenders","BLT","47.68420028","40.85610135"
"Ja'Marr Chase","CIN","Marlon Humphrey","BLT","40.35166867","17.92476459"
"Ja'Marr Chase","CIN","Marcus Peters","BLT","43.26736841","14.030764"
"Ja'Marr Chase","CIN","Kyle Hamilton","BLT","62.47818556","8.591525095"
"JuJu Smith-Schuster","KC","All Defenders","LV","47.58626428","42.56165372"
"JuJu Smith-Schuster","KC","Nate Hobbs","LV","16.30872814","10.79585108"
"JuJu Smith-Schuster","KC","Amik Robertson","LV","39.82198946","25.53699223"
"JuJu Smith-Schuster","KC","Tyler Hall","LV","56.30415944","22.55258942"
"Tutu Atwell","LA","All Defenders","SEA","46.74842678","37.69670997"
"Tutu Atwell","LA","Tariq Woolen","SEA","34.93466833","8.558944463"
"Tutu Atwell","LA","Michael Jackson","SEA","38.78393953","9.192940349"
"Tutu Atwell","LA","Coby Bryant","SEA","56.47237933","19.31082928"
"Terry McLaurin","WAS","All Defenders","DAL","46.36147272","40.11542571"
"Terry McLaurin","WAS","Trevon Diggs","DAL","35.09625983","19.87963792"
"Terry McLaurin","WAS","Nahshon Wright","DAL","51.23338742","10.32834609"
"Terry McLaurin","WAS","DaRon Bland","DAL","60.43305342","9.87506444"
"DeVonta Smith","PHI","All Defenders","NYG","45.26739182","42.20702538"
"DeVonta Smith","PHI","Fabian Moreau","NYG","44.83052357","17.05262886"
"DeVonta Smith","PHI","Adoree' Jackson","NYG","28.66808215","17.22952335"
"DeVonta Smith","PHI","Darnay Holmes","NYG","72.30819621","7.747978674"
"DeSean Jackson","BLT","All Defenders","CIN","44.19047479","41.21308911"
"DeSean Jackson","BLT","Eli Apple","CIN","37.6479907","14.27855056"
"DeSean Jackson","BLT","Cam Taylor-Britt","CIN","44.8674461","16.55013815"
"DeSean Jackson","BLT","Mike Hilton","CIN","37.29455878","24.72785347"
"Tee Higgins","CIN","All Defenders","BLT","43.49145489","40.85610135"
"Tee Higgins","CIN","Marlon Humphrey","BLT","36.9186549","14.64010298"
"Tee Higgins","CIN","Marcus Peters","BLT","39.67442378","17.50003008"
"Tee Higgins","CIN","Kyle Hamilton","BLT","58.20959669","8.579781284"
"CeeDee Lamb","DAL","All Defenders","WAS","42.77485963","41.93120125"
"CeeDee Lamb","DAL","Kendall Fuller","WAS","34.94151326","11.11553051"
"CeeDee Lamb","DAL","Danny Johnson","WAS","39.94335104","9.2002391"
"CeeDee Lamb","DAL","Bobby McCain","WAS","52.58326509","21.13660879"
"Gabriel Davis","BUF","All Defenders","NE","42.37603082","41.8467293"
"Gabriel Davis","BUF","Jalen Mills","NE","43.25716146","18.24301307"
"Gabriel Davis","BUF","Jonathan Jones","NE","27.44932157","15.29254854"
"Gabriel Davis","BUF","Myles Bryant","NE","60.91768981","7.978720979"
"Kadarius Toney","KC","All Defenders","LV","41.84798159","42.56165372"
"Kadarius Toney","KC","Nate Hobbs","LV","16.71127716","7.389175993"
"Kadarius Toney","KC","Amik Robertson","LV","40.24329167","10.19706287"
"Kadarius Toney","KC","Tyler Hall","LV","56.80468648","24.23649726"
"Nick Westbrook-Ikhine","TEN","All Defenders","JAX","39.17990652","39.02311568"
"Nick Westbrook-Ikhine","TEN","Tyson Campbell","JAX","23.76000054","8.726897534"
"Nick Westbrook-Ikhine","TEN","Darious Williams","JAX","28.647143","11.40446837"
"Nick Westbrook-Ikhine","TEN","Tre Herndon","JAX","62.20782084","18.74299584"
"Mike Williams","LAC","All Defenders","DEN","39.10711569","41.72752542"
"Mike Williams","LAC","Patrick Surtain II","DEN","24.8567032","20.76884113"
"Mike Williams","LAC","Damarri Mathis","DEN","51.82205668","14.01042482"
"Mike Williams","LAC","K'Waun Williams","DEN","47.3576448","6.910290833"
"Robert Woods","TEN","All Defenders","JAX","38.83629806","39.02311568"
"Robert Woods","TEN","Tyson Campbell","JAX","26.31724716","9.153570344"
"Robert Woods","TEN","Darious Williams","JAX","31.32352186","15.94648307"
"Robert Woods","TEN","Tre Herndon","JAX","65.38748605","13.4412954"
"Drake London","ATL","All Defenders","TB","38.43531813","39.5354847"
"Drake London","ATL","Sean Murphy-Bunting","TB","38.40997975","19.24871913"
"Drake London","ATL","Jamel Dean","TB","22.76905718","11.34923148"
"Drake London","ATL","Antoine Winfield Jr.","TB","36.76396851","8.937534095"
"Allen Lazard","GB","All Defenders","DET","38.20317174","40.12830797"
"Allen Lazard","GB","Jeffrey Okudah","DET","39.07946133","10.99515638"
"Allen Lazard","GB","Jerry Jacobs","DET","29.44611176","11.11554131"
"Allen Lazard","GB","Will Harris","DET","50.49886117","16.45260627"
"Jaylen Waddle","MIA","All Defenders","NYJ","37.36144186","40.60703186"
"Jaylen Waddle","MIA","D.J. Reed Jr.","NYJ","25.35052556","12.52917821"
"Jaylen Waddle","MIA","Sauce Gardner","NYJ","30.80549506","9.509680965"
"Jaylen Waddle","MIA","Michael Carter II","NYJ","56.66116644","17.97815598"
"Jakobi Meyers","NE","All Defenders","BUF","37.28058919","38.22475922"
"Jakobi Meyers","NE","Tre'Davious White","BUF","32.98583001","4.170633121"
"Jakobi Meyers","NE","Dane Jackson","BUF","43.67690533","7.869803368"
"Jakobi Meyers","NE","Taron Johnson","BUF","44.70870861","25.96672448"
"Donovan Peoples-Jones","CLV","All Defenders","PIT","37.24151383","41.26569753"
"Donovan Peoples-Jones","CLV","Cameron Sutton","PIT","22.9522115","14.80401857"
"Donovan Peoples-Jones","CLV","Levi Wallace","PIT","33.46027461","15.651115"
"Donovan Peoples-Jones","CLV","Arthur Maulet","PIT","66.74316462","10.77022604"
"Curtis Samuel","WAS","All Defenders","DAL","37.23253834","40.11542571"
"Curtis Samuel","WAS","Trevon Diggs","DAL","24.44353929","3.785847798"
"Curtis Samuel","WAS","Nahshon Wright","DAL","40.08439775","6.625233647"
"Curtis Samuel","WAS","DaRon Bland","DAL","47.18752417","28.24824896"
"K.J. Osborn","MIN","All Defenders","CHI","37.19135263","40.54895662"
"K.J. Osborn","MIN","Jaylon Jones","CHI","40.50540421","10.29319668"
"K.J. Osborn","MIN","Kyler Gordon","CHI","36.7083262","7.589932906"
"K.J. Osborn","MIN","Josh Blackwell","CHI","41.38201098","22.59651258"
"DeVante Parker","NE","All Defenders","BUF","36.46605609","38.22475922"
"DeVante Parker","NE","Tre'Davious White","BUF","30.4773087","18.96996247"
"DeVante Parker","NE","Dane Jackson","BUF","41.0515217","14.86834896"
"DeVante Parker","NE","Taron Johnson","BUF","41.58962816","4.386447779"
"Quez Watkins","PHI","All Defenders","NYG","36.35661644","42.20702538"
"Quez Watkins","PHI","Fabian Moreau","NYG","27.36110853","5.006056329"
"Quez Watkins","PHI","Adoree' Jackson","NYG","10.3848345","5.419400429"
"Quez Watkins","PHI","Darnay Holmes","NYG","50.58682962","31.18451603"
"Tre'Quan Smith","NO","All Defenders","CAR","36.1784417","40.87816011"
"Tre'Quan Smith","NO","C.J. Henderson","CAR","46.73684882","7.296710121"
"Tre'Quan Smith","NO","Keith Taylor","CAR","43.53363265","10.03297642"
"Tre'Quan Smith","NO","Jeremy Chinn","CAR","34.8063717","23.21680493"
"Treylon Burks","TEN","All Defenders","JAX","35.73345966","44.01320987"
"Treylon Burks","TEN","Tyson Campbell","JAX","25.46124812","19.8831606"
"Treylon Burks","TEN","Darious Williams","JAX","30.42764513","14.47802956"
"Treylon Burks","TEN","Tre Herndon","JAX","64.32314195","9.458979314"
"Keenan Allen","LAC","All Defenders","DEN","35.52402008","41.72752542"
"Keenan Allen","LAC","Patrick Surtain II","DEN","20.4673875","6.255169844"
