player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Danielle Hunter,9521,ED,HST,13,2,,,1.0,,,1,0,0,,13,67.8,84.7,62.1,81.4,70.7,71.4,0,,60.0,3,0,3,0.0,0,4,418,11,0,0,0,0,0,0.0,
Za'Darius Smith,9555,ED,DET,13,0,-1.0,100.0,3.7,11.0,11.0,0,0,0,0.0,11,53.3,78.3,74.6,78.2,65.2,29.8,0,12,70.0,7,0,1,116.7,1,12,324,8,3,1,0,12,13,1.1,12.0
Kwon Alexander,9557,LB,DET,4,1,5.0,100.0,96.4,11.5,11.5,0,0,0,0.0,11,53.9,89.4,75.2,60.0,91.8,66.4,0,21,0.0,0,0,0,156.3,2,27,28,0,1,2,1,24,14,1.0,12.0
Grady Jarrett,9570,DI,ATL,13,5,,,1.2,,,1,0,0,,2,63.5,62.8,61.3,59.6,62.7,41.7,0,,36.4,4,0,2,0.0,0,4,343,4,2,0,0,0,0,0.0,
Bobby McCain,9578,S,MIN,1,0,,,100.0,,,0,0,0,,18,45.4,43.2,67.2,,,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Quandre Diggs,9633,S,TEN,8,1,8.4,78.6,99.2,20.3,15.9,0,0,0,0.0,31,70.6,73.2,90.3,55.4,70.0,87.2,0,30,4.8,1,0,0,138.1,11,237,239,8,19,14,2,107,61,0.5,9.7
Rakeem Nunez-Roches,9650,DI,NYG,12,3,,,0.4,,,0,0,0,,21,52.7,48.0,58.1,54.4,51.9,53.5,0,,37.5,3,0,2,0.0,0,1,245,1,2,0,0,0,0,0.0,
Neville Hewitt,9836,LB,HST,8,4,7.0,76.9,93.2,15.5,11.9,0,0,2,15.4,13,73.0,67.6,20.3,61.0,58.2,46.7,1,12,21.1,4,1,1,79.3,10,164,176,7,11,13,1,61,37,0.4,6.1
Troy Hill,9881,CB,TB,6,1,4.0,87.5,94.0,9.4,8.2,0,0,1,6.3,30,70.6,63.2,15.0,50.2,49.0,65.6,0,29,11.8,2,1,1,96.9,14,141,150,7,14,16,0,116,74,0.9,8.3
DeShawn Williams,9891,DI,CAR,10,2,,,1.1,,,0,0,0,,5,61.9,47.9,84.6,51.1,45.2,52.8,0,,0.0,0,0,0,0.0,0,2,178,1,1,0,0,0,0,0.0,
Alex Singleton,9994,LB,DEN,3,3,5.8,81.8,80.7,8.3,6.8,0,0,0,0.0,10,53.5,62.9,81.1,54.3,73.5,44.2,1,30,30.0,3,0,0,92.0,9,88,109,1,4,11,1,87,64,1.2,9.7
Joey Bosa,10637,ED,LAC,10,0,,,0.5,,,0,0,0,,27,56.7,63.8,18.5,66.0,68.6,34.9,0,,25.0,1,0,4,0.0,0,1,212,7,3,0,0,0,0,0.0,
Jalen Ramsey,10639,CB,MIA,13,5,8.7,73.1,92.5,11.2,8.2,0,0,5,9.6,17,70.7,75.5,62.8,78.2,82.2,41.6,2,42,20.5,8,3,5,90.1,38,455,492,8,26,52,1,459,203,1.1,12.1
DeForest Buckner,10641,DI,IND,8,1,,,0.9,,,0,0,0,,14,62.1,82.6,85.5,83.6,67.0,40.0,0,,44.4,4,0,0,0.0,0,2,214,8,4,0,0,0,0,0.0,
Leonard Floyd,10643,ED,SF,13,1,3.0,100.0,2.2,7.0,7.0,2,0,0,0.0,28,67.0,54.7,63.2,56.1,53.5,52.6,0,5,42.9,3,0,2,87.5,1,7,314,10,3,1,0,5,2,0.7,5.0
Eli Apple,10644,CB,LAC,3,0,12.3,50.0,100.0,19.5,9.8,0,0,1,25.0,27,78.6,78.0,77.6,,60.3,75.4,0,8,0.0,0,1,0,56.3,2,40,40,1,2,4,0,12,1,0.3,6.0
Artie Burns,10659,CB,SEA,1,0,5.0,50.0,100.0,6.0,3.0,0,0,1,25.0,29,74.3,68.6,72.1,,60.0,35.9,0,15,50.0,1,1,0,66.7,2,12,12,0,1,4,0,22,20,1.8,11.0
Kenny Clark,10661,DI,GB,13,1,,,1.2,,,1,0,0,,12,64.5,56.7,25.5,61.1,56.4,43.5,0,,20.0,1,0,5,0.0,0,4,341,2,3,0,0,0,0,0.0,
Emmanuel Ogbah,10666,ED,MIA,12,1,7.3,66.7,11.0,17.0,11.3,1,0,0,0.0,17,56.6,54.9,67.2,47.0,68.2,34.7,1,15,50.0,5,0,2,41.7,2,36,327,5,4,3,0,17,2,0.5,8.5
Chris Jones,10671,DI,KC,13,0,,,0.4,,,2,0,0,,16,67.6,86.2,17.2,90.6,60.4,62.7,0,,33.3,1,0,7,0.0,0,2,470,7,2,0,0,0,0,0.0,
Jihad Ward,10678,DI,MIN,13,0,,,0.7,,,0,0,0,,18,74.2,49.2,23.9,55.5,39.8,56.3,0,,50.0,1,0,3,0.0,0,2,294,2,1,0,0,0,0,0.0,
A'Shawn Robinson,10680,DI,CAR,12,0,,,0.3,,,0,0,1,,5,67.2,54.2,74.2,56.1,52.3,58.7,0,,40.0,2,0,1,0.0,0,1,286,6,3,0,0,0,0,0.0,
Jarran Reed,10683,DI,SEA,13,1,,,5.2,,,0,0,0,,29,61.8,68.3,86.9,69.3,59.1,69.8,0,,0.0,0,0,0,0.0,0,17,327,3,1,0,0,0,0,0.0,
Vonn Bell,10695,S,CIN,13,4,9.7,72.7,95.3,21.3,15.5,0,0,2,9.1,7,61.9,58.2,84.1,60.2,48.5,55.0,1,55,5.6,1,2,0,98.9,16,364,382,4,13,22,1,211,84,0.6,13.2
Kevin Byard,10698,S,CHI,13,5,9.4,74.3,99.1,16.3,12.1,1,1,5,14.3,6,71.0,78.7,82.2,78.2,85.5,88.1,1,24,13.6,6,4,1,87.8,26,444,448,7,33,35,1,220,139,0.5,8.5
Maliek Collins,10701,DI,SF,13,1,,,0.3,,,0,0,0,,28,66.7,57.8,60.7,69.1,42.3,35.6,0,,50.0,3,0,3,0.0,0,1,338,5,2,0,0,0,0,0.0,
Yannick Ngakoue,10703,ED,NE,8,0,,,2.5,,,0,0,0,,19,48.8,57.4,85.6,53.7,68.2,63.0,0,,0.0,0,0,0,0.0,0,3,119,2,1,0,0,0,0,0.0,
Jonathan Bullard,10706,DI,MIN,13,1,,,0.5,,,0,0,0,,18,62.6,57.3,55.3,47.8,65.9,71.1,0,,25.0,1,0,2,0.0,0,1,217,2,2,0,0,0,0,0.0,
Daryl Worley,10711,S,TEN,4,3,5.4,83.3,98.4,11.7,9.8,0,0,1,8.3,31,57.8,57.3,82.7,57.1,57.2,57.0,0,25,7.7,1,1,0,129.5,10,125,127,4,9,12,1,101,57,0.9,10.1
Kendall Fuller,10718,CB,MIA,9,3,10.7,60.6,100.0,13.2,8.0,1,0,4,12.1,17,64.6,67.7,84.8,,75.0,75.1,0,22,6.7,2,4,1,91.5,20,282,282,8,25,33,1,228,40,0.9,11.4
Nick Vigil,10721,LB,DAL,3,1,24.0,0.0,88.5,,20.0,0,0,0,0.0,9,58.3,40.3,83.9,55.6,34.9,26.7,0,,0.0,0,0,0,39.6,0,23,26,0,0,1,0,0,0,0.0,
Justin Simmons,10732,S,ATL,12,2,10.2,62.1,96.6,22.5,14.0,0,0,4,13.8,2,58.8,60.2,92.8,57.5,60.3,48.7,1,40,15.6,5,3,0,97.9,18,427,442,10,25,29,2,247,84,0.6,13.7
Eric Murray,10740,S,HST,13,2,12.7,56.8,97.1,15.0,8.5,2,0,8,18.2,13,56.0,54.9,27.9,55.7,58.0,36.0,1,38,21.2,7,7,4,103.8,25,395,407,5,24,44,4,354,140,0.9,14.2
Miles Killebrew,10745,S,PIT,1,0,,,100.0,,,0,0,0,,25,60.0,64.1,70.4,,60.7,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
De'Vondre Campbell,10749,LB,SF,13,11,2.1,86.8,94.7,8.2,7.1,0,0,1,1.9,28,59.1,58.3,81.8,52.6,57.4,48.4,0,32,14.0,6,1,1,103.5,46,394,416,9,26,53,1,388,308,1.0,8.4
David Onyemata,10754,DI,ATL,13,0,,,0.8,,,0,0,0,,2,59.6,66.3,86.0,61.8,64.3,56.5,0,,50.0,2,0,0,0.0,0,2,248,4,2,0,0,0,0,0.0,
Andrew Billings,10756,DI,CHI,8,0,,,1.4,,,0,0,0,,6,59.7,62.5,64.4,78.6,50.0,51.8,0,,0.0,0,0,1,0.0,0,2,146,2,1,0,0,0,0,0.0,
Matthew Judon,10780,ED,ATL,13,2,2.5,62.5,17.1,10.0,6.3,0,0,1,12.5,2,54.6,48.9,43.3,53.1,52.1,66.7,0,14,10.0,1,0,3,116.1,5,52,304,9,7,8,1,43,50,0.9,8.6
Quinton Jefferson,10781,DI,BUF,9,1,,,0.8,,,0,0,0,,4,59.7,50.4,82.7,55.7,46.8,32.2,0,,0.0,0,0,1,0.0,0,1,129,2,0,0,0,0,0,0.0,
DJ Reader,10800,DI,DET,11,0,,,0.9,,,0,0,0,,11,58.4,67.8,85.7,69.4,59.8,54.6,0,,,0,0,0,0.0,0,2,215,3,0,0,0,0,0,0.0,
Kamu Grugier-Hill,10842,LB,MIN,9,2,6.6,57.9,83.1,8.5,4.9,0,0,1,5.3,18,42.5,36.6,79.7,45.5,44.3,43.7,2,30,15.4,2,1,0,38.4,11,98,118,2,9,19,0,126,65,1.3,11.5
Elandon Roberts,10848,LB,PIT,13,2,2.4,73.3,80.9,10.7,7.9,0,0,0,0.0,25,55.4,81.8,79.6,66.4,91.1,49.6,0,57,33.3,3,0,0,105.4,11,127,157,4,4,15,0,152,119,1.3,13.8
Jalen Mills,10867,S,NYJ,8,5,13.8,50.0,98.0,22.8,11.4,1,0,3,15.0,22,57.9,57.5,41.5,52.3,60.6,42.7,0,39,13.0,3,2,2,88.8,10,242,247,2,15,20,1,136,55,0.6,13.6
Mike Hilton,10898,CB,CIN,12,4,5.9,72.3,88.6,8.3,6.0,0,1,3,6.4,7,57.5,65.6,19.2,56.8,91.0,80.9,0,28,7.4,2,2,2,107.0,34,302,341,7,21,47,2,343,177,1.2,10.1
Michael Pierce,11101,DI,BLT,7,2,,,4.8,,,0,0,0,,3,60.1,68.6,82.3,64.7,65.6,61.8,0,,0.0,0,0,0,0.0,0,5,105,2,1,0,0,0,0,0.0,
Morgan Fox,11184,DI,LAC,13,0,,,2.3,,,0,0,0,,27,60.8,52.5,85.8,59.6,43.4,53.3,0,,100.0,1,0,0,0.0,0,7,304,4,0,0,0,0,0,0.0,
Jonathan Jones,11217,CB,NE,13,5,11.2,76.5,99.4,11.7,8.9,0,0,5,14.7,19,63.9,61.9,85.4,57.5,50.1,75.5,0,69,3.0,1,2,1,155.3,26,323,325,7,27,34,6,407,151,1.3,15.7
Roy Robertson-Harris,11341,DI,SEA,13,0,,,2.8,,,1,0,0,,29,55.5,53.6,51.1,54.0,59.1,29.8,0,,100.0,1,0,2,0.0,0,6,213,2,0,0,0,0,0,0.0,
Antonio Hamilton Sr.,11353,CB,ATL,2,0,9.3,100.0,88.5,5.5,5.5,0,0,0,0.0,2,37.2,29.6,79.0,52.9,28.5,27.3,0,23,50.0,1,0,0,147.9,4,23,26,1,1,4,3,40,16,1.8,10.0
Myles Garrett,11756,ED,CLV,13,0,6.0,100.0,3.4,6.0,6.0,0,0,0,0.0,8,59.5,91.9,39.6,92.7,77.0,76.1,0,16,0.0,0,0,5,114.6,2,12,356,12,1,2,0,23,11,1.9,11.5
Solomon Thomas,11758,DI,NYJ,12,0,,,0.6,,,1,0,1,,22,60.2,48.2,25.3,58.9,48.1,40.4,0,,60.0,3,1,3,0.0,0,1,173,3,2,0,0,0,0,0.0,
Jamal Adams,11761,S,DET,3,1,-1.0,100.0,77.8,1.8,1.8,0,0,0,0.0,11,29.9,45.7,74.7,53.2,74.6,53.7,0,21,33.3,1,0,0,115.6,4,7,9,0,1,4,0,47,51,6.7,11.8
Marshon Lattimore,11766,CB,WAS,7,2,10.3,57.1,99.2,30.1,17.2,1,0,2,14.3,32,71.6,69.5,85.8,55.3,54.1,67.0,0,18,9.1,2,2,2,74.4,8,257,259,7,18,14,0,83,41,0.3,10.4
Haason Reddick,11768,ED,NYJ,6,0,,,4.1,,,0,0,0,,22,64.8,64.0,83.8,54.6,72.7,63.8,0,,100.0,2,0,0,0.0,0,6,145,1,0,0,0,0,0,0.0,
Malik Hooker,11770,S,DAL,13,3,11.0,57.1,98.5,36.9,21.1,0,2,2,9.5,9,58.6,64.9,86.4,62.0,74.8,58.2,2,52,6.3,2,2,0,78.6,12,473,480,4,27,21,2,185,119,0.4,15.4
Marlon Humphrey,11771,CB,BLT,12,8,7.5,57.6,95.3,12.1,6.9,2,0,7,11.9,3,85.0,81.5,9.1,63.7,70.7,81.7,5,41,6.8,3,7,9,55.4,34,450,472,17,33,59,3,335,113,0.8,9.9
Adoree' Jackson,11773,CB,NYG,10,1,12.4,52.6,100.0,16.5,8.7,1,0,4,21.1,21,72.4,69.8,83.4,,49.1,50.6,0,28,14.3,2,4,4,83.0,10,179,179,8,11,19,1,89,56,0.5,8.9
Charles Harris,11777,ED,PHI,10,0,4.0,100.0,12.5,4.8,4.8,0,0,0,0.0,24,29.0,52.6,85.9,57.7,59.0,28.2,0,23,44.4,4,0,0,118.8,6,30,240,5,5,6,0,83,59,2.9,13.8
Jabrill Peppers,11780,S,NE,5,5,3.5,62.5,91.8,31.2,19.5,0,0,1,12.5,19,81.1,83.6,81.8,46.3,78.8,72.3,1,7,12.5,2,1,0,27.1,5,167,182,4,9,8,0,24,17,0.2,4.8
Takk McKinley,11781,ED,NYJ,7,0,,,4.3,,,0,0,0,,22,61.2,50.0,39.8,57.7,49.4,29.9,0,,,0,0,1,0.0,0,3,70,1,0,0,0,0,0,0.0,
Tre'Davious White,11782,CB,BLT,7,0,13.7,56.5,99.5,13.2,7.4,2,0,5,21.7,3,53.6,52.8,31.6,58.7,55.7,71.7,0,52,0.0,0,4,6,120.8,13,189,190,1,9,23,4,177,35,1.0,13.6
T.J. Watt,11785,ED,PIT,13,1,-1.0,100.0,5.1,7.3,7.3,1,0,0,0.0,25,80.4,92.4,82.6,88.0,92.2,59.2,0,6,0.0,0,0,2,80.6,3,24,472,12,4,3,0,10,13,0.5,3.3
Kevin King,11788,CB,ATL,11,1,5.5,100.0,97.4,6.3,6.3,0,0,0,0.0,2,76.5,77.3,92.3,58.8,65.6,57.7,0,25,16.7,1,0,0,116.0,6,38,39,2,4,6,0,71,38,1.9,11.8
Budda Baker,11791,S,ARZ,13,17,6.5,84.6,93.7,13.5,11.5,0,0,3,7.7,1,77.2,80.0,87.3,60.9,80.1,61.2,0,44,12.0,9,3,0,122.9,33,464,495,19,49,39,2,366,181,0.8,11.1
Marcus Maye,11794,S,LAC,9,1,10.6,42.9,97.0,34.0,14.6,0,0,3,21.4,27,73.1,75.6,83.0,57.4,71.1,55.3,1,9,21.4,3,1,0,20.5,6,223,230,4,10,14,0,27,27,0.1,4.5
Marcus Williams,11797,S,BLT,11,3,12.5,82.4,99.3,28.5,23.5,1,0,2,11.8,3,37.3,42.9,56.4,55.1,69.4,82.5,0,70,3.8,1,1,2,158.3,14,432,435,2,22,17,3,247,82,0.6,17.6
Tyus Bowser,11802,ED,MIA,9,3,-5.0,100.0,37.0,55.0,55.0,0,0,0,0.0,17,57.0,53.0,59.5,51.6,57.0,65.6,0,7,0.0,0,0,1,95.8,1,61,165,1,5,1,0,7,12,0.1,7.0
DeMarcus Walker,11806,ED,CHI,13,3,,,2.9,,,1,0,0,,6,72.6,65.2,79.8,64.0,57.3,50.7,0,,16.7,1,0,1,0.0,0,10,349,5,2,0,0,0,0,0.0,
Raekwon McMillan,11809,LB,NE,8,5,5.9,81.8,94.5,12.8,10.5,0,0,1,9.1,19,59.0,40.8,82.2,50.6,31.4,54.4,0,20,16.7,3,0,0,106.1,9,121,128,1,10,11,0,104,39,0.9,11.6
Dalvin Tomlinson,11810,DI,CLV,13,1,,,2.4,,,0,0,0,,8,60.9,69.3,72.9,67.8,64.9,35.0,0,,0.0,0,0,1,0.0,0,6,252,6,2,0,0,0,0,0.0,
Zach Cunningham,11812,LB,DEN,2,1,,,75.0,,,0,0,0,,10,64.4,65.9,72.4,58.8,62.3,76.9,0,,0.0,0,0,0,0.0,0,3,4,0,0,0,0,0,0,0.0,
Chidobe Awuzie,11815,CB,TEN,4,1,7.9,42.9,100.0,29.3,12.6,0,0,0,0.0,31,72.3,72.7,81.0,,67.6,56.9,1,19,0.0,0,0,0,15.5,3,92,92,1,4,7,0,29,13,0.3,9.7
Ahkello Witherspoon,11821,CB,LA,9,0,14.2,70.0,100.0,11.0,7.7,2,0,2,10.0,26,62.3,62.3,83.0,,58.3,31.3,0,53,22.2,2,1,3,117.7,14,171,171,4,7,20,1,195,52,1.3,13.9
Dawuane Smoot,11823,ED,BUF,7,1,,,2.2,,,0,0,0,,4,62.5,57.6,57.2,62.9,51.5,29.8,0,,0.0,0,0,1,0.0,0,3,138,1,0,0,0,0,0,0.0,
Duke Riley,11830,LB,MIA,3,0,2.0,100.0,72.7,8.0,8.0,0,0,0,0.0,17,77.9,68.7,70.5,53.4,57.7,77.1,0,4,0.0,0,0,0,83.3,1,8,11,1,1,1,0,4,2,0.5,4.0
Alex Anzalone,11831,LB,DET,9,5,4.6,77.1,87.5,8.1,6.2,0,2,4,8.3,11,72.2,66.8,84.7,58.9,54.0,67.8,0,33,5.4,2,3,1,102.1,37,329,376,15,30,48,1,332,174,1.1,9.0
Fabian Moreau,11836,CB,MIN,2,0,16.5,50.0,100.0,16.3,8.2,0,0,1,16.7,18,55.4,59.1,81.7,,77.0,78.9,0,16,0.0,0,0,2,111.1,3,54,54,0,3,6,1,40,4,0.8,13.3
