player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Davante Adams,8688,WR,LV,3,30,0,23,2.7,0,100.0,,0,0,0.0,0,3,0,70.5,71.0,0,11,0.0,0,21,3,90.5,19,127.1,3,10.0,2,15,9,3.0,5.0,0.79,0,14.3,1,57.9,100.0,1,1,0.0,0,7,0,78.7,76.7,1,41,1.5,1,66,11,93.9,62,62.2,19,63.3,0,154,62,5.6,14.0,2.48
Garrett Wilson,97405,WR,NYJ,3,29,0,22,8.5,2,75.0,100.0,1,1,0.0,0,4,0,74.6,88.8,0,23,0.0,0,26,6,92.3,24,146.9,8,27.6,1,82,30,5.0,13.7,3.42,0,11.4,2,78.6,25.0,1,4,0.0,0,7,0,78.7,81.3,0,31,1.6,1,62,11,98.4,61,128.3,14,48.3,1,127,25,2.3,11.5,2.08
Curtis Samuel,11795,WR,WAS,3,28,0,32,4.5,1,33.3,50.0,1,2,0.0,0,2,0,70.5,64.5,0,15,0.0,0,37,2,91.9,34,88.2,6,21.4,1,27,12,6.0,13.5,0.79,0,3.5,3,90.0,100.0,3,3,0.0,0,8,0,83.2,74.8,0,27,0.0,0,82,18,95.1,78,114.0,20,71.4,1,147,81,4.5,8.2,1.88
Chris Olave,84355,WR,NO,3,28,0,20,11.0,0,100.0,,0,0,0.0,0,1,0,68.3,65.5,0,11,0.0,0,22,1,90.9,20,112.5,1,3.6,0,11,0,0.0,11.0,0.55,0,18.4,1,61.9,25.0,1,4,7.1,1,6,1,64.7,75.2,2,51,0.0,0,79,13,93.7,74,53.4,21,75.0,0,198,34,2.6,15.2,2.68
Courtland Sutton,48164,WR,DEN,3,28,0,10,12.1,0,62.5,40.0,2,5,0.0,0,5,0,73.4,84.2,0,34,0.0,0,23,5,82.6,19,106.3,8,28.6,0,110,27,5.4,22.0,5.79,0,11.6,0,76.9,66.7,2,3,9.1,1,5,0,60.2,64.5,1,35,0.0,0,66,10,93.9,62,69.7,13,46.4,0,111,10,1.0,11.1,1.79
A.J. Brown,48327,WR,PHI,3,28,0,24,16.9,2,77.8,66.7,2,3,0.0,0,6,0,75.6,84.5,0,54,0.0,0,39,7,89.7,35,118.8,9,32.1,0,148,56,8.0,21.1,4.23,0,11.5,0,72.7,0.0,0,1,0.0,0,5,0,77.3,76.2,0,18,0.0,0,58,8,93.1,54,99.1,11,39.3,0,96,35,4.4,12.0,1.78
Tee Higgins,61211,WR,CIN,4,27,0,7,13.0,1,71.4,100.0,2,2,0.0,0,5,0,73.4,77.1,0,19,0.0,0,35,5,91.4,32,141.7,7,25.9,1,68,26,5.2,13.6,2.13,0,11.5,0,80.0,33.3,1,3,0.0,0,8,0,79.4,76.2,0,45,0.0,0,76,12,100.0,76,116.4,15,55.6,0,179,48,4.0,14.9,2.36
Justin Jefferson,61398,WR,MIN,3,27,0,18,8.1,0,45.5,0.0,0,2,16.7,1,2,0,29.2,55.3,1,20,0.0,0,49,5,89.8,44,19.1,11,40.7,0,45,18,3.6,9.0,1.02,0,10.5,3,84.6,50.0,1,2,0.0,0,9,0,78.7,81.9,1,64,0.0,0,57,11,96.5,55,126.3,13,48.1,2,190,89,8.1,17.3,3.45
Amari Cooper,9437,WR,CLV,3,27,0,8,12.3,0,58.3,33.3,1,3,12.5,1,5,0,52.1,71.7,1,32,0.0,0,32,7,90.6,29,79.9,12,44.4,1,104,38,5.4,14.9,3.59,0,9.3,0,83.3,100.0,1,1,0.0,0,6,0,78.0,70.9,0,18,0.0,0,58,10,94.8,55,127.4,12,44.4,1,95,8,0.8,9.5,1.73
Brandin Cooks,8655,WR,HST,3,27,0,13,8.0,0,33.3,33.3,1,3,25.0,1,1,0,36.2,48.4,1,5,0.0,0,33,3,90.9,30,2.8,9,33.3,0,10,5,1.7,3.3,0.33,0,12.2,1,50.0,50.0,2,4,30.0,3,5,0,28.4,57.8,0,42,0.0,0,73,7,97.3,71,78.9,14,51.9,0,118,25,3.6,16.9,1.66
D.K. Metcalf,47864,WR,SEA,3,25,0,29,13.9,0,50.0,37.5,3,8,0.0,0,4,0,73.4,87.8,0,18,0.0,0,20,5,95.0,19,104.2,10,40.0,1,65,9,1.8,13.0,3.42,0,8.0,1,72.7,,0,0,0.0,0,3,1,77.3,62.7,0,14,0.0,0,68,8,94.1,64,86.2,11,44.0,0,62,14,1.8,7.8,0.97
Tyler Lockett,9502,WR,SEA,3,25,0,29,5.0,0,100.0,,0,0,0.0,0,1,0,70.5,60.5,0,9,0.0,0,19,3,94.7,18,88.9,3,12.0,0,16,1,0.3,5.3,0.89,0,11.2,0,78.9,0.0,0,2,0.0,0,8,0,81.1,74.6,2,27,0.0,0,66,15,93.9,62,61.7,19,76.0,0,158,26,1.7,10.5,2.55
Zay Jones,11792,WR,JAX,3,24,0,15,4.5,0,84.6,,0,0,0.0,0,6,0,78.7,82.1,0,18,0.0,0,35,11,88.6,31,94.9,13,54.2,0,88,46,4.2,8.0,2.84,0,9.5,3,72.7,33.3,1,3,0.0,0,4,0,76.5,71.9,0,16,0.0,0,53,8,94.3,50,125.2,11,45.8,1,85,41,5.1,10.6,1.7
Travis Kelce,7844,TE,KC,3,24,0,16,8.0,5,90.0,66.7,2,3,10.0,1,6,0,56.7,73.8,0,26,2.0,1,51,9,92.2,47,140.8,10,41.7,1,98,45,5.0,10.9,2.09,0,10.4,0,62.5,0.0,0,1,16.7,1,4,0,46.3,70.6,0,35,6.3,3,48,5,87.5,42,106.3,8,33.3,0,100,35,7.0,20.0,2.38
Zach Ertz,7816,TE,ARZ,3,24,0,1,10.7,0,33.3,0.0,0,1,0.0,0,1,0,64.7,54.1,0,16,0.0,0,33,1,90.9,30,52.1,3,12.5,0,16,5,5.0,16.0,0.53,0,5.6,1,76.5,0.0,0,1,13.3,2,5,0,64.4,65.1,0,13,4.4,4,90,13,91.1,82,90.8,17,70.8,0,102,49,3.8,7.8,1.24
Christian Kirk,47546,WR,JAX,3,24,0,15,5.8,0,75.0,100.0,1,1,0.0,0,2,0,70.5,63.3,0,25,0.0,0,36,3,88.9,32,138.5,4,16.7,1,33,14,4.7,11.0,1.03,0,11.9,1,81.3,,0,0,0.0,0,8,0,80.0,84.1,1,49,0.0,0,62,13,93.5,58,92.7,16,66.7,0,219,91,7.0,16.8,3.78
Drake London,86519,WR,ATL,3,24,0,2,4.5,0,100.0,,0,0,0.0,0,1,0,70.5,76.7,0,6,0.0,0,7,2,85.7,6,127.1,2,8.3,1,10,2,1.0,5.0,1.67,0,11.5,4,76.5,50.0,1,2,0.0,0,9,0,80.0,88.5,0,31,0.0,0,58,13,94.8,55,133.0,17,70.8,1,194,79,6.1,14.9,3.53
Greg Dortch,42237,WR,ARZ,3,23,0,1,3.3,1,75.0,0.0,0,1,0.0,0,1,0,70.5,56.2,0,10,0.0,0,31,3,90.3,28,84.4,4,17.4,0,19,20,6.7,6.3,0.68,0,5.0,4,86.7,50.0,1,2,0.0,0,7,0,80.0,67.6,0,29,0.0,0,93,13,96.8,90,106.1,15,65.2,0,142,88,6.8,10.9,1.58
Austin Ekeler,12164,HB,LAC,3,22,0,27,-0.7,0,100.0,,0,0,0.0,0,2,0,70.5,73.1,0,8,20.0,4,20,3,80.0,16,86.1,3,13.6,0,14,16,5.3,4.7,0.88,0,-2.2,10,94.1,,0,0,5.9,1,5,0,66.7,78.6,0,21,6.5,3,46,16,91.3,42,95.8,17,77.3,0,119,157,9.8,7.4,2.83
Michael Thomas,10681,WR,NO,3,22,0,20,11.5,0,75.0,100.0,2,2,0.0,0,3,0,70.5,77.0,0,21,0.0,0,21,3,90.5,19,145.8,4,18.2,1,40,5,1.7,13.3,2.11,0,10.5,0,68.8,66.7,4,6,8.3,1,8,0,63.2,71.5,0,20,0.0,0,73,11,95.9,70,89.3,16,72.7,0,115,20,1.8,10.5,1.64
Joe Mixon,11803,HB,CIN,4,22,0,7,-1.5,1,66.7,0.0,0,1,0.0,0,1,0,72.1,63.7,0,11,23.1,9,39,4,69.2,27,70.1,6,27.3,0,15,34,8.5,3.8,0.56,0,-0.2,1,84.6,,0,0,8.3,1,3,0,60.2,71.6,0,18,13.7,10,73,11,86.3,63,96.2,13,59.1,0,92,91,8.3,8.4,1.46
Michael Pittman Jr.,29049,WR,IND,2,22,0,14,6.2,0,83.3,100.0,3,3,0.0,0,4,0,73.4,80.9,0,25,0.0,0,22,5,95.5,21,101.4,6,27.3,0,50,18,3.6,10.0,2.38,0,8.2,0,73.3,33.3,1,3,0.0,0,7,0,78.7,73.1,0,28,0.0,0,64,11,96.9,62,124.3,15,68.2,1,140,54,4.9,12.7,2.26
Tyler Higbee,10744,TE,LA,3,22,0,26,-0.5,0,100.0,,0,0,0.0,0,4,0,72.1,87.4,0,19,15.8,3,19,4,78.9,15,114.6,4,18.2,0,46,48,12.0,11.5,3.07,0,5.2,2,66.7,0.0,0,1,16.7,2,5,0,41.1,59.3,3,26,5.6,4,71,10,94.4,67,50.8,15,68.2,0,118,81,8.1,11.8,1.76
DeVonta Smith,61100,WR,PHI,3,21,0,24,9.6,1,57.1,25.0,1,4,0.0,0,3,0,73.4,74.4,0,31,0.0,0,38,4,89.5,34,119.6,7,33.3,1,51,45,11.3,12.8,1.5,0,16.2,1,84.6,50.0,1,2,0.0,0,9,0,78.7,89.9,0,45,0.0,0,62,11,93.5,58,118.8,13,61.9,0,198,42,3.8,18.0,3.41
Sterling Shepard,10674,WR,NYG,3,21,0,21,6.0,0,75.0,100.0,1,1,25.0,1,0,0,36.2,55.9,0,16,0.0,0,17,3,94.1,16,92.7,4,19.0,0,27,5,1.7,9.0,1.69,0,11.7,1,58.8,25.0,1,4,9.1,1,4,0,58.5,62.2,0,65,0.0,0,87,10,90.8,79,101.8,17,81.0,1,127,47,4.7,12.7,1.61
Tyler Conklin,47124,TE,NYJ,3,21,0,22,3.0,0,100.0,100.0,1,1,0.0,0,2,1,73.4,63.9,0,18,12.1,4,33,5,78.8,26,102.5,5,23.8,0,43,28,5.6,8.6,1.65,0,4.7,0,80.0,66.7,2,3,11.1,1,2,1,54.5,51.6,0,21,10.9,10,92,8,88.0,81,96.7,10,47.6,0,72,44,5.5,9.0,0.89
Russell Gage,44771,WR,TB,3,21,0,30,5.5,0,66.7,100.0,1,1,0.0,0,3,0,72.1,58.4,0,15,0.0,0,27,4,96.3,26,118.1,6,28.6,1,30,14,3.5,7.5,1.15,0,3.7,0,100.0,,0,0,0.0,0,3,1,80.6,68.7,0,12,0.0,0,50,14,94.0,47,95.2,14,66.7,0,96,44,3.1,6.9,2.04
Elijah Moore,84302,WR,NYJ,3,21,0,22,19.3,0,16.7,0.0,0,3,0.0,0,1,0,64.7,52.0,0,10,0.0,0,36,1,91.7,33,39.6,6,28.6,0,10,0,0.0,10.0,0.3,0,12.2,3,76.9,100.0,1,1,0.0,0,7,0,78.0,67.4,0,24,0.0,0,92,10,97.8,90,103.4,13,61.9,0,116,17,1.7,11.6,1.29
Noah Brown,11993,WR,DAL,3,20,0,9,11.8,2,80.0,80.0,4,5,0.0,0,6,0,76.5,85.6,0,28,0.0,0,35,8,91.4,32,146.7,10,50.0,1,112,29,3.6,14.0,3.5,0,10.4,1,70.0,,0,0,0.0,0,6,0,75.6,70.5,1,22,1.7,1,59,7,93.2,55,62.9,10,50.0,0,101,32,4.6,14.4,1.84
Breece Hall,97636,HB,NYJ,3,20,0,22,2.0,1,40.0,,0,0,50.0,2,2,0,27.3,36.2,0,18,21.1,4,19,2,73.7,14,55.4,5,25.0,0,24,24,12.0,12.0,1.71,0,5.1,3,66.7,0.0,0,1,11.1,1,3,1,56.7,64.3,1,16,10.0,4,40,8,85.0,34,43.4,12,60.0,0,59,40,5.0,7.4,1.74
Pat Freiermuth,84085,TE,PIT,3,20,0,25,8.9,0,14.3,0.0,0,3,50.0,1,1,0,28.8,46.7,0,10,5.7,2,35,1,85.7,30,39.6,7,35.0,0,10,4,4.0,10.0,0.33,0,6.8,2,70.0,33.3,1,3,0.0,0,3,0,75.6,70.8,0,31,14.8,8,54,7,77.8,42,96.7,10,50.0,0,87,38,5.4,12.4,2.07
Javonte Williams,77803,HB,DEN,3,20,0,10,6.0,0,0.0,0.0,0,1,,0,0,0,,51.8,0,0,25.0,4,16,0,75.0,12,39.6,1,5.0,0,0,0,,,0.0,0,-0.5,3,72.7,0.0,0,1,11.1,1,3,0,54.9,62.0,0,13,11.8,4,34,8,85.3,29,82.0,11,55.0,0,51,60,7.5,6.4,1.76
Deebo Samuel,48274,WR,SF,3,20,0,28,4.0,1,33.3,,0,0,0.0,0,0,0,64.7,59.8,1,7,0.0,0,21,1,90.5,19,2.8,3,15.0,0,7,10,10.0,7.0,0.37,0,5.3,5,64.3,,0,0,18.2,2,3,0,38.4,61.9,0,32,1.7,1,59,9,93.2,55,83.3,14,70.0,0,93,73,8.1,10.3,1.69
Gerald Everett,11799,TE,LAC,3,19,0,27,10.1,0,42.9,66.7,2,3,0.0,0,2,0,70.5,82.1,1,25,13.3,4,30,3,83.3,25,69.9,7,36.8,1,54,25,8.3,18.0,2.16,0,3.8,2,60.0,0.0,0,1,0.0,0,2,0,70.5,64.3,0,26,7.3,4,55,3,89.1,49,92.9,5,26.3,0,49,41,13.7,16.3,1.0
Tyler Boyd,10689,WR,CIN,4,19,0,7,10.0,1,62.5,50.0,1,2,0.0,0,3,0,73.4,65.7,0,56,3.8,2,53,5,84.9,45,145.8,8,42.1,2,106,57,11.4,21.2,2.36,0,12.6,0,71.4,100.0,1,1,0.0,0,4,0,73.4,60.4,2,22,0.0,0,89,5,97.8,87,69.0,7,36.8,0,79,18,3.6,15.8,0.91
Terry McLaurin,48229,WR,WAS,3,19,0,32,8.6,2,71.4,,0,0,0.0,0,3,0,73.4,65.1,0,18,0.0,0,38,5,92.1,35,95.5,7,36.8,0,57,38,7.6,11.4,1.63,0,18.0,0,55.6,66.7,2,3,28.6,2,5,0,29.2,60.1,0,45,0.0,0,88,5,95.5,84,100.5,9,47.4,0,123,8,1.6,24.6,1.46
Jakobi Meyers,47468,WR,NE,2,19,0,19,13.0,0,71.4,66.7,2,3,0.0,0,3,0,73.4,75.2,0,27,0.0,0,24,5,91.7,22,100.9,7,36.8,0,66,5,1.0,13.2,3.0,0,10.2,0,66.7,100.0,2,2,11.1,1,3,0,56.7,66.4,0,24,0.0,0,37,8,97.3,36,86.8,12,63.2,0,84,19,2.4,10.5,2.33
Mike Williams,11762,WR,LAC,3,19,0,27,14.8,0,54.5,66.7,4,6,0.0,0,2,0,74.6,75.0,0,39,0.0,0,34,6,94.1,32,77.5,11,57.9,0,79,10,1.7,13.2,2.47,0,14.9,0,71.4,100.0,2,2,0.0,0,3,0,73.4,64.4,0,15,0.0,0,78,5,96.2,75,136.3,7,36.8,2,59,5,1.0,11.8,0.79
Darren Waller,9637,TE,LV,3,19,0,23,20.7,0,33.3,0.0,0,1,0.0,0,1,0,64.7,65.1,0,31,5.6,1,18,1,88.9,16,72.9,3,15.8,0,31,9,9.0,31.0,1.94,0,11.8,0,77.8,,0,0,0.0,0,5,0,76.5,77.6,1,23,2.0,1,49,7,95.9,47,69.2,9,47.4,0,91,26,3.7,13.0,1.94
Josh Palmer,62979,WR,LAC,3,19,0,27,8.7,0,33.3,,0,0,0.0,0,1,0,64.7,56.8,0,45,0.0,0,30,1,96.7,29,81.9,3,15.8,0,45,38,38.0,45.0,1.55,0,5.8,0,71.4,0.0,0,1,0.0,0,5,0,78.0,58.8,0,17,0.0,0,75,10,96.0,72,84.2,14,73.7,0,76,26,2.6,7.6,1.06
Hayden Hurst,47294,TE,CIN,4,19,0,7,3.8,0,60.0,,0,0,25.0,1,1,0,42.1,51.4,0,6,10.6,5,47,3,78.7,37,64.6,5,26.3,0,9,8,2.7,3.0,0.24,0,4.8,2,76.9,0.0,0,1,0.0,0,6,0,78.0,70.3,1,20,2.4,2,84,10,96.4,81,63.9,13,68.4,0,93,52,5.2,9.3,1.15
Kyle Pitts,83964,TE,ATL,3,18,0,2,0.0,1,100.0,,0,0,0.0,0,1,0,68.3,90.2,0,21,0.0,0,7,2,85.7,6,118.8,2,11.1,0,29,29,14.5,14.5,4.83,0,13.9,0,58.3,50.0,1,2,0.0,0,6,0,75.6,68.6,0,28,16.9,11,65,7,80.0,52,84.0,12,66.7,0,96,16,2.3,13.7,1.85
D.J. Chark Jr.,47702,WR,DET,3,18,0,11,10.8,1,60.0,50.0,1,2,25.0,1,3,0,36.2,67.4,0,22,0.0,0,24,3,100.0,24,125.8,5,27.8,1,41,9,3.0,13.7,1.71,0,18.5,1,40.0,33.3,1,3,0.0,0,3,0,72.1,61.8,0,23,0.0,0,62,4,98.4,61,59.2,10,55.6,0,57,13,3.3,14.3,0.93
Marvin Jones Jr.,7158,WR,JAX,3,18,0,15,22.3,0,25.0,100.0,1,1,0.0,0,1,0,64.7,55.1,0,12,0.0,0,34,1,88.2,30,39.6,4,22.2,0,12,0,0.0,12.0,0.4,0,14.0,0,70.0,100.0,1,1,12.5,1,4,0,54.5,61.9,0,13,0.0,0,56,7,92.9,52,120.4,10,55.6,1,64,7,1.0,9.1,1.23
J.D. McKissic,11047,HB,WAS,3,18,0,32,3.5,0,100.0,,0,0,0.0,0,0,0,68.3,57.9,0,9,34.8,8,23,2,56.5,13,93.8,2,11.1,0,13,6,3.0,6.5,1.0,0,2.4,0,85.7,,0,0,14.3,2,5,0,48.0,58.8,0,13,10.9,6,55,12,85.5,47,92.3,14,77.8,0,86,61,5.1,7.2,1.83
JuJu Smith-Schuster,11817,WR,KC,3,18,0,16,9.7,0,66.7,50.0,1,2,0.0,0,3,0,72.1,66.8,0,53,0.0,0,45,4,93.3,42,109.7,6,33.3,0,82,53,13.3,20.5,1.95,0,7.6,0,81.8,0.0,0,2,0.0,0,4,2,77.3,58.7,1,20,0.0,0,41,9,92.7,38,62.5,11,61.1,0,89,29,3.2,9.9,2.34
Adam Thielen,8288,WR,MIN,3,18,0,18,12.5,0,50.0,0.0,0,1,0.0,0,3,0,70.5,62.7,0,12,2.0,1,49,3,87.8,43,99.3,6,33.3,1,23,5,1.7,7.7,0.53,0,10.3,0,83.3,,0,0,0.0,0,4,0,73.4,60.4,1,15,0.0,0,56,5,96.4,54,60.4,6,33.3,0,48,2,0.4,9.6,0.89
T.J. Hockenson,40912,TE,DET,3,18,0,11,10.5,0,50.0,,0,0,0.0,0,1,0,64.7,66.6,0,11,13.0,3,23,1,82.6,19,66.7,2,11.1,0,11,2,2.0,11.0,0.58,0,5.2,1,53.3,50.0,2,4,20.0,2,3,0,35.7,57.5,1,18,13.6,9,66,8,83.3,55,37.1,15,83.3,0,66,30,3.8,8.3,1.2
Mack Hollins,11873,WR,LV,3,17,0,23,17.7,2,66.7,66.7,2,3,0.0,0,4,0,72.1,86.2,0,48,0.0,0,22,4,90.9,20,109.7,6,35.3,0,91,11,2.8,22.8,4.55,0,9.2,1,100.0,,0,0,0.0,0,2,0,73.4,60.1,0,60,1.6,1,61,5,93.4,57,118.8,5,29.4,0,90,44,8.8,18.0,1.58
Jarvis Landry,8698,WR,NO,3,17,0,20,20.5,0,100.0,100.0,1,1,0.0,0,1,0,68.3,66.4,0,40,0.0,0,17,2,88.2,15,118.8,2,11.8,0,49,8,4.0,24.5,3.27,0,9.9,3,76.9,0.0,0,1,0.0,0,4,0,78.0,71.9,1,31,0.0,0,53,10,92.5,49,69.1,13,76.5,0,109,25,2.5,10.9,2.22
Corey Davis,11760,WR,NYJ,3,17,0,22,12.2,0,33.3,50.0,1,2,33.3,1,2,0,29.9,56.5,0,12,0.0,0,32,2,93.8,30,43.1,6,35.3,0,19,0,0.0,9.5,0.63,0,20.4,0,72.7,100.0,1,1,0.0,0,6,0,77.3,73.9,0,66,1.4,1,74,8,95.9,71,145.1,11,64.7,1,168,32,4.0,21.0,2.37
Brandon Aiyuk,84109,WR,SF,3,17,0,28,10.0,0,40.0,0.0,0,1,0.0,0,1,0,68.3,59.1,0,4,0.0,0,23,2,91.3,21,87.5,5,29.4,1,7,1,0.5,3.5,0.33,0,14.2,2,72.7,50.0,2,4,11.1,1,6,0,56.7,74.3,0,31,0.0,0,59,8,94.9,56,113.8,11,64.7,0,135,55,6.9,16.9,2.41
Nyheim Hines,48103,HB,IND,3,17,0,14,4.0,0,100.0,,0,0,0.0,0,3,0,72.1,86.3,0,15,0.0,0,12,4,91.7,11,106.3,4,23.5,0,38,22,5.5,9.5,3.45,0,0.0,3,90.0,0.0,0,1,0.0,0,2,0,77.3,69.2,0,19,2.9,1,35,9,97.1,34,91.3,10,58.8,0,59,61,6.8,6.6,1.74
Richie James Jr.,28991,WR,NYG,3,16,0,21,8.0,0,66.7,100.0,1,1,0.0,0,1,0,68.3,63.5,0,8,0.0,0,19,2,94.7,18,77.1,3,18.8,0,14,8,4.0,7.0,0.78,0,9.3,0,92.3,50.0,1,2,7.7,1,6,0,62.1,67.5,0,16,1.4,1,72,12,90.3,65,109.0,13,81.3,0,132,25,2.1,11.0,2.03
Rashod Bateman,84296,WR,BLT,3,16,0,3,11.4,1,57.1,,0,0,0.0,0,3,0,72.1,74.0,1,75,0.0,0,43,4,93.0,40,101.8,7,43.8,1,108,86,21.5,27.0,2.7,0,14.0,0,57.1,0.0,0,1,33.3,2,2,1,28.7,57.8,0,55,0.0,0,30,4,100.0,30,141.4,7,43.8,1,118,36,9.0,29.5,3.93
Robbie Anderson,11254,WR,CAR,3,16,0,5,12.8,0,0.0,0.0,0,1,,0,0,0,,50.2,0,0,0.0,0,32,0,93.8,30,39.6,5,31.3,0,0,0,,,0.0,0,11.7,0,80.0,,0,0,0.0,0,3,1,76.5,57.3,0,75,0.0,0,57,8,94.7,54,152.1,10,62.5,1,136,48,6.0,17.0,2.52
