player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Wyatt Teller,46131,G,CLV,3,0,8,82.5,100.0,57,52.3,57,83.0,2,100.0,109,109,77.5,100.0,37,33.9,37
Joel Bitonio,8670,G,CLV,3,0,8,62.5,100.0,57,52.3,57,72.2,0,100.0,109,109,73.4,100.0,37,33.9,37
Ethan Pocic,11813,C,CLV,3,0,8,59.0,100.0,57,52.3,57,65.0,0,100.0,109,109,67.1,100.0,37,33.9,37
Jedrick Wills Jr.,58467,T,CLV,3,0,8,56.9,100.0,57,53.3,57,51.3,0,100.0,107,107,57.2,100.0,36,33.6,36
Cordell Volson,30614,G,CIN,4,0,7,49.8,100.0,40,37.7,40,50.4,0,100.0,106,106,63.2,100.0,52,49.1,52
La'el Collins,9719,T,CIN,4,0,7,76.2,100.0,40,37.7,40,67.5,0,100.0,106,106,58.4,100.0,52,49.1,52
Alex Cappa,66578,G,CIN,4,0,7,64.0,100.0,40,37.7,40,59.5,0,100.0,106,106,53.3,100.0,52,49.1,52
Jonah Williams,41651,T,CIN,4,0,7,48.1,100.0,40,37.7,40,39.3,0,100.0,106,106,42.4,100.0,52,49.1,52
Ted Karras,10855,C,CIN,4,0,7,59.3,100.0,40,37.7,40,63.6,0,100.0,106,106,62.4,100.0,52,49.1,52
Jacoby Brissett,10725,QB,CLV,3,0,8,60.0,100.0,57,55.3,57,60.0,0,94.5,103,109,60.0,100.0,37,35.9,37
Aaron Banks,59983,G,SF,3,0,28,53.5,100.0,38,38.0,38,72.3,0,100.0,100,100,81.0,100.0,48,48.0,48
Mike McGlinchey,46275,T,SF,3,0,28,78.7,100.0,38,38.0,38,69.0,0,100.0,100,100,55.6,100.0,48,48.0,48
Spencer Burford,81920,G,SF,3,0,28,47.6,100.0,38,38.0,38,56.5,1,100.0,100,100,54.7,100.0,48,48.0,48
Jake Brendel,11117,C,SF,3,0,28,51.3,100.0,38,38.0,38,48.9,0,100.0,100,100,55.1,100.0,48,48.0,48
David Njoku,11784,TE,CLV,3,0,8,61.1,100.0,52,53.1,52,62.9,0,100.0,98,98,71.0,100.0,32,32.7,32
Joe Burrow,28022,QB,CIN,4,0,7,60.0,100.0,40,41.2,40,60.0,0,91.5,97,106,60.0,100.0,52,53.6,52
Trent Williams,5529,T,SF,3,0,28,68.9,100.0,37,38.5,37,78.1,0,100.0,96,96,86.4,100.0,45,46.9,45
Cody Whitehair,10690,G,CHI,3,0,6,60.8,100.0,32,33.7,32,70.8,0,100.0,95,95,81.0,100.0,54,56.8,54
Larry Borom,59879,T,CHI,3,0,6,69.9,100.0,32,33.7,32,67.6,0,100.0,95,95,63.3,100.0,54,56.8,54
Sam Mustipher,13026,C,CHI,3,0,6,69.2,100.0,32,33.7,32,64.8,0,100.0,95,95,66.2,100.0,54,56.8,54
Braxton Jones,60092,T,CHI,3,0,6,74.1,100.0,32,33.7,32,61.1,0,100.0,95,95,52.5,100.0,54,56.8,54
Jawaan Taylor,41665,T,JAX,3,0,15,32.5,100.0,30,32.3,30,34.1,0,100.0,93,93,39.9,100.0,51,54.8,51
Luke Fortner,42028,C,JAX,3,0,15,54.2,100.0,30,32.3,30,46.5,1,100.0,93,93,42.8,100.0,51,54.8,51
Ben Bartch,84236,G,JAX,3,0,15,49.2,100.0,30,32.3,30,56.6,0,100.0,93,93,59.2,100.0,51,54.8,51
Cam Robinson,11789,T,JAX,3,0,15,48.0,100.0,30,32.6,30,69.6,1,100.0,92,92,78.1,100.0,51,55.4,51
Brandon Scherff,9438,G,JAX,3,0,15,55.5,100.0,30,32.6,30,56.4,0,100.0,92,92,54.7,100.0,51,55.4,51
Jake Matthews,8641,T,ATL,3,0,2,56.2,100.0,32,35.2,32,59.4,1,100.0,91,91,61.7,100.0,54,59.3,54
Chris Lindstrom,46692,G,ATL,3,0,2,72.4,100.0,32,35.2,32,82.4,0,100.0,91,91,87.4,100.0,54,59.3,54
Drew Dalman,52270,C,ATL,3,0,2,48.7,100.0,32,35.2,32,55.8,1,100.0,91,91,61.7,100.0,54,59.3,54
Kaleb McGary,46912,T,ATL,3,0,2,54.9,100.0,32,35.2,32,64.3,1,100.0,91,91,51.6,100.0,54,59.3,54
Jason Kelce,6343,C,PHI,3,0,24,55.1,100.0,28,31.8,28,76.0,0,100.0,88,88,83.9,100.0,47,53.4,47
Jordan Mailata,66916,T,PHI,3,0,24,31.7,100.0,28,31.8,28,52.1,0,100.0,88,88,71.8,100.0,47,53.4,47
Lane Johnson,7786,T,PHI,3,0,24,67.0,100.0,28,31.8,28,74.0,0,100.0,88,88,78.2,100.0,47,53.4,47
Ja'Marr Chase,84270,WR,CIN,4,0,7,57.0,97.4,37,42.0,38,56.5,0,96.7,88,91,57.4,100.0,47,53.4,47
Isaac Seumalo,10713,G,PHI,3,0,24,52.8,100.0,28,31.8,28,60.7,0,100.0,88,88,65.3,100.0,47,53.4,47
Brandon Aiyuk,84109,WR,SF,3,0,28,53.2,100.0,35,39.8,35,38.9,0,98.9,88,89,48.4,100.0,42,47.7,42
Trevor Lawrence,77632,QB,JAX,3,0,15,60.3,96.7,29,33.7,30,60.2,0,93.5,86,92,60.0,96.1,49,57.0,51
Donovan Peoples-Jones,61439,WR,CLV,3,0,8,55.7,100.0,45,52.3,45,51.8,0,100.0,86,86,50.5,100.0,31,36.0,31
Taylor Decker,10650,T,DET,3,0,11,54.8,100.0,58,68.2,58,56.7,0,100.0,85,85,61.8,100.0,22,25.9,22
Penei Sewell,81788,T,DET,3,0,11,75.4,100.0,58,68.2,58,86.0,0,100.0,85,85,86.5,100.0,22,25.9,22
Darnell Mooney,48236,WR,CHI,3,0,6,60.3,100.0,27,32.1,27,67.9,0,100.0,84,84,71.6,100.0,51,60.7,51
Cole Kmet,60995,TE,CHI,3,0,6,61.5,100.0,30,36.1,30,61.6,1,100.0,83,83,69.2,100.0,44,53.0,44
Jared Goff,10635,QB,DET,3,0,11,60.0,100.0,58,70.7,58,60.0,0,96.5,82,85,60.0,100.0,22,26.8,22
Landon Dickerson,41712,G,PHI,3,0,24,52.3,100.0,23,28.0,23,51.7,0,100.0,82,82,58.7,100.0,46,56.1,46
Liam Eichenberg,41851,G,MIA,4,0,17,38.2,100.0,20,24.7,20,38.5,0,100.0,81,81,39.5,100.0,46,56.8,46
Christian Kirk,47546,WR,JAX,3,0,15,49.4,100.0,27,33.3,27,36.9,0,100.0,81,81,59.3,100.0,43,53.1,43
Terron Armstead,7856,T,MIA,4,0,17,70.2,100.0,20,24.7,20,74.1,0,100.0,81,81,67.6,100.0,46,56.8,46
Connor Williams,46216,C,MIA,4,0,17,59.3,100.0,20,24.7,20,73.5,0,100.0,81,81,72.6,100.0,46,56.8,46
Robert Hunt,46139,G,MIA,4,0,17,60.6,100.0,20,24.7,20,76.0,0,100.0,81,81,76.7,100.0,46,56.8,46
Royce Newman,41746,G,GB,3,0,12,58.2,100.0,28,34.6,28,60.8,1,100.0,81,81,61.9,100.0,47,58.0,47
DeVonta Smith,61100,WR,PHI,3,0,24,76.4,100.0,27,33.8,27,65.0,0,100.0,80,80,55.9,100.0,42,52.5,42
Josh Myers,59992,C,GB,3,0,12,59.1,100.0,28,35.0,28,59.5,0,100.0,80,80,56.1,100.0,47,58.8,47
Dalton Risner,47008,G,DEN,3,0,10,58.3,100.0,26,32.5,26,49.8,0,100.0,80,80,49.8,100.0,44,55.0,44
Garett Bolles,11775,T,DEN,3,0,10,67.5,100.0,26,32.5,26,72.3,0,100.0,80,80,72.6,100.0,44,55.0,44
Cameron Fleming,8775,T,DEN,3,0,10,91.1,100.0,26,32.5,26,90.4,0,100.0,80,80,80.9,100.0,44,55.0,44
Lloyd Cushenberry III,41924,C,DEN,3,1,10,66.1,100.0,26,32.5,26,54.5,2,100.0,80,80,47.1,100.0,44,55.0,44
Nicholas Petit-Frere,82003,T,TEN,3,0,31,63.2,100.0,34,43.0,34,70.6,0,100.0,79,79,74.2,100.0,35,44.3,35
Aaron Brewer,46014,G,TEN,3,0,31,67.4,100.0,34,43.0,34,69.6,2,100.0,79,79,75.5,100.0,35,44.3,35
Nate Davis,46808,G,TEN,3,1,31,57.0,100.0,34,43.0,34,74.3,1,100.0,79,79,85.6,100.0,35,44.3,35
Robert Hainsey,59980,C,TB,3,0,30,60.5,100.0,40,51.3,40,64.9,0,100.0,78,78,62.6,100.0,25,32.1,25
Justin Fields,82118,QB,CHI,3,0,6,60.0,90.6,29,37.2,32,60.0,0,82.1,78,95,60.0,85.2,46,59.0,54
Tristan Wirfs,64818,T,TB,3,0,30,79.8,100.0,40,51.3,40,74.4,0,100.0,78,78,61.2,100.0,25,32.1,25
Luke Goedeke,77548,G,TB,3,0,30,55.6,100.0,40,51.3,40,55.8,0,100.0,78,78,57.5,100.0,25,32.1,25
Shaq Mason,9564,G,TB,3,0,30,60.0,100.0,40,51.3,40,49.5,1,100.0,78,78,44.8,100.0,25,32.1,25
Terence Steele,39461,T,DAL,3,0,9,48.7,100.0,35,45.5,35,70.6,1,100.0,77,77,86.5,100.0,34,44.2,34
Tyler Smith,98385,T,DAL,3,0,9,63.5,100.0,35,45.5,35,73.8,0,100.0,77,77,70.6,100.0,34,44.2,34
Amari Cooper,9437,WR,CLV,3,0,8,63.5,100.0,38,49.4,38,48.7,0,100.0,77,77,58.1,100.0,29,37.7,29
Zack Martin,8651,G,DAL,3,0,9,53.4,100.0,35,45.5,35,62.8,0,100.0,77,77,68.0,100.0,34,44.2,34
Tyler Biadasz,41178,C,DAL,3,0,9,50.7,100.0,35,45.5,35,57.1,0,100.0,77,77,69.5,100.0,34,44.2,34
Marcus Mariota,9435,QB,ATL,3,0,2,60.0,78.1,25,32.9,32,60.0,0,83.5,76,91,60.0,92.6,50,65.8,54
Danny Pinter,47339,G,IND,3,0,14,57.3,100.0,17,22.4,17,55.6,0,100.0,76,76,57.3,100.0,52,68.4,52
Ryan Kelly,10652,C,IND,3,0,14,60.3,100.0,17,22.4,17,68.9,0,100.0,76,76,68.1,100.0,52,68.4,52
Russell Wilson,7077,QB,DEN,3,0,10,60.0,100.0,26,34.2,26,60.0,0,95.0,76,80,60.0,100.0,44,57.9,44
Quenton Nelson,12954,G,IND,3,0,14,71.4,100.0,17,22.4,17,72.7,0,100.0,76,76,67.9,100.0,52,68.4,52
Braden Smith,46794,T,IND,3,0,14,63.0,100.0,17,22.4,17,66.6,0,100.0,76,76,67.1,100.0,52,68.4,52
Aaron Rodgers,2241,QB,GB,3,0,12,60.0,96.4,27,36.0,28,60.0,0,92.6,75,81,60.0,97.9,46,61.3,47
Jon Runyan,36661,G,GB,3,0,12,39.8,100.0,25,33.3,25,48.9,0,100.0,75,75,57.5,100.0,45,60.0,45
Andrew Thomas,59701,T,NYG,3,0,21,88.5,100.0,37,49.3,37,90.2,0,100.0,75,75,74.5,100.0,26,34.7,26
Evan Neal,99063,T,NYG,3,0,21,35.0,100.0,37,49.3,37,37.3,0,100.0,75,75,42.5,100.0,26,34.7,26
Mark Glowinski,9567,G,NYG,3,0,21,57.3,100.0,37,49.3,37,62.8,0,100.0,75,75,59.3,100.0,26,34.7,26
Greg Little,46254,T,MIA,4,0,17,39.5,100.0,18,24.3,18,29.7,0,100.0,74,74,36.4,100.0,42,56.8,42
Jon Feliciano,9561,C,NYG,3,0,21,43.7,100.0,37,50.0,37,50.2,0,100.0,74,74,56.0,100.0,26,35.1,26
David Andrews,9948,C,NE,3,0,19,80.2,100.0,38,52.1,38,73.7,0,100.0,73,73,53.1,100.0,27,37.0,27
Michael Onwenu,27357,G,NE,3,0,19,53.1,100.0,38,52.1,38,67.7,0,100.0,73,73,73.0,100.0,27,37.0,27
Trent Brown,9677,T,NE,3,0,19,76.3,100.0,38,52.1,38,69.6,0,100.0,73,73,59.4,100.0,27,37.0,27
Graham Glasgow,10729,G,DEN,3,0,10,45.0,100.0,23,31.5,23,50.5,0,100.0,73,73,66.1,100.0,40,54.8,40
James Hudson,59854,T,CLV,3,1,8,65.6,100.0,37,50.7,37,78.8,1,100.0,73,73,89.6,100.0,24,32.9,24
Tom Brady,698,QB,TB,3,0,30,60.0,100.0,40,55.6,40,60.0,0,92.3,72,78,60.0,96.0,24,33.3,25
CeeDee Lamb,61570,WR,DAL,3,0,9,56.7,100.0,32,45.1,32,57.5,0,100.0,71,71,60.0,100.0,34,47.9,34
Equanimeous St. Brown,47967,WR,CHI,3,0,6,50.9,100.0,26,36.6,26,70.4,0,97.3,71,73,70.9,100.0,43,60.6,43
Cole Strange,22976,G,NE,3,0,19,63.1,100.0,37,52.1,37,57.1,0,100.0,71,71,51.4,100.0,26,36.6,26
Kevin Zeitler,7032,G,BLT,3,0,3,62.3,100.0,47,67.1,47,70.4,0,100.0,70,70,77.2,100.0,14,20.0,14
Matt Ryan,4317,QB,IND,3,0,14,60.0,100.0,17,24.3,17,60.3,0,94.6,70,74,60.0,98.0,49,70.0,50
Morgan Moses,8701,T,BLT,3,0,3,59.7,100.0,47,67.1,47,59.5,0,100.0,70,70,60.1,100.0,14,20.0,14
Parker Hesse,48369,TE,ATL,3,0,2,49.8,100.0,24,34.3,24,73.7,1,100.0,70,70,82.1,100.0,41,58.6,41
Ben Powers,41482,G,BLT,3,0,3,41.9,100.0,47,67.1,47,43.2,0,100.0,70,70,48.5,100.0,14,20.0,14
A.J. Cann,9500,G,HST,3,0,13,68.4,100.0,40,57.1,40,68.6,0,100.0,70,70,64.8,100.0,27,38.6,27
Tyler Linderbaum,82291,C,BLT,3,0,3,69.1,100.0,47,67.1,47,71.3,0,100.0,70,70,57.9,100.0,14,20.0,14
Laremy Tunsil,10647,T,HST,3,0,13,88.6,100.0,40,57.1,40,80.1,0,100.0,70,70,60.7,100.0,27,38.6,27
Dallas Goedert,47272,TE,PHI,3,0,24,41.5,100.0,25,36.2,25,53.2,0,100.0,69,69,59.4,100.0,33,47.8,33
Pat Elflein,11825,C,CAR,3,0,5,44.6,100.0,35,51.5,35,59.3,0,100.0,68,68,64.3,100.0,28,41.2,28
Mac Jones,60323,QB,NE,3,0,19,60.0,100.0,38,55.9,38,60.0,0,93.2,68,73,60.0,100.0,27,39.7,27
Tytus Howard,25472,T,HST,3,0,13,55.1,100.0,40,58.8,40,60.8,0,100.0,68,68,68.1,100.0,25,36.8,25
Isaiah Wynn,46048,T,NE,3,0,19,66.0,100.0,36,52.9,36,68.5,1,100.0,68,68,68.3,100.0,25,36.8,25
Durham Smythe,47257,TE,MIA,4,0,17,51.9,100.0,20,29.4,20,53.4,0,100.0,68,68,64.0,100.0,38,55.9,38
Ikem Ekwonu,98286,T,CAR,3,0,5,64.7,100.0,35,51.5,35,57.9,1,100.0,68,68,59.5,100.0,28,41.2,28
Taylor Moton,11819,T,CAR,3,0,5,55.3,100.0,35,51.5,35,67.3,0,100.0,68,68,86.3,100.0,28,41.2,28
Brady Christensen,51985,G,CAR,3,0,5,75.2,100.0,35,51.5,35,74.1,0,100.0,68,68,63.1,100.0,28,41.2,28
Austin Corbett,46290,G,CAR,3,0,5,66.7,100.0,35,51.5,35,67.2,0,100.0,68,68,60.4,100.0,28,41.2,28
Ben Jones,7099,C,TEN,3,0,31,70.0,100.0,32,47.1,32,72.2,0,100.0,68,68,75.1,100.0,26,38.2,26
Chris Manhertz,10211,TE,JAX,3,0,15,67.0,100.0,22,32.8,22,69.7,0,100.0,67,67,69.1,100.0,40,59.7,40
Jalen Hurts,40291,QB,PHI,3,0,24,60.0,82.1,23,34.3,28,60.0,0,76.1,67,88,60.0,85.1,40,59.7,47
Matt Pryor,46647,T,IND,3,0,14,73.9,100.0,16,23.9,16,68.5,0,100.0,67,67,73.7,100.0,45,67.2,45
Drake London,86519,WR,ATL,3,0,2,60.1,100.0,22,32.8,22,47.2,0,100.0,67,67,57.8,100.0,43,64.2,43
T.J. Hockenson,40912,TE,DET,3,0,11,47.6,100.0,47,70.1,47,49.0,1,100.0,67,67,57.9,100.0,15,22.4,15
DeVante Parker,9447,WR,NE,3,0,19,72.0,100.0,37,56.1,37,68.3,0,100.0,66,66,60.8,100.0,25,37.9,25
Kyle Pitts,83964,TE,ATL,3,0,2,63.6,100.0,24,36.4,24,64.2,0,98.5,66,67,63.5,97.4,38,57.6,39
Matt Farniok,41585,G,DAL,3,0,9,42.3,100.0,30,46.2,30,45.0,1,100.0,65,65,58.2,100.0,28,43.1,28
Kelvin Beachum,7229,T,ARZ,3,0,1,51.0,100.0,28,43.1,28,66.0,0,100.0,65,65,83.0,100.0,26,40.0,26
Matt Feiler,9289,G,LAC,3,0,27,55.4,100.0,15,23.1,15,49.6,0,100.0,65,65,50.1,100.0,38,58.5,38
Zion Johnson,99681,G,LAC,3,0,27,61.3,100.0,15,23.1,15,60.7,0,100.0,65,65,57.1,100.0,38,58.5,38
Courtland Sutton,48164,WR,DEN,3,0,10,51.6,100.0,20,30.8,20,84.5,1,98.5,65,66,85.1,100.0,38,58.5,38
