Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,Scottie Scheffler (28153645),Scottie Scheffler,28153645,G,11300,the Memorial Tournament presented by Workday,Golf,99.27
G,Jon Rahm (28153646),Jon Rahm,28153646,G,11000,the Memorial Tournament presented by Workday,Golf,100.81
G,Rory McIlroy (28153647),Rory McIlroy,28153647,G,10600,the Memorial Tournament presented by Workday,Golf,79.1
G,Patrick Cantlay (28153648),Patrick Cantlay,28153648,G,10500,the Memorial Tournament presented by Workday,Golf,89.73
G,Xander Schauffele (28153649),Xander Schauffele,28153649,G,10200,the Memorial Tournament presented by Workday,Golf,87.18
G,Collin Morikawa (28153650),Collin Morikawa,28153650,G,9900,the Memorial Tournament presented by Workday,Golf,73.41
G,Viktor Hovland (28153651),Viktor Hovland,28153651,G,9700,the Memorial Tournament presented by Workday,Golf,87.75
G,Jason Day (28153652),Jason Day,28153652,G,9400,the Memorial Tournament presented by Workday,Golf,74.31
G,Tyrrell Hatton (28153653),Tyrrell Hatton,28153653,G,9300,the Memorial Tournament presented by Workday,Golf,81.14
G,Justin Thomas (28153654),Justin Thomas,28153654,G,9200,the Memorial Tournament presented by Workday,Golf,73.46
G,Sungjae Im (28153655),Sungjae Im,28153655,G,9100,the Memorial Tournament presented by Workday,Golf,74.55
G,Matt Fitzpatrick (28153656),Matt Fitzpatrick,28153656,G,9000,the Memorial Tournament presented by Workday,Golf,63.08
G,Jordan Spieth (28153657),Jordan Spieth,28153657,G,8900,the Memorial Tournament presented by Workday,Golf,68.83
G,Cameron Young (28153658),Cameron Young,28153658,G,8800,the Memorial Tournament presented by Workday,Golf,74.58
G,Hideki Matsuyama (28153659),Hideki Matsuyama,28153659,G,8700,the Memorial Tournament presented by Workday,Golf,68.62
G,Sam Burns (28153660),Sam Burns,28153660,G,8600,the Memorial Tournament presented by Workday,Golf,63.56
G,Rickie Fowler (28153661),Rickie Fowler,28153661,G,8500,the Memorial Tournament presented by Workday,Golf,74.33
G,Sahith Theegala (28153662),Sahith Theegala,28153662,G,8400,the Memorial Tournament presented by Workday,Golf,76.56
G,Corey Conners (28153663),Corey Conners,28153663,G,8300,the Memorial Tournament presented by Workday,Golf,68.75
G,Wyndham Clark (28153664),Wyndham Clark,28153664,G,8200,the Memorial Tournament presented by Workday,Golf,75.37
G,Shane Lowry (28153665),Shane Lowry,28153665,G,8100,the Memorial Tournament presented by Workday,Golf,61.21
G,Adam Scott (28153666),Adam Scott,28153666,G,8000,the Memorial Tournament presented by Workday,Golf,77.5
G,Si Woo Kim (28153667),Si Woo Kim,28153667,G,8000,the Memorial Tournament presented by Workday,Golf,68.60
G,Tom Kim (28153668),Tom Kim,28153668,G,7900,the Memorial Tournament presented by Workday,Golf,72.38
G,Russell Henley (28153669),Russell Henley,28153669,G,7900,the Memorial Tournament presented by Workday,Golf,59.61
G,Keegan Bradley (28153670),Keegan Bradley,28153670,G,7800,the Memorial Tournament presented by Workday,Golf,68.07
G,Emiliano Grillo (28153671),Emiliano Grillo,28153671,G,7800,the Memorial Tournament presented by Workday,Golf,64.62
G,Gary Woodland (28153672),Gary Woodland,28153672,G,7700,the Memorial Tournament presented by Workday,Golf,55.91
G,Cameron Davis (28153673),Cameron Davis,28153673,G,7700,the Memorial Tournament presented by Workday,Golf,56.36
G,Keith Mitchell (28153674),Keith Mitchell,28153674,G,7600,the Memorial Tournament presented by Workday,Golf,65.47
G,Denny McCarthy (28153675),Denny McCarthy,28153675,G,7600,the Memorial Tournament presented by Workday,Golf,65.5
G,Billy Horschel (28153676),Billy Horschel,28153676,G,7500,the Memorial Tournament presented by Workday,Golf,50.36
G,Matt Kuchar (28153677),Matt Kuchar,28153677,G,7500,the Memorial Tournament presented by Workday,Golf,62.63
G,Harris English (28153678),Harris English,28153678,G,7500,the Memorial Tournament presented by Workday,Golf,58.45
G,Kurt Kitayama (28153679),Kurt Kitayama,28153679,G,7400,the Memorial Tournament presented by Workday,Golf,55.73
G,Chris Kirk (28153680),Chris Kirk,28153680,G,7400,the Memorial Tournament presented by Workday,Golf,65.86
G,Byeong Hun An (28153681),Byeong Hun An,28153681,G,7400,the Memorial Tournament presented by Workday,Golf,65.14
G,Tom Hoge (28153682),Tom Hoge,28153682,G,7300,the Memorial Tournament presented by Workday,Golf,68.55
G,Taylor Moore (28153683),Taylor Moore,28153683,G,7300,the Memorial Tournament presented by Workday,Golf,59.82
G,Kyoung-Hoon Lee (28153684),Kyoung-Hoon Lee,28153684,G,7300,the Memorial Tournament presented by Workday,Golf,68.03
G,Brian Harman (28153685),Brian Harman,28153685,G,7200,the Memorial Tournament presented by Workday,Golf,61.79
G,Adam Hadwin (28153686),Adam Hadwin,28153686,G,7200,the Memorial Tournament presented by Workday,Golf,63.5
G,Christiaan Bezuidenhout (28153687),Christiaan Bezuidenhout,28153687,G,7200,the Memorial Tournament presented by Workday,Golf,63.42
G,Taylor Montgomery (28153688),Taylor Montgomery,28153688,G,7200,the Memorial Tournament presented by Workday,Golf,73.40
G,Ryan Fox (28153689),Ryan Fox,28153689,G,7100,the Memorial Tournament presented by Workday,Golf,59.96
G,Seamus Power (28153690),Seamus Power,28153690,G,7100,the Memorial Tournament presented by Workday,Golf,72.92
G,Patrick Rodgers (28153691),Patrick Rodgers,28153691,G,7100,the Memorial Tournament presented by Workday,Golf,60.18
G,Thomas Detry (28153692),Thomas Detry,28153692,G,7100,the Memorial Tournament presented by Workday,Golf,69.28
G,Nicolai Hojgaard (28153693),Nicolai Hojgaard,28153693,G,7000,the Memorial Tournament presented by Workday,Golf,81.96
G,Stephan Jaeger (28153694),Stephan Jaeger,28153694,G,7000,the Memorial Tournament presented by Workday,Golf,65.36
G,Beau Hossler (28153695),Beau Hossler,28153695,G,7000,the Memorial Tournament presented by Workday,Golf,58.38
G,Hayden Buckley (28153696),Hayden Buckley,28153696,G,7000,the Memorial Tournament presented by Workday,Golf,63.03
G,Davis Riley (28153697),Davis Riley,28153697,G,6900,the Memorial Tournament presented by Workday,Golf,49.36
G,Justin Suh (28153698),Justin Suh,28153698,G,6900,the Memorial Tournament presented by Workday,Golf,57.98
G,Adam Svensson (28153699),Adam Svensson,28153699,G,6900,the Memorial Tournament presented by Workday,Golf,63.37
G,Eric Cole (28153700),Eric Cole,28153700,G,6900,the Memorial Tournament presented by Workday,Golf,57.57
G,Joseph Bramlett (28153701),Joseph Bramlett,28153701,G,6900,the Memorial Tournament presented by Workday,Golf,61.85
G,Lucas Herbert (28153702),Lucas Herbert,28153702,G,6800,the Memorial Tournament presented by Workday,Golf,59.08
G,Adam Schenk (28153703),Adam Schenk,28153703,G,6800,the Memorial Tournament presented by Workday,Golf,55.13
G,Alex Smalley (28153704),Alex Smalley,28153704,G,6800,the Memorial Tournament presented by Workday,Golf,57.48
G,J.J. Spaun (28153705),J.J. Spaun,28153705,G,6800,the Memorial Tournament presented by Workday,Golf,57.97
G,J.T. Poston (28153706),J.T. Poston,28153706,G,6800,the Memorial Tournament presented by Workday,Golf,54.56
G,Kevin Streelman (28153707),Kevin Streelman,28153707,G,6700,the Memorial Tournament presented by Workday,Golf,50.85
G,Will Gordon (28153708),Will Gordon,28153708,G,6700,the Memorial Tournament presented by Workday,Golf,65.65
G,Brendon Todd (28153709),Brendon Todd,28153709,G,6700,the Memorial Tournament presented by Workday,Golf,62.75
G,Garrick Higgo (28153710),Garrick Higgo,28153710,G,6700,the Memorial Tournament presented by Workday,Golf,53.82
G,Taylor Pendrith (28153711),Taylor Pendrith,28153711,G,6700,the Memorial Tournament presented by Workday,Golf,55.41
G,Sepp Straka (28153712),Sepp Straka,28153712,G,6600,the Memorial Tournament presented by Workday,Golf,56.07
G,Luke List (28153713),Luke List,28153713,G,6600,the Memorial Tournament presented by Workday,Golf,47.95
