player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Calais Campbell,4364,ED,ATL,5,6,0,2,0,,,3.1,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,32,0,0,0,0,0,0,0.0,,0,0,,,8.9,,,0,0,,69.0,0,,100.0,1,0,0.0,0,5,83.3,56,0,0,0,0,0,0,0.0,
Brandon Graham,5538,ED,PHI,5,6,0,24,0,,,0.0,,,0,0,,61.5,0,,0.0,0,0,0.0,0,0,0.0,21,1,1,0,0,0,0,,,0,0,,,12.5,,,0,0,,49.2,0,,100.0,1,0,0.0,0,4,66.7,32,0,0,0,0,0,0,0.0,
Kareem Jackson,5545,S,DEN,6,205,0,10,0,7.7,66.7,100.0,20.0,13.3,0,0,0.0,74.1,1,4,0.0,0,0,70.1,2,42,20.5,42,2,3,3,1,6,0,0.2,3.0,0,0,6.2,100.0,100.0,22.0,22.0,0,0,0.0,66.7,0,18,0.0,0,0,102.5,5,117,57.1,117,2,15,5,0,43,12,0.4,8.6
Von Miller,6154,ED,BUF,1,1,0,4,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,9.1,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,11,0,0,0,0,0,0,0.0,
Patrick Peterson,6157,CB,PIT,5,217,0,25,0,15.8,80.0,98.7,8.8,7.0,0,0,0.0,30.1,0,52,66.7,2,0,158.3,8,75,34.6,76,0,1,10,3,154,47,2.2,19.3,0,1,7.3,50.0,99.1,17.7,8.8,0,1,8.3,77.6,1,29,22.2,2,1,34.4,6,111,51.2,112,1,6,12,0,73,60,0.7,12.2
Cameron Jordan,6176,ED,NO,5,3,0,20,0,,,4.9,,,0,0,,63.7,0,,,0,0,0.0,0,3,100.0,61,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,68.2,0,,50.0,1,0,0.0,0,0,0.0,108,1,1,0,0,0,0,,
Justin Houston,6222,ED,CAR,5,13,0,5,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,14,0,0,0,0,0,0,,,0,1,,,20.7,,,0,0,,76.7,0,,0.0,0,0,0.0,0,12,92.3,58,3,2,0,0,0,0,0.0,
Stephon Gilmore,7016,CB,DAL,5,167,0,9,0,11.4,50.0,100.0,8.0,4.0,0,3,18.8,61.1,1,23,0.0,0,2,64.3,8,69,41.3,69,1,8,16,1,99,11,1.5,12.4,0,2,11.7,42.9,100.0,28.7,12.3,0,2,28.6,70.2,0,68,0.0,0,2,129.5,3,93,55.7,93,1,6,7,1,95,59,1.1,31.7
Bobby Wagner,7050,LB,SEA,4,167,0,29,0,,,59.3,,,0,0,,55.5,0,,,0,0,0.0,0,16,9.6,27,1,0,0,0,0,0,0.0,,0,1,3.2,100.0,90.6,11.3,11.3,0,0,0.0,61.5,0,22,0.0,0,0,118.8,9,106,63.5,117,4,13,9,0,113,84,1.1,12.6
Lavonte David,7060,LB,TB,4,153,0,30,0,3.0,100.0,78.1,12.0,12.0,0,0,0.0,76.2,0,5,0.0,0,0,81.3,2,25,16.3,32,2,2,2,0,7,1,0.3,3.5,0,1,3.1,90.0,92.1,6.3,5.7,0,0,0.0,59.1,0,25,0.0,0,0,88.3,18,117,76.5,127,7,10,20,0,104,58,0.9,5.8
Demario Davis,7079,LB,NO,5,182,0,20,0,6.0,0.0,77.1,,48.0,0,0,0.0,67.8,0,,0.0,0,0,39.6,0,54,29.7,70,1,2,1,0,0,0,0.0,,0,2,7.1,58.3,90.6,15.6,9.1,0,1,8.3,80.1,0,9,0.0,0,1,63.2,7,115,63.2,127,6,10,12,0,25,25,0.2,3.6
Rodney McLeod,7271,S,CLV,4,63,0,8,0,3.0,0.0,100.0,,19.0,0,0,0.0,56.0,0,,,0,0,39.6,0,21,33.3,21,0,0,1,0,0,0,0.0,,0,0,4.5,50.0,100.0,19.5,9.8,1,1,25.0,56.3,0,7,0.0,0,1,56.3,2,40,63.5,40,1,1,4,0,8,17,0.2,4.0
