tour,year,season,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw
pga,2022,2022,BMW Championship,28,"Conners, Corey",17576,T5,1,Wilmington Country Club,901,71,68,-1.086,0.081,2.226,1.03,3.336,2.25,313.0,0.786,0.889,0.667,41.672,27.425
pga,2022,2022,BMW Championship,28,"Conners, Corey",17576,T5,2,Wilmington Country Club,901,71,67,0.916,-0.591,1.619,1.042,2.069,2.985,309.4,0.786,0.778,0.6,69.944,22.642
pga,2022,2022,BMW Championship,28,"Conners, Corey",17576,T5,3,Wilmington Country Club,901,71,70,-1.252,0.233,0.01,0.875,1.118,-0.134,315.8,0.643,0.833,0.5,48.669,26.809
pga,2022,2022,BMW Championship,28,"Conners, Corey",17576,T5,4,Wilmington Country Club,901,71,69,0.853,-0.971,1.779,0.234,1.043,1.896,310.7,0.714,0.722,0.2,41.557,32.566
pga,2022,2022,BMW Championship,28,"Scott, Adam",6430,T5,1,Wilmington Country Club,901,71,65,3.625,0.175,1.737,-0.286,1.625,5.25,302.1,0.5,0.889,1.0,43.712,29.814
pga,2022,2022,BMW Championship,28,"Scott, Adam",6430,T5,2,Wilmington Country Club,901,71,69,0.178,-0.119,0.374,0.553,0.807,0.985,314.4,0.714,0.889,0.25,51.866,26.72
pga,2022,2022,BMW Championship,28,"Scott, Adam",6430,T5,3,Wilmington Country Club,901,71,69,-0.733,0.334,0.383,0.882,1.599,0.866,309.5,0.714,0.778,0.6,63.21,28.98
pga,2022,2022,BMW Championship,28,"Scott, Adam",6430,T5,4,Wilmington Country Club,901,71,71,-0.286,0.748,-1.41,0.843,0.182,-0.104,312.0,0.571,0.667,0.375,64.465,41.089
pga,2022,2022,BMW Championship,28,"McIlroy, Rory",10091,T8,1,Wilmington Country Club,901,71,68,1.314,0.798,-0.763,0.902,0.936,2.25,334.0,0.5,0.667,0.833,46.179,25.365
pga,2022,2022,BMW Championship,28,"McIlroy, Rory",10091,T8,2,Wilmington Country Club,901,71,68,-1.164,0.95,0.713,1.487,3.149,1.985,324.5,0.643,0.778,0.8,36.02,19.735
pga,2022,2022,BMW Championship,28,"McIlroy, Rory",10091,T8,3,Wilmington Country Club,901,71,70,-3.001,0.556,0.869,1.442,2.867,-0.134,329.6,0.5,0.833,0.25,46.096,31.862
pga,2022,2022,BMW Championship,28,"McIlroy, Rory",10091,T8,4,Wilmington Country Club,901,71,69,-1.711,0.227,1.674,1.705,3.607,1.896,333.5,0.714,0.833,0.75,58.767,25.024
pga,2022,2022,BMW Championship,28,"Pendrith, Taylor",17780,T8,1,Wilmington Country Club,901,71,71,-1.549,-0.048,1.977,-1.129,0.799,-0.75,306.1,0.357,0.833,0.5,47.959,20.178
pga,2022,2022,BMW Championship,28,"Pendrith, Taylor",17780,T8,2,Wilmington Country Club,901,71,68,-1.951,1.179,2.171,0.587,3.936,1.985,312.3,0.571,0.667,0.667,47.579,23.294
pga,2022,2022,BMW Championship,28,"Pendrith, Taylor",17780,T8,3,Wilmington Country Club,901,71,67,1.975,-0.747,0.48,1.158,0.891,2.866,319.5,0.643,0.778,0.75,47.771,30.503
pga,2022,2022,BMW Championship,28,"Pendrith, Taylor",17780,T8,4,Wilmington Country Club,901,71,69,0.226,-0.408,0.283,1.794,1.67,1.896,325.0,0.714,0.833,0.25,44.635,30.884
pga,2022,2022,BMW Championship,28,"Niemann, Joaquin",18079,T8,1,Wilmington Country Club,901,71,69,0.631,1.0,-0.593,0.213,0.619,1.25,310.9,0.571,0.722,0.667,46.612,29.252
pga,2022,2022,BMW Championship,28,"Niemann, Joaquin",18079,T8,2,Wilmington Country Club,901,71,68,-1.366,-0.114,2.635,0.831,3.351,1.985,309.3,0.643,0.889,1.0,31.755,18.466
pga,2022,2022,BMW Championship,28,"Niemann, Joaquin",18079,T8,3,Wilmington Country Club,901,71,68,1.145,-1.133,0.897,0.957,0.721,1.866,316.7,0.571,0.833,0.667,28.367,25.2
pga,2022,2022,BMW Championship,28,"Niemann, Joaquin",18079,T8,4,Wilmington Country Club,901,71,70,-1.842,1.313,0.634,0.79,2.738,0.896,310.3,0.643,0.833,0.6,35.983,30.934
pga,2022,2022,BMW Championship,28,"Rahm, Jon",19195,T8,1,Wilmington Country Club,901,71,73,-1.996,-1.186,-0.853,1.286,-0.754,-2.75,318.9,0.786,0.722,0.375,37.341,39.851
pga,2022,2022,BMW Championship,28,"Rahm, Jon",19195,T8,2,Wilmington Country Club,901,71,70,2.536,-1.769,-2.539,1.758,-2.551,-0.015,325.3,0.786,0.611,0.333,69.999,38.799
pga,2022,2022,BMW Championship,28,"Rahm, Jon",19195,T8,3,Wilmington Country Club,901,71,65,3.46,1.036,0.011,0.359,1.406,4.866,318.0,0.5,0.778,1.0,31.019,25.789
pga,2022,2022,BMW Championship,28,"Rahm, Jon",19195,T8,4,Wilmington Country Club,901,71,67,0.47,0.929,1.23,1.266,3.426,3.896,325.1,0.643,0.833,1.0,42.381,25.38
pga,2022,2022,BMW Championship,28,"Lowry, Shane",13900,T12,1,Wilmington Country Club,901,71,66,0.319,1.166,3.251,-0.485,3.931,4.25,303.1,0.429,0.889,1.0,37.45,29.431
pga,2022,2022,BMW Championship,28,"Lowry, Shane",13900,T12,2,Wilmington Country Club,901,71,71,-0.403,0.727,-1.507,0.169,-0.612,-1.015,307.3,0.571,0.611,0.75,45.765,35.496
pga,2022,2022,BMW Championship,28,"Lowry, Shane",13900,T12,3,Wilmington Country Club,901,71,71,-0.234,0.813,-0.731,-0.982,-0.9,-1.134,311.8,0.357,0.5,0.778,40.4,41.045
pga,2022,2022,BMW Championship,28,"Lowry, Shane",13900,T12,4,Wilmington Country Club,901,71,68,-0.512,1.416,1.053,0.938,3.408,2.896,310.0,0.714,0.833,0.667,40.639,31.936
pga,2022,2022,BMW Championship,28,"Bezuidenhout, Christiaan",18103,T12,1,Wilmington Country Club,901,71,67,3.761,-0.654,0.224,-0.08,-0.511,3.25,291.2,0.786,0.778,0.667,60.541,35.609
pga,2022,2022,BMW Championship,28,"Bezuidenhout, Christiaan",18103,T12,2,Wilmington Country Club,901,71,73,2.274,-0.404,-2.985,-1.899,-5.289,-3.015,299.2,0.643,0.444,0.857,32.438,32.217
pga,2022,2022,BMW Championship,28,"Bezuidenhout, Christiaan",18103,T12,3,Wilmington Country Club,901,71,67,3.113,-0.504,0.396,-0.139,-0.247,2.866,284.4,0.786,0.778,0.6,19.389,33.032
pga,2022,2022,BMW Championship,28,"Bezuidenhout, Christiaan",18103,T12,4,Wilmington Country Club,901,71,69,0.305,1.137,1.376,-0.923,1.591,1.896,292.8,0.571,0.889,0.667,66.502,30.33
pga,2022,2022,BMW Championship,28,"Mullinax, Trey",18761,T12,1,Wilmington Country Club,901,71,71,-1.735,0.909,-1.003,1.08,0.985,-0.75,322.4,0.643,0.611,0.667,34.718,38.264
pga,2022,2022,BMW Championship,28,"Mullinax, Trey",18761,T12,2,Wilmington Country Club,901,71,68,-0.524,0.398,1.975,0.137,2.509,1.985,324.0,0.5,0.611,0.75,10.565,34.758
pga,2022,2022,BMW Championship,28,"Mullinax, Trey",18761,T12,3,Wilmington Country Club,901,71,69,-0.277,-0.182,0.516,0.809,1.143,0.866,321.0,0.714,0.722,0.667,30.888,33.757
pga,2022,2022,BMW Championship,28,"Mullinax, Trey",18761,T12,4,Wilmington Country Club,901,71,68,0.647,0.138,0.567,1.543,2.249,2.896,325.4,0.643,0.833,0.75,52.495,27.467
pga,2022,2022,BMW Championship,28,"Herbert, Lucas",17064,T15,1,Wilmington Country Club,901,71,70,0.868,-0.098,-1.792,1.273,-0.618,0.25,325.0,0.643,0.778,0.667,42.649,38.765
pga,2022,2022,BMW Championship,28,"Herbert, Lucas",17064,T15,2,Wilmington Country Club,901,71,70,0.808,0.227,-0.137,-0.912,-0.823,-0.015,300.4,0.429,0.611,0.667,45.53,35.668
pga,2022,2022,BMW Championship,28,"Herbert, Lucas",17064,T15,3,Wilmington Country Club,901,71,68,2.692,0.337,-1.785,0.622,-0.826,1.866,326.5,0.429,0.667,1.0,29.421,46.126
pga,2022,2022,BMW Championship,28,"Herbert, Lucas",17064,T15,4,Wilmington Country Club,901,71,69,0.666,0.056,0.382,0.791,1.23,1.896,315.9,0.571,0.778,0.667,50.189,34.72
pga,2022,2022,BMW Championship,28,"Im, Sungjae",17488,T15,1,Wilmington Country Club,901,71,70,-0.996,-0.371,1.326,0.292,1.246,0.25,304.1,0.5,0.722,0.6,35.185,23.354
pga,2022,2022,BMW Championship,28,"Im, Sungjae",17488,T15,2,Wilmington Country Club,901,71,69,2.103,0.347,-1.212,-0.252,-1.118,0.985,310.2,0.643,0.778,0.833,44.878,38.68
pga,2022,2022,BMW Championship,28,"Im, Sungjae",17488,T15,3,Wilmington Country Club,901,71,67,0.78,0.633,0.536,0.917,2.086,2.866,309.6,0.714,0.889,0.8,50.688,30.364
pga,2022,2022,BMW Championship,28,"Im, Sungjae",17488,T15,4,Wilmington Country Club,901,71,71,0.987,0.745,-2.23,0.393,-1.091,-0.104,312.2,0.571,0.556,0.625,58.252,34.244
pga,2022,2022,BMW Championship,28,"Wise, Aaron",22051,T15,1,Wilmington Country Club,901,71,69,0.213,0.416,-0.207,0.829,1.037,1.25,312.0,0.714,0.833,0.0,31.591,27.573
pga,2022,2022,BMW Championship,28,"Wise, Aaron",22051,T15,2,Wilmington Country Club,901,71,68,0.509,-0.122,1.797,-0.198,1.476,1.985,306.1,0.5,0.722,1.0,20.553,23.189
pga,2022,2022,BMW Championship,28,"Wise, Aaron",22051,T15,3,Wilmington Country Club,901,71,67,1.057,-0.329,0.991,1.147,1.809,2.866,312.8,0.714,0.833,0.75,23.462,28.454
pga,2022,2022,BMW Championship,28,"Wise, Aaron",22051,T15,4,Wilmington Country Club,901,71,73,-0.422,-2.928,0.762,0.483,-1.682,-2.104,310.2,0.571,0.833,0.167,38.661,33.113
pga,2022,2022,BMW Championship,28,"Theegala, Sahith",23014,T15,1,Wilmington Country Club,901,71,72,-1.626,1.06,-0.594,-0.589,-0.124,-1.75,307.1,0.429,0.722,0.667,29.417,40.984
pga,2022,2022,BMW Championship,28,"Theegala, Sahith",23014,T15,2,Wilmington Country Club,901,71,68,2.844,-0.048,0.442,-1.252,-0.859,1.985,297.4,0.5,0.667,0.8,35.847,21.75
pga,2022,2022,BMW Championship,28,"Theegala, Sahith",23014,T15,3,Wilmington Country Club,901,71,69,1.756,0.271,1.308,-2.469,-0.89,0.866,288.4,0.357,0.667,1.0,73.966,20.705
pga,2022,2022,BMW Championship,28,"Theegala, Sahith",23014,T15,4,Wilmington Country Club,901,71,68,1.97,0.203,2.313,-1.591,0.926,2.896,298.6,0.214,0.778,0.6,46.179,31.146
pga,2022,2022,BMW Championship,28,"Grillo, Emiliano",12808,T19,1,Wilmington Country Club,901,71,68,0.272,0.32,1.0,0.659,1.978,2.25,309.0,0.714,0.833,1.0,43.501,25.5
pga,2022,2022,BMW Championship,28,"Grillo, Emiliano",12808,T19,2,Wilmington Country Club,901,71,71,-0.923,0.831,-0.364,-0.558,-0.092,-1.015,305.6,0.643,0.611,0.5,62.087,31.483
pga,2022,2022,BMW Championship,28,"Grillo, Emiliano",12808,T19,3,Wilmington Country Club,901,71,70,0.696,0.101,-0.309,-0.622,-0.83,-0.134,307.6,0.357,0.778,0.6,46.133,41.079
pga,2022,2022,BMW Championship,28,"Grillo, Emiliano",12808,T19,4,Wilmington Country Club,901,71,69,1.72,1.062,-0.61,-0.277,0.176,1.896,302.4,0.5,0.667,0.875,33.528,35.764
pga,2022,2022,BMW Championship,28,"Spieth, Jordan",14636,T19,1,Wilmington Country Club,901,71,68,-0.146,0.259,1.925,0.213,2.396,2.25,319.1,0.5,0.833,0.667,33.652,28.631
pga,2022,2022,BMW Championship,28,"Spieth, Jordan",14636,T19,2,Wilmington Country Club,901,71,67,1.844,1.736,-0.498,-0.096,1.141,2.985,321.4,0.429,0.778,0.8,29.471,33.0
pga,2022,2022,BMW Championship,28,"Spieth, Jordan",14636,T19,3,Wilmington Country Club,901,71,74,-2.379,0.728,-1.762,-0.721,-1.755,-4.134,302.7,0.357,0.722,0.75,38.058,26.552
pga,2022,2022,BMW Championship,28,"Spieth, Jordan",14636,T19,4,Wilmington Country Club,901,71,69,-0.373,0.768,1.335,0.165,2.269,1.896,313.9,0.429,0.722,0.286,44.198,30.864
pga,2022,2022,BMW Championship,28,"Burns, Sam",19483,T19,1,Wilmington Country Club,901,71,69,2.113,0.345,-0.896,-0.311,-0.863,1.25,311.9,0.357,0.667,0.5,45.865,27.51
pga,2022,2022,BMW Championship,28,"Burns, Sam",19483,T19,2,Wilmington Country Club,901,71,69,0.623,1.545,-1.314,0.132,0.362,0.985,310.5,0.5,0.611,0.571,49.714,31.999
pga,2022,2022,BMW Championship,28,"Burns, Sam",19483,T19,3,Wilmington Country Club,901,71,70,-1.54,0.884,-0.434,0.956,1.406,-0.134,313.1,0.714,0.778,0.667,68.743,28.254
pga,2022,2022,BMW Championship,28,"Burns, Sam",19483,T19,4,Wilmington Country Club,901,71,70,2.699,-0.688,0.205,-1.321,-1.803,0.896,312.7,0.429,0.722,0.5,50.8,29.481
pga,2022,2022,BMW Championship,28,"Kitayama, Kurt",21891,T19,1,Wilmington Country Club,901,71,71,-1.476,-0.774,1.366,0.135,0.726,-0.75,316.3,0.571,0.667,0.6,33.025,30.734
pga,2022,2022,BMW Championship,28,"Kitayama, Kurt",21891,T19,2,Wilmington Country Club,901,71,66,4.063,0.423,-0.704,0.204,-0.078,3.985,323.4,0.571,0.611,1.0,21.214,28.965
pga,2022,2022,BMW Championship,28,"Kitayama, Kurt",21891,T19,3,Wilmington Country Club,901,71,72,0.029,1.579,-3.96,0.218,-2.163,-2.134,324.2,0.5,0.5,0.778,44.82,32.344
pga,2022,2022,BMW Championship,28,"Kitayama, Kurt",21891,T19,4,Wilmington Country Club,901,71,69,1.051,-0.285,0.791,0.338,0.845,1.896,312.2,0.5,0.778,0.4,55.668,25.782
pga,2022,2022,BMW Championship,28,"Putnam, Andrew",14704,T23,1,Wilmington Country Club,901,71,73,0.314,-0.498,-0.641,-1.924,-3.064,-2.75,285.7,0.643,0.556,0.375,72.72,36.292
pga,2022,2022,BMW Championship,28,"Putnam, Andrew",14704,T23,2,Wilmington Country Club,901,71,68,1.72,0.491,0.17,-0.395,0.265,1.985,285.9,0.714,0.667,0.833,41.377,29.381
pga,2022,2022,BMW Championship,28,"Putnam, Andrew",14704,T23,3,Wilmington Country Club,901,71,66,2.02,0.819,0.447,0.58,1.846,3.866,295.7,0.857,0.722,0.667,,27.389
pga,2022,2022,BMW Championship,28,"Putnam, Andrew",14704,T23,4,Wilmington Country Club,901,71,72,1.128,1.139,-1.052,-2.32,-2.232,-1.104,280.9,0.286,0.5,0.714,64.656,31.188
pga,2022,2022,BMW Championship,28,"Hatton, Tyrrell",14796,T23,1,Wilmington Country Club,901,71,67,3.018,0.161,-0.779,0.851,0.232,3.25,307.8,0.714,0.667,0.8,44.68,31.266
pga,2022,2022,BMW Championship,28,"Hatton, Tyrrell",14796,T23,2,Wilmington Country Club,901,71,71,-0.287,1.701,-0.509,-1.919,-0.728,-1.015,299.9,0.286,0.5,0.889,45.567,29.912
pga,2022,2022,BMW Championship,28,"Hatton, Tyrrell",14796,T23,3,Wilmington Country Club,901,71,69,1.79,-0.621,0.446,-0.749,-0.924,0.866,299.0,0.429,0.667,0.6,41.124,24.704
pga,2022,2022,BMW Championship,28,"Hatton, Tyrrell",14796,T23,4,Wilmington Country Club,901,71,72,-1.66,-1.55,1.006,1.099,0.556,-1.104,313.0,0.714,0.722,0.429,38.453,34.69
pga,2022,2022,BMW Championship,28,"Spaun, J.J.",17536,T23,1,Wilmington Country Club,901,71,68,0.053,0.909,1.464,-0.175,2.197,2.25,295.7,0.714,0.833,0.667,32.309,26.226
pga,2022,2022,BMW Championship,28,"Spaun, J.J.",17536,T23,2,Wilmington Country Club,901,71,74,-2.014,-0.162,-2.351,0.513,-2.001,-4.015,302.4,0.714,0.611,0.714,71.053,29.138
pga,2022,2022,BMW Championship,28,"Spaun, J.J.",17536,T23,3,Wilmington Country Club,901,71,67,1.179,0.82,1.149,-0.282,1.687,2.866,302.1,0.571,0.722,0.833,24.981,32.136
pga,2022,2022,BMW Championship,28,"Spaun, J.J.",17536,T23,4,Wilmington Country Club,901,71,70,0.492,0.316,0.053,0.034,0.404,0.896,306.0,0.571,0.667,0.667,45.874,31.803
pga,2022,2022,BMW Championship,28,"Homa, Max",17538,T23,1,Wilmington Country Club,901,71,72,-0.517,1.671,-2.441,-0.462,-1.233,-1.75,301.7,0.571,0.556,0.429,31.934,38.075
pga,2022,2022,BMW Championship,28,"Homa, Max",17538,T23,2,Wilmington Country Club,901,71,69,0.141,1.449,-1.706,1.102,0.844,0.985,315.3,0.714,0.667,0.571,42.464,29.135
pga,2022,2022,BMW Championship,28,"Homa, Max",17538,T23,3,Wilmington Country Club,901,71,68,0.257,0.866,0.083,0.66,1.609,1.866,313.6,0.643,0.611,0.889,53.392,27.042
pga,2022,2022,BMW Championship,28,"Homa, Max",17538,T23,4,Wilmington Country Club,901,71,70,-0.322,-0.302,0.835,0.684,1.218,0.896,310.7,0.643,0.833,0.5,49.069,28.543
pga,2022,2022,BMW Championship,28,"Young, Cameron",26651,T23,1,Wilmington Country Club,901,71,67,1.926,0.221,0.225,0.879,1.324,3.25,334.0,0.5,0.722,1.0,35.325,33.083
pga,2022,2022,BMW Championship,28,"Young, Cameron",26651,T23,2,Wilmington Country Club,901,71,68,-1.647,0.644,2.547,0.442,3.632,1.985,311.3,0.571,0.778,0.5,38.041,21.335
pga,2022,2022,BMW Championship,28,"Young, Cameron",26651,T23,3,Wilmington Country Club,901,71,72,-1.507,3.325,-3.294,-0.658,-0.627,-2.134,321.5,0.357,0.444,0.75,38.709,34.488
pga,2022,2022,BMW Championship,28,"Young, Cameron",26651,T23,4,Wilmington Country Club,901,71,72,0.693,-1.496,-0.905,0.603,-1.797,-1.104,315.7,0.5,0.667,0.667,47.116,35.769
pga,2022,2022,BMW Championship,28,"Finau, Tony",11676,T28,1,Wilmington Country Club,901,71,77,0.085,-2.228,-4.337,-0.269,-6.835,-6.75,303.8,0.571,0.611,0.333,30.733,46.258
pga,2022,2022,BMW Championship,28,"Finau, Tony",11676,T28,2,Wilmington Country Club,901,71,68,1.482,-0.925,0.972,0.457,0.503,1.985,308.2,0.571,0.833,0.75,36.425,33.551
pga,2022,2022,BMW Championship,28,"Finau, Tony",11676,T28,3,Wilmington Country Club,901,71,67,1.798,0.306,-0.095,0.857,1.068,2.866,310.3,0.714,0.778,0.8,25.661,33.86
pga,2022,2022,BMW Championship,28,"Finau, Tony",11676,T28,4,Wilmington Country Club,901,71,68,-0.12,-0.113,2.457,0.671,3.016,2.896,311.8,0.571,0.778,0.667,39.64,25.2
pga,2022,2022,BMW Championship,28,"Straka, Sepp",17511,T28,1,Wilmington Country Club,901,71,72,-1.367,-0.725,-0.313,0.656,-0.383,-1.75,316.6,0.786,0.722,0.5,16.41,30.933
pga,2022,2022,BMW Championship,28,"Straka, Sepp",17511,T28,2,Wilmington Country Club,901,71,72,-1.462,-0.114,-1.268,0.83,-0.553,-2.015,305.1,0.786,0.833,0.4,115.62,37.135
pga,2022,2022,BMW Championship,28,"Straka, Sepp",17511,T28,3,Wilmington Country Club,901,71,68,0.256,0.691,0.818,0.101,1.61,1.866,300.6,0.714,0.833,0.8,67.59,28.777
pga,2022,2022,BMW Championship,28,"Straka, Sepp",17511,T28,4,Wilmington Country Club,901,71,68,0.623,-0.141,1.317,1.096,2.273,2.896,312.2,0.786,0.778,0.5,81.421,26.738
pga,2022,2022,BMW Championship,28,"McCarthy, Denny",19870,T28,1,Wilmington Country Club,901,71,68,1.394,0.11,0.622,0.125,0.856,2.25,300.5,0.714,0.833,0.5,86.268,26.182
pga,2022,2022,BMW Championship,28,"McCarthy, Denny",19870,T28,2,Wilmington Country Club,901,71,72,-0.239,0.719,-1.237,-1.257,-1.776,-2.015,299.5,0.429,0.611,0.5,40.738,40.745
pga,2022,2022,BMW Championship,28,"McCarthy, Denny",19870,T28,3,Wilmington Country Club,901,71,66,4.474,-0.371,-0.048,-0.189,-0.608,3.866,299.1,0.571,0.611,0.875,51.067,34.897
pga,2022,2022,BMW Championship,28,"McCarthy, Denny",19870,T28,4,Wilmington Country Club,901,71,74,0.983,0.548,-2.926,-1.71,-4.087,-3.104,294.6,0.429,0.556,0.833,72.177,33.585
pga,2022,2022,BMW Championship,28,"Leishman, Marc",7649,T28,1,Wilmington Country Club,901,71,68,2.007,1.095,-1.047,0.196,0.243,2.25,309.8,0.5,0.778,1.0,39.315,36.02
pga,2022,2022,BMW Championship,28,"Leishman, Marc",7649,T28,2,Wilmington Country Club,901,71,71,-1.473,1.027,-0.382,-0.186,0.458,-1.015,312.9,0.357,0.778,0.5,38.401,30.248
pga,2022,2022,BMW Championship,28,"Leishman, Marc",7649,T28,3,Wilmington Country Club,901,71,71,-1.574,0.191,0.361,-0.112,0.44,-1.134,311.5,0.571,0.722,0.6,30.586,35.659
pga,2022,2022,BMW Championship,28,"Leishman, Marc",7649,T28,4,Wilmington Country Club,901,71,70,2.382,-0.485,-0.542,-0.46,-1.486,0.896,304.0,0.429,0.778,0.667,53.736,28.513
pga,2022,2022,BMW Championship,28,"Steele, Brendan",11019,T32,1,Wilmington Country Club,901,71,76,-2.725,-0.749,-1.776,-0.499,-3.025,-5.75,308.8,0.571,0.611,0.333,45.982,35.105
pga,2022,2022,BMW Championship,28,"Steele, Brendan",11019,T32,2,Wilmington Country Club,901,71,67,0.936,-0.373,3.32,-0.897,2.049,2.985,302.5,0.643,0.833,0.667,43.956,22.312
pga,2022,2022,BMW Championship,28,"Steele, Brendan",11019,T32,3,Wilmington Country Club,901,71,65,2.961,0.2,0.502,1.203,1.905,4.866,311.7,0.786,0.611,0.889,31.208,29.867
pga,2022,2022,BMW Championship,28,"Steele, Brendan",11019,T32,4,Wilmington Country Club,901,71,73,-1.134,-0.423,-2.029,1.481,-0.97,-2.104,316.4,0.857,0.778,0.5,,34.277
pga,2022,2022,BMW Championship,28,"Mitchell, Keith",17365,T32,1,Wilmington Country Club,901,71,74,-2.828,-0.182,-0.014,-0.725,-0.922,-3.75,309.0,0.429,0.444,0.545,39.362,27.417
pga,2022,2022,BMW Championship,28,"Mitchell, Keith",17365,T32,2,Wilmington Country Club,901,71,66,1.085,0.025,2.308,0.568,2.9,3.985,320.3,0.571,0.833,0.75,34.244,24.558
pga,2022,2022,BMW Championship,28,"Mitchell, Keith",17365,T32,3,Wilmington Country Club,901,71,70,-1.861,-0.801,0.86,1.668,1.727,-0.134,325.9,0.714,0.778,0.333,30.001,32.225
pga,2022,2022,BMW Championship,28,"Mitchell, Keith",17365,T32,4,Wilmington Country Club,901,71,71,-1.371,-0.314,0.379,1.201,1.267,-0.104,316.0,0.714,0.833,0.25,34.996,38.6
pga,2022,2022,BMW Championship,28,"McNealy, Maverick",18634,T32,1,Wilmington Country Club,901,71,70,-0.047,-0.885,-0.719,1.902,0.297,0.25,318.8,0.929,0.667,0.714,49.933,34.53
