tour,year,season,event_name,event_id,site,ownerships_from,player_name,dg_id,salary,ownership,fin_text,streak_pts,bogey_free_pts,hole_in_one_pts,sub_70_pts,hole_score_pts,finish_pts,total_pts
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Theegala, Sahith",23014,7300,0.1663,T15,3,0,0,0,71.0,6,80.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Wise, Aaron",22051,8100,0.1064,T15,0,3,0,0,70.5,6,79.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Spieth, Jordan",14636,8800,0.0748,T19,3,0,0,0,71.0,5,79.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Kitayama, Kurt",21891,6000,0.0445,T19,0,0,0,0,73.0,5,78.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Niemann, Joaquin",18079,8600,0.1411,T8,0,0,0,0,67.5,9,76.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Davis, Cam",17786,7600,0.1969,T35,3,0,0,0,71.0,2,76.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Herbert, Lucas",17064,6100,0.0318,T15,0,0,0,0,69.5,6,75.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Finau, Tony",11676,9700,0.2784,T28,0,3,0,0,69.0,3,75.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Lowry, Shane",13900,8700,0.0483,T12,0,0,0,0,69.0,6,75.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Burns, Sam",19483,9300,0.0881,T19,0,0,0,0,69.0,5,74.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Putnam, Andrew",14704,6200,0.0297,T23,3,0,0,0,65.0,4,72.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Straka, Sepp",17511,6700,0.0466,T28,3,0,0,0,66.0,3,72.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Grillo, Emiliano",12808,6600,0.0666,T19,0,0,0,0,66.0,5,71.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Homa, Max",17538,8500,0.0764,T23,0,3,0,0,64.0,4,71.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Poston, J.T.",21554,7300,0.0808,T35,3,0,0,0,66.0,2,71.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Hatton, Tyrrell",14796,8200,0.0745,T23,3,0,0,0,63.5,4,70.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Spaun, J.J.",17536,6000,0.0221,T23,3,0,0,0,63.5,4,70.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Young, Cameron",26651,8900,0.2495,T23,0,0,0,0,66.5,4,70.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Hovland, Viktor",18841,9200,0.14,T35,0,0,5,0,63.0,2,70.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Morikawa, Collin",22085,9400,0.1623,T44,0,0,0,0,66.5,1,67.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Varner III, Harold",16602,6900,0.0581,T48,3,0,0,0,61.5,1,65.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Steele, Brendan",11019,6200,0.0411,T32,0,3,0,0,60.5,2,65.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"McNealy, Maverick",18634,7200,0.0751,T32,0,0,0,0,63.5,2,65.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Mitchell, Keith",17365,7400,0.0934,T32,0,3,0,0,60.0,2,65.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"McCarthy, Denny",19870,7000,0.0718,T28,0,0,0,0,61.5,3,64.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Leishman, Marc",7649,6400,0.018,T28,0,0,0,0,61.5,3,64.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Smalley, Alex",18474,6100,0.0317,T44,3,0,0,0,59.5,1,63.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Matsuyama, Hideki",13562,8400,0.0519,T35,0,0,0,0,61.5,2,63.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Moore, Taylor",21944,6400,0.09,T44,0,0,0,0,60.0,1,61.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Riley, Davis",19872,7500,0.089,T54,3,0,0,0,57.0,0,60.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Henley, Russell",14578,7800,0.0684,T35,0,0,0,0,58.0,2,60.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Harman, Brian",8825,7700,0.0758,T35,0,0,0,0,57.5,2,59.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Hoge, Tom",15575,6300,0.0254,T48,0,0,0,0,57.5,1,58.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Hadwin, Adam",13965,6300,0.0336,T44,0,0,0,0,57.0,1,58.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Horschel, Billy",11276,7900,0.0473,T35,0,0,0,0,56.0,2,58.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Munoz, Sebastian",20770,6500,0.06,T35,0,0,0,0,54.5,2,56.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Kisner, Kevin",11328,6800,0.0254,T48,0,3,0,0,52.5,1,56.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Kim, Joohyung",24766,9000,0.1186,T54,0,0,0,0,55.0,0,55.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Kuchar, Matt",6169,6000,0.0197,T35,0,0,0,0,53.0,2,55.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Bradley, Keegan",13872,7200,0.0653,T58,0,0,0,0,54.5,0,54.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Fitzpatrick, Matt",17646,9500,0.1718,T48,0,0,0,0,53.0,1,54.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Thomas, Justin",14139,10100,0.1618,T52,0,0,0,0,54.0,0,54.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Pereira, Mito",19455,7100,0.0911,T54,0,0,0,0,54.0,0,54.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Reavie, Chez",7961,6100,0.0103,T54,0,0,0,0,52.5,0,52.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Clark, Wyndham",23604,6500,0.1118,64,0,3,0,0,48.5,0,51.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Tringale, Cameron",14013,6200,0.0253,63,0,0,0,0,51.5,0,51.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Noren, Alex",10419,6900,0.0202,T52,3,0,0,0,47.0,0,50.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Kirk, Chris",12423,6700,0.0398,T61,0,0,0,0,49.5,0,49.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"List, Luke",7960,6000,0.0483,T61,0,0,0,0,48.5,0,48.5
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Merritt, Troy",13367,6300,0.04,T58,0,0,0,0,48.0,0,48.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Kim, Si Woo",14609,7000,0.057,67,0,3,0,0,45.0,0,48.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Power, Seamus",10104,7100,0.0243,65,0,3,0,0,44.0,0,47.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Hughes, Mackenzie",15556,6000,0.0127,T58,0,3,0,0,44.0,0,47.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Glover, Lucas",7399,6100,0.0429,66,0,0,0,0,46.0,0,46.0
pga,2022,2022,BMW Championship,28,draftkings,PGA TOUR $1.2M Pitch + Putt [$300K to 1st],"Zalatoris, Will",19428,10000,0.1532,WD,3,0,0,0,35.0,0,38.0
