Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
LW,Alex Ovechkin (20405220),Alex Ovechkin,20405220,W/UTIL,9600,WAS@FLA 11/30/2021 07:00PM ET,WAS,20.81
RW,David Pastrnak (20405222),David Pastrnak,20405222,W/UTIL,8800,DET@BOS 11/30/2021 07:00PM ET,BOS,15.07
G,Cam Talbot (20406478),Cam Talbot,20406478,G,8500,ARI@MIN 11/30/2021 08:00PM ET,MIN,15.68
G,Kaapo Kahkonen (20406479),Kaapo Kahkonen,20406479,G,8500,ARI@MIN 11/30/2021 08:00PM ET,MIN,7.35
C,Patrice Bergeron (20404826),Patrice Bergeron,20404826,C/UTIL,8400,DET@BOS 11/30/2021 07:00PM ET,BOS,13.43
G,Linus Ullmark (20406480),Linus Ullmark,20406480,G,8300,DET@BOS 11/30/2021 07:00PM ET,BOS,15.26
G,Jeremy Swayman (20406481),Jeremy Swayman,20406481,G,8300,DET@BOS 11/30/2021 07:00PM ET,BOS,11.86
G,Andrew Hammond (20406482),Andrew Hammond,20406482,G,8300,ARI@MIN 11/30/2021 08:00PM ET,MIN,0
G,Juuse Saros (20406483),Juuse Saros,20406483,G,8200,CLS@NSH 11/30/2021 08:00PM ET,NSH,13.81
G,David Rittich (20406484),David Rittich,20406484,G,8200,CLS@NSH 11/30/2021 08:00PM ET,NSH,8.07
G,Troy Grosenick (20406487),Troy Grosenick,20406487,G,8100,DET@BOS 11/30/2021 07:00PM ET,BOS,0
G,Sergei Bobrovsky (20406485),Sergei Bobrovsky,20406485,G,8100,WAS@FLA 11/30/2021 07:00PM ET,FLA,17.74
G,Spencer Knight (20406486),Spencer Knight,20406486,G,8100,WAS@FLA 11/30/2021 07:00PM ET,FLA,11.27
G,MacKenzie Blackwood (20406488),MacKenzie Blackwood,20406488,G,8000,SJ@NJ 11/30/2021 07:00PM ET,NJ,16.56
G,Jonathan Bernier (20406489),Jonathan Bernier,20406489,G,8000,SJ@NJ 11/30/2021 07:00PM ET,NJ,11.6
G,Connor Ingram (20406490),Connor Ingram,20406490,G,8000,CLS@NSH 11/30/2021 08:00PM ET,NSH,12.8
LW,Brad Marchand (20405224),Brad Marchand,20405224,W/UTIL,7900,DET@BOS 11/30/2021 07:00PM ET,BOS,13.63
G,Christopher Gibson (20406493),Christopher Gibson,20406493,G,7900,WAS@FLA 11/30/2021 07:00PM ET,FLA,0
D,Victor Hedman (20405878),Victor Hedman,20405878,D/UTIL,7900,TB@STL 11/30/2021 08:00PM ET,TB,12.08
G,Jonathan Quick (20406491),Jonathan Quick,20406491,G,7900,ANH@LA 11/30/2021 10:30PM ET,LA,16.17
G,Calvin Petersen (20406492),Calvin Petersen,20406492,G,7900,ANH@LA 11/30/2021 10:30PM ET,LA,10.94
D,Dougie Hamilton (20405880),Dougie Hamilton,20405880,D/UTIL,7800,SJ@NJ 11/30/2021 07:00PM ET,NJ,15.35
G,Nico Daws (20406496),Nico Daws,20406496,G,7800,SJ@NJ 11/30/2021 07:00PM ET,NJ,5.8
G,Frederik Andersen (20406494),Frederik Andersen,20406494,G,7800,CAR@DAL 11/30/2021 08:30PM ET,CAR,17.63
G,Antti Raanta (20406495),Antti Raanta,20406495,G,7800,CAR@DAL 11/30/2021 08:30PM ET,CAR,10.02
G,Jordan Binnington (20406497),Jordan Binnington,20406497,G,7700,TB@STL 11/30/2021 08:00PM ET,STL,14.71
G,Andrei Vasilevskiy (20406498),Andrei Vasilevskiy,20406498,G,7700,TB@STL 11/30/2021 08:00PM ET,TB,15.72
G,Ville Husso (20406499),Ville Husso,20406499,G,7700,TB@STL 11/30/2021 08:00PM ET,STL,17.4
G,Brian Elliott (20406500),Brian Elliott,20406500,G,7700,TB@STL 11/30/2021 08:00PM ET,TB,9.13
C,Sebastian Aho (20404828),Sebastian Aho,20404828,C/UTIL,7700,CAR@DAL 11/30/2021 08:30PM ET,CAR,12.96
G,Matt Villalta (20406501),Matt Villalta,20406501,G,7700,ANH@LA 11/30/2021 10:30PM ET,LA,0
C,Evgeny Kuznetsov (20404830),Evgeny Kuznetsov,20404830,C/UTIL,7600,WAS@FLA 11/30/2021 07:00PM ET,WAS,12.63
D,Roman Josi (20405882),Roman Josi,20405882,D/UTIL,7600,CLS@NSH 11/30/2021 08:00PM ET,NSH,13.67
G,Braden Holtby (20406502),Braden Holtby,20406502,G,7600,CAR@DAL 11/30/2021 08:30PM ET,DAL,12.61
G,Anton Khudobin (20406503),Anton Khudobin,20406503,G,7600,CAR@DAL 11/30/2021 08:30PM ET,DAL,7.16
G,Alex Lyon (20406504),Alex Lyon,20406504,G,7600,CAR@DAL 11/30/2021 08:30PM ET,CAR,17.9
C,Aleksander Barkov (20404832),Aleksander Barkov,20404832,C/UTIL,7500,WAS@FLA 11/30/2021 07:00PM ET,FLA,13.11
G,Joel Hofer (20406507),Joel Hofer,20406507,G,7500,TB@STL 11/30/2021 08:00PM ET,STL,10.4
G,Curtis McElhinney (20406508),Curtis McElhinney,20406508,G,7500,TB@STL 11/30/2021 08:00PM ET,TB,0
G,John Gibson (20406505),John Gibson,20406505,G,7500,ANH@LA 11/30/2021 10:30PM ET,ANH,15.46
G,Anthony Stolarz (20406506),Anthony Stolarz,20406506,G,7500,ANH@LA 11/30/2021 10:30PM ET,ANH,18.06
G,James Reimer (20406509),James Reimer,20406509,G,7400,SJ@NJ 11/30/2021 07:00PM ET,SJ,15.93
G,Adin Hill (20406510),Adin Hill,20406510,G,7400,SJ@NJ 11/30/2021 07:00PM ET,SJ,10.89
C,Steven Stamkos (20404834),Steven Stamkos,20404834,C/UTIL,7400,TB@STL 11/30/2021 08:00PM ET,TB,13.02
G,Jake Oettinger (20406511),Jake Oettinger,20406511,G,7400,CAR@DAL 11/30/2021 08:30PM ET,DAL,18.14
G,Ben Bishop (20406512),Ben Bishop,20406512,G,7400,CAR@DAL 11/30/2021 08:30PM ET,DAL,0
LW,Kirill Kaprizov (20405226),Kirill Kaprizov,20405226,W/UTIL,7400,ARI@MIN 11/30/2021 08:00PM ET,MIN,13.07
G,Ilya Samsonov (20406513),Ilya Samsonov,20406513,G,7300,WAS@FLA 11/30/2021 07:00PM ET,WAS,15.16
G,Vitek Vanecek (20406514),Vitek Vanecek,20406514,G,7300,WAS@FLA 11/30/2021 07:00PM ET,WAS,10.31
C,Anze Kopitar (20404836),Anze Kopitar,20404836,C/UTIL,7300,ANH@LA 11/30/2021 10:30PM ET,LA,13.75
G,Lukas Dostal (20406515),Lukas Dostal,20406515,G,7300,ANH@LA 11/30/2021 10:30PM ET,ANH,0
G,Zach Sawchenko (20406518),Zach Sawchenko,20406518,G,7200,SJ@NJ 11/30/2021 07:00PM ET,SJ,0
G,Elvis Merzlikins (20406516),Elvis Merzlikins,20406516,G,7200,CLS@NSH 11/30/2021 08:00PM ET,CLS,19.9
G,Joonas Korpisalo (20406517),Joonas Korpisalo,20406517,G,7200,CLS@NSH 11/30/2021 08:00PM ET,CLS,10.73
G,Alex Nedeljkovic (20406519),Alex Nedeljkovic,20406519,G,7100,DET@BOS 11/30/2021 07:00PM ET,DET,14.61
G,Thomas Greiss (20406520),Thomas Greiss,20406520,G,7100,DET@BOS 11/30/2021 07:00PM ET,DET,11.82
D,Aaron Ekblad (20405884),Aaron Ekblad,20405884,D/UTIL,7100,WAS@FLA 11/30/2021 07:00PM ET,FLA,11.71
G,Zach Fucale (20406521),Zach Fucale,20406521,G,7100,WAS@FLA 11/30/2021 07:00PM ET,WAS,24.7
C,Jack Hughes (20404838),Jack Hughes,20404838,C/UTIL,7100,SJ@NJ 11/30/2021 07:00PM ET,NJ,14
C,Dylan Larkin (20404840),Dylan Larkin,20404840,C/UTIL,7000,DET@BOS 11/30/2021 07:00PM ET,DET,13.13
G,Jet Greaves (20406522),Jet Greaves,20406522,G,7000,CLS@NSH 11/30/2021 08:00PM ET,CLS,0
G,Kaden Fulcher (20406525),Kaden Fulcher,20406525,G,6900,DET@BOS 11/30/2021 07:00PM ET,DET,0
LW,Andrei Svechnikov (20405228),Andrei Svechnikov,20405228,W/UTIL,6900,CAR@DAL 11/30/2021 08:30PM ET,CAR,11.42
G,Scott Wedgewood (20406523),Scott Wedgewood,20406523,G,6900,ARI@MIN 11/30/2021 08:00PM ET,ARI,13.17
G,Karel Vejmelka (20406524),Karel Vejmelka,20406524,G,6900,ARI@MIN 11/30/2021 08:00PM ET,ARI,11.78
D,Drew Doughty (20405886),Drew Doughty,20405886,D/UTIL,6900,ANH@LA 11/30/2021 10:30PM ET,LA,12.62
LW,Timo Meier (20405230),Timo Meier,20405230,W/UTIL,6800,SJ@NJ 11/30/2021 07:00PM ET,SJ,17.79
C,Brayden Point (20404842),Brayden Point,20404842,C/UTIL,6800,TB@STL 11/30/2021 08:00PM ET,TB,10.03
D,Zach Werenski (20405888),Zach Werenski,20405888,D/UTIL,6800,CLS@NSH 11/30/2021 08:00PM ET,CLS,13.14
D,Brent Burns (20405890),Brent Burns,20405890,D/UTIL,6700,SJ@NJ 11/30/2021 07:00PM ET,SJ,11.01
LW,Filip Forsberg (20405232),Filip Forsberg,20405232,W/UTIL,6700,CLS@NSH 11/30/2021 08:00PM ET,NSH,10.73
G,Carter Hutton (20406526),Carter Hutton,20406526,G,6700,ARI@MIN 11/30/2021 08:00PM ET,ARI,-7.47
G,Ivan Prosvetov (20406527),Ivan Prosvetov,20406527,G,6700,ARI@MIN 11/30/2021 08:00PM ET,ARI,-1.4
