player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
A.J. Brown,48327,WR,PHI,14,12.5,15,66.1,45.8,11,24,0,6.3,5,48,24,2,67.3,28.3,87.4,,88.7,0.0,0,2,68,0.0,0,491,2,74,94.1,462,25.3,124,124.1,112,10,74.5,366,1201,447,6.0,16.2,2.6
Austin Ekeler,12164,HB,LAC,14,-0.9,21,85.6,25.0,1,4,0,5.0,5,33,27,2,79.9,49.8,77.3,37.1,78.7,0.0,0,0,23,11.3,50,443,0,95,85.6,379,9.7,43,105.0,111,5,3.2,14,622,757,8.0,6.5,1.64
Amari Cooper,9437,WR,CLV,14,13.0,6,60.4,50.0,12,24,0,6.9,5,52,8,0,67.5,81.1,78.9,,81.1,0.0,0,3,55,0.0,0,506,4,67,93.9,475,24.9,126,97.1,111,7,75.1,380,932,211,3.1,13.9,1.96
Chris Godwin,11839,WR,TB,12,6.2,6,73.0,60.9,14,23,0,5.8,5,41,30,0,74.6,82.5,73.3,73.9,74.0,0.2,1,1,44,0.4,2,510,3,81,93.7,478,74.3,379,97.6,111,3,25.3,129,785,367,4.5,9.7,1.64
Christian Kirk,47546,WR,JAX,14,9.8,6,67.6,25.0,4,16,0,8.8,7,48,15,1,64.8,83.5,74.8,62.3,77.3,0.4,2,4,49,0.2,1,553,1,73,94.8,524,76.5,423,101.9,108,7,22.2,123,966,341,4.7,13.2,1.84
Garrett Wilson,97405,WR,NYJ,14,10.6,18,64.4,42.9,12,28,1,2.9,2,48,22,0,85.7,42.0,82.7,35.6,86.3,1.6,8,0,60,0.4,2,491,4,67,96.7,475,40.1,197,107.3,104,4,58.2,286,966,355,5.3,14.4,2.03
Ja'Marr Chase,84270,WR,CIN,10,9.6,8,68.3,35.0,7,20,0,5.3,4,48,7,1,75.9,51.1,83.9,,85.3,0.2,1,3,60,0.0,0,455,3,71,92.3,420,24.0,109,107.9,104,8,74.9,341,881,358,5.0,12.4,2.1
Mike Evans,8642,WR,TB,13,13.8,5,62.1,63.6,14,22,1,5.9,4,46,30,0,66.5,80.8,71.6,,73.3,0.0,0,5,51,0.0,0,566,4,64,94.7,536,26.0,147,79.6,103,3,74.0,419,897,180,2.8,14.0,1.67
Zay Jones,11792,WR,JAX,13,9.5,8,72.5,36.4,4,11,0,7.5,6,42,15,0,65.1,82.0,71.9,75.6,71.8,0.0,0,1,59,0.6,3,510,0,74,94.1,480,32.7,167,106.0,102,5,67.3,343,764,281,3.8,10.3,1.59
Tyler Lockett,9502,WR,SEA,14,11.4,3,77.2,40.0,4,10,0,2.5,2,47,29,1,89.2,29.4,78.5,65.3,78.3,0.8,4,5,40,0.2,1,516,1,78,94.0,485,42.1,217,112.0,101,8,56.4,291,964,257,3.3,12.4,1.99
Terry McLaurin,48229,WR,WAS,14,12.9,11,68.7,63.6,14,22,0,2.9,2,48,32,0,85.7,49.0,80.7,,83.2,0.0,0,1,49,0.0,0,530,2,68,94.2,499,22.6,120,107.9,99,3,77.2,409,1015,363,5.3,14.9,2.03
DeVonta Smith,61100,WR,PHI,14,10.2,10,71.7,36.4,8,22,0,6.6,5,41,24,1,69.4,82.1,75.4,,76.5,0.0,0,0,45,0.0,0,513,2,71,94.2,483,25.3,130,117.0,99,5,74.7,383,910,381,5.4,12.8,1.88
Jaylen Waddle,84088,WR,MIA,14,12.6,6,62.6,26.3,5,19,0,11.4,8,52,17,1,46.5,45.5,82.6,65.7,83.2,0.0,0,2,67,0.2,1,461,0,62,93.5,431,24.5,113,116.4,99,7,74.2,342,1117,396,6.4,18.0,2.59
Mark Andrews,47436,TE,BLT,13,10.6,3,62.2,47.4,9,19,0,6.2,4,40,3,1,71.6,46.2,77.2,67.1,75.3,12.4,51,3,25,0.2,1,412,1,61,95.1,392,66.5,274,88.1,98,5,21.1,87,702,211,3.5,11.5,1.79
Chris Olave,84355,WR,NO,13,15.2,2,64.3,33.3,7,21,2,3.1,2,44,20,1,84.7,44.9,84.6,,85.4,0.3,1,4,53,0.0,0,398,3,63,95.5,380,32.2,128,88.8,98,3,67.6,269,940,184,2.9,14.9,2.47
T.J. Hockenson,40912,TE,MIN,14,7.8,8,68.4,50.0,10,20,0,8.5,6,34,18,1,62.3,81.1,66.2,48.0,69.4,47.8,273,3,81,10.5,60,571,5,65,84.1,480,34.3,196,92.0,95,4,17.9,102,730,352,5.4,11.2,1.52
Cooper Kupp,11824,WR,LA,9,7.5,13,78.9,53.8,7,13,0,1.3,1,42,26,2,90.4,53.5,86.3,77.6,88.1,0.0,0,4,75,0.9,3,351,0,75,96.3,338,55.6,195,106.1,95,6,43.3,152,819,426,5.7,10.9,2.42
Adam Thielen,8288,WR,MIN,14,10.4,1,71.0,23.5,4,17,0,0.0,0,43,18,0,90.9,81.0,68.2,53.6,68.8,0.0,0,2,36,0.3,2,613,1,66,93.5,573,32.6,200,100.9,93,5,67.4,413,686,155,2.3,10.4,1.2
D.J. Moore,48267,WR,CAR,14,13.4,7,56.7,47.4,9,19,1,5.6,3,34,5,0,72.4,80.9,69.5,,71.7,0.7,3,3,62,0.0,0,449,4,51,95.1,427,27.4,123,85.3,90,5,71.7,322,678,139,2.7,13.3,1.59
Drake London,86519,WR,ATL,14,10.7,8,60.0,50.0,11,22,1,3.6,2,34,2,2,81.6,25.3,77.8,,79.2,0.0,0,3,37,0.0,0,356,2,54,94.9,338,17.7,63,80.9,90,4,82.3,293,603,183,3.4,11.2,1.78
Christian McCaffrey,11763,HB,SF,14,1.2,17,83.1,37.5,3,8,0,2.6,2,31,28,0,88.0,83.5,87.6,43.0,92.5,0.0,0,1,49,10.0,40,401,0,74,85.0,341,14.7,59,106.1,89,4,7.0,28,623,586,7.9,8.4,1.83
JuJu Smith-Schuster,11817,WR,KC,13,7.3,8,80.7,38.5,5,13,0,4.1,3,43,16,3,81.0,22.9,72.4,61.5,74.2,0.0,0,3,53,0.2,1,472,2,71,94.3,445,41.7,197,104.1,88,3,58.3,275,850,415,5.8,12.0,1.91
Josh Palmer,62979,WR,LAC,13,9.0,4,75.0,54.5,6,11,0,4.3,3,36,27,1,79.1,47.1,66.1,64.9,67.1,0.2,1,2,50,0.2,1,558,1,66,96.1,536,26.3,147,100.2,88,3,73.5,410,713,219,3.3,10.8,1.33
Tee Higgins,61211,WR,CIN,14,11.2,6,73.9,63.6,14,22,0,4.4,3,42,7,0,79.1,80.9,80.6,22.3,80.2,0.2,1,1,59,0.0,0,465,2,65,94.4,439,20.4,95,124.0,88,6,79.4,369,894,248,3.8,13.8,2.04
Brandon Aiyuk,84109,WR,SF,14,10.1,14,68.2,35.3,6,17,0,6.3,4,34,28,1,71.6,45.0,76.6,,77.0,0.0,0,1,34,0.0,0,478,3,60,93.7,448,26.4,126,117.3,88,7,73.6,352,774,293,4.9,12.9,1.73
Courtland Sutton,48164,WR,DEN,12,12.8,3,59.8,39.3,11,28,0,10.3,6,32,10,0,52.8,79.7,66.9,,68.0,0.2,1,3,51,0.0,0,462,4,52,93.3,431,12.8,59,74.3,87,1,87.0,402,688,124,2.4,13.2,1.6
Deebo Samuel,48274,WR,SF,12,4.7,31,63.5,28.6,4,14,0,8.5,5,24,28,0,60.4,27.7,72.6,76.3,77.1,0.3,1,3,57,0.8,3,376,1,54,93.6,352,27.1,102,78.2,85,2,59.6,224,612,471,8.7,11.3,1.74
Marquise Brown,61568,WR,ARZ,9,10.9,3,67.1,53.8,7,13,0,3.4,2,27,1,1,82.0,42.2,71.4,,71.6,0.0,0,5,26,0.0,0,415,1,57,94.0,390,38.1,158,73.8,85,3,61.7,256,583,210,3.7,10.2,1.49
Tyler Higbee,10744,TE,LA,14,3.6,5,66.7,20.0,2,10,0,8.2,5,23,26,0,61.0,80.1,58.9,58.8,61.5,64.3,294,3,26,17.1,78,457,0,56,81.4,372,14.2,65,70.6,84,1,21.4,98,482,300,5.4,8.6,1.3
DeAndre Hopkins,7808,WR,ARZ,8,9.8,5,75.9,64.7,11,17,0,1.6,1,35,1,2,90.1,25.4,75.9,,76.7,0.0,0,3,33,0.0,0,340,1,63,92.6,315,27.9,95,98.1,83,3,72.1,245,713,171,2.7,11.3,2.26
Evan Engram,11778,TE,JAX,14,6.8,7,73.5,41.7,5,12,0,4.7,3,26,15,0,71.8,80.8,63.6,72.3,64.7,36.7,181,0,28,4.9,24,493,4,61,90.5,446,38.7,191,110.0,83,4,23.7,117,610,353,5.8,10.0,1.37
Donovan Peoples-Jones,61439,WR,CLV,14,13.0,2,69.5,47.8,11,23,0,3.4,2,31,8,1,82.4,59.0,67.9,66.2,70.9,0.0,0,1,42,0.2,1,510,6,57,93.5,477,28.6,146,102.8,82,2,71.2,363,782,161,2.8,13.7,1.64
Pat Freiermuth,84085,TE,PIT,13,8.6,10,65.4,45.0,9,20,1,3.6,2,32,25,0,81.4,79.9,79.2,71.6,81.8,62.9,256,4,57,6.6,27,407,2,53,87.0,354,31.7,129,76.7,81,2,5.2,21,630,251,4.7,11.9,1.78
Mack Hollins,11873,WR,LV,14,13.4,5,63.0,42.9,6,14,0,7.3,4,30,23,0,64.8,80.2,65.1,77.9,62.2,0.2,1,2,60,0.8,4,531,6,51,93.2,495,14.5,77,93.0,81,4,85.3,453,628,178,3.5,12.3,1.27
Curtis Samuel,11795,WR,WAS,14,6.8,7,72.2,44.4,8,18,0,5.0,3,31,32,0,76.7,58.9,71.5,69.2,70.9,0.2,1,1,49,0.2,1,467,1,57,93.6,437,70.0,327,101.2,79,3,26.1,122,600,261,4.6,10.5,1.37
Gabriel Davis,55410,WR,BUF,13,15.9,1,54.5,31.6,6,19,0,10.6,5,31,4,0,53.1,78.8,65.0,,64.8,0.4,2,5,98,0.0,0,553,3,42,94.9,525,9.4,52,87.1,77,6,90.2,499,752,138,3.3,17.9,1.43
Allen Lazard,48135,WR,GB,12,13.2,3,60.5,33.3,6,18,0,4.2,2,36,12,0,76.8,79.1,67.9,69.8,73.2,4.2,18,4,47,0.2,1,424,4,46,93.6,397,38.7,164,86.9,76,5,57.1,242,627,213,4.6,13.6,1.58
Jerry Jeudy,61103,WR,DEN,12,12.1,4,65.3,27.3,3,11,0,9.3,5,31,10,0,57.4,79.4,74.9,,74.7,0.0,0,1,67,0.0,0,358,1,49,94.7,339,58.7,210,114.5,75,6,41.3,148,664,296,6.0,13.6,1.96
Gerald Everett,11799,TE,LAC,13,6.5,14,70.3,53.8,7,13,0,7.1,4,25,27,0,66.1,79.6,68.2,74.2,72.0,44.1,190,2,26,7.0,30,431,1,52,90.5,390,40.4,174,88.3,74,2,14.8,64,532,322,6.2,10.2,1.36
Rhamondre Stevenson,98689,HB,NE,14,-0.6,19,83.3,,0,0,0,4.8,3,13,19,1,77.5,81.6,88.2,72.8,79.4,0.3,1,0,40,19.0,69,363,0,60,77.1,280,8.8,32,93.3,72,1,3.0,11,381,448,7.5,6.4,1.36
Mike Williams,11762,WR,LAC,10,13.1,1,66.7,58.3,14,24,0,2.0,1,30,27,0,85.4,79.0,75.6,,76.1,0.0,0,2,55,0.0,0,400,0,48,96.0,384,15.8,63,104.7,72,4,84.3,337,693,224,4.7,14.4,1.8
Jakobi Meyers,47468,WR,NE,11,10.6,2,73.2,53.3,8,15,0,1.9,1,29,19,1,87.6,40.3,75.5,,76.4,0.0,0,0,39,0.0,0,335,3,52,94.0,315,70.1,235,114.8,71,3,29.3,98,640,183,3.5,12.3,2.03
George Pickens,99229,WR,PIT,14,15.3,6,60.9,69.6,16,23,0,8.7,4,30,25,0,61.9,79.6,66.3,,66.4,0.2,1,0,42,0.0,0,521,2,42,93.7,488,13.8,72,101.3,69,2,86.0,448,643,97,2.3,15.3,1.32
Chase Claypool,42312,WR,CHI,13,10.0,3,63.8,52.9,9,17,1,4.3,2,22,6,1,76.0,40.7,61.8,68.1,62.8,0.5,2,3,31,0.2,1,414,2,44,93.2,386,64.7,268,67.4,69,1,34.8,144,422,136,3.1,9.6,1.09
Tyler Conklin,47124,TE,NYJ,14,7.8,1,66.7,60.0,6,10,0,8.0,4,19,22,2,62.5,35.6,56.6,33.1,57.7,60.2,283,3,29,11.5,54,470,1,46,84.9,399,30.0,141,79.7,69,3,9.4,44,425,213,4.6,9.2,1.07
Tyler Boyd,10689,WR,CIN,14,10.1,3,72.5,58.3,7,12,0,2.0,1,36,7,0,86.9,80.0,72.3,54.6,71.7,0.6,3,4,60,0.8,4,526,0,50,92.6,487,83.3,438,104.1,69,5,16.2,85,690,219,4.4,13.8,1.42
K.J. Osborn,23503,WR,MIN,14,8.6,3,66.2,40.0,4,10,0,0.0,0,23,18,0,90.3,79.5,62.1,71.5,62.4,0.0,0,2,63,0.8,4,529,2,45,92.4,489,59.2,313,92.6,68,4,40.6,215,457,210,4.7,10.2,0.93
Brandin Cooks,8655,WR,HST,10,10.3,1,63.2,46.2,6,13,0,12.2,6,21,13,0,47.5,79.2,68.3,,68.0,0.3,1,3,44,0.0,0,339,1,43,95.0,322,26.0,88,73.2,68,1,73.7,250,520,163,3.8,12.1,1.61
Parris Campbell,47940,WR,IND,14,5.7,13,78.8,22.2,2,9,0,1.9,1,28,14,0,79.7,80.0,62.6,,62.9,0.2,1,2,38,0.0,0,535,1,52,94.6,506,82.1,439,101.4,66,3,17.8,95,510,268,5.2,9.8,1.01
David Njoku,11784,TE,CLV,11,7.4,5,77.3,54.5,6,11,0,3.8,2,31,8,1,80.0,38.9,79.4,73.6,83.6,53.5,200,2,38,10.2,38,374,1,51,84.0,314,35.0,131,103.8,66,3,11.0,41,551,317,6.2,10.8,1.75
Zach Ertz,7816,TE,ARZ,10,8.0,4,71.2,38.5,5,13,0,6.0,3,24,1,0,85.8,79.7,62.5,29.6,66.6,25.8,106,1,32,1.9,8,411,5,47,91.2,375,57.7,237,100.9,66,4,13.6,56,406,136,2.9,8.6,1.08
Robert Woods,7822,WR,TEN,14,9.0,0,60.6,42.9,6,14,0,7.0,3,25,31,0,66.2,48.5,67.4,,66.6,0.3,1,2,41,0.0,0,394,1,40,93.7,369,27.2,107,71.3,66,1,71.6,282,417,128,3.2,10.4,1.13
Leonard Fournette,11759,HB,TB,13,-0.7,17,90.8,66.7,2,3,0,6.3,4,22,30,0,70.2,90.6,66.4,32.9,72.5,0.0,0,0,25,11.6,49,421,1,59,82.9,349,1.2,5,108.3,65,3,3.6,15,410,452,7.7,6.9,1.17
Alvin Kamara,11822,HB,NO,12,1.3,14,81.5,25.0,1,4,0,7.0,4,16,20,2,66.3,37.7,67.6,18.6,69.5,0.0,0,0,54,14.2,44,309,0,53,82.2,254,4.5,14,105.5,65,2,5.2,16,446,416,7.8,8.4,1.76
Dalton Schultz,47304,TE,DAL,12,7.7,3,67.2,61.5,8,13,1,10.4,5,20,9,1,52.3,30.4,65.4,42.1,61.4,49.2,176,3,30,10.1,36,358,3,43,84.9,304,34.9,125,83.1,64,3,13.4,48,445,156,3.6,10.3,1.46
Marvin Jones Jr.,7158,WR,JAX,13,14.9,0,54.7,66.7,8,12,1,10.3,4,24,15,0,54.3,77.4,60.1,67.4,60.3,0.0,0,2,37,0.2,1,424,1,35,95.3,404,14.6,62,78.3,64,3,85.4,362,430,80,2.3,12.3,1.06
Nico Collins,61441,WR,HST,10,12.8,3,57.8,75.0,12,16,0,0.0,0,21,13,0,90.0,77.6,72.4,,72.0,0.0,0,1,58,0.0,0,305,1,37,93.8,286,9.8,30,85.5,64,2,90.2,275,481,144,3.9,13.0,1.68
Alec Pierce,78038,WR,IND,13,13.1,3,50.8,40.0,10,25,0,11.1,4,23,14,1,43.2,28.0,61.7,,61.4,0.0,0,2,47,0.0,0,413,0,32,95.2,393,6.1,25,75.5,63,2,93.9,388,510,90,2.8,15.9,1.3
Aaron Jones,11937,HB,GB,14,-0.8,8,82.5,100.0,3,3,0,8.8,5,18,12,1,59.3,41.7,86.9,65.4,71.6,6.4,21,0,30,10.6,35,329,0,52,85.1,280,11.6,38,117.2,63,5,13.1,43,364,437,8.4,7.0,1.3
Darius Slayton,25578,WR,NYG,13,12.8,4,65.6,53.8,7,13,0,13.0,6,26,21,1,43.4,29.7,70.1,67.3,71.0,0.6,2,2,55,0.3,1,348,1,40,93.7,326,30.2,105,97.1,61,2,69.0,240,631,220,5.5,15.8,1.94
Demarcus Robinson,10760,WR,BLT,14,10.0,8,72.1,50.0,3,6,0,4.3,2,19,3,2,76.0,23.2,66.1,,66.1,0.0,0,2,31,0.0,0,311,1,44,96.1,299,7.4,23,82.6,61,1,92.6,288,419,136,3.1,9.5,1.4
Marquez Valdes-Scantling,47809,WR,KC,14,14.6,0,60.7,62.5,5,8,0,11.9,5,29,16,0,48.0,78.0,64.6,,64.6,0.6,3,1,57,0.0,0,508,1,37,93.7,476,38.6,196,99.9,61,2,60.8,309,632,119,3.2,17.1,1.33
Hayden Hurst,47294,TE,CIN,12,5.8,5,80.0,63.6,7,11,0,2.0,1,22,7,0,86.3,79.2,66.2,34.8,68.5,52.6,204,1,29,2.8,11,388,3,48,91.5,355,26.8,104,98.6,60,2,19.1,74,400,171,3.6,8.3,1.13
George Kittle,11901,TE,SF,12,7.0,7,76.7,60.0,6,10,1,2.1,1,26,28,1,85.8,35.3,74.4,30.7,75.3,55.0,227,1,54,6.8,28,413,4,46,87.9,363,31.0,128,133.5,60,6,12.1,50,593,315,6.8,12.9,1.63
Saquon Barkley,45791,HB,NYG,14,0.0,6,79.7,25.0,1,4,0,7.8,4,8,21,0,58.1,86.5,77.0,72.9,59.1,3.9,16,1,41,18.6,76,408,0,47,76.7,313,4.4,18,80.4,59,0,2.9,12,294,364,7.7,6.3,0.94
Darnell Mooney,48236,WR,CHI,12,12.6,3,69.0,83.3,5,6,0,2.4,1,20,6,0,82.2,78.2,69.2,68.2,68.9,0.0,0,2,56,0.6,2,337,0,40,92.6,312,60.5,204,92.1,58,2,38.0,128,493,170,4.3,12.3,1.58
Dawson Knox,35883,TE,BUF,13,8.0,4,74.1,28.6,2,7,0,10.4,5,22,4,0,52.2,78.4,64.0,65.5,60.5,29.7,143,3,45,7.5,36,482,0,43,88.0,424,48.8,235,98.8,58,4,13.5,65,466,193,4.5,10.8,1.1
Bennett Skowronek,27948,WR,LA,14,8.0,2,67.2,40.0,2,5,0,2.5,1,16,26,0,81.8,78.1,57.2,78.7,56.4,1.6,7,2,32,5.4,24,444,2,39,92.6,411,43.9,195,70.8,58,0,50.0,222,377,144,3.7,9.7,0.92
Noah Brown,11993,WR,DAL,13,12.0,5,69.0,56.3,9,16,0,2.4,1,24,9,1,74.4,29.7,64.3,77.5,65.7,0.0,0,3,51,1.8,7,392,2,40,92.1,361,44.4,174,93.5,58,3,55.6,218,533,114,2.9,13.3,1.48
Isaiah McKenzie,11927,WR,BUF,13,7.7,6,70.2,44.4,4,9,0,9.1,4,26,4,0,57.5,81.3,66.3,,66.7,0.0,0,1,30,0.0,0,366,0,40,94.8,347,80.1,293,106.2,57,4,19.7,72,404,123,3.1,10.1,1.16
Chris Moore,10741,WR,HST,13,8.2,10,71.9,36.4,4,11,1,4.7,2,19,13,0,74.8,78.7,66.5,61.6,67.7,1.2,4,2,52,0.3,1,343,1,41,95.0,326,71.4,245,94.2,57,2,27.4,94,480,259,6.3,11.7,1.47
DeAndre Carter,9859,WR,LAC,14,9.9,0,73.2,42.9,3,7,0,4.7,2,27,27,0,74.4,68.0,61.7,67.8,64.1,0.4,2,1,35,0.4,2,477,0,41,96.2,459,60.0,286,109.3,56,3,38.8,185,481,156,3.8,11.7,1.05
Robert Tonyan,12193,TE,GB,14,5.5,3,82.1,40.0,2,5,1,2.1,1,16,12,0,85.6,79.0,56.8,47.7,59.5,39.4,128,2,23,2.5,8,325,3,46,92.3,300,40.9,133,85.7,56,1,19.7,64,376,215,4.7,8.2,1.25
Kyle Pitts,83964,TE,ATL,10,13.7,3,50.0,25.0,3,12,0,3.4,1,20,2,0,76.7,76.3,72.7,70.9,76.6,25.6,61,1,33,6.3,15,238,1,28,88.7,211,44.5,106,74.7,56,2,27.7,66,356,133,4.8,12.7,1.69
Jerick McKinnon,8731,HB,KC,14,0.3,6,80.4,0.0,0,1,0,6.3,3,21,16,1,69.2,63.4,59.5,34.7,67.7,2.7,10,1,56,14.4,54,374,3,45,78.1,292,2.9,11,121.0,56,5,4.8,18,430,484,10.8,9.6,1.47
Joe Mixon,11803,HB,CIN,12,0.2,10,85.7,33.3,1,3,0,5.9,3,14,7,0,71.5,90.7,76.9,31.9,79.5,0.0,0,0,35,15.3,49,321,1,48,80.1,257,5.0,16,105.1,56,2,10.0,32,357,380,7.9,7.4,1.39
Keenan Allen,7857,WR,LAC,7,9.8,0,76.4,44.4,4,9,0,0.0,0,25,27,1,90.2,29.9,78.2,72.2,78.9,0.0,0,1,46,1.1,3,266,0,42,95.5,254,64.7,172,107.8,55,2,35.3,94,496,168,4.0,11.8,1.95
Russell Gage,44771,WR,TB,10,6.1,0,72.7,57.1,4,7,0,9.1,4,22,30,1,59.9,30.4,63.2,,63.2,0.0,0,0,20,0.0,0,313,0,40,93.9,294,39.9,125,110.6,55,4,60.1,188,313,112,2.8,7.8,1.06
Rondale Moore,62890,WR,ARZ,8,5.2,7,74.5,20.0,1,5,1,8.9,4,16,1,0,60.4,79.3,63.4,,63.6,0.0,0,0,38,0.0,0,301,1,41,93.4,281,56.8,171,101.6,55,1,40.9,123,414,291,7.1,10.1,1.47
Michael Gallup,26075,WR,DAL,11,12.7,1,56.4,50.0,7,14,0,6.1,2,18,9,0,68.1,76.6,65.6,,65.1,0.0,0,4,27,0.0,0,318,0,31,95.6,304,8.2,26,62.6,55,3,91.8,292,339,99,3.2,10.9,1.12
Cole Kmet,60995,TE,CHI,14,8.6,3,72.2,50.0,2,4,0,2.5,1,21,6,1,82.2,30.0,68.3,66.8,67.1,42.7,179,4,50,12.4,52,419,5,39,82.8,347,43.2,181,95.6,54,5,12.6,53,432,203,5.2,11.1,1.24
Elijah Moore,84302,WR,NYJ,13,12.9,10,59.3,16.7,1,6,0,0.0,0,19,22,0,88.7,78.1,59.4,,59.1,0.0,0,1,42,0.0,0,416,1,32,95.9,399,42.3,176,80.9,54,1,57.7,240,402,94,2.9,12.6,1.01
Antonio Gibson,78050,HB,WAS,14,1.2,10,81.5,40.0,2,5,0,6.4,3,16,32,0,69.3,79.1,76.0,75.1,78.7,0.0,0,1,26,15.0,42,280,0,44,80.4,225,6.1,17,96.9,54,2,12.1,34,332,279,6.3,7.5,1.48
Josh Jacobs,45953,HB,LV,14,0.2,5,86.8,,0,0,0,4.2,2,14,23,1,79.1,69.2,92.7,52.7,66.2,0.0,0,0,43,19.1,69,361,0,46,75.9,274,1.4,5,95.2,53,0,7.8,28,363,354,7.7,7.9,1.32
Noah Fant,42388,TE,SEA,14,6.4,1,79.2,0.0,0,5,0,0.0,0,21,29,0,90.2,78.5,67.4,55.8,70.8,42.3,145,0,51,11.1,38,343,2,42,81.6,280,37.9,130,118.1,53,3,15.7,54,414,215,5.1,9.9,1.48
Romeo Doubs,84329,WR,GB,10,9.9,1,67.9,33.3,4,12,0,5.3,2,16,12,2,71.4,21.9,63.9,,63.2,0.0,0,0,26,0.0,0,279,0,36,94.3,263,23.3,65,106.6,53,3,76.7,214,369,172,4.8,10.3,1.4
Kalif Raymond,11028,WR,DET,14,9.4,1,75.0,50.0,3,6,0,0.0,0,19,11,1,90.0,31.4,68.0,72.0,68.6,0.7,2,0,43,0.7,2,304,0,39,92.4,281,46.1,140,101.0,52,0,52.3,159,454,192,4.9,11.6,1.62
Juwan Johnson,28305,TE,NO,13,9.8,8,68.6,40.0,4,10,0,2.8,1,18,20,0,70.9,77.3,64.5,64.8,66.0,35.6,125,1,41,6.0,21,351,2,35,89.5,314,48.7,171,124.7,51,7,15.4,54,416,140,4.0,11.9,1.32
Allen Robinson II,8696,WR,LA,10,10.1,2,64.7,53.3,8,15,0,5.7,2,23,26,0,69.5,77.0,65.8,67.6,64.8,0.0,0,1,29,0.5,2,375,1,33,97.1,364,33.6,126,95.1,51,3,66.4,249,339,71,2.2,10.3,0.93
