player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Nate Givhan,55355,ED,TOLEDO,3,0,1,316,67.8,0,1,16,89.5,12.5,2,1,3.1,0,19,17,1,0,79.4,0,1,6,85.7,33.3,2,8.3,0,7,6,1
Austin Camden,55408,DI,UCF,1,0,0,323,58.5,0,0,2,100.0,0.0,0,1,0.0,0,2,2,0,0,59.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Anthony Montalvo,55417,DI,UCF,3,0,0,323,59.4,0,1,43,97.8,7.0,3,0,3.5,1,45,44,2,0,57.1,0,0,19,100.0,5.3,1,5.3,1,20,20,1
Coby Davis,55425,CB,WAKE,2,0,0,339,59.0,0,0,1,3.4,0.0,0,0,0.0,0,29,1,0,0,59.0,0,0,1,12.5,0.0,0,0.0,0,8,1,0
Troy Simon,55427,S,TOLEDO,3,0,0,316,60.0,0,0,1,2.8,0.0,0,0,0.0,0,36,1,0,0,,0,0,0,0.0,,0,,0,13,0,0
Mike Allen,55430,DI,W KENTUCKY,3,0,0,346,57.7,1,5,41,97.6,9.8,4,0,7.3,0,42,41,6,0,66.6,1,3,15,100.0,13.3,2,13.3,0,15,15,4
Tyler Williams,55432,DI,WAKE,3,0,0,339,78.4,0,7,71,100.0,11.3,8,0,4.9,0,74,74,7,0,86.3,0,4,20,100.0,15.0,3,10.0,0,21,21,4
DJ Taylor,55438,LB,BOWL GREEN,3,0,0,122,62.9,0,0,6,6.7,16.7,1,0,0.0,0,90,6,0,0,64.6,0,0,4,10.8,25.0,1,0.0,0,37,4,0
Chase Monroe,55439,LB,CHARLOTTE,4,0,0,136,79.2,1,2,4,8.9,75.0,3,1,37.5,0,45,4,3,0,59.1,0,1,1,7.7,0.0,0,50.0,0,13,1,1
Malik Denkins,55516,ED,C MICHIGAN,1,0,0,134,54.7,0,0,11,100.0,0.0,0,0,0.0,0,11,11,0,0,55.3,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Malik Hausman,55567,CB,HAWAII,4,0,0,180,58.2,0,0,2,1.9,0.0,0,1,0.0,0,108,2,0,0,,0,0,0,0.0,,0,,0,33,0,0
Azizi Hearn,55569,CB,UCLA,3,0,1,324,58.0,0,1,3,4.4,33.3,1,1,16.7,0,91,4,1,0,,0,0,0,0.0,,0,,0,20,0,0
Zack Sanders,55638,CB,OHIO,3,0,0,259,55.8,0,0,2,3.4,0.0,0,0,0.0,0,88,3,0,0,56.9,0,0,1,5.9,0.0,0,0.0,0,34,2,0
Tre Shaw,55648,CB,W KENTUCKY,2,0,0,346,59.1,0,0,1,5.9,0.0,0,1,0.0,0,17,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
Justin Broiles,55678,S,OKLAHOMA,3,1,0,261,74.0,0,0,2,3.2,0.0,0,0,0.0,0,63,2,0,0,60.0,0,0,1,4.2,0.0,0,0.0,0,24,1,0
Grayson Cash,55727,S,UAB,3,0,0,321,71.0,0,0,1,1.0,0.0,0,0,100.0,1,102,1,1,0,,0,0,0,0.0,,0,,0,21,0,0
Keyon Blankenbaker,55749,CB,TEXAS TECH,3,0,0,315,66.4,0,1,2,8.7,0.0,0,0,25.0,0,23,2,1,0,59.2,0,0,1,11.1,0.0,0,0.0,0,9,1,0
Jordyn Riley,55767,CB,LA MONROE,3,0,0,209,58.3,0,0,2,4.3,0.0,0,0,0.0,0,46,2,0,0,59.7,0,0,1,6.7,0.0,0,0.0,0,15,1,0
Jahmin Muse,55830,S,BUFFALO,3,1,0,126,67.5,0,0,3,3.1,0.0,0,0,0.0,0,96,3,0,0,57.6,0,0,2,6.3,0.0,0,0.0,0,32,2,0
Blake Bogan,55868,S,E MICHIGAN,3,0,0,160,60.0,0,0,1,1.0,0.0,0,0,0.0,0,103,1,0,0,,0,0,0,0.0,,0,,0,24,0,0
Cyrus Fagan,55895,S,NC STATE,3,0,0,248,59.2,0,0,1,0.9,0.0,0,0,0.0,0,117,1,0,0,,0,0,0,0.0,,0,,0,29,0,0
Latavious Brini,55915,S,ARKANSAS,3,0,0,111,69.8,0,2,9,7.8,22.2,2,2,11.1,0,129,10,2,0,64.0,0,1,5,9.4,20.0,1,10.0,0,64,6,1
Bennett Williams,55954,S,OREGON,3,0,0,264,57.0,0,0,2,2.1,0.0,0,0,0.0,0,94,2,0,0,57.0,0,0,2,6.7,0.0,0,0.0,0,30,2,0
Bryant Fitzgerald,55961,S,INDIANA,3,0,0,190,59.2,0,0,2,2.8,50.0,1,1,50.0,1,108,3,1,0,59.4,0,0,2,6.7,50.0,1,50.0,1,30,2,1
Camron Harrell,55965,CB,SO MISS,3,0,0,296,59.5,1,0,9,13.0,0.0,0,0,5.6,0,69,9,1,0,53.9,0,0,4,13.8,0.0,0,0.0,0,29,4,0
Gervarrius Owens,55987,S,HOUSTON,3,0,0,182,60.0,0,0,1,0.8,0.0,0,0,0.0,0,118,1,0,0,,0,0,0,0.0,,0,,0,41,0,0
Tyrell Ajian,55995,S,KENTUCKY,3,0,0,202,59.2,0,0,1,1.1,0.0,0,0,0.0,0,92,1,0,0,,0,0,0,0.0,,0,,0,24,0,0
Xavier Cullens,56044,LB,MEMPHIS,3,0,1,218,65.8,0,1,16,22.7,18.8,3,2,3.1,0,75,17,1,0,74.4,0,1,7,30.4,42.9,3,7.1,0,23,7,1
Derrick Smith,56050,LB,W KENTUCKY,3,0,0,346,62.6,0,2,6,6.1,50.0,3,1,33.3,1,99,6,3,0,55.7,0,1,3,9.1,33.3,1,16.7,0,33,3,1
Jaylen Kelly-Powell,56057,S,AKRON,3,0,0,102,80.2,1,0,4,8.5,0.0,0,0,37.5,1,71,6,2,0,,0,0,0,0.0,,0,,0,24,0,0
Hunter Reynolds,56060,S,UTAH ST,3,0,0,329,56.4,0,1,4,3.9,25.0,1,1,12.5,0,102,4,1,0,59.3,0,1,1,3.2,100.0,1,50.0,0,31,1,1
Elijah Gates,56243,S,FRESNO ST,3,0,0,169,58.3,0,0,3,3.4,0.0,0,0,0.0,0,88,3,0,0,,0,0,0,0.0,,0,,0,35,0,0
Armani Marsh,56292,CB,WASH STATE,3,0,0,341,69.1,0,1,4,3.2,25.0,1,0,37.5,1,124,4,2,0,72.0,0,1,2,3.3,50.0,1,75.0,1,61,2,2
Jalen Harris,56321,ED,ARIZONA,3,0,0,109,64.9,1,2,72,93.8,8.3,6,0,4.9,2,80,75,5,0,66.5,0,1,18,100.0,22.2,4,13.9,2,19,19,3
Jose Ramirez,56323,ED,E MICHIGAN,3,0,0,160,72.0,2,12,82,98.9,20.7,17,2,8.5,0,89,88,14,0,62.8,0,3,19,100.0,21.1,4,7.9,0,24,24,3
Cole Maxwell,56332,ED,BAYLOR,2,1,0,118,71.1,1,2,25,92.9,12.0,3,1,6.0,0,28,26,3,0,74.6,0,2,7,100.0,28.6,2,14.3,0,7,7,2
Marcus Valdez,56333,ED,BOSTON COL,3,0,0,121,67.6,0,7,70,97.4,14.3,10,0,6.4,1,77,75,8,0,73.6,0,4,21,95.8,28.6,6,9.5,0,24,23,4
Myles Cecil,56334,DI,VANDERBILT,3,0,0,333,61.7,0,1,53,96.4,5.7,3,1,2.8,1,56,54,2,0,60.3,0,1,12,92.3,8.3,1,4.2,0,13,12,1
Nick Figueroa,56335,ED,USC,3,0,0,326,70.6,2,2,41,86.5,14.6,6,0,7.3,1,52,45,5,0,69.3,1,0,14,93.8,14.3,2,10.7,1,16,15,2
Terrance Lang,56343,ED,COLORADO,3,0,0,143,66.2,2,1,35,100.0,14.3,5,0,4.3,0,36,36,3,0,64.9,1,1,14,100.0,21.4,3,7.1,0,15,15,2
Taijh Alston,56348,ED,W VIRGINIA,3,0,0,343,61.0,2,2,49,100.0,12.2,6,1,4.1,0,52,52,4,0,62.1,0,1,21,100.0,14.3,3,2.4,0,21,21,1
Jelani Arnold,56376,DI,KANSAS,1,0,0,198,65.8,0,0,5,100.0,0.0,0,0,0.0,0,6,6,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Sam Burt,56379,DI,KANSAS,3,0,0,198,54.2,0,1,37,100.0,2.7,1,0,1.4,0,39,39,1,0,55.2,0,1,11,100.0,9.1,1,4.5,0,13,13,1
Zayin West,56384,ED,KENT STATE,3,0,0,201,58.7,0,3,54,100.0,7.4,4,0,4.6,1,57,57,4,0,61.4,0,2,14,100.0,21.4,3,14.3,1,14,14,3
Andre Jones,56395,ED,LA LAFAYET,3,1,0,207,63.0,0,8,67,83.0,19.4,13,1,7.5,1,94,78,9,0,60.3,0,4,22,87.5,18.2,4,9.1,0,32,28,4
Ibrahim Kante,56423,ED,BUFFALO,3,0,0,126,58.9,0,4,71,100.0,8.5,6,1,2.8,0,75,75,4,0,58.3,0,3,25,100.0,12.0,3,6.0,0,27,27,3
Brock Martin,56439,ED,OKLA STATE,3,0,0,262,64.6,2,3,68,85.7,13.2,9,0,5.1,1,84,72,6,0,78.4,2,3,15,100.0,46.7,7,23.3,1,17,17,6
Marcus Haynes,56441,ED,DOMINION,3,1,0,263,63.4,2,3,62,78.8,6.5,4,3,4.0,0,85,67,5,0,80.0,1,2,12,75.0,16.7,2,12.5,0,20,15,3
TyJuan Garbutt,56473,ED,VA TECH,2,1,0,337,74.2,7,5,52,100.0,21.2,11,0,13.5,1,54,54,13,0,75.5,5,4,25,100.0,24.0,6,18.0,0,26,26,9
Zion DeBose,56476,ED,KANSAS,3,0,0,198,61.7,0,1,20,95.5,10.0,2,0,2.5,0,22,21,1,0,55.8,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Christian Mejia,56478,DI,WASH STATE,3,0,0,341,63.5,0,4,47,100.0,12.8,6,0,6.4,1,51,51,5,0,61.6,0,3,18,100.0,16.7,3,8.3,0,19,19,3
Victor Jones,56486,ED,AKRON,3,0,0,102,59.5,4,2,81,90.8,7.4,6,0,4.9,1,98,89,7,0,58.7,1,1,28,88.6,10.7,3,7.1,1,35,31,3
Antoine Cook,56490,ED,KENT STATE,3,0,0,201,58.1,0,2,38,100.0,10.5,4,0,2.6,0,40,40,2,0,67.9,0,1,10,100.0,30.0,3,5.0,0,10,10,1
Walter Haire,56555,DI,BOWL GREEN,3,1,0,122,63.5,0,1,74,100.0,4.1,3,0,3.4,2,81,81,3,1,71.8,0,1,30,100.0,10.0,3,8.3,2,33,33,3
Shaundre Mims,56570,DI,E CAROLINA,3,0,0,156,57.2,1,1,39,100.0,7.7,3,0,5.1,1,40,40,3,0,58.4,1,1,11,100.0,18.2,2,18.2,1,11,11,3
Kolby Wyatt,56615,ED,HAWAII,2,0,0,180,52.4,0,0,17,94.4,0.0,0,0,0.0,0,18,17,0,0,53.1,0,0,9,100.0,0.0,0,0.0,0,9,9,0
Jamal Woods,56640,DI,ILLINOIS,2,0,0,187,55.2,0,0,18,100.0,0.0,0,0,0.0,0,20,20,0,0,55.9,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Alfred Bryant,56647,ED,INDIANA,3,0,0,190,56.4,3,3,81,85.8,6.2,5,0,3.7,0,106,91,6,0,57.5,1,1,20,84.6,5.0,1,5.0,0,26,22,2
Jamare Edwards,56686,DI,JAMES MAD,2,0,0,197,57.5,0,0,38,100.0,2.6,1,1,0.0,0,40,40,0,0,54.8,0,0,11,100.0,0.0,0,0.0,0,12,12,0
Bryce Brand,56691,ED,BOWL GREEN,3,1,0,122,67.7,0,3,44,88.9,15.9,7,0,3.4,0,54,48,3,0,70.0,0,2,20,91.7,30.0,6,5.0,0,24,22,2
B'Ahmad Miller,56693,DI,ARIZONA ST,3,0,0,110,55.9,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,56.6,0,0,5,100.0,0.0,0,0.0,0,5,5,0
DJ Johnson,56704,ED,OREGON,3,0,0,264,65.2,0,3,41,71.9,12.2,5,0,6.1,1,64,46,4,0,71.0,0,2,17,85.0,23.5,4,11.8,1,20,17,3
Isaac Hampton,56712,DI,CHARLOTTE,1,0,0,136,61.6,0,0,11,100.0,0.0,0,0,0.0,0,13,13,0,0,66.4,0,0,1,100.0,0.0,0,0.0,0,2,2,0
Phillip Paea,56717,DI,UTAH ST,3,1,0,329,57.1,0,1,44,100.0,2.3,1,0,1.1,0,46,46,1,0,55.1,0,0,11,100.0,0.0,0,0.0,0,12,12,0
Caleb Sampson,56729,DI,KANSAS,3,1,0,198,74.3,0,5,63,100.0,14.3,9,0,7.1,2,65,65,7,1,66.2,0,3,27,100.0,14.8,4,9.3,1,28,28,4
Damian Jackson,56747,ED,BUFFALO,3,0,0,126,58.8,0,2,24,100.0,8.3,2,1,4.2,0,27,27,2,0,60.6,0,1,8,100.0,12.5,1,6.3,0,8,8,1
Marcus Buckley,56754,DI,NEW MEX ST,4,0,2,242,61.3,0,0,53,100.0,3.8,2,2,1.9,1,54,54,1,0,59.2,0,0,15,100.0,0.0,0,6.7,1,16,16,1
Xach Gill,56758,DI,TEMPLE,3,0,0,306,65.9,0,1,32,100.0,9.4,3,0,1.6,0,32,32,1,0,74.9,0,1,9,100.0,33.3,3,5.6,0,9,9,1
Jordon Riley,56759,DI,OREGON,3,0,0,264,58.9,0,0,30,100.0,3.3,1,0,3.3,1,34,34,1,0,62.1,0,0,10,100.0,10.0,1,10.0,1,11,11,1
Kofi Wardlow,56785,ED,CHARLOTTE,3,0,0,136,59.5,0,3,29,97.0,10.3,3,0,8.6,1,33,32,4,0,65.6,0,2,13,100.0,23.1,3,15.4,1,14,14,3
Kai Caesar,56792,DI,OHIO,3,0,0,259,65.1,0,2,47,100.0,4.3,2,0,2.1,0,48,48,2,0,67.5,0,1,15,100.0,6.7,1,3.3,0,15,15,1
Jerron Cage,56796,DI,OHIO STATE,3,0,0,260,73.2,0,2,25,100.0,20.0,5,1,4.0,0,25,25,2,0,71.7,0,1,10,100.0,30.0,3,5.0,0,10,10,1
Deslin Alexandre,56807,ED,PITTSBURGH,1,0,0,268,63.4,1,1,11,100.0,9.1,1,0,9.1,0,11,11,2,0,62.1,1,0,5,100.0,0.0,0,10.0,0,5,5,1
Brad Johnson,56831,LB,S CAROLINA,3,0,0,289,68.6,1,0,12,23.3,16.7,2,0,4.2,0,60,14,1,0,54.7,0,0,4,36.4,0.0,0,0.0,0,11,4,0
M.J. Webb,56833,DI,S CAROLINA,3,0,0,289,56.1,0,0,30,100.0,0.0,0,0,0.0,0,31,31,0,0,56.4,0,0,6,100.0,0.0,0,0.0,0,7,7,0
Zach Morton,56853,ED,AKRON,3,1,0,102,64.8,0,2,41,96.1,9.8,4,0,7.3,2,51,49,4,0,70.4,0,2,13,93.8,30.8,4,23.1,2,16,15,4
Justin Ellis,56855,ED,GA SOUTHRN,3,0,0,174,64.5,1,5,65,97.3,7.7,5,0,6.2,1,74,72,7,0,58.4,0,1,32,97.4,6.3,2,4.7,1,38,37,2
Curtis Harper,56859,DI,AKRON,3,1,0,102,57.0,0,0,79,98.8,2.5,2,0,1.3,1,86,85,1,0,59.7,0,0,28,100.0,7.1,2,3.6,1,30,30,1
Terrell Cooper,56860,ED,TCU,2,0,0,305,52.7,0,0,32,100.0,0.0,0,0,0.0,0,34,34,0,0,55.9,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Ifeanyi Maijeh,56866,DI,RUTGERS,3,0,1,278,58.0,0,1,60,100.0,1.7,1,2,0.8,0,63,63,1,0,59.4,0,0,25,100.0,0.0,0,0.0,0,27,27,0
Nelson Mbanasor,56883,ED,TEXAS ST,3,2,0,314,78.0,2,7,84,98.9,15.5,13,0,5.4,0,90,89,9,0,75.0,1,5,25,100.0,32.0,8,12.0,0,27,27,6
Odua Isibor,56901,ED,CAL,2,0,0,130,56.2,1,1,42,100.0,4.8,2,0,2.4,0,42,42,2,0,60.5,1,1,17,100.0,11.8,2,5.9,0,17,17,2
Martin Andrus Jr.,56905,DI,UCLA,3,0,0,324,64.4,0,5,41,100.0,9.8,4,0,6.1,0,43,43,5,0,71.0,0,2,4,100.0,50.0,2,25.0,0,5,5,2
Jacob Lichtenstein,56912,DI,MIAMI FL,3,0,0,220,83.1,0,3,21,100.0,28.6,6,0,11.9,1,22,22,4,0,84.7,0,1,7,100.0,28.6,2,7.1,0,7,7,1
Lamonte Mcdougle,56934,DI,UTSA,3,0,0,331,59.8,1,0,31,97.0,3.2,1,0,4.8,1,33,32,2,0,63.0,0,0,11,91.7,9.1,1,9.1,1,12,11,1
Chidi Ogbonnaya,56961,DI,BAYLOR,3,0,0,118,58.9,0,3,33,100.0,9.1,3,0,4.5,0,35,35,3,0,54.9,0,1,11,100.0,9.1,1,4.5,0,12,12,1
