player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Josh Priebe,129733,G,NWESTERN,3,100.0,0,256,74.1,77.8,76.8,0,3,147,100.0,100.0,98.3,2,4,1,274,0,274,0,274,155,155,0,0,119,0
Jett Duncan,121886,T,N TEXAS,4,100.0,0,251,56.8,57.0,55.0,2,3,114,100.0,100.0,97.8,1,5,0,273,0,0,0,273,121,121,19,254,152,0
Brendan Bordner,56812,T,FAU,4,100.0,0,165,69.6,86.2,62.8,1,2,135,100.0,100.0,98.9,2,3,0,272,0,0,266,272,143,143,0,0,129,6
Nick Weber,59684,C,FAU,4,100.0,0,165,66.6,83.1,59.5,0,3,135,100.0,100.0,98.9,0,3,0,267,267,0,0,267,142,142,0,0,125,0
Chaz Neal,77325,T,FAU,4,100.0,0,165,54.1,61.3,53.6,2,6,135,100.0,100.0,97.0,2,8,0,267,0,0,0,267,142,142,0,267,125,0
Dorian Hinton,98283,G,FAU,4,100.0,0,165,58.7,85.2,52.4,0,3,132,100.0,100.0,98.9,1,3,0,262,0,261,0,262,140,140,1,0,122,0
Cole Brown,81768,T,N TEXAS,4,100.0,0,251,67.7,64.0,67.8,2,1,110,100.0,100.0,98.6,1,3,0,260,0,0,260,260,117,117,0,0,143,0
Andrew Meyer,81910,C,UTEP,4,100.0,0,330,59.4,65.6,54.6,1,3,171,100.0,100.0,98.2,0,5,1,256,256,0,0,256,181,181,0,0,75,0
Nofoafia Tulafono,128438,C,WYOMING,4,100.0,0,351,62.3,79.1,59.0,0,2,114,100.0,100.0,99.1,3,2,0,256,256,0,0,256,117,117,0,0,139,0
Emmanuel Pregnon,128427,G,WYOMING,4,100.0,0,351,71.8,67.3,73.4,0,2,114,100.0,100.0,98.2,2,3,1,256,0,0,0,256,117,117,256,0,139,0
Eric Abojei,60824,T,WYOMING,4,100.0,0,351,77.7,77.0,75.7,0,3,114,100.0,100.0,98.7,1,3,0,256,0,0,256,256,117,117,0,0,139,0
Ahofitu Maka,100803,C,UTSA,3,100.0,0,331,58.6,64.8,56.6,0,9,151,100.0,100.0,97.0,1,9,0,255,255,0,0,255,167,167,0,0,88,0
Venly Tatafu,158830,T,UTSA,3,100.0,0,331,53.9,45.6,59.2,0,8,149,100.0,100.0,96.6,5,9,1,253,0,1,252,253,165,165,0,0,88,0
Matt Rosso,81812,T,CHARLOTTE,4,100.0,1,136,61.8,61.3,62.1,0,5,158,100.0,100.0,97.2,5,7,2,251,0,0,48,251,170,170,0,203,81,0
Ashton Gist,122182,C,CHARLOTTE,4,100.0,0,136,63.4,64.5,64.2,2,2,153,100.0,100.0,98.7,1,4,0,249,249,0,0,249,165,165,0,0,84,0
Pat Bartlett,55191,G,GA STATE,3,100.0,0,175,61.3,50.9,63.4,1,1,102,100.0,100.0,99.0,1,2,0,249,0,0,0,249,113,113,248,0,136,0
Travis Glover,81658,G,GA STATE,3,100.0,0,175,56.7,63.2,53.6,1,2,102,100.0,100.0,98.5,1,3,0,249,0,248,0,249,113,113,0,0,136,0
Tylan Grable,109425,T,UCF,3,100.0,0,323,81.5,76.4,78.4,0,5,115,100.0,100.0,97.0,0,6,1,247,0,0,233,247,124,124,0,0,123,12
Samuel Jackson,55403,G,UCF,3,100.0,0,323,70.0,67.3,71.4,0,4,115,100.0,100.0,96.5,1,6,2,247,0,247,0,247,124,124,0,0,123,0
Ryan Swoboda,77576,T,UCF,3,99.6,0,323,81.5,78.1,82.5,1,5,114,99.1,99.2,95.6,2,8,2,246,0,0,0,247,123,124,0,245,123,2
Bryson Broadway,137997,T,GA STATE,3,100.0,0,175,54.0,55.1,52.1,3,1,100,100.0,100.0,96.0,1,6,2,246,0,0,246,246,110,110,0,0,136,0
Troy Everett,147024,C,APP STATE,3,100.0,1,108,61.4,65.7,58.8,1,2,114,100.0,100.0,97.8,4,4,1,245,245,0,0,245,122,122,0,0,123,0
Anderson Hardy,81549,T,APP STATE,3,100.0,0,108,63.6,64.4,65.7,2,3,114,100.0,100.0,97.8,2,5,0,245,0,1,242,245,122,122,0,0,123,2
Cooper Hodges,81548,T,APP STATE,3,100.0,0,108,78.5,65.9,80.6,1,4,114,100.0,100.0,97.8,1,5,0,245,0,0,0,245,122,122,1,243,123,1
Lokahi Pauole,98548,G,UCF,3,100.0,0,323,71.9,85.1,70.1,2,0,113,100.0,100.0,99.1,1,2,0,243,7,0,0,243,122,122,236,0,121,0
Logan Langemeier,108708,C,GA SOUTHRN,3,100.0,0,174,76.2,69.0,79.0,1,4,156,100.0,100.0,98.4,2,5,0,242,242,0,0,242,162,162,0,0,80,0
Khalil Crowder,78240,G,GA SOUTHRN,3,100.0,1,174,64.5,82.3,59.8,0,0,156,100.0,100.0,100.0,1,0,0,242,0,0,0,242,162,162,242,0,80,0
Davis Heinzen,145705,T,C MICHIGAN,3,99.6,1,134,45.1,57.6,36.3,2,3,134,99.3,99.3,97.4,2,6,1,242,0,1,241,243,146,147,0,0,96,0
Alex Pihlstrom,60911,C,ILLINOIS,3,100.0,0,187,63.3,58.9,64.0,0,3,115,100.0,100.0,98.7,2,3,0,241,241,0,0,241,119,119,0,0,122,0
Alex Palczewski,59738,T,ILLINOIS,3,100.0,0,187,84.0,83.8,78.6,0,3,115,100.0,100.0,98.7,0,3,0,241,0,0,0,241,119,119,0,239,122,2
Isaiah Adams,158192,G,ILLINOIS,3,100.0,0,187,69.4,74.3,70.6,1,1,115,100.0,100.0,98.3,2,3,1,241,0,122,119,241,119,119,0,0,122,0
Noel Ofori-Nyadu,77430,G,UCONN,4,100.0,0,146,77.7,83.2,80.0,0,0,104,100.0,100.0,100.0,3,0,0,240,0,240,0,240,107,107,0,0,133,0
Valentin Senn,100533,T,UCONN,4,100.0,1,146,85.6,82.8,81.0,0,2,104,100.0,100.0,99.0,2,2,0,240,0,0,240,240,107,107,0,0,133,0
Adrein Strickland,147205,T,S ALABAMA,3,100.0,0,288,54.1,62.0,54.1,2,2,125,100.0,100.0,98.4,2,4,0,240,0,0,0,240,131,131,2,235,109,2
Matthew Lee,98544,C,UCF,3,100.0,0,323,69.3,77.7,66.1,0,1,112,100.0,100.0,99.6,1,1,0,240,240,0,0,240,121,121,0,0,119,0
Isaiah Helms,104720,G,APP STATE,3,100.0,0,108,68.7,54.5,70.6,1,1,110,100.0,100.0,98.2,0,3,1,239,0,0,1,239,118,118,238,0,121,0
Malik Sumter,55194,C,GA STATE,3,100.0,1,175,59.9,62.1,59.7,1,1,95,100.0,100.0,98.9,2,2,0,239,239,0,0,239,105,105,0,0,134,0
X'Zauvea Gadlin,77580,T,LIBERTY,3,100.0,0,206,69.2,85.3,61.1,0,2,129,100.0,100.0,99.2,1,2,0,238,0,37,0,238,139,139,0,200,99,1
Gabe Wallace,77535,G,BUFFALO,3,100.0,0,126,53.9,71.4,46.1,3,2,137,100.0,100.0,98.2,1,5,0,238,0,238,0,238,143,143,0,0,95,0
Desmond Bessent,60051,T,BUFFALO,3,100.0,1,126,65.8,61.9,64.7,1,2,137,100.0,100.0,98.2,1,4,1,238,0,0,0,238,143,143,0,238,95,0
Jack Hasz,145666,C,BUFFALO,3,100.0,0,126,48.6,68.5,41.7,0,1,137,100.0,100.0,98.2,1,3,2,238,213,0,0,238,143,143,25,0,95,0
Jamezz Kimbrough,55052,C,C MICHIGAN,3,100.0,0,134,63.0,72.0,58.2,1,2,134,100.0,100.0,98.9,0,3,0,238,238,0,0,238,146,146,0,0,92,0
Isaiah Wright,129909,T,BUFFALO,3,100.0,0,126,55.7,50.1,56.5,2,10,137,100.0,100.0,94.9,0,13,1,238,0,0,238,238,143,143,0,0,95,0
Deiyantei Powell-Woods,104183,G,C MICHIGAN,3,100.0,0,134,63.7,75.8,58.7,1,0,133,100.0,100.0,99.6,0,1,0,237,0,236,0,237,145,145,0,1,92,0
Panda Askew,122173,G,CHARLOTTE,4,100.0,0,136,57.4,63.7,52.5,0,6,148,100.0,100.0,98.0,0,6,0,237,0,237,0,237,158,158,0,0,79,0
Tyden Ferris,77381,G,C MICHIGAN,3,100.0,0,134,55.1,64.7,49.6,0,1,127,100.0,100.0,98.8,0,2,1,236,13,1,0,236,139,139,222,0,97,0
Luke Haggard,129442,T,INDIANA,3,100.0,0,190,70.2,81.8,58.9,2,0,144,100.0,100.0,99.3,0,2,0,235,0,0,234,235,154,154,0,0,81,1
Mike Katic,101575,G,INDIANA,3,100.0,0,190,53.8,55.6,49.7,1,0,144,100.0,100.0,99.7,0,1,0,235,0,235,0,235,154,154,0,0,81,0
Logan Taylor,151098,T,VIRGINIA,3,100.0,0,335,65.0,33.9,81.7,3,6,127,100.0,100.0,94.9,2,11,2,234,0,0,128,234,137,137,0,106,97,0
Brayden Swartout,145732,T,C MICHIGAN,3,100.0,0,134,61.2,59.2,59.8,3,3,132,100.0,100.0,96.2,1,8,2,234,0,0,0,234,144,144,0,233,90,1
Derek Devine,99664,G,VIRGINIA,3,100.0,0,335,59.9,85.8,55.2,1,1,127,100.0,100.0,99.2,3,2,0,234,0,0,0,234,137,137,234,0,97,0
Christian Haynes,77339,G,UCONN,4,100.0,1,146,84.6,90.4,83.5,0,0,101,100.0,100.0,100.0,1,0,0,234,0,0,0,234,104,104,234,0,130,0
Ethan Crowe,130330,C,BALL ST,3,100.0,0,117,68.9,89.1,66.9,0,0,127,100.0,100.0,100.0,1,0,0,233,233,0,0,233,131,131,0,0,102,0
Damon Kaylor,101573,G,BALL ST,3,100.0,0,117,70.8,66.5,71.2,0,4,127,100.0,100.0,98.4,0,4,0,233,0,233,0,233,131,131,0,0,102,0
Jake Guidone,106564,C,UCONN,4,100.0,0,146,79.9,64.6,78.2,0,2,102,100.0,100.0,99.0,0,2,0,233,233,0,0,233,105,105,0,0,128,0
Parker Clements,123345,T,VA TECH,3,100.0,0,337,48.9,61.6,47.3,1,5,109,100.0,100.0,96.3,3,7,1,232,0,0,0,232,115,115,0,231,117,0
Jesse Hanson,99672,G,VA TECH,3,100.0,0,337,60.1,76.0,55.2,1,2,109,100.0,100.0,98.6,0,3,0,232,0,231,0,232,115,115,0,0,117,0
Bradley Ashmore,124344,G,VANDERBILT,4,100.0,0,333,68.2,52.9,70.2,0,6,111,100.0,100.0,97.3,1,6,0,232,0,0,0,232,116,116,208,24,116,0
Trey Hamilton,81757,T,NEVADA,3,100.0,0,239,63.1,60.1,61.7,1,2,101,100.0,100.0,95.5,0,6,3,232,0,0,0,232,108,108,0,232,124,0
Johnny Jordan,59835,C,VA TECH,3,100.0,0,337,60.4,80.4,57.5,0,0,109,100.0,100.0,100.0,2,0,0,231,231,0,0,231,115,115,0,0,116,0
Alex Wollschlaeger,130396,T,BOWL GREEN,3,100.0,0,122,56.7,70.3,51.1,0,3,136,100.0,100.0,98.9,4,3,0,230,0,0,0,230,149,149,0,229,81,1
Branson Hickman,121928,C,SMU,3,100.0,0,287,77.3,72.4,77.1,0,1,129,100.0,100.0,99.6,1,1,0,229,229,0,0,229,137,137,0,0,92,0
Febechi Nwaiwu,145324,G,N TEXAS,4,100.0,0,251,62.3,69.0,61.7,1,0,92,100.0,100.0,99.5,1,1,0,229,0,0,0,229,98,98,229,0,131,0
Cole Smith,99094,G,MISS STATE,3,100.0,0,227,67.2,77.0,63.1,1,1,152,100.0,100.0,99.3,0,2,0,229,0,0,0,229,160,160,229,0,69,0
Nick Jones,146837,G,MISS STATE,3,100.0,0,227,60.4,63.5,57.1,1,2,152,100.0,100.0,97.0,0,6,3,229,0,229,0,229,160,160,0,0,69,0
Dillon Wade,123265,T,TULSA,3,100.0,0,320,59.4,73.0,53.9,2,4,139,100.0,100.0,97.8,2,6,0,228,0,0,228,228,147,147,0,0,81,0
Luke Jones,81780,T,ARKANSAS,3,100.0,0,111,73.7,69.5,70.9,1,4,91,97.8,97.9,96.2,0,6,1,228,0,0,228,228,94,96,0,0,134,0
Brady Latham,99068,G,ARKANSAS,3,100.0,0,111,72.4,73.4,71.0,0,2,91,97.8,97.9,98.9,1,2,0,228,0,228,0,228,94,96,0,0,134,0
Jalen Grant,130364,C,BOWL GREEN,3,100.0,1,122,57.2,46.6,61.5,1,7,136,100.0,100.0,96.3,3,9,1,228,136,92,0,228,149,149,0,0,79,0
Kaden Moore,123357,G,VA TECH,3,100.0,0,337,57.2,71.3,54.5,0,2,105,100.0,100.0,99.0,1,2,0,228,0,0,0,228,111,111,227,0,117,0
Beaux Limmer,99067,G,ARKANSAS,3,100.0,0,111,85.7,72.8,88.8,1,2,91,97.8,97.9,98.4,1,3,0,228,0,0,0,228,94,96,228,0,134,0
Ricky Stromberg,99066,C,ARKANSAS,3,100.0,0,111,77.6,81.0,74.1,0,2,91,97.8,97.9,98.9,1,2,0,228,228,0,0,228,94,96,0,0,134,0
Dontae Lucas,98047,G,S ALABAMA,3,100.0,0,288,66.7,82.2,62.2,0,0,117,100.0,100.0,100.0,0,0,0,227,0,224,2,227,122,122,0,0,105,0
Dennis Wilburn,157314,C,TEXAS TECH,3,100.0,0,315,58.3,67.7,57.7,0,8,154,100.0,100.0,97.4,2,8,0,227,227,0,0,227,158,158,0,0,69,0
Bronson Warner,151181,G,BOWL GREEN,3,100.0,0,122,53.2,45.5,57.3,3,2,135,100.0,100.0,98.1,3,5,0,227,0,0,0,227,148,148,227,0,79,0
Caleb Rogers,123157,T,TEXAS TECH,3,100.0,0,315,49.6,53.2,47.4,0,7,154,100.0,100.0,93.2,1,14,7,227,0,0,227,227,158,158,0,0,69,0
LaQuinston Sharp,99095,C,MISS STATE,3,100.0,1,227,58.8,76.1,51.9,0,5,152,100.0,100.0,98.4,2,5,0,227,227,0,0,227,160,160,0,0,67,0
Monroe Mills,122977,T,TEXAS TECH,3,100.0,0,315,58.3,66.3,59.0,1,10,154,100.0,100.0,96.4,3,11,0,227,0,0,0,227,158,158,0,227,69,0
Kwatrivous Johnson,81742,T,MISS STATE,3,100.0,0,227,56.7,39.8,67.3,2,6,152,100.0,100.0,96.1,1,10,2,226,0,0,226,226,160,160,0,0,66,0
Reggie Smith,81828,G,S ALABAMA,3,100.0,0,288,57.0,63.7,57.8,0,2,116,100.0,100.0,98.3,2,3,1,226,2,0,0,226,121,121,224,0,105,0
Terrell Haynes,81913,G,UTSA,3,100.0,0,331,58.2,82.6,47.5,0,2,132,100.0,100.0,99.2,0,2,0,226,0,210,1,226,147,147,15,0,79,0
Jack Freeman,77435,C,HOUSTON,3,100.0,0,182,60.9,66.5,61.3,0,3,127,100.0,100.0,98.0,2,4,1,225,225,0,0,225,136,136,0,0,89,0
Patrick Paul,101019,T,HOUSTON,3,100.0,0,182,63.2,73.5,56.7,1,6,127,100.0,100.0,97.2,4,7,0,225,0,0,225,225,136,136,0,0,89,0
Cam'Ron Johnson,101018,G,HOUSTON,3,100.0,0,182,59.8,74.9,56.0,0,2,127,100.0,100.0,98.4,1,3,1,225,0,225,0,225,136,136,0,0,89,0
Marcus Bryant,121917,T,SMU,3,100.0,0,287,76.8,83.1,69.1,1,0,127,100.0,100.0,99.6,0,1,0,224,0,0,214,224,135,135,0,0,89,10
Alex Costilla,121965,G,TEXAS ST,3,100.0,0,314,55.6,65.8,52.1,1,4,131,100.0,100.0,97.3,1,6,1,224,0,224,0,224,135,135,0,0,89,0
Dalton Cooper,98482,T,TEXAS ST,3,100.0,0,314,63.9,70.1,62.8,1,5,131,100.0,100.0,96.2,2,8,2,224,0,0,224,224,135,135,0,0,89,0
Joseph Boggs,77524,T,BALL ST,3,100.0,0,117,50.7,60.5,47.4,0,4,123,100.0,100.0,98.4,2,4,0,224,0,0,0,224,127,127,0,223,97,1
Richard West,156038,T,TEXAS ST,3,100.0,0,314,66.3,73.8,65.8,1,3,131,100.0,100.0,98.5,2,4,0,224,0,0,0,224,135,135,0,224,89,0
Kyle Hergel,87427,G,TEXAS ST,3,100.0,0,314,76.4,86.2,74.2,0,2,130,100.0,100.0,99.2,1,2,0,223,0,0,0,223,134,134,223,0,89,0
Russell Baker,121957,C,TEXAS ST,3,100.0,0,314,58.6,34.9,66.3,1,5,131,100.0,100.0,96.2,0,8,2,223,223,0,0,223,135,135,0,0,88,0
Owen Condon,81994,T,SMU,3,100.0,1,287,61.8,49.0,66.3,2,4,129,100.0,100.0,96.1,1,8,2,223,0,0,0,223,137,137,0,219,86,4
Kameron Jones,81739,T,MISS STATE,3,100.0,1,227,63.9,69.1,60.1,3,5,149,100.0,100.0,97.3,3,8,0,223,0,0,0,223,157,157,0,223,66,0
Corey Stewart,130349,T,BALL ST,3,100.0,0,117,66.7,81.0,62.4,1,1,121,100.0,100.0,99.2,2,2,0,222,0,0,222,222,124,124,0,0,98,0
Alex Howie,77527,G,E MICHIGAN,3,100.0,0,160,63.4,66.0,61.2,0,3,118,100.0,100.0,97.0,0,5,2,222,0,0,0,222,126,126,221,0,96,0
Sidy Sow,59675,G,E MICHIGAN,3,100.0,0,160,76.9,69.6,81.7,1,3,118,100.0,100.0,98.3,1,4,0,222,0,222,0,222,126,126,0,0,96,0
Brian Dooley,77531,T,E MICHIGAN,3,100.0,0,160,66.6,73.3,65.7,1,4,118,100.0,100.0,97.0,3,6,1,222,0,0,0,222,126,126,1,221,96,0
Marcellus Johnson,77529,T,E MICHIGAN,3,100.0,0,160,61.1,67.2,55.5,1,7,118,100.0,100.0,94.9,0,10,2,222,0,0,222,222,126,126,0,0,96,0
Will Farniok,81750,C,TULSA,3,100.0,0,320,54.2,52.2,53.5,0,3,135,100.0,100.0,98.1,1,4,1,222,222,0,0,222,143,143,0,0,79,0
Alfred Edwards III,60190,T,UTAH ST,3,100.0,0,329,65.6,90.5,56.2,0,1,101,100.0,100.0,99.5,1,1,0,221,0,0,221,221,108,108,0,0,113,0
Jon Gaines II,81879,G,UCLA,3,100.0,0,324,73.1,89.0,66.5,0,1,122,100.0,100.0,99.6,2,1,0,221,0,0,0,221,129,129,221,0,92,0
Atonio Mafi,82449,G,UCLA,3,100.0,0,324,76.7,81.9,75.8,0,1,122,100.0,100.0,99.6,0,1,0,221,0,221,0,221,129,129,0,0,92,0
James Jackson,56723,C,S ALABAMA,3,100.0,0,288,69.7,70.2,65.4,1,0,112,100.0,100.0,98.7,1,2,1,220,218,2,0,220,117,117,0,0,103,0
Grant Treiber,99444,T,IOWA STATE,3,100.0,0,193,67.5,62.8,69.5,1,4,113,100.0,100.0,97.8,1,5,0,220,0,0,0,220,123,123,0,220,97,0
Quantavious Leslie,123456,G,W KENTUCKY,3,100.0,0,346,63.5,84.9,56.4,1,1,116,100.0,100.0,99.1,0,2,0,220,0,220,0,220,131,131,0,0,89,0
Vincent Murphy,99046,G,W KENTUCKY,3,100.0,0,346,56.0,67.7,52.7,0,3,116,100.0,100.0,98.7,1,3,0,220,0,0,0,220,131,131,220,0,89,0
Mark Goode,123450,T,W KENTUCKY,3,100.0,0,346,59.8,68.6,58.5,0,5,116,100.0,100.0,97.8,3,5,0,220,0,0,219,220,131,131,0,1,89,0
Trevor Downing,77472,C,IOWA STATE,3,100.0,0,193,68.1,56.9,70.4,0,2,113,100.0,100.0,99.1,1,2,0,220,220,0,0,220,123,123,0,0,97,0
Rusty Staats,81941,C,W KENTUCKY,3,100.0,0,346,66.6,71.2,62.6,0,1,116,100.0,100.0,99.6,0,1,0,220,220,0,0,220,131,131,0,0,89,0
Blake Freeland,102844,T,BYU,3,100.0,0,128,81.9,73.7,84.3,2,4,124,100.0,100.0,97.6,1,6,0,219,0,0,219,219,135,135,0,0,84,0
Kevin Davis,60199,G,UTSA,3,100.0,0,331,57.0,71.3,48.8,1,3,135,100.0,100.0,98.5,0,4,0,219,0,0,0,219,148,148,219,0,71,0
Connor Pay,122073,C,BYU,3,100.0,0,128,69.7,88.3,60.9,0,1,124,100.0,100.0,99.6,0,1,0,219,219,0,0,219,135,135,0,0,84,0
Tyler Miller,122526,T,IOWA STATE,3,100.0,0,193,59.8,43.7,67.7,2,5,112,100.0,100.0,96.9,1,7,0,219,0,0,219,219,122,122,0,0,97,0
Gunner Britton,81937,T,W KENTUCKY,3,99.5,0,346,70.5,86.0,62.1,0,0,115,99.1,99.2,100.0,2,0,0,219,0,0,0,220,130,131,0,219,89,0
Shea Baker,52215,C,RICE,3,100.0,0,275,63.5,77.6,59.9,1,1,110,100.0,100.0,99.1,1,2,0,219,157,0,0,219,119,119,62,0,100,0
Dalton Wagner,58493,T,ARKANSAS,3,100.0,0,111,79.2,87.9,71.6,0,1,91,97.8,97.9,99.5,0,1,0,219,0,0,0,219,94,96,0,219,125,0
Doug Nester,98486,G,W VIRGINIA,3,100.0,0,343,65.6,67.1,63.5,0,2,113,100.0,100.0,98.2,0,3,1,218,11,0,0,218,117,117,164,43,101,0
John Paul Flores,108653,G,VIRGINIA,3,100.0,0,335,62.5,64.2,65.2,0,3,121,100.0,100.0,98.8,2,3,0,218,0,218,0,218,131,131,0,0,87,0
Jordan Morgan,98652,T,ARIZONA,3,100.0,0,109,79.6,83.0,72.9,1,4,128,100.0,100.0,98.0,0,5,0,217,0,0,216,217,130,130,0,0,87,0
Josh Baker,131560,C,ARIZONA,3,100.0,0,109,50.1,62.6,45.3,1,5,128,100.0,100.0,97.7,0,6,0,217,217,0,0,217,130,130,0,0,87,0
Avery Jones,77352,C,E CAROLINA,3,100.0,0,156,63.5,69.6,61.7,1,1,120,100.0,100.0,98.3,1,3,1,217,217,0,0,217,127,127,0,0,90,0
Bula Schmidt,97646,C,FRESNO ST,3,100.0,0,169,61.7,69.5,56.6,0,1,135,100.0,100.0,98.9,0,2,1,217,217,0,0,217,146,146,0,0,71,0
Jarrod Hufford,99440,G,IOWA STATE,3,100.0,0,193,65.0,63.3,66.3,1,4,110,100.0,100.0,97.7,1,5,0,216,0,216,0,216,119,119,0,0,97,0
Ed Montilus,77353,G,N CAROLINA,3,100.0,0,245,52.1,41.9,58.5,1,8,115,100.0,100.0,96.1,4,9,0,216,0,216,0,216,122,122,0,0,94,0
Asim Richards,99674,T,N CAROLINA,3,100.0,0,245,66.9,88.8,59.8,0,0,115,100.0,100.0,100.0,2,0,0,216,0,0,216,216,122,122,0,0,94,0
Grant Betts,81870,T,TROY,3,100.0,0,318,53.6,45.5,60.4,3,6,142,100.0,100.0,95.4,1,11,2,215,0,0,0,215,147,147,0,214,68,0
Jack Sherwin,98226,T,W MICHIGAN,3,100.0,0,347,62.7,56.2,63.6,0,10,117,100.0,100.0,95.7,0,10,0,215,0,0,0,215,122,122,0,215,93,0
Jacob Gideon,72705,C,W MICHIGAN,3,100.0,0,347,55.1,56.1,55.8,0,4,117,100.0,100.0,98.3,2,4,0,215,215,0,0,215,122,122,0,0,93,0
Amani Trigg-Wright,81887,G,UNLV,3,100.0,0,325,63.9,66.0,62.1,1,4,122,100.0,100.0,98.0,1,5,0,215,0,0,0,215,126,126,215,0,89,0
Dylan Deatherage,60242,T,W MICHIGAN,3,100.0,0,347,53.7,39.3,61.9,2,6,117,100.0,100.0,93.2,1,12,4,215,0,0,215,215,122,122,0,0,93,0
Isaiah Foote,123810,G,E CAROLINA,3,100.0,0,156,57.5,52.4,56.5,0,3,119,100.0,100.0,97.9,0,4,1,215,0,0,0,215,126,126,215,0,89,0
Clark Barrington,81598,G,BYU,3,100.0,0,128,68.2,82.9,63.2,1,0,124,100.0,100.0,99.6,0,1,0,215,0,215,0,215,135,135,0,0,80,0
Austin Stidham,60135,T,TROY,3,100.0,0,318,52.3,57.8,49.0,1,5,142,100.0,100.0,97.2,1,7,1,215,0,0,214,215,147,147,0,0,68,0
Gus Hartwig,129814,C,PURDUE,3,100.0,0,273,64.8,72.6,59.3,1,1,142,100.0,100.0,99.3,0,2,0,214,214,0,0,214,151,151,0,0,63,0
Brian Driscoll,100534,G,CAL,3,100.0,0,130,51.1,37.2,54.6,1,5,131,100.0,100.0,96.2,1,8,2,214,0,214,0,214,141,141,0,0,73,0
