player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Anthony Montalvo,55417,DI,UCF,3,0,,,2.2,,,0,0,0,,323,64.1,72.6,78.8,59.4,76.7,76.4,0,,0.0,0,0,0,0.0,0,1,45,2,1,0,0,0,0,0.0,
Coby Davis,55425,CB,WAKE,2,0,11.5,25.0,96.6,27.0,6.8,0,0,0,0.0,339,65.2,65.4,77.7,59.0,64.1,77.8,1,18,0.0,0,0,0,6.3,1,28,29,0,1,4,0,18,11,0.7,18.0
Troy Simon,55427,S,TOLEDO,3,0,11.3,50.0,97.2,16.5,8.3,0,0,0,0.0,316,34.7,42.1,78.6,60.0,57.9,82.5,0,42,0.0,0,0,0,134.4,2,35,36,0,1,4,1,49,16,1.5,24.5
Mike Allen,55430,DI,W KENTUCKY,3,0,5.0,100.0,2.4,1.0,1.0,0,0,0,0.0,346,55.9,64.2,78.4,57.7,75.5,45.3,0,10,33.3,1,0,0,108.3,1,1,42,0,2,1,0,10,5,10.0,10.0
DJ Taylor,55438,LB,BOWL GREEN,3,1,4.2,73.7,93.3,5.6,4.2,0,0,1,5.3,122,60.1,60.3,77.3,62.9,59.0,37.3,1,51,16.7,2,1,0,92.9,14,84,90,3,9,19,1,154,149,1.9,11.0
Chase Monroe,55439,LB,CHARLOTTE,4,0,6.0,100.0,91.1,18.0,18.0,0,0,0,0.0,136,62.9,67.5,0.0,79.2,67.0,41.9,0,7,25.0,1,0,1,93.8,2,41,45,0,3,2,0,13,1,0.4,6.5
Malik Hausman,55567,CB,HAWAII,4,0,11.5,44.0,98.1,9.0,4.0,0,0,2,8.0,180,54.2,56.5,85.9,58.2,63.0,57.6,2,42,0.0,0,2,1,66.0,11,106,108,1,5,25,3,126,40,1.3,11.5
Tony Wallace,55568,CB,UTSA,1,0,26.0,100.0,100.0,1.0,1.0,0,0,0,0.0,331,48.4,41.5,67.4,,60.0,74.8,0,48,0.0,0,0,0,118.8,1,1,1,0,1,1,0,48,22,48.0,48.0
Azizi Hearn,55569,CB,UCLA,3,2,8.3,73.3,95.6,7.5,5.5,1,0,1,6.7,324,55.7,59.1,79.9,58.0,72.5,85.3,0,37,0.0,0,1,1,96.0,11,87,91,1,7,15,0,118,55,1.4,10.7
Timarcus Davis,55574,CB,ARIZONA ST,2,0,16.3,50.0,100.0,13.3,6.6,0,0,2,25.0,110,59.0,61.4,0.0,,73.8,72.5,0,43,16.7,1,1,2,87.0,4,54,54,0,5,8,0,83,24,1.6,20.8
Wylan Free,55596,S,GA SOUTHRN,3,0,22.3,33.3,100.0,46.0,15.3,0,0,1,33.3,174,53.5,57.6,79.8,,64.3,67.2,0,36,0.0,0,1,0,79.9,1,50,50,1,4,3,0,36,8,0.8,36.0
Wesley McCormick,55609,CB,W VIRGINIA,3,0,15.5,33.3,100.0,10.2,3.4,0,1,2,13.3,343,66.0,64.0,0.0,,65.9,61.4,0,64,16.7,1,2,1,53.5,5,52,52,1,5,15,0,85,53,1.7,17.0
Cedrick Dort Jr.,55614,CB,WISCONSIN,3,0,7.5,66.7,100.0,16.0,10.7,0,0,1,16.7,349,65.9,66.6,81.3,,65.0,78.9,0,26,0.0,0,1,0,91.0,4,66,66,2,2,6,0,48,10,0.8,12.0
Anthony Johnson,55628,CB,VIRGINIA,3,2,9.4,61.9,100.0,8.3,5.1,0,0,2,9.5,335,72.2,75.1,80.9,,81.8,90.0,1,24,0.0,0,2,1,60.0,13,111,111,3,13,21,0,132,43,1.2,10.2
Zack Sanders,55638,CB,OHIO,3,1,3.9,66.7,96.6,8.1,5.4,0,0,1,6.7,259,55.4,58.9,79.8,55.8,71.6,78.0,0,12,0.0,0,1,0,101.3,10,85,88,0,6,15,1,77,34,1.0,7.7
Tre Shaw,55648,CB,W KENTUCKY,2,0,23.0,100.0,94.1,7.5,7.5,0,0,0,0.0,346,54.6,47.5,0.0,59.1,53.1,43.5,0,39,0.0,0,0,1,118.8,2,16,17,0,2,2,0,55,9,3.7,27.5
Tariq Drake,55668,S,OHIO,3,1,13.2,55.6,100.0,24.6,13.7,0,0,1,11.1,259,66.3,65.8,82.8,,61.8,72.0,0,37,0.0,0,1,0,119.2,5,129,129,5,10,9,1,73,35,0.6,14.6
Justin Broiles,55678,S,OKLAHOMA,3,2,-4.5,100.0,96.8,29.0,29.0,0,0,0,0.0,261,75.2,72.7,80.1,74.0,59.4,79.5,0,4,12.5,1,0,0,79.2,2,61,63,1,5,2,0,6,15,0.1,3.0
Kordell Rodgers,55713,CB,TEXAS ST,3,1,11.6,45.5,100.0,18.8,8.5,0,1,0,0.0,314,89.9,85.7,80.9,,53.1,62.6,2,9,0.0,0,0,0,12.9,5,99,99,3,8,11,0,22,3,0.2,4.4
Orlando Lacey,55720,LB,TROY,1,0,2.0,100.0,100.0,2.0,2.0,0,0,0,0.0,318,49.4,45.7,64.7,,60.0,20.7,0,18,100.0,1,0,0,118.8,1,2,2,0,0,1,0,18,16,9.0,18.0
Grayson Cash,55727,S,UAB,3,1,8.4,60.0,99.0,33.0,19.8,0,0,1,20.0,321,74.8,77.8,82.0,71.0,77.1,82.2,0,9,0.0,0,1,0,64.6,3,101,102,2,2,5,0,15,6,0.2,5.0
Andre Grayson,55735,CB,UTAH ST,3,0,18.3,83.3,100.0,10.2,8.5,0,0,0,0.0,329,60.2,61.6,77.8,,66.7,78.2,0,62,0.0,0,0,0,158.3,5,57,57,0,2,6,2,120,38,2.4,24.0
Zahodri Jackson,55736,CB,N TEXAS,1,1,8.5,75.0,100.0,8.0,6.0,0,0,0,0.0,251,51.2,53.3,0.0,,76.1,63.8,0,29,25.0,1,0,1,156.3,3,26,26,0,2,4,1,65,44,2.7,21.7
Keyon Blankenbaker,55749,CB,TEXAS TECH,3,0,10.5,25.0,91.3,19.0,4.8,0,0,0,0.0,315,65.2,62.7,79.1,66.4,50.3,26.1,0,-4,100.0,1,0,0,39.6,1,21,23,0,0,4,0,-4,1,-0.2,-4.0
C.J. Coldon,55750,CB,OKLAHOMA,3,0,17.3,66.7,100.0,7.5,5.0,0,0,0,0.0,261,61.2,58.7,74.7,,52.6,79.4,0,8,0.0,0,0,0,74.3,2,15,15,2,2,3,0,12,-1,0.8,6.0
Jordyn Riley,55767,CB,LA MONROE,3,1,4.1,71.4,95.7,8.8,6.3,0,0,0,0.0,209,57.7,55.5,77.3,58.3,52.4,40.0,0,11,0.0,0,0,0,82.4,5,44,46,1,1,7,0,35,16,0.8,7.0
Steven Jones Jr.,55785,CB,APP STATE,3,0,12.5,58.3,100.0,15.6,9.1,0,0,0,0.0,108,60.6,61.9,81.5,,66.5,49.7,0,31,18.2,2,0,0,90.3,7,114,114,1,9,12,0,114,27,1.0,16.3
Jarques McClellion,55795,S,FLORIDA ST,2,0,,,100.0,,,0,0,0,,167,52.7,57.3,73.0,,64.0,28.9,0,,100.0,1,0,0,0.0,0,7,7,0,0,0,0,0,0,0.0,
Korey Hernandez,55796,CB,E MICHIGAN,3,1,17.8,75.0,100.0,7.3,5.5,0,0,1,25.0,160,61.8,63.0,75.0,,64.7,80.7,0,36,0.0,0,1,1,156.3,3,24,24,0,3,4,1,51,6,2.3,17.0
Jahmin Muse,55830,S,BUFFALO,3,2,12.4,62.5,96.9,17.4,10.9,0,0,1,12.5,126,53.7,57.8,82.1,67.5,63.5,52.7,0,25,28.6,2,1,0,89.1,5,93,96,1,3,8,0,67,58,0.8,13.4
Isaiah Lewis,55854,S,COLORADO,3,0,15.5,33.3,100.0,23.5,7.8,0,0,1,16.7,143,51.3,46.3,80.0,,41.6,29.9,1,9,33.3,1,1,0,2.8,2,48,48,0,2,6,0,14,7,0.3,7.0
Davondre Robinson,55861,S,CHARLOTTE,3,1,9.5,50.0,100.0,21.5,10.8,0,0,1,25.0,136,54.9,56.5,77.3,,58.9,68.2,0,55,0.0,0,1,0,135.4,2,45,45,0,3,4,1,69,44,1.6,34.5
Blake Bogan,55868,S,E MICHIGAN,3,1,12.5,50.0,99.0,23.8,11.9,0,0,0,0.0,160,71.3,69.0,81.6,60.0,57.7,87.0,1,19,0.0,0,0,0,63.5,4,102,103,2,6,8,1,38,10,0.4,9.5
Cyrus Fagan,55895,S,NC STATE,3,1,7.1,72.7,99.1,14.0,10.2,0,0,2,18.2,248,63.8,59.8,81.2,59.2,43.3,50.9,0,39,21.4,3,2,0,122.2,8,116,117,3,10,11,1,77,33,0.7,9.6
William Poole,55911,CB,GEORGIA,1,0,,,100.0,,,0,0,0,,173,64.5,64.2,74.2,,59.8,,0,,,0,0,0,0.0,0,9,9,0,0,0,0,0,0,0.0,
Latavious Brini,55915,S,ARKANSAS,3,0,18.1,50.0,92.2,27.8,13.9,0,0,0,0.0,111,61.8,62.1,82.3,69.8,56.4,79.2,0,19,0.0,0,0,2,114.1,4,119,129,1,11,8,1,59,18,0.5,14.8
Ameer Speed,55918,CB,MICH STATE,3,0,10.7,77.8,100.0,8.6,6.7,0,0,0,0.0,223,54.2,58.1,0.0,,81.4,88.4,0,37,0.0,0,0,1,109.7,14,122,122,1,10,18,0,186,47,1.6,13.3
Devodric Bynum,55931,CB,UAB,3,0,10.1,44.4,100.0,17.3,7.7,0,0,4,44.4,321,80.7,77.0,79.6,,55.5,51.9,0,17,0.0,0,4,1,51.6,4,71,71,2,4,9,0,23,18,0.3,5.8
Bennett Williams,55954,S,OREGON,3,0,4.3,88.9,97.9,10.6,9.4,0,0,0,0.0,264,44.5,44.7,81.9,57.0,46.4,57.9,0,29,0.0,0,0,0,140.3,8,92,94,3,7,9,1,79,46,0.9,9.9
Bryant Fitzgerald,55961,S,INDIANA,3,1,3.7,77.8,97.2,13.6,10.6,0,0,0,0.0,190,46.7,52.7,81.8,59.2,65.4,54.8,0,26,22.2,2,0,1,145.8,7,105,108,0,6,9,1,91,71,1.0,13.0
Trey Creamer,55962,CB,CHARLOTTE,2,1,11.5,50.0,100.0,21.0,10.5,0,0,0,0.0,136,71.4,72.3,78.0,,70.5,80.8,0,7,0.0,0,0,0,56.3,2,46,46,1,3,4,0,11,0,0.3,5.5
Camron Harrell,55965,CB,SO MISS,3,0,18.2,50.0,87.0,19.0,9.5,0,0,1,16.7,296,66.7,65.5,83.1,59.5,61.0,68.2,1,26,0.0,0,1,0,31.3,3,60,69,1,2,6,0,39,16,0.7,13.0
Datrone Young,55969,CB,DUKE,3,0,15.1,57.1,100.0,12.9,7.4,0,0,0,0.0,154,60.2,58.0,0.0,,63.2,48.6,0,14,20.0,1,0,2,96.4,8,108,108,1,4,14,1,77,20,0.7,9.6
Gervarrius Owens,55987,S,HOUSTON,3,1,4.4,80.0,99.2,28.0,22.4,0,1,2,40.0,182,86.0,81.5,82.8,60.0,64.3,51.2,1,7,25.0,3,2,0,39.6,4,117,118,0,8,5,0,15,14,0.1,3.8
Tyrell Ajian,55995,S,KENTUCKY,3,0,30.0,50.0,98.9,87.0,43.5,0,0,1,50.0,202,68.2,68.5,82.9,59.2,67.3,58.7,0,3,28.6,2,1,0,56.3,1,91,92,3,5,2,0,3,-1,0.0,3.0
Bralen Trahan,56012,S,LA LAFAYET,3,3,6.1,60.0,100.0,18.3,11.0,0,0,0,0.0,207,58.7,64.4,82.5,,80.1,79.7,0,16,10.0,1,0,0,113.8,6,123,123,4,6,10,2,53,20,0.5,8.8
Xavier Cullens,56044,LB,MEMPHIS,3,1,4.0,100.0,77.3,9.0,9.0,1,0,0,0.0,218,54.0,68.6,0.0,65.8,84.9,52.3,0,27,25.0,2,0,2,152.1,6,58,75,0,5,6,2,66,42,1.2,11.0
Derrick Smith,56050,LB,W KENTUCKY,3,2,6.5,62.5,93.9,17.2,10.8,0,1,1,12.5,346,63.4,62.9,0.0,62.6,63.9,62.9,0,15,30.0,3,0,1,77.1,5,93,99,3,5,8,0,44,25,0.5,8.8
Jaylen Kelly-Powell,56057,S,AKRON,3,0,0.3,66.7,91.5,28.5,19.0,0,0,0,0.0,102,54.1,53.5,82.4,80.2,43.6,71.9,0,6,0.0,0,0,0,70.1,2,65,71,1,4,3,0,9,15,0.2,4.5
Hunter Reynolds,56060,S,UTAH ST,3,0,10.2,20.0,96.1,92.0,18.4,0,0,1,20.0,329,84.5,77.0,0.0,56.4,67.9,90.0,2,17,0.0,0,1,1,1.7,1,98,102,0,4,5,0,17,-1,0.2,17.0
Cameron Ruiz,56131,CB,TEMPLE,3,1,-1.7,100.0,100.0,9.0,9.0,0,0,0,0.0,306,66.9,66.8,77.8,,60.3,79.0,0,14,0.0,0,0,0,91.7,3,28,28,2,2,3,0,18,23,0.7,6.0
Tavyn Jackson,56164,S,COAST CAR,3,0,16.3,100.0,100.0,9.7,9.7,0,0,0,0.0,141,63.4,63.1,76.9,,60.9,58.7,1,45,20.0,1,0,0,79.2,3,30,30,1,4,3,0,62,13,2.1,20.7
Eric Coley,56200,CB,SYRACUSE,2,0,,,100.0,,,0,0,0,,304,64.4,69.8,74.6,,74.0,75.3,0,,,0,0,0,0.0,0,12,12,0,0,0,0,0,0,0.0,
Noah Daniels,56206,CB,TCU,2,0,15.3,75.0,100.0,4.7,3.5,0,0,0,0.0,305,52.2,54.3,73.2,,64.2,78.5,0,29,0.0,0,0,0,156.3,3,14,14,1,2,4,1,54,3,3.9,18.0
Christian Braswell,56207,CB,RUTGERS,3,1,2.3,100.0,100.0,10.0,10.0,0,0,0,0.0,278,81.9,81.4,75.9,,61.5,77.7,1,14,0.0,0,0,0,49.3,3,31,31,1,2,3,0,16,9,0.5,5.3
John Davis,56230,CB,N TEXAS,1,0,25.0,33.3,100.0,11.0,3.7,0,0,0,0.0,251,50.0,55.7,73.6,,72.7,79.3,0,38,0.0,0,0,0,81.9,1,11,11,0,2,3,0,38,4,3.5,38.0
Adrian Frye,56233,CB,TEXAS TECH,1,0,51.0,100.0,100.0,6.0,6.0,0,0,0,0.0,315,48.3,49.3,71.8,,60.9,,0,54,,0,0,0,158.3,1,6,6,0,0,1,1,54,3,9.0,54.0
Jordan Perryman,56240,CB,WASHINGTON,1,0,16.4,80.0,100.0,5.5,4.4,0,0,0,0.0,340,46.8,51.2,75.8,,68.0,25.9,0,33,100.0,2,0,0,118.8,4,24,24,0,0,5,0,93,45,4.2,23.3
Shea Pitts,56242,LB,UCLA,2,0,,,100.0,,,0,0,0,,324,57.2,66.0,75.8,,74.4,42.1,0,,100.0,1,0,0,0.0,0,12,12,0,0,0,0,0,0,0.0,
