player,player_id,position,team_name,player_game_count,allowed_pressure_dropbacks,ce_percent,declined_penalties,franchise_id,hits_allowed,hurries_allowed,lg_percent,lt_percent,ol_te_percent,other_percent,penalties,pressures_allowed,pressures_ce,pressures_lg,pressures_lt,pressures_off,pressures_ol_te,pressures_other,pressures_rg,pressures_rt,pressures_self,pressures_te,rg_percent,rt_percent,sacks_allowed,self_percent,te_percent
Drake Maye,143969,QB,N CAROLINA,3,33,0.0,0,245,1,4,27.3,0.0,66.7,15.2,0,7,0,9,0,33,22,5,5,8,7,1,15.2,24.2,2,21.2,3.0
Layne Hatcher,82068,QB,TEXAS ST,3,31,25.8,0,314,2,2,19.4,25.8,83.9,6.5,0,4,8,6,8,31,26,2,2,4,4,0,6.5,12.9,0,12.9,0.0
Jake Haener,60596,QB,FRESNO ST,3,31,6.5,0,169,2,3,9.7,25.8,80.6,3.2,0,5,2,3,8,31,25,1,7,7,5,0,22.6,22.6,0,16.1,0.0
N'Kosi Perry,60446,QB,FAU,4,29,10.3,0,165,1,2,10.3,10.3,82.8,3.4,0,4,3,3,3,29,24,1,6,8,4,2,20.7,27.6,1,13.8,6.9
Chandler Rogers,98683,QB,LA MONROE,3,28,7.1,0,209,0,0,17.9,10.7,85.7,3.6,0,1,2,5,3,28,24,1,7,12,1,2,25.0,42.9,1,3.6,7.1
Holton Ahlers,77651,QB,E CAROLINA,3,28,10.7,0,156,1,1,17.9,25.0,78.6,10.7,0,3,3,5,7,28,22,3,5,3,3,1,17.9,10.7,1,10.7,3.6
Malik Cunningham,60436,QB,LOUISVILLE,3,28,17.9,0,210,0,8,7.1,10.7,50.0,10.7,0,11,5,2,3,28,14,3,2,3,11,1,7.1,10.7,3,39.3,3.6
Will Levis,83542,QB,KENTUCKY,3,28,17.9,0,202,2,5,10.7,17.9,64.3,3.6,0,9,5,3,5,28,18,1,3,4,9,0,10.7,14.3,2,32.1,0.0
Grayson James,145214,QB,FIU,2,28,21.4,0,166,0,0,25.0,28.6,100.0,0.0,0,0,6,7,8,28,28,0,3,14,0,0,10.7,50.0,0,0.0,0.0
Dequan Finn,97804,QB,TOLEDO,3,28,17.9,0,316,1,2,17.9,28.6,92.9,0.0,0,4,5,5,8,28,26,0,4,8,4,0,14.3,28.6,1,14.3,0.0
Diego Pavia,156927,QB,NEW MEX ST,4,28,3.6,0,242,0,3,7.1,28.6,75.0,10.7,0,5,1,2,8,28,21,3,6,5,5,1,21.4,17.9,2,17.9,3.6
Spencer Petras,82136,QB,IOWA,3,28,21.4,0,192,0,0,10.7,14.3,89.3,10.7,0,0,6,3,4,28,25,3,8,10,0,0,28.6,35.7,0,0.0,0.0
Hunter Dekkers,122511,QB,IOWA STATE,3,28,7.1,0,193,1,0,14.3,25.0,78.6,14.3,0,2,2,4,7,28,22,4,4,5,2,1,14.3,17.9,1,7.1,3.6
Davis Brin,77642,QB,TULSA,3,26,15.4,0,320,0,1,19.2,23.1,76.9,11.5,0,3,4,5,6,26,20,3,3,3,3,0,11.5,11.5,2,11.5,0.0
Nate Cox,60432,QB,NEVADA,3,26,19.2,0,239,0,0,19.2,23.1,92.3,3.8,0,1,5,5,6,26,24,1,6,5,1,0,23.1,19.2,1,3.8,0.0
Will Rogers,124184,QB,MISS STATE,3,26,19.2,0,227,0,0,23.1,38.5,96.2,3.8,0,0,5,6,10,26,25,1,2,8,0,0,7.7,30.8,0,0.0,0.0
Jayden Daniels,97993,QB,LSU,3,25,4.0,0,211,2,1,8.0,12.0,72.0,16.0,0,3,1,2,3,25,18,4,7,6,3,1,28.0,24.0,0,12.0,4.0
Miles Kendrick,77673,QB,NEW MEXICO,3,25,24.0,0,241,1,0,12.0,16.0,96.0,-4.0,0,1,6,3,4,25,24,-1,7,11,1,3,28.0,44.0,0,4.0,12.0
Kaidon Salter,132046,QB,LIBERTY,3,25,8.0,0,206,0,6,20.0,16.0,52.0,4.0,0,11,2,5,4,25,13,1,3,1,11,0,12.0,4.0,5,44.0,0.0
James Blackman,60382,QB,ARK STATE,3,25,24.0,0,113,1,2,12.0,16.0,76.0,12.0,0,3,6,3,4,25,19,3,3,6,3,0,12.0,24.0,0,12.0,0.0
Doug Brumfield,128348,QB,UNLV,3,24,0.0,0,325,0,0,20.8,50.0,91.7,0.0,0,2,0,5,12,24,22,0,5,4,2,0,20.8,16.7,2,8.3,0.0
Aidan O'Connell,60516,QB,PURDUE,3,24,8.3,0,273,0,1,8.3,12.5,75.0,20.8,0,1,2,2,3,24,18,5,4,7,1,1,16.7,29.2,0,4.2,4.2
Seth Henigan,144267,QB,MEMPHIS,3,24,20.8,0,218,0,1,20.8,33.3,79.2,12.5,0,2,5,5,8,24,19,3,1,5,2,0,4.2,20.8,1,8.3,0.0
Joey Yellen,71430,QB,HAWAII,4,24,16.7,0,180,2,0,16.7,25.0,83.3,4.2,0,3,4,4,6,24,20,1,4,7,3,0,16.7,29.2,1,12.5,0.0
Chevan Cordeiro,75886,QB,S JOSE ST,2,24,12.5,0,285,0,1,8.3,29.2,83.3,0.0,0,6,3,2,7,24,20,0,5,10,6,0,20.8,41.7,5,25.0,0.0
Ben Bryant,77655,QB,CINCINNATI,3,24,29.2,0,138,0,0,8.3,29.2,91.7,4.2,0,1,7,2,7,24,22,1,3,4,1,0,12.5,16.7,1,4.2,0.0
Jeff Sims,122496,QB,GA TECH,3,24,4.2,0,176,0,0,12.5,29.2,87.5,8.3,0,0,1,3,7,24,21,2,5,9,0,3,20.8,37.5,0,0.0,12.5
Chase Cunningham,78533,QB,MIDDLE TN,3,24,12.5,0,224,0,0,20.8,25.0,91.7,8.3,0,0,3,5,6,24,22,2,6,4,0,0,25.0,16.7,0,0.0,0.0
Emory Jones,82111,QB,ARIZONA ST,3,24,8.3,0,110,1,0,4.2,45.8,91.7,4.2,0,1,2,1,11,24,22,1,7,6,1,1,29.2,25.0,0,4.2,4.2
Kurtis Rourke,97998,QB,OHIO,3,24,12.5,0,259,0,1,12.5,12.5,83.3,8.3,0,2,3,3,3,24,20,2,4,6,2,3,16.7,25.0,1,8.3,12.5
JT Daniels,83578,QB,W VIRGINIA,3,24,12.5,0,343,1,0,25.0,12.5,83.3,16.7,0,1,3,6,3,24,20,4,4,5,1,2,16.7,20.8,0,4.2,8.3
Sean Clifford,51708,QB,PENN STATE,3,23,0.0,0,266,1,4,21.7,4.3,69.6,8.7,0,5,0,5,1,23,16,2,4,10,5,0,17.4,43.5,0,21.7,0.0
Taylor Powell,60459,QB,E MICHIGAN,3,23,13.0,0,160,0,1,17.4,34.8,95.7,0.0,0,1,3,4,8,23,22,0,5,6,1,1,21.7,26.1,0,4.3,4.3
Daniel Richardson,97103,QB,C MICHIGAN,3,23,13.0,0,134,0,3,4.3,26.1,78.3,13.0,0,3,3,1,6,23,18,3,2,8,3,0,8.7,34.8,0,13.0,0.0
J.T. Shrout,83562,QB,COLORADO,3,23,21.7,0,143,1,3,8.7,21.7,87.0,0.0,0,4,5,2,5,23,20,0,3,7,4,1,13.0,30.4,0,17.4,4.3
Tyler Van Dyke,122225,QB,MIAMI FL,3,22,27.3,0,220,0,0,18.2,9.1,90.9,9.1,0,0,6,4,2,22,20,2,7,2,0,1,31.8,9.1,0,0.0,4.5
John Rhys Plumlee,97602,QB,UCF,3,22,4.5,0,323,0,0,27.3,27.3,81.8,9.1,0,3,1,6,6,22,18,2,2,6,3,3,9.1,27.3,3,13.6,13.6
Henry Colombi,60583,QB,MARSHALL,3,22,13.6,0,214,0,1,9.1,40.9,86.4,0.0,0,4,3,2,9,22,19,0,3,6,4,0,13.6,27.3,3,18.2,0.0
Cameron Rising,77663,QB,UTAH,3,22,4.5,0,328,0,2,4.5,9.1,72.7,18.2,0,2,1,1,2,22,16,4,5,8,2,0,22.7,36.4,0,9.1,0.0
Spencer Sanders,77660,QB,OKLA STATE,3,22,13.6,0,262,0,1,45.5,31.8,90.9,-4.5,0,3,3,10,7,22,20,-1,1,3,3,1,4.5,13.6,2,13.6,4.5
Darren Grainger,78496,QB,GA STATE,3,22,13.6,0,175,3,0,13.6,27.3,77.3,4.5,0,4,3,3,6,22,17,1,2,7,4,1,9.1,31.8,1,18.2,4.5
Caleb Williams,144622,QB,USC,3,22,4.5,0,326,0,0,13.6,36.4,72.7,13.6,0,5,1,3,8,22,16,3,1,6,5,0,4.5,27.3,5,22.7,0.0
Xavier Williams,145579,QB,CHARLOTTE,2,21,9.5,0,136,1,3,28.6,23.8,71.4,4.8,0,7,2,6,5,21,15,1,4,2,7,0,19.0,9.5,3,33.3,0.0
Ryan Hilinski,71295,QB,NWESTERN,3,21,14.3,0,256,1,3,19.0,0.0,71.4,9.5,0,4,3,4,0,21,15,2,3,5,4,1,14.3,23.8,0,19.0,4.8
Jaren Hall,82094,QB,BYU,3,21,4.8,0,128,0,4,4.8,28.6,66.7,9.5,0,6,1,1,6,21,14,2,2,4,6,0,9.5,19.0,2,28.6,0.0
T.J. Finley,124093,QB,AUBURN,3,21,38.1,0,115,1,2,4.8,4.8,81.0,4.8,0,4,8,1,1,21,17,1,4,8,4,0,19.0,38.1,1,19.0,0.0
Collin Schlee,98025,QB,KENT STATE,3,21,4.8,0,201,0,1,19.0,33.3,90.5,4.8,0,1,1,4,7,21,19,1,6,2,1,1,28.6,9.5,0,4.8,4.8
Brady Cook,124199,QB,MISSOURI,3,20,15.0,0,229,1,1,20.0,30.0,85.0,0.0,0,3,3,4,6,20,17,0,1,5,3,0,5.0,25.0,1,15.0,0.0
Jordan Travis,77615,QB,FLORIDA ST,3,20,10.0,0,167,1,1,15.0,30.0,80.0,0.0,0,4,2,3,6,20,16,0,4,3,4,1,20.0,15.0,2,20.0,5.0
Kyle Vantrease,55029,QB,GA SOUTHRN,3,20,25.0,0,174,0,1,15.0,40.0,95.0,0.0,0,1,5,3,8,20,19,0,0,3,1,1,0.0,15.0,0,5.0,5.0
Grayson McCall,98002,QB,COAST CAR,3,20,0.0,0,141,0,0,30.0,30.0,85.0,15.0,0,0,0,6,6,20,17,3,3,4,0,1,15.0,20.0,0,0.0,5.0
Bryce Young,123943,QB,ALABAMA,3,20,20.0,0,103,2,2,10.0,15.0,65.0,5.0,0,6,4,2,3,20,13,1,0,2,6,3,0.0,10.0,2,30.0,15.0
Grant Wells,97784,QB,VA TECH,3,19,0.0,0,337,0,3,15.8,31.6,78.9,5.3,0,3,0,3,6,19,15,1,2,7,3,0,10.5,36.8,0,15.8,0.0
Chase Brice,60363,QB,APP STATE,3,19,21.1,0,108,0,1,10.5,26.3,89.5,0.0,0,2,4,2,5,19,17,0,3,5,2,1,15.8,26.3,1,10.5,5.3
John Paddock,77689,QB,BALL ST,3,19,0.0,0,117,0,0,21.1,26.3,89.5,10.5,0,0,0,4,5,19,17,2,4,4,0,1,21.1,21.1,0,0.0,5.3
Adrian Martinez,83522,QB,KANSAS ST,3,18,11.1,0,199,0,2,5.6,22.2,72.2,5.6,0,5,2,1,4,18,13,1,3,3,5,1,16.7,16.7,3,27.8,5.6
Taulia Tagovailoa,97271,QB,MARYLAND,3,18,27.8,0,215,0,2,5.6,11.1,61.1,16.7,0,4,5,1,2,18,11,3,1,3,4,0,5.6,16.7,2,22.2,0.0
Payton Thorne,101629,QB,MICH STATE,3,18,5.6,0,223,1,1,16.7,11.1,77.8,0.0,0,3,1,3,2,18,14,0,2,5,3,2,11.1,27.8,1,16.7,11.1
Zach Wilcke,156836,QB,SO MISS,2,18,5.6,0,296,0,1,38.9,27.8,88.9,0.0,0,2,1,7,5,18,16,0,4,2,2,0,22.2,11.1,1,11.1,0.0
DJ Uiagalelei,122162,QB,CLEMSON,3,18,16.7,0,140,0,1,11.1,0.0,77.8,11.1,0,2,3,2,0,18,14,2,7,3,2,1,38.9,16.7,1,11.1,5.6
Dorian Thompson-Robinson,83574,QB,UCLA,3,18,5.6,0,324,0,1,5.6,38.9,88.9,0.0,0,2,1,1,7,18,16,0,1,6,2,2,5.6,33.3,1,11.1,11.1
Tanner Mordecai,77656,QB,SMU,3,18,5.6,0,287,1,0,11.1,5.6,83.3,5.6,0,1,1,2,1,18,15,1,1,8,1,3,5.6,44.4,0,5.6,16.7
Blake Shapen,122282,QB,BAYLOR,3,18,5.6,0,118,0,1,11.1,27.8,77.8,0.0,0,4,1,2,5,18,14,0,3,2,4,1,16.7,11.1,3,22.2,5.6
Zion Turner,158636,QB,UCONN,4,17,11.8,0,146,2,2,0.0,11.8,64.7,5.9,0,5,2,0,2,17,11,1,0,6,5,1,0.0,35.3,1,29.4,5.9
Chance Nolan,78493,QB,OREGON ST,3,17,11.8,0,265,0,1,11.8,29.4,82.4,11.8,0,1,2,2,5,17,14,2,4,2,1,1,23.5,11.8,0,5.9,5.9
KJ Jefferson,99129,QB,ARKANSAS,3,17,11.8,0,111,1,2,11.8,35.3,76.5,0.0,0,4,2,2,6,17,13,0,3,1,4,1,17.6,5.9,1,23.5,5.9
TJ McMahon,83521,QB,RICE,3,17,29.4,0,275,0,0,29.4,11.8,94.1,5.9,0,0,5,5,2,17,16,1,3,7,0,0,17.6,41.2,0,0.0,0.0
Hank Bachmeier,101284,QB,BOISE ST,3,17,5.9,0,120,0,0,23.5,5.9,70.6,17.6,0,1,1,4,1,17,12,3,2,7,1,1,11.8,41.2,1,5.9,5.9
Jaxson Dart,146409,QB,OLE MISS,3,17,11.8,0,226,1,2,29.4,23.5,76.5,0.0,0,4,2,5,4,17,13,0,1,3,4,1,5.9,17.6,1,23.5,5.9
Dillon Gabriel,86272,QB,OKLAHOMA,3,16,25.0,0,261,1,1,25.0,18.8,62.5,0.0,0,7,4,4,3,16,10,0,2,0,7,0,12.5,0.0,5,43.8,0.0
Anthony Richardson,124393,QB,FLORIDA,3,16,12.5,0,163,0,3,0.0,6.3,62.5,6.3,0,6,2,0,1,16,10,1,1,3,6,3,6.3,18.8,3,37.5,18.8
Brayden Schager,146078,QB,HAWAII,3,15,20.0,0,180,0,3,13.3,0.0,73.3,6.7,0,3,3,2,0,15,11,1,0,4,3,3,0.0,26.7,0,20.0,20.0
Tommy DeVito,60545,QB,ILLINOIS,3,15,13.3,0,187,0,1,20.0,33.3,86.7,6.7,0,1,2,3,5,15,13,1,2,2,1,0,13.3,13.3,0,6.7,0.0
Sam Hartman,77618,QB,WAKE,2,15,6.7,0,339,0,2,20.0,20.0,60.0,0.0,0,6,1,3,3,15,9,0,1,1,6,0,6.7,6.7,4,40.0,0.0
Michael Penix Jr.,82134,QB,WASHINGTON,3,15,33.3,0,340,0,1,26.7,0.0,93.3,0.0,0,1,5,4,0,15,14,0,2,3,1,2,13.3,20.0,0,6.7,13.3
Austin Aune,83528,QB,N TEXAS,4,15,6.7,0,251,0,1,0.0,20.0,73.3,13.3,0,2,1,0,3,15,11,2,2,4,2,1,13.3,26.7,1,13.3,6.7
Andrew Peasley,83581,QB,WYOMING,4,15,13.3,0,351,0,0,20.0,20.0,93.3,6.7,0,0,2,3,3,15,14,1,3,3,0,1,20.0,20.0,0,0.0,6.7
E.J. Warner,156185,QB,TEMPLE,2,14,28.6,0,306,0,1,21.4,28.6,85.7,7.1,0,1,4,3,4,14,12,1,0,5,1,0,0.0,35.7,0,7.1,0.0
Mike Wright,124366,QB,VANDERBILT,3,14,0.0,0,333,0,2,14.3,14.3,85.7,-7.1,0,3,0,2,2,14,12,-1,3,5,3,4,21.4,35.7,1,21.4,28.6
Kedon Slovis,100580,QB,PITTSBURGH,2,14,14.3,0,268,0,0,28.6,21.4,78.6,0.0,0,4,2,4,3,14,11,0,2,2,4,2,14.3,14.3,4,28.6,14.3
Hendon Hooker,60593,QB,TENNESSEE,3,14,21.4,0,307,0,0,14.3,14.3,71.4,21.4,0,1,3,2,2,14,10,3,1,2,1,0,7.1,14.3,1,7.1,0.0
Dylan Hopkins,83571,QB,UAB,3,14,21.4,0,321,0,0,21.4,14.3,92.9,7.1,0,1,3,3,2,14,13,1,1,4,1,1,7.1,28.6,1,7.1,7.1
Stetson Bennett,60387,QB,GEORGIA,3,13,7.7,0,173,2,2,15.4,7.7,53.8,7.7,0,5,1,2,1,13,7,1,2,2,5,0,15.4,15.4,1,38.5,0.0
Tyler Buchner,147472,QB,NOTRE DAME,2,13,23.1,0,258,0,0,15.4,7.7,76.9,15.4,0,1,3,2,1,13,10,2,1,3,1,0,7.7,23.1,1,7.7,0.0
Riley Leonard,143862,QB,DUKE,3,13,38.5,0,154,0,1,0.0,0.0,76.9,7.7,0,2,5,0,0,13,10,1,1,3,2,1,7.7,23.1,1,15.4,7.7
Brendon Lewis,131687,QB,COLORADO,2,13,0.0,0,143,0,2,7.7,23.1,76.9,7.7,0,3,0,1,3,13,10,1,0,7,3,0,0.0,53.8,1,23.1,0.0
Aveon Smith,130529,QB,MIAMI OH,3,13,7.7,0,221,1,1,0.0,15.4,30.8,30.8,0,5,1,0,2,13,4,4,1,0,5,0,7.7,0.0,3,38.5,0.0
Haynes King,124329,QB,TEXAS A&M,2,13,15.4,0,312,1,0,7.7,23.1,84.6,7.7,0,1,2,1,3,13,11,1,4,3,1,0,30.8,23.1,0,7.7,0.0
Max Johnson,124099,QB,TEXAS A&M,2,13,7.7,0,312,1,0,30.8,23.1,84.6,0.0,0,2,1,4,3,13,11,0,2,1,2,0,15.4,7.7,1,15.4,0.0
Hudson Card,123109,QB,TEXAS,3,13,7.7,0,311,0,0,7.7,15.4,84.6,7.7,0,0,1,1,2,13,11,1,5,3,0,1,38.5,23.1,0,0.0,7.7
C.J. Stroud,129759,QB,OHIO STATE,3,12,0.0,0,260,0,4,16.7,16.7,50.0,16.7,0,4,0,2,2,12,6,2,1,1,4,0,8.3,8.3,0,33.3,0.0
Shane Illingworth,71512,QB,NEVADA,3,12,16.7,0,239,1,2,16.7,16.7,75.0,0.0,0,3,2,2,2,12,9,0,0,3,3,0,0.0,25.0,0,25.0,0.0
Matthew Downing,82120,QB,LA TECH,2,12,25.0,0,208,0,2,8.3,33.3,91.7,0.0,0,2,3,1,4,12,11,0,2,2,2,0,16.7,16.7,0,16.7,0.0
Austin Reed,111760,QB,W KENTUCKY,3,12,8.3,0,346,1,1,16.7,41.7,75.0,0.0,0,3,1,2,5,12,9,0,3,0,3,0,25.0,0.0,1,25.0,0.0
Todd Centeio,60552,QB,JAMES MAD,2,12,25.0,0,197,0,0,8.3,33.3,100.0,0.0,0,0,3,1,4,12,12,0,2,2,0,0,16.7,16.7,0,0.0,0.0
Jalon Daniels,122555,QB,KANSAS,3,11,18.2,0,198,1,1,9.1,36.4,81.8,0.0,0,2,2,1,4,11,9,0,3,1,2,0,27.3,9.1,0,18.2,0.0
Braxton Burmeister,60513,QB,S DIEGO ST,3,11,9.1,0,284,0,2,0.0,36.4,63.6,18.2,0,3,1,0,4,11,7,2,0,0,3,2,0.0,0.0,1,27.3,18.2
Devin Leary,77628,QB,NC STATE,3,11,18.2,0,248,0,1,0.0,0.0,72.7,18.2,0,1,2,0,0,11,8,2,1,4,1,1,9.1,36.4,0,9.1,9.1
Parker McNeil,123714,QB,LA TECH,3,11,18.2,0,208,0,0,0.0,18.2,90.9,0.0,0,1,2,0,2,11,10,0,3,2,1,1,27.3,18.2,1,9.1,9.1
Cade McNamara,101620,QB,MICHIGAN,3,11,9.1,0,222,0,0,0.0,54.5,90.9,9.1,0,0,1,0,6,11,10,1,2,4,0,0,18.2,36.4,0,0.0,0.0
Evan Simon,129906,QB,RUTGERS,3,11,36.4,0,278,0,0,9.1,27.3,90.9,9.1,0,0,4,1,3,11,10,1,2,2,0,0,18.2,18.2,0,0.0,0.0
Nick Patti,77614,QB,PITTSBURGH,1,11,9.1,0,268,0,1,0.0,18.2,63.6,27.3,0,1,1,0,2,11,7,3,2,1,1,1,18.2,9.1,0,9.1,9.1
Johnathan Bennett,104158,QB,LIBERTY,2,11,27.3,0,206,0,0,36.4,18.2,81.8,18.2,0,0,3,4,2,11,9,2,1,1,0,0,9.1,9.1,0,0.0,0.0
Carter Bradley,77685,QB,S ALABAMA,3,11,18.2,0,288,0,0,0.0,18.2,81.8,18.2,0,0,2,0,2,11,9,2,3,3,0,0,27.3,27.3,0,0.0,0.0
Chris Reynolds,60361,QB,CHARLOTTE,2,10,10.0,0,136,1,0,0.0,0.0,100.0,0.0,0,1,1,0,0,10,10,0,2,7,1,0,20.0,70.0,0,10.0,0.0
Drew Pyne,122910,QB,NOTRE DAME,2,10,10.0,0,258,1,1,0.0,10.0,40.0,10.0,0,5,1,0,1,10,4,1,1,2,5,0,10.0,20.0,3,50.0,0.0
Michael Pratt,123229,QB,TULANE,3,10,0.0,0,319,0,0,0.0,30.0,80.0,20.0,0,0,0,0,3,10,8,2,0,2,0,3,0.0,20.0,0,0.0,30.0
Jeff Undercuffler,78501,QB,AKRON,2,10,0.0,0,102,1,0,0.0,50.0,90.0,0.0,0,1,0,0,5,10,9,0,2,3,1,0,20.0,30.0,0,10.0,0.0
Tanner McKee,131770,QB,STANFORD,2,10,10.0,0,300,0,0,40.0,20.0,90.0,10.0,0,0,1,4,2,10,9,1,2,2,0,1,20.0,20.0,0,0.0,10.0
Robby Ashford,131702,QB,AUBURN,3,10,10.0,0,115,0,1,10.0,20.0,70.0,0.0,0,3,1,1,2,10,7,0,1,1,3,1,10.0,10.0,2,30.0,10.0
AJ Swann,157186,QB,VANDERBILT,3,10,20.0,0,333,1,0,10.0,20.0,90.0,-10.0,0,1,2,1,2,10,9,-1,4,1,1,2,40.0,10.0,0,10.0,20.0
Ben Wooldridge,82115,QB,LA LAFAYET,3,10,10.0,0,207,1,1,30.0,10.0,80.0,0.0,0,2,1,3,1,10,8,0,1,3,2,0,10.0,30.0,0,20.0,0.0
Graham Mertz,97994,QB,WISCONSIN,3,10,0.0,0,349,2,0,0.0,0.0,30.0,40.0,0,4,0,0,0,10,3,4,1,0,4,2,10.0,0.0,2,40.0,20.0
Tate Rodemaker,122414,QB,FLORIDA ST,2,10,0.0,0,167,1,2,40.0,20.0,70.0,0.0,0,3,0,4,2,10,7,0,1,2,3,0,10.0,20.0,0,30.0,0.0
D'Wan Mathis,99130,QB,TEMPLE,2,10,20.0,0,306,0,0,40.0,10.0,90.0,10.0,0,1,2,4,1,10,9,1,4,0,1,0,40.0,0.0,1,10.0,0.0
Bo Nix,97790,QB,OREGON,3,10,0.0,0,264,0,2,10.0,30.0,80.0,0.0,0,2,0,1,3,10,8,0,3,1,2,0,30.0,10.0,0,20.0,0.0
Brett Gabbert,97404,QB,MIAMI OH,1,9,11.1,0,221,0,0,22.2,22.2,66.7,22.2,0,1,1,2,2,9,6,2,1,1,1,0,11.1,11.1,1,11.1,0.0
Rocky Lombardi,60452,QB,N ILLINOIS,3,9,22.2,0,254,1,2,0.0,0.0,55.6,11.1,0,3,2,0,0,9,5,1,1,2,3,0,11.1,22.2,0,33.3,0.0
Chandler Fields,97286,QB,LA LAFAYET,3,8,12.5,0,207,0,1,0.0,25.0,87.5,12.5,0,2,1,0,2,8,7,1,3,2,2,0,37.5,25.0,1,25.0,0.0
Cade Ballard,102861,QB,ARMY,3,8,25.0,0,114,1,0,0.0,0.0,75.0,12.5,0,1,2,0,0,8,6,1,3,1,1,0,37.5,12.5,0,12.5,0.0
Gavin Frakes,156928,QB,NEW MEX ST,4,8,0.0,0,242,0,0,62.5,37.5,100.0,0.0,0,0,0,5,3,8,8,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Tai Lavatai,121854,QB,NAVY,2,8,25.0,0,237,1,1,12.5,25.0,75.0,0.0,0,3,2,1,2,8,6,0,0,1,3,1,0.0,12.5,1,37.5,12.5
