player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Trey Schuman,52216,ED,RICE,3,1,0,,0,0,275,62.8,76.1,78.8,76.8,62.7,48.8,2,2,0,,25.0,1,0,0,0.0,0,0,0,0,2,67,67,0,1,45,21,0,0,35,30,0,2,2,0,4,0,0,0,
Alii Matau,52219,LB,S JOSE ST,2,4,0,66.7,0,0,285,58.9,60.1,82.6,57.0,61.9,55.0,0,1,0,11,15.4,2,0,0,79.9,4,0,44,0,46,127,30,0,0,30,0,0,97,16,65,53,2,7,6,1,0,32,15,8.0
Rico Tolefree,52250,LB,S JOSE ST,2,0,0,100.0,0,0,285,59.1,55.8,0.0,56.4,64.2,76.5,0,0,0,10,0.0,0,0,1,108.3,1,0,10,0,16,38,8,0,0,8,0,0,30,4,18,20,1,2,1,0,0,10,0,10.0
Sinjun Astani,52257,DI,USC,1,0,0,,0,0,326,,60.0,64.7,59.8,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Tre White,52261,S,S JOSE ST,1,0,0,100.0,0,0,285,57.7,48.6,0.0,,55.1,75.1,0,0,0,11,0.0,0,0,1,152.1,1,0,6,0,14,29,0,0,0,0,0,20,29,0,15,3,0,1,1,0,1,11,0,11.0
Gabe Reid,52273,ED,UTAH,2,3,0,,0,0,328,60.3,83.5,78.4,75.7,80.0,79.4,1,4,0,,0.0,0,0,0,0.0,0,0,0,0,2,53,53,0,1,51,1,0,0,22,29,0,6,6,0,5,0,0,0,
Ryan Johnson,52282,ED,NWESTERN,3,0,2,,0,0,256,59.5,67.5,78.2,66.0,66.7,73.2,1,2,0,,,0,0,0,0.0,0,1,0,0,1,76,76,0,16,38,22,0,0,44,31,0,1,0,0,4,0,0,0,
Bentlee Sanders,52291,S,NEVADA,4,1,0,44.4,0,1,239,77.6,75.7,84.0,,65.7,51.2,0,0,4,44,24.1,7,0,1,48.4,8,0,55,3,151,258,1,0,0,1,0,125,257,0,107,74,9,21,18,0,1,131,58,16.4
Darrien Grant,52293,DI,USF,3,0,0,,0,0,327,,59.2,77.0,65.6,53.8,73.0,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,52,52,1,36,13,2,0,0,26,26,0,2,2,0,1,0,0,0,
Mekhi LaPointe,52315,S,USF,3,2,0,100.0,0,0,327,69.1,64.9,80.5,62.4,54.0,69.2,0,0,1,22,12.5,3,0,0,110.4,9,1,52,1,77,151,0,0,0,0,0,72,151,1,73,26,8,19,9,1,1,100,71,11.1
Nick Roberts,52318,S,SMU,3,3,0,75.0,0,0,287,56.7,60.8,80.9,60.0,68.5,69.6,0,0,1,53,10.0,1,0,0,77.1,6,0,84,2,90,175,2,0,0,2,0,37,173,1,84,50,1,6,8,0,0,133,35,22.2
Bryce Dugan,52425,ED,OHIO,2,0,0,,0,0,259,,52.6,74.5,48.5,62.4,23.8,0,1,0,,100.0,1,0,0,0.0,0,0,0,0,0,18,18,0,0,13,5,0,0,12,6,0,0,0,0,1,0,0,0,
Malik Vann,52555,ED,CINCINNATI,2,0,0,,0,0,138,,53.9,0.0,60.1,56.9,73.1,0,1,0,,0.0,0,0,1,0.0,0,0,0,0,0,53,53,0,9,27,17,0,0,28,25,0,1,2,0,1,0,0,0,
Tyler Bentley,52790,DI,PITTSBURGH,3,1,0,,0,0,268,,64.5,76.9,59.4,66.6,35.7,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,56,56,1,53,1,1,0,0,38,18,0,1,1,0,0,0,0,0,
Xavier Peters,52819,ED,FAU,4,0,0,100.0,0,0,165,55.3,66.2,0.0,58.9,85.0,78.8,2,0,0,12,0.0,0,0,1,116.7,1,0,0,0,7,51,51,1,5,27,18,0,0,30,14,0,4,6,1,2,0,12,9,12.0
Cole Pearce,52970,LB,BALL ST,3,5,0,50.0,0,0,117,58.0,66.1,80.2,58.1,71.9,87.3,0,0,0,17,0.0,0,0,0,62.5,3,0,202,0,91,212,3,0,0,3,0,1,209,14,107,6,9,14,6,0,0,27,2,9.0
James Camden,53418,S,CINCINNATI,1,0,0,,0,0,138,,60.8,64.9,,60.0,,0,0,0,,,0,0,0,0.0,0,0,2,1,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,
Deshawn Pace,53549,LB,CINCINNATI,3,3,0,66.7,0,0,138,47.0,53.4,75.9,73.8,56.1,56.4,1,3,0,32,21.4,3,1,1,122.0,6,0,87,11,46,125,17,0,0,17,0,1,108,8,71,9,6,8,9,4,1,59,47,9.8
Ja'von Hicks,53569,S,CINCINNATI,3,7,0,16.7,0,0,138,71.7,70.6,82.4,,65.9,60.3,0,1,1,7,18.8,3,0,0,0.0,1,0,34,2,76,179,2,0,0,2,0,102,177,0,103,39,4,6,6,1,0,7,8,7.0
Eric Phillips,53572,ED,CINCINNATI,3,2,0,,0,0,138,64.1,70.6,19.4,70.0,67.7,79.9,3,2,0,,0.0,0,0,1,0.0,0,0,0,0,0,103,103,0,8,39,56,0,0,42,61,0,5,7,0,5,0,0,0,
Ivan Pace Jr.,53587,LB,CINCINNATI,3,8,0,100.0,0,1,138,49.2,85.0,0.0,81.1,92.3,84.5,4,3,0,19,7.9,3,0,1,155.6,6,2,153,0,44,165,10,0,0,10,0,0,155,25,96,2,23,27,6,9,2,71,46,11.8
Ryan Mullaney,53704,ED,CINCINNATI,2,1,0,,0,0,138,,66.5,77.6,54.1,68.9,49.7,0,1,0,,22.2,2,0,0,0.0,0,0,0,0,0,55,55,0,0,20,35,0,0,10,45,0,5,6,0,1,0,0,0,
Carrington Valentine,53750,CB,KENTUCKY,3,2,0,38.9,1,0,202,72.8,68.9,80.4,49.0,48.7,69.2,0,2,1,27,15.4,2,4,3,31.5,7,0,10,138,93,154,1,0,0,1,0,3,153,2,59,2,3,9,18,2,0,87,24,12.4
Jaheim Thomas,54193,LB,CINCINNATI,3,4,0,33.3,0,1,138,57.7,72.7,81.0,83.0,70.1,53.0,2,0,0,5,15.8,3,0,0,42.4,1,0,58,0,19,89,28,0,0,28,0,0,61,12,58,3,5,12,3,2,0,5,3,5.0
Isaiah Norman,54967,S,MARSHALL,2,0,0,100.0,0,0,214,56.5,62.7,77.5,,75.6,82.3,0,0,0,16,0.0,0,0,0,110.4,2,0,16,0,28,57,0,0,0,0,0,14,57,0,29,27,1,4,2,0,0,21,11,10.5
Aapri Washington,55013,CB,E CAROLINA,2,0,0,0.0,0,0,156,63.3,64.2,70.9,,60.0,,0,0,0,,,0,0,0,39.6,0,0,0,10,4,10,0,0,0,0,0,0,10,0,6,0,0,0,1,0,0,0,0,
Tim Terry,55020,LB,AKRON,2,2,0,66.7,0,0,102,80.2,56.3,76.0,45.3,33.1,33.2,0,1,0,5,30.8,4,0,0,70.1,2,0,65,0,33,73,3,0,0,3,0,0,70,4,36,5,6,7,3,1,0,5,8,2.5
Isaiah King,55037,CB,BUFFALO,1,0,0,100.0,0,0,126,45.7,48.9,72.1,,63.8,73.5,0,0,0,59,0.0,0,0,0,158.3,2,0,0,12,4,13,0,0,0,0,0,1,13,0,9,0,0,1,2,0,1,91,71,45.5
Chibueze Onwuka,55044,DI,BOSTON COL,3,0,0,,0,0,121,58.1,58.5,80.6,61.6,57.9,60.4,0,5,0,,12.5,1,0,0,0.0,0,1,0,0,1,128,128,24,102,0,2,0,0,67,60,0,6,7,0,6,0,0,0,
Devonni Reed,55046,S,S CAROLINA,3,5,0,100.0,0,0,289,49.3,36.7,80.1,55.0,27.9,34.0,0,0,0,78,35.0,7,0,0,158.3,6,0,84,1,53,151,5,0,0,5,0,43,146,3,95,18,3,8,6,0,1,129,109,21.5
Troy Brown,55050,LB,OLE MISS,3,2,1,66.7,0,0,226,68.0,74.7,0.0,78.2,79.7,69.9,0,2,0,30,4.8,1,0,1,84.4,8,0,105,0,65,114,4,0,0,4,0,1,110,5,44,4,14,18,12,2,0,77,32,9.6
Angelo Howze,55073,ED,AKRON,1,1,0,,0,0,102,,31.3,74.1,57.2,34.7,25.6,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,9,9,0,0,9,0,0,0,3,6,0,0,0,0,0,0,0,0,
Jabari Taylor,55075,ED,CINCINNATI,3,5,0,,0,0,138,,58.9,80.6,55.5,60.5,27.6,0,4,0,,38.5,5,0,0,0.0,0,1,0,0,0,131,131,3,45,55,28,0,0,56,75,0,2,3,0,5,0,0,0,
Wilson Huber,55090,LB,CINCINNATI,3,6,0,80.0,0,0,138,43.2,53.6,80.9,63.3,62.6,54.9,0,4,0,29,17.6,3,0,1,147.1,4,0,128,0,50,142,12,0,0,12,0,1,130,15,77,1,7,8,5,4,1,49,48,12.3
Jordan Swann,55103,CB,JAMES MAD,2,1,0,33.3,0,0,197,67.2,67.5,77.7,,63.0,78.5,0,0,1,90,0.0,0,0,0,81.9,2,0,1,59,40,62,2,0,0,2,0,0,60,0,22,0,2,2,6,0,1,91,55,45.5
Ian Swenson,55104,LB,UCONN,4,11,0,63.6,0,0,146,68.9,61.2,81.2,62.1,51.6,72.4,3,0,0,12,9.7,3,0,0,72.2,7,0,195,2,109,268,25,0,0,25,0,0,243,22,137,46,9,17,11,3,0,45,42,6.4
Caleb Thomas,55105,DI,LA MONROE,3,0,0,,0,0,209,61.4,60.1,80.6,56.8,59.1,28.3,0,2,0,,25.0,1,0,0,0.0,0,0,0,0,0,83,83,31,52,0,0,0,0,50,33,0,3,3,0,2,0,0,0,
Dorian Hall,55168,S,FIU,1,0,0,,0,0,166,61.9,62.2,72.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,4,9,0,0,0,0,0,9,9,0,5,0,0,0,0,0,0,0,0,
Chris Bacon,55196,S,BOWL GREEN,3,2,0,63.6,0,0,122,53.3,57.1,83.2,56.4,68.5,49.9,0,2,0,18,25.0,7,0,0,85.8,7,0,61,1,137,202,5,0,0,5,0,101,197,3,62,34,5,19,11,2,0,81,19,11.6
Jaylon Jones,55197,CB,GA STATE,3,0,0,55.6,0,0,175,67.1,66.2,77.4,60.0,59.3,66.3,0,0,0,13,0.0,0,2,1,102.5,5,0,9,83,56,98,0,0,0,0,0,3,98,1,41,1,0,5,9,0,1,37,6,7.4
Jordan Strachan,55198,ED,S CAROLINA,2,2,0,,0,0,289,56.3,60.0,82.7,58.7,61.2,57.6,0,1,0,,12.5,1,0,0,0.0,0,1,1,0,7,94,92,0,0,92,0,0,2,30,57,1,5,5,0,2,0,0,0,
Zachary Ford,55353,CB,TOLEDO,3,0,0,66.7,0,0,316,71.8,68.1,82.3,55.8,56.4,51.0,0,0,1,38,25.0,2,0,0,45.8,6,0,15,7,53,109,0,0,0,0,0,4,109,3,53,83,4,6,9,0,0,60,32,10.0
Nate Givhan,55355,ED,TOLEDO,3,1,0,,1,0,316,60.2,58.4,0.0,67.8,57.6,42.8,0,1,0,,20.0,1,0,1,0.0,0,0,0,0,2,43,42,0,0,40,2,0,1,17,24,1,2,3,0,1,0,0,0,
Austin Camden,55408,DI,UCF,1,0,0,,0,0,323,,70.9,0.0,58.5,81.0,72.4,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,10,10,4,6,0,0,0,0,2,8,0,2,2,0,0,0,0,0,
Anthony Montalvo,55417,DI,UCF,3,0,0,,0,0,323,64.1,72.6,78.8,59.4,76.7,76.4,0,1,0,,0.0,0,0,0,0.0,0,1,1,0,1,85,84,22,53,1,8,0,1,44,40,0,8,7,0,2,0,0,0,
Coby Davis,55425,CB,WAKE,2,0,0,25.0,0,0,339,65.2,65.4,77.7,59.0,64.1,77.8,0,0,1,18,0.0,0,0,0,6.3,1,0,10,1,28,57,4,0,0,4,0,0,53,1,28,42,0,2,4,0,0,18,11,18.0
Troy Simon,55427,S,TOLEDO,3,1,0,50.0,0,0,316,34.7,42.1,78.6,60.0,57.9,82.5,0,0,0,42,0.0,0,0,0,134.4,2,0,36,0,35,86,0,0,0,0,0,22,86,1,50,28,1,4,4,0,1,49,16,24.5
Mike Allen,55430,DI,W KENTUCKY,3,0,0,100.0,0,0,346,55.9,64.2,78.4,57.7,75.5,45.3,1,5,0,10,33.3,1,0,0,108.3,1,0,0,0,1,60,60,12,14,17,17,0,0,41,18,0,0,2,1,6,0,10,5,10.0
Tyler Williams,55432,DI,WAKE,3,2,0,,0,0,339,,78.6,79.1,78.4,70.0,40.3,0,7,0,,16.7,1,0,0,0.0,0,0,1,0,0,118,117,3,87,9,18,0,1,74,44,0,2,3,0,7,0,0,0,
DJ Taylor,55438,LB,BOWL GREEN,3,2,0,73.7,0,0,122,60.1,60.3,77.3,62.9,59.0,37.3,0,0,1,51,21.7,5,1,0,92.9,14,0,111,0,84,134,3,0,0,3,0,0,131,6,44,20,7,16,19,0,1,154,149,11.0
Chase Monroe,55439,LB,CHARLOTTE,4,6,0,100.0,0,0,136,62.9,67.5,0.0,79.2,67.0,41.9,1,2,0,7,24.0,6,0,1,93.8,2,0,117,0,41,118,1,0,0,1,0,0,117,4,73,0,7,13,2,3,0,13,1,6.5
Malik Denkins,55516,ED,C MICHIGAN,1,0,0,,0,0,134,,55.6,73.6,54.7,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,13,13,0,0,13,0,0,0,11,2,0,0,0,0,0,0,0,0,
Malik Hausman,55567,CB,HAWAII,4,1,0,44.0,0,0,180,54.2,56.5,85.9,58.2,63.0,57.6,0,0,2,42,16.7,2,2,1,66.0,11,0,18,4,106,196,13,0,0,13,0,0,183,2,88,161,2,9,25,0,3,126,40,11.5
Tony Wallace,55568,CB,UTSA,1,0,0,100.0,0,0,331,48.4,41.5,67.4,,60.0,74.8,0,0,0,48,0.0,0,0,0,118.8,1,0,0,1,1,2,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,48,22,48.0
Azizi Hearn,55569,CB,UCLA,3,2,0,73.3,1,0,324,55.7,59.1,79.9,58.0,72.5,85.3,0,1,0,37,0.0,0,1,1,96.0,11,0,29,47,87,135,6,0,0,6,0,2,129,4,44,51,1,9,15,1,0,118,55,10.7
Timarcus Davis,55574,CB,ARIZONA ST,2,3,0,50.0,0,0,110,59.0,61.4,0.0,,73.8,72.5,0,0,0,43,7.7,1,1,2,87.0,4,0,17,111,54,129,0,0,0,0,0,0,129,0,75,1,2,9,8,0,0,83,24,20.8
Wylan Free,55596,S,GA SOUTHRN,3,3,0,33.3,0,0,174,53.5,57.6,79.8,,64.3,67.2,0,0,0,36,12.5,2,1,0,79.9,1,0,32,0,50,111,2,0,0,2,0,60,109,0,61,17,2,11,3,0,0,36,8,36.0
Wesley McCormick,55609,CB,W VIRGINIA,3,0,0,33.3,0,1,343,66.0,64.0,0.0,,65.9,61.4,0,0,0,64,14.3,1,2,1,53.5,5,0,19,76,52,96,0,0,0,0,0,1,96,0,44,0,1,6,15,0,0,85,53,17.0
Cedrick Dort Jr.,55614,CB,WISCONSIN,3,0,0,66.7,0,0,349,65.9,66.6,81.3,,65.0,78.9,0,0,0,26,0.0,0,1,0,91.0,4,0,4,12,66,97,0,0,0,0,0,1,97,0,31,80,2,2,6,0,0,48,10,12.0
Anthony Johnson,55628,CB,VIRGINIA,3,5,0,61.9,0,0,335,72.2,75.1,80.9,,81.8,90.0,0,0,1,24,0.0,0,2,1,60.0,13,0,14,191,111,207,2,0,0,2,0,0,205,0,96,0,5,19,21,0,0,132,43,10.2
Zack Sanders,55638,CB,OHIO,3,5,0,66.7,0,0,259,55.4,58.9,79.8,55.8,71.6,78.0,0,0,0,12,6.3,1,1,0,101.3,10,0,22,51,85,131,3,0,0,3,0,8,128,3,43,47,1,10,15,0,1,77,34,7.7
Tre Shaw,55648,CB,W KENTUCKY,2,0,0,100.0,0,0,346,54.6,47.5,0.0,59.1,53.1,43.5,0,0,0,39,25.0,1,0,1,118.8,2,0,1,22,16,26,3,0,0,3,0,0,23,1,9,0,1,3,2,0,0,55,9,27.5
Tariq Drake,55668,S,OHIO,3,2,0,55.6,0,0,259,66.3,65.8,82.8,,61.8,72.0,0,0,0,37,11.8,2,1,0,119.2,5,0,24,4,129,189,2,0,0,2,0,102,187,0,60,57,5,13,9,0,1,73,35,14.6
Justin Broiles,55678,S,OKLAHOMA,3,5,1,100.0,0,0,261,75.2,72.7,80.1,74.0,59.4,79.5,0,0,0,4,5.9,1,0,0,79.2,2,0,51,0,61,123,0,0,0,0,0,61,123,2,60,11,3,11,2,0,0,6,15,3.0
Kordell Rodgers,55713,CB,TEXAS ST,3,1,0,45.5,0,0,314,89.9,85.7,80.9,,53.1,62.6,0,0,2,9,15.4,2,0,0,12.9,5,0,17,118,99,159,1,0,0,1,0,0,158,0,60,23,4,10,11,0,0,22,3,4.4
Orlando Lacey,55720,LB,TROY,1,0,0,100.0,0,0,318,49.4,45.7,64.7,,60.0,20.7,0,0,0,18,100.0,1,0,0,118.8,1,0,2,0,2,3,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,18,16,18.0
Grayson Cash,55727,S,UAB,3,5,0,60.0,0,0,321,74.8,77.8,82.0,71.0,77.1,82.2,0,0,0,9,6.7,1,1,0,64.6,3,1,39,3,101,168,3,0,0,3,0,103,165,1,66,20,6,9,5,1,0,15,6,5.0
Andre Grayson,55735,CB,UTAH ST,3,0,0,83.3,0,0,329,60.2,61.6,77.8,,66.7,78.2,0,0,0,62,0.0,0,0,0,158.3,5,0,4,80,57,85,0,0,0,0,0,0,85,0,28,1,0,3,6,0,2,120,38,24.0
Zahodri Jackson,55736,CB,N TEXAS,3,2,0,75.0,0,0,251,51.2,53.3,0.0,,76.1,63.8,0,0,0,29,12.5,1,0,1,156.3,3,0,0,61,26,61,0,0,0,0,0,0,61,0,35,0,1,5,4,0,1,65,44,21.7
Keyon Blankenbaker,55749,CB,TEXAS TECH,3,0,0,25.0,0,0,315,65.2,62.7,79.1,66.4,50.3,26.1,0,1,0,-4,100.0,2,0,0,39.6,1,0,5,0,21,43,4,0,0,4,0,2,39,2,20,32,0,0,4,1,0,-4,1,-4.0
C.J. Coldon,55750,CB,OKLAHOMA,3,1,0,66.7,0,0,261,61.2,58.7,74.7,,52.6,79.4,0,0,0,8,0.0,0,0,0,74.3,2,0,2,33,15,35,0,0,0,0,0,0,35,0,20,0,2,3,3,0,0,12,-1,6.0
Jordyn Riley,55767,CB,LA MONROE,3,1,0,71.4,0,0,209,57.7,55.5,77.3,58.3,52.4,40.0,0,0,0,11,25.0,2,0,0,82.4,5,0,25,4,44,86,0,0,0,0,0,3,86,2,40,54,3,5,7,0,0,35,16,7.0
Steven Jones Jr.,55785,CB,APP STATE,3,1,0,58.3,0,0,108,60.6,61.9,81.5,,66.5,49.7,0,0,0,31,21.4,3,0,0,90.3,7,0,4,171,114,180,4,0,0,4,0,1,176,0,66,0,2,10,12,0,0,114,27,16.3
Jarques McClellion,55795,S,FLORIDA ST,2,0,0,,0,0,167,52.7,57.3,73.0,,64.0,28.9,0,0,0,,50.0,1,0,0,0.0,0,0,5,0,7,16,0,0,0,0,0,10,16,0,9,1,0,1,0,0,0,0,0,
Korey Hernandez,55796,CB,E MICHIGAN,3,2,0,75.0,0,0,160,61.8,63.0,75.0,,64.7,80.7,0,0,0,36,0.0,0,1,1,156.3,3,0,0,34,24,34,0,0,0,0,0,0,34,0,10,0,0,3,4,0,1,51,6,17.0
