player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Calais Campbell,4364,ED,ATL,3,4,0,2,0,,,4.5,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,22,0,0,0,0,0,0,0.0,,0,0,,,8.3,,,0,0,,71.9,0,,100.0,1,0,0.0,0,3,75.0,36,0,0,0,0,0,0,0.0,
Brandon Graham,5538,ED,PHI,3,4,0,24,0,,,0.0,,,0,0,,61.5,0,,0.0,0,0,0.0,0,0,0.0,11,1,1,0,0,0,0,,,0,0,,,15.8,,,0,0,,61.1,0,,,0,0,0.0,0,3,75.0,19,0,0,0,0,0,0,0.0,
Kareem Jackson,5545,S,DEN,3,87,0,10,0,,,100.0,,,0,0,,65.6,0,,0.0,0,0,0.0,0,26,29.9,26,1,1,0,0,0,0,0.0,,0,0,18.0,100.0,100.0,38.0,38.0,0,0,0.0,67.4,0,18,0.0,0,0,118.8,1,40,46.0,40,1,6,1,0,18,0,0.5,18.0
Patrick Peterson,6157,CB,PIT,3,140,0,25,0,15.4,85.7,100.0,6.8,5.9,0,0,0.0,34.4,0,19,50.0,1,0,158.0,6,46,32.9,46,0,1,7,2,87,2,2.1,14.5,0,0,6.9,42.9,100.0,25.3,10.9,0,1,14.3,89.8,1,29,16.7,1,1,19.0,3,78,55.7,78,1,5,7,0,35,34,0.5,11.7
Cameron Jordan,6176,ED,NO,3,2,0,20,0,,,4.3,,,0,0,,62.0,0,,,0,0,0.0,0,2,100.0,46,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,65,0,0,0,0,0,0,,
Justin Houston,6222,ED,CAR,3,10,0,5,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,11,0,0,0,0,0,0,,,0,0,,,22.2,,,0,0,,76.0,0,,0.0,0,0,0.0,0,10,100.0,45,3,2,0,0,0,0,0.0,
Stephon Gilmore,7016,CB,DAL,3,103,0,9,0,11.9,57.1,100.0,5.9,3.4,0,2,14.3,64.4,1,23,0.0,0,2,73.2,8,51,49.5,51,1,8,14,1,99,11,2.1,12.4,0,1,11.0,33.3,100.0,45.0,15.0,0,1,33.3,67.8,0,68,0.0,0,1,121.5,1,50,48.5,50,1,3,3,1,68,55,1.5,68.0
Bobby Wagner,7050,LB,SEA,3,126,0,29,0,,,60.0,,,0,0,,54.9,0,,,0,0,0.0,0,15,11.9,25,0,0,0,0,0,0,0.0,,0,1,5.1,100.0,89.8,10.9,10.9,0,0,0.0,57.5,0,21,0.0,0,0,118.8,7,79,62.7,88,3,10,7,0,89,53,1.2,12.7
Lavonte David,7060,LB,TB,3,110,0,30,0,3.0,100.0,76.0,9.0,9.0,0,0,0.0,77.2,0,5,0.0,0,0,81.3,2,19,17.3,25,2,2,2,0,7,1,0.4,3.5,0,1,4.2,92.9,92.2,6.3,5.9,0,0,0.0,52.6,0,25,0.0,0,0,94.9,13,83,75.5,90,4,7,14,0,95,47,1.2,7.3
Demario Davis,7079,LB,NO,3,118,0,20,0,6.0,0.0,79.2,,35.0,0,0,0.0,65.8,0,,0.0,0,0,39.6,0,42,35.6,53,1,2,1,0,0,0,0.0,,0,1,17.7,42.9,87.3,22.3,9.6,0,0,0.0,60.5,0,11,0.0,0,0,50.3,3,69,58.5,79,3,4,7,0,18,5,0.3,6.0
