player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Joe Thuney,10712,G,KC,6,0,16,81.0,2,10,255,100.0,100.0,97.6,0,12,0,270,270,68.6,1,9,121,100.0,100.0,95.9,10,0,132,132
Creed Humphrey,59996,C,KC,6,0,16,75.0,1,2,255,100.0,100.0,98.6,0,5,2,270,270,74.5,1,1,121,100.0,100.0,98.3,3,1,132,132
Trey Smith,62960,G,KC,6,1,16,60.8,3,7,255,100.0,100.0,98.0,3,10,0,270,270,44.8,3,6,121,100.0,100.0,96.3,9,0,132,132
Donovan Smith,9467,T,KC,6,2,16,64.0,5,16,254,100.0,100.0,95.9,4,21,0,269,269,49.4,4,12,120,100.0,100.0,93.3,16,0,131,131
Jawaan Taylor,41665,T,KC,6,1,16,58.7,4,10,247,100.0,100.0,96.8,7,15,1,262,262,50.4,4,7,117,100.0,100.0,95.3,11,0,128,128
Andrew Wylie,12333,T,WAS,5,1,32,63.3,3,11,236,100.0,100.0,95.3,2,18,4,257,257,53.2,3,10,135,100.0,100.0,92.2,17,4,147,147
Charles Leno Jr.,8880,T,WAS,5,0,32,77.7,2,8,236,100.0,100.0,97.5,1,11,1,257,257,72.5,0,7,135,100.0,100.0,96.7,8,1,147,147
Saahdiq Charles,59820,G,WAS,5,0,32,60.7,1,15,236,100.0,100.0,95.8,1,18,2,257,257,53.0,0,12,135,100.0,100.0,94.1,14,2,147,147
Nick Gates,29476,C,WAS,5,0,32,65.7,3,4,236,100.0,100.0,96.8,1,11,4,257,257,54.2,2,4,135,100.0,100.0,95.6,9,3,147,147
Sam Cosmi,60114,G,WAS,5,0,32,70.8,3,6,234,100.0,100.0,98.1,1,9,0,254,254,67.5,2,6,135,100.0,100.0,97.0,8,0,146,146
Bradley Bozeman,27934,C,CAR,5,0,5,47.0,1,8,229,100.0,100.0,97.6,1,10,1,248,248,40.7,1,7,135,100.0,100.0,96.3,9,1,148,148
Ikem Ekwonu,98286,T,CAR,5,2,5,59.6,3,7,229,100.0,100.0,96.9,3,12,2,248,248,51.0,2,5,135,100.0,100.0,95.9,9,2,148,148
Taylor Moton,11819,T,CAR,5,0,5,65.1,0,18,229,100.0,100.0,96.1,0,18,0,248,248,60.6,0,16,135,100.0,100.0,94.1,16,0,148,148
Ben Powers,41482,G,DEN,6,0,10,62.3,0,9,216,100.0,100.0,97.9,0,9,0,235,235,49.3,0,9,99,100.0,100.0,95.5,9,0,106,106
Brian O'Neill,46854,T,MIN,5,0,18,74.9,1,6,218,100.0,100.0,97.9,2,8,1,235,235,71.3,1,5,98,100.0,100.0,95.9,7,1,105,105
Ezra Cleveland,41973,G,MIN,5,0,18,72.4,3,6,218,100.0,100.0,97.5,1,10,1,235,235,68.0,3,4,98,100.0,100.0,96.4,7,0,105,105
Lloyd Cushenberry III,41924,C,DEN,6,0,10,68.0,2,2,216,100.0,100.0,99.1,0,4,0,235,235,61.4,2,1,99,100.0,100.0,98.5,3,0,106,106
Ed Ingram,59819,G,MIN,5,1,18,56.0,7,6,218,100.0,100.0,95.2,1,17,4,235,235,35.4,7,4,98,100.0,100.0,91.3,14,3,105,105
Quinn Meinerz,112915,G,DEN,6,0,10,63.6,3,4,216,100.0,100.0,98.4,0,7,0,235,235,51.5,1,4,99,100.0,100.0,97.5,5,0,106,106
Steve Avila,77319,G,LA,5,0,26,57.4,3,11,224,100.0,100.0,96.4,1,15,1,235,235,42.7,2,10,118,100.0,100.0,94.1,13,1,125,125
Garett Bolles,11775,T,DEN,6,0,10,81.3,1,8,216,100.0,100.0,97.5,1,10,1,235,235,73.5,1,6,99,100.0,100.0,95.5,8,1,106,106
Mike McGlinchey,46275,T,DEN,6,1,10,57.2,3,15,214,100.0,100.0,93.5,1,23,5,233,233,60.8,1,10,98,100.0,100.0,91.3,14,3,105,105
Coleman Shelton,39316,C,LA,5,1,26,32.9,4,10,221,100.0,100.0,96.4,1,15,1,232,232,21.4,3,7,118,100.0,100.0,94.9,11,1,125,125
Rob Havenstein,9490,T,LA,5,0,26,60.9,1,7,219,100.0,100.0,97.7,0,9,1,230,230,58.4,1,6,113,100.0,100.0,96.0,8,1,120,120
Evan Neal,99063,T,NYG,5,1,21,35.9,4,21,216,100.0,100.0,93.7,2,26,1,230,230,20.6,3,17,95,100.0,100.0,89.5,20,0,107,107
Luke Fortner,42028,C,JAX,5,0,15,46.6,2,6,214,100.0,100.0,97.2,1,10,2,227,227,21.2,2,3,88,100.0,100.0,94.9,7,2,93,93
Alex Cappa,66578,G,CIN,5,0,7,66.7,3,6,213,100.0,100.0,97.9,1,9,0,224,224,74.2,0,5,88,100.0,100.0,97.2,5,0,95,95
Ted Karras,10855,C,CIN,5,0,7,59.4,3,1,213,100.0,100.0,97.2,1,8,4,224,224,47.8,1,1,88,100.0,100.0,94.3,6,4,95,95
Jonah Williams,41651,T,CIN,5,0,7,64.9,2,7,213,100.0,100.0,96.9,0,11,2,224,224,58.9,0,5,88,100.0,100.0,94.9,7,2,95,95
Orlando Brown Jr.,46227,T,CIN,5,0,7,66.3,5,8,213,100.0,100.0,96.5,0,14,1,224,224,56.7,4,5,88,100.0,100.0,93.7,10,1,95,95
Cordell Volson,30614,G,CIN,5,0,7,17.0,1,11,213,100.0,100.0,96.2,0,14,2,224,224,22.3,0,6,88,100.0,100.0,94.3,8,2,95,95
Jarrett Patterson,81775,C,HST,5,0,13,61.2,1,4,203,100.0,100.0,98.8,0,5,0,218,218,70.6,1,2,91,100.0,100.0,98.4,3,0,95,95
Shaq Mason,9564,G,HST,5,0,13,59.7,0,10,203,100.0,100.0,97.0,1,11,1,218,218,46.3,0,9,91,100.0,100.0,95.1,9,0,95,95
Brandon Scherff,9438,G,JAX,5,0,15,77.8,0,7,199,100.0,100.0,98.2,1,7,0,212,212,63.5,0,6,81,100.0,100.0,96.3,6,0,86,86
Connor McGovern,41714,G,BUF,5,1,4,81.3,0,6,195,100.0,100.0,97.9,1,7,1,210,210,75.4,0,6,89,100.0,100.0,95.5,7,1,98,98
David Andrews,9948,C,NE,5,1,19,48.8,2,6,202,100.0,100.0,98.0,1,8,0,210,210,49.3,1,4,115,100.0,100.0,97.8,5,0,118,118
O'Cyrus Torrence,102821,G,BUF,5,1,4,65.5,1,7,195,100.0,100.0,97.9,3,8,0,210,210,50.4,1,6,89,100.0,100.0,96.1,7,0,98,98
Spencer Brown,42296,T,BUF,5,0,4,64.0,2,9,195,100.0,100.0,96.7,1,12,1,210,210,50.6,1,6,89,100.0,100.0,94.9,8,1,98,98
Dion Dawkins,11818,T,BUF,5,0,4,73.7,1,8,194,100.0,100.0,97.7,1,9,0,209,209,65.4,1,7,88,100.0,100.0,95.5,8,0,97,97
Mitch Morse,9482,C,BUF,5,0,4,73.0,2,9,193,100.0,100.0,97.2,0,11,0,208,208,58.5,2,7,89,100.0,100.0,94.9,9,0,98,98
Anton Harrison,122929,T,JAX,5,0,15,50.0,0,5,195,100.0,100.0,96.7,1,9,4,208,208,39.5,0,3,76,100.0,100.0,92.8,7,4,81,81
Chandler Zavala,144009,G,CAR,5,0,5,9.6,7,18,193,100.0,100.0,92.0,0,28,3,207,207,9.9,6,15,112,100.0,100.0,88.8,23,2,121,121
Lane Johnson,7786,T,PHI,5,0,24,80.4,2,6,195,100.0,100.0,97.9,0,8,0,205,205,72.3,2,5,89,100.0,100.0,96.1,7,0,96,96
Jordan Mailata,66916,T,PHI,5,0,24,81.3,0,10,195,100.0,100.0,96.9,1,11,1,205,205,74.4,0,8,89,100.0,100.0,94.4,9,1,96,96
Jason Kelce,6343,C,PHI,5,0,24,62.4,1,1,195,100.0,100.0,99.5,0,2,0,205,205,62.5,0,1,89,100.0,100.0,99.4,1,0,96,96
George Fant,11282,T,HST,5,0,13,69.9,1,9,188,100.0,100.0,96.8,1,11,1,203,203,72.4,1,5,82,100.0,100.0,96.3,6,0,86,86
Braden Smith,46794,T,IND,5,1,14,65.1,2,6,189,100.0,100.0,97.9,3,8,0,201,201,66.3,2,3,88,100.0,100.0,97.2,5,0,94,94
Quenton Nelson,12954,G,IND,5,0,14,79.0,2,5,188,100.0,100.0,98.1,1,7,0,200,200,80.3,1,3,88,100.0,100.0,97.7,4,0,94,94
Trevor Penning,59963,T,NO,5,1,20,65.7,2,9,190,100.0,100.0,95.5,1,14,3,197,197,54.3,2,7,99,100.0,100.0,93.4,11,2,104,104
James Hurst,9001,G,NO,5,1,20,38.3,2,6,190,100.0,100.0,96.8,2,10,2,197,197,18.7,2,5,99,100.0,100.0,94.4,9,2,104,104
Erik McCoy,37347,C,NO,5,0,20,50.8,1,6,190,100.0,100.0,96.6,0,10,3,197,197,50.8,1,5,99,100.0,100.0,96.0,7,1,104,104
Kolton Miller,47013,T,LV,5,0,23,79.6,1,5,184,100.0,100.0,96.7,0,9,3,197,197,82.2,0,4,98,100.0,100.0,95.9,6,2,106,106
Andre James,47058,C,LV,5,0,23,66.6,2,3,184,100.0,100.0,98.1,0,6,1,197,197,63.2,0,2,98,100.0,100.0,98.0,3,1,106,106
Ryan Ramczyk,11787,T,NO,5,0,20,78.9,0,5,190,100.0,100.0,97.1,0,8,3,197,197,74.7,0,5,99,100.0,100.0,94.4,8,3,104,104
Dylan Parham,60953,G,LV,5,0,23,68.9,2,6,184,100.0,100.0,97.3,1,9,1,197,197,61.1,1,6,98,100.0,100.0,95.4,8,1,106,106
Greg Van Roten,7746,G,LV,5,0,23,80.8,0,3,183,100.0,100.0,98.6,0,4,1,196,196,70.7,0,3,97,100.0,100.0,97.4,4,1,105,105
Zach Tom,55443,T,GB,5,0,12,72.9,1,11,183,100.0,100.0,96.7,0,12,0,194,194,67.0,0,9,75,100.0,100.0,94.0,9,0,78,78
Jon Runyan,36661,G,GB,5,1,12,68.6,2,4,183,100.0,100.0,97.8,1,7,1,194,194,62.9,1,3,75,100.0,100.0,96.0,5,1,78,78
Landon Dickerson,41712,G,PHI,5,0,24,75.4,2,5,184,100.0,100.0,97.6,1,8,1,194,194,73.7,2,1,85,100.0,100.0,98.2,3,0,92,92
Josh Myers,59992,C,GB,5,1,12,71.0,1,4,183,100.0,100.0,98.1,1,6,1,194,194,53.3,1,3,75,100.0,100.0,97.3,4,0,78,78
John Simpson,41715,G,BLT,5,0,3,48.1,3,4,179,100.0,100.0,98.0,3,7,0,193,193,53.7,1,3,78,100.0,100.0,97.4,4,0,85,85
Terence Steele,39461,T,DAL,5,1,9,37.6,5,7,182,100.0,100.0,95.6,1,14,2,193,193,27.6,4,4,56,100.0,100.0,91.1,9,1,61,61
Darnell Wright,98480,T,CHI,5,0,6,63.9,1,11,187,100.0,100.0,94.7,0,16,4,193,193,73.8,0,6,88,100.0,100.0,96.6,6,0,89,89
Drew Dalman,52270,C,ATL,5,0,2,48.8,3,9,182,100.0,100.0,96.2,1,13,1,192,192,48.8,2,4,68,100.0,100.0,95.6,6,0,71,71
Jake Matthews,8641,T,ATL,5,0,2,74.1,1,6,182,100.0,100.0,95.9,1,11,4,192,192,68.9,0,3,68,100.0,100.0,93.4,6,3,71,71
Kevin Zeitler,7032,G,BLT,5,0,3,63.1,1,8,178,100.0,100.0,96.3,1,11,2,192,192,50.5,1,5,78,100.0,100.0,93.6,8,2,85,85
Chris Lindstrom,46692,G,ATL,5,1,2,59.2,2,4,182,100.0,100.0,97.3,1,8,2,192,192,62.9,1,1,68,100.0,100.0,97.1,3,1,71,71
Matthew Bergeron,99658,G,ATL,5,0,2,55.7,4,6,182,100.0,100.0,96.7,1,11,1,192,192,35.6,3,5,68,100.0,100.0,92.6,9,1,71,71
Will Fries,41530,G,IND,5,1,14,63.2,1,10,179,100.0,100.0,96.9,1,11,0,191,191,60.0,1,8,84,100.0,100.0,94.6,9,0,90,90
Mason Cole,45547,C,PIT,5,0,25,26.2,3,9,182,100.0,100.0,96.2,0,13,1,191,191,21.2,2,8,110,100.0,100.0,94.5,11,1,117,117
Isaac Seumalo,10713,G,PIT,5,0,25,76.4,1,5,182,100.0,100.0,98.4,0,6,0,191,191,73.4,0,4,110,100.0,100.0,98.2,4,0,117,117
