player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Cooper Kupp,11824,WR,LA,2,8.1,5,82.8,60.0,3,5,0,0.0,0,14,26,1,85.3,25.6,87.7,,88.5,0.0,0,2,28,0.0,0,88,0,24,98.9,87,51.1,45,106.3,29,3,46.6,41,236,95,4.0,9.8,2.71
Tyreek Hill,10799,WR,MIA,2,10.1,5,76.0,50.0,1,2,0,5.0,1,11,17,1,70.7,24.9,83.9,,82.4,1.4,1,1,60,0.0,0,73,0,19,97.3,71,39.7,29,122.8,25,2,57.5,42,284,109,5.7,14.9,4.0
Amon-Ra St. Brown,84470,WR,DET,2,6.0,2,70.8,0.0,0,1,0,10.5,2,8,11,0,54.3,74.4,75.7,,72.2,1.4,1,0,49,0.0,0,71,0,17,97.2,69,74.6,53,131.9,24,3,23.9,17,180,87,5.1,10.6,2.61
Jaylen Waddle,84088,WR,MIA,2,10.0,1,62.5,50.0,3,6,0,16.7,3,12,17,0,38.1,73.5,78.4,,78.4,0.0,0,1,59,0.0,0,72,0,15,97.2,70,26.4,19,118.1,24,3,73.6,53,240,117,7.8,16.0,3.43
Ja'Marr Chase,84270,WR,CIN,2,7.9,2,65.2,33.3,1,3,0,11.8,2,15,7,0,51.2,73.5,72.5,,74.3,0.0,0,0,24,0.0,0,117,1,15,94.0,110,24.8,29,104.1,23,1,74.4,87,183,79,5.3,12.2,1.66
Justin Jefferson,61398,WR,MIN,2,10.2,4,68.2,33.3,1,3,0,0.0,0,11,18,0,81.1,73.0,81.6,,81.1,0.0,0,2,64,0.0,0,85,1,15,96.5,82,47.1,40,95.3,22,2,50.6,43,232,101,6.7,15.5,2.83
Stefon Diggs,9579,WR,BUF,2,10.8,2,90.9,50.0,1,2,1,0.0,0,11,4,0,83.6,74.4,90.9,,90.7,0.0,0,0,53,0.0,0,67,1,20,95.5,64,20.9,14,157.4,22,4,79.1,53,270,58,2.9,13.5,4.22
Garrett Wilson,97405,WR,NYJ,2,11.4,4,54.5,0.0,0,5,0,7.7,1,8,22,0,61.8,72.5,77.8,70.2,76.9,6.8,5,0,31,1.4,1,74,0,12,95.9,71,40.5,30,107.0,22,2,52.7,39,154,41,3.4,12.8,2.17
Brandin Cooks,8655,WR,HST,2,10.0,1,52.4,50.0,3,6,0,21.4,3,6,13,0,29.9,71.5,60.8,,60.3,0.0,0,0,42,0.0,0,79,0,11,96.2,76,25.3,20,72.7,21,0,74.7,59,136,35,3.2,12.4,1.79
Davante Adams,8688,WR,LV,2,12.2,1,57.1,50.0,1,2,0,0.0,0,10,23,0,79.4,72.3,77.4,,77.0,0.0,0,1,41,0.0,0,87,0,12,93.1,81,32.2,28,92.0,21,2,67.8,59,153,70,5.8,12.8,1.89
Diontae Johnson,33441,WR,PIT,2,9.7,1,65.0,66.7,2,3,0,0.0,0,7,25,1,80.6,21.9,79.9,,79.3,0.0,0,1,25,0.0,0,78,0,13,96.2,75,5.1,4,58.8,20,0,94.9,74,112,4,0.3,8.6,1.49
CeeDee Lamb,61570,WR,DAL,2,10.3,2,45.0,33.3,1,3,0,10.0,1,6,9,0,58.5,71.1,65.2,,64.6,0.0,0,0,24,0.0,0,84,1,9,92.9,78,60.7,51,61.3,20,0,39.3,33,104,35,3.9,11.6,1.33
A.J. Brown,48327,WR,PHI,2,10.7,4,78.9,50.0,1,2,0,0.0,0,9,24,0,81.7,73.3,87.2,,86.7,0.0,0,0,54,0.0,0,82,0,15,91.5,75,26.8,22,115.8,19,0,73.2,60,224,97,6.5,14.9,2.99
Mark Andrews,47436,TE,BLT,2,12.0,1,73.7,66.7,2,3,0,6.7,1,9,3,0,64.4,73.2,84.1,,80.5,9.7,6,0,25,0.0,0,62,0,14,93.5,58,69.4,43,115.2,19,1,21.0,13,156,40,2.9,11.1,2.69
Jakobi Meyers,47468,WR,NE,2,11.2,0,68.4,80.0,4,5,0,7.1,1,6,19,0,64.4,73.2,72.9,,71.0,0.0,0,0,27,0.0,0,66,1,13,95.5,63,62.1,41,92.0,19,0,37.9,25,150,24,1.8,11.5,2.38
