player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Calais Campbell,4364,DI,BLT,2,1,3.0,0,0,3,60.2,69.0,79.8,74.9,50.0,71.9,0.0,0,0,23,23,4.3,1,3
Tyson Alualu,5535,DI,PIT,2,0,0.0,0,0,25,,55.7,78.5,61.4,50.1,68.6,0.0,0,0,24,24,4.2,1,1
Brandon Graham,5538,ED,PHI,2,0,,0,0,24,59.6,62.4,81.1,59.9,62.4,37.8,100.0,1,0,12,13,0.0,0,0
Kareem Jackson,5545,S,DEN,2,4,10.5,0,0,10,54.9,55.6,0.0,,70.9,79.0,14.3,1,1,36,39,0.0,0,2
Devin McCourty,5552,S,NE,2,1,5.5,0,0,19,72.2,74.9,77.8,,64.0,84.8,0.0,0,0,43,44,0.0,0,2
Jerry Hughes,5556,ED,HST,2,0,5.0,0,0,13,68.2,90.9,35.2,79.6,69.7,73.8,0.0,0,1,30,30,0.0,0,1
Carlos Dunlap,5579,ED,KC,2,0,3.4,0,0,16,54.2,58.1,80.3,54.6,78.6,54.7,0.0,0,0,13,13,30.8,4,5
Al Woods,5646,DI,SEA,2,1,0.8,0,0,29,60.0,55.3,10.0,65.4,57.0,52.6,12.5,1,1,39,41,12.8,5,6
Von Miller,6154,ED,BUF,2,0,0.0,0,0,4,75.7,91.9,78.5,87.0,84.2,75.8,0.0,0,0,18,18,11.1,2,2
Patrick Peterson,6157,CB,MIN,2,0,1.0,0,0,18,53.8,59.6,80.1,,86.7,67.9,0.0,0,0,48,48,6.3,3,3
J.J. Watt,6163,ED,ARZ,1,0,0.0,0,0,1,,72.9,78.4,74.2,57.1,70.5,0.0,0,1,10,11,10.0,1,1
Robert Quinn,6166,ED,CHI,2,1,2.0,1,0,6,60.0,54.2,39.0,62.4,51.2,73.3,0.0,0,1,48,49,4.2,2,2
Cameron Jordan,6176,ED,NO,2,3,0.7,0,0,20,60.0,72.8,83.2,51.6,79.8,76.6,0.0,0,0,51,53,9.8,5,7
Cameron Heyward,6183,DI,PIT,2,0,4.0,0,0,25,60.0,70.4,80.0,71.7,58.9,73.3,0.0,0,0,39,39,10.3,4,5
Justin Houston,6222,ED,BLT,2,1,0.0,0,0,3,66.6,77.7,80.9,71.7,68.5,55.9,0.0,0,0,13,14,7.7,1,1
Lawrence Guy,6385,DI,NE,2,1,1.5,0,0,19,,45.2,78.7,57.9,42.6,71.5,0.0,0,0,30,31,13.3,4,4
Josh Bynes,6503,LB,BLT,2,0,5.0,0,0,3,55.1,37.1,77.8,56.4,29.4,28.9,50.0,1,0,24,24,0.0,0,1
Nick Bellore,6515,LB,SEA,1,0,,0,0,29,,63.1,63.0,,60.8,,,0,0,3,3,0.0,0,0
Stephon Gilmore,7016,CB,IND,2,0,,0,0,14,72.9,73.2,80.6,,68.6,59.8,,0,0,63,65,0.0,0,0
Fletcher Cox,7018,DI,PHI,2,2,2.0,0,0,24,,66.9,19.1,75.7,53.2,71.6,0.0,0,1,20,20,5.0,1,1
Michael Brockers,7020,DI,DET,2,0,1.0,0,0,11,,48.8,78.4,51.5,51.5,26.3,0.0,0,0,20,20,5.0,1,1
Melvin Ingram III,7024,ED,MIA,2,1,1.0,0,0,17,76.2,67.0,0.0,65.0,72.4,75.8,0.0,0,2,19,20,10.5,2,2
Chandler Jones,7027,ED,LV,2,2,2.3,0,0,23,51.4,51.2,80.9,56.9,49.1,27.0,37.5,3,0,49,51,4.1,2,3
Bobby Wagner,7050,LB,LA,2,3,0.8,0,0,26,60.3,79.1,79.2,90.0,79.6,67.7,0.0,0,0,44,46,9.1,4,4
Lavonte David,7060,LB,TB,2,2,7.0,0,0,30,84.2,74.4,0.0,71.3,48.3,81.9,0.0,0,1,37,38,0.0,0,1
Casey Hayward Jr.,7064,CB,ATL,2,0,29.0,0,0,2,62.6,62.3,79.8,,57.8,54.3,0.0,0,0,34,36,2.9,1,2
Demario Davis,7079,LB,NO,2,5,2.4,0,0,20,76.2,83.6,81.7,75.2,75.8,67.9,9.1,1,0,64,66,6.3,4,5
Akiem Hicks,7090,DI,TB,2,0,3.2,0,0,30,,48.0,78.9,53.5,49.0,71.4,0.0,0,0,22,23,18.2,4,5
Rodney McLeod,7271,S,IND,2,1,0.5,0,0,14,54.5,45.5,72.4,,44.0,80.4,0.0,0,0,21,23,9.5,2,2
Tashaun Gipson Sr.,7288,S,SF,2,1,10.0,0,0,28,74.0,82.1,78.8,,77.4,84.4,0.0,0,0,46,47,0.0,0,1
Harrison Smith,7641,S,MIN,2,0,10.5,0,0,18,67.1,64.9,82.2,,48.2,86.3,20.0,1,0,41,41,0.0,0,4
Darius Slay,7817,CB,PHI,2,0,21.0,0,0,24,86.9,84.8,80.1,,61.4,66.2,0.0,0,0,33,34,3.0,1,3
Johnathan Hankins,7830,DI,LV,2,2,3.5,0,0,23,60.0,52.4,79.1,54.6,53.3,70.9,0.0,0,0,22,24,0.0,0,2
Tyrann Mathieu,7850,S,NO,2,1,9.5,0,0,20,76.5,78.7,80.5,56.0,68.5,86.8,0.0,0,0,64,66,0.0,0,4
John Jenkins,7863,DI,MIA,2,1,,0,0,17,59.8,52.8,75.3,53.4,56.3,68.6,0.0,0,0,14,14,0.0,0,0
Logan Ryan,7864,S,TB,2,0,9.0,0,1,30,52.2,60.1,78.9,,89.6,85.6,0.0,0,0,19,20,5.3,1,3
Duron Harmon,7872,S,LV,2,2,,0,0,23,69.2,73.9,80.7,56.3,73.7,86.4,0.0,0,0,48,50,0.0,0,0
William Gholston,7908,DI,TB,2,0,,0,0,30,59.3,58.8,77.7,55.6,62.8,,,0,0,21,21,0.0,0,0
Steven Means,7929,ED,BLT,2,0,22.0,0,0,3,60.0,75.7,75.6,65.1,73.2,72.4,0.0,0,0,9,10,0.0,0,1
Micah Hyde,7941,S,BUF,2,0,4.0,0,0,4,69.1,68.4,81.7,59.1,52.5,63.0,50.0,1,0,30,30,3.3,1,1
Jordan Poyer,8000,S,BUF,2,0,4.0,0,0,4,65.7,70.5,78.8,,71.4,80.3,0.0,0,0,34,34,2.9,1,2
Nick Williams,8006,DI,NYG,2,1,4.0,0,0,21,,41.2,78.9,50.1,43.3,71.7,25.0,1,0,28,28,0.0,0,2
Mike Purcell,8530,DI,DEN,2,1,4.5,0,0,10,,65.3,78.1,63.1,62.3,29.6,25.0,1,0,20,22,0.0,0,2
Jadeveon Clowney,8636,ED,CLV,2,1,3.5,0,0,8,45.4,89.2,82.3,89.7,72.0,74.8,25.0,1,0,26,26,3.8,1,2
Khalil Mack,8640,ED,LAC,2,1,0.7,0,0,27,48.3,84.6,81.9,81.5,75.8,76.7,0.0,0,0,26,26,7.7,2,3
Anthony Barr,8644,LB,DAL,2,0,3.7,0,0,9,60.0,59.6,0.0,55.6,65.7,80.8,0.0,0,1,39,40,10.3,4,6
Aaron Donald,8648,DI,LA,2,2,5.5,0,0,26,60.0,91.2,79.8,92.3,73.5,71.6,0.0,0,0,37,39,0.0,0,2
Kyle Fuller,8649,CB,BLT,1,0,14.0,0,0,3,61.0,55.3,79.1,59.1,30.0,53.1,50.0,1,1,17,18,0.0,0,1
C.J. Mosley,8652,LB,NYJ,2,5,3.0,0,0,22,47.5,53.8,78.2,52.0,65.2,74.4,0.0,0,0,52,55,9.6,5,9
Bradley Roby,8666,CB,NO,2,1,6.5,0,0,20,50.8,49.9,0.0,,58.9,56.3,25.0,1,2,64,66,0.0,0,2
Demarcus Lawrence,8669,ED,DAL,2,4,1.0,0,0,9,62.5,67.8,81.4,55.6,74.7,76.9,0.0,0,0,26,26,15.4,4,5
Kyle Van Noy,8675,LB,LAC,2,0,4.3,0,0,27,66.6,62.5,75.5,64.7,49.7,78.2,0.0,0,0,15,15,13.3,2,3
Lamarcus Joyner,8676,S,NYJ,2,1,0.0,0,0,22,32.4,29.1,79.3,,37.3,27.5,60.0,3,1,52,55,1.9,1,1
Christian Kirksey,8706,LB,HST,2,4,1.8,0,0,13,67.2,58.4,80.6,65.5,44.8,62.6,20.0,2,0,66,67,4.5,3,4
Justin Ellis,8742,DI,NYG,2,1,-2.0,0,0,21,,29.9,77.1,51.7,29.5,28.2,33.3,1,0,16,16,6.3,1,1
DaQuan Jones,8747,DI,BUF,2,1,2.3,0,0,4,,60.4,79.1,68.7,47.5,28.3,20.0,1,0,23,23,8.7,2,3
Kevin Pierre-Louis,8767,LB,HST,2,1,6.5,0,0,13,68.5,45.8,70.7,68.0,29.5,26.3,40.0,2,1,21,21,0.0,0,2
Brent Urban,8769,DI,BLT,2,0,,0,0,3,59.9,59.6,78.0,60.3,57.0,20.9,100.0,1,0,11,11,0.0,0,0
Devon Kennard,8809,ED,ARZ,2,0,,0,0,1,60.0,57.7,78.3,53.8,61.3,72.4,,0,0,17,20,0.0,0,0
Shelby Harris,8869,DI,SEA,2,1,3.0,0,0,29,,55.7,76.9,53.1,60.3,32.9,25.0,1,0,13,13,7.7,1,2
Denico Autry,8982,ED,TEN,2,2,4.0,0,0,31,62.1,57.8,20.7,70.1,46.1,51.8,20.0,1,1,21,22,4.8,1,2
Shaquil Barrett,9000,ED,TB,2,0,2.3,0,0,30,64.8,76.2,33.9,76.4,65.7,75.9,0.0,0,1,27,28,7.4,2,3
Kerry Hyder,9045,ED,SF,2,0,,0,0,28,,53.2,78.5,61.7,47.9,24.0,100.0,1,0,15,15,0.0,0,0
Adrian Phillips,9177,S,NE,2,1,-1.0,0,0,19,68.4,71.5,76.8,,68.6,80.7,0.0,0,0,28,28,3.6,1,1
Keith Smith,9302,FB,ATL,1,0,,0,0,2,,59.9,60.0,,60.0,,,0,0,1,1,0.0,0,0
Mike Pennel,9316,DI,CHI,2,0,3.8,0,0,6,59.5,38.5,76.9,54.0,41.6,36.2,20.0,1,0,21,21,9.5,2,4
K'Waun Williams,9332,CB,DEN,2,0,8.0,0,0,10,70.5,69.0,76.7,59.0,59.8,52.1,0.0,0,0,18,21,0.0,0,1
Dante Fowler Jr.,9436,ED,DAL,1,1,,0,0,9,61.0,91.6,77.5,91.2,66.7,71.2,0.0,0,0,5,5,0.0,0,0
Leonard Williams,9439,DI,NYG,2,1,3.4,0,0,21,60.0,79.8,81.5,66.8,78.5,73.6,0.0,0,0,32,33,6.3,2,5
Arik Armstead,9450,DI,SF,2,1,1.5,0,0,28,,50.3,79.8,51.2,53.1,70.1,0.0,0,0,36,37,2.8,1,2
Marcus Peters,9451,CB,BLT,1,0,7.0,0,0,3,44.2,44.5,76.4,,53.5,49.9,50.0,1,0,6,6,0.0,0,1
Bud Dupree,9455,ED,TEN,2,0,,0,0,31,60.6,52.4,78.2,63.2,41.0,69.9,,0,0,23,23,0.0,0,0
Shaq Thompson,9458,LB,CAR,2,4,2.3,0,0,5,38.1,49.4,78.5,50.7,71.1,48.9,21.4,3,0,50,50,10.0,5,7
Preston Smith,9471,ED,GB,2,1,3.4,0,0,12,64.1,65.0,79.7,70.4,54.4,28.6,33.3,3,0,44,44,9.1,4,5
Eric Kendricks,9478,LB,MIN,2,4,5.0,0,0,18,62.8,65.4,78.4,84.4,60.2,41.6,0.0,0,0,48,48,4.2,2,3
Eric Rowe,9480,S,MIA,1,1,,0,0,17,40.1,41.7,75.0,,59.8,79.2,0.0,0,0,8,8,0.0,0,0
Denzel Perryman,9481,LB,LV,1,0,8.0,0,0,23,78.3,70.5,71.8,59.9,50.8,77.7,0.0,0,0,9,9,0.0,0,1
Ronald Darby,9483,CB,DEN,2,1,10.3,0,1,10,67.2,73.3,78.7,60.0,90.2,65.8,0.0,0,1,36,39,5.6,2,3
Jordan Phillips,9485,DI,BUF,2,1,2.7,0,0,4,58.0,70.3,0.0,82.5,66.6,48.6,0.0,0,2,17,17,17.6,3,3
Markus Golden,9491,ED,ARZ,2,1,4.0,0,0,1,27.7,43.9,79.4,58.1,55.9,72.4,0.0,0,0,20,21,5.0,1,1
Randy Gregory,9493,ED,DEN,2,0,1.5,0,0,10,90.8,78.8,79.0,73.8,50.8,55.0,0.0,0,1,21,22,4.8,1,2
Frank Clark,9496,ED,KC,2,0,2.0,0,0,16,60.0,55.8,81.6,60.3,48.1,42.3,25.0,1,0,22,22,13.6,3,3
P.J. Williams,9511,S,NO,2,0,,0,0,20,30.2,28.9,75.8,57.1,51.6,79.9,,0,0,7,8,0.0,0,0
Jordan Hicks,9517,LB,MIN,2,1,5.8,0,0,18,36.3,43.7,77.9,88.7,56.9,46.0,22.2,2,0,40,40,7.5,3,6
Danielle Hunter,9521,ED,MIN,2,3,3.3,1,0,18,61.7,68.2,83.2,65.1,62.8,34.5,25.0,2,1,36,36,2.8,1,3
Carl Davis,9523,DI,NE,2,2,0.0,0,0,19,,66.1,0.0,60.9,74.5,69.7,0.0,0,1,13,13,7.7,1,1
Henry Anderson,9526,ED,CAR,2,0,1.2,0,0,5,60.0,70.1,80.1,65.5,66.2,73.4,0.0,0,0,30,30,16.7,5,5
Steven Nelson,9531,CB,HST,2,2,1.0,0,0,13,73.5,61.0,82.0,,28.3,34.4,40.0,4,0,66,67,1.5,1,4
Angelo Blackson,9533,DI,CHI,2,2,-2.0,0,0,6,,29.5,23.3,52.7,29.5,26.4,40.0,2,1,46,47,2.2,1,1
Trey Flowers,9534,ED,MIA,1,0,,0,0,17,,59.9,74.4,57.6,60.6,,,0,0,6,6,0.0,0,0
Za'Darius Smith,9555,ED,MIN,2,0,-0.3,0,0,18,64.1,69.2,80.9,66.7,62.3,76.3,0.0,0,0,35,35,11.4,4,4
Kwon Alexander,9557,LB,NYJ,2,1,5.7,0,0,22,53.0,62.8,73.8,55.7,74.9,64.5,0.0,0,0,32,33,6.3,2,3
Damien Wilson,9560,LB,CAR,2,1,10.0,0,0,5,67.4,46.5,75.5,76.6,31.3,54.0,0.0,0,0,23,24,0.0,0,1
Grady Jarrett,9570,DI,ATL,2,1,5.0,0,0,2,60.1,70.4,80.2,71.1,60.7,48.5,33.3,1,0,30,32,0.0,0,1
Adrian Amos,9575,S,GB,2,2,7.3,0,0,12,30.2,30.6,76.0,,60.6,26.4,16.7,1,0,52,52,1.9,1,3
Bobby McCain,9578,S,WAS,2,0,18.5,0,0,32,51.2,45.5,81.1,68.2,37.5,42.2,42.9,3,1,38,41,0.0,0,4
David Mayo,9602,LB,WAS,1,0,,0,0,32,36.5,35.7,69.4,,56.6,,,0,0,10,10,0.0,0,0
Quandre Diggs,9633,S,SEA,2,1,8.8,0,0,29,66.5,69.3,82.0,,65.3,73.7,12.5,1,0,64,66,1.6,1,6
Christian Ringo,9643,DI,NO,2,0,,0,0,20,,30.0,76.6,65.4,28.1,22.7,100.0,1,0,18,18,0.0,0,0
Rakeem Nunez-Roches,9650,DI,TB,2,0,2.5,0,0,30,59.1,56.5,78.2,60.2,55.3,69.1,0.0,0,0,18,18,11.1,2,2
