Picked At,Pick Number,Appearance,First Name,Last Name,Team,Position,Draft,Draft Entry,Draft Entry Fee,Draft Size,Draft Total Prizes,Tournament Title,Tournament,Tournament Entry Fee,Tournament Total Prizes,Tournament Size,Draft Pool Title,Draft Pool,Draft Pool Entry Fee,Draft Pool Total Prizes,Draft Pool Size
2023-04-17 12:53:41 UTC,8,d428e846-bf6b-4cc9-bde7-8f29c1cf0736,Mikko,Rantanen,COL,RW,946164be-b819-4364-8216-bee6044c9748,981331c7-b886-4ca3-8b2e-b1a2d4c19b02,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 12:53:14 UTC,5,43befefe-8902-4ad4-a281-cd62fac01d2c,Auston,Matthews,TOR,C,946164be-b819-4364-8216-bee6044c9748,981331c7-b886-4ca3-8b2e-b1a2d4c19b02,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 13:41:12 UTC,71,b118ba43-8b32-46e2-9ef7-f0f9f36386b6,Matthew,Tkachuk,FLA,LW,6566efb8-f174-4c5c-ad6a-983db65f702f,7081d5ee-d54b-4ad4-89a2-23eee36a613b,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 13:39:23 UTC,62,f5f50a6a-0ef8-48ca-91ca-caf6b9c4ff1a,Jamie,Benn,DAL,LW,6566efb8-f174-4c5c-ad6a-983db65f702f,7081d5ee-d54b-4ad4-89a2-23eee36a613b,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 13:38:40 UTC,59,48bc8354-a2c6-4a63-8c10-0547c9716321,Victor,Hedman,TB,D,6566efb8-f174-4c5c-ad6a-983db65f702f,7081d5ee-d54b-4ad4-89a2-23eee36a613b,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 13:37:14 UTC,50,0997d276-41db-4bbb-a647-f2f5aa941c16,Andrei,Vasilevskiy,TB,G,6566efb8-f174-4c5c-ad6a-983db65f702f,7081d5ee-d54b-4ad4-89a2-23eee36a613b,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 13:36:51 UTC,47,2dcca9cf-3357-40c1-ac7f-c8209a846907,Frederik,Andersen,CAR,G,6566efb8-f174-4c5c-ad6a-983db65f702f,7081d5ee-d54b-4ad4-89a2-23eee36a613b,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 13:35:15 UTC,38,489ee72b-60c0-4680-b907-9e870ec1fb12,Sebastian,Aho,CAR,C,6566efb8-f174-4c5c-ad6a-983db65f702f,7081d5ee-d54b-4ad4-89a2-23eee36a613b,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 13:34:59 UTC,35,77c5bfb2-4eb4-4c74-8d8e-fadbf1a84c44,Roope,Hintz,DAL,C,6566efb8-f174-4c5c-ad6a-983db65f702f,7081d5ee-d54b-4ad4-89a2-23eee36a613b,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 13:33:27 UTC,26,0336635a-7e88-4b49-a7be-a7a72af0f3c2,Hampus,Lindholm,BOS,D,6566efb8-f174-4c5c-ad6a-983db65f702f,7081d5ee-d54b-4ad4-89a2-23eee36a613b,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 13:33:02 UTC,23,733002e0-6b94-41b1-8739-db8325edf3b7,Jake,DeBrusk,BOS,LW,6566efb8-f174-4c5c-ad6a-983db65f702f,7081d5ee-d54b-4ad4-89a2-23eee36a613b,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 13:31:04 UTC,14,ee20e0d3-5f57-4176-aaca-006a0bf3560b,Brad,Marchand,BOS,LW,6566efb8-f174-4c5c-ad6a-983db65f702f,7081d5ee-d54b-4ad4-89a2-23eee36a613b,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 13:30:44 UTC,11,f6923807-85f1-4a5a-9289-e0e536a3d01c,Zach,Hyman,EDM,LW,6566efb8-f174-4c5c-ad6a-983db65f702f,7081d5ee-d54b-4ad4-89a2-23eee36a613b,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 13:28:53 UTC,2,33643238-cdac-4a64-aa85-20cf90cc0249,Connor,McDavid,EDM,C,6566efb8-f174-4c5c-ad6a-983db65f702f,7081d5ee-d54b-4ad4-89a2-23eee36a613b,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:15:09 UTC,71,3d362808-d017-472b-8eb4-286da4587647,Vincent,Trocheck,NYR,C,0b2c0273-a3c4-4982-a618-4e996bf656d1,4b6c282f-e3c8-4861-9bb4-d98dadaa311f,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:13:20 UTC,62,f79dc94e-c2ce-4d06-acf5-beb99751700f,Joe,Pavelski,DAL,C,0b2c0273-a3c4-4982-a618-4e996bf656d1,4b6c282f-e3c8-4861-9bb4-d98dadaa311f,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:12:17 UTC,59,35b0464d-4bd9-4588-82d4-0f71a6620aff,Patrick,Kane,NYR,RW,0b2c0273-a3c4-4982-a618-4e996bf656d1,4b6c282f-e3c8-4861-9bb4-d98dadaa311f,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:10:05 UTC,50,b72c466f-fe12-4bb9-aa3e-404396bf7bb6,Jeremy,Swayman,BOS,G,0b2c0273-a3c4-4982-a618-4e996bf656d1,4b6c282f-e3c8-4861-9bb4-d98dadaa311f,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:09:04 UTC,47,dbe37f53-0a64-4093-bdb5-a1cfb670b120,Adam,Fox,NYR,D,0b2c0273-a3c4-4982-a618-4e996bf656d1,4b6c282f-e3c8-4861-9bb4-d98dadaa311f,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:06:16 UTC,38,cca35bb6-a874-4423-903b-cf1e981617ff,Darnell,Nurse,EDM,D,0b2c0273-a3c4-4982-a618-4e996bf656d1,4b6c282f-e3c8-4861-9bb4-d98dadaa311f,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:05:31 UTC,35,2e193b3e-54c1-43c3-8c88-3a57893f60a9,Kirill,Kaprizov,MIN,LW,0b2c0273-a3c4-4982-a618-4e996bf656d1,4b6c282f-e3c8-4861-9bb4-d98dadaa311f,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:03:04 UTC,26,8efb0267-b2f3-42ab-b5b6-aa4440759bfd,Devon,Toews,COL,D,0b2c0273-a3c4-4982-a618-4e996bf656d1,4b6c282f-e3c8-4861-9bb4-d98dadaa311f,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:01:54 UTC,23,244c9d37-5fe7-487a-8b9e-444ab6b1e75b,Evander,Kane,EDM,LW,0b2c0273-a3c4-4982-a618-4e996bf656d1,4b6c282f-e3c8-4861-9bb4-d98dadaa311f,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:00:06 UTC,14,ee20e0d3-5f57-4176-aaca-006a0bf3560b,Brad,Marchand,BOS,LW,0b2c0273-a3c4-4982-a618-4e996bf656d1,4b6c282f-e3c8-4861-9bb4-d98dadaa311f,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 22:59:00 UTC,11,c2675fca-a010-4e49-9ad3-5b41107ca960,Alexandar,Georgiev,COL,G,0b2c0273-a3c4-4982-a618-4e996bf656d1,4b6c282f-e3c8-4861-9bb4-d98dadaa311f,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 22:55:52 UTC,2,33643238-cdac-4a64-aa85-20cf90cc0249,Connor,McDavid,EDM,C,0b2c0273-a3c4-4982-a618-4e996bf656d1,4b6c282f-e3c8-4861-9bb4-d98dadaa311f,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 14:38:49 UTC,68,3d362808-d017-472b-8eb4-286da4587647,Vincent,Trocheck,NYR,C,050a7737-2dfb-4e6f-be5b-5ee1b09bb3c5,5ad09c24-eb23-4bc1-828e-82e636d1a218,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 14:38:01 UTC,65,155d6181-f9fa-41ac-af91-c5f5228c5081,Jonathan,Marchessault,VGK,RW,050a7737-2dfb-4e6f-be5b-5ee1b09bb3c5,5ad09c24-eb23-4bc1-828e-82e636d1a218,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 14:36:35 UTC,56,fc2c8118-849a-41a8-9671-72880af02030,Laurent,Brossoit,VGK,G,050a7737-2dfb-4e6f-be5b-5ee1b09bb3c5,5ad09c24-eb23-4bc1-828e-82e636d1a218,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 14:36:20 UTC,53,35b0464d-4bd9-4588-82d4-0f71a6620aff,Patrick,Kane,NYR,RW,050a7737-2dfb-4e6f-be5b-5ee1b09bb3c5,5ad09c24-eb23-4bc1-828e-82e636d1a218,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 14:33:37 UTC,44,cca35bb6-a874-4423-903b-cf1e981617ff,Darnell,Nurse,EDM,D,050a7737-2dfb-4e6f-be5b-5ee1b09bb3c5,5ad09c24-eb23-4bc1-828e-82e636d1a218,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 14:33:15 UTC,41,1c2b8459-c134-4967-b603-8dac0a8cf1b6,Jack,Eichel,VGK,C,050a7737-2dfb-4e6f-be5b-5ee1b09bb3c5,5ad09c24-eb23-4bc1-828e-82e636d1a218,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 14:31:50 UTC,32,a3f2fcae-e1cc-4bda-9691-1c63ff39c397,Artemi,Panarin,NYR,LW,050a7737-2dfb-4e6f-be5b-5ee1b09bb3c5,5ad09c24-eb23-4bc1-828e-82e636d1a218,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 14:31:06 UTC,29,ece43cfd-3e3e-41b3-a219-58e264e4466c,Igor,Shesterkin,NYR,G,050a7737-2dfb-4e6f-be5b-5ee1b09bb3c5,5ad09c24-eb23-4bc1-828e-82e636d1a218,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 14:29:36 UTC,20,68699484-098e-47c7-bc26-d6720bfaab1f,Mitch,Marner,TOR,RW,050a7737-2dfb-4e6f-be5b-5ee1b09bb3c5,5ad09c24-eb23-4bc1-828e-82e636d1a218,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 14:28:59 UTC,17,c954f355-c53f-4f0a-968e-4bf02f218771,Cale,Makar,COL,D,050a7737-2dfb-4e6f-be5b-5ee1b09bb3c5,5ad09c24-eb23-4bc1-828e-82e636d1a218,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 14:27:15 UTC,8,f6923807-85f1-4a5a-9289-e0e536a3d01c,Zach,Hyman,EDM,LW,050a7737-2dfb-4e6f-be5b-5ee1b09bb3c5,5ad09c24-eb23-4bc1-828e-82e636d1a218,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 14:26:44 UTC,5,a2c13e20-d20f-426f-8df7-31a5d14a45e4,Leon,Draisaitl,EDM,C,050a7737-2dfb-4e6f-be5b-5ee1b09bb3c5,5ad09c24-eb23-4bc1-828e-82e636d1a218,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:32:01 UTC,69,5d9645b2-49d2-4b02-9ca6-4a47913e3d0a,John,Tavares,TOR,C,6a4814cc-be2e-4c88-9c5c-34e1320ed8f0,9754156c-a26d-4177-8bac-4a6955d1074d,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:30:19 UTC,64,276c7b0b-96ff-47d9-8719-c070e4bb406e,Jesper,Bratt,NJ,LW,6a4814cc-be2e-4c88-9c5c-34e1320ed8f0,9754156c-a26d-4177-8bac-4a6955d1074d,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:29:17 UTC,57,c6790068-8e5f-4302-a279-13300583a0b5,Vitek,Vanecek,NJ,G,6a4814cc-be2e-4c88-9c5c-34e1320ed8f0,9754156c-a26d-4177-8bac-4a6955d1074d,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:28:22 UTC,52,9d8fc533-dd4f-4c3e-b9dd-6c50c2ea9856,Timo,Meier,NJ,RW,6a4814cc-be2e-4c88-9c5c-34e1320ed8f0,9754156c-a26d-4177-8bac-4a6955d1074d,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:27:21 UTC,45,489ee72b-60c0-4680-b907-9e870ec1fb12,Sebastian,Aho,CAR,C,6a4814cc-be2e-4c88-9c5c-34e1320ed8f0,9754156c-a26d-4177-8bac-4a6955d1074d,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:26:07 UTC,40,de849468-8a13-400c-8482-c0a45694bfc9,Dougie,Hamilton,NJ,D,6a4814cc-be2e-4c88-9c5c-34e1320ed8f0,9754156c-a26d-4177-8bac-4a6955d1074d,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:25:12 UTC,33,2e193b3e-54c1-43c3-8c88-3a57893f60a9,Kirill,Kaprizov,MIN,LW,6a4814cc-be2e-4c88-9c5c-34e1320ed8f0,9754156c-a26d-4177-8bac-4a6955d1074d,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:24:03 UTC,28,ee3e9ae0-5600-47f3-a13f-806a7abe1426,Jack,Hughes,NJ,C,6a4814cc-be2e-4c88-9c5c-34e1320ed8f0,9754156c-a26d-4177-8bac-4a6955d1074d,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:23:04 UTC,21,733002e0-6b94-41b1-8739-db8325edf3b7,Jake,DeBrusk,BOS,LW,6a4814cc-be2e-4c88-9c5c-34e1320ed8f0,9754156c-a26d-4177-8bac-4a6955d1074d,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:22:22 UTC,16,32f2dab1-767d-4f8c-8ad7-02720e1045ce,Charlie,McAvoy,BOS,D,6a4814cc-be2e-4c88-9c5c-34e1320ed8f0,9754156c-a26d-4177-8bac-4a6955d1074d,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:21:24 UTC,9,a46780eb-0ca5-4038-a5c8-736773cd7ca6,Patrice,Bergeron,BOS,C,6a4814cc-be2e-4c88-9c5c-34e1320ed8f0,9754156c-a26d-4177-8bac-4a6955d1074d,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-16 23:20:19 UTC,4,a4f32acf-fb3a-4d3e-90ce-a90fb555187b,Linus,Ullmark,BOS,G,6a4814cc-be2e-4c88-9c5c-34e1320ed8f0,9754156c-a26d-4177-8bac-4a6955d1074d,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 15:06:43 UTC,71,3369336d-93de-4b25-9d82-b4e449fd913a,Ryan,O'Reilly,TOR,C,7876d11a-644c-409a-86cc-e1d052b7def5,2e8560e0-23f4-4bfb-b82b-6c6333e9df20,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 15:04:31 UTC,62,3d362808-d017-472b-8eb4-286da4587647,Vincent,Trocheck,NYR,C,7876d11a-644c-409a-86cc-e1d052b7def5,2e8560e0-23f4-4bfb-b82b-6c6333e9df20,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 15:04:12 UTC,59,e4a2c9f5-56ec-41f9-bb6b-c5154a98bf03,David,Krejci,BOS,C,7876d11a-644c-409a-86cc-e1d052b7def5,2e8560e0-23f4-4bfb-b82b-6c6333e9df20,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
2023-04-17 15:02:40 UTC,50,dbe37f53-0a64-4093-bdb5-a1cfb670b120,Adam,Fox,NYR,D,7876d11a-644c-409a-86cc-e1d052b7def5,2e8560e0-23f4-4bfb-b82b-6c6333e9df20,0.0,6,0.0,The Zamboni,91ece5e6-f6b0-4edb-9561-fde4578b2abd,10.0,100000.0,11160,,,,,
