player_id,team,opp,pos,name,fpts,proj_own,smash,value_percent,ceil,floor,min_exposure,max_exposure,rg_value,salary,custom,rg_id,partner_id
878911,BAL,CLE,WR,Andy Isabella,,0,,,,,0,0,-8.75,3000,,982789,878911
689689,CLE,BAL,TE,Pharaoh Brown,0.28,0,,,0.45,0.11,0,0,-7.47,2500,,37028,689689
877745,BAL,CLE,QB,Lamar Jackson,,0,,,,,0,0,-20.15,7200,,328097,877745
820699,BAL,CLE,TE,Mark Andrews,13.93,0,,,22.29,5.57,0,0,-0.22,5700,,328096,820699
946748,MIN,IND,RB,Kene Nwangwu,0.09,0,,,0.14,0.04,0,0,-10.66,4000,,2861721,946748
923109,BAL,CLE,RB,Justice Hill,0.41,0,,,0.66,0.16,0,0,-10.34,4000,,981965,923109
975503,IND,MIN,TE,Jelani Woods,4.99,0,,,7.98,2,0,0,-3.16,2700,,3491721,975503
920756,BAL,CLE,WR,Devin Duvernay,5.7,0,,,9.12,2.28,0,0,-5.65,4300,,1844099,920756
944428,MIN,IND,TE,Irv Smith Jr.,,0,,,,,0,0,-7.75,2500,,982176,944428
748309,MIN,IND,QB,Nick Mullens,,0,,,,,0,0,-15.55,4900,,37067,748309
881058,MIN,IND,WR,K.J. Osborn,6.06,0,,,9.7,2.42,0,0,-4.09,3700,,1844304,881058
691583,BUF,MIA,RB,Duke Johnson,,0,,,,,0,0,-10.75,4000,,21581,691583
822857,CLE,BAL,RB,Nick Chubb,14.75,0,,,23.6,5.9,0,0,-2.80,7400,,328152,822857
877913,BAL,CLE,WR,James Proche II,0.84,0,,,1.34,0.34,0,0,-7.91,3000,,1844098,877913
1191979,IND,MIN,WR,Mike Strachan,0.11,0,,,0.18,0.04,0,0,-8.64,3000,,2861906,1191979
712506,IND,MIN,TE,Mo Alie-Cox,2.87,0,,,4.59,1.15,0,0,-4.88,2500,,36928,712506
923915,MIN,IND,TE,T.J. Hockenson,12.72,0,,,20.35,5.09,0,0,-0.03,5000,,972605,923915
1283807,BUF,MIA,TE,Zach Davidson,,0,,,,,0,0,-7.75,2500,,-1283807,1283807
880322,MIA,BUF,RB,Alec Ingold,1.97,0,,,3.15,0.79,0,0,-8.78,4000,,1001990,880322
880146,BUF,MIA,RB,Nyheim Hines,2.74,0,,,4.38,1.1,0,0,-8.21,4100,,328494,880146
883314,MIN,IND,WR,Dan Chisena,,0,,,,,0,0,-8.75,3000,,2184716,883314
403308,MIN,IND,QB,Kirk Cousins,18.34,0,,,29.34,7.34,0,0,0.59,6000,,13563,403308
913829,MIA,BUF,QB,Skylar Thompson,,0,,,,,0,0,-15.55,4900,,3491599,913829
694588,BAL,CLE,RB,Kenyan Drake,1.74,0,,,2.78,0.7,0,0,-10.21,4600,,35482,694588
652019,CLE,BAL,TE,Jesse James,,0,,,,,0,0,-7.75,2500,,21584,652019
473742,BUF,MIA,WR,John Brown,0.17,0,,,0.27,0.07,0,0,-8.58,3000,,18357,473742
910629,IND,MIN,WR,Dezmon Patmon,,0,,,,,0,0,-8.75,3000,,1844488,910629
386116,BUF,MIA,RB,Taiwan Jones,,0,,,,,0,0,-10.75,4000,,12959,386116
558619,BUF,MIA,WR,Jake Kumerow,,0,,,,,0,0,-8.75,3000,,21566,558619
