player_id,team,opp,pos,name,fpts,proj_own,smash,value_percent,ceil,floor,min_exposure,max_exposure,rg_value,salary,custom,rg_id,partner_id
741785,NYJ,DET,QB,Mike White,,0,,,,,0,0,-16.55,5400,,328578,741785
875523,NE,LV,WR,Kristian Wilkerson,,0,,,,,0,0,-8.75,3000,,1844548,875523
1071823,ATL,NO,WR,Josh Ali,,0,,,,,0,0,-8.75,3000,,-1071823,1071823
843733,DEN,ARI,TE,Mitchell Fraboni,,0,,,,,0,0,-7.75,2500,,-843733,843733
861278,NYJ,DET,TE,Tyler Conklin,7.41,5.16,7.68,31.92,15.42,2.85,0,0,-1.54,3100,,328304,861278
744425,NE,LV,TE,Hunter Henry,8.47,4.6,11.76,39.67,16.62,3.47,0,0,-0.88,3300,,35634,744425
921965,NE,LV,WR,Raleigh Webb,,0,,,,,0,0,-8.75,3000,,3515278,921965
560241,ARI,DEN,WR,DeAndre Hopkins,16.56,5,16.05,46.15,26.81,9.84,0,0,-1.59,7700,,16563,560241
944416,LV,NE,RB,Josh Jacobs,21.13,22.61,21.91,59.44,31.04,13.67,0,0,2.18,8100,,973101,944416
924946,ARI,DEN,WR,Antoine Wesley,,0,,,,,0,0,-8.75,3000,,1001210,924946
933537,NE,LV,RB,J.J. Taylor,,0,,,,,0,0,-10.75,4000,,1844398,933537
727837,DET,NYJ,QB,Jared Goff,15.9,2.19,4.37,38.75,24.72,9.64,0,0,-1.25,5700,,35673,727837
835417,LV,NE,WR,Chris Lacy,,0,,,,,0,0,-8.75,3000,,471650,835417
824428,DEN,ARI,TE,Andrew Beck,,0,,,,,0,0,-7.75,2500,,982262,824428
822008,DET,NYJ,WR,DJ Chark Jr.,8.53,1.59,3.69,26.3,16.18,3.63,0,0,-3.22,4500,,328522,822008
885940,CAR,PIT,TE,Giovanni Ricci,1.05,0,0.02,3.55,2.09,0.01,0,0,-6.70,2500,,1844743,885940
880022,NO,ATL,WR,Kirk Merritt,0.08,0,,,0.16,,0,0,-8.67,3000,,1844366,880022
880033,KC,HOU,RB,Ronald Jones II,0.85,0.05,,0.2,1.69,0.01,0,0,-9.90,4000,,328794,880033
468655,DAL,JAX,WR,T.Y. Hilton,0.43,0.03,0.02,0.65,0.86,,0,0,-8.72,3200,,13641,468655
401534,DEN,ARI,QB,Russell Wilson,,0,,,,,0,0,-16.35,5300,,13560,401534
865844,CIN,TB,QB,Jake Browning,,0,,,,,0,0,-13.75,4000,,982172,865844
820601,LV,NE,RB,Jakob Johnson,0.51,0,,0.14,1.01,0.01,0,0,-10.24,4000,,963120,820601
830523,DAL,JAX,TE,Dalton Schultz,11.61,9.85,16.14,44.62,20.32,5.72,0,0,0.06,4400,,328583,830523
851225,CHI,PHI,TE,Sammis Reyes,,0,,,,,0,0,-7.75,2500,,-851225,851225
692660,DET,NYJ,WR,Kalif Raymond,1.98,0.03,0.04,3.91,3.94,0.02,0,0,-6.97,3100,,35608,692660
976658,TEN,LAC,WR,Racey McMath,3.16,0.05,0.2,7.84,6.29,0.03,0,0,-5.59,3000,,2861973,976658
831007,LAC,TEN,QB,Easton Stick,,0,,,,,0,0,-13.75,4000,,982758,831007
923814,LV,NE,WR,DJ Turner,,0,,,,,0,0,-8.75,3000,,2862308,923814
465752,LV,NE,RB,Brandon Bolden,0.11,0,,,0.22,,0,0,-10.64,4000,,13620,465752
913826,CHI,PHI,WR,Byron Pringle,5.31,0.08,0.86,18.11,13.35,0.31,0,0,-3.44,3000,,328853,913826
695311,DET,NYJ,RB,Jamaal Williams,9.85,1.27,3.14,26.76,17.68,4.21,0,0,-4.10,5600,,36872,695311
552586,ATL,NO,TE,MyCole Pruitt,3.21,0.01,0.45,10.49,9.11,,0,0,-4.74,2600,,21627,552586
911219,DAL,JAX,TE,Seth Green,,0,,,,,0,0,-7.75,2500,,-911219,911219
883312,NYJ,DET,WR,Irvin Charles,,0,,,,,0,0,-8.75,3000,,3515611,883312
653699,NO,ATL,WR,Michael Thomas,,0,,,,,0,0,-8.75,3000,,35596,653699
832900,DEN,ARI,RB,Chase Edmonds,,0,,,,,0,0,-11.35,4300,,328948,832900
884567,LAC,TEN,WR,Jalen Guyton,,0,,,,,0,0,-8.75,3000,,1001683,884567
820734,CIN,TB,RB,Samaje Perine,9.03,0.96,1.11,20.68,15.82,4.76,0,0,-4.92,5600,,36977,820734
820866,NYJ,DET,WR,Braxton Berrios,2.31,0.04,0.12,6.07,7.16,,0,0,-6.44,3000,,328392,820866
885029,PHI,CHI,TE,Noah Togiai,,0,,,,,0,0,-7.75,2500,,1844649,885029
732107,ATL,NO,QB,Logan Woodside,,0,,,,,0,0,-13.75,4000,,328118,732107
976428,PIT,CAR,RB,Anthony McFarland Jr.,,0,,,,,0,0,-10.75,4000,,1844186,976428
690153,ATL,NO,RB,Cordarrelle Patterson,12.4,3.19,5.55,36.94,20.79,7.11,0,0,-2.15,5900,,16564,690153
976329,NYJ,DET,RB,Michael Carter,7.49,0.73,1.25,16.77,14.19,3.32,0,0,-5.06,4900,,2861839,976329
910406,KC,HOU,WR,Bryan Edwards,,0,,,,,0,0,-8.75,3000,,-910406,910406
691055,NE,LV,WR,Nelson Agholor,8.38,5.83,5.66,40.82,15.81,3.8,0,0,-1.17,3400,,21708,691055
946739,CHI,PHI,RB,David Montgomery,13.88,10.7,6.15,35.98,22.96,7.59,0,0,-1.47,6300,,982082,946739
880398,DAL,JAX,RB,Tony Pollard,14.59,5.06,7.21,37.02,23.02,8.64,0,0,-2.36,7100,,982431,880398
973964,PIT,CAR,RB,Najee Harris,12.48,5.19,7.59,44.5,20.78,6.75,0,0,-1.67,5700,,2861602,973964
865801,JAX,DAL,WR,Christian Kirk,15.29,11.37,14.37,42.32,26.62,8.04,0,0,-0.66,6600,,328952,865801
830844,DET,NYJ,RB,Justin Jackson,,0,,,,,0,0,-10.75,4000,,328913,830844
741447,CHI,PHI,QB,Tim Boyle,,0,,,,,0,0,-13.75,4000,,328271,741447
883259,TEN,LAC,WR,Nick Westbrook-Ikhine,7.49,0.83,2.62,22.1,16.47,2.64,0,0,-3.46,4100,,2184953,883259
976924,PIT,CAR,QB,Kenny Pickett,,0,,,,,0,0,-15.75,5000,,3491435,976924
1071826,NE,LV,WR,Lynn Bowden Jr.,,0,,,,,0,0,-8.75,3000,,1849699,1071826
865868,LV,NE,QB,Jarrett Stidham,,0,,,,,0,0,-15.55,4900,,982257,865868
976528,DEN,ARI,WR,KJ Hamler,,0,,,,,0,0,-9.95,3600,,1844832,976528
944826,PHI,CHI,WR,A.J. Brown,15.34,5.53,8.69,30.36,28.53,7.42,0,0,-3.41,8000,,982405,944826
910605,CIN,TB,RB,Trayveon Williams,0.55,0.01,,0.14,1.09,0.01,0,0,-10.20,4000,,981990,910605
791365,PHI,CHI,TE,Dallas Goedert,,0,,,,,0,0,-12.15,4700,,328643,791365
946619,CHI,PHI,TE,Chase Allen,,0,,,,,0,0,-7.75,2500,,3503409,946619
456613,NO,ATL,RB,Mark Ingram II,,0,,,,,0,0,-12.35,4800,,11706,456613
884601,CHI,PHI,WR,Equanimeous St. Brown,6.05,0.55,2.18,18.61,16.48,0.59,0,0,-4.10,3700,,328269,884601
556955,LV,NE,WR,Albert Wilson,,0,,,,,0,0,-8.75,3000,,18311,556955
881048,PHI,CHI,TE,Tyree Jackson,0.46,0.02,0.06,3.5,0.92,,0,0,-7.29,2500,,982201,881048
884315,HOU,KC,WR,Alex Bachman,,0,,,,,0,0,-8.75,3000,,-884315,884315
264851,KC,HOU,QB,Chad Henne,,0,,,,,0,0,-15.35,4800,,11619,264851
611417,LV,NE,WR,Davante Adams,20.05,10.72,15.21,45.53,32.18,10.87,0,0,-0.70,9000,,18106,611417
1108161,ARI,DEN,TE,Trey McBride,5.49,0.17,1.93,18.72,10.68,2.21,0,0,-2.86,2800,,3492164,1108161
234403,NE,LV,WR,Matthew Slater,,0,,,,,0,0,-8.75,3000,,18139,234403
884943,CIN,TB,WR,Trenton Irwin,2.26,0.04,0.08,4.07,4.5,0.02,0,0,-7.69,3600,,982231,884943
456614,TB,CIN,WR,Julio Jones,7.74,1.56,3.91,23.91,16.94,2.63,0,0,-2.81,3900,,12896,456614
467405,DEN,ARI,RB,Latavius Murray,14.42,16.06,7.08,46.17,23.26,8.84,0,0,1.47,5100,,18332,467405
880026,CAR,PIT,QB,Sam Darnold,13.57,0.57,2.17,34.44,21.35,7.83,0,0,-2.38,5100,,328423,880026
752646,JAX,DAL,WR,Jamal Agnew,4.21,0.05,0.37,12.92,10.68,1.15,0,0,-4.94,3200,,2216284,752646
216309,CIN,TB,TE,Clark Harris,,0,,,,,0,0,-7.75,2500,,-216309,216309
865958,DAL,JAX,WR,KaVontae Turpin,0.1,0,,,0.2,,0,0,-8.65,3000,,3757806,865958
974627,NO,ATL,RB,Eno Benjamin,,0,,,,,0,0,-11.55,4400,,-974627,974627
875649,LAC,TEN,TE,Donald Parham Jr.,0.61,0.05,,1.81,1.21,0.01,0,0,-7.14,2500,,982107,875649
461620,JAX,DAL,WR,Marvin Jones Jr.,5.59,0.42,1.3,16.85,13.21,1.33,0,0,-3.96,3400,,13592,461620
691784,JAX,DAL,QB,C.J. Beathard,,0,,,,,0,0,-15.35,4800,,37061,691784
593587,TB,CIN,WR,Mike Evans,13.58,8.41,10.14,31.68,25.44,6.69,0,0,-1.57,6200,,18287,593587
1108052,NYJ,DET,QB,Zach Wilson,15.11,2.25,2.9,36.8,23.8,8.73,0,0,-0.84,5100,,2861838,1108052
692334,NO,ATL,TE,J.P. Holtz,,0,,,,,0,0,-7.75,2500,,35431,692334
650974,CHI,PHI,QB,Nathan Peterman,,0,,,,,0,0,-15.15,4700,,36893,650974
463435,ATL,NO,TE,Beau Brinkley,,0,,,,,0,0,-7.75,2500,,-463435,463435
911619,KC,HOU,QB,Shane Buechele,,0,,,,,0,0,-13.75,4000,,2862276,911619
883976,ATL,NO,WR,Olamide Zaccheaus,7.8,1.52,3.96,32.24,16.16,2.87,0,0,-1.75,3400,,982543,883976
891115,PIT,CAR,WR,Diontae Johnson,11.4,6.34,6.57,31.16,20.47,5.54,0,0,-1.55,5100,,982055,891115
1058090,NE,LV,QB,Bailey Zappe,,0,,,,,0,0,-15.35,4800,,3491632,1058090
465129,CHI,PHI,TE,Ryan Griffin,0.56,0.02,0.02,2.26,1.11,0.01,0,0,-7.19,2500,,18552,465129
973945,NE,LV,QB,Mac Jones,17.17,5,8.42,57.77,26.12,10.35,0,0,1.42,5000,,2861809,973945
883459,PHI,CHI,WR,Auden Tate,,0,,,,,0,0,-8.75,3000,,-883459,883459
