"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_rec","Q. Watkins","WR","PHI","NYG","2021-12-26T18:00:00Z","2.5","over","138","-0.11332512657394961","null","null","under","-177","0.054173711140433345","null","null"
"recv_yd","Q. Watkins","WR","PHI","NYG","2021-12-26T18:00:00Z","24.5","over","-114","-0.10735520458736675","null","null","under","-116","0.03765937030911071","null","null"
"game_away_home_spread","BLT@CIN","","BLT","CIN","2021-12-26T18:00:00Z","-7","away","-110","0.032523809523809566","13","33","home","-110","-0.07747619047619048","87","67"
"game_away_home_win","BLT@CIN","","BLT","CIN","2021-12-26T18:00:00Z","","away","262","0.028585635359116013","95","3","home","-332","-0.07321296296296298","5","97"
"game_point_total","BLT@CIN","","BLT","CIN","2021-12-26T18:00:00Z","41.5","over","-110","0.009190476190476193","45","52","under","-110","-0.05680952380952381","55","48"
"rush_yd","D. Freeman","RB","BLT","CIN","2021-12-26T18:00:00Z","47.5","over","-113","-0.07734759980256506","null","null","under","-117","0.007664292096607239","null","null"
"pass_int","J. Johnson","QB","BLT","CIN","2021-12-26T18:00:00Z","1.5","over","180","0.08615714285714288","null","null","under","-220","-0.13080000000000003","null","null"
"pass_td","J. Johnson","QB","BLT","CIN","2021-12-26T18:00:00Z","0.5","over","-230","-0.17490000000000006","null","null","under","185","0.1270578947368421","null","null"
"pass_yd","J. Johnson","QB","BLT","CIN","2021-12-26T18:00:00Z","212","over","-109","0.011323270750717596","null","null","under","-119","-0.07590187593104986","null","null"
"rush_yd","J. Johnson","QB","BLT","CIN","2021-12-26T18:00:00Z","31.5","over","-113","-0.0896384644759845","null","null","under","-118","0.017825704868779657","null","null"
"recv_rec","M. Andrews","TE","BLT","CIN","2021-12-26T18:00:00Z","6.5","over","116","0.025583333333333402","null","null","under","-154","-0.09483858267716538","null","null"
"recv_yd","M. Andrews","TE","BLT","CIN","2021-12-26T18:00:00Z","58.5","over","-118","-0.08403897617978451","null","null","under","-114","0.010036830489833948","null","null"
"recv_rec","M. Brown","WR","BLT","CIN","2021-12-26T18:00:00Z","5.5","over","-106","-0.029563106796116456","null","null","under","-125","-0.040555555555555456","null","null"
"recv_yd","M. Brown","WR","BLT","CIN","2021-12-26T18:00:00Z","51.5","over","-115","-0.04653520888118012","null","null","under","-115","-0.02323976712814302","null","null"
"recv_rec","R. Bateman","WR","BLT","CIN","2021-12-26T18:00:00Z","2.5","over","-145","-0.19991643999999997","null","null","under","110","0.13190251333333336","null","null"
"recv_yd","R. Bateman","WR","BLT","CIN","2021-12-26T18:00:00Z","31.5","over","-110","-0.056630757556645095","null","null","under","-122","-0.016694233846790474","null","null"
"recv_rec","J. Chase","WR","CIN","BLT","2021-12-26T18:00:00Z","4.5","over","-101","-0.01763731343283581","null","null","under","-128","-0.04624736842105259","null","null"
"recv_yd","J. Chase","WR","CIN","BLT","2021-12-26T18:00:00Z","59.5","over","-108","0.03917770592599035","null","null","under","-123","-0.10993593068730356","null","null"
"pass_att","J. Burrow","QB","CIN","BLT","2021-12-26T18:00:00Z","31.5","over","-125","-0.03833638953768448","null","null","under","-106","-0.031754611083576634","null","null"
"pass_comp","J. Burrow","QB","CIN","BLT","2021-12-26T18:00:00Z","20.5","over","-120","0.00683636363636364","null","null","under","-109","-0.07383540669856459","null","null"
"pass_int","J. Burrow","QB","CIN","BLT","2021-12-26T18:00:00Z","0.5","over","110","-0.03314285714285714","null","null","under","-140","-0.026375000000000037","null","null"
"pass_td","J. Burrow","QB","CIN","BLT","2021-12-26T18:00:00Z","1.5","over","-127","-0.057415418502202664","null","null","under","-103","-0.009438423645320215","null","null"
"pass_yd","J. Burrow","QB","CIN","BLT","2021-12-26T18:00:00Z","254.5","over","-117","-0.005908605842634307","null","null","under","-112","-0.06160609793641497","null","null"
"rush_yd","J. Burrow","QB","CIN","BLT","2021-12-26T18:00:00Z","6.5","over","-119","0.10125152249925307","null","null","under","-109","-0.1661375260085982","null","null"
"recv_yd","J. Mixon","RB","CIN","BLT","2021-12-26T18:00:00Z","7.5","over","-115","0.12660803761257566","null","null","under","-110","-0.18533809950178176","null","null"
"rush_att","J. Mixon","RB","CIN","BLT","2021-12-26T18:00:00Z","19.5","over","-116","0.03801666666666659","null","null","under","-114","-0.10775700934579435","null","null"
"rush_recv_yd","J. Mixon","RB","CIN","BLT","2021-12-26T18:00:00Z","84.5","over","-113","-0.026106179246259575","null","null","under","-113","-0.03492960894215963","null","null"
"rush_yd","J. Mixon","RB","CIN","BLT","2021-12-26T18:00:00Z","73.5","over","-117","-0.05932116500468987","null","null","under","-115","-0.014741606657532658","null","null"
"recv_yd","S. Perine","RB","CIN","BLT","2021-12-26T18:00:00Z","12.5","over","-118","-0.015883200267952646","null","null","under","-110","-0.049139945598785595","null","null"
"recv_rec","T. Higgins","WR","CIN","BLT","2021-12-26T18:00:00Z","4.5","over","-117","-0.0582626728110599","null","null","under","-113","-0.011410328638497669","null","null"
"recv_yd","T. Higgins","WR","CIN","BLT","2021-12-26T18:00:00Z","60.5","over","-118","-0.026797762674412695","null","null","under","-110","-0.03830980220016583","null","null"
"recv_rec","T. Boyd","WR","CIN","BLT","2021-12-26T18:00:00Z","3.5","over","105","-0.000051219512195166406","null","null","under","-136","-0.0640440677966102","null","null"
"recv_yd","T. Boyd","WR","CIN","BLT","2021-12-26T18:00:00Z","40.5","over","-114","-0.019161070800584046","null","null","under","-114","-0.04625368235133398","null","null"
"game_away_home_spread","LAC@HST","","LAC","HST","2021-12-26T18:00:00Z","10.5","away","-110","-0.04280952380952385","46","69","home","-110","-0.004809523809523819","54","31"
"game_away_home_win","LAC@HST","","LAC","HST","2021-12-26T18:00:00Z","","away","-536","-0.02908176100628934","42","99","home","394","-0.01602429149797574","58","1"
"game_point_total","LAC@HST","","LAC","HST","2021-12-26T18:00:00Z","45.5","over","-110","0.0011904761904761862","55","54","under","-110","-0.04880952380952386","45","46"
"recv_yd","C. Conley","WR","HST","LAC","2021-12-26T18:00:00Z","27.5","over","-115","-0.01525220328896748","null","null","under","-115","-0.05450496621768747","null","null"
"pass_int","D. Mills","QB","HST","LAC","2021-12-26T18:00:00Z","0.5","over","-157","-0.12979494163424127","null","null","under","123","0.07046950672645741","null","null"
"pass_td","D. Mills","QB","HST","LAC","2021-12-26T18:00:00Z","1.5","over","172","0.05668970588235295","null","null","under","-225","-0.11663846153846158","null","null"
"pass_yd","D. Mills","QB","HST","LAC","2021-12-26T18:00:00Z","222.5","over","-115","0.012524062423953541","null","null","under","-115","-0.0821889473860467","null","null"
"recv_yd","N. Collins","WR","HST","LAC","2021-12-26T18:00:00Z","40.5","over","-115","-0.030367601569923908","null","null","under","-116","-0.04151088648000456","null","null"
"recv_yd","J. Cook","TE","LAC","HST","2021-12-26T18:00:00Z","30.5","over","-117","0.0038622820890830134","null","null","under","-114","-0.07568716687571658","null","null"
"pass_comp","J. Herbert","QB","LAC","HST","2021-12-26T18:00:00Z","24.5","over","-113","-0.005022535211267609","null","null","under","-113","-0.05602253521126754","null","null"
"pass_int","J. Herbert","QB","LAC","HST","2021-12-26T18:00:00Z","0.5","over","155","0.03414313725490192","null","null","under","-201","-0.0940740863787376","null","null"
"pass_td","J. Herbert","QB","LAC","HST","2021-12-26T18:00:00Z","1.5","over","-187","-0.11659825783972133","null","null","under","143","0.05349506172839502","null","null"
"pass_yd","J. Herbert","QB","LAC","HST","2021-12-26T18:00:00Z","267.5","over","-115","-0.03334361650947004","null","null","under","-115","-0.03639250738306965","null","null"
"rush_yd","J. Herbert","QB","LAC","HST","2021-12-26T18:00:00Z","17.5","over","-114","-0.0494864694940626","null","null","under","-114","-0.015909424776768377","null","null"
"rush_yd","J. Jackson","RB","LAC","HST","2021-12-26T18:00:00Z","61.5","over","-114","-0.09080650628532316","null","null","under","-115","0.02321081064504138","null","null"
"recv_rec","K. Allen","WR","LAC","HST","2021-12-26T18:00:00Z","6.5","over","-156","0.011025000000000063","null","null","under","122","-0.07085045045045052","null","null"
"recv_yd","K. Allen","WR","LAC","HST","2021-12-26T18:00:00Z","81.5","over","-116","-0.06780252868603337","null","null","under","-115","-0.004046788935535006","null","null"
"recv_rec","M. Williams","WR","LAC","HST","2021-12-26T18:00:00Z","4.5","over","112","-0.036045283018867835","null","null","under","-148","-0.03243387096774197","null","null"
"recv_yd","M. Williams","WR","LAC","HST","2021-12-26T18:00:00Z","60.5","over","-115","0.0010798962912790255","null","null","under","-115","-0.07081296149232091","null","null"
"game_away_home_spread","CHI@SEA","","CHI","SEA","2021-12-26T21:05:00Z","-7","away","-110","0.007523809523809544","5","49","home","-110","-0.052476190476190454","95","51"
"game_away_home_win","CHI@SEA","","CHI","SEA","2021-12-26T21:05:00Z","","away","239","-0.013395280235988183","6","15","home","-298","-0.030246231155778958","94","85"
"game_point_total","CHI@SEA","","CHI","SEA","2021-12-26T21:05:00Z","41.5","over","-110","0.00019047619047618536","1","26","under","-110","-0.04780952380952386","99","74"
"recv_yd","D. Mooney","WR","CHI","SEA","2021-12-26T21:05:00Z","50.5","over","-119","-0.029104715621110056","null","null","under","-112","-0.04254094696238353","null","null"
"rush_yd","D. Montgomery","RB","CHI","SEA","2021-12-26T21:05:00Z","63.5","over","-116","-0.07432581128188082","null","null","under","-114","0.004576204637201875","null","null"
"recv_yd","D. Metcalf","WR","SEA","CHI","2021-12-26T21:05:00Z","57.5","over","-113","-0.016781877926666522","null","null","under","-118","-0.05505488709752987","null","null"
"recv_yd","R. Penny","RB","SEA","CHI","2021-12-26T21:05:00Z","9","over","-113","0.08537686303002012","null","null","under","-118","-0.15451559061451942","null","null"
"rush_yd","R. Penny","RB","SEA","CHI","2021-12-26T21:05:00Z","43.5","over","-118","0.01776544762906418","null","null","under","-114","-0.0917686853848384","null","null"
"pass_att","R. Wilson","QB","SEA","CHI","2021-12-26T21:05:00Z","32.5","over","-118","-0.08057969311953606","null","null","under","-113","0.00879274727484225","null","null"
"pass_comp","R. Wilson","QB","SEA","CHI","2021-12-26T21:05:00Z","21.5","over","116","0.011475925925925945","null","null","under","-152","-0.07759365079365077","null","null"
"pass_int","R. Wilson","QB","SEA","CHI","2021-12-26T21:05:00Z","0.5","over","120","-0.03714545454545454","null","null","under","-156","-0.026774999999999993","null","null"
"pass_td","R. Wilson","QB","SEA","CHI","2021-12-26T21:05:00Z","1.5","over","-122","-0.06914954954954955","null","null","under","-109","-0.0019311004784687835","null","null"
"pass_yd","R. Wilson","QB","SEA","CHI","2021-12-26T21:05:00Z","241.5","over","-110","-0.017257414269523874","null","null","under","-120","-0.0519865413363636","null","null"
"rush_yd","R. Wilson","QB","SEA","CHI","2021-12-26T21:05:00Z","13.5","over","-117","0.01408510086209347","null","null","under","-114","-0.08597456192179753","null","null"
"recv_yd","T. Lockett","WR","SEA","CHI","2021-12-26T21:05:00Z","60.5","over","-119","-0.031147266796648143","null","null","under","-112","-0.04055581858364532","null","null"
"game_away_home_spread","PIT@KC","","PIT","KC","2021-12-26T21:25:00Z","-11.5","away","-110","-0.032809523809523844","44","46","home","-110","-0.014809523809523828","56","54"
"game_away_home_win","PIT@KC","","PIT","KC","2021-12-26T21:25:00Z","","away","417","-0.04403675048355901","19","32","home","-570","-0.000044776119402900605","81","68"
"game_point_total","PIT@KC","","PIT","KC","2021-12-26T21:25:00Z","45.5","over","-110","-0.06780952380952382","30","47","under","-110","0.020190476190476203","70","53"
"recv_yd","T. Hill","WR","KC","PIT","2021-12-26T21:25:00Z","84.5","over","-115","-0.09769824435762064","null","null","under","-115","0.02800705052853958","null","null"
"pass_int","B. Roethlisberger","QB","PIT","KC","2021-12-26T21:25:00Z","0.5","over","-119","-0.08073333333333321","null","null","under","-112","0.009045283018867978","null","null"
"pass_td","B. Roethlisberger","QB","PIT","KC","2021-12-26T21:25:00Z","1.5","over","100","-0.08659999999999995","null","null","under","-130","0.021382608695652117","null","null"
"pass_yd","B. Roethlisberger","QB","PIT","KC","2021-12-26T21:25:00Z","247.5","over","-115","-0.06317501789255836","null","null","under","-115","-0.006565201832558154","null","null"
"rush_yd","B. Roethlisberger","QB","PIT","KC","2021-12-26T21:25:00Z","2.5","over","120","0.23936618605729265","null","null","under","-150","-0.29392280466302206","null","null"
"recv_yd","C. Claypool","WR","PIT","KC","2021-12-26T21:25:00Z","46.5","over","-112","-0.11119075649415844","null","null","under","-118","0.04164524373204903","null","null"
"recv_yd","D. Johnson","WR","PIT","KC","2021-12-26T21:25:00Z","75.5","over","-115","-0.08270601682607459","null","null","under","-115","0.012896504171525658","null","null"
"recv_yd","N. Harris","RB","PIT","KC","2021-12-26T21:25:00Z","23.5","over","-114","-0.049369635324825356","null","null","under","-117","-0.022502021692950347","null","null"
"rush_recv_yd","N. Harris","RB","PIT","KC","2021-12-26T21:25:00Z","95.5","over","-114","-0.03309327535346457","null","null","under","-115","-0.03449020584580009","null","null"
"rush_yd","N. Harris","RB","PIT","KC","2021-12-26T21:25:00Z","67.5","over","-115","-0.047463921978606105","null","null","under","-115","-0.02227766880694948","null","null"
"game_away_home_spread","DEN@LV","","DEN","LV","2021-12-26T21:25:00Z","0","away","-110","-0.019238095238095276","61","44","home","-110","-0.028238095238095284","39","56"
"game_away_home_win","DEN@LV","","DEN","LV","2021-12-26T21:25:00Z","","away","-111","-0.021488151658767718","96","41","home","-109","-0.025966507177033415","4","59"
"game_point_total","DEN@LV","","DEN","LV","2021-12-26T21:25:00Z","41","over","-110","0.01509523809523805","55","42","under","-110","-0.06090476190476196","45","58"
"recv_rec","A. Okwuegbunam","TE","DEN","LV","2021-12-26T21:25:00Z","2.5","over","148","-0.05838390241935487","null","null","under","-190","-0.000008632758620730208","null","null"
"recv_yd","A. Okwuegbunam","TE","DEN","LV","2021-12-26T21:25:00Z","18.5","over","-120","-0.055149314318410525","null","null","under","-112","-0.018575513924262377","null","null"
"recv_rec","C. Sutton","WR","DEN","LV","2021-12-26T21:25:00Z","2.5","over","-117","-0.09196645700460832","null","null","under","-112","0.024493470332075495","null","null"
"recv_yd","C. Sutton","WR","DEN","LV","2021-12-26T21:25:00Z","29.5","over","-125","-0.011657242691507919","null","null","under","-105","-0.056108421532347574","null","null"
"pass_att","D. Lock","QB","DEN","LV","2021-12-26T21:25:00Z","29.5","over","-114","-0.10019412207053352","null","null","under","-117","0.028341613398294996","null","null"
"pass_comp","D. Lock","QB","DEN","LV","2021-12-26T21:25:00Z","18.5","over","-132","-0.16690789801724143","null","null","under","100","0.09794916170000001","null","null"
"pass_int","D. Lock","QB","DEN","LV","2021-12-26T21:25:00Z","0.5","over","-195","-0.2016169491525424","null","null","under","150","0.14059999999999995","null","null"
"pass_td","D. Lock","QB","DEN","LV","2021-12-26T21:25:00Z","1.5","over","153","0.01908260869565226","null","null","under","-200","-0.08099999999999996","null","null"
"pass_yd","D. Lock","QB","DEN","LV","2021-12-26T21:25:00Z","203.5","over","-110","0.021830371747618815","null","null","under","-118","-0.0869168004064218","null","null"
"recv_rec","J. Williams","RB","DEN","LV","2021-12-26T21:25:00Z","2.5","over","-108","-0.13382866682692302","null","null","under","-120","0.06914306927272729","null","null"
"recv_yd","J. Williams","RB","DEN","LV","2021-12-26T21:25:00Z","16.5","over","-114","-0.03326719822603247","null","null","under","-117","-0.038512538747308644","null","null"
"rush_recv_yd","J. Williams","RB","DEN","LV","2021-12-26T21:25:00Z","80.5","over","-112","-0.07530999426123597","null","null","under","-116","0.010027593620057451","null","null"
"rush_yd","J. Williams","RB","DEN","LV","2021-12-26T21:25:00Z","60.5","over","-113","-0.08878647826371078","null","null","under","-117","0.019049065440423618","null","null"
"recv_rec","J. Jeudy","WR","DEN","LV","2021-12-26T21:25:00Z","3.5","over","-136","-0.17565593220338988","null","null","under","103","0.10678768472906408","null","null"
"recv_yd","J. Jeudy","WR","DEN","LV","2021-12-26T21:25:00Z","42.5","over","-114","-0.05384867769681195","null","null","under","-114","-0.01153997246963423","null","null"
"recv_yd","M. Gordon III","RB","DEN","LV","2021-12-26T21:25:00Z","9.5","over","-105","0.0818295094690441","null","null","under","-125","-0.14952805245085588","null","null"
"rush_recv_yd","M. Gordon III","RB","DEN","LV","2021-12-26T21:25:00Z","65.5","over","-105","-0.05427206857754635","null","null","under","-125","-0.013454200883905587","null","null"
"rush_yd","M. Gordon III","RB","DEN","LV","2021-12-26T21:25:00Z","49.5","over","-115","-0.1016607033808426","null","null","under","-115","0.03190383302276878","null","null"
"recv_rec","N. Fant","TE","DEN","LV","2021-12-26T21:25:00Z","3.5","over","-153","-0.21754308300395264","null","null","under","117","0.1519705069124424","null","null"
"recv_yd","N. Fant","TE","DEN","LV","2021-12-26T21:25:00Z","37.5","over","-107","-0.08178752205440393","null","null","under","-123","0.013349394575209894","null","null"
"recv_rec","T. Patrick","WR","DEN","LV","2021-12-26T21:25:00Z","2.5","over","-146","-0.16919315536585372","null","null","under","111","0.10176311004739341","null","null"
"recv_yd","T. Patrick","WR","DEN","LV","2021-12-26T21:25:00Z","30.5","over","-114","-0.016356731610750797","null","null","under","-115","-0.05125948070043829","null","null"
"recv_rec","B. Edwards","WR","LV","DEN","2021-12-26T21:25:00Z","2.5","over","117","-0.07702717945299536","null","null","under","-153","0.01145432198300389","null","null"
"recv_yd","B. Edwards","WR","LV","DEN","2021-12-26T21:25:00Z","25.5","over","-119","-0.03520051870398355","null","null","under","-112","-0.03647698477493816","null","null"
"recv_yd","D. Jackson","WR","LV","DEN","2021-12-26T21:25:00Z","18.5","over","-115","-0.003496648036626193","null","null","under","-115","-0.06625385475787998","null","null"
"pass_att","D. Carr","QB","LV","DEN","2021-12-26T21:25:00Z","33.5","over","-112","-0.0046081771716918185","null","null","under","-119","-0.06708712671070333","null","null"
"pass_comp","D. Carr","QB","LV","DEN","2021-12-26T21:25:00Z","22.5","over","-105","0.03030487804878057","null","null","under","-128","-0.10390350877192983","null","null"
"pass_int","D. Carr","QB","LV","DEN","2021-12-26T21:25:00Z","0.5","over","101","-0.08241243781094537","null","null","under","-133","0.014084549356223164","null","null"
"pass_td","D. Carr","QB","LV","DEN","2021-12-26T21:25:00Z","1.5","over","-126","-0.08332212389380528","null","null","under","-104","0.01599607843137263","null","null"
"pass_yd","D. Carr","QB","LV","DEN","2021-12-26T21:25:00Z","248.5","over","-108","-0.003997856567653835","null","null","under","-123","-0.06682520276502235","null","null"
"rush_yd","D. Carr","QB","LV","DEN","2021-12-26T21:25:00Z","7.5","over","-108","0.07472652702255766","null","null","under","-123","-0.1455499671455417","null","null"
"recv_rec","H. Renfrow","WR","LV","DEN","2021-12-26T21:25:00Z","6.5","over","107","0.07235652173913049","null","null","under","-143","-0.14391851851851867","null","null"
"recv_yd","H. Renfrow","WR","LV","DEN","2021-12-26T21:25:00Z","67.5","over","-115","-0.06963394765367448","null","null","under","-115","-0.00012701058737440984","null","null"
"recv_rec","J. Jacobs","RB","LV","DEN","2021-12-26T21:25:00Z","3.5","over","105","-0.09770487804878053","null","null","under","-139","0.028310041841004163","null","null"
"recv_yd","J. Jacobs","RB","LV","DEN","2021-12-26T21:25:00Z","22.5","over","-118","-0.06970097936348857","null","null","under","-112","0.0001172034027799862","null","null"
"rush_recv_yd","J. Jacobs","RB","LV","DEN","2021-12-26T21:25:00Z","81.5","over","-114","-0.017518474693556163","null","null","under","-113","-0.04574965432744604","null","null"
"rush_yd","J. Jacobs","RB","LV","DEN","2021-12-26T21:25:00Z","54.5","over","-118","-0.021302314290041924","null","null","under","-112","-0.048236997709601104","null","null"
"recv_rec","Z. Jones","WR","LV","DEN","2021-12-26T21:25:00Z","3.5","over","137","-0.04815654008438813","null","null","under","-175","-0.01013636363636361","null","null"
"recv_yd","Z. Jones","WR","LV","DEN","2021-12-26T21:25:00Z","35.5","over","-117","-0.0902571631087099","null","null","under","-114","0.018374294438470273","null","null"
"game_away_home_spread","WAS@DAL","","WAS","DAL","2021-12-27T01:20:00Z","-10","away","-110","0.027142857142857135","9","44","home","-110","-0.0728571428571429","91","56"
"game_away_home_win","WAS@DAL","","WAS","DAL","2021-12-27T01:20:00Z","","away","355","-0.0011208791208791036","66","90","home","-462","-0.04059786476868321","34","10"
"game_point_total","WAS@DAL","","WAS","DAL","2021-12-27T01:20:00Z","46.5","over","-110","-0.020809523809523833","78","32","under","-110","-0.02680952380952384","22","68"
"recv_rec","A. Cooper","WR","DAL","WAS","2021-12-27T01:20:00Z","4.5","over","109","-0.02062105263157904","null","null","under","-143","-0.04631851851851865","null","null"
"recv_yd","A. Cooper","WR","DAL","WAS","2021-12-27T01:20:00Z","52.5","over","-120","-0.03934223556409999","null","null","under","-110","-0.029908638774322815","null","null"
"recv_rec","C. Lamb","WR","DAL","WAS","2021-12-27T01:20:00Z","5.5","over","103","0.004438423645320211","null","null","under","-137","-0.07510126582278487","null","null"
"recv_yd","C. Lamb","WR","DAL","WAS","2021-12-27T01:20:00Z","64.5","over","-115","-0.03792692392393021","null","null","under","-115","-0.03182007485853022","null","null"
"pass_att","D. Prescott","QB","DAL","WAS","2021-12-27T01:20:00Z","36.5","over","-110","-0.026204819193830442","null","null","under","-120","-0.04304540483180008","null","null"
"pass_comp","D. Prescott","QB","DAL","WAS","2021-12-27T01:20:00Z","25.5","over","-109","-0.03177894736842102","null","null","under","-122","-0.0392945945945945","null","null"
"pass_int","D. Prescott","QB","DAL","WAS","2021-12-27T01:20:00Z","0.5","over","103","-0.07751083743842363","null","null","under","-137","0.006840928270042124","null","null"
"pass_td","D. Prescott","QB","DAL","WAS","2021-12-27T01:20:00Z","2.5","over","168","0.1522656716417911","null","null","under","-223","-0.21580247678018571","null","null"
"pass_yd","D. Prescott","QB","DAL","WAS","2021-12-27T01:20:00Z","280.5","over","-115","-0.028335002616827643","null","null","under","-115","-0.04139999772449782","null","null"
"recv_yd","D. Schultz","TE","DAL","WAS","2021-12-27T01:20:00Z","40.5","over","-113","-0.08861283627314642","null","null","under","-118","0.01682484251982852","null","null"
"recv_yd","E. Elliott","RB","DAL","WAS","2021-12-27T01:20:00Z","16.5","over","-112","-0.023606430285223245","null","null","under","-118","-0.045964437613984166","null","null"
"rush_att","E. Elliott","RB","DAL","WAS","2021-12-27T01:20:00Z","13.5","over","-131","-0.00011264412987022077","null","null","under","-101","-0.06948845770179113","null","null"
"rush_recv_yd","E. Elliott","RB","DAL","WAS","2021-12-27T01:20:00Z","75.5","over","-112","-0.02438409827213195","null","null","under","-115","-0.03880389608797696","null","null"
"rush_yd","E. Elliott","RB","DAL","WAS","2021-12-27T01:20:00Z","55.5","over","-112","-0.007549016517395812","null","null","under","-119","-0.0641409146440905","null","null"
"recv_rec","M. Gallup","WR","DAL","WAS","2021-12-27T01:20:00Z","4.5","over","121","-0.06268868778280545","null","null","under","-158","-0.0022031007751937004","null","null"
"recv_yd","M. Gallup","WR","DAL","WAS","2021-12-27T01:20:00Z","46.5","over","-115","-0.04439138793691122","null","null","under","-115","-0.025390539020552105","null","null"
"recv_yd","T. Pollard","RB","DAL","WAS","2021-12-27T01:20:00Z","15.5","over","-118","-0.03987466753984592","null","null","under","-112","-0.029606911195618812","null","null"
"rush_att","T. Pollard","RB","DAL","WAS","2021-12-27T01:20:00Z","9.5","over","-130","-0.16748682919722185","null","null","under","-101","0.0997615443906199","null","null"
"rush_recv_yd","T. Pollard","RB","DAL","WAS","2021-12-27T01:20:00Z","65.5","over","-112","-0.09426264139037738","null","null","under","-117","0.02684152872614376","null","null"
"rush_yd","T. Pollard","RB","DAL","WAS","2021-12-27T01:20:00Z","45.5","over","-114","-0.13120658982825256","null","null","under","-117","0.05940208509368716","null","null"
"recv_yd","A. Humphries","WR","WAS","DAL","2021-12-27T01:20:00Z","28.5","over","-115","-0.06278317117701221","null","null","under","-115","-0.006939353146436011","null","null"
"pass_int","T. Heinicke","QB","WAS","DAL","2021-12-27T01:20:00Z","0.5","over","-190","-0.19200689655172426","null","null","under","146","0.13033658536585369","null","null"
"pass_td","T. Heinicke","QB","WAS","DAL","2021-12-27T01:20:00Z","1.5","over","140","0.0037333333333333107","null","null","under","-185","-0.06952280701754376","null","null"
"pass_yd","T. Heinicke","QB","WAS","DAL","2021-12-27T01:20:00Z","223.5","over","-115","-0.004826576093023283","null","null","under","-115","-0.06484452149302333","null","null"
"recv_rec","T. McLaurin","WR","WAS","DAL","2021-12-27T01:20:00Z","4.5","over","-132","-0.041922413793103463","null","null","under","-101","-0.029537810945273746","null","null"
"recv_yd","T. McLaurin","WR","WAS","DAL","2021-12-27T01:20:00Z","59.5","over","-114","0.0017059875903179256","null","null","under","-116","-0.07151664654889639","null","null"
"game_away_home_spread","MIA@NO","","MIA","NO","2021-12-28T01:15:00Z","2.5","away","-110","-0.009809523809523824","72","61","home","-110","-0.03780952380952385","28","39"
"game_away_home_win","MIA@NO","","MIA","NO","2021-12-28T01:15:00Z","","away","-140","-0.020166666666666555","60","75","home","118","-0.021798165137614733","40","25"
"game_point_total","MIA@NO","","MIA","NO","2021-12-28T01:15:00Z","37.5","over","-110","0.023190476190476206","1","71","under","-110","-0.07080952380952382","99","29"
"recv_yd","A. Kamara","RB","NO","MIA","2021-12-28T01:15:00Z","25.5","over","-115","-0.05083506577908875","null","null","under","-115","-0.018894674354047902","null","null"
"rush_recv_yd","A. Kamara","RB","NO","MIA","2021-12-28T01:15:00Z","91.5","over","-113","-0.04973989947576701","null","null","under","-113","-0.011290598938967222","null","null"
"rush_yd","A. Kamara","RB","NO","MIA","2021-12-28T01:15:00Z","61.5","over","-113","-0.06019606212162382","null","null","under","-118","-0.011578109186643482","null","null"
"recv_yd","M. Ingram II","RB","NO","MIA","2021-12-28T01:15:00Z","9.5","over","-120","0.05895274910934334","null","null","under","-115","-0.13920393267285508","null","null"
"game_away_home_spread","ATL@BUF","","ATL","BUF","2022-01-02T18:00:00Z","-13.5","away","-110","-0.003809523809523818","null","null","home","-110","-0.043809523809523854","null","null"
"game_away_home_win","ATL@BUF","","ATL","BUF","2022-01-02T18:00:00Z","","away","540","-0.01393750000000002","null","null","home","-770","-0.027287356321838985","null","null"
"game_point_total","ATL@BUF","","ATL","BUF","2022-01-02T18:00:00Z","44","over","-110","-0.0013333333333334085","null","null","under","-110","-0.04433333333333339","null","null"
"game_away_home_spread","NYG@CHI","","NYG","CHI","2022-01-02T18:00:00Z","-4.5","away","-110","0.0161904761904762","null","null","home","-110","-0.06380952380952382","null","null"
"game_away_home_win","NYG@CHI","","NYG","CHI","2022-01-02T18:00:00Z","","away","176","0.012768115942028924","null","null","home","-210","-0.05238709677419351","null","null"
"game_point_total","NYG@CHI","","NYG","CHI","2022-01-02T18:00:00Z","38.5","over","-110","-0.04080952380952385","null","null","under","-110","-0.006809523809523821","null","null"
"game_away_home_spread","ARZ@DAL","","ARZ","DAL","2022-01-02T18:00:00Z","-2.5","away","-110","-0.054809523809523863","null","null","home","-110","0.007190476190476192","null","null"
"game_away_home_win","ARZ@DAL","","ARZ","DAL","2022-01-02T18:00:00Z","","away","126","-0.02115044247787612","null","null","home","-148","-0.0179838709677419","null","null"
"game_point_total","ARZ@DAL","","ARZ","DAL","2022-01-02T18:00:00Z","50","over","-110","-0.004571428571428671","null","null","under","-110","-0.04157142857142865","null","null"
"game_away_home_spread","LV@IND","","LV","IND","2022-01-02T18:00:00Z","-8.5","away","-110","-0.013809523809523827","null","null","home","-110","-0.033809523809523845","null","null"
"game_away_home_win","LV@IND","","LV","IND","2022-01-02T18:00:00Z","","away","315","-0.024481927710843343","null","null","home","-400","-0.01639999999999997","null","null"
"game_point_total","LV@IND","","LV","IND","2022-01-02T18:00:00Z","48.5","over","-110","-0.0008095238095238155","null","null","under","-110","-0.046809523809523856","null","null"
