Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Sam Hartman (19967325),Sam Hartman,19967325,QB/S-FLEX,10000,WAKE@UNC 11/06/2021 12:00PM ET,WAKE,32.23
QB,Sam Howell (19967327),Sam Howell,19967327,QB/S-FLEX,9800,WAKE@UNC 11/06/2021 12:00PM ET,UNC,34.65
QB,Matt Corral (19967329),Matt Corral,19967329,QB/S-FLEX,9600,LIB@MISS 11/06/2021 12:00PM ET,MISS,33.86
QB,Jacolby Criswell (19967331),Jacolby Criswell,19967331,QB/S-FLEX,9400,WAKE@UNC 11/06/2021 12:00PM ET,UNC,3.18
QB,Malik Willis (19967333),Malik Willis,19967333,QB/S-FLEX,9300,LIB@MISS 11/06/2021 12:00PM ET,LIB,32.48
QB,Leo Kelly (19967335),Leo Kelly,19967335,QB/S-FLEX,9200,WAKE@UNC 11/06/2021 12:00PM ET,WAKE,-0.28
QB,Luke Altmyer (19967337),Luke Altmyer,19967337,QB/S-FLEX,9100,LIB@MISS 11/06/2021 12:00PM ET,MISS,0.67
QB,Tanner Mordecai (19967339),Tanner Mordecai,19967339,QB/S-FLEX,9000,SMU@MEM 11/06/2021 12:00PM ET,SMU,34.2
QB,Kinkead Dent (19967341),Kinkead Dent,19967341,QB/S-FLEX,8900,LIB@MISS 11/06/2021 12:00PM ET,MISS,1.54
QB,Derek Green (19967343),Derek Green,19967343,QB/S-FLEX,8800,SMU@MEM 11/06/2021 12:00PM ET,SMU,0.48
WR,Josh Downs (19968353),Josh Downs,19968353,WR/FLEX/S-FLEX,8700,WAKE@UNC 11/06/2021 12:00PM ET,UNC,29.11
QB,Desmond Ridder (19967345),Desmond Ridder,19967345,QB/S-FLEX,8700,TLSA@CINCY 11/06/2021 03:30PM ET,CINCY,22.25
QB,C.J. Stroud (19967347),C.J. Stroud,19967347,QB/S-FLEX,8600,OSU@NEB 11/06/2021 12:00PM ET,OSU,27.51
RB,Kenneth Walker III (19967627),Kenneth Walker III,19967627,RB/FLEX/S-FLEX,8600,MSU@PUR 11/06/2021 03:30PM ET,MSU,29.5
QB,Evan Prater (19967349),Evan Prater,19967349,QB/S-FLEX,8500,TLSA@CINCY 11/06/2021 03:30PM ET,CINCY,5.50
WR,Calvin Austin III (19968356),Calvin Austin III,19968356,WR/FLEX/S-FLEX,8400,SMU@MEM 11/06/2021 12:00PM ET,MEM,28.75
QB,Johnathan Bennett (19967351),Johnathan Bennett,19967351,QB/S-FLEX,8300,LIB@MISS 11/06/2021 12:00PM ET,LIB,5.64
RB,Jerome Ford (19967630),Jerome Ford,19967630,RB/FLEX/S-FLEX,8300,TLSA@CINCY 11/06/2021 03:30PM ET,CINCY,26.28
QB,Seth Henigan (19967353),Seth Henigan,19967353,QB/S-FLEX,8200,SMU@MEM 11/06/2021 12:00PM ET,MEM,23.83
QB,Kyle McCord (19967355),Kyle McCord,19967355,QB/S-FLEX,8100,OSU@NEB 11/06/2021 12:00PM ET,OSU,5.86
WR,Jaquarii Roberson (19968359),Jaquarii Roberson,19968359,WR/FLEX/S-FLEX,8000,WAKE@UNC 11/06/2021 12:00PM ET,WAKE,20.44
QB,Peter Parrish (19967357),Peter Parrish,19967357,QB/S-FLEX,7900,SMU@MEM 11/06/2021 12:00PM ET,MEM,11.6
RB,TreVeyon Henderson (19967633),TreVeyon Henderson,19967633,RB/FLEX/S-FLEX,7900,OSU@NEB 11/06/2021 12:00PM ET,OSU,26.25
QB,Stetson Bennett (19967359),Stetson Bennett,19967359,QB/S-FLEX,7800,MIZZ@UGA 11/06/2021 12:00PM ET,UGA,15.51
QB,Gerry Bohanon (19967361),Gerry Bohanon,19967361,QB/S-FLEX,7700,BAY@TCU 11/06/2021 03:30PM ET,BAY,22.12
RB,Kyren Williams (19967636),Kyren Williams,19967636,RB/FLEX/S-FLEX,7700,NAVY@ND 11/06/2021 03:30PM ET,ND,23.8
QB,JT Daniels (19967363),JT Daniels,19967363,QB/S-FLEX,7600,MIZZ@UGA 11/06/2021 12:00PM ET,UGA,14.06
WR,Jahan Dotson (19968362),Jahan Dotson,19968362,WR/FLEX/S-FLEX,7600,PSU@UMD 11/06/2021 03:30PM ET,PSU,22.82
RB,Tyler Badie (19967639),Tyler Badie,19967639,RB/FLEX/S-FLEX,7500,MIZZ@UGA 11/06/2021 12:00PM ET,MIZZ,33.65
QB,Bo Nix (19967365),Bo Nix,19967365,QB/S-FLEX,7500,AUB@TA&M 11/06/2021 03:30PM ET,AUB,18.31
QB,Blake Shapen (19967367),Blake Shapen,19967367,QB/S-FLEX,7400,BAY@TCU 11/06/2021 03:30PM ET,BAY,0.5
WR,David Bell (19968365),David Bell,19968365,WR/FLEX/S-FLEX,7400,MSU@PUR 11/06/2021 03:30PM ET,PUR,24.4
QB,T.J. Finley (19967369),T.J. Finley,19967369,QB/S-FLEX,7300,AUB@TA&M 11/06/2021 03:30PM ET,AUB,5.72
RB,Abram Smith (19967642),Abram Smith,19967642,RB/FLEX/S-FLEX,7300,BAY@TCU 11/06/2021 03:30PM ET,BAY,23
WR,A.T. Perry (19968368),A.T. Perry,19968368,WR/FLEX/S-FLEX,7200,WAKE@UNC 11/06/2021 12:00PM ET,WAKE,20.95
QB,Jack Coan (19967371),Jack Coan,19967371,QB/S-FLEX,7200,NAVY@ND 11/06/2021 03:30PM ET,ND,14.3
RB,Zamir White (19967645),Zamir White,19967645,RB/FLEX/S-FLEX,7100,MIZZ@UGA 11/06/2021 12:00PM ET,UGA,14.04
QB,Spencer Sanders (19967373),Spencer Sanders,19967373,QB/S-FLEX,7100,OKST@WVU 11/06/2021 03:30PM ET,OKST,21.35
WR,Garrett Wilson (19968371),Garrett Wilson,19968371,WR/FLEX/S-FLEX,7100,OSU@NEB 11/06/2021 12:00PM ET,OSU,19.46
RB,Isaiah Spiller (19967648),Isaiah Spiller,19967648,RB/FLEX/S-FLEX,7000,AUB@TA&M 11/06/2021 03:30PM ET,TA&M,20.75
WR,Jonathan Mingo (19968374),Jonathan Mingo,19968374,WR/FLEX/S-FLEX,7000,LIB@MISS 11/06/2021 12:00PM ET,MISS,21.67
QB,Adrian Martinez (19967375),Adrian Martinez,19967375,QB/S-FLEX,7000,OSU@NEB 11/06/2021 12:00PM ET,NEB,27.58
QB,Shane Illingworth (19967377),Shane Illingworth,19967377,QB/S-FLEX,6900,OKST@WVU 11/06/2021 03:30PM ET,OKST,14.65
RB,Leddie Brown (19967651),Leddie Brown,19967651,RB/FLEX/S-FLEX,6900,OKST@WVU 11/06/2021 03:30PM ET,WVU,22.84
QB,Tyler Buchner (19967379),Tyler Buchner,19967379,QB/S-FLEX,6900,NAVY@ND 11/06/2021 03:30PM ET,ND,8.28
WR,Chris Olave (19968377),Chris Olave,19968377,WR/FLEX/S-FLEX,6900,OSU@NEB 11/06/2021 12:00PM ET,OSU,22.46
RB,Tank Bigsby (19967654),Tank Bigsby,19967654,RB/FLEX/S-FLEX,6800,AUB@TA&M 11/06/2021 03:30PM ET,AUB,17.11
QB,Taulia Tagovailoa (19967381),Taulia Tagovailoa,19967381,QB/S-FLEX,6800,PSU@UMD 11/06/2021 03:30PM ET,UMD,20.87
QB,Logan Smothers (19967383),Logan Smothers,19967383,QB/S-FLEX,6800,OSU@NEB 11/06/2021 12:00PM ET,NEB,2.66
RB,Devon Achane (19967657),Devon Achane,19967657,RB/FLEX/S-FLEX,6700,AUB@TA&M 11/06/2021 03:30PM ET,TA&M,18.6
QB,Max Duggan (19967385),Max Duggan,19967385,QB/S-FLEX,6700,BAY@TCU 11/06/2021 03:30PM ET,TCU,19.58
WR,Tay Martin (19968380),Tay Martin,19968380,WR/FLEX/S-FLEX,6700,OKST@WVU 11/06/2021 03:30PM ET,OKST,20.32
WR,Brock Bowers (19968383),Brock Bowers,19968383,WR/FLEX/S-FLEX,6600,MIZZ@UGA 11/06/2021 12:00PM ET,UGA,17.23
RB,Ty Chandler (19967660),Ty Chandler,19967660,RB/FLEX/S-FLEX,6600,WAKE@UNC 11/06/2021 12:00PM ET,UNC,19.61
WR,Dontario Drummond (19968386),Dontario Drummond,19968386,WR/FLEX/S-FLEX,6500,LIB@MISS 11/06/2021 12:00PM ET,MISS,19.62
QB,Reece Udinski (19967387),Reece Udinski,19967387,QB/S-FLEX,6500,PSU@UMD 11/06/2021 03:30PM ET,UMD,3.3
QB,Zach Calzada (19967391),Zach Calzada,19967391,QB/S-FLEX,6400,AUB@TA&M 11/06/2021 03:30PM ET,TA&M,12.91
QB,Matthew Downing (19967393),Matthew Downing,19967393,QB/S-FLEX,6400,BAY@TCU 11/06/2021 03:30PM ET,TCU,1.24
RB,Jaylen Warren (19967663),Jaylen Warren,19967663,RB/FLEX/S-FLEX,6400,OKST@WVU 11/06/2021 03:30PM ET,OKST,19.96
QB,Payton Thorne (19967389),Payton Thorne,19967389,QB/S-FLEX,6400,MSU@PUR 11/06/2021 03:30PM ET,MSU,20.50
WR,Jayden Reed (19968389),Jayden Reed,19968389,WR/FLEX/S-FLEX,6400,MSU@PUR 11/06/2021 03:30PM ET,MSU,19.68
WR,Alec Pierce (19968392),Alec Pierce,19968392,WR/FLEX/S-FLEX,6300,TLSA@CINCY 11/06/2021 03:30PM ET,CINCY,12.38
RB,Mar'Keise Irving (19967666),Mar'Keise Irving,19967666,RB/FLEX/S-FLEX,6300,IL@MINN 11/06/2021 12:00PM ET,MINN,9.74
QB,Haynes King (19967397),Haynes King,19967397,QB/S-FLEX,6200,AUB@TA&M 11/06/2021 03:30PM ET,TA&M,9.7
RB,Brandon Thomas (19967669),Brandon Thomas,19967669,RB/FLEX/S-FLEX,6200,SMU@MEM 11/06/2021 12:00PM ET,MEM,16.41
WR,Danny Gray (19968395),Danny Gray,19968395,WR/FLEX/S-FLEX,6200,SMU@MEM 11/06/2021 12:00PM ET,SMU,20.4
QB,Anthony Russo (19967395),Anthony Russo,19967395,QB/S-FLEX,6200,MSU@PUR 11/06/2021 03:30PM ET,MSU,1.72
WR,Avery Davis (19968398),Avery Davis,19968398,WR/FLEX/S-FLEX,6100,NAVY@ND 11/06/2021 03:30PM ET,ND,12.96
RB,Tre Siggers (19967672),Tre Siggers,19967672,RB/FLEX/S-FLEX,6100,SMU@MEM 11/06/2021 12:00PM ET,SMU,13.16
WR,Demario Douglas (19968404),Demario Douglas,19968404,WR/FLEX/S-FLEX,6000,LIB@MISS 11/06/2021 12:00PM ET,LIB,16.86
RB,Zach Evans (19967675),Zach Evans,19967675,RB/FLEX/S-FLEX,6000,BAY@TCU 11/06/2021 03:30PM ET,TCU,22.63
WR,Tyquan Thornton (19968401),Tyquan Thornton,19968401,WR/FLEX/S-FLEX,6000,BAY@TCU 11/06/2021 03:30PM ET,BAY,17.17
QB,Sean Clifford (19967399),Sean Clifford,19967399,QB/S-FLEX,6000,PSU@UMD 11/06/2021 03:30PM ET,PSU,19.59
RB,James Cook (19967678),James Cook,19967678,RB/FLEX/S-FLEX,5900,MIZZ@UGA 11/06/2021 12:00PM ET,UGA,10.5
QB,Blake Bost (19967401),Blake Bost,19967401,QB/S-FLEX,5900,AUB@TA&M 11/06/2021 03:30PM ET,TA&M,0
WR,Quentin Johnston (19968407),Quentin Johnston,19968407,WR/FLEX/S-FLEX,5900,BAY@TCU 11/06/2021 03:30PM ET,TCU,18.12
WR,Jalen Nailor (19968410),Jalen Nailor,19968410,WR/FLEX/S-FLEX,5900,MSU@PUR 11/06/2021 03:30PM ET,MSU,16.42
RB,Snoop Conner (19967681),Snoop Conner,19967681,RB/FLEX/S-FLEX,5800,LIB@MISS 11/06/2021 12:00PM ET,MISS,15.21
QB,Tai Lavatai (19967405),Tai Lavatai,19967405,QB/S-FLEX,5800,NAVY@ND 11/06/2021 03:30PM ET,NAVY,11.69
WR,Michael Mayer (19968416),Michael Mayer,19968416,WR/FLEX/S-FLEX,5800,NAVY@ND 11/06/2021 03:30PM ET,ND,15.5
QB,Ta'Quan Roberson (19967403),Ta'Quan Roberson,19967403,QB/S-FLEX,5800,PSU@UMD 11/06/2021 03:30PM ET,PSU,2.6
WR,Jaxon Smith-Njigba (19968413),Jaxon Smith-Njigba,19968413,WR/FLEX/S-FLEX,5800,OSU@NEB 11/06/2021 12:00PM ET,OSU,15.48
RB,Kendre Miller (19967684),Kendre Miller,19967684,RB/FLEX/S-FLEX,5700,BAY@TCU 11/06/2021 03:30PM ET,TCU,15.38
QB,Jarret Doege (19967407),Jarret Doege,19967407,QB/S-FLEX,5700,OKST@WVU 11/06/2021 03:30PM ET,WVU,14.76
WR,Brennan Presley (19968422),Brennan Presley,19968422,WR/FLEX/S-FLEX,5700,OKST@WVU 11/06/2021 03:30PM ET,OKST,11.56
WR,Reggie Roberson Jr. (19968419),Reggie Roberson Jr.,19968419,WR/FLEX/S-FLEX,5700,SMU@MEM 11/06/2021 12:00PM ET,SMU,14.3
WR,Ainias Smith (19968428),Ainias Smith,19968428,WR/FLEX/S-FLEX,5600,AUB@TA&M 11/06/2021 03:30PM ET,TA&M,14.01
WR,Rashee Rice (19968425),Rashee Rice,19968425,WR/FLEX/S-FLEX,5600,SMU@MEM 11/06/2021 12:00PM ET,SMU,16.2
RB,Chase Brown (19967687),Chase Brown,19967687,RB/FLEX/S-FLEX,5600,IL@MINN 11/06/2021 12:00PM ET,IL,17.59
QB,Aidan O'Connell (19967409),Aidan O'Connell,19967409,QB/S-FLEX,5600,MSU@PUR 11/06/2021 03:30PM ET,PUR,13.12
RB,Christian Beal-Smith (19967690),Christian Beal-Smith,19967690,RB/FLEX/S-FLEX,5500,WAKE@UNC 11/06/2021 12:00PM ET,WAKE,12.59
QB,Davis Brin (19967413),Davis Brin,19967413,QB/S-FLEX,5500,TLSA@CINCY 11/06/2021 03:30PM ET,TLSA,15.31
QB,Xavier Arline (19967411),Xavier Arline,19967411,QB/S-FLEX,5500,NAVY@ND 11/06/2021 03:30PM ET,NAVY,8.24
WR,Carlos Carriere (19968431),Carlos Carriere,19968431,WR/FLEX/S-FLEX,5500,PSU@UMD 11/06/2021 03:30PM ET,UMD,20.5
WR,Parker Washington (19968434),Parker Washington,19968434,WR/FLEX/S-FLEX,5500,PSU@UMD 11/06/2021 03:30PM ET,PSU,13.4
WR,Josh Johnson (19968440),Josh Johnson,19968440,WR/FLEX/S-FLEX,5400,TLSA@CINCY 11/06/2021 03:30PM ET,TLSA,16.5
WR,Kevin Austin Jr. (19968437),Kevin Austin Jr.,19968437,WR/FLEX/S-FLEX,5400,NAVY@ND 11/06/2021 03:30PM ET,ND,12.89
QB,Tanner Morgan (19967415),Tanner Morgan,19967415,QB/S-FLEX,5400,IL@MINN 11/06/2021 12:00PM ET,MINN,9.35
RB,Rahmir Johnson (19967693),Rahmir Johnson,19967693,RB/FLEX/S-FLEX,5400,OSU@NEB 11/06/2021 12:00PM ET,NEB,12.78
WR,Jermaine Burton (19968446),Jermaine Burton,19968446,WR/FLEX/S-FLEX,5300,MIZZ@UGA 11/06/2021 12:00PM ET,UGA,9.48
WR,CJ Daniels (19968443),CJ Daniels,19968443,WR/FLEX/S-FLEX,5300,LIB@MISS 11/06/2021 12:00PM ET,LIB,13.74
QB,Garrett Greene (19967417),Garrett Greene,19967417,QB/S-FLEX,5300,OKST@WVU 11/06/2021 03:30PM ET,WVU,8.28
RB,Shamari Brooks (19967696),Shamari Brooks,19967696,RB/FLEX/S-FLEX,5300,TLSA@CINCY 11/06/2021 03:30PM ET,TLSA,12.9
QB,Jack Plummer (19967419),Jack Plummer,19967419,QB/S-FLEX,5300,MSU@PUR 11/06/2021 03:30PM ET,PUR,10.63
WR,Demetris Robertson (19968449),Demetris Robertson,19968449,WR/FLEX/S-FLEX,5200,AUB@TA&M 11/06/2021 03:30PM ET,AUB,12.86
WR,R.J. Sneed (19968452),R.J. Sneed,19968452,WR/FLEX/S-FLEX,5200,BAY@TCU 11/06/2021 03:30PM ET,BAY,13.74
QB,Roman Fuller (19967421),Roman Fuller,19967421,QB/S-FLEX,5200,TLSA@CINCY 11/06/2021 03:30PM ET,TLSA,0
RB,Tayon Fleet-Davis (19967699),Tayon Fleet-Davis,19967699,RB/FLEX/S-FLEX,5200,PSU@UMD 11/06/2021 03:30PM ET,UMD,15.72
QB,Connor Bazelak (19967423),Connor Bazelak,19967423,QB/S-FLEX,5100,MIZZ@UGA 11/06/2021 12:00PM ET,MIZZ,17.22
WR,Jalen Wydermyer (19968455),Jalen Wydermyer,19968455,WR/FLEX/S-FLEX,5100,AUB@TA&M 11/06/2021 03:30PM ET,TA&M,10.54
QB,Zack Annexstad (19967425),Zack Annexstad,19967425,QB/S-FLEX,5100,IL@MINN 11/06/2021 12:00PM ET,MINN,0
WR,Winston Wright Jr. (19968458),Winston Wright Jr.,19968458,WR/FLEX/S-FLEX,5000,OKST@WVU 11/06/2021 03:30PM ET,WVU,13.92
RB,Ky Thomas (19967702),Ky Thomas,19967702,RB/FLEX/S-FLEX,5000,IL@MINN 11/06/2021 12:00PM ET,MINN,13.38
QB,Brady Cook (19967427),Brady Cook,19967427,QB/S-FLEX,4900,MIZZ@UGA 11/06/2021 12:00PM ET,MIZZ,5.16
RB,Henry Parrish Jr. (19967705),Henry Parrish Jr.,19967705,RB/FLEX/S-FLEX,4900,LIB@MISS 11/06/2021 12:00PM ET,MISS,11.82
WR,Jahcour Pearson (19968464),Jahcour Pearson,19968464,WR/FLEX/S-FLEX,4900,LIB@MISS 11/06/2021 12:00PM ET,MISS,6.27
WR,Josh Whyle (19968467),Josh Whyle,19968467,WR/FLEX/S-FLEX,4900,TLSA@CINCY 11/06/2021 03:30PM ET,CINCY,9.46
WR,Chris Autman-Bell (19968461),Chris Autman-Bell,19968461,WR/FLEX/S-FLEX,4900,IL@MINN 11/06/2021 12:00PM ET,MINN,10.93
RB,Shedro Louis (19967708),Shedro Louis,19967708,RB/FLEX/S-FLEX,4800,LIB@MISS 11/06/2021 12:00PM ET,LIB,8.71
WR,Rakim Jarrett (19968470),Rakim Jarrett,19968470,WR/FLEX/S-FLEX,4800,PSU@UMD 11/06/2021 03:30PM ET,UMD,13.81
QB,Brandon Peters (19967429),Brandon Peters,19967429,QB/S-FLEX,4800,IL@MINN 11/06/2021 12:00PM ET,IL,5.28
WR,Ladd McConkey (19968479),Ladd McConkey,19968479,WR/FLEX/S-FLEX,4700,MIZZ@UGA 11/06/2021 12:00PM ET,UGA,9.14
WR,Shedrick Jackson (19968482),Shedrick Jackson,19968482,WR/FLEX/S-FLEX,4700,AUB@TA&M 11/06/2021 03:30PM ET,AUB,7.55
RB,T.J Green (19967711),T.J Green,19967711,RB/FLEX/S-FLEX,4700,LIB@MISS 11/06/2021 12:00PM ET,LIB,6.48
WR,Bryce Ford-Wheaton (19968473),Bryce Ford-Wheaton,19968473,WR/FLEX/S-FLEX,4700,OKST@WVU 11/06/2021 03:30PM ET,WVU,13.64
WR,Payne Durham (19968476),Payne Durham,19968476,WR/FLEX/S-FLEX,4700,MSU@PUR 11/06/2021 03:30PM ET,PUR,14.37
WR,Emery Simmons (19968485),Emery Simmons,19968485,WR/FLEX/S-FLEX,4600,WAKE@UNC 11/06/2021 12:00PM ET,UNC,8.86
RB,Challen Faamatau (19967714),Challen Faamatau,19967714,RB/FLEX/S-FLEX,4600,PSU@UMD 11/06/2021 03:30PM ET,UMD,7.2
QB,Matt Robinson (19967431),Matt Robinson,19967431,QB/S-FLEX,4600,IL@MINN 11/06/2021 12:00PM ET,IL,0
