Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Christian McCaffrey (26339984),Christian McCaffrey,26339984,RB/FLEX,8900,SEA@SF 01/14/2023 04:30PM ET,SF,21.84
WR,Justin Jefferson (26340126),Justin Jefferson,26340126,WR/FLEX,8400,NYG@MIN 01/15/2023 04:30PM ET,MIN,23.45
RB,Austin Ekeler (26339986),Austin Ekeler,26339986,RB/FLEX,8300,LAC@JAX 01/14/2023 08:15PM ET,LAC,22.45
WR,Ja'Marr Chase (26340128),Ja'Marr Chase,26340128,WR/FLEX,8000,BAL@CIN 01/15/2023 08:15PM ET,CIN,21.37
QB,Josh Allen (26339944),Josh Allen,26339944,QB,7900,MIA@BUF 01/15/2023 01:00PM ET,BUF,27.03
WR,Tyreek Hill (26340130),Tyreek Hill,26340130,WR/FLEX,7900,MIA@BUF 01/15/2023 01:00PM ET,MIA,21.66
RB,Saquon Barkley (26339988),Saquon Barkley,26339988,RB/FLEX,7900,NYG@MIN 01/15/2023 04:30PM ET,NYG,18.5
WR,CeeDee Lamb (26340132),CeeDee Lamb,26340132,WR/FLEX,7700,DAL@TB 01/16/2023 08:15PM ET,DAL,18.62
WR,Stefon Diggs (26340134),Stefon Diggs,26340134,WR/FLEX,7600,MIA@BUF 01/15/2023 01:00PM ET,BUF,21.1
WR,Keenan Allen (26340136),Keenan Allen,26340136,WR/FLEX,7000,LAC@JAX 01/14/2023 08:15PM ET,LAC,17.1
RB,Dalvin Cook (26339990),Dalvin Cook,26339990,RB/FLEX,7000,NYG@MIN 01/15/2023 04:30PM ET,MIN,14.58
QB,Joe Burrow (26339945),Joe Burrow,26339945,QB,6900,BAL@CIN 01/15/2023 08:15PM ET,CIN,23.79
WR,Mike Evans (26340138),Mike Evans,26340138,WR/FLEX,6900,DAL@TB 01/16/2023 08:15PM ET,TB,15.63
QB,Lamar Jackson (26339946),Lamar Jackson,26339946,QB,6800,BAL@CIN 01/15/2023 08:15PM ET,BAL,21.17
RB,Joe Mixon (26339992),Joe Mixon,26339992,RB/FLEX,6800,BAL@CIN 01/15/2023 08:15PM ET,CIN,17.32
QB,Justin Herbert (26339947),Justin Herbert,26339947,QB,6600,LAC@JAX 01/14/2023 08:15PM ET,LAC,18.19
