id,player,team,opponent,position,salary,ownership
24797185,Josh Jacobs,LV,HOU,RB,6500,29.4
24797205,Kenneth Walker III,SEA,LAC,RB,5800,27.5
24797445,CeeDee Lamb,DAL,DET,WR,6800,23.5
24798109,New York Jets,NYJ,DEN,D,2600,17.5
24797451,Tee Higgins,CIN,ATL,WR,6400,17.3
24797855,Mark Andrews,BAL,CLE,TE,7400,17.0
24797469,Tyler Lockett,SEA,LAC,WR,5800,16.5
24797187,Dameon Pierce,HOU,LV,RB,6400,16.1
24797167,Austin Ekeler,LAC,SEA,RB,8300,14.7
24797197,Ezekiel Elliott,DAL,DET,RB,6000,13.2
24797453,Chris Godwin,TB,CAR,WR,6300,12.8
24797097,Joe Burrow,CIN,ATL,QB,6900,12.1
24797189,Breece Hall,NYJ,DEN,RB,6200,12.1
24797181,Joe Mixon,CIN,ATL,RB,7000,12.0
24797183,D'Andre Swift,DET,DAL,RB,6800,11.8
24797096,Justin Herbert,LAC,SEA,QB,7200,11.2
24797098,Dak Prescott,DAL,DET,QB,6700,10.9
24797094,Lamar Jackson,BAL,CLE,QB,8000,10.8
24797177,Leonard Fournette,TB,CAR,RB,7700,10.7
24797433,Ja'Marr Chase,CIN,ATL,WR,8200,10.4
24797977,Greg Dulcich,DEN,NYJ,TE,2500,10.3
24797207,Tony Pollard,DAL,DET,RB,5700,9.8
24797449,DK Metcalf,SEA,LAC,WR,6600,9.4
24797221,Travis Etienne Jr.,JAC,NYG,RB,5400,9.3
24797107,Geno Smith,SEA,LAC,QB,5600,9.2
24797487,Michael Gallup,DAL,DET,WR,5100,9.1
24797443,Mike Evans,TB,CAR,WR,6900,8.9
24797473,JuJu Smith-Schuster,KC,SF,WR,5600,8.7
24797859,George Kittle,SF,KC,TE,5300,8.7
24797475,Robert Woods,TEN,IND,WR,5500,8.6
24797235,Kenyan Drake,BAL,CLE,RB,5100,8.4
24797435,Deebo Samuel,SF,KC,WR,7600,8.3
24797175,Saquon Barkley,NYG,JAC,RB,7900,8.0
24797459,Amari Cooper,CLE,BAL,WR,6100,8.0
24797899,Foster Moreau,LV,HOU,TE,2800,7.7
24797441,Amon-Ra St. Brown,DET,DAL,WR,7100,7.6
24797463,Christian Kirk,JAC,NYG,WR,5900,7.5
24798096,Tampa Bay Buccaneers,TB,CAR,D,3900,7.5
