Picked At,Pick Number,Appearance,First Name,Last Name,Team,Position,Draft,Draft Entry,Draft Entry Fee,Draft Size,Draft Total Prizes,Tournament Title,Tournament,Tournament Entry Fee,Tournament Total Prizes,Tournament Size,Draft Pool Title,Draft Pool,Draft Pool Entry Fee,Draft Pool Total Prizes,Draft Pool Size
2023-05-07 17:48:27 UTC,86,dc079327-30f7-4d37-a636-698749f0fbc0,James,Cook,BUF,RB,8bad67cf-9ce8-416d-86e7-7c14cf17513c,3d74c56e-101d-41e9-a7bb-0c667e4ffd7b,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-07 17:48:09 UTC,83,dc7adb54-2507-483d-9b01-a6d5dd228c28,David,Montgomery,DET,RB,8bad67cf-9ce8-416d-86e7-7c14cf17513c,3d74c56e-101d-41e9-a7bb-0c667e4ffd7b,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-07 17:43:13 UTC,62,4eab07f1-2222-4c37-88ef-1528e8acf71c,Brandon,Aiyuk,SF,WR,8bad67cf-9ce8-416d-86e7-7c14cf17513c,3d74c56e-101d-41e9-a7bb-0c667e4ffd7b,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-07 17:42:26 UTC,59,94b0c497-557a-43ea-8841-3aff47a4bc65,Aaron,Jones,GB,RB,8bad67cf-9ce8-416d-86e7-7c14cf17513c,3d74c56e-101d-41e9-a7bb-0c667e4ffd7b,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-07 17:38:00 UTC,38,87dae576-1221-4939-8169-b180d2e1816d,Deebo,Samuel,SF,WR,8bad67cf-9ce8-416d-86e7-7c14cf17513c,3d74c56e-101d-41e9-a7bb-0c667e4ffd7b,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-07 17:37:35 UTC,35,7bafb05e-e7ab-448e-92eb-b959cc6d948e,Travis,Etienne,JAX,RB,8bad67cf-9ce8-416d-86e7-7c14cf17513c,3d74c56e-101d-41e9-a7bb-0c667e4ffd7b,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-07 17:33:40 UTC,14,5b5c93cb-b045-46fc-8746-429a04a55d04,Jalen,Hurts,PHI,QB,8bad67cf-9ce8-416d-86e7-7c14cf17513c,3d74c56e-101d-41e9-a7bb-0c667e4ffd7b,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-07 17:33:20 UTC,11,cd98acdd-8fa1-452d-94c5-3da50f91c3a0,A.J.,Brown,PHI,WR,8bad67cf-9ce8-416d-86e7-7c14cf17513c,3d74c56e-101d-41e9-a7bb-0c667e4ffd7b,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-12 23:02:56 UTC,207,61385a10-0cd1-4198-925c-5f6c989c7a41,Charlie,Jones,CIN,WR,874d52bc-6857-43db-aef6-12bfdda2cf4e,9ce2e726-3d46-4f53-b7f1-a9620ea25080,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-12 23:01:53 UTC,202,e03c1e25-f42a-4926-b45f-88fd083ddc36,Tyler,Conklin,NYJ,TE,874d52bc-6857-43db-aef6-12bfdda2cf4e,9ce2e726-3d46-4f53-b7f1-a9620ea25080,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-12 22:57:40 UTC,183,978c6b0b-9b7b-4709-8d85-e2ca479165af,Isaiah,Hodgins,NYG,WR,874d52bc-6857-43db-aef6-12bfdda2cf4e,9ce2e726-3d46-4f53-b7f1-a9620ea25080,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-12 22:56:14 UTC,178,2cde7ee9-dcc6-439f-b9bd-1f7a714bbd2e,Trey,Lance,SF,QB,874d52bc-6857-43db-aef6-12bfdda2cf4e,9ce2e726-3d46-4f53-b7f1-a9620ea25080,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-12 22:51:42 UTC,159,07105748-3c13-4459-b15a-73e27553d22d,Alec,Pierce,IND,WR,874d52bc-6857-43db-aef6-12bfdda2cf4e,9ce2e726-3d46-4f53-b7f1-a9620ea25080,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-12 22:50:54 UTC,154,2717ad81-bf5f-4988-8acf-44eae13a10ed,Tyler,Allgeier,ATL,RB,874d52bc-6857-43db-aef6-12bfdda2cf4e,9ce2e726-3d46-4f53-b7f1-a9620ea25080,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-12 22:45:28 UTC,135,c4cc67cf-6159-4c32-a50a-76b0bdb88609,Jalin,Hyatt,NYG,WR,874d52bc-6857-43db-aef6-12bfdda2cf4e,9ce2e726-3d46-4f53-b7f1-a9620ea25080,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-12 22:44:10 UTC,130,95350b65-e45a-4ce1-9e37-25b2dc23cab2,Dalton,Schultz,HOU,TE,874d52bc-6857-43db-aef6-12bfdda2cf4e,9ce2e726-3d46-4f53-b7f1-a9620ea25080,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-12 22:39:44 UTC,111,89b28392-eb83-4f7c-8bf8-a0a2143a0073,Rashaad,Penny,PHI,RB,874d52bc-6857-43db-aef6-12bfdda2cf4e,9ce2e726-3d46-4f53-b7f1-a9620ea25080,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-12 22:38:03 UTC,106,734bbf1c-6f72-4e15-9852-cfea529fe459,Daniel,Jones,NYG,QB,874d52bc-6857-43db-aef6-12bfdda2cf4e,9ce2e726-3d46-4f53-b7f1-a9620ea25080,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-12 22:34:01 UTC,87,60c5a692-f99f-4e52-9ea3-6f9dab5600d1,Zay,Flowers,BAL,WR,874d52bc-6857-43db-aef6-12bfdda2cf4e,9ce2e726-3d46-4f53-b7f1-a9620ea25080,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-12 22:32:04 UTC,82,dc7adb54-2507-483d-9b01-a6d5dd228c28,David,Montgomery,DET,RB,874d52bc-6857-43db-aef6-12bfdda2cf4e,9ce2e726-3d46-4f53-b7f1-a9620ea25080,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-12 22:27:21 UTC,63,e80fb811-a2b9-4a0f-b3fd-40304e750bdc,D'Andre,Swift,PHI,RB,874d52bc-6857-43db-aef6-12bfdda2cf4e,9ce2e726-3d46-4f53-b7f1-a9620ea25080,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-12 22:25:19 UTC,58,4eab07f1-2222-4c37-88ef-1528e8acf71c,Brandon,Aiyuk,SF,WR,874d52bc-6857-43db-aef6-12bfdda2cf4e,9ce2e726-3d46-4f53-b7f1-a9620ea25080,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-12 22:20:55 UTC,39,54b4454f-fd64-4036-9ecd-bba1ac046c42,Najee,Harris,PIT,RB,874d52bc-6857-43db-aef6-12bfdda2cf4e,9ce2e726-3d46-4f53-b7f1-a9620ea25080,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-12 22:20:02 UTC,34,87dae576-1221-4939-8169-b180d2e1816d,Deebo,Samuel,SF,WR,874d52bc-6857-43db-aef6-12bfdda2cf4e,9ce2e726-3d46-4f53-b7f1-a9620ea25080,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-12 22:16:26 UTC,15,5b5c93cb-b045-46fc-8746-429a04a55d04,Jalen,Hurts,PHI,QB,874d52bc-6857-43db-aef6-12bfdda2cf4e,9ce2e726-3d46-4f53-b7f1-a9620ea25080,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-12 22:15:23 UTC,10,cd98acdd-8fa1-452d-94c5-3da50f91c3a0,A.J.,Brown,PHI,WR,874d52bc-6857-43db-aef6-12bfdda2cf4e,9ce2e726-3d46-4f53-b7f1-a9620ea25080,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-09 20:06:08 UTC,205,47d46e3b-ddac-4aee-ba1e-7641ac069a28,Corey,Davis,NYJ,WR,ecb32ea5-377a-4607-9eb5-81ef6182dbce,6f7a1e25-b316-4a47-94b7-ec41be792664,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-09 20:05:40 UTC,204,638a5e0d-eea3-4bd4-8431-9b0388f28afe,Deonte,Harty,BUF,WR,ecb32ea5-377a-4607-9eb5-81ef6182dbce,6f7a1e25-b316-4a47-94b7-ec41be792664,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-09 19:59:53 UTC,181,2dbf80f0-2ffe-4cc6-96b5-7225076af7d5,Jimmy,Garoppolo,LV,QB,ecb32ea5-377a-4607-9eb5-81ef6182dbce,6f7a1e25-b316-4a47-94b7-ec41be792664,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-09 19:59:52 UTC,180,dd5a4ffc-af4d-470b-a224-ee4277ee1384,Hunter,Renfrow,LV,WR,ecb32ea5-377a-4607-9eb5-81ef6182dbce,6f7a1e25-b316-4a47-94b7-ec41be792664,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-09 19:54:13 UTC,157,c2d46971-0525-43e2-8b60-8b16cda742b1,Michael,Mayer,LV,TE,ecb32ea5-377a-4607-9eb5-81ef6182dbce,6f7a1e25-b316-4a47-94b7-ec41be792664,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-09 19:53:43 UTC,156,df626fef-0518-40f6-8539-8da483fd82fc,Dawson,Knox,BUF,TE,ecb32ea5-377a-4607-9eb5-81ef6182dbce,6f7a1e25-b316-4a47-94b7-ec41be792664,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-09 19:47:11 UTC,133,bff80129-e274-4679-a027-5d70ae0d0f46,Jerick,McKinnon,KC,RB,ecb32ea5-377a-4607-9eb5-81ef6182dbce,6f7a1e25-b316-4a47-94b7-ec41be792664,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-09 19:46:48 UTC,132,78fa3e9c-5a03-440d-9f90-d7209d488226,Jonathan,Mingo,CAR,WR,ecb32ea5-377a-4607-9eb5-81ef6182dbce,6f7a1e25-b316-4a47-94b7-ec41be792664,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-09 19:41:04 UTC,109,89b28392-eb83-4f7c-8bf8-a0a2143a0073,Rashaad,Penny,PHI,RB,ecb32ea5-377a-4607-9eb5-81ef6182dbce,6f7a1e25-b316-4a47-94b7-ec41be792664,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-09 19:40:42 UTC,108,2b5c25b2-f255-4fae-83b1-5177ea35816d,AJ,Dillon,GB,RB,ecb32ea5-377a-4607-9eb5-81ef6182dbce,6f7a1e25-b316-4a47-94b7-ec41be792664,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-09 19:34:39 UTC,85,84b17abb-6ae9-47d9-b7b6-2587604b0aef,James,Conner,ARI,RB,ecb32ea5-377a-4607-9eb5-81ef6182dbce,6f7a1e25-b316-4a47-94b7-ec41be792664,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-09 19:34:19 UTC,84,f972efea-fc24-43fd-934b-c7a981cd9001,Diontae,Johnson,PIT,WR,ecb32ea5-377a-4607-9eb5-81ef6182dbce,6f7a1e25-b316-4a47-94b7-ec41be792664,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-09 19:28:30 UTC,61,edc95505-1431-4de0-a5da-a770832fd0f9,Dalvin,Cook,,RB,ecb32ea5-377a-4607-9eb5-81ef6182dbce,6f7a1e25-b316-4a47-94b7-ec41be792664,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-09 19:28:25 UTC,60,6500235c-ff60-4d0b-9417-97d44305667a,J.K.,Dobbins,BAL,RB,ecb32ea5-377a-4607-9eb5-81ef6182dbce,6f7a1e25-b316-4a47-94b7-ec41be792664,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-09 19:22:32 UTC,37,594350e8-8ca7-4f7b-a9d4-11fb51586a35,Amari,Cooper,CLE,WR,ecb32ea5-377a-4607-9eb5-81ef6182dbce,6f7a1e25-b316-4a47-94b7-ec41be792664,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-09 19:22:09 UTC,36,a4729b4f-8ad8-4c23-a729-f28e8e6ea0d6,Calvin,Ridley,JAX,WR,ecb32ea5-377a-4607-9eb5-81ef6182dbce,6f7a1e25-b316-4a47-94b7-ec41be792664,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-09 19:17:19 UTC,13,b51420b4-d688-4da5-b910-39c884e5ee65,Josh,Allen,BUF,QB,ecb32ea5-377a-4607-9eb5-81ef6182dbce,6f7a1e25-b316-4a47-94b7-ec41be792664,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-09 19:16:51 UTC,12,770c2768-5f04-4763-8b52-554f73f3c7b9,Davante,Adams,LV,WR,ecb32ea5-377a-4607-9eb5-81ef6182dbce,6f7a1e25-b316-4a47-94b7-ec41be792664,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-12 19:40:44 UTC,209,e10a383e-486c-4f8d-ba8f-99fe51134119,Justyn,Ross,KC,WR,7bc72443-8f84-4db7-8b9d-123d4b8e15b7,245197cc-4439-4593-9282-23024f7fa44f,0.0,12,0.0,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,
2023-05-12 19:38:36 UTC,200,8b8e693e-6f78-44f7-b1bf-193394201ca0,Kenneth,Gainwell,PHI,RB,7bc72443-8f84-4db7-8b9d-123d4b8e15b7,245197cc-4439-4593-9282-23024f7fa44f,0.0,12,0.0,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,
2023-05-12 19:34:52 UTC,185,b8657f42-ccc2-49f8-a7fd-cbb2ac85674d,Taysom,Hill,NO,TE,7bc72443-8f84-4db7-8b9d-123d4b8e15b7,245197cc-4439-4593-9282-23024f7fa44f,0.0,12,0.0,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,
2023-05-12 19:31:41 UTC,176,e1d7b91c-3bcb-43d7-9d07-1de8b23cb4fd,C.J.,Stroud,HOU,QB,7bc72443-8f84-4db7-8b9d-123d4b8e15b7,245197cc-4439-4593-9282-23024f7fa44f,0.0,12,0.0,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,
2023-05-12 19:28:50 UTC,161,b07aac57-e352-4360-bcb7-ce70aa41eddd,Tank,Bigsby,JAX,RB,7bc72443-8f84-4db7-8b9d-123d4b8e15b7,245197cc-4439-4593-9282-23024f7fa44f,0.0,12,0.0,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,
2023-05-12 19:27:02 UTC,152,66583445-c2f4-4596-9e29-08b33a0cd756,Juwan,Johnson,NO,TE,7bc72443-8f84-4db7-8b9d-123d4b8e15b7,245197cc-4439-4593-9282-23024f7fa44f,0.0,12,0.0,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,
2023-05-12 19:23:46 UTC,137,191e0387-9fa0-46fc-81d5-423a3a13255a,Nico,Collins,HOU,WR,7bc72443-8f84-4db7-8b9d-123d4b8e15b7,245197cc-4439-4593-9282-23024f7fa44f,0.0,12,0.0,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,
2023-05-12 19:21:43 UTC,128,e95e5b3d-3e68-4737-8967-c81be986af07,Elijah,Mitchell,SF,RB,7bc72443-8f84-4db7-8b9d-123d4b8e15b7,245197cc-4439-4593-9282-23024f7fa44f,0.0,12,0.0,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,
2023-05-12 19:18:26 UTC,113,7627926b-992b-4aae-b048-cb000aa92dcf,Brian,Robinson,WAS,RB,7bc72443-8f84-4db7-8b9d-123d4b8e15b7,245197cc-4439-4593-9282-23024f7fa44f,0.0,12,0.0,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,
2023-05-12 19:16:19 UTC,104,4ee73805-f977-4349-ae03-38d5ed9f099d,Rashod,Bateman,BAL,WR,7bc72443-8f84-4db7-8b9d-123d4b8e15b7,245197cc-4439-4593-9282-23024f7fa44f,0.0,12,0.0,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,
2023-05-12 19:13:26 UTC,89,79896092-1c4a-4445-86ff-2670db9906b7,George,Pickens,PIT,WR,7bc72443-8f84-4db7-8b9d-123d4b8e15b7,245197cc-4439-4593-9282-23024f7fa44f,0.0,12,0.0,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,
2023-05-12 19:12:05 UTC,80,5d414c61-8f73-4b9a-9662-2f21943d6c9a,Quentin,Johnston,LAC,WR,7bc72443-8f84-4db7-8b9d-123d4b8e15b7,245197cc-4439-4593-9282-23024f7fa44f,0.0,12,0.0,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,
2023-05-12 19:09:34 UTC,65,84ad2b4c-d17d-4cec-ac8e-829dc85667ce,Kadarius,Toney,KC,WR,7bc72443-8f84-4db7-8b9d-123d4b8e15b7,245197cc-4439-4593-9282-23024f7fa44f,0.0,12,0.0,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,
2023-05-12 19:07:11 UTC,56,6500235c-ff60-4d0b-9417-97d44305667a,J.K.,Dobbins,BAL,RB,7bc72443-8f84-4db7-8b9d-123d4b8e15b7,245197cc-4439-4593-9282-23024f7fa44f,0.0,12,0.0,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,
2023-05-12 19:04:20 UTC,41,594350e8-8ca7-4f7b-a9d4-11fb51586a35,Amari,Cooper,CLE,WR,7bc72443-8f84-4db7-8b9d-123d4b8e15b7,245197cc-4439-4593-9282-23024f7fa44f,0.0,12,0.0,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,
2023-05-12 19:03:00 UTC,32,287ba60d-6aaa-48b1-a3b9-309b03d109fb,Rhamondre,Stevenson,NE,RB,7bc72443-8f84-4db7-8b9d-123d4b8e15b7,245197cc-4439-4593-9282-23024f7fa44f,0.0,12,0.0,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,
2023-05-12 19:01:04 UTC,17,921c86bb-5eac-45b6-83e7-c60ceb923f27,Patrick,Mahomes,KC,QB,7bc72443-8f84-4db7-8b9d-123d4b8e15b7,245197cc-4439-4593-9282-23024f7fa44f,0.0,12,0.0,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,
2023-05-12 18:59:31 UTC,8,f5ed1ce0-b35d-4878-9f04-5d36ed0cc0df,Stefon,Diggs,BUF,WR,7bc72443-8f84-4db7-8b9d-123d4b8e15b7,245197cc-4439-4593-9282-23024f7fa44f,0.0,12,0.0,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,
2023-05-08 19:45:59 UTC,212,5147a310-cf1b-4841-9807-691331055dbe,Logan,Thomas,WAS,TE,43453f4c-ef62-4bc9-87db-ee3c61e2339a,5d99eaa1-1f2a-4e6b-9367-25a9097e51ba,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-08 19:42:27 UTC,197,48a0247e-065b-4dae-a5fe-5f19ae2a8c55,Sam,Howell,WAS,QB,43453f4c-ef62-4bc9-87db-ee3c61e2339a,5d99eaa1-1f2a-4e6b-9367-25a9097e51ba,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
2023-05-08 19:41:02 UTC,188,978c6b0b-9b7b-4709-8d85-e2ca479165af,Isaiah,Hodgins,NYG,WR,43453f4c-ef62-4bc9-87db-ee3c61e2339a,5d99eaa1-1f2a-4e6b-9367-25a9097e51ba,0.0,12,0.0,The Puppy,d8e7ff26-dbfd-4adf-983c-da06d32c8f26,5.0,500000.0,111780,,,,,
