player_name,sample_size,baseline,age,age_adj,true_sg_adj,timing_adj,sg_category_adj,course_history_adj,driving_dist_adj,driving_acc_adj,fit_other_adj,course_fit_total_adj,final_prediction,std_dev,event_name,course_name
"Villegas, Camilo",150,-0.707,40,-0.025,-0.089,0.004,0.098,0.125,-0.000,-0.077,0.027,-0.051,-0.646,2.789,"John Deere Classic","TPC Deere Run"
"Kohles, Ben",150,-0.554,32,0.001,0.031,0.010,-0.121,-0.034,-0.001,0.008,0.011,0.019,-0.648,2.705,"John Deere Classic","TPC Deere Run"
"Lingmerth, David",150,-0.600,34,-0.007,-0.092,0.110,-0.106,-0.064,-0.001,0.084,0.012,0.095,-0.664,2.746,"John Deere Classic","TPC Deere Run"
"Cook, Austin",150,-0.726,31,0.005,-0.040,0.020,-0.067,-0.036,-0.001,0.095,0.027,0.121,-0.724,2.762,"John Deere Classic","TPC Deere Run"
"Kodaira, Satoshi",150,-0.816,32,-0.000,-0.041,0.017,-0.011,-0.069,-0.001,0.126,0.049,0.175,-0.746,2.771,"John Deere Classic","TPC Deere Run"
"Higgs, Harry",150,-0.724,30,0.007,0.093,-0.001,-0.014,-0.036,0.000,-0.099,0.012,-0.087,-0.762,2.794,"John Deere Classic","TPC Deere Run"
"Chappell, Kevin",150,-0.650,35,-0.011,0.029,-0.095,0.027,0.010,0.000,-0.116,0.034,-0.082,-0.771,2.760,"John Deere Classic","TPC Deere Run"
"Wu, Dylan",150,-0.799,25,0.022,0.031,-0.019,0.037,-0.040,0.000,-0.039,0.028,-0.010,-0.778,2.757,"John Deere Classic","TPC Deere Run"
"Murray, Grayson",150,-0.975,28,0.013,-0.017,0.136,0.166,-0.043,0.001,-0.133,0.056,-0.076,-0.796,2.803,"John Deere Classic","TPC Deere Run"
"Thompson, Curtis",150,-0.890,29,0.010,0.036,0.012,0.105,-0.040,0.001,-0.108,0.049,-0.059,-0.825,2.718,"John Deere Classic","TPC Deere Run"
"Hadley, Chesson",150,-0.573,34,-0.007,0.027,0.012,-0.258,0.022,0.000,-0.074,0.011,-0.063,-0.840,2.766,"John Deere Classic","TPC Deere Run"
"Hagy, Brandon",150,-1.016,31,0.005,0.089,-0.019,0.166,0.035,0.001,-0.205,0.050,-0.153,-0.894,2.770,"John Deere Classic","TPC Deere Run"
"Noh, Seung-Yul",150,-0.626,31,0.005,-0.043,-0.011,-0.067,0.001,0.000,-0.152,-0.012,-0.163,-0.905,2.760,"John Deere Classic","TPC Deere Run"
"Bryan, Wesley",150,-0.498,32,0.001,0.017,-0.028,-0.336,0.052,-0.000,-0.107,-0.009,-0.117,-0.908,2.809,"John Deere Classic","TPC Deere Run"
"Landry, Andrew",150,-0.944,34,-0.007,-0.078,-0.119,-0.019,0.111,-0.001,0.083,0.058,0.141,-0.914,2.772,"John Deere Classic","TPC Deere Run"
"Gomez, Fabian",150,-0.899,43,-0.036,-0.006,0.005,-0.017,0.012,-0.001,-0.006,0.019,0.012,-0.929,2.755,"John Deere Classic","TPC Deere Run"
"Reeves, Seth",150,-1.108,31,0.004,0.050,-0.067,0.181,-0.026,0.001,-0.056,0.074,0.018,-0.948,2.789,"John Deere Classic","TPC Deere Run"
"Naegel, Chris",150,-0.828,39,-0.022,-0.012,-0.083,0.041,0.047,0.000,-0.142,0.048,-0.094,-0.951,2.757,"John Deere Classic","TPC Deere Run"
"McGreevy, Max",150,-1.060,27,0.018,-0.008,-0.034,0.056,-0.040,-0.000,0.023,0.041,0.064,-1.003,2.757,"John Deere Classic","TPC Deere Run"
"Wolfe, Jared",150,-1.016,34,-0.005,0.070,-0.030,0.062,-0.040,0.001,-0.109,0.038,-0.070,-1.030,2.778,"John Deere Classic","TPC Deere Run"
"Knous, Jim",150,-0.984,32,0.001,-0.015,0.014,0.014,-0.040,0.000,-0.071,0.042,-0.029,-1.039,2.753,"John Deere Classic","TPC Deere Run"
"Skinns, David",150,-0.834,40,-0.026,0.023,0.007,-0.076,-0.040,0.000,-0.154,0.018,-0.136,-1.081,2.774,"John Deere Classic","TPC Deere Run"
"Brehm, Ryan",150,-1.297,36,-0.011,0.174,-0.020,0.226,-0.053,0.001,-0.180,0.076,-0.103,-1.085,2.808,"John Deere Classic","TPC Deere Run"
"Dufner, Jason",150,-0.989,45,-0.041,-0.071,-0.159,0.041,0.032,-0.000,0.032,0.059,0.091,-1.097,2.750,"John Deere Classic","TPC Deere Run"
"Hoag, Bo",150,-1.134,33,-0.004,-0.004,-0.067,0.057,-0.016,-0.000,0.010,0.052,0.062,-1.106,2.715,"John Deere Classic","TPC Deere Run"
"Blixt, Jonas",150,-1.164,38,-0.018,-0.004,-0.021,0.061,-0.041,-0.000,-0.006,0.059,0.053,-1.134,2.773,"John Deere Classic","TPC Deere Run"
"Van Der Walt, Dawie",150,-1.107,39,-0.022,0.010,-0.042,0.021,0.002,-0.000,-0.054,0.053,-0.001,-1.140,2.747,"John Deere Classic","TPC Deere Run"
"Kang, Sung",150,-1.179,35,-0.008,-0.036,-0.007,-0.022,0.034,-0.000,-0.017,0.048,0.030,-1.187,2.853,"John Deere Classic","TPC Deere Run"
"Drewitt, Brett",150,-1.241,31,0.004,0.031,0.028,0.020,-0.039,-0.000,-0.053,0.040,-0.014,-1.211,2.720,"John Deere Classic","TPC Deere Run"
"Trainer, Martin",150,-1.251,31,0.005,0.063,0.074,0.021,-0.032,0.000,-0.144,0.036,-0.107,-1.228,2.826,"John Deere Classic","TPC Deere Run"
"Weekley, Boo",150,-1.013,48,-0.053,0.000,-0.374,-0.046,0.002,-0.000,0.145,0.102,0.246,-1.237,2.742,"John Deere Classic","TPC Deere Run"
"Flavin, Patrick",150,-1.189,26,0.021,0.010,-0.062,-0.011,-0.040,-0.000,-0.055,0.053,-0.002,-1.273,2.757,"John Deere Classic","TPC Deere Run"
"Gainey, Tommy",150,-1.478,46,-0.046,-0.002,0.003,-0.001,0.161,-0.000,-0.011,0.082,0.070,-1.294,2.792,"John Deere Classic","TPC Deere Run"
"Werenski, Richy",150,-1.173,30,0.007,-0.033,-0.072,-0.107,0.087,-0.000,-0.046,0.038,-0.009,-1.300,2.796,"John Deere Classic","TPC Deere Run"
"Baddeley, Aaron",150,-1.049,41,-0.028,-0.026,-0.050,-0.035,-0.005,-0.001,-0.121,0.010,-0.112,-1.305,2.741,"John Deere Classic","TPC Deere Run"
"Trahan, D.J.",150,-1.356,41,-0.029,-0.043,-0.047,0.078,0.096,-0.000,-0.073,0.070,-0.003,-1.305,2.711,"John Deere Classic","TPC Deere Run"
"Hoffmann, Morgan",150,-1.068,32,-0.001,-0.036,-0.204,-0.116,0.115,-0.001,-0.044,0.044,-0.001,-1.311,2.798,"John Deere Classic","TPC Deere Run"
"Garrigus, Robert",150,-1.530,44,-0.039,0.025,0.118,-0.056,0.165,0.000,-0.069,0.074,0.005,-1.313,2.810,"John Deere Classic","TPC Deere Run"
"Chalmers, Greg",150,-1.372,48,-0.052,-0.038,-0.010,-0.032,0.209,-0.001,-0.086,0.052,-0.035,-1.331,2.839,"John Deere Classic","TPC Deere Run"
"Gay, Brian",150,-1.154,50,-0.058,-0.102,-0.002,-0.141,0.069,-0.001,-0.027,0.039,0.012,-1.378,2.746,"John Deere Classic","TPC Deere Run"
"Creel, Joshua",150,-1.374,32,0.001,-0.000,-0.058,-0.001,-0.040,-0.001,0.019,0.064,0.082,-1.391,2.749,"John Deere Classic","TPC Deere Run"
"Hensby, Mark",150,-1.620,51,-0.049,-0.036,0.019,0.035,0.146,-0.001,-0.002,0.070,0.068,-1.437,2.822,"John Deere Classic","TPC Deere Run"
"Stefani, Shawn",150,-1.649,40,-0.026,-0.003,0.014,-0.015,0.155,-0.000,-0.050,0.060,0.010,-1.514,2.807,"John Deere Classic","TPC Deere Run"
"Hearn, David",150,-1.532,43,-0.034,-0.029,-0.121,-0.120,0.155,-0.001,0.061,0.055,0.114,-1.567,2.705,"John Deere Classic","TPC Deere Run"
"Atwal, Arjun",150,-1.538,49,-0.054,-0.065,-0.143,-0.063,0.144,-0.001,0.022,0.068,0.089,-1.629,2.749,"John Deere Classic","TPC Deere Run"
"Watney, Nick",150,-1.303,41,-0.028,0.004,-0.102,-0.213,0.058,0.000,-0.096,0.041,-0.055,-1.639,2.786,"John Deere Classic","TPC Deere Run"
"Crane, Ben",150,-1.336,46,-0.045,-0.038,-0.330,-0.053,0.023,-0.001,0.010,0.070,0.079,-1.699,2.746,"John Deere Classic","TPC Deere Run"
"Van Pelt, Bo",150,-1.599,47,-0.047,0.002,-0.129,-0.031,-0.043,-0.000,-0.031,0.079,0.047,-1.800,2.756,"John Deere Classic","TPC Deere Run"
"Ernst, Derek",150,-1.768,32,0.002,-0.016,-0.312,0.083,0.061,0.000,-0.043,0.112,0.068,-1.881,2.761,"John Deere Classic","TPC Deere Run"
"Barnes, Ricky",150,-1.779,41,-0.028,-0.029,-0.156,-0.074,0.155,-0.001,-0.139,0.050,-0.089,-2.001,2.744,"John Deere Classic","TPC Deere Run"
"Points, D.A.",150,-1.974,45,-0.042,-0.019,0.021,-0.180,0.020,-0.001,-0.042,0.059,0.016,-2.158,2.711,"John Deere Classic","TPC Deere Run"
"Wagner, Johnson",150,-1.662,42,-0.031,-0.040,-0.602,-0.250,0.291,-0.001,0.012,0.078,0.089,-2.205,2.749,"John Deere Classic","TPC Deere Run"
"Merrick, John",150,-2.302,40,-0.025,-0.060,-0.373,-0.008,0.105,-0.001,0.006,0.126,0.131,-2.532,2.756,"John Deere Classic","TPC Deere Run"
"Davis, Brian",150,-2.502,47,-0.050,0.075,-0.316,-0.061,0.087,-0.001,0.081,0.115,0.194,-2.573,2.755,"John Deere Classic","TPC Deere Run"
"Johnson, Richard S.",150,-2.504,45,-0.043,0.048,-0.316,-0.050,0.067,-0.001,-0.007,0.101,0.093,-2.705,2.744,"John Deere Classic","TPC Deere Run"
"Petronzio, Nathan",102,-2.838,-1,0.000,0.000,0.108,-0.008,-0.040,-0.001,-0.064,0.116,0.052,-2.727,2.757,"John Deere Classic","TPC Deere Run"
"Stanley, Preston",118,-2.904,29,0.009,0.000,-0.115,-0.007,-0.040,-0.001,-0.069,0.128,0.059,-2.998,2.757,"John Deere Classic","TPC Deere Run"
"Riley, Quinn",118,-3.229,-1,0.000,0.000,0.158,-0.012,-0.040,-0.001,-0.075,0.131,0.055,-3.068,2.757,"John Deere Classic","TPC Deere Run"
"Uresti, Omar",123,-3.177,53,-0.069,-0.001,-0.268,0.151,0.047,-0.002,0.061,0.144,0.204,-3.113,2.765,"John Deere Classic","TPC Deere Run"
"Every, Matt",150,-2.690,38,-0.019,0.027,-0.308,-0.115,0.002,-0.000,-0.140,0.124,-0.016,-3.118,2.876,"John Deere Classic","TPC Deere Run"
"Stadler, Kevin",150,-3.320,42,-0.032,-0.046,-0.317,0.064,0.056,-0.001,-0.056,0.173,0.116,-3.479,2.790,"John Deere Classic","TPC Deere Run"
"Imada, Ryuji",150,-3.282,45,-0.043,0.027,-0.265,-0.013,-0.021,-0.001,-0.088,0.143,0.054,-3.542,2.781,"John Deere Classic","TPC Deere Run"
"Senden, John",150,-3.686,51,-0.061,-0.013,-0.157,-0.051,0.197,-0.001,-0.037,0.158,0.120,-3.650,2.762,"John Deere Classic","TPC Deere Run"
"Jahn, Charles",90,-3.778,-1,0.000,0.000,-0.058,-0.005,-0.040,-0.001,-0.082,0.164,0.081,-3.800,2.766,"John Deere Classic","TPC Deere Run"
"Gannon, Luke",135,-3.401,-1,0.000,-0.023,-0.619,0.020,-0.023,0.000,-0.077,0.212,0.135,-3.911,2.757,"John Deere Classic","TPC Deere Run"
"McCarty, Sean",9,-3.364,49,-0.181,0.177,-0.680,-0.100,-0.013,-0.000,-0.216,0.194,-0.022,-4.183,2.818,"John Deere Classic","TPC Deere Run"
"McLachlin, Parker",150,-3.750,43,-0.034,-0.037,-0.470,-0.032,0.021,-0.001,-0.160,0.152,-0.009,-4.310,2.747,"John Deere Classic","TPC Deere Run"
