player_id,team,opp,pos,name,fpts,proj_own,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
288611,,,G,Paul Barjon,51.35,0.82,45.12,79.5,25.5,0,0,6500,,912552,288611
703905,,,G,Chris Gotterup,55.1,10.7,67.41,81,26.5,0,0,7300,,3549709,703905
698823,,,G,Vince Whaley,49.6,1.1,43.4,77.35,25.5,0,0,6600,,1266432,698823
1995,,,G,Boo Weekley,25.26,0.26,10.6,35.36,13.89,0,0,6000,,34950,1995
510218,,,G,Cameron Champ,57.1,5.4,62.03,84,27,0,0,8000,,37122,510218
1248,,,G,Shawn Stefani,43.74,0.13,35.43,73.5,23.5,0,0,6200,,34936,1248
2128,,,G,Camilo Villegas,51.29,0.49,40.28,80,25.5,0,0,6300,,34948,2128
692004,,,G,Hank Lebioda,59.82,4.6,68.35,85.5,27.5,0,0,7300,,565462,692004
1842,,,G,Tyler Duncan,60.49,5.5,60.8,85.5,28,0,0,7300,,37911,1842
1974,,,G,Andrew Landry,36.72,0.78,38.81,64.5,21.5,0,0,6300,,34979,1974
1655,,,G,James Hahn,57.48,1.7,54.63,83.5,27,0,0,6900,,34881,1655
1018,,,G,Denny McCarthy,68.4,18,82.18,92.97,30.47,0,0,9900,,35117,1018
692005,,,G,Adam Long,65.08,15.3,74.93,89,29,0,0,8600,,565464,692005
1832,,,G,Brice Garnett,59.66,0.74,57.6,85,27.5,0,0,6900,,34968,1832
1645,,,G,Charles Howell III,70.85,13.9,81.67,93,30.5,0,0,9300,,34889,1645
1799,,,G,Adam Hadwin,75.08,24.2,90.8,97,31,0,0,10400,,34880,1799
1107,,,G,Brian Stuard,51.66,0.67,53.53,79,25.5,0,0,6700,,35002,1107
2119,,,G,Chad Ramey,52.68,2.2,63.19,79.5,26,0,0,7000,,3083529,2119
330678,,,G,Cameron Davis,69.78,20.2,79.02,93,30.5,0,0,8400,,36131,330678
1514,,,G,Trey Mullinax,52.96,0.51,41.83,81,26.5,0,0,6500,,36084,1514
1888,,,G,Roger Sloan,53.44,0.17,52.58,81,26.5,0,0,6500,,466730,1888
1657,,,G,Robert Garrigus,42.35,0.32,38.39,72.5,23.5,0,0,6200,,34969,1657
1668,,,G,Sean McCarty,29.85,0.01,10.97,36,19,0,0,6000,,484313,1668
670403,,,G,Andrew Novak,59.09,1.9,58.35,85.5,27.5,0,0,6700,,37983,670403
692007,,,G,Seth Reeves,40.81,0.2,39.13,70.5,23.5,0,0,6300,,565466,692007
1713,,,G,Chase Seiffert,58.69,2,60.61,85,27.5,0,0,6700,,37223,1713
671019,,,G,Joshua Creel,37.92,0.02,29.65,66.5,22,0,0,6200,,241191,671019
1977,,,G,David Hearn,38.3,0.06,29.71,67,22.5,0,0,6200,,34883,1977
1504,,,G,Ryuji Imada,36.6,0.05,10.67,64.5,21,0,0,6100,,3146454,1504
1427,,,G,Satoshi Kodaira,54.34,1.7,46.75,81.5,26.5,0,0,6400,,35290,1427
1438,,,G,Brendon Todd,62.33,14.1,78.68,88,28,0,0,8500,,34943,1438
165746,,,G,Taylor Moore,54.16,1.9,56.15,81,26.5,0,0,7000,,35323,165746
692426,,,G,Hayden Buckley,57.82,5.6,56.42,84,27,0,0,6900,,1694130,692426
1912,,,G,Sean O'Hair,51.48,0.34,45.22,79.5,26,0,0,6600,,34918,1912
1802,,,G,Taylor Pendrith,65.83,9.4,67.72,89.5,29,0,0,7300,,2216233,1802
1714,,,G,Fabian Gomez,36.89,0.18,33.98,65,21.5,0,0,6400,,34762,1714
1956,,,G,Austin Cook,40.56,0.73,40.34,70.5,23,0,0,6500,,37956,1956
670625,,,G,Doug Ghim,64.32,9,69.42,88.5,28.5,0,0,7600,,201095,670625
477949,,,G,Austin Smotherman,61.72,7.8,65.71,87,28.5,0,0,7000,,3083528,477949
1902,,,G,David Skinns,46.29,0.07,44.82,75,24.5,0,0,6400,,37984,1902
1935,,,G,Aaron Baddeley,39.13,0.62,37.3,68,22.5,0,0,6400,,34850,1935
1825,,,G,Grayson Murray,43.72,0.55,44.62,73,24,0,0,6900,,36085,1825
1979,,,G,Kelly Kraft,46.08,0.5,43.62,75,24.5,0,0,6700,,34901,1979
1914,,,G,Maverick McNealy,68.84,20.4,83.36,92,30,0,0,9500,,37136,1914
670627,,,G,Doc Redman,51.43,0.74,54.42,79,25.5,0,0,6700,,139893,670627
1805,,,G,Matt Every,30.7,0.04,18.63,37,19.5,0,0,6200,,34967,1805
63191,,,G,Matt Wallace,51.67,2.5,56.12,80,26,0,0,7200,,37151,63191
473728,,,G,Nate Lashley,62.56,9.6,69.44,87,28,0,0,7200,,37914,473728
430916,,,G,Matthias Schwab,57.27,1.4,62.7,84,27,0,0,7200,,36546,430916
1927,,,G,Martin Laird,64.38,10.6,68.83,89,28.5,0,0,7500,,35040,1927
1839,,,G,Kevin Stadler,29.92,0.01,15.68,36.5,18.65,0,0,6000,,641528,1839
299906,,,G,Ryan Brehm,34.55,0.21,25.71,61,21,0,0,6100,,36071,299906
692607,,,G,Lee Hodges,60.04,4.4,62.8,85,28,0,0,6900,,672519,692607
1807,,,G,Scott Gutschewski,55.47,0.8,51.27,82,27,0,0,6400,,3083535,1807
703290,,,G,Jared Wolfe,50.08,0.11,40,78,25.65,0,0,6200,,3083530,703290
1907,,,G,Ben Kohles,44.08,0.43,47.34,73,24,0,0,6300,,37131,1907
392408,,,G,Jim Knous,50.76,0.35,39.12,78.85,25,0,0,6300,,565461,392408
453,,,G,Christiaan Bezuidenhout,70.6,14.6,75.57,92.5,30.5,0,0,9100,,1156736,453
648084,,,G,Lanto Griffin,64.51,13.7,84.42,86.34,27.73,0,0,8200,,37913,648084
586,,,G,David Lipsky,61.22,5.1,73.7,85.7,27.65,0,0,7400,,36524,586
766093,,,G,Nathan Petronzio,,0,,,,0,0,6100,,-766093,766093
620,,,G,Seung-Yul Noh,42.48,0.65,42.11,71,23.5,0,0,6300,,34916,620
873,,,G,Rory Sabbatini,59.58,4.1,60.78,86,27.5,0,0,6800,,34931,873
400,,,G,Brandt Snedeker,51.6,0.76,54.97,79.85,26,0,0,6900,,34811,400
766094,,,G,Charles Jahn,,0,,,,0,0,6000,,-766094,766094
610,,,G,Emiliano Grillo,62.67,5,68.45,88,28,0,0,7500,,34764,610
654,,,G,Michael Thompson,56.78,0.95,58.06,82.5,26.5,0,0,7000,,34942,654
665,,,G,Andrew Putnam,56.06,2.3,66.44,82,26.5,0,0,7300,,37085,665
456,,,G,David Lingmerth,50.28,0.52,46.81,78.5,25.5,0,0,6600,,34786,456
577,,,G,Ryan Moore,57.33,3.7,56.05,83.5,27,0,0,7200,,34797,577
704078,,,G,Luke Gannon,33.84,0.01,17.7,59.5,21,0,0,6000,,2971187,704078
985,,,G,Ben Crane,34.2,0.03,21.58,61.5,20.5,0,0,6100,,34866,985
648099,,,G,Adam Schenk,59.45,17.7,73.35,85,27.5,0,0,7700,,37919,648099
708644,,,G,Preston Stanley,,0,,,,0,0,6000,,-708644,708644
700,,,G,Nick Taylor,61.38,3.9,63.23,87.5,28,0,0,7500,,34941,700
667,,,G,Chris Naegel,38.01,0.02,,66.85,22,0,0,6300,,382254,667
2180,,,G,Ricky Barnes,32.81,0.06,23.77,57,20,0,0,6100,,34852,2180
689,,,G,Adam Svensson,64.78,22.2,74.53,89,29,0,0,7700,,466731,689
1070,,,G,John Huh,63.74,15.7,73.3,88.35,29,0,0,7800,,34976,1070
789,,,G,Richy Werenski,40.69,0.38,38.13,70,23,0,0,6200,,36096,789
509666,,,G,Alex Smalley,64.47,5.6,74.4,89.5,28.5,0,0,7600,,37147,509666
1390,,,G,Kramer Hickok,56.28,1.1,51.52,83.5,27,0,0,6800,,35062,1390
614,,,G,Scott Piercy,55.74,1.4,56.55,82,26.5,0,0,7100,,34801,614
856,,,G,Patton Kizzire,59.09,4.5,67.2,84.5,28,0,0,7400,,34898,856
515,,,G,Jonathan Byrd,48.57,0.53,47.06,76.5,25,0,0,6500,,35030,515
2050,,,G,Tommy Gainey,37.52,0.04,34.01,66,22,0,0,6200,,34874,2050
813,,,G,Greg Chalmers,35.93,0.08,29.1,63,21.5,0,0,6100,,35265,813
703,,,G,Webb Simpson,75.56,30.9,85.36,97.5,32,0,0,10600,,34808,703
846,,,G,Anirban Lahiri,62.63,5.6,68.39,87.5,28.5,0,0,7800,,34781,846
2150,,,G,Brian Davis,29.23,0.02,15.88,35,19,0,0,6000,,34965,2150
765264,,,G,Quinn Riley,25.1,0.01,12.23,35.14,13.81,0,0,6200,,3585628,765264
1480,,,G,Martin Trainer,35.05,0.2,32.01,62.5,21,0,0,6000,,565470,1480
300174,,,G,J.T. Poston,66.07,16.2,76.62,90.5,29,0,0,8000,,36088,300174
946,,,G,Bo Hoag,44.71,0.14,35.88,73.5,24,0,0,6100,,1266429,946
1271,,,G,Kevin Chappell,51.96,0.83,48.41,79.5,26,0,0,6900,,34861,1271
509669,,,G,Sam Ryder,57.55,3.1,65.12,84,27.5,0,0,7100,,37145,509669
815,,,G,Jason Day,67.73,9.1,77.32,91.5,29,0,0,10000,,34752,815
304410,,,G,Joseph Bramlett,59.75,1.4,54.62,85.5,28,0,0,6800,,1074847,304410
1063,,,G,Michael Gligic,44.89,0.25,41.56,74,24.15,0,0,6500,,469112,1063
1195,,,G,Steve Stricker,,0,76.23,,,0,0,7400,,35023,1195
703985,,,G,Max McGreevy,36.74,0.16,35.78,64.5,22,0,0,6300,,3083533,703985
1141,,,G,Patrick Rodgers,66.78,20.8,75.86,90,29.5,0,0,8800,,34996,1141
1042,,,G,Jonas Blixt,38.36,0.34,31.68,67,22,0,0,6400,,35019,1042
1163,,,G,Vaughn Taylor,55.02,6.3,62.52,82.5,26.5,0,0,6800,,34817,1163
2010,,,G,Cameron Percy,54.19,0.7,54.99,81.5,26.5,0,0,6600,,34989,2010
1174,,,G,Bill Haas,50.78,1.2,44.69,78.5,25.5,0,0,6800,,34765,1174
1295,,,G,Justin Lower,46.33,1.1,50.74,75.5,24.5,0,0,6700,,3083531,1295
2065,,,G,Ben Martin,53.85,0.32,55.39,81.5,26.5,0,0,7000,,34910,2065
1680,,,G,Chris Stroud,52.23,0.8,34.5,80,26,0,0,6500,,34938,1680
1120,,,G,Dylan Frittelli,55.6,2.4,60.14,82,26.5,0,0,7600,,36651,1120
1362,,,G,Mark Hensby,33.68,0.42,33.35,59.5,20.5,0,0,6400,,35376,1362
698025,,,G,Harry Higgs,43.37,0.58,38.14,72.5,23.5,0,0,6700,,1266428,698025
718,,,G,Parker McLachlin,29.06,0.01,17.35,35,18.5,0,0,6000,,36282,718
2044,,,G,Stephan Jaeger,53.13,0.9,61.5,81,26.5,0,0,7100,,37129,2044
2055,,,G,Richard S Johnson,24.99,0.01,14.34,34.99,13.74,0,0,6000,,37957,2055
1890,,,G,William McGirt,52.35,0.67,44.08,79.5,26.5,0,0,6600,,34911,1890
699433,,,G,Dylan Wu,44.5,0.16,36.37,73,24,0,0,6200,,1327333,699433
905,,,G,John Senden,30.43,0.02,15.73,37.5,19.5,0,0,6000,,34933,905
2056,,,G,Mark Hubbard,61.39,10.1,73.37,86.5,28,0,0,7400,,34890,2056
670471,,,G,Callum Tarren,54.26,1.5,54.75,82,26.5,0,0,6800,,1074859,670471
