player_name,sample_size,baseline,age,age_adj,true_sg_adj,timing_adj,sg_category_adj,course_history_adj,driving_dist_adj,driving_acc_adj,fit_other_adj,course_fit_total_adj,final_prediction,std_dev,event_name,course_name
"Malnati, Peter",150,0.130,35,-0.008,-0.027,-0.005,-0.102,0.064,0.020,-0.000,0.001,0.022,0.074,2.798,"FedEx St. Jude Championship","TPC Southwind"
"Schwab, Matthias",150,-0.135,27,0.016,0.091,0.013,0.094,-0.040,0.012,-0.000,0.020,0.033,0.073,2.762,"FedEx St. Jude Championship","TPC Southwind"
"Hodges, Lee",150,0.075,27,0.018,0.013,0.011,-0.004,-0.040,-0.018,0.000,0.018,-0.000,0.071,2.831,"FedEx St. Jude Championship","TPC Southwind"
"Frittelli, Dylan",150,0.049,32,0.002,0.068,0.018,0.017,-0.040,-0.052,-0.000,0.009,-0.044,0.069,2.814,"FedEx St. Jude Championship","TPC Southwind"
"Glover, Lucas",150,-0.024,42,-0.033,-0.091,0.032,0.151,-0.037,0.023,0.000,0.006,0.030,0.028,2.813,"FedEx St. Jude Championship","TPC Southwind"
"Hahn, James",150,0.089,40,-0.026,-0.050,-0.037,0.031,0.025,-0.007,0.000,-0.011,-0.017,0.015,2.799,"FedEx St. Jude Championship","TPC Southwind"
"Thompson, Michael",150,0.100,37,-0.015,-0.106,-0.007,-0.072,0.012,0.093,0.000,0.005,0.098,0.010,2.807,"FedEx St. Jude Championship","TPC Southwind"
"Buckley, Hayden",150,-0.001,26,0.020,-0.074,-0.034,0.166,-0.040,-0.017,0.000,-0.012,-0.029,0.008,2.816,"FedEx St. Jude Championship","TPC Southwind"
"Taylor, Nick",150,-0.071,34,-0.005,0.022,0.034,-0.016,0.011,0.026,-0.000,0.004,0.030,0.004,2.776,"FedEx St. Jude Championship","TPC Southwind"
"Streb, Robert",150,-0.152,35,-0.009,0.018,-0.011,0.117,0.039,0.005,-0.000,-0.009,-0.004,0.000,2.818,"FedEx St. Jude Championship","TPC Southwind"
"Schenk, Adam",150,-0.015,30,0.007,0.006,-0.014,0.078,-0.037,-0.036,-0.000,0.007,-0.029,-0.004,2.829,"FedEx St. Jude Championship","TPC Southwind"
"Hughes, Mackenzie",150,0.062,31,0.003,0.006,0.001,-0.069,-0.018,0.002,-0.000,-0.000,0.002,-0.012,2.806,"FedEx St. Jude Championship","TPC Southwind"
"Kizzire, Patton",150,-0.188,36,-0.012,0.050,0.058,0.087,-0.042,-0.020,-0.000,0.011,-0.009,-0.056,2.809,"FedEx St. Jude Championship","TPC Southwind"
"Mullinax, Trey",150,-0.034,30,0.008,0.013,-0.012,0.052,0.058,-0.143,-0.000,-0.008,-0.150,-0.065,2.815,"FedEx St. Jude Championship","TPC Southwind"
"Lee, Danny",150,-0.077,32,0.002,-0.061,0.002,0.079,0.010,-0.019,-0.000,-0.001,-0.020,-0.065,2.814,"FedEx St. Jude Championship","TPC Southwind"
"Piercy, Scott",150,-0.015,43,-0.036,-0.008,0.004,0.016,-0.054,0.036,-0.000,-0.018,0.018,-0.076,2.812,"FedEx St. Jude Championship","TPC Southwind"
"Hossler, Beau",150,-0.013,27,0.017,0.020,0.025,0.016,-0.040,-0.087,-0.000,-0.028,-0.115,-0.089,2.887,"FedEx St. Jude Championship","TPC Southwind"
"Ramey, Chad",150,-0.176,30,0.009,0.002,0.009,0.016,-0.033,0.085,0.000,-0.008,0.076,-0.097,2.806,"FedEx St. Jude Championship","TPC Southwind"
"Ryder, Sam",150,0.009,32,0.000,-0.022,0.014,-0.114,-0.039,0.049,0.000,0.003,0.052,-0.100,2.797,"FedEx St. Jude Championship","TPC Southwind"
"Hickok, Kramer",150,-0.357,30,0.008,-0.072,0.023,0.258,-0.040,0.038,0.000,-0.012,0.026,-0.154,2.781,"FedEx St. Jude Championship","TPC Southwind"
"Hadley, Chesson",150,-0.030,35,-0.008,0.038,0.001,-0.217,-0.027,-0.005,-0.000,0.001,-0.004,-0.248,2.826,"FedEx St. Jude Championship","TPC Southwind"
"Straka, Sepp",150,-0.366,29,0.011,0.042,0.057,0.088,-0.040,-0.051,-0.000,-0.031,-0.082,-0.290,2.837,"FedEx St. Jude Championship","TPC Southwind"
"Tway, Kevin",150,-0.406,34,-0.004,0.091,-0.001,0.112,-0.089,-0.084,-0.000,-0.028,-0.113,-0.410,2.731,"FedEx St. Jude Championship","TPC Southwind"
"McGreevy, Max",150,-0.758,27,0.018,-0.034,-0.023,0.070,-0.040,0.072,0.000,-0.040,0.032,-0.734,2.816,"FedEx St. Jude Championship","TPC Southwind"
"Brehm, Ryan",150,-1.073,36,-0.012,0.134,0.012,0.135,-0.011,-0.130,-0.000,-0.058,-0.188,-1.004,2.859,"FedEx St. Jude Championship","TPC Southwind"
"Watney, Nick",150,-1.213,41,-0.028,0.030,-0.056,-0.047,-0.035,-0.014,-0.000,-0.038,-0.052,-1.401,2.847,"FedEx St. Jude Championship","TPC Southwind"
