bet_outcome_numeric,bet_outcome_text,close_odds,close_time,dg_id,open_odds,open_time,outcome,player_name,book,event_completed,event_name,market,season,year,event_id
0,loss,+1192,2022-08-11 07:32,10091,+1066,2022-08-09 09:57,CUT,"McIlroy, Rory",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+1404,2022-08-11 07:32,18417,+1471,2022-08-09 09:57,CUT,"Scheffler, Scottie",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+1897,2022-08-11 07:32,15856,+1826,2022-08-09 09:57,T13,"Smith, Cameron",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+1929,2022-08-11 07:32,15466,+1724,2022-08-09 09:57,T57,"Cantlay, Patrick",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+1957,2022-08-11 07:32,19195,+2130,2022-08-09 09:57,T5,"Rahm, Jon",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+1993,2022-08-11 07:32,19895,+2028,2022-08-09 09:57,T57,"Schauffele, Xander",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+2035,2022-08-11 07:32,14139,+2130,2022-08-09 09:57,T13,"Thomas, Justin",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+2038,2022-08-11 07:32,17646,+2130,2022-08-09 09:57,T5,"Fitzpatrick, Matthew",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
1,paid in full,+2199,2022-08-11 07:32,19428,+2432,2022-08-09 09:57,1,"Zalatoris, Will",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+2369,2022-08-11 07:32,11676,+2230,2022-08-09 09:57,T5,"Finau, Tony",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+2679,2022-08-11 07:32,18841,+3229,2022-08-09 09:57,T20,"Hovland, Viktor",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+2833,2022-08-11 07:32,14636,+4053,2022-08-09 09:57,CUT,"Spieth, Jordan",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+2915,2022-08-11 07:32,19483,+3040,2022-08-09 09:57,T20,"Burns, Sam",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+3045,2022-08-11 07:32,22085,+3228,2022-08-09 09:57,T5,"Morikawa, Collin",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+3298,2022-08-11 07:32,13900,+4061,2022-08-09 09:57,T46,"Lowry, Shane",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+3398,2022-08-11 07:32,17488,+3441,2022-08-09 09:57,12,"Im, Sungjae",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+3564,2022-08-11 07:32,26651,+3547,2022-08-09 09:57,T31,"Young, Cameron",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+3876,2022-08-11 07:32,11276,+5065,2022-08-09 09:57,CUT,"Horschel, Billy",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+4253,2022-08-11 07:32,14796,+7091,2022-08-09 09:57,T31,"Hatton, Tyrrell",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+4669,2022-08-11 07:32,17576,+6583,2022-08-09 09:57,T28,"Conners, Corey",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+5084,2022-08-11 07:32,24766,+4559,2022-08-09 09:57,T13,"Kim, Joohyung",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+5350,2022-08-11 07:32,14578,+6583,2022-08-09 09:57,CUT,"Henley, Russell",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+6070,2022-08-11 07:32,19872,+10125,2022-08-09 09:57,T31,"Riley, Davis",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+6988,2022-08-11 07:32,18079,+6583,2022-08-09 09:57,T13,"Niemann, Joaquin",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+7203,2022-08-11 07:32,17538,+6583,2022-08-09 09:57,T42,"Homa, Max",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+8124,2022-08-11 07:32,17365,+11137,2022-08-09 09:57,T31,"Mitchell, Keith",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+8680,2022-08-11 07:32,22051,+7091,2022-08-09 09:57,T31,"Wise, Aaron",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+9806,2022-08-11 07:32,19455,+14172,2022-08-09 09:57,T42,"Pereira, Mito",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+9842,2022-08-11 07:32,12359,+11137,2022-08-09 09:57,CUT,"Stallings, Scott",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+10036,2022-08-11 07:32,17786,+21252,2022-08-09 09:57,T13,"Davis, Cameron",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+10165,2022-08-11 07:32,7961,+25294,2022-08-09 09:57,T51,"Reavie, Chez",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+10188,2022-08-11 07:32,13872,+15182,2022-08-09 09:57,CUT,"Bradley, Keegan",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+10590,2022-08-11 07:32,17780,+10125,2022-08-09 09:57,68,"Pendrith, Taylor",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+10593,2022-08-11 07:32,16602,+11137,2022-08-09 09:57,CUT,"Varner III, Harold",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+10818,2022-08-11 07:32,20770,+20239,2022-08-09 09:57,T46,"Munoz, Sebastian",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+10827,2022-08-11 07:32,15575,+16196,2022-08-09 09:57,CUT,"Hoge, Tom",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+10847,2022-08-11 07:32,10419,+14172,2022-08-09 09:57,WD,"Noren, Alex",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+12351,2022-08-11 07:32,21554,+14172,2022-08-09 09:57,T20,"Poston, J.T.",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+12651,2022-08-11 07:32,10104,+12150,2022-08-09 09:57,CUT,"Power, Seamus",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+13585,2022-08-11 07:32,23014,+17206,2022-08-09 09:57,T13,"Theegala, Sahith",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+15342,2022-08-11 07:32,8825,+24284,2022-08-09 09:57,T3,"Harman, Brian",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
0,loss,+16065,2022-08-11 07:32,12577,+28327,2022-08-09 09:57,T51,"Woodland, Gary",pinnacle,2022-08-14,FedEx St. Jude Championship,win,2022,2022,27
