Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Jalon Daniels (23878289),Jalon Daniels,23878289,QB/S-FLEX,9400,TNTC@KU 09/02/2022 08:00PM ET,KU,14.95
RB,Devin Neal (23878479),Devin Neal,23878479,RB/FLEX/S-FLEX,8900,TNTC@KU 09/02/2022 08:00PM ET,KU,13.31
QB,Jason Bean (23878291),Jason Bean,23878291,QB/S-FLEX,8600,TNTC@KU 09/02/2022 08:00PM ET,KU,12.60
WR,Luke Grimm (23878869),Luke Grimm,23878869,WR/FLEX/S-FLEX,8400,TNTC@KU 09/02/2022 08:00PM ET,KU,9.74
QB,Chris Reynolds (23878293),Chris Reynolds,23878293,QB/S-FLEX,8200,W&M@CHAR 09/02/2022 07:00PM ET,CHAR,22.52
QB,Payton Thorne (23878297),Payton Thorne,23878297,QB/S-FLEX,8100,WMU@MSU 09/02/2022 07:00PM ET,MSU,22.17
WR,Quentin Johnston (23878872),Quentin Johnston,23878872,WR/FLEX/S-FLEX,8000,TCU@COL 09/02/2022 10:00PM ET,TCU,17.7
QB,Grant Wells (23878295),Grant Wells,23878295,QB/S-FLEX,8000,VT@ODU 09/02/2022 07:00PM ET,VT,19.65
WR,Hassan Beydoun (23878875),Hassan Beydoun,23878875,WR/FLEX/S-FLEX,7800,EKU@EMU 09/02/2022 07:00PM ET,EMU,17.69
RB,Shadrick Byrd (23878482),Shadrick Byrd,23878482,RB/FLEX/S-FLEX,7800,W&M@CHAR 09/02/2022 07:00PM ET,CHAR,11.09
QB,James Foster (23878299),James Foster,23878299,QB/S-FLEX,7700,W&M@CHAR 09/02/2022 07:00PM ET,CHAR,5.03
QB,Chandler Morris (23878301),Chandler Morris,23878301,QB/S-FLEX,7600,TCU@COL 09/02/2022 10:00PM ET,TCU,14.42
RB,Kendre Miller (23878485),Kendre Miller,23878485,RB/FLEX/S-FLEX,7500,TCU@COL 09/02/2022 10:00PM ET,TCU,14.2
QB,Jason Brown (23878305),Jason Brown,23878305,QB/S-FLEX,7500,VT@ODU 09/02/2022 07:00PM ET,VT,6.53
QB,Taylor Powell (23878303),Taylor Powell,23878303,QB/S-FLEX,7500,EKU@EMU 09/02/2022 07:00PM ET,EMU,11.76
QB,Noah Kim (23878307),Noah Kim,23878307,QB/S-FLEX,7400,WMU@MSU 09/02/2022 07:00PM ET,MSU,0
RB,Darius Boone Jr. (23878488),Darius Boone Jr.,23878488,RB/FLEX/S-FLEX,7400,EKU@EMU 09/02/2022 07:00PM ET,EMU,7.37
WR,Grant DuBose (23878878),Grant DuBose,23878878,WR/FLEX/S-FLEX,7400,W&M@CHAR 09/02/2022 07:00PM ET,CHAR,16.42
WR,Jayden Reed (23878881),Jayden Reed,23878881,WR/FLEX/S-FLEX,7300,WMU@MSU 09/02/2022 07:00PM ET,MSU,19.54
QB,Max Duggan (23878309),Max Duggan,23878309,QB/S-FLEX,7000,TCU@COL 09/02/2022 10:00PM ET,TCU,19.41
WR,Kaleb Smith (23878884),Kaleb Smith,23878884,WR/FLEX/S-FLEX,6900,VT@ODU 09/02/2022 07:00PM ET,VT,5.8
RB,Sean Tyler (23878491),Sean Tyler,23878491,RB/FLEX/S-FLEX,6900,WMU@MSU 09/02/2022 07:00PM ET,WMU,17.65
QB,Brooks Blount (23878311),Brooks Blount,23878311,QB/S-FLEX,6900,EKU@EMU 09/02/2022 07:00PM ET,EMU,0
RB,Jarek Broussard (23878494),Jarek Broussard,23878494,RB/FLEX/S-FLEX,6800,WMU@MSU 09/02/2022 07:00PM ET,MSU,9.56
QB,Riley Leonard (23878313),Riley Leonard,23878313,QB/S-FLEX,6600,TEMP@DUKE 09/02/2022 07:30PM ET,DUKE,7.76
WR,Dylan Drummond (23878887),Dylan Drummond,23878887,WR/FLEX/S-FLEX,6600,EKU@EMU 09/02/2022 07:00PM ET,EMU,13.69
WR,Jalon Calhoun (23878890),Jalon Calhoun,23878890,WR/FLEX/S-FLEX,6500,TEMP@DUKE 09/02/2022 07:30PM ET,DUKE,13.18
WR,Corey Crooms (23878893),Corey Crooms,23878893,WR/FLEX/S-FLEX,6400,WMU@MSU 09/02/2022 07:00PM ET,WMU,14.86
WR,Lawrence Arnold (23878896),Lawrence Arnold,23878896,WR/FLEX/S-FLEX,6300,TNTC@KU 09/02/2022 08:00PM ET,KU,7.66
RB,Jalen Holston (23878497),Jalen Holston,23878497,RB/FLEX/S-FLEX,6300,VT@ODU 09/02/2022 07:00PM ET,VT,5.59
QB,Jack Salopek (23878315),Jack Salopek,23878315,QB/S-FLEX,6300,WMU@MSU 09/02/2022 07:00PM ET,WMU,0.4
RB,Jaylen Coleman (23878500),Jaylen Coleman,23878500,RB/FLEX/S-FLEX,6200,TEMP@DUKE 09/02/2022 07:30PM ET,DUKE,0.2
WR,Jadan Blue (23878899),Jadan Blue,23878899,WR/FLEX/S-FLEX,6100,VT@ODU 09/02/2022 07:00PM ET,VT,6.72
RB,Ky Thomas (23878503),Ky Thomas,23878503,RB/FLEX/S-FLEX,6000,TNTC@KU 09/02/2022 08:00PM ET,KU,15.87
QB,D'Wan Mathis (23878317),D'Wan Mathis,23878317,QB/S-FLEX,6000,TEMP@DUKE 09/02/2022 07:30PM ET,TEMP,12.16
WR,Savion Williams (23878905),Savion Williams,23878905,WR/FLEX/S-FLEX,5900,TCU@COL 09/02/2022 10:00PM ET,TCU,4.37
