Picked At,Pick Number,Appearance,First Name,Last Name,Team,Position,Draft,Draft Entry,Draft Entry Fee,Draft Size,Draft Total Prizes,Tournament Title,Tournament,Tournament Entry Fee,Tournament Total Prizes,Tournament Size,Draft Pool Title,Draft Pool,Draft Pool Entry Fee,Draft Pool Total Prizes,Draft Pool Size,Weekly Winner Title,Weekly Winner,Weekly Winner Entry Fee,Weekly Winner Total Prizes,Weekly Winner Size
2023-09-07 00:49:01 UTC,28,5b5c93cb-b045-46fc-8746-429a04a55d04,Jalen,Hurts,PHI,QB,a4680357-22a7-449f-a6aa-725fbd0c6158,56bf781c-2a32-4255-8bce-fa482a1fc730,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 03:06:24 UTC,95,80d273d3-a9e7-44f4-a317-01c7b7e985d6,Tua,Tagovailoa,MIA,QB,4b16db0c-dff5-4858-8310-2fd3350c29dd,4de18efc-eb6f-49ae-804d-a2690adbcf2d,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 02:47:06 UTC,2,921c86bb-5eac-45b6-83e7-c60ceb923f27,Patrick,Mahomes,KC,QB,4b16db0c-dff5-4858-8310-2fd3350c29dd,4de18efc-eb6f-49ae-804d-a2690adbcf2d,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-04 01:28:25 UTC,206,48a0247e-065b-4dae-a5fe-5f19ae2a8c55,Sam,Howell,WAS,QB,61bf12d3-cc14-4315-9ea0-3cceb3774369,c1662fc5-7722-4773-a4ce-186fc5b60ab7,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-04 01:22:05 UTC,179,2cde7ee9-dcc6-439f-b9bd-1f7a714bbd2e,Trey,Lance,DAL,QB,61bf12d3-cc14-4315-9ea0-3cceb3774369,c1662fc5-7722-4773-a4ce-186fc5b60ab7,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-04 00:44:58 UTC,14,5b5c93cb-b045-46fc-8746-429a04a55d04,Jalen,Hurts,PHI,QB,61bf12d3-cc14-4315-9ea0-3cceb3774369,c1662fc5-7722-4773-a4ce-186fc5b60ab7,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-07-10 17:59:17 UTC,176,e1d7b91c-3bcb-43d7-9d07-1de8b23cb4fd,C.J.,Stroud,HOU,QB,b0ea594a-84a9-4ca9-999e-2ba5bacfc403,97d62a42-e454-46e4-a6b9-6d62d7a3dfea,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-07-10 17:44:02 UTC,113,1a4aecc1-e7e3-49d5-9e5e-c7176e25d1de,Geno,Smith,SEA,QB,b0ea594a-84a9-4ca9-999e-2ba5bacfc403,97d62a42-e454-46e4-a6b9-6d62d7a3dfea,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-04 01:43:02 UTC,45,a6994077-b455-45b7-8bd5-a2913f5772d6,Justin,Herbert,LAC,QB,b88ec8d1-d9f0-48d2-842c-32e3a834c237,061ece10-494a-4333-a623-e76d811a09d8,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-04 01:38:39 UTC,28,c9e54966-3437-48b2-952e-037e64bfd1f7,Lamar,Jackson,BAL,QB,b88ec8d1-d9f0-48d2-842c-32e3a834c237,061ece10-494a-4333-a623-e76d811a09d8,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-07-10 13:00:07 UTC,165,1cb78fa4-f00c-4930-b736-e73291a12b32,Brock,Purdy,SF,QB,82731e5d-e9c4-4ac0-8c8e-579d81588c14,395f268e-d653-4c83-b535-06ccb16a4ae6,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-07-10 12:24:40 UTC,21,5b5c93cb-b045-46fc-8746-429a04a55d04,Jalen,Hurts,PHI,QB,82731e5d-e9c4-4ac0-8c8e-579d81588c14,395f268e-d653-4c83-b535-06ccb16a4ae6,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-27 21:40:17 UTC,105,734bbf1c-6f72-4e15-9852-cfea529fe459,Daniel,Jones,NYG,QB,68fbf828-a30f-4aad-9847-c86f8403119b,cd9947d9-9112-4601-82ed-746dcb10c419,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-27 21:27:50 UTC,57,15833c9f-ca03-47c6-8823-6fa04bfa488c,Trevor,Lawrence,JAX,QB,68fbf828-a30f-4aad-9847-c86f8403119b,cd9947d9-9112-4601-82ed-746dcb10c419,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-12 19:31:41 UTC,176,e1d7b91c-3bcb-43d7-9d07-1de8b23cb4fd,C.J.,Stroud,HOU,QB,7bc72443-8f84-4db7-8b9d-123d4b8e15b7,245197cc-4439-4593-9282-23024f7fa44f,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-12 19:01:04 UTC,17,921c86bb-5eac-45b6-83e7-c60ceb923f27,Patrick,Mahomes,KC,QB,7bc72443-8f84-4db7-8b9d-123d4b8e15b7,245197cc-4439-4593-9282-23024f7fa44f,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 04:00:11 UTC,121,1a4aecc1-e7e3-49d5-9e5e-c7176e25d1de,Geno,Smith,SEA,QB,64562a25-3d74-48ac-80d6-0032544c0943,4e19fccf-5e9d-4542-ac9d-e7f1bcb19135,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 03:35:17 UTC,1,b51420b4-d688-4da5-b910-39c884e5ee65,Josh,Allen,BUF,QB,64562a25-3d74-48ac-80d6-0032544c0943,4e19fccf-5e9d-4542-ac9d-e7f1bcb19135,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 04:58:46 UTC,115,078eb70d-7dc2-4d6d-b5c8-0affb320a385,Damien,Harris,BUF,RB,d0621484-033c-4c92-805d-c934fa13ad51,b06b47a2-0563-445a-b11a-a62ee8d1cd1b,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 04:52:56 UTC,91,9d442367-5f0a-438c-91d3-35dba79ccb50,Javonte,Williams,DEN,RB,d0621484-033c-4c92-805d-c934fa13ad51,b06b47a2-0563-445a-b11a-a62ee8d1cd1b,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 04:48:45 UTC,78,89b28392-eb83-4f7c-8bf8-a0a2143a0073,Rashaad,Penny,PHI,RB,d0621484-033c-4c92-805d-c934fa13ad51,b06b47a2-0563-445a-b11a-a62ee8d1cd1b,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 04:45:13 UTC,67,6500235c-ff60-4d0b-9417-97d44305667a,J.K.,Dobbins,BAL,RB,d0621484-033c-4c92-805d-c934fa13ad51,b06b47a2-0563-445a-b11a-a62ee8d1cd1b,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 04:32:26 UTC,19,cfeffc5a-6ad3-441f-b789-c5cd643025e5,Saquon,Barkley,NYG,RB,d0621484-033c-4c92-805d-c934fa13ad51,b06b47a2-0563-445a-b11a-a62ee8d1cd1b,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 06:16:59 UTC,148,4b2f91a6-5390-442d-9a88-b42208c1e003,Jeff,Wilson,MIA,RB,a44b4c6f-041d-4494-af80-0ee7e299d9d1,f2293156-27eb-45ba-b192-79b1a8acd3c9,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 06:04:17 UTC,100,b5eeec09-e02e-42f8-a16a-99735d78e465,Alvin,Kamara,NO,RB,a44b4c6f-041d-4494-af80-0ee7e299d9d1,f2293156-27eb-45ba-b192-79b1a8acd3c9,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 06:02:15 UTC,93,82a8010c-7c59-4e50-9e78-cbeb3450de3f,Joe,Mixon,CIN,RB,a44b4c6f-041d-4494-af80-0ee7e299d9d1,f2293156-27eb-45ba-b192-79b1a8acd3c9,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 05:58:04 UTC,76,e80fb811-a2b9-4a0f-b3fd-40304e750bdc,D'Andre,Swift,PHI,RB,a44b4c6f-041d-4494-af80-0ee7e299d9d1,f2293156-27eb-45ba-b192-79b1a8acd3c9,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 05:43:25 UTC,21,9ad057fb-3bff-4f63-89c6-10bba0adbf64,Nick,Chubb,CLE,RB,a44b4c6f-041d-4494-af80-0ee7e299d9d1,f2293156-27eb-45ba-b192-79b1a8acd3c9,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-05 23:43:09 UTC,193,7422d8e6-6f64-4525-8fbc-0a901fa15de8,Gus,Edwards,BAL,RB,933eb3f5-3ee1-4570-a134-faba2e95012d,8d4bc1e3-c5a7-4ad4-bde4-bb5d982e1de6,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-05 23:36:16 UTC,168,b07aac57-e352-4360-bcb7-ce70aa41eddd,Tank,Bigsby,JAX,RB,933eb3f5-3ee1-4570-a134-faba2e95012d,8d4bc1e3-c5a7-4ad4-bde4-bb5d982e1de6,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-05 23:29:53 UTC,144,0c8dd537-3042-4426-9fb3-490216869e11,D'Onta,Foreman,CHI,RB,933eb3f5-3ee1-4570-a134-faba2e95012d,8d4bc1e3-c5a7-4ad4-bde4-bb5d982e1de6,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-05 23:22:56 UTC,120,e95e5b3d-3e68-4737-8967-c81be986af07,Elijah,Mitchell,SF,RB,933eb3f5-3ee1-4570-a134-faba2e95012d,8d4bc1e3-c5a7-4ad4-bde4-bb5d982e1de6,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-05 23:09:39 UTC,72,144c2dee-87e3-458e-b4a9-13ca62c40785,Isiah,Pacheco,KC,RB,933eb3f5-3ee1-4570-a134-faba2e95012d,8d4bc1e3-c5a7-4ad4-bde4-bb5d982e1de6,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-05 22:57:06 UTC,25,0cecc06f-ac6b-4914-9755-19cba8963c38,Derrick,Henry,TEN,RB,933eb3f5-3ee1-4570-a134-faba2e95012d,8d4bc1e3-c5a7-4ad4-bde4-bb5d982e1de6,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 18:08:52 UTC,208,b677e4ee-19b6-48a7-ad9f-4f5f76a76620,Chris,Evans,CIN,RB,e405b446-0e66-402a-8322-bf1af4259b43,b1d4bf53-29af-4a24-be80-3e5c4948a8fe,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 18:00:56 UTC,177,8b8e693e-6f78-44f7-b1bf-193394201ca0,Kenneth,Gainwell,PHI,RB,e405b446-0e66-402a-8322-bf1af4259b43,b1d4bf53-29af-4a24-be80-3e5c4948a8fe,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 17:43:28 UTC,105,b5eeec09-e02e-42f8-a16a-99735d78e465,Alvin,Kamara,NO,RB,e405b446-0e66-402a-8322-bf1af4259b43,b1d4bf53-29af-4a24-be80-3e5c4948a8fe,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 17:40:06 UTC,88,dc079327-30f7-4d37-a636-698749f0fbc0,James,Cook,BUF,RB,e405b446-0e66-402a-8322-bf1af4259b43,b1d4bf53-29af-4a24-be80-3e5c4948a8fe,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 17:29:13 UTC,40,54b4454f-fd64-4036-9ecd-bba1ac046c42,Najee,Harris,PIT,RB,e405b446-0e66-402a-8322-bf1af4259b43,b1d4bf53-29af-4a24-be80-3e5c4948a8fe,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 17:28:02 UTC,33,7bafb05e-e7ab-448e-92eb-b959cc6d948e,Travis,Etienne,JAX,RB,e405b446-0e66-402a-8322-bf1af4259b43,b1d4bf53-29af-4a24-be80-3e5c4948a8fe,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-09-07 01:16:55 UTC,141,bff80129-e274-4679-a027-5d70ae0d0f46,Jerick,McKinnon,KC,RB,a4680357-22a7-449f-a6aa-725fbd0c6158,56bf781c-2a32-4255-8bce-fa482a1fc730,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-09-07 01:13:05 UTC,124,b07aac57-e352-4360-bcb7-ce70aa41eddd,Tank,Bigsby,JAX,RB,a4680357-22a7-449f-a6aa-725fbd0c6158,56bf781c-2a32-4255-8bce-fa482a1fc730,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-09-07 01:06:09 UTC,93,6c65b88a-a8cb-40ff-9365-82ecd3458fa3,Khalil,Herbert,CHI,RB,a4680357-22a7-449f-a6aa-725fbd0c6158,56bf781c-2a32-4255-8bce-fa482a1fc730,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-09-07 01:01:44 UTC,76,dc7adb54-2507-483d-9b01-a6d5dd228c28,David,Montgomery,DET,RB,a4680357-22a7-449f-a6aa-725fbd0c6158,56bf781c-2a32-4255-8bce-fa482a1fc730,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-09-07 00:43:49 UTC,4,cb146f30-7eea-45e3-ab14-a9b602628d0e,Christian,McCaffrey,SF,RB,a4680357-22a7-449f-a6aa-725fbd0c6158,56bf781c-2a32-4255-8bce-fa482a1fc730,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 03:28:25 UTC,194,78e57757-9596-40ad-99e1-1b169b6564ea,Michael,Carter,NYJ,RB,4b16db0c-dff5-4858-8310-2fd3350c29dd,4de18efc-eb6f-49ae-804d-a2690adbcf2d,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 03:07:06 UTC,98,89b28392-eb83-4f7c-8bf8-a0a2143a0073,Rashaad,Penny,PHI,RB,4b16db0c-dff5-4858-8310-2fd3350c29dd,4de18efc-eb6f-49ae-804d-a2690adbcf2d,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 03:01:18 UTC,71,144c2dee-87e3-458e-b4a9-13ca62c40785,Isiah,Pacheco,KC,RB,4b16db0c-dff5-4858-8310-2fd3350c29dd,4de18efc-eb6f-49ae-804d-a2690adbcf2d,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 02:56:36 UTC,50,edc95505-1431-4de0-a5da-a770832fd0f9,Dalvin,Cook,NYJ,RB,4b16db0c-dff5-4858-8310-2fd3350c29dd,4de18efc-eb6f-49ae-804d-a2690adbcf2d,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-04-30 02:51:11 UTC,26,3b60cdf6-f594-456b-820d-13149b3b943f,Kenneth,Walker III,SEA,RB,4b16db0c-dff5-4858-8310-2fd3350c29dd,4de18efc-eb6f-49ae-804d-a2690adbcf2d,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-04 01:23:22 UTC,182,8b8e693e-6f78-44f7-b1bf-193394201ca0,Kenneth,Gainwell,PHI,RB,61bf12d3-cc14-4315-9ea0-3cceb3774369,c1662fc5-7722-4773-a4ce-186fc5b60ab7,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-04 01:17:31 UTC,158,4b2f91a6-5390-442d-9a88-b42208c1e003,Jeff,Wilson,MIA,RB,61bf12d3-cc14-4315-9ea0-3cceb3774369,c1662fc5-7722-4773-a4ce-186fc5b60ab7,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-04 01:06:28 UTC,110,89b28392-eb83-4f7c-8bf8-a0a2143a0073,Rashaad,Penny,PHI,RB,61bf12d3-cc14-4315-9ea0-3cceb3774369,c1662fc5-7722-4773-a4ce-186fc5b60ab7,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-04 01:05:47 UTC,107,b5eeec09-e02e-42f8-a16a-99735d78e465,Alvin,Kamara,NO,RB,61bf12d3-cc14-4315-9ea0-3cceb3774369,c1662fc5-7722-4773-a4ce-186fc5b60ab7,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-04 01:01:15 UTC,86,dc079327-30f7-4d37-a636-698749f0fbc0,James,Cook,BUF,RB,61bf12d3-cc14-4315-9ea0-3cceb3774369,c1662fc5-7722-4773-a4ce-186fc5b60ab7,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-04 00:49:51 UTC,35,7bafb05e-e7ab-448e-92eb-b959cc6d948e,Travis,Etienne,JAX,RB,61bf12d3-cc14-4315-9ea0-3cceb3774369,c1662fc5-7722-4773-a4ce-186fc5b60ab7,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-07-10 17:55:17 UTC,161,f848c12a-ea88-4f63-b9f4-8d2e2ed00e0e,Roschon,Johnson,CHI,RB,b0ea594a-84a9-4ca9-999e-2ba5bacfc403,97d62a42-e454-46e4-a6b9-6d62d7a3dfea,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-07-10 17:53:32 UTC,152,19fc6afa-0801-4d1a-8059-043de2a9e491,Devin,Singletary,HOU,RB,b0ea594a-84a9-4ca9-999e-2ba5bacfc403,97d62a42-e454-46e4-a6b9-6d62d7a3dfea,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-07-10 17:36:41 UTC,80,dc7adb54-2507-483d-9b01-a6d5dd228c28,David,Montgomery,DET,RB,b0ea594a-84a9-4ca9-999e-2ba5bacfc403,97d62a42-e454-46e4-a6b9-6d62d7a3dfea,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-07-10 17:26:27 UTC,41,54b4454f-fd64-4036-9ecd-bba1ac046c42,Najee,Harris,PIT,RB,b0ea594a-84a9-4ca9-999e-2ba5bacfc403,97d62a42-e454-46e4-a6b9-6d62d7a3dfea,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-07-10 17:24:37 UTC,32,287ba60d-6aaa-48b1-a3b9-309b03d109fb,Rhamondre,Stevenson,NE,RB,b0ea594a-84a9-4ca9-999e-2ba5bacfc403,97d62a42-e454-46e4-a6b9-6d62d7a3dfea,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-04 02:15:02 UTC,172,bff80129-e274-4679-a027-5d70ae0d0f46,Jerick,McKinnon,KC,RB,b88ec8d1-d9f0-48d2-842c-32e3a834c237,061ece10-494a-4333-a623-e76d811a09d8,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
2023-05-04 02:06:18 UTC,141,371bdac8-ec09-4438-9e14-e5af87326c8d,Raheem,Mostert,MIA,RB,b88ec8d1-d9f0-48d2-842c-32e3a834c237,061ece10-494a-4333-a623-e76d811a09d8,,12,,Best Ball Mania IV,59a8aec1-dee3-4cbf-b3fb-ae0f4f987036,25.0,15000000.0,677376,,,,,,,,,,
