Picked At,Pick Number,Appearance,First Name,Last Name,Team,Position,Draft,Draft Entry,Draft Entry Fee,Draft Size,Draft Total Prizes,Tournament Title,Tournament,Tournament Entry Fee,Tournament Total Prizes,Tournament Size,Draft Pool Title,Draft Pool,Draft Pool Entry Fee,Draft Pool Total Prizes,Draft Pool Size,Weekly Winner Title,Weekly Winner,Weekly Winner Entry Fee,Weekly Winner Total Prizes,Weekly Winner Size
2023-04-19 13:45:55 UTC,118,dadb878e-380d-4aa8-b7de-fec70e54a5a1,Ryan,Tannehill,TEN,QB,ff15c6d6-0b63-492f-94e3-b425d21c9029,29551624-b47e-4783-96fb-6688e64e40b7,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:42:10 UTC,99,554d5661-e27f-44d0-8096-e740a252853a,Evan,Engram,JAX,TE,ff15c6d6-0b63-492f-94e3-b425d21c9029,29551624-b47e-4783-96fb-6688e64e40b7,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:40:38 UTC,94,ea75cda8-0bc3-4a53-9d11-7d9e29758ceb,Dameon,Pierce,HOU,RB,ff15c6d6-0b63-492f-94e3-b425d21c9029,29551624-b47e-4783-96fb-6688e64e40b7,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:35:58 UTC,75,e72a5f17-8fcf-4bd1-a6e3-455745e92b92,Christian,Kirk,JAX,WR,ff15c6d6-0b63-492f-94e3-b425d21c9029,29551624-b47e-4783-96fb-6688e64e40b7,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:34:50 UTC,70,363dd171-8d56-4df3-9098-e07ade475d55,Jerry,Jeudy,DEN,WR,ff15c6d6-0b63-492f-94e3-b425d21c9029,29551624-b47e-4783-96fb-6688e64e40b7,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:29:28 UTC,51,e1245e32-048e-45b8-be67-53a9029bf80b,DK,Metcalf,SEA,WR,ff15c6d6-0b63-492f-94e3-b425d21c9029,29551624-b47e-4783-96fb-6688e64e40b7,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:28:01 UTC,46,2eba669f-b61e-42ab-98f0-b0e9542315e2,Kyler,Murray,ARI,QB,ff15c6d6-0b63-492f-94e3-b425d21c9029,29551624-b47e-4783-96fb-6688e64e40b7,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:23:07 UTC,27,74e0cbd8-6935-4eb1-a311-e2dde037a2a7,Amon-Ra,St. Brown,DET,WR,ff15c6d6-0b63-492f-94e3-b425d21c9029,29551624-b47e-4783-96fb-6688e64e40b7,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:21:13 UTC,22,427fb185-4165-4ea3-a5b5-2b87db3db51a,Austin,Ekeler,LAC,RB,ff15c6d6-0b63-492f-94e3-b425d21c9029,29551624-b47e-4783-96fb-6688e64e40b7,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:16:04 UTC,3,a96c5b15-3173-404b-8b96-f99a3d14dcae,Jalen,Hurts,PHI,QB,ff15c6d6-0b63-492f-94e3-b425d21c9029,29551624-b47e-4783-96fb-6688e64e40b7,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 11:55:56 UTC,229,efa7eb3f-a734-455b-bdc0-c0dc8682d37d,Zach,Wilson,NYJ,QB,17c02516-341a-4209-9c15-c53b0d5da804,10d30171-45c4-405a-8a4c-e38d670fb974,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 11:55:34 UTC,228,5174b7be-aed8-480e-8e1c-bf8725dac1ad,Kyle,Trask,TB,QB,17c02516-341a-4209-9c15-c53b0d5da804,10d30171-45c4-405a-8a4c-e38d670fb974,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 11:50:15 UTC,205,dbd017ce-7bbb-4982-9227-ed07868727e1,Zach,Evans,LAR,RB,17c02516-341a-4209-9c15-c53b0d5da804,10d30171-45c4-405a-8a4c-e38d670fb974,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 11:49:49 UTC,204,26e229ad-4499-499e-8c16-354d848d2e2b,Michael,Mayer,LV,TE,17c02516-341a-4209-9c15-c53b0d5da804,10d30171-45c4-405a-8a4c-e38d670fb974,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 11:45:02 UTC,181,627c4a36-eeb4-4309-a0dd-04197716f7aa,Nico,Collins,HOU,WR,17c02516-341a-4209-9c15-c53b0d5da804,10d30171-45c4-405a-8a4c-e38d670fb974,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 11:44:59 UTC,180,3af0f061-8090-4d2d-834e-8c1f6c122b55,Adam,Thielen,CAR,WR,17c02516-341a-4209-9c15-c53b0d5da804,10d30171-45c4-405a-8a4c-e38d670fb974,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 11:40:48 UTC,157,c4820022-3ca7-496f-aefa-7cc04f1b61e9,Jeff,Wilson,MIA,RB,17c02516-341a-4209-9c15-c53b0d5da804,10d30171-45c4-405a-8a4c-e38d670fb974,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 11:40:21 UTC,156,f557d10c-13d4-4de0-8347-99135c6d307c,Taysom,Hill,NO,TE,17c02516-341a-4209-9c15-c53b0d5da804,10d30171-45c4-405a-8a4c-e38d670fb974,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 11:34:20 UTC,133,60768450-abb5-4fa3-bbc0-3d54210beaed,K.J.,Osborn,MIN,WR,17c02516-341a-4209-9c15-c53b0d5da804,10d30171-45c4-405a-8a4c-e38d670fb974,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 11:33:51 UTC,132,7e7e8899-37b3-41ea-8810-814bd363fe6b,Dawson,Knox,BUF,TE,17c02516-341a-4209-9c15-c53b0d5da804,10d30171-45c4-405a-8a4c-e38d670fb974,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 11:28:01 UTC,109,d78fb385-e212-42f2-bdfa-124f5eea7251,Javonte,Williams,DEN,RB,17c02516-341a-4209-9c15-c53b0d5da804,10d30171-45c4-405a-8a4c-e38d670fb974,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 11:27:36 UTC,108,71d07c29-ee48-4f99-92cb-d8798fe58de6,Brandin,Cooks,DAL,WR,17c02516-341a-4209-9c15-c53b0d5da804,10d30171-45c4-405a-8a4c-e38d670fb974,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 11:21:43 UTC,85,a2551aed-6661-42fc-a1e6-4459add0c84b,Jaxon,Smith-Njigba,SEA,WR,17c02516-341a-4209-9c15-c53b0d5da804,10d30171-45c4-405a-8a4c-e38d670fb974,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 11:21:15 UTC,84,ace893fc-7575-4ebd-9540-cb5b401e1971,Brandon,Aiyuk,SF,WR,17c02516-341a-4209-9c15-c53b0d5da804,10d30171-45c4-405a-8a4c-e38d670fb974,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 11:15:54 UTC,61,4e9f9447-133e-45ad-bfd0-c81777082351,Mike,Williams,LAC,WR,17c02516-341a-4209-9c15-c53b0d5da804,10d30171-45c4-405a-8a4c-e38d670fb974,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 11:15:48 UTC,60,edec2841-eaef-439d-b64e-364d2fa4397d,Bryce,Young,CAR,QB,17c02516-341a-4209-9c15-c53b0d5da804,10d30171-45c4-405a-8a4c-e38d670fb974,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 11:09:52 UTC,37,cc6fe48d-3681-4831-8aed-be6bd00e685f,Derrick,Henry,TEN,RB,17c02516-341a-4209-9c15-c53b0d5da804,10d30171-45c4-405a-8a4c-e38d670fb974,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 11:09:25 UTC,36,ab0d476b-ee26-472f-9e74-826e12ff1f7f,Nick,Chubb,CLE,RB,17c02516-341a-4209-9c15-c53b0d5da804,10d30171-45c4-405a-8a4c-e38d670fb974,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 11:04:49 UTC,13,d94439a4-ad1b-4577-9cd8-dcfea90ff954,Dak,Prescott,DAL,QB,17c02516-341a-4209-9c15-c53b0d5da804,10d30171-45c4-405a-8a4c-e38d670fb974,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 11:04:38 UTC,12,a5d7301e-05e1-49e3-84f0-cd2f04cfc26f,Travis,Kelce,KC,TE,17c02516-341a-4209-9c15-c53b0d5da804,10d30171-45c4-405a-8a4c-e38d670fb974,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:10:26 UTC,236,06a18d77-b26e-4bb1-ba7d-2c538f66dcb7,Taylor,Heinicke,ATL,QB,bb69b61c-ceab-4c58-a10e-3378378b7b18,08ac29eb-3b04-4a2c-8cf6-001c89916d2e,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:07:08 UTC,221,45a7d2a4-8a42-4eb1-9e4d-5abf7fe9aa8e,Jerome,Ford,CLE,RB,bb69b61c-ceab-4c58-a10e-3378378b7b18,08ac29eb-3b04-4a2c-8cf6-001c89916d2e,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:04:54 UTC,212,dbd017ce-7bbb-4982-9227-ed07868727e1,Zach,Evans,LAR,RB,bb69b61c-ceab-4c58-a10e-3378378b7b18,08ac29eb-3b04-4a2c-8cf6-001c89916d2e,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:02:01 UTC,197,0c02a861-afef-494e-924e-0036346b9919,Sean,Tucker,TB,RB,bb69b61c-ceab-4c58-a10e-3378378b7b18,08ac29eb-3b04-4a2c-8cf6-001c89916d2e,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 12:59:47 UTC,188,b8a3c3bd-6400-4348-a9cf-ea6b79c060ec,Tim,Patrick,DEN,WR,bb69b61c-ceab-4c58-a10e-3378378b7b18,08ac29eb-3b04-4a2c-8cf6-001c89916d2e,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 12:57:19 UTC,173,9ad8ead1-2c97-4d62-8acc-042e7ba7ebc5,Rashid,Shaheed,NO,WR,bb69b61c-ceab-4c58-a10e-3378378b7b18,08ac29eb-3b04-4a2c-8cf6-001c89916d2e,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 12:55:08 UTC,164,f557d10c-13d4-4de0-8347-99135c6d307c,Taysom,Hill,NO,TE,bb69b61c-ceab-4c58-a10e-3378378b7b18,08ac29eb-3b04-4a2c-8cf6-001c89916d2e,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 12:51:26 UTC,149,a6a950c2-ff02-466f-bec2-1b3522236e04,Zay,Jones,JAX,WR,bb69b61c-ceab-4c58-a10e-3378378b7b18,08ac29eb-3b04-4a2c-8cf6-001c89916d2e,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 12:48:50 UTC,140,ec6d9da9-15a2-43da-bc73-8c2a79be1ad5,Elijah,Mitchell,SF,RB,bb69b61c-ceab-4c58-a10e-3378378b7b18,08ac29eb-3b04-4a2c-8cf6-001c89916d2e,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 12:45:24 UTC,125,dd946008-89fb-41e5-b3bf-a71c112e9d00,David,Njoku,CLE,TE,bb69b61c-ceab-4c58-a10e-3378378b7b18,08ac29eb-3b04-4a2c-8cf6-001c89916d2e,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 12:43:14 UTC,116,b556d83b-b458-4c7b-bc6f-28bd08bf8a1a,Alvin,Kamara,NO,RB,bb69b61c-ceab-4c58-a10e-3378378b7b18,08ac29eb-3b04-4a2c-8cf6-001c89916d2e,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 12:40:10 UTC,101,6615b1f7-ec4e-4b23-87af-7c1056365dfc,Tyler,Allgeier,ATL,RB,bb69b61c-ceab-4c58-a10e-3378378b7b18,08ac29eb-3b04-4a2c-8cf6-001c89916d2e,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 12:38:23 UTC,92,8d17cbca-9c8c-49fe-af0b-4b492ed7f143,Dallas,Goedert,PHI,TE,bb69b61c-ceab-4c58-a10e-3378378b7b18,08ac29eb-3b04-4a2c-8cf6-001c89916d2e,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 12:35:09 UTC,77,85ed68a4-9de4-4b6d-bcfb-da140645fd3e,Tyler,Lockett,SEA,WR,bb69b61c-ceab-4c58-a10e-3378378b7b18,08ac29eb-3b04-4a2c-8cf6-001c89916d2e,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 12:32:53 UTC,68,d0a29368-3e59-49b9-9413-e6e4350cd3df,Trey,Lance,DAL,QB,bb69b61c-ceab-4c58-a10e-3378378b7b18,08ac29eb-3b04-4a2c-8cf6-001c89916d2e,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 12:29:45 UTC,53,bfefb7e5-f3ca-467f-a38e-a93812a4e9c3,Amari,Cooper,CLE,WR,bb69b61c-ceab-4c58-a10e-3378378b7b18,08ac29eb-3b04-4a2c-8cf6-001c89916d2e,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 12:27:56 UTC,44,d681d354-b07f-4d5b-8dcc-267accbb057e,Derek,Carr,NO,QB,bb69b61c-ceab-4c58-a10e-3378378b7b18,08ac29eb-3b04-4a2c-8cf6-001c89916d2e,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 12:24:23 UTC,29,74e0cbd8-6935-4eb1-a311-e2dde037a2a7,Amon-Ra,St. Brown,DET,WR,bb69b61c-ceab-4c58-a10e-3378378b7b18,08ac29eb-3b04-4a2c-8cf6-001c89916d2e,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 12:22:41 UTC,20,ad62e417-d225-43c3-b972-51b1c9a348de,Stefon,Diggs,BUF,WR,bb69b61c-ceab-4c58-a10e-3378378b7b18,08ac29eb-3b04-4a2c-8cf6-001c89916d2e,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 12:19:32 UTC,5,7ee0dbf3-36ec-46ce-b9f6-33fb8f859a2c,Justin,Fields,CHI,QB,bb69b61c-ceab-4c58-a10e-3378378b7b18,08ac29eb-3b04-4a2c-8cf6-001c89916d2e,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:57:01 UTC,235,e606f0fa-cc5f-47a5-95e6-0de62adbf7e5,Chase,Brown,CIN,RB,2e24f145-d182-4fb2-bcbe-a1f1c981582d,aa2c1a1a-8f3f-48ae-b836-ce506d3f133b,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:53:20 UTC,222,68e1175b-94a0-4a9d-a8c6-56af39dd019d,Brock,Wright,DET,TE,2e24f145-d182-4fb2-bcbe-a1f1c981582d,aa2c1a1a-8f3f-48ae-b836-ce506d3f133b,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:50:28 UTC,211,a6cc1d4a-f57b-4ce8-8452-294cd67e6bac,Isaiah,Likely,BAL,TE,2e24f145-d182-4fb2-bcbe-a1f1c981582d,aa2c1a1a-8f3f-48ae-b836-ce506d3f133b,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:47:31 UTC,198,19674308-1c07-40e3-a91c-dd1c5ca7823e,Marvin,Jones,DET,WR,2e24f145-d182-4fb2-bcbe-a1f1c981582d,aa2c1a1a-8f3f-48ae-b836-ce506d3f133b,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:45:17 UTC,187,84bfee43-68f3-4d79-8abe-f63c3588509a,Kareem,Hunt,,RB,2e24f145-d182-4fb2-bcbe-a1f1c981582d,aa2c1a1a-8f3f-48ae-b836-ce506d3f133b,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:42:07 UTC,174,cad6b063-6986-4743-8a8a-59fdb88c50c5,Joshua,Kelley,LAC,RB,2e24f145-d182-4fb2-bcbe-a1f1c981582d,aa2c1a1a-8f3f-48ae-b836-ce506d3f133b,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:38:49 UTC,163,f409cf05-b7f5-4ac7-94dc-5d8b72c2eeac,Jalin,Hyatt,NYG,WR,2e24f145-d182-4fb2-bcbe-a1f1c981582d,aa2c1a1a-8f3f-48ae-b836-ce506d3f133b,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:35:39 UTC,150,1369da46-d8b6-481f-bb5a-1b6960e93f6d,Chigoziem,Okonkwo,TEN,TE,2e24f145-d182-4fb2-bcbe-a1f1c981582d,aa2c1a1a-8f3f-48ae-b836-ce506d3f133b,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:33:02 UTC,139,b018efb3-a1de-4a08-8aae-c7814c891635,Jordan,Addison,MIN,WR,2e24f145-d182-4fb2-bcbe-a1f1c981582d,aa2c1a1a-8f3f-48ae-b836-ce506d3f133b,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:29:26 UTC,126,36fb7ecd-e576-484e-830d-008e6420b466,Joshua,Palmer,LAC,WR,2e24f145-d182-4fb2-bcbe-a1f1c981582d,aa2c1a1a-8f3f-48ae-b836-ce506d3f133b,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:26:38 UTC,115,a3f02289-6578-41bc-91a3-b2ca756fda4a,Will,Levis,TEN,QB,2e24f145-d182-4fb2-bcbe-a1f1c981582d,aa2c1a1a-8f3f-48ae-b836-ce506d3f133b,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:22:53 UTC,102,d78fb385-e212-42f2-bdfa-124f5eea7251,Javonte,Williams,DEN,RB,2e24f145-d182-4fb2-bcbe-a1f1c981582d,aa2c1a1a-8f3f-48ae-b836-ce506d3f133b,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:20:17 UTC,91,40776067-a6c4-4631-bd1f-6cd4bbe3e59d,Darren,Waller,NYG,TE,2e24f145-d182-4fb2-bcbe-a1f1c981582d,aa2c1a1a-8f3f-48ae-b836-ce506d3f133b,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:18:01 UTC,78,9ce64bda-0250-4e86-a63b-7b2684af2b2c,Jameson,Williams,DET,WR,2e24f145-d182-4fb2-bcbe-a1f1c981582d,aa2c1a1a-8f3f-48ae-b836-ce506d3f133b,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
2023-04-19 13:15:39 UTC,67,d432198e-e836-48a0-8207-ff029bb8bb99,Keenan,Allen,LAC,WR,2e24f145-d182-4fb2-bcbe-a1f1c981582d,aa2c1a1a-8f3f-48ae-b836-ce506d3f133b,,12,,Big Board: Superflex,aef2b73c-5d42-4884-8a54-4c37cb8f39be,10.0,500000.0,56160,,,,,,,,,,
