player_name,sg_putt_pred,sg_putt_rank,sg_arg_pred,sg_arg_rank,sg_app_pred,sg_app_rank,sg_ott_pred,sg_ott_rank,sg_total_pred,sg_total_rank,distance_pred,distance_rank,accuracy_pred,accuracy_rank
"Herbert, Lucas",0.519,2,0.185,43,-0.212,245,-0.095,220,0.397,89,10.644,44,-0.080,402
"Pulkkanen, Tapio",0.105,127,0.032,147,-0.453,336,-0.390,327,-0.705,286,10.338,45,-0.104,423
"Kokrak, Jason",0.173,87,-0.016,193,0.183,86,0.481,28,0.820,48,10.319,46,0.005,174
"Canter, Laurie",-0.110,281,-0.293,408,0.053,138,0.494,26,0.144,131,10.285,47,-0.010,227
"Rozner, Antoine",-0.217,352,-0.109,288,0.055,135,0.123,129,-0.147,180,10.263,48,-0.020,258
"Rodgers, Patrick",0.291,39,-0.075,251,0.025,154,0.094,145,0.335,96,10.227,49,-0.052,357
"Davis, Cameron",0.137,104,-0.024,200,0.346,46,0.295,68,0.753,55,10.120,50,-0.047,340
"Hovland, Viktor",0.221,64,-0.275,399,0.638,12,0.583,16,1.167,21,9.328,51,0.034,95
"Higgo, Garrick",-0.052,236,-0.290,406,-0.135,214,-0.046,197,-0.523,251,9.298,52,-0.039,321
"Woodland, Gary",0.074,149,0.043,141,0.360,43,0.430,38,0.906,36,9.200,53,-0.009,220
"Du Plessis, Hennie",0.075,147,0.057,129,-0.216,246,0.368,52,0.284,107,9.168,54,-0.039,318
"Hossler, Beau",0.445,8,0.155,64,-0.437,332,-0.010,182,0.153,127,9.116,55,-0.054,360
"Hardy, Nick",0.124,113,-0.046,218,0.058,134,0.419,41,0.555,75,8.971,56,-0.014,237
"Van Meijel, Lars",-0.145,314,-0.078,255,-0.563,363,-0.558,368,-1.344,367,8.885,57,-0.120,431
"Forrest, Grant",0.177,85,-0.008,184,-0.569,366,-0.214,254,-0.614,274,8.856,58,-0.068,381
"Garcia, Sergio",-0.082,258,0.069,119,0.203,79,0.447,32,0.636,68,8.848,59,0.010,160
"Smith, Jordan",-0.201,345,0.032,148,0.331,48,0.674,9,0.835,45,8.831,60,0.041,78
"Harrington, Scott",-0.179,334,-0.103,282,-0.678,381,-0.219,256,-1.180,357,8.824,61,-0.020,259
"Besseling, Wil",-0.049,234,-0.161,325,-0.284,272,0.500,24,0.006,155,8.776,62,-0.013,234
"Schauffele, Xander",0.409,14,0.245,18,0.807,4,0.442,34,1.903,6,8.731,63,0.030,103
"Scott, Adam",0.182,83,-0.049,224,0.393,39,0.067,152,0.594,71,8.676,64,-0.033,300
"Wolfe, Jared",-0.251,374,-0.186,346,-0.266,264,-0.240,263,-0.943,323,8.612,65,-0.054,362
"Burns, Sam",0.499,5,0.063,125,0.515,29,0.162,115,1.240,20,8.465,66,-0.029,290
"Finau, Tony",0.121,117,0.204,37,0.590,20,0.423,40,1.339,16,8.462,67,-0.026,277
"Ritchie, JC",-0.225,357,-0.270,397,0.007,160,0.183,105,-0.305,206,8.447,68,-0.025,276
"Meronk, Adrian",0.414,13,-0.160,323,-0.121,211,0.562,18,0.694,62,8.390,69,-0.012,230
"Tway, Kevin",0.098,132,0.075,114,-0.398,319,-0.240,262,-0.463,239,8.340,70,-0.092,413
"Enoch, Rhys",-0.123,295,-0.286,403,-0.949,413,-0.330,304,-1.689,392,8.207,71,-0.099,421
"Stone, Brandon",-0.154,320,-0.142,318,-0.196,240,0.155,118,-0.337,215,8.202,72,-0.029,289
"Hoffman, Charley",-0.293,386,-0.100,280,-0.093,203,0.076,149,-0.410,233,8.185,73,-0.051,351
"An, Byeong Hun",-0.314,388,0.056,130,-0.087,200,-0.074,211,-0.418,234,8.139,74,-0.077,394
"Tree, Toby",-0.553,427,-0.371,423,-0.903,408,-0.211,251,-2.039,409,8.038,75,-0.096,417
"Pieters, Thomas",0.084,140,0.127,83,0.230,71,0.457,29,0.898,38,8.001,76,-0.024,271
"Cantlay, Patrick",0.415,12,0.267,14,0.615,17,0.620,12,1.917,5,7.920,77,0.001,185
"Bjerregaard, Lucas",-0.057,244,-0.061,236,-0.573,368,-0.406,330,-1.097,347,7.726,78,-0.094,415
"Guerrier, Julien",0.143,102,-0.090,271,-0.488,345,0.101,139,-0.334,214,7.725,79,-0.029,287
"Ventura, Kristoffer",0.083,143,-0.339,419,-0.771,394,-0.338,306,-1.366,370,7.723,80,-0.051,353
"De Jager, Louis",-0.344,399,0.050,135,-0.255,260,-0.284,284,-0.833,305,7.717,81,-0.079,398
"Fisher, Ross",-0.457,418,-0.190,347,0.029,150,0.376,47,-0.242,201,7.704,82,-0.024,272
"Bradley, Keegan",-0.006,206,0.081,108,0.686,9,0.372,48,1.132,24,7.561,83,0.039,81
"Homa, Max",0.158,93,0.058,128,0.540,26,0.557,19,1.314,17,7.495,84,0.020,129
"Colsaerts, Nicolas",-0.448,417,-0.388,429,-0.203,243,-0.560,370,-1.599,387,7.489,85,-0.049,342
"Riley, Davis",0.073,150,-0.008,185,0.387,41,0.395,42,0.847,43,7.443,86,0.020,127
"Green, Gavin",0.209,70,-0.202,357,-0.551,358,-0.834,403,-1.378,371,7.300,87,-0.064,372
"Spieth, Jordan",0.132,107,0.279,10,0.459,32,0.386,44,1.256,19,7.202,88,-0.027,282
"Coetzee, George",0.187,81,-0.047,221,-0.324,289,0.032,164,-0.152,183,7.125,89,-0.045,337
"Chappell, Kevin",-0.097,273,-0.084,260,-0.355,303,-0.137,231,-0.673,281,7.090,90,-0.065,375
"Smalley, Alex",-0.141,313,0.001,177,0.358,44,0.352,55,0.570,72,7.043,91,0.023,118
"Swafford, Hudson",-0.053,238,-0.371,424,0.102,110,-0.029,193,-0.351,219,7.004,92,-0.004,204
"Smotherman, Austin",-0.168,329,-0.227,372,0.075,126,0.258,77,-0.062,163,6.993,93,0.020,131
"Bertasio, Nino",-0.063,248,-0.199,353,0.002,165,-0.694,384,-0.954,325,6.981,94,-0.065,376
"Lemke, Niklas",-0.183,335,-0.105,283,-0.559,361,-0.358,315,-1.206,359,6.827,95,-0.081,403
"Straka, Sepp",0.236,58,-0.014,190,-0.104,206,0.182,107,0.300,103,6.754,96,0.003,179
"Casey, Paul",-0.097,272,0.147,71,0.628,14,0.008,175,0.686,63,6.740,97,0.019,132
"Steele, Brendan",-0.291,385,-0.088,265,0.499,31,0.716,7,0.835,46,6.680,98,0.036,89
"Long, Hurly",0.196,77,0.022,161,-0.357,304,0.254,80,0.114,135,6.345,99,-0.040,325
"Watson, Bubba",-0.095,267,-0.002,180,0.283,58,0.537,21,0.723,60,6.341,100,0.006,170
"Horsfield, Sam",0.168,90,-0.049,223,0.428,35,-0.011,184,0.536,79,6.329,101,-0.028,285
"Cuartero Blanco, Emilio",-0.146,315,-0.247,386,-0.985,415,-0.018,186,-1.395,374,6.119,102,-0.079,395
"Wise, Aaron",0.080,145,0.156,61,0.542,25,0.366,53,1.143,22,6.086,103,0.014,143
"McNealy, Maverick",0.356,21,0.082,107,0.147,97,0.264,73,0.849,42,6.072,104,0.007,168
"Bekker, Oliver",0.071,152,0.078,110,-0.116,209,0.334,58,0.367,94,5.873,105,-0.009,219
"Cink, Stewart",-0.007,207,-0.110,289,0.081,120,0.259,76,0.223,114,5.755,106,-0.017,247
"Fitzpatrick, Matthew",0.439,9,0.300,5,0.522,28,0.745,5,2.006,3,5.659,107,0.048,64
"Ros, Pep Angles",0.042,170,-0.112,290,-0.861,401,-0.517,359,-1.447,377,5.561,108,-0.073,389
"Frittelli, Dylan",0.004,198,0.113,90,0.159,94,0.008,174,0.284,108,5.558,109,-0.067,379
"Heisele, Sebastian",-0.151,319,-0.406,431,-0.497,346,-0.043,196,-1.097,348,5.550,110,-0.027,279
"Pereira, Mito",0.050,166,0.015,167,0.537,27,0.446,33,1.049,32,5.514,111,0.042,75
"Day, Jason",0.196,76,0.278,11,-0.055,192,0.151,120,0.570,73,5.495,112,-0.003,201
"Fowler, Rickie",0.065,154,0.225,24,0.066,130,-0.161,239,0.195,118,5.482,113,-0.003,199
"Lowry, Shane",0.147,99,0.286,8,0.779,7,0.452,31,1.664,9,5.464,114,0.023,116
"Lombard, Zander",-0.250,373,-0.164,328,-0.395,318,-0.084,215,-0.893,316,5.324,115,-0.052,356
"Palmer, Ryan",-0.054,241,-0.023,198,0.003,163,0.204,96,0.130,132,5.306,116,-0.010,225
"Waring, Paul",-0.399,413,-0.229,373,-0.066,194,0.216,88,-0.478,244,5.282,117,-0.023,269
"Vincent, Scott",0.278,45,-0.258,391,-0.599,373,0.118,133,-0.461,237,5.259,118,-0.018,250
"McLeod, Jake",0.104,130,-0.427,433,-1.302,427,-0.199,249,-1.824,403,5.249,119,-0.080,399
"Pavon, Matthieu",0.020,183,-0.052,227,-0.156,221,0.048,158,-0.139,178,5.216,120,-0.026,278
"Hend, Scott",-0.591,430,-0.211,363,-0.726,389,-0.249,266,-1.778,401,5.140,121,-0.070,385
"Varner III, Harold",0.101,131,0.238,21,0.621,15,0.103,138,1.063,29,5.121,122,-0.019,254
"Valimaki, Sami",0.213,69,-0.266,396,-0.294,276,-0.214,253,-0.562,258,5.005,123,0.001,187
"Perez, Victor",-0.100,274,-0.259,393,0.197,82,0.151,121,-0.011,156,4.906,124,-0.030,293
"Grillo, Emiliano",-0.114,287,-0.116,294,0.141,99,0.456,30,0.367,95,4.893,125,0.057,43
"Hanna, Chase",-0.028,222,-0.107,286,-0.552,359,-0.004,180,-0.691,284,4.822,126,-0.042,329
"Paratore, Renato",0.144,101,0.071,117,-1.086,421,-1.266,425,-2.137,412,4.810,127,-0.117,429
"Langasque, Romain",-0.030,224,-0.010,188,0.083,119,0.349,56,0.392,90,4.782,128,-0.017,246
"Lewis, Tom",-0.387,410,-0.306,412,-0.281,270,-0.181,246,-1.155,355,4.691,129,-0.042,331
"Hatton, Tyrrell",0.341,25,0.215,31,0.207,77,0.089,147,0.852,41,4.633,130,-0.041,328
"Trainer, Martin",0.213,68,-0.028,203,-0.751,391,-0.422,332,-0.988,328,4.545,131,-0.079,397
"Saddier, Adrien",-0.085,260,-0.174,340,-0.249,258,-0.495,354,-1.003,329,4.436,132,-0.051,349
"Stallings, Scott",0.129,110,0.011,170,0.333,47,0.082,148,0.555,76,4.372,133,-0.021,261
"Migliozzi, Guido",0.001,201,-0.179,342,-0.481,343,-0.422,333,-1.081,343,4.324,134,-0.058,365
"Li, Haotong",0.276,47,-0.058,231,0.161,93,-0.470,346,-0.091,168,4.278,135,-0.094,416
"Theegala, Sahith",0.041,171,0.155,63,0.290,54,0.229,84,0.714,61,4.277,136,-0.037,309
"Porteous, Garrick",-0.466,419,-0.336,418,-0.351,300,0.121,130,-1.032,335,4.037,137,-0.001,189
"Kruyswijk, Jacques",0.013,192,0.050,134,-0.795,399,0.203,97,-0.529,252,4.030,138,-0.017,245
"Power, Seamus",0.361,19,0.158,60,0.317,52,0.280,71,1.115,26,3.893,139,-0.003,197
"Whaley, Vincent",0.270,49,0.077,111,-0.199,242,0.003,178,0.150,129,3.787,140,-0.074,391
"Leishman, Marc",0.219,65,0.127,82,0.201,81,0.021,168,0.568,74,3.740,141,-0.025,274
"Von Dellingshausen, Nicolai",-0.126,299,-0.221,369,-0.172,227,-0.274,278,-0.793,300,3.731,142,-0.038,313
"Armitage, Marcus",-0.210,350,-0.085,263,0.272,61,0.046,159,0.023,153,3.727,143,-0.035,303
"Jones, Matt",-0.234,361,0.230,23,0.155,95,0.221,87,0.372,93,3.712,144,-0.044,336
"Jordan, Matthew",-0.003,204,0.101,97,-0.406,323,-0.163,240,-0.470,241,3.672,145,-0.065,374
"Matsuyama, Hideki",0.084,139,0.210,33,0.806,5,0.306,66,1.406,14,3.595,146,0.010,157
"Kizzire, Patton",0.018,185,0.031,149,0.077,124,-0.095,221,0.031,151,3.581,147,-0.029,288
"Schwartzel, Charl",-0.024,218,0.168,49,0.109,108,-0.164,241,0.089,141,3.500,148,-0.039,316
"Gavins, Daniel",-0.280,380,0.092,102,-0.048,187,-0.484,352,-0.720,288,3.493,149,-0.056,364
"Lawrence, Thriston",0.182,82,-0.175,341,-0.040,181,0.263,74,0.230,112,3.475,150,-0.007,212
"Broberg, Kristoffer",-0.551,426,-0.202,356,0.049,140,0.241,82,-0.463,238,3.457,151,-0.004,202
"Im, Sungjae",0.239,57,0.261,17,0.446,33,0.587,15,1.532,10,3.446,152,0.054,52
"LaCroix, Frederic",0.040,172,-0.131,309,0.004,162,-0.365,318,-0.452,236,3.349,153,-0.040,326
"Griffin, Lanto",0.059,159,-0.133,310,0.268,62,0.016,171,0.212,116,3.306,154,-0.005,208
"Howell III, Charles",-0.033,225,0.219,28,0.173,91,0.368,51,0.727,59,3.284,155,0.005,173
"Van Rooyen, Erik",-0.036,227,-0.051,225,0.229,73,0.182,106,0.324,99,3.208,156,0.024,114
"Gooch, Talor",0.201,73,0.270,12,0.613,18,0.056,155,1.140,23,3.203,157,0.016,138
"Johnston, Liam",-0.088,263,-0.295,410,-1.167,425,-1.103,421,-2.653,429,2.892,158,-0.097,418
"Schenk, Adam",0.025,180,-0.124,303,0.091,116,0.118,134,0.110,136,2.878,159,-0.004,205
"Lagergren, Joakim",0.264,52,-0.256,390,-0.557,360,-0.266,274,-0.815,303,2.872,160,-0.084,405
"Quiros, Alvaro",-0.243,367,-0.123,301,-0.529,353,-0.376,321,-1.271,362,2.809,161,-0.069,382
"Fleetwood, Tommy",0.296,37,0.224,26,0.392,40,0.216,89,1.127,25,2.758,162,0.002,183
"Munoz, Sebastian",0.116,121,0.080,109,0.413,38,0.330,59,0.939,35,2.717,163,0.040,80
"Morikawa, Collin",0.083,142,-0.001,178,0.764,8,0.521,23,1.367,15,2.706,164,0.072,27
"Dunne, Paul",0.240,56,0.167,50,-1.477,431,-1.333,428,-2.403,420,2.679,165,-0.144,434
"Dubuisson, Victor",-0.237,363,-0.255,389,-0.387,314,0.152,119,-0.727,291,2.663,166,0.023,119
"Hill, Calum",0.368,18,-0.122,300,-0.267,266,-0.295,289,-0.316,210,2.663,167,-0.022,266
"Ortiz, Carlos",0.002,200,-0.063,238,-0.017,171,0.109,136,0.030,152,2.532,168,-0.024,273
"Smith, Cameron",0.507,4,0.292,6,0.642,11,0.037,162,1.478,11,2.464,169,-0.024,270
"Schmitt, Max",-0.030,223,-0.182,344,-0.564,364,-0.670,381,-1.446,376,2.425,170,-0.079,396
"Conners, Corey",0.062,156,0.009,171,0.575,24,0.624,11,1.270,18,2.398,171,0.074,25
"Moore, Taylor",-0.025,220,-0.014,191,-0.051,188,0.257,79,0.167,125,2.299,172,0.011,155
"Helligkilde, Marcus",-0.069,254,-0.047,222,-0.381,312,0.224,86,-0.273,204,2.251,173,-0.049,345
"Lee, Kyounghoon",0.130,109,0.133,76,0.153,96,0.227,85,0.643,67,2.195,174,0.034,94
"Noh, Seung-Yul",0.246,54,0.240,20,-0.119,210,-0.902,411,-0.536,255,2.130,175,-0.099,420
"Lee, Danny",-0.190,339,-0.186,345,0.129,104,0.208,92,-0.038,159,1.980,176,-0.007,213
"Samooja, Kalle",0.155,95,-0.064,241,-0.352,301,-0.239,261,-0.500,248,1.943,177,-0.037,311
"Mickelson, Phil",-0.169,332,-0.063,239,-0.578,370,-0.344,311,-1.154,354,1.906,178,-0.051,350
"O'Hair, Sean",-0.054,242,0.028,155,-0.347,298,-0.096,222,-0.470,240,1.828,179,0.009,162
"Higgs, Harry",0.162,92,0.024,159,-0.441,333,-0.519,361,-0.774,297,1.766,180,-0.063,371
"Veerman, Johannes",0.276,46,-0.119,297,-0.321,286,0.003,177,-0.161,187,1.735,181,-0.015,240
"Johnston, Andrew",-0.324,390,-0.090,270,-0.047,185,0.190,104,-0.271,203,1.690,182,0.016,137
"Hadley, Chesson",0.219,66,-0.125,305,-0.236,253,-0.458,343,-0.601,272,1.646,183,-0.043,334
"Wallace, Matt",-0.058,246,0.003,174,0.026,152,-0.292,288,-0.321,211,1.623,184,-0.019,256
"Wiesberger, Bernd",-0.746,434,0.155,62,0.584,21,0.100,140,0.092,140,1.612,185,0.034,93
"Macintyre, Robert",0.193,78,0.056,131,-0.043,183,-0.085,216,0.121,134,1.572,186,-0.012,231
"Harrington, Padraig",-0.383,409,0.077,112,0.002,166,-0.026,191,-0.331,213,1.466,187,-0.003,200
"Wilson, Oliver",-0.165,328,0.243,19,-0.550,357,-0.430,337,-0.902,318,1.438,188,-0.076,392
"Walters, Justin",-0.341,395,-0.235,376,0.014,156,0.207,94,-0.354,220,1.420,189,0.009,161
"Buckley, Hayden",-0.316,389,-0.172,339,0.013,157,0.371,50,-0.104,171,1.369,190,0.057,44
"Tringale, Cameron",0.289,41,0.163,54,0.349,45,0.057,154,0.859,40,1.303,191,0.012,147
"Gligic, Michael",0.072,151,-0.093,276,-0.188,237,0.039,161,-0.169,188,1.272,192,-0.018,251
"Haas, Bill",0.108,124,0.205,36,-0.311,283,-0.344,310,-0.342,217,1.077,193,-0.051,354
"Gallacher, Stephen",-0.125,297,-0.033,208,-0.679,382,-0.384,323,-1.220,361,1.075,194,-0.054,361
"Levy, Alexander",-0.120,291,-0.386,428,-0.567,365,0.021,167,-1.052,340,0.936,195,0.002,182
"Campillo, Jorge",0.135,105,0.031,150,-0.219,247,-0.134,230,-0.187,190,0.931,196,-0.002,193
"Burgoon, Bronson",-0.139,312,-0.091,272,-0.322,287,-0.478,348,-1.031,334,0.748,197,-0.043,335
"Berger, Daniel",0.077,146,0.141,73,0.578,23,0.260,75,1.055,31,0.735,198,0.059,39
"Wu, Dylan",-0.043,231,-0.027,202,-0.196,241,-0.213,252,-0.480,245,0.726,199,-0.023,268
"Hansen, Joachim B",0.231,59,-0.215,367,-0.241,256,-0.353,312,-0.579,264,0.709,200,-0.043,332
"Paul, Yannik",0.061,158,-0.230,374,-0.158,222,0.105,137,-0.221,195,0.556,201,0.006,172
"Rose, Justin",0.302,33,0.003,175,0.143,98,0.099,142,0.546,78,0.492,202,0.010,158
"Skinns, David",0.105,129,-0.007,182,-0.271,268,-0.798,399,-0.972,327,0.491,203,-0.082,404
"Evans, Ben",-0.381,407,-0.131,308,-1.394,429,-0.339,307,-2.245,415,0.405,204,-0.010,226
"Senior, Jack",0.057,162,-0.201,354,-0.522,350,0.020,170,-0.646,279,0.360,205,0.007,167
"Siem, Marcel",-0.106,277,-0.246,385,-0.466,339,-0.121,227,-0.939,322,0.325,206,-0.022,263
"Lieser, Ondrej",-0.367,404,-0.160,322,-0.971,414,-0.295,290,-1.793,402,0.232,207,-0.046,339
"Willett, Danny",0.115,122,0.215,30,-0.227,249,-0.177,244,-0.074,166,0.222,208,-0.029,291
"Leon, Hugo",-0.178,333,0.117,88,-0.530,354,-0.315,301,-0.905,319,0.156,209,-0.074,390
"Lahiri, Anirban",0.015,190,0.092,101,-0.081,197,0.358,54,0.385,91,0.153,210,0.012,150
"Noren, Alex",0.355,23,0.183,44,0.195,84,-0.051,204,0.682,64,0.105,211,0.003,180
"NeSmith, Matthew",-0.136,307,-0.040,213,0.416,37,0.371,49,0.611,70,0.088,212,0.054,53
"Hahn, James",-0.199,343,-0.035,211,-0.177,232,0.100,141,-0.313,208,0.024,213,0.022,120
"Hughes, Mackenzie",0.417,11,0.209,34,-0.025,175,-0.270,276,0.331,97,0.023,214,-0.027,280
"Watney, Nick",-0.158,322,-0.192,350,-0.220,248,-0.965,415,-1.535,383,0.016,215,-0.069,383
"Kim, Si Woo",0.035,175,0.218,29,0.225,74,0.309,62,0.786,50,-0.045,216,0.050,58
"Van Der Walt, Dawie",-0.246,368,-0.294,409,-0.370,307,-0.266,275,-1.177,356,-0.062,217,-0.029,286
"Hodges, Lee",-0.120,293,-0.082,258,0.127,105,0.034,163,-0.042,161,-0.080,218,0.021,126
"Garcia-Heredia, Alfredo",-0.291,384,-0.033,209,-0.104,207,0.120,132,-0.308,207,-0.216,219,-0.005,210
"Garcia Rodriguez, Sebastian",0.122,116,-0.113,291,-0.864,402,-0.284,285,-1.139,351,-0.237,220,-0.089,408
"Howie, Craig",-0.096,270,-0.120,298,-0.526,351,-0.097,223,-0.839,307,-0.314,221,0.001,186
"Sordet, Clement",-0.010,210,-0.017,194,-0.295,277,-0.254,267,-0.576,261,-0.510,222,-0.042,330
"Soderberg, Sebastian",-0.121,294,-0.031,207,0.002,164,-0.257,270,-0.406,229,-0.511,223,-0.036,305
"Simpson, Webb",0.110,123,0.205,35,0.323,49,0.096,143,0.734,58,-0.538,224,0.038,83
"Jamieson, Scott",0.357,20,-0.091,273,-0.597,372,-0.145,234,-0.476,243,-0.616,225,-0.022,264
"Streb, Robert",-0.049,235,0.019,163,-0.176,230,-0.047,200,-0.253,202,-0.626,226,-0.015,243
"Gutschewski, Scott",-0.283,383,-0.026,201,-0.018,172,-0.175,243,-0.502,249,-0.649,227,-0.027,283
"Porteous, Haydn",-0.341,396,-0.036,212,-1.316,428,-1.301,427,-2.995,432,-0.689,228,-0.118,430
"Nemecz, Lukas",-0.381,408,-0.044,216,0.026,153,0.199,98,-0.200,193,-0.692,229,0.061,37
"Southgate, Matthew",-0.226,358,-0.384,427,-0.176,229,-0.061,207,-0.847,313,-0.775,230,0.013,146
"Baldwin, Matthew",-0.372,405,-0.258,392,-0.331,292,-0.048,202,-1.009,331,-0.786,231,0.008,163
"Novak, Andrew",-0.070,255,0.012,169,-0.023,173,-0.063,208,-0.145,179,-0.970,232,-0.039,317
"Warren, Marc",-0.087,261,-0.288,404,-0.901,407,-0.701,386,-1.978,407,-0.995,233,-0.106,424
"Laird, Martin",-0.309,387,0.031,151,0.283,57,0.148,122,0.153,128,-1.079,234,0.092,10
"Wu, Brandon",0.000,202,-0.236,378,0.043,141,0.172,111,-0.021,157,-1.190,235,0.012,151
"Suri, Julian",-0.055,243,0.166,52,-1.106,423,-0.591,373,-1.586,386,-1.260,236,-0.050,348
"English, Harris",0.353,24,0.265,15,-0.023,174,-0.404,329,0.191,120,-1.268,237,0.006,171
"Norris, Shaun",0.438,10,-0.346,420,-0.391,317,-0.533,365,-0.832,304,-1.294,238,-0.032,295
"Grace, Branden",0.024,181,0.158,59,0.275,59,0.381,46,0.838,44,-1.310,239,-0.006,211
"Chang, Yikeun",-0.107,278,-0.315,414,-1.087,422,-0.994,418,-2.503,423,-1.388,240,-0.091,411
"Kofstad, Espen",0.027,178,-0.080,256,-0.378,309,0.052,157,-0.379,222,-1.403,241,0.024,115
"Poston, J.T.",0.279,44,0.137,74,0.102,111,0.146,124,0.664,66,-1.446,242,0.017,134
"Olesen, Thorbjorn",0.326,26,-0.018,195,-0.066,195,-0.340,308,-0.098,169,-1.516,243,-0.012,232
"Syme, Connor",-0.090,265,-0.226,371,-0.054,190,-0.028,192,-0.398,226,-1.520,244,0.012,153
