player_id,team,opp,pos,name,fpts,proj_own,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
1496,,,G,Scottie Scheffler,87.35,10.4,90.13,109,49.3,0,0,11000,,35127,1496
2024,,,G,Max Homa,76.24,24.6,77.38,101,33,0,0,7900,,36137,2024
766106,,,G,David Carey,29.45,0.01,9.29,39.6,18.98,0,0,6000,,3608447,766106
1870,,,G,Daniel Berger,,0,,,,0,0,7900,,34742,1870
1760,,,G,Tom Hoge,59.43,0.61,48.81,88.5,29,0,0,7000,,34888,1760
300102,,,G,Collin Morikawa,76.44,4.6,80.15,100,33,0,0,10300,,36083,300102
1365,,,G,Darren Clarke,29.17,0.03,10.18,38.78,18.98,0,0,6000,,34750,1365
1156,,,G,Thriston Lawrence,55.67,1.2,52.62,85.5,28.5,0,0,6500,,3600388,1156
722206,,,G,Sam Bairstow,29.37,0.01,9.29,38.78,19.8,0,0,6200,,2975909,722206
1860,,,G,Corey Conners,71.29,6.2,75.79,97,31.5,0,0,8200,,37123,1860
1135,,,G,Phil Mickelson,39.62,0.69,34.23,70,24,0,0,6600,,34795,1135
2125,,,G,Tony Finau,76.16,16.7,79.87,100,33.5,0,0,8400,,34873,2125
766108,,,G,Ronan Mullarney,29.55,0.02,9.29,38.78,18.98,0,0,6000,,3608443,766108
700009,,,G,Joohyung Kim,57.11,12.6,52.34,87,28.5,0,0,6500,,2087790,700009
696566,,,G,Brandon Wu,54.25,0.9,36.21,84.5,27.5,0,0,6100,,1074861,696566
698887,,,G,Marco Penge,29.37,0.01,11.67,39.6,18.98,0,0,6300,,3608430,698887
1356,,,G,Tyrrell Hatton,72.77,7.8,69.37,98.5,32.5,0,0,8700,,35279,1356
404847,,,G,Sahith Theegala,64.03,4.2,51.73,91.5,30.5,0,0,7100,,37149,404847
1048,,,G,Ryan Fox,71.39,12.1,72.39,97.5,31.65,0,0,7100,,36650,1048
250165,,,G,Lars Van Meijel,34.73,0.07,24.63,43.35,22.5,0,0,6300,,3608432,250165
2049,,,G,Zach Johnson,52.04,0.7,38.06,82.5,27.5,0,0,6500,,34772,2049
766109,,,G,Barclay Brown,29.27,0.07,9.29,39.6,18.98,0,0,6100,,3608440,766109
670464,,,G,Robert Macintyre,60.31,5.9,54.1,89,29.5,0,0,7800,,1156742,670464
1422,,,G,Ben Curtis,,0,,,,0,0,6000,,34963,1422
1005,,,G,Stewart Cink,56.17,2.1,49.31,86,28,0,0,6800,,34863,1005
764449,,,G,Yuto Katsuragawa,29.45,0.03,15.59,39.35,19.8,0,0,6100,,3608442,764449
1049,,,G,Kevin Na,59.75,0.86,64.08,88.5,29,0,0,7000,,34798,1049
670432,,,G,Adri Arnaus,49.54,1.4,52.83,80.5,26.5,0,0,6900,,658702,670432
123589,,,G,Shugo Imahira,39.33,0.15,16.16,69.5,24,0,0,6200,,35285,123589
698889,,,G,Kazuki Higa,36.23,0.06,17.93,63,22.5,0,0,6300,,1568532,698889
320038,,,G,Sebastian Munoz,66.48,1.7,58.59,93.5,30.5,0,0,7200,,36138,320038
1654,,,G,Russell Henley,67.59,1.9,66.87,94,30.5,0,0,7200,,34884,1654
1149,,,G,Dustin Johnson,74.26,6.6,71.15,99.5,32.5,0,0,9200,,34771,1149
670620,,,G,Sungjae Im,75.97,7.1,74.9,100.5,33,0,0,8300,,382250,670620
494279,,,G,Chan Kim,46.68,0.55,29.53,78.5,26,0,0,6300,,37130,494279
762910,,,G,Aaron Jarvis,36.27,0.02,9.29,63.85,22.5,0,0,6200,,3436947,762910
691179,,,G,Matthew Jordan,52.31,0.52,30.53,83.5,27.5,0,0,6600,,3600382,691179
1600,,,G,Harris English,52.6,2.3,57.1,84,27,0,0,7000,,34758,1600
696569,,,G,Cameron Young,67.61,6.8,66.45,95,31,0,0,7800,,1074862,696569
765935,,,G,Justin De Los Santos,29.35,0.01,9.29,39.6,19.8,0,0,6300,,3608434,765935
1446,,,G,Todd Hamilton,,0,,,,0,0,6000,,35278,1446
1579,,,G,Will Zalatoris,77.94,12.3,79.36,102,34,0,0,9600,,35055,1579
286512,,,G,Ben Campbell,29.34,0.02,13.7,39.6,18.98,0,0,6200,,3608437,286512
670533,,,G,Garrick Higgo,47.8,0.21,32.43,79.5,26.5,0,0,6700,,2879219,670533
1931,,,G,Hideki Matsuyama,75.36,7.2,78.9,100,32.5,0,0,9100,,34791,1931
671028,,,G,Mito Pereira,71.57,11.2,71.04,96.5,32,0,0,7300,,278841,671028
292342,,,G,Adrian Meronk,63.3,1.8,59.33,91.5,30,0,0,7100,,2927743,292342
753704,,,G,Filippo Celli,39.61,0.04,9.29,70,24,0,0,6100,,3608441,753704
765936,,,G,Aldrich Potgieter,29.3,0.04,9.29,38.78,19.8,0,0,6300,,3608431,765936
121942,,,G,Thomas Detry,58,5.6,45.32,88.5,29,0,0,6600,,36642,121942
344989,,,G,Marcus Armitage,55.61,0.42,51.49,85,28.5,0,0,6500,,458376,344989
1701,,,G,Justin Thomas,87.22,12.2,88.66,109.5,41,0,0,10500,,34818,1701
1514,,,G,Trey Mullinax,46.92,0.43,33.74,78,26,0,0,6200,,36084,1514
695714,,,G,Sadom Kaewkanjana,40.01,0.11,18.79,70.5,24,0,0,6300,,3514191,695714
690049,,,G,Viktor Hovland,74.67,4.2,79.85,99.35,33,0,0,9000,,658704,690049
190,,,G,Harold Varner III,68.29,2.2,65.14,95,31,0,0,7200,,34947,190
